id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2709242885,201,1,1,22,16,anga7587r1zv4ey71ge9zxol3,0,21.7,54.0,2024-08-16T17:23:36.365Z,2024-08-16T17:23:36Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150161607,56,Back,5150161605,3,,5150161613,212,9.6,5150161609,140,26.4,5150161611,141,41.9,5150161615,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709242897,195,8,1,22,18,59as3grjvj19voay31j3yfgni,1,75.4,62.3,2024-08-16T17:23:38.715Z,2024-08-16T17:23:38Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5150161683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709242933,196,61,1,22,22,59as3grjvj19voay31j3yfgni,0,75.3,63.2,2024-08-16T17:23:42.459Z,2024-08-16T17:23:42Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5150161949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709242937,203,1,1,22,22,anga7587r1zv4ey71ge9zxol3,1,27.9,25.3,2024-08-16T17:23:42.621Z,2024-08-16T17:24:04Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150161981,212,14.5,5150161983,213,3.79,5150161979,141,12.5,5150161977,140,16.9,5150161975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709242959,204,1,1,22,23,anga7587r1zv4ey71ge9zxol3,1,16.9,12.5,2024-08-16T17:23:43.325Z,2024-08-16T17:23:45Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150162099,212,12.4,5150162101,213,1.37,5150162097,141,30.4,5150162095,140,19.3,5150162093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709242967,205,1,1,22,25,anga7587r1zv4ey71ge9zxol3,0,19.3,30.4,2024-08-16T17:23:45.725Z,2024-08-16T17:23:46Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150162149,56,Back,5150162157,213,4.57,5150162155,212,21.8,5150162151,140,16.3,5150162153,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709242991,197,5,1,22,26,59as3grjvj19voay31j3yfgni,1,82.2,101.6,2024-08-16T17:23:46.732Z,2024-08-16T17:58:40Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5150162261,347,,5150162259,56,Left,5150162263,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709242969,206,5,1,22,26,anga7587r1zv4ey71ge9zxol3,0,17.8,-1.6,2024-08-16T17:23:46.732Z,2024-08-16T17:23:51Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150162159,56,Back,5150162271,233,197,5150162161,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243207,198,1,1,22,52,59as3grjvj19voay31j3yfgni,0,81.0,100.0,2024-08-16T17:24:12.715Z,2024-08-16T17:24:17Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150163521,107,,5150163529,212,25.6,5150163527,141,69.2,5150163533,1,,5150163525,140,93.6,5150163523,56,Center,5150163531,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243205,207,44,1,22,55,anga7587r1zv4ey71ge9zxol3,1,5.6,31.2,2024-08-16T17:24:15.740Z,2024-08-16T17:58:28Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150163519,285,,5150163517,56,Back,5150163611,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243211,199,44,1,22,55,59as3grjvj19voay31j3yfgni,0,94.4,68.8,2024-08-16T17:24:15.741Z,2024-08-16T17:58:28Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150163557,56,Center,5150163641,233,207,5150163559,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243215,208,12,1,22,56,anga7587r1zv4ey71ge9zxol3,1,4.7,30.9,2024-08-16T17:24:15.950Z,2024-08-16T17:24:18Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5150163605,15,,5150163581,213,6.20,5150163573,56,Back,5150163575,140,31.2,5150163577,141,27.4,5150163579,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243251,200,1,1,22,58,59as3grjvj19voay31j3yfgni,1,71.0,78.6,2024-08-16T17:24:18.811Z,2024-08-16T17:24:21Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150163791,212,11.4,5150163783,3,,5150163793,213,1.15,5150163785,56,Left,5150163787,140,75.4,5150163789,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243335,201,1,1,23,1,59as3grjvj19voay31j3yfgni,1,74.7,92.3,2024-08-16T17:24:21.019Z,2024-08-16T17:24:59Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,1.0,,5150164293,56,Left,5150164299,212,10.2,5150164295,140,84.3,5150164297,141,94.1,5150164301,213,0.12,5150165543,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243293,209,83,1,23,6,anga7587r1zv4ey71ge9zxol3,0,15.2,17.6,2024-08-16T17:24:26.781Z,2024-08-16T17:24:33Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150164365,399,4zrsiizdbzwwkmit3ta0f0dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243309,210,83,1,23,9,anga7587r1zv4ey71ge9zxol3,0,16.2,12.2,2024-08-16T17:24:28.877Z,2024-08-16T17:24:33Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150164337,399,4zrsiizdbzwwkmit3ta0f0dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243319,211,83,1,23,10,anga7587r1zv4ey71ge9zxol3,0,14.9,11.0,2024-08-16T17:24:30.382Z,2024-08-16T17:24:33Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150164325,399,4zrsiizdbzwwkmit3ta0f0dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243339,202,3,1,23,12,59as3grjvj19voay31j3yfgni,1,85.8,84.2,2024-08-16T17:24:32.635Z,2024-08-16T17:58:38Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150164381,233,212,5150164319,286,,5150164317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243341,212,45,1,23,12,anga7587r1zv4ey71ge9zxol3,0,14.2,15.8,2024-08-16T17:24:32.635Z,2024-08-16T17:58:38Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150164323,285,,5150164405,233,202,5150164321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243373,203,15,1,23,14,59as3grjvj19voay31j3yfgni,1,85.5,72.4,2024-08-16T17:24:34.507Z,2024-08-16T17:25:16Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150164485,64,,5150165625,233,213,5150164483,22,,5150165411,82,,5150165593,103,19,5150165601,146,94.1,5150165587,55,201,5150165607,231,52.5,5150164487,56,Center,5150165591,102,51.8,5150165603,147,5150165405,20,5150165597,215,,5150165583,78,,60.7,5150165585,29,5150165605,230,99.3,,,,,,,,
2709243383,213,10,1,23,14,anga7587r1zv4ey71ge9zxol3,1,5.9,39.3,2024-08-16T17:24:34.607Z,2024-08-16T17:25:00Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150165633,233,203,5150164545,94,,5150164547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243449,204,1,1,23,22,59as3grjvj19voay31j3yfgni,1,86.0,24.6,2024-08-16T17:24:42.347Z,2024-08-16T17:24:53Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,1.0,,5150164943,140,92.2,5150165301,210,15,5150164947,212,23.1,5150164945,141,57.2,5150164937,2,,5150164941,56,Center,5150165303,154,,5150164949,213,1.29,5150164939,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243459,205,43,1,23,26,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-16T17:24:46.523Z,2024-08-16T17:25:04Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150165881,144,44,5150165005,56,Center,5150165007,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243461,206,15,1,23,27,59as3grjvj19voay31j3yfgni,1,92.3,57.1,2024-08-16T17:24:46.907Z,2024-08-16T17:24:54Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150165327,147,50.2,5150165119,15,,5150165321,102,46.6,5150165013,22,,5150165123,328,,5150165313,29,,5150165353,233,214,5150165315,154,,5150165015,17,,5150165325,146,99.1,5150165323,103,5150165317,55,5150165311,80,,5150165017,56,204,18.4,,,,,,Center,,,,,,,
2709243457,214,10,1,23,27,anga7587r1zv4ey71ge9zxol3,1,1.3,50.4,2024-08-16T17:24:47.007Z,2024-08-16T17:24:50Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150165001,182,,5150165003,56,Back,5150164999,178,,5150165167,177,,5150165173,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243861,208,27,1,23,30,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-16T17:24:50.771Z,2024-08-16T17:58:43Z,,,,,5150167899,233,223,5150169661,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243883,223,27,1,23,30,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-16T17:24:50.771Z,2024-08-16T17:26:07Z,,,,,5150167601,233,208,5150168475,53,bpw4cd5vmghjhelb3uxupmqjt,5150168473,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243867,209,28,1,23,50,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-16T17:25:10.700Z,2024-08-16T17:58:43Z,,,,,5150167539,55,208,5150167627,233,224,5150169773,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243885,224,28,1,23,50,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-16T17:25:10.700Z,2024-08-16T17:26:04Z,,,,,5150167613,55,223,5150167617,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244211,228,68,1,23,55,anga7587r1zv4ey71ge9zxol3,1,7.3,45.1,2024-08-16T17:25:14.956Z,2024-08-16T17:26:32Z,,,,,5150169795,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243703,216,1,1,23,58,anga7587r1zv4ey71ge9zxol3,1,1.7000000000000002,46.4,2024-08-16T17:25:18.252Z,2024-08-16T17:35:48Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150167093,189,,5150166531,212,11.9,5150166535,213,4.96,5150166525,140,4.5,5150169479,240,,5150166521,56,Back,5150166529,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243711,217,1,1,23,59,anga7587r1zv4ey71ge9zxol3,1,4.5,29.5,2024-08-16T17:25:19.213Z,2024-08-16T17:25:19Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5150166563,56,Back,5150166571,213,1.63,5150166567,141,46.9,5150166565,140,3.8,5150166569,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243713,218,1,1,24,0,anga7587r1zv4ey71ge9zxol3,1,3.8,46.9,2024-08-16T17:25:19.821Z,2024-08-16T17:25:20Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150166577,140,16.2,5150166575,56,Back,5150166583,213,5.71,5150166579,141,34.6,5150166581,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243725,219,1,1,24,0,anga7587r1zv4ey71ge9zxol3,1,16.2,34.6,2024-08-16T17:25:20.524Z,2024-08-16T17:25:21Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150166653,141,19.5,5150166651,140,8.6,5150166657,213,4.05,5150166655,212,13.0,5150166649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243731,220,1,1,24,1,anga7587r1zv4ey71ge9zxol3,1,8.6,19.5,2024-08-16T17:25:21.469Z,2024-08-16T17:25:22Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5150166695,213,0.14,5150166691,141,23.6,5150166689,140,26.9,5150166687,56,Back,5150166693,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243767,221,1,1,24,4,anga7587r1zv4ey71ge9zxol3,1,27.8,18.6,2024-08-16T17:25:23.932Z,2024-08-16T17:25:27Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150166923,140,34.8,5150166921,56,Back,5150166929,213,5.29,5150166927,212,13.5,5150166925,141,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243769,222,4,1,24,7,anga7587r1zv4ey71ge9zxol3,1,50.4,11.8,2024-08-16T17:25:27.164Z,2024-08-16T17:58:16Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150166989,152,,5150166985,13,,5150166987,56,Right,5150166993,286,,5150166991,265,,5150167263,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243787,207,4,1,24,7,59as3grjvj19voay31j3yfgni,0,49.6,88.2,2024-08-16T17:25:27.165Z,2024-08-16T17:58:16Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150167261,285,,5150167253,13,,5150167297,233,222,5150167255,56,Back,5150167257,152,,5150167259,265,,5150169101,55,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244079,210,17,1,24,53,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-16T17:26:13.307Z,2024-08-16T17:26:18Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150169095,55,207,5150169091,393,,5150169089,31,,5150169093,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244107,225,1,1,24,56,anga7587r1zv4ey71ge9zxol3,1,46.5,9.4,2024-08-16T17:26:15.932Z,2024-08-16T17:26:17Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150168959,152,,5150168957,5,,5150168963,140,40.7,5150168965,141,28.3,5150168993,189,,5150168967,212,14.2,5150168961,56,Back,5150168969,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244131,226,1,1,24,57,anga7587r1zv4ey71ge9zxol3,0,40.6,24.7,2024-08-16T17:26:17.500Z,2024-08-16T17:26:19Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5150169133,140,82.9,5150169129,155,,5150169139,213,6.08,5150169141,1,,5150169131,56,Right,5150169137,212,45.4,5150169135,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244163,211,1,1,24,59,59as3grjvj19voay31j3yfgni,1,13.0,84.5,2024-08-16T17:26:19.227Z,2024-08-16T17:26:21Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150169311,140,26.6,5150169317,213,0.09,5150169315,212,14.3,5150169307,3,,5150169313,141,86.3,5150169309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244165,212,4,1,25,1,59as3grjvj19voay31j3yfgni,1,30.2,84.0,2024-08-16T17:26:21.115Z,2024-08-16T17:26:25Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5150169361,56,Back,5150169367,233,227,5150169365,285,,5150169357,13,,5150169363,152,,5150169359,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244157,227,4,1,25,1,anga7587r1zv4ey71ge9zxol3,0,69.8,16.0,2024-08-16T17:26:21.116Z,2024-08-16T17:26:24Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5150169387,233,212,5150169335,13,,5150169337,294,,5150169339,56,Right,5150169341,152,,5150169343,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244277,213,1,1,25,14,59as3grjvj19voay31j3yfgni,1,22.1,78.6,2024-08-16T17:26:33.979Z,2024-08-16T17:26:36Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150169951,155,,5150169959,140,28.4,5150169955,152,,5150169963,212,45.6,5150169957,56,Back,5150169967,1,,5150169953,196,,5150169965,213,4.86,5150169961,141,12.3,5150169949,5,,,,,,,,,,,,,,,,,,,,,,,,,
2709244285,214,1,1,25,16,59as3grjvj19voay31j3yfgni,1,30.9,9.8,2024-08-16T17:26:36.202Z,2024-08-16T17:26:38Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150170009,140,25.0,5150170013,212,14.3,5150170007,56,Back,5150170015,213,2.02,5150170011,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244327,216,1,1,25,20,59as3grjvj19voay31j3yfgni,1,24.1,31.1,2024-08-16T17:26:40.571Z,2024-08-16T17:26:44Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150170281,141,86.0,5150170285,213,1.39,5150170287,1,,5150170283,212,38.0,5150170279,140,30.6,5150170277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244361,217,1,1,25,24,59as3grjvj19voay31j3yfgni,1,35.8,84.7,2024-08-16T17:26:43.962Z,2024-08-16T17:26:48Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150170453,140,53.6,5150170451,56,Left,5150170459,213,0.35,5150170455,141,94.8,5150170457,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244387,218,1,1,25,28,59as3grjvj19voay31j3yfgni,1,68.0,84.0,2024-08-16T17:26:48.683Z,2024-08-16T17:26:50Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150170563,56,Center,5150170571,213,5.65,5150170569,212,13.6,5150170565,140,78.4,5150170567,141,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244401,219,1,1,25,30,59as3grjvj19voay31j3yfgni,1,78.6,72.0,2024-08-16T17:26:50.427Z,2024-08-16T17:26:51Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150170661,212,6.8,5150170655,56,Center,5150170663,213,5.11,5150170657,140,81.1,5150170659,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244431,220,1,1,25,31,59as3grjvj19voay31j3yfgni,1,81.1,62.7,2024-08-16T17:26:51.627Z,2024-08-16T17:26:54Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5150170815,140,96.7,5150170817,141,65.5,5150170819,212,16.5,5150170813,56,Center,5150170821,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244441,221,1,1,25,34,59as3grjvj19voay31j3yfgni,0,99.3,65.3,2024-08-16T17:26:54.187Z,2024-08-16T17:26:55Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150170885,141,43.7,5150170887,212,15.4,5150170889,213,4.41,5150170881,140,94.9,5150170877,56,Center,5150170919,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244513,230,1,1,25,40,anga7587r1zv4ey71ge9zxol3,0,13.0,84.8,2024-08-16T17:27:00.476Z,2024-08-16T17:27:02Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150171243,140,72.1,5150171247,212,62.1,5150171245,141,88.7,5150171251,1,,5150171241,56,Left,5150171249,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244549,223,1,1,25,44,59as3grjvj19voay31j3yfgni,1,28.2,16.0,2024-08-16T17:27:04.523Z,2024-08-16T17:27:06Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150171409,212,32.0,5150171407,141,49.1,5150171405,140,6.6,5150171403,56,Back,5150171411,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244603,224,1,1,25,46,59as3grjvj19voay31j3yfgni,1,8.7,47.5,2024-08-16T17:27:06.651Z,2024-08-16T17:27:14Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5150171793,213,0.77,5150171785,56,Back,5150171787,140,20.6,5150171789,141,65.3,5150171791,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244605,225,61,1,25,54,59as3grjvj19voay31j3yfgni,1,31.6,68.5,2024-08-16T17:27:14.773Z,2024-08-16T17:27:15Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5150171799,56,Back,5150171813,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244655,226,1,1,26,0,59as3grjvj19voay31j3yfgni,1,41.4,70.6,2024-08-16T17:27:20.507Z,2024-08-16T17:27:21Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150172063,140,51.5,5150172069,213,5.34,5150172061,56,Center,5150172067,212,18.1,5150172065,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244669,227,1,1,26,1,59as3grjvj19voay31j3yfgni,1,51.5,49.1,2024-08-16T17:27:21.739Z,2024-08-16T17:27:25Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150172183,213,2.61,5150172179,141,66.2,5150172175,56,Back,5150172177,140,32.6,5150172181,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244679,228,1,1,26,5,59as3grjvj19voay31j3yfgni,1,44.4,55.5,2024-08-16T17:27:25.035Z,2024-08-16T17:27:27Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5150172281,141,13.0,5150172285,213,5.09,5150172279,140,55.4,5150172283,212,31.1,5150172277,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244693,229,1,1,26,7,59as3grjvj19voay31j3yfgni,1,57.9,10.2,2024-08-16T17:27:27.195Z,2024-08-16T17:27:28Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150172363,140,53.6,5150172365,141,24.1,5150172367,212,10.5,5150172361,56,Center,5150172369,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244721,230,1,1,26,8,59as3grjvj19voay31j3yfgni,1,53.6,24.1,2024-08-16T17:27:28.762Z,2024-08-16T17:27:32Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150172521,213,3.25,5150172517,141,22.0,5150172515,140,41.2,5150172519,212,13.1,5150172513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244769,231,1,1,26,12,59as3grjvj19voay31j3yfgni,1,43.0,21.1,2024-08-16T17:27:32.635Z,2024-08-16T17:27:37Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150172789,213,5.64,5150172785,141,9.3,5150172787,212,13.5,5150172779,56,Right,5150172783,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244779,232,1,1,26,17,59as3grjvj19voay31j3yfgni,1,57.0,7.5,2024-08-16T17:27:36.987Z,2024-08-16T17:27:37Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150172819,141,19.2,5150172823,213,1.22,5150172815,56,Right,5150172817,140,59.8,5150172821,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244823,233,1,1,26,18,59as3grjvj19voay31j3yfgni,1,59.8,19.2,2024-08-16T17:27:37.851Z,2024-08-16T17:28:03Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,1.0,,5150173075,140,71.8,5150173077,141,13.5,5150173079,212,13.2,5150173981,210,13,5150173073,56,Right,5150173081,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244825,234,13,1,26,23,59as3grjvj19voay31j3yfgni,1,75.9,29.2,2024-08-16T17:27:42.859Z,2024-08-16T17:28:04Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5150174003,72,,5150174013,29,,5150173091,18,,5150174029,231,49.6,5150174021,102,54.6,5150174027,230,98.6,5150173093,56,Center,5150174017,55,233,5150173089,22,,5150174009,74,,5150174023,103,5150174025,215,,,,,,,83.3,,,,,,,,,,,,,
2709244983,231,5,1,26,23,anga7587r1zv4ey71ge9zxol3,1,-1.0,47.2,2024-08-16T17:27:43.020Z,2024-08-16T17:58:41Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150173941,346,,5150173939,56,Back,5150173957,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244829,235,5,1,26,23,59as3grjvj19voay31j3yfgni,0,101.0,52.8,2024-08-16T17:27:43.020Z,2024-08-16T17:58:41Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5150173113,56,Center,5150173965,233,231,5150173115,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245021,232,1,1,26,42,anga7587r1zv4ey71ge9zxol3,1,5.2,60.8,2024-08-16T17:28:02.715Z,2024-08-16T17:28:06Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150174147,124,,5150174149,56,Back,5150174153,141,48.2,5150174161,237,,5150174151,140,3.3,5150174157,213,4.48,5150174155,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
