id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value
2777169645,131,1,1,18,15,c165yjiny1qnmfdvefxvflnkc,1,36.5,87.0,2025-02-16T13:19:19.119Z,2025-02-16T13:19:21Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520524547,56,Back,5520524549,140,31.5,5520524555,213,4.12,5520524553,212,9.4,5520524551,141,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777169679,132,1,1,18,18,c165yjiny1qnmfdvefxvflnkc,1,29.6,69.9,2025-02-16T13:19:21.455Z,2025-02-16T17:17:19Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5520524751,212,27.3,5520524747,140,33.0,5520524753,213,4.84,5520524745,56,Back,5520524749,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777169693,133,1,1,18,21,c165yjiny1qnmfdvefxvflnkc,1,36.2,23.4,2025-02-16T13:19:25.342Z,2025-02-16T13:19:27Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520524845,212,14.6,5520524839,56,Back,5520524843,141,11.4,5520524847,213,5.69,5520524841,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777169723,134,1,1,18,24,c165yjiny1qnmfdvefxvflnkc,1,46.5,14.5,2025-02-16T13:19:27.791Z,2025-02-16T13:19:31Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5520525081,141,15.8,5520525079,140,35.9,5520525085,213,3.06,5520525083,212,11.2,5520525077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777169767,135,1,1,18,27,c165yjiny1qnmfdvefxvflnkc,1,33.5,28.8,2025-02-16T13:19:31.230Z,2025-02-16T13:19:34Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520525357,141,66.3,5520525359,212,26.0,5520525361,213,1.76,5520525353,56,Back,5520525355,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777169787,136,1,1,18,30,c165yjiny1qnmfdvefxvflnkc,1,27.9,60.1,2025-02-16T13:19:34.286Z,2025-02-16T17:17:34Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520525453,213,1.28,5520525445,56,Back,5520525449,141,95.1,5520525451,212,24.8,5520525447,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777169825,137,1,1,18,32,c165yjiny1qnmfdvefxvflnkc,1,33.6,92.8,2025-02-16T13:19:36.015Z,2025-02-16T13:19:39Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520525677,140,25.3,5520525683,213,4.24,5520525679,141,67.6,5520525681,212,19.2,5520525675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777169851,138,1,1,18,36,c165yjiny1qnmfdvefxvflnkc,1,27.5,65.2,2025-02-16T13:19:39.486Z,2025-02-16T13:19:42Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520525837,141,30.6,5520525833,56,Back,5520525839,212,23.6,5520525841,213,4.78,5520525835,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777169951,139,1,1,18,38,c165yjiny1qnmfdvefxvflnkc,1,32.5,28.7,2025-02-16T13:19:41.999Z,2025-02-16T13:19:50Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520526325,212,27.2,5520526319,56,Right,5520526323,141,5.3,5520526327,213,5.66,5520526321,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777169981,140,1,1,18,47,c165yjiny1qnmfdvefxvflnkc,1,38.6,5.8,2025-02-16T13:19:50.638Z,2025-02-16T13:19:54Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520526521,213,2.55,5520526517,141,31.9,5520526513,56,Back,5520526519,212,32.0,5520526523,1,,5520526515,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170075,141,1,1,18,50,c165yjiny1qnmfdvefxvflnkc,1,13.8,44.3,2025-02-16T13:19:53.951Z,2025-02-16T13:20:03Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5520527019,56,Back,5520527023,141,71.8,5520527025,212,20.2,5520527021,140,21.0,5520527027,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170105,142,1,1,19,0,c165yjiny1qnmfdvefxvflnkc,1,32.0,72.4,2025-02-16T13:20:03.615Z,2025-02-16T13:20:06Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520527259,141,69.9,5520527269,1,,5520527243,155,,5520527265,212,39.0,5520527267,213,6.24,5520527251,140,69.1,5520527247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170111,143,44,1,19,2,c165yjiny1qnmfdvefxvflnkc,1,70.1,74.4,2025-02-16T13:20:05.983Z,2025-02-16T13:58:42Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5520527289,233,219,5520527283,286,,5520527281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170101,219,44,1,19,2,ahnt9ejgwj58ul8auzdvi3czf,0,29.9,25.6,2025-02-16T13:20:05.984Z,2025-02-16T13:58:42Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520527217,56,Back,5520527219,285,,5520527315,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170123,144,1,1,19,3,c165yjiny1qnmfdvefxvflnkc,0,69.1,69.9,2025-02-16T13:20:06.591Z,2025-02-16T17:18:19Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5520527355,56,Center,5521936959,168,,5520527357,140,71.7,5520527361,212,8.6,5520527359,141,57.9,5520527353,3,,5520527363,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170173,221,1,1,19,6,ahnt9ejgwj58ul8auzdvi3czf,0,25.5,45.1,2025-02-16T13:20:09.428Z,2025-02-16T13:20:38Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520527643,1,,5520527635,140,51.5,5520527641,213,6.25,5520527631,157,,5520527633,56,Center,5520527639,212,27.3,5520527637,141,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170185,145,44,1,19,6,c165yjiny1qnmfdvefxvflnkc,1,47.4,61.1,2025-02-16T13:20:10.343Z,2025-02-16T13:58:42Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520527691,56,Back,5520527693,285,,5520527733,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170179,222,44,1,19,6,ahnt9ejgwj58ul8auzdvi3czf,0,52.6,38.9,2025-02-16T13:20:10.344Z,2025-02-16T13:54:45Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520527727,233,145,5520527671,56,Center,5520527673,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170191,146,1,1,19,7,c165yjiny1qnmfdvefxvflnkc,0,46.4,63.0,2025-02-16T13:20:10.557Z,2025-02-16T13:54:47Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520690191,3,,5520689797,140,48.7,5520689803,213,6.01,5520689799,141,62.0,5520527731,56,Back,5520689801,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170187,223,61,1,19,7,ahnt9ejgwj58ul8auzdvi3czf,1,50.2,44.3,2025-02-16T13:20:11.408Z,2025-02-16T13:20:41Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520527705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170239,147,61,1,19,11,c165yjiny1qnmfdvefxvflnkc,1,57.7,64.2,2025-02-16T13:20:14.631Z,2025-02-16T13:54:49Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520527939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777201205,371,1,1,19,12,c165yjiny1qnmfdvefxvflnkc,0,51.9,67.9,2025-02-16T13:20:15.411Z,2025-02-16T13:54:48Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5520693059,140,53.1,5520693063,212,2.2,5520693065,213,0.95,5520693057,56,Center,5520693077,286,,5520693061,141,70.5,5520693071,236,,5520694461,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170225,224,74,1,19,12,ahnt9ejgwj58ul8auzdvi3czf,1,43.4,28.0,2025-02-16T13:20:15.412Z,2025-02-16T13:54:48Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520694417,233,371,5520527861,56,Back,5520531869,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170245,148,1,1,19,13,c165yjiny1qnmfdvefxvflnkc,0,59.7,89.9,2025-02-16T13:20:16.830Z,2025-02-16T17:18:53Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520528005,212,17.7,5520528001,140,69.4,5520528007,213,5.33,5520528003,141,68.7,5520527999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170277,225,43,1,19,14,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-16T13:20:18.032Z,2025-02-16T13:21:20Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5520528183,56,Back,5520528189,212,14.7,5520528191,213,2.01,5520528187,141,34.8,5520532565,144,1,5520528185,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170283,226,12,1,19,16,ahnt9ejgwj58ul8auzdvi3czf,1,33.2,35.2,2025-02-16T13:20:19.999Z,2025-02-16T13:21:26Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520532843,167,,5520528215,140,46.9,5520528221,213,5.23,5520528217,141,0.0,5520528219,212,29.1,5520528213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170307,149,5,1,19,16,c165yjiny1qnmfdvefxvflnkc,1,53.8,101.8,2025-02-16T13:20:20.399Z,2025-02-16T13:20:23Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520528323,347,,5520528351,233,227,5520528321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170285,227,5,1,19,16,ahnt9ejgwj58ul8auzdvi3czf,0,46.2,-1.8,2025-02-16T13:20:20.399Z,2025-02-16T13:24:46Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520528225,56,Back,5520528365,233,149,5520528227,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170403,150,1,1,19,24,c165yjiny1qnmfdvefxvflnkc,1,57.6,100.0,2025-02-16T13:20:28.095Z,2025-02-16T17:19:04Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520528905,141,94.4,5520528899,107,,5520528903,140,41.7,5520528909,213,3.39,5520528901,56,Back,5520528907,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170453,151,1,1,19,29,c165yjiny1qnmfdvefxvflnkc,1,39.7,83.2,2025-02-16T13:20:32.607Z,2025-02-16T17:21:08Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5520529175,56,Back,5520529179,141,43.6,5520529177,140,30.6,5520529183,212,28.6,5520529193,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170475,152,1,1,19,31,c165yjiny1qnmfdvefxvflnkc,1,38.3,28.4,2025-02-16T13:20:35.102Z,2025-02-16T13:20:37Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520529305,141,10.4,5520529307,212,13.8,5520529311,213,5.19,5520529303,140,44.3,5520529301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170527,153,1,1,19,33,c165yjiny1qnmfdvefxvflnkc,1,44.3,10.4,2025-02-16T13:20:36.958Z,2025-02-16T13:20:40Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520529595,140,36.2,5520529601,213,2.55,5520529599,212,10.2,5520529593,56,Back,5520529597,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170549,154,1,1,19,37,c165yjiny1qnmfdvefxvflnkc,1,42.2,20.3,2025-02-16T13:20:40.671Z,2025-02-16T13:20:43Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520529747,212,46.3,5520529737,155,,5520529751,1,,5520529743,140,77.3,5520529749,213,0.65,5520529745,141,61.5,5520529739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777432467,700,44,1,19,39,c165yjiny1qnmfdvefxvflnkc,1,76.9,69.4,2025-02-16T13:20:43.018Z,2025-02-16T17:21:28Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5521953053,56,Center,5521953059,233,1146,5521953057,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777432461,1146,44,1,19,39,ahnt9ejgwj58ul8auzdvi3czf,0,23.1,30.6,2025-02-16T13:20:43.019Z,2025-02-16T17:21:28Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5521953101,233,700,5521953027,56,Back,5521953029,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170565,155,1,1,19,40,c165yjiny1qnmfdvefxvflnkc,1,77.3,61.5,2025-02-16T13:20:43.550Z,2025-02-16T13:20:45Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5520529851,141,45.2,5520529847,56,Center,5520529853,212,11.3,5520529845,3,,5520529849,140,75.2,5520529855,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170575,156,1,1,19,41,c165yjiny1qnmfdvefxvflnkc,0,75.2,45.2,2025-02-16T13:20:45.150Z,2025-02-16T13:20:45Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5520529907,213,4.34,5520529903,141,41.3,5520529899,56,Center,5520529901,140,74.2,5520529905,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170577,228,61,1,19,42,ahnt9ejgwj58ul8auzdvi3czf,1,28.8,48.4,2025-02-16T13:20:46.144Z,2025-02-16T13:21:49Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5520529913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170619,157,61,1,19,45,c165yjiny1qnmfdvefxvflnkc,0,76.0,51.0,2025-02-16T13:20:48.424Z,2025-02-16T17:21:55Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5520530205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170633,229,12,1,19,45,ahnt9ejgwj58ul8auzdvi3czf,1,22.8,49.5,2025-02-16T13:20:49.296Z,2025-02-16T13:20:52Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5520530263,212,45.3,5520530267,213,5.55,5520530259,141,4.7,5520530257,140,54.7,5520530255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170655,231,1,1,19,49,ahnt9ejgwj58ul8auzdvi3czf,0,55.3,5.3,2025-02-16T13:20:52.928Z,2025-02-16T13:20:53Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5520530355,141,31.9,5520530351,56,Center,5520530353,140,63.2,5520530359,213,1.14,5520530357,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170685,158,1,1,19,52,c165yjiny1qnmfdvefxvflnkc,1,34.6,62.9,2025-02-16T13:20:55.934Z,2025-02-16T13:20:57Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520530547,140,44.2,5520530551,212,11.2,5520530549,141,70.2,5520530545,56,Back,5520530553,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170687,159,43,1,19,53,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-02-16T13:20:56.942Z,2025-02-16T17:22:13Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5521956749,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170717,160,1,1,19,53,c165yjiny1qnmfdvefxvflnkc,1,44.2,70.2,2025-02-16T13:20:57.119Z,2025-02-16T13:20:59Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5520530739,56,Back,5520530743,141,47.3,5520530749,213,4.11,5520530747,212,18.8,5520530741,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170821,161,1,1,19,55,c165yjiny1qnmfdvefxvflnkc,1,35.1,40.1,2025-02-16T13:20:59.262Z,2025-02-16T13:21:06Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520531337,140,40.9,5520531339,141,20.3,5520531343,213,5.14,5520531341,212,14.8,5520531335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170915,162,1,1,20,3,c165yjiny1qnmfdvefxvflnkc,1,58.2,7.7,2025-02-16T13:21:06.718Z,2025-02-16T13:21:12Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5520531779,141,19.8,5520531777,140,40.0,5520531783,213,2.74,5520531781,212,20.8,5520531775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170949,163,1,1,20,9,c165yjiny1qnmfdvefxvflnkc,1,38.8,31.6,2025-02-16T13:21:12.462Z,2025-02-16T13:21:14Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520531997,56,Back,5520532001,141,41.6,5520532005,213,0.65,5520531999,140,47.4,5520532003,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777170985,164,1,1,20,11,c165yjiny1qnmfdvefxvflnkc,1,46.5,46.3,2025-02-16T13:21:14.590Z,2025-02-16T13:21:17Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520532199,140,40.8,5520532205,213,1.89,5520532197,56,Back,5520532203,212,19.1,5520532201,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171013,165,1,1,20,13,c165yjiny1qnmfdvefxvflnkc,1,40.8,75.7,2025-02-16T13:21:17.358Z,2025-02-16T13:21:18Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520532423,213,0.81,5520532417,141,96.7,5520532413,140,53.7,5520532421,212,19.7,5520532411,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171035,166,1,1,20,15,c165yjiny1qnmfdvefxvflnkc,1,53.7,96.7,2025-02-16T13:21:18.814Z,2025-02-16T13:21:20Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520532547,141,78.1,5520532549,212,12.7,5520532543,56,Center,5520532545,140,55.1,5520532553,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171055,167,1,1,20,16,c165yjiny1qnmfdvefxvflnkc,1,55.1,78.1,2025-02-16T13:21:20.302Z,2025-02-16T17:22:39Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5520532677,141,93.1,5521958935,156,,5520532681,213,2.33,5520532679,212,14.0,5520532673,56,Back,5520532675,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171093,168,1,1,20,18,c165yjiny1qnmfdvefxvflnkc,1,45.9,93.1,2025-02-16T13:21:21.710Z,2025-02-16T13:21:25Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520532879,213,0.01,5520532873,140,58.5,5520532877,212,13.2,5520532871,56,Left,5520532875,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777433819,702,50,1,20,19,c165yjiny1qnmfdvefxvflnkc,1,61.6,92.8,2025-02-16T13:21:23.380Z,2025-02-16T17:22:58Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5521960441,286,,5521960443,233,1147,5521960437,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777433813,1147,7,1,20,19,ahnt9ejgwj58ul8auzdvi3czf,0,38.4,7.2,2025-02-16T13:21:23.381Z,2025-02-16T17:22:57Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5521960413,285,,5521960415,385,,5521960473,233,702,5521960417,178,,5521960411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171123,169,1,1,20,21,c165yjiny1qnmfdvefxvflnkc,1,55.0,94.0,2025-02-16T13:21:25.070Z,2025-02-16T17:23:06Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5520533035,213,3.76,5520533029,140,33.6,5520533027,56,Back,5520533031,141,70.3,5520533033,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171205,170,1,1,20,24,c165yjiny1qnmfdvefxvflnkc,1,36.6,68.2,2025-02-16T13:21:28.094Z,2025-02-16T13:21:34Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520533489,140,37.3,5520533487,56,Back,5520533491,141,36.6,5520533493,212,21.5,5520533495,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171257,171,1,1,20,31,c165yjiny1qnmfdvefxvflnkc,1,54.3,31.3,2025-02-16T13:21:34.782Z,2025-02-16T13:21:40Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5520533751,140,56.7,5520533757,213,4.87,5520533755,212,15.8,5520533749,56,Right,5520533753,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171281,172,1,1,20,36,c165yjiny1qnmfdvefxvflnkc,1,56.1,11.9,2025-02-16T13:21:40.030Z,2025-02-16T13:21:42Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5520533891,56,Back,5520533897,212,21.1,5520533895,141,34.7,5520533893,140,42.4,5520533899,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171309,173,1,1,20,38,c165yjiny1qnmfdvefxvflnkc,1,42.1,39.5,2025-02-16T13:21:42.030Z,2025-02-16T13:21:44Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5520533989,140,38.9,5520533991,141,70.8,5520533993,212,21.5,5520533985,56,Back,5520533995,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171313,174,1,1,20,41,c165yjiny1qnmfdvefxvflnkc,1,39.8,73.7,2025-02-16T13:21:44.510Z,2025-02-16T13:21:45Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520534055,141,90.4,5520534059,213,0.69,5520534053,140,52.9,5520534057,212,17.8,5520534051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171351,175,1,1,20,42,c165yjiny1qnmfdvefxvflnkc,1,53.0,90.4,2025-02-16T13:21:45.614Z,2025-02-16T13:21:49Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5520534277,56,Back,5520534289,213,3.84,5520534285,212,18.4,5520534279,140,39.6,5520534281,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171381,176,1,1,20,45,c165yjiny1qnmfdvefxvflnkc,0,39.9,64.0,2025-02-16T13:21:48.943Z,2025-02-16T17:24:26Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5520534463,212,49.1,5520534459,140,86.1,5520534465,213,6.12,5520534455,155,,5521967335,4,,5520534467,1,,5520534461,141,52.6,5520534457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171387,232,52,1,20,49,ahnt9ejgwj58ul8auzdvi3czf,1,14.3,49.2,2025-02-16T13:21:52.671Z,2025-02-16T17:23:32Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5521963289,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171435,233,1,1,20,50,ahnt9ejgwj58ul8auzdvi3czf,1,14.2,49.2,2025-02-16T13:21:54.128Z,2025-02-16T13:21:56Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5520534747,56,Back,5520534751,141,31.6,5520534755,213,5.21,5520534749,140,20.4,5520534745,123,,5520534753,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171457,234,1,1,20,53,ahnt9ejgwj58ul8auzdvi3czf,1,20.4,29.9,2025-02-16T13:21:56.751Z,2025-02-16T13:21:58Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5520534867,56,Back,5520534869,140,33.3,5520534871,141,24.7,5520534873,212,14.0,5520534875,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171471,235,1,1,20,55,ahnt9ejgwj58ul8auzdvi3czf,1,33.8,24.9,2025-02-16T13:21:58.815Z,2025-02-16T13:22:00Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5520534963,213,5.29,5520534959,141,4.8,5520534961,212,16.3,5520534957,140,42.3,5520534955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171497,236,1,1,20,57,ahnt9ejgwj58ul8auzdvi3czf,1,48.6,7.9,2025-02-16T13:22:00.688Z,2025-02-16T13:22:03Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5520535115,56,Center,5520535117,140,57.6,5520535123,213,1.02,5520535119,141,30.6,5520535121,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777171505,237,1,1,20,59,ahnt9ejgwj58ul8auzdvi3czf,1,58.4,30.6,2025-02-16T13:22:02.975Z,2025-02-16T17:23:58Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5520535155,140,53.8,5520535157,141,43.8,5520535161,213,2.06,5520535159,212,10.2,5520535153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
