id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/13/value
2800868083,315,1,1,29,45,77tfx9me4aaqhzv78bmgsy9bg,1,47.4,20.6,2025-04-13T16:30:02.859Z,2025-04-13T16:30:05Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650466759,212,16.4,5650466761,213,2.97,5650466753,56,Back,5650466757,141,24.6,5650466755,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868099,316,1,1,29,47,77tfx9me4aaqhzv78bmgsy9bg,1,31.3,26.5,2025-04-13T16:30:05.035Z,2025-04-13T16:30:06Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650466871,140,28.7,5650466875,141,48.8,5650466881,213,1.75,5650466879,212,15.4,5650466867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868123,317,1,1,29,48,77tfx9me4aaqhzv78bmgsy9bg,1,28.7,48.8,2025-04-13T16:30:06.460Z,2025-04-13T16:30:08Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650467021,212,5.9,5650467023,213,5.81,5650467019,141,44.8,5650467015,56,Back,5650467017,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868163,318,1,1,29,50,77tfx9me4aaqhzv78bmgsy9bg,1,34.4,47.5,2025-04-13T16:30:08.492Z,2025-04-13T16:30:11Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5650467225,212,24.0,5650467223,141,81.5,5650467227,213,1.30,5650467221,140,40.6,5650467219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868217,319,1,1,29,53,77tfx9me4aaqhzv78bmgsy9bg,1,40.2,80.0,2025-04-13T16:30:11.372Z,2025-04-13T16:30:15Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650467515,56,Back,5650467517,140,26.2,5650467521,212,16.9,5650467523,213,3.66,5650467519,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868207,214,83,1,29,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,71.3,41.2,2025-04-13T16:30:14.693Z,2025-04-13T16:30:18Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5650467763,399,2rvx2wlfj2rxzcgye6wiw0v84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868251,320,1,1,29,57,77tfx9me4aaqhzv78bmgsy9bg,1,26.3,62.7,2025-04-13T16:30:15.260Z,2025-04-13T16:30:17Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650467717,213,4.66,5650467713,141,32.1,5650467711,140,25.3,5650467709,56,Back,5650467715,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868309,321,1,1,30,0,77tfx9me4aaqhzv78bmgsy9bg,1,25.5,29.2,2025-04-13T16:30:18.461Z,2025-04-13T16:30:20Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650467893,213,5.12,5650467891,212,13.0,5650467887,140,30.4,5650467885,56,Back,5650467889,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868313,322,3,1,30,2,77tfx9me4aaqhzv78bmgsy9bg,0,31.6,9.9,2025-04-13T16:30:20.236Z,2025-04-13T19:49:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650467915,285,,5650468137,233,215,5651350607,465,,5650467913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868349,215,7,1,30,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.4,90.1,2025-04-13T16:30:20.237Z,2025-04-13T19:49:05Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5650468113,286,,5650468131,233,322,5650468109,167,,5650468111,56,Left,5651350885,385,,5651350887,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868373,216,5,1,30,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,68.0,101.7,2025-04-13T16:30:21.452Z,2025-04-13T16:51:36Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5650468301,56,Left,5650468303,347,,5650468361,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868335,323,5,1,30,3,77tfx9me4aaqhzv78bmgsy9bg,1,32.0,-1.7,2025-04-13T16:30:21.452Z,2025-04-13T16:51:36Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650468039,56,Back,5650468041,347,,5650468353,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868499,324,1,1,30,16,77tfx9me4aaqhzv78bmgsy9bg,1,39.8,0.0,2025-04-13T16:30:34.012Z,2025-04-13T19:50:03Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650469041,1,,5650469035,141,12.5,5650469033,140,58.2,5650469031,56,Right,5650469037,212,21.6,5650469039,213,0.46,5650469029,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868503,325,50,1,30,19,77tfx9me4aaqhzv78bmgsy9bg,1,57.9,7.8,2025-04-13T16:30:36.868Z,2025-04-13T16:51:45Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650469067,286,,5650469065,56,Right,5650469121,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868501,217,7,1,30,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,42.1,92.2,2025-04-13T16:30:36.869Z,2025-04-13T19:50:10Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5650469059,56,Back,5650469061,285,,5650469091,233,325,5651356171,178,,5651356169,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868543,326,1,1,30,20,77tfx9me4aaqhzv78bmgsy9bg,1,57.7,6.8,2025-04-13T16:30:37.677Z,2025-04-13T16:30:40Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650469303,56,Back,5650469305,140,47.2,5650469309,141,17.9,5650469313,213,2.54,5650469311,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868649,327,1,1,30,22,77tfx9me4aaqhzv78bmgsy9bg,1,46.1,20.9,2025-04-13T16:30:40.061Z,2025-04-13T16:30:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650469907,155,,5650469919,1,,5650469915,212,46.2,5650469909,56,Left,5650469911,140,66.8,5650469913,141,80.8,5650469917,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868651,218,83,1,30,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.8,25.6,2025-04-13T16:30:46.028Z,2025-04-13T16:30:53Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5650470505,399,5ucbttulfcdufwr751zj0zcic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868733,328,1,1,30,29,77tfx9me4aaqhzv78bmgsy9bg,1,65.9,75.7,2025-04-13T16:30:46.573Z,2025-04-13T16:30:52Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650470395,56,Center,5650470397,140,58.9,5650470399,141,64.5,5650470403,213,3.94,5650470401,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868739,329,1,1,30,35,77tfx9me4aaqhzv78bmgsy9bg,1,66.0,47.9,2025-04-13T16:30:52.670Z,2025-04-13T16:30:56Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650470447,213,5.45,5650470443,212,12.5,5650470435,56,Center,5650470441,141,34.2,5650470437,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868881,330,1,1,30,39,77tfx9me4aaqhzv78bmgsy9bg,1,75.1,22.2,2025-04-13T16:30:56.702Z,2025-04-13T16:31:01Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650471139,141,15.9,5650471135,56,Right,5650471143,213,6.01,5650471141,212,16.1,5650471137,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868925,331,1,1,30,43,77tfx9me4aaqhzv78bmgsy9bg,1,89.2,19.5,2025-04-13T16:31:00.941Z,2025-04-13T16:31:03Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650471377,141,24.0,5650471373,56,Center,5650471375,140,78.1,5650471381,213,2.88,5650471379,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800868975,332,1,1,30,46,77tfx9me4aaqhzv78bmgsy9bg,1,77.2,22.4,2025-04-13T16:31:03.758Z,2025-04-13T16:31:08Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650471695,141,14.0,5650471697,212,8.3,5650471693,140,83.0,5650471691,56,Right,5650471699,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869011,333,1,1,30,50,77tfx9me4aaqhzv78bmgsy9bg,1,75.6,20.4,2025-04-13T16:31:07.918Z,2025-04-13T16:31:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5650471819,140,71.5,5650471825,213,2.04,5650471823,212,9.6,5650471821,141,33.0,5650471817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869037,334,1,1,30,51,77tfx9me4aaqhzv78bmgsy9bg,1,71.6,32.8,2025-04-13T16:31:09.086Z,2025-04-13T16:31:10Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650471989,141,21.5,5650471993,213,4.69,5650471987,140,71.4,5650471991,212,7.7,5650471985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869059,335,1,1,30,52,77tfx9me4aaqhzv78bmgsy9bg,1,71.3,20.3,2025-04-13T16:31:10.398Z,2025-04-13T16:31:12Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650472139,141,10.0,5650472137,140,82.0,5650472143,213,5.73,5650472135,56,Right,5650472141,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869095,336,1,1,30,54,77tfx9me4aaqhzv78bmgsy9bg,1,81.5,10.1,2025-04-13T16:31:11.918Z,2025-04-13T16:31:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650472365,140,72.4,5650472363,56,Right,5650472367,141,13.5,5650472369,212,9.8,5650472371,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869147,337,1,1,30,57,77tfx9me4aaqhzv78bmgsy9bg,0,74.0,14.0,2025-04-13T16:31:14.895Z,2025-04-13T16:31:18Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650472657,56,Center,5650472655,155,,5650472659,140,97.2,5650472661,141,31.2,5650472663,212,27.0,5650472665,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869169,219,52,1,31,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.4,66.1,2025-04-13T16:31:19.030Z,2025-04-13T19:50:40Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5651358413,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869265,220,1,1,31,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.7,60.8,2025-04-13T16:31:24.310Z,2025-04-13T16:31:25Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5650473239,123,,5650473249,213,5.09,5650473251,1,,5650473271,287,,5650473245,141,13.4,5650473247,212,34.6,5650473241,56,Back,5650473243,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869371,221,1,1,31,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.8,13.1,2025-04-13T16:31:29.574Z,2025-04-13T16:31:31Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5650473789,140,30.6,5650473795,213,1.59,5650473793,212,9.9,5650473791,141,27.6,5650473787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869407,222,1,1,31,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.9,28.3,2025-04-13T16:31:31.750Z,2025-04-13T16:31:34Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5650474049,213,1.62,5650474041,56,Back,5650474043,140,30.1,5650474047,212,38.1,5650474045,141,84.2,5650474051,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869465,223,1,1,31,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.6,84.5,2025-04-13T16:31:34.230Z,2025-04-13T16:31:37Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650474389,56,Back,5650474401,213,3.90,5650474397,212,12.6,5650474393,141,71.7,5650474391,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869531,224,1,1,31,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.5,69.4,2025-04-13T16:31:37.366Z,2025-04-13T16:31:40Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5650474635,141,23.9,5650474637,212,30.9,5650474631,56,Back,5650474633,140,20.1,5650474639,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869569,225,1,1,31,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.9,22.4,2025-04-13T16:31:40.678Z,2025-04-13T16:31:42Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5650474849,212,16.7,5650474843,56,Back,5650474847,141,2.9,5650474845,140,29.6,5650474851,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869587,226,1,1,31,25,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.6,4.1,2025-04-13T16:31:42.838Z,2025-04-13T16:32:10Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5650474961,213,0.78,5650474959,212,10.2,5650474953,56,Back,5650474957,141,14.6,5650474955,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869607,338,8,1,31,27,77tfx9me4aaqhzv78bmgsy9bg,1,62.3,85.1,2025-04-13T16:31:45.376Z,2025-04-13T19:50:59Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650475047,56,Left,5651359941,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869639,227,1,1,31,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,33.7,8.2,2025-04-13T16:31:45.798Z,2025-04-13T16:31:46Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5650475209,141,24.1,5650475217,213,0.66,5650475213,212,17.7,5650475203,140,47.1,5650475199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869691,339,1,1,31,29,77tfx9me4aaqhzv78bmgsy9bg,1,60.0,80.8,2025-04-13T16:31:47.151Z,2025-04-13T16:31:49Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650475439,141,75.1,5650475437,140,73.3,5650475435,56,Center,5650475441,212,14.5,5650475443,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869719,341,1,1,31,32,77tfx9me4aaqhzv78bmgsy9bg,1,72.1,75.4,2025-04-13T16:31:49.599Z,2025-04-13T16:31:51Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650475593,56,Center,5650475597,141,73.5,5650475591,155,,5650475595,140,78.4,5650475601,213,6.09,5650475599,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869763,342,1,1,31,33,77tfx9me4aaqhzv78bmgsy9bg,1,78.4,72.0,2025-04-13T16:31:50.975Z,2025-04-13T16:31:52Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5650475797,56,Center,5650475799,140,81.2,5650475801,141,48.7,5650475803,212,16.1,5650475805,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869769,343,1,1,31,34,77tfx9me4aaqhzv78bmgsy9bg,0,81.2,47.9,2025-04-13T16:31:52.143Z,2025-04-13T19:51:10Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650475855,213,2.22,5650475851,141,51.8,5650475853,212,3.3,5650475849,140,79.3,5650475847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869813,229,1,1,31,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.1,52.2,2025-04-13T16:31:53.382Z,2025-04-13T16:31:54Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5650476099,213,5.82,5650476097,212,10.7,5650476093,140,27.2,5650476091,56,Back,5650476095,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800869967,230,1,1,31,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.2,45.2,2025-04-13T16:31:54.391Z,2025-04-13T16:32:02Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5650476895,213,0.72,5650476887,56,Back,5650476893,212,13.8,5650476891,141,58.5,5650476889,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870027,231,1,1,31,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.0,92.0,2025-04-13T16:32:02.423Z,2025-04-13T16:32:05Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5650477247,140,55.3,5650477245,56,Left,5650477253,213,4.62,5650477251,212,7.8,5650477249,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870037,232,3,1,31,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,54.6,79.7,2025-04-13T16:32:04.606Z,2025-04-13T19:51:25Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5651361691,464,,5650477401,233,344,5650477315,56,Left,5650477317,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870043,344,7,1,31,47,77tfx9me4aaqhzv78bmgsy9bg,1,45.4,20.3,2025-04-13T16:32:04.607Z,2025-04-13T19:51:31Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650477341,285,,5651362149,384,,5650477339,56,Back,5650477385,233,232,5651362151,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870071,346,1,1,31,48,77tfx9me4aaqhzv78bmgsy9bg,1,40.1,33.9,2025-04-13T16:32:06.228Z,2025-04-13T16:32:07Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5650477477,56,Back,5650477481,141,30.3,5650477483,212,4.1,5650477485,213,3.79,5650477479,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870097,347,1,1,31,49,77tfx9me4aaqhzv78bmgsy9bg,1,37.0,30.4,2025-04-13T16:32:07.296Z,2025-04-13T16:32:09Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650477679,212,17.7,5650477667,56,Back,5650477681,213,1.61,5650477671,140,36.4,5650477675,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870131,348,1,1,31,52,77tfx9me4aaqhzv78bmgsy9bg,1,39.2,60.3,2025-04-13T16:32:09.616Z,2025-04-13T16:32:14Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5650477919,213,0.91,5650477907,56,Left,5650477917,212,24.4,5650477913,141,88.6,5650477911,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870163,349,1,1,31,56,77tfx9me4aaqhzv78bmgsy9bg,1,56.2,87.2,2025-04-13T16:32:14.160Z,2025-04-13T16:32:16Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5650478103,212,21.7,5650478101,141,67.8,5650478105,213,3.80,5650478097,56,Back,5650478099,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870219,350,1,1,31,59,77tfx9me4aaqhzv78bmgsy9bg,1,39.6,66.1,2025-04-13T16:32:16.720Z,2025-04-13T16:32:20Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5650478399,140,48.8,5650478407,212,23.7,5650478403,141,34.3,5650478409,213,5.13,5650478395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870283,351,1,1,32,2,77tfx9me4aaqhzv78bmgsy9bg,1,50.9,31.2,2025-04-13T16:32:20.016Z,2025-04-13T16:32:24Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5650478805,213,6.01,5650478803,212,16.5,5650478801,141,24.7,5650478799,140,66.0,5650478797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870311,352,1,1,32,7,77tfx9me4aaqhzv78bmgsy9bg,1,70.9,19.7,2025-04-13T16:32:24.784Z,2025-04-13T16:32:26Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5650478963,212,9.4,5650478967,213,1.91,5650478961,141,32.7,5650478953,56,Center,5650478957,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870327,353,1,1,32,8,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,32.7,2025-04-13T16:32:26.160Z,2025-04-13T16:32:28Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5650479043,140,75.9,5650479047,212,9.3,5650479041,56,Center,5650479045,141,38.5,5650479049,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870349,354,1,1,32,10,77tfx9me4aaqhzv78bmgsy9bg,1,75.9,38.5,2025-04-13T16:32:27.904Z,2025-04-13T16:32:29Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5650479175,213,5.16,5650479171,141,32.7,5650479173,212,4.4,5650479169,140,77.7,5650479167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870341,233,45,1,32,11,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.4,70.9,2025-04-13T16:32:28.632Z,2025-04-13T20:17:31Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5650479121,285,,5650479491,233,355,5650479119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870407,355,3,1,32,11,77tfx9me4aaqhzv78bmgsy9bg,1,79.6,29.1,2025-04-13T16:32:28.632Z,2025-04-13T19:51:53Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5651363707,464,,5650479455,233,233,5650479379,56,Center,5650479381,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870463,356,1,1,32,14,77tfx9me4aaqhzv78bmgsy9bg,1,75.1,23.4,2025-04-13T16:32:31.793Z,2025-04-13T16:32:35Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5650479709,213,5.62,5650479697,56,Right,5650479705,212,13.2,5650479701,141,11.4,5650479699,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870541,357,1,1,32,17,77tfx9me4aaqhzv78bmgsy9bg,1,83.5,11.4,2025-04-13T16:32:35.121Z,2025-04-13T16:32:39Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5650480015,212,10.1,5650480017,213,1.94,5650480009,56,Center,5650480013,141,25.2,5650480011,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870619,358,1,1,32,22,77tfx9me4aaqhzv78bmgsy9bg,1,75.4,21.6,2025-04-13T16:32:39.585Z,2025-04-13T16:32:42Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5650480307,56,Right,5650480313,212,12.6,5650480309,140,63.5,5650480311,141,19.1,5650480315,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800870669,359,1,1,32,25,77tfx9me4aaqhzv78bmgsy9bg,1,63.2,18.9,2025-04-13T16:32:42.545Z,2025-04-13T16:32:45Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5650480565,212,10.4,5650480567,213,0.29,5650480563,141,23.3,5650480561,140,72.7,5650480559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
