id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2711917565,235,1,1,26,5,5rz9enoyknpg8ji78za5b82p0,1,13.3,54.0,2024-08-23T17:28:25.016Z,2024-08-23T18:57:54Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5165020225,56,Back,5165020233,213,1.00,5165020229,141,70.5,5165020227,140,20.1,5165020231,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917577,236,1,1,26,18,5rz9enoyknpg8ji78za5b82p0,1,30.7,49.4,2024-08-23T17:28:37.880Z,2024-08-23T17:28:39Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165020325,141,5.8,5165020321,56,Back,5165020329,213,5.01,5165020323,140,39.5,5165020327,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917579,237,1,1,26,19,5rz9enoyknpg8ji78za5b82p0,0,39.4,4.4,2024-08-23T17:28:39.145Z,2024-08-23T17:28:40Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165020339,140,53.2,5165020341,141,7.0,5165020343,212,14.6,5165020337,56,Right,5165020345,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917585,218,8,1,26,22,36g6ifzjliec1jqnbtf7yesme,1,38.4,84.7,2024-08-23T17:28:42.042Z,2024-08-23T17:28:42Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5165020373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917611,219,43,1,26,23,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-23T17:28:42.366Z,2024-08-23T18:03:25Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5165020535,56,Back,5165105371,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917617,238,1,1,26,25,5rz9enoyknpg8ji78za5b82p0,1,55.5,18.4,2024-08-23T17:28:44.377Z,2024-08-23T17:28:51Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165020553,56,Left,5165020557,141,94.4,5165020561,213,1.62,5165020559,212,51.7,5165020549,155,,5165020551,196,,5165020563,1,,5165020555,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917623,239,1,1,26,31,5rz9enoyknpg8ji78za5b82p0,1,53.1,96.8,2024-08-23T17:28:50.953Z,2024-08-23T17:28:52Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165020597,212,13.1,5165020593,140,43.8,5165020591,56,Back,5165020595,141,84.0,5165020599,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917637,240,1,1,26,33,5rz9enoyknpg8ji78za5b82p0,1,42.1,78.3,2024-08-23T17:28:52.441Z,2024-08-23T17:28:55Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165020675,140,40.5,5165020681,213,4.56,5165020673,56,Back,5165020677,141,62.3,5165020679,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917665,241,1,1,26,36,5rz9enoyknpg8ji78za5b82p0,1,44.1,56.6,2024-08-23T17:28:55.449Z,2024-08-23T17:29:00Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165020839,140,76.8,5165020841,141,3.8,5165020837,56,Right,5165020845,213,5.48,5165020843,212,49.7,5165020847,1,,5165020835,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917667,220,45,1,26,41,36g6ifzjliec1jqnbtf7yesme,0,23.0,92.6,2024-08-23T17:29:00.393Z,2024-08-23T17:29:42Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165020851,56,Back,5165020853,285,,5165020905,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917671,242,3,1,26,41,5rz9enoyknpg8ji78za5b82p0,1,77.0,7.4,2024-08-23T17:29:00.393Z,2024-08-23T17:29:41Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165020875,233,220,5165020865,56,Right,5165020867,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917693,243,1,1,26,42,5rz9enoyknpg8ji78za5b82p0,0,76.3,10.1,2024-08-23T17:29:01.337Z,2024-08-23T17:29:06Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165021031,56,Center,5165021037,212,24.4,5165021033,140,96.5,5165021035,141,27.7,5165021039,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917699,222,1,1,26,47,36g6ifzjliec1jqnbtf7yesme,1,6.1,65.2,2024-08-23T17:29:07.269Z,2024-08-23T17:29:08Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5165021069,141,29.5,5165021067,140,15.1,5165021073,213,5.08,5165021065,56,Back,5165021071,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917703,223,1,1,26,49,36g6ifzjliec1jqnbtf7yesme,1,15.1,30.1,2024-08-23T17:29:08.487Z,2024-08-23T17:29:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5165021085,212,14.1,5165021087,213,0.94,5165021079,56,Back,5165021083,141,46.9,5165021081,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917707,224,1,1,26,50,36g6ifzjliec1jqnbtf7yesme,1,22.9,45.8,2024-08-23T17:29:09.690Z,2024-08-23T17:29:10Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5165021107,140,14.2,5165021113,213,3.85,5165021109,141,34.2,5165021111,212,12.1,5165021105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917715,225,1,1,26,51,36g6ifzjliec1jqnbtf7yesme,1,13.6,37.7,2024-08-23T17:29:10.762Z,2024-08-23T17:29:14Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5165021213,140,9.4,5165021217,212,20.5,5165021219,213,1.79,5165021211,56,Back,5165021215,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917729,226,1,1,26,55,36g6ifzjliec1jqnbtf7yesme,1,19.0,76.4,2024-08-23T17:29:14.792Z,2024-08-23T17:29:18Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165021299,140,21.6,5165021303,212,13.1,5165021297,56,Back,5165021301,141,95.3,5165021305,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917733,227,1,1,26,59,36g6ifzjliec1jqnbtf7yesme,1,21.6,95.3,2024-08-23T17:29:18.401Z,2024-08-23T17:29:20Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165021325,56,Back,5165021333,213,6.18,5165021329,141,92.3,5165021327,140,40.9,5165021331,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917735,228,1,1,27,1,36g6ifzjliec1jqnbtf7yesme,0,40.9,92.3,2024-08-23T17:29:20.725Z,2024-08-23T17:29:21Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165021339,56,Center,5165021347,213,5.70,5165021343,141,77.2,5165021341,140,55.7,5165021345,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917749,244,1,1,27,1,5rz9enoyknpg8ji78za5b82p0,1,38.7,26.0,2024-08-23T17:29:20.745Z,2024-08-23T17:29:23Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165021409,213,2.35,5165021405,141,52.5,5165021401,56,Back,5165021403,140,21.7,5165021407,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917777,246,1,1,27,10,5rz9enoyknpg8ji78za5b82p0,1,9.8,60.3,2024-08-23T17:29:29.864Z,2024-08-23T17:29:31Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5165021561,56,Back,5165021565,141,60.6,5165021567,212,18.7,5165021563,140,27.6,5165021569,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917805,247,1,1,27,11,5rz9enoyknpg8ji78za5b82p0,1,28.2,64.2,2024-08-23T17:29:31.177Z,2024-08-23T17:29:35Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165021735,213,1.21,5165021729,140,36.4,5165021731,141,97.8,5165021727,56,Back,5165021733,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917803,229,45,1,27,16,36g6ifzjliec1jqnbtf7yesme,0,56.7,7.6,2024-08-23T17:29:35.625Z,2024-08-23T17:29:42Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5165021805,233,248,5165021707,285,,5165021703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917813,248,3,1,27,16,5rz9enoyknpg8ji78za5b82p0,1,43.3,92.4,2024-08-23T17:29:35.625Z,2024-08-23T17:29:42Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165021801,233,229,5165021783,56,Back,5165021785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917837,249,1,1,27,17,5rz9enoyknpg8ji78za5b82p0,1,42.5,84.0,2024-08-23T17:29:37.209Z,2024-08-23T17:29:41Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165021929,141,70.5,5165021927,140,32.6,5165021931,212,13.9,5165021925,56,Back,5165021933,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917869,250,1,1,27,22,5rz9enoyknpg8ji78za5b82p0,1,33.7,61.7,2024-08-23T17:29:41.673Z,2024-08-23T17:29:47Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165022079,212,16.0,5165022077,141,38.6,5165022073,56,Back,5165022075,140,30.7,5165022081,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917905,251,1,1,27,27,5rz9enoyknpg8ji78za5b82p0,1,35.6,37.4,2024-08-23T17:29:46.889Z,2024-08-23T17:29:53Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165022275,140,60.5,5165022281,213,5.71,5165022273,56,Right,5165022277,141,12.4,5165022279,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917921,252,1,1,27,34,5rz9enoyknpg8ji78za5b82p0,1,74.3,9.8,2024-08-23T17:29:53.433Z,2024-08-23T17:29:56Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5165022359,213,2.83,5165022355,141,19.3,5165022353,140,54.9,5165022357,212,21.4,5165022351,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917935,253,1,1,27,36,5rz9enoyknpg8ji78za5b82p0,1,54.2,21.2,2024-08-23T17:29:56.025Z,2024-08-23T17:29:59Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165022479,141,48.1,5165022483,213,1.90,5165022481,212,19.3,5165022475,56,Back,5165022477,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917967,254,1,1,27,39,5rz9enoyknpg8ji78za5b82p0,1,52.9,46.6,2024-08-23T17:29:59.145Z,2024-08-23T17:30:05Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165022669,213,5.44,5165022663,141,6.2,5165022667,212,36.8,5165022657,140,76.2,5165022653,56,Right,5165022671,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917979,255,1,1,27,46,5rz9enoyknpg8ji78za5b82p0,1,77.4,9.1,2024-08-23T17:30:05.385Z,2024-08-23T17:30:08Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165022755,212,19.1,5165022751,140,78.9,5165022757,213,1.49,5165022753,141,37.1,5165022749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917983,256,1,1,27,48,5rz9enoyknpg8ji78za5b82p0,1,79.3,38.9,2024-08-23T17:30:08.105Z,2024-08-23T17:30:08Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5165022763,140,75.0,5165022767,212,4.5,5165022769,213,3.11,5165022761,56,Center,5165022765,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917991,257,1,1,27,49,5rz9enoyknpg8ji78za5b82p0,1,75.0,39.1,2024-08-23T17:30:08.697Z,2024-08-23T17:30:10Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5165022791,141,33.5,5165022795,213,5.49,5165022793,212,5.4,5165022789,140,78.6,5165022787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917997,258,1,1,27,51,5rz9enoyknpg8ji78za5b82p0,1,75.1,38.3,2024-08-23T17:30:10.713Z,2024-08-23T17:30:12Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5165022851,141,73.1,5165022849,140,73.7,5165022847,56,Center,5165022855,213,1.63,5165022853,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918021,259,1,1,27,53,5rz9enoyknpg8ji78za5b82p0,1,73.8,74.9,2024-08-23T17:30:12.648Z,2024-08-23T17:30:17Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165022971,140,79.7,5165022975,212,11.4,5165022977,213,1.00,5165022973,141,89.0,5165022969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918033,260,1,1,27,58,5rz9enoyknpg8ji78za5b82p0,1,79.9,86.4,2024-08-23T17:30:17.640Z,2024-08-23T17:30:20Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165023059,140,93.7,5165023061,141,75.9,5165023065,213,5.83,5165023057,56,Center,5165023063,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918059,261,1,1,28,1,5rz9enoyknpg8ji78za5b82p0,1,89.9,81.9,2024-08-23T17:30:20.697Z,2024-08-23T17:30:24Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5165023169,212,5.1,5165023163,56,Left,5165023167,141,89.4,5165023165,140,89.9,5165023171,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918091,262,1,1,28,5,5rz9enoyknpg8ji78za5b82p0,1,88.2,90.9,2024-08-23T17:30:24.649Z,2024-08-23T17:30:30Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165023353,212,16.9,5165023349,140,72.1,5165023351,141,90.5,5165023355,213,3.16,5165023347,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918101,263,1,1,28,11,5rz9enoyknpg8ji78za5b82p0,1,60.7,79.2,2024-08-23T17:30:30.857Z,2024-08-23T17:30:32Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165023397,212,13.8,5165023393,140,57.0,5165023399,213,4.43,5165023391,56,Center,5165023395,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918113,264,1,1,28,12,5rz9enoyknpg8ji78za5b82p0,1,56.4,56.0,2024-08-23T17:30:32.217Z,2024-08-23T17:30:34Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165023471,212,11.9,5165023465,56,Center,5165023467,140,57.1,5165023473,213,4.77,5165023469,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918129,265,1,1,28,15,5rz9enoyknpg8ji78za5b82p0,1,60.2,42.1,2024-08-23T17:30:34.504Z,2024-08-23T17:30:37Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165023565,140,57.1,5165023571,213,1.76,5165023569,212,17.7,5165023567,141,67.7,5165023563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918189,266,1,1,28,17,5rz9enoyknpg8ji78za5b82p0,1,56.8,69.0,2024-08-23T17:30:37.128Z,2024-08-23T17:30:47Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165023875,213,4.12,5165023871,141,61.2,5165023869,140,53.4,5165023873,212,6.4,5165023867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918205,267,1,1,28,28,5rz9enoyknpg8ji78za5b82p0,1,44.5,45.8,2024-08-23T17:30:47.593Z,2024-08-23T17:30:49Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165023959,213,0.09,5165023955,141,47.3,5165023951,56,Center,5165023953,140,55.6,5165023957,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918213,268,1,1,28,30,5rz9enoyknpg8ji78za5b82p0,1,55.6,47.3,2024-08-23T17:30:49.353Z,2024-08-23T17:30:51Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5165024033,156,,5165024021,56,Back,5165024025,141,46.1,5165024027,212,11.2,5165024023,140,45.0,5165024029,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918233,269,1,1,28,32,5rz9enoyknpg8ji78za5b82p0,0,45.5,41.0,2024-08-23T17:30:51.865Z,2024-08-23T17:30:54Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165024161,212,42.7,5165024159,141,5.0,5165024165,1,,5165024153,155,,5165024157,140,78.8,5165024163,213,5.67,5165024155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918239,230,12,1,28,35,36g6ifzjliec1jqnbtf7yesme,1,22.2,96.2,2024-08-23T17:30:54.381Z,2024-08-23T17:31:06Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165024203,213,1.62,5165024197,140,22.0,5165024447,15,,5165024199,141,100.0,5165024201,212,3.9,5165024211,167,,5165024195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918243,231,5,1,28,35,36g6ifzjliec1jqnbtf7yesme,0,20.8,101.6,2024-08-23T17:30:55.001Z,2024-08-23T17:31:49Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5165024207,56,Back,5165024431,233,270,5165024209,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918287,270,5,1,28,35,5rz9enoyknpg8ji78za5b82p0,1,79.2,-1.6,2024-08-23T17:30:55.001Z,2024-08-23T17:31:48Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165024421,347,,5165024419,56,Right,5165024427,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918307,271,1,1,28,44,5rz9enoyknpg8ji78za5b82p0,1,81.3,0.0,2024-08-23T17:31:04.185Z,2024-08-23T17:31:07Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165024511,56,Right,5165024523,213,2.97,5165024519,141,2.3,5165024521,212,13.3,5165024507,107,,5165024515,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918319,272,1,1,28,48,5rz9enoyknpg8ji78za5b82p0,1,67.1,7.9,2024-08-23T17:31:07.369Z,2024-08-23T17:31:09Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5165024587,56,Center,5165024589,140,51.4,5165024593,212,26.7,5165024595,213,2.24,5165024591,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918339,273,1,1,28,51,5rz9enoyknpg8ji78za5b82p0,1,52.9,35.2,2024-08-23T17:31:10.793Z,2024-08-23T17:31:12Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165024679,213,1.46,5165024675,141,72.6,5165024673,140,55.5,5165024677,212,25.6,5165024671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918349,274,1,1,28,53,5rz9enoyknpg8ji78za5b82p0,1,55.7,78.9,2024-08-23T17:31:12.809Z,2024-08-23T17:31:14Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165024743,212,14.3,5165024739,140,62.5,5165024741,141,97.1,5165024737,56,Left,5165024745,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918369,275,1,1,28,55,5rz9enoyknpg8ji78za5b82p0,1,60.4,95.3,2024-08-23T17:31:14.681Z,2024-08-23T17:31:17Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5165024841,56,Left,5165024845,141,90.9,5165024847,212,9.1,5165024843,140,52.2,5165024849,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918385,276,1,1,28,58,5rz9enoyknpg8ji78za5b82p0,1,49.0,83.3,2024-08-23T17:31:17.689Z,2024-08-23T17:31:19Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5165024911,213,4.27,5165024905,140,43.5,5165024909,212,13.5,5165024907,141,65.3,5165024903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918447,277,1,1,29,0,5rz9enoyknpg8ji78za5b82p0,1,43.9,61.7,2024-08-23T17:31:19.801Z,2024-08-23T17:31:26Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5165025187,56,Center,5165025193,212,35.9,5165025197,1,,5165025189,140,66.7,5165025195,213,5.44,5165025191,141,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918417,232,83,1,29,4,36g6ifzjliec1jqnbtf7yesme,0,26.8,83.3,2024-08-23T17:31:24.034Z,2024-08-23T17:31:27Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165025233,399,61sojkdsmaz9hbwaskt4rws15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918449,278,4,1,29,5,5rz9enoyknpg8ji78za5b82p0,1,72.2,15.6,2024-08-23T17:31:25.213Z,2024-08-23T17:31:51Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5165025613,233,233,5165025201,13,,5165025205,152,,5165025207,265,,5165025203,56,Right,5165025209,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918427,233,4,1,29,5,36g6ifzjliec1jqnbtf7yesme,0,27.8,84.4,2024-08-23T17:31:25.214Z,2024-08-23T17:31:51Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5165025607,152,,5165025603,13,,5165025621,233,278,5165025609,265,,5165025611,285,,5165025605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918713,279,1,1,29,52,5rz9enoyknpg8ji78za5b82p0,0,73.7,12.7,2024-08-23T17:32:11.289Z,2024-08-23T17:32:13Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165026597,141,51.5,5165026593,56,Center,5165026589,155,,5165026599,212,30.3,5165026591,152,,5165026585,5,,5165026601,213,1.06,5165026581,2,,5165026595,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918725,234,12,1,29,54,36g6ifzjliec1jqnbtf7yesme,1,9.0,56.7,2024-08-23T17:32:13.347Z,2024-08-23T17:32:19Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165026677,141,27.0,5165026673,56,Back,5165026683,167,,5165026679,212,22.5,5165026731,15,,5165026675,140,0.0,5165026681,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918727,235,6,1,29,57,36g6ifzjliec1jqnbtf7yesme,0,1.6,29.2,2024-08-23T17:32:16.640Z,2024-08-23T17:32:22Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165026767,233,280,5165026699,73,,5165026697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918737,280,6,1,29,57,5rz9enoyknpg8ji78za5b82p0,1,98.4,70.8,2024-08-23T17:32:16.640Z,2024-08-23T17:33:53Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165026761,233,235,5165026755,73,,5165026753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918955,281,1,1,30,33,5rz9enoyknpg8ji78za5b82p0,0,99.5,99.5,2024-08-23T17:32:52.841Z,2024-08-23T17:34:11Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165028049,223,,5165028051,56,Center,5165028055,141,47.8,5165028047,155,,5165028043,2,,5165028053,140,100.0,5165028057,212,35.2,5165028045,6,,5165028061,1,,5165028059,213,,,,,,,,,,,,,,,,,,4.75,,,,,,,,,
2711919055,236,5,1,30,36,36g6ifzjliec1jqnbtf7yesme,1,-0.6000000000000001,51.6,2024-08-23T17:32:55.810Z,2024-08-23T17:33:55Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165028695,233,282,5165028675,56,Back,5165028677,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711918957,282,5,1,30,36,5rz9enoyknpg8ji78za5b82p0,0,100.6,48.4,2024-08-23T17:32:55.810Z,2024-08-23T17:33:55Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5165028063,56,Center,5165028715,233,236,5165028065,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711919067,237,1,1,30,49,36g6ifzjliec1jqnbtf7yesme,1,5.2,62.0,2024-08-23T17:33:08.602Z,2024-08-23T17:33:11Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5165028745,140,2.8,5165028741,124,,5165028749,212,8.3,5165028751,213,4.41,5165028747,141,50.3,5165028743,56,Back,5165028755,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
