id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value
2793843211,316,1,1,30,6,9qsmopgutr7ut5g6workk8w4i,1,44.3,100.0,2025-03-30T16:30:43.347Z,2025-03-30T16:30:50Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5611825609,56,Back,5611825605,107,,5611825617,213,3.95,5611825615,212,14.8,5611825611,140,34.6,5611825613,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843253,317,1,1,30,13,9qsmopgutr7ut5g6workk8w4i,1,27.8,71.7,2025-03-30T16:30:50.563Z,2025-03-30T16:30:53Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611825811,141,33.3,5611825813,212,27.6,5611825815,213,4.38,5611825807,56,Back,5611825809,140,19.3,5611825831,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843311,318,1,1,30,16,9qsmopgutr7ut5g6workk8w4i,1,16.9,31.0,2025-03-30T16:30:54.115Z,2025-03-30T16:30:55Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611826051,140,20.7,5611826049,56,Back,5611826053,141,32.4,5611826057,213,0.23,5611826055,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843423,319,1,1,30,18,9qsmopgutr7ut5g6workk8w4i,1,21.4,29.7,2025-03-30T16:30:55.731Z,2025-03-30T16:31:03Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5611826665,212,14.7,5611826667,213,2.14,5611826663,141,47.9,5611826661,140,13.9,5611826659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843499,320,1,1,30,25,9qsmopgutr7ut5g6workk8w4i,0,14.9,53.9,2025-03-30T16:31:03.123Z,2025-03-30T16:31:08Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611827103,213,0.37,5611827101,212,66.6,5611827107,1,,5611827085,157,,5611827093,140,74.1,5611827089,56,Left,5611827097,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843593,296,1,1,30,33,59as3grjvj19voay31j3yfgni,1,21.4,14.7,2025-03-30T16:31:11.143Z,2025-03-30T16:31:14Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5611827761,56,Back,5611827763,140,28.8,5611827765,141,31.3,5611827767,212,13.7,5611827769,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843647,297,1,1,30,37,59as3grjvj19voay31j3yfgni,1,33.5,34.6,2025-03-30T16:31:14.663Z,2025-03-30T16:31:17Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611828103,213,1.74,5611828101,212,18.8,5611828099,141,61.8,5611828097,140,30.4,5611828095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843699,298,1,1,30,40,59as3grjvj19voay31j3yfgni,1,31.5,63.1,2025-03-30T16:31:17.727Z,2025-03-30T16:31:20Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611828439,140,46.3,5611828443,212,23.3,5611828441,141,88.7,5611828445,213,0.84,5611828437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843793,299,1,1,30,43,59as3grjvj19voay31j3yfgni,1,58.6,89.9,2025-03-30T16:31:20.439Z,2025-03-30T16:31:24Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611828859,56,Left,5611828861,140,67.9,5611828863,141,93.9,5611828867,213,0.27,5611828865,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843857,300,1,1,30,47,59as3grjvj19voay31j3yfgni,1,53.4,93.5,2025-03-30T16:31:24.327Z,2025-03-30T16:31:28Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611829199,56,Back,5611829201,140,45.3,5611829203,141,73.6,5611829205,212,16.0,5611829207,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843949,301,1,1,30,50,59as3grjvj19voay31j3yfgni,1,45.0,73.5,2025-03-30T16:31:27.935Z,2025-03-30T16:31:32Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611829769,141,43.0,5611829771,212,20.8,5611829765,56,Back,5611829767,140,46.1,5611829773,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793843957,302,1,1,30,55,59as3grjvj19voay31j3yfgni,1,52.3,34.8,2025-03-30T16:31:32.519Z,2025-03-30T16:31:34Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611829805,56,Back,5611829807,140,44.7,5611829809,141,57.6,5611829813,213,2.05,5611829811,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844017,303,1,1,30,57,59as3grjvj19voay31j3yfgni,1,44.7,57.6,2025-03-30T16:31:34.743Z,2025-03-30T16:31:36Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611830191,56,Center,5611830193,140,52.2,5611830203,213,5.93,5611830195,141,53.3,5611830199,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844041,304,1,1,30,59,59as3grjvj19voay31j3yfgni,1,47.9,54.3,2025-03-30T16:31:36.638Z,2025-03-30T16:31:38Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611830367,213,2.57,5611830365,212,15.1,5611830361,140,35.8,5611830363,141,66.4,5611830359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844095,305,1,1,31,1,59as3grjvj19voay31j3yfgni,1,35.8,66.4,2025-03-30T16:31:38.559Z,2025-03-30T16:31:42Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611830709,213,1.07,5611830703,140,45.7,5611830701,56,Back,5611830705,141,94.5,5611830707,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844173,306,1,1,31,5,59as3grjvj19voay31j3yfgni,1,39.2,82.3,2025-03-30T16:31:42.607Z,2025-03-30T16:31:49Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611831173,213,4.29,5611831171,212,23.8,5611831165,56,Back,5611831167,140,30.0,5611831169,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844223,307,1,1,31,11,59as3grjvj19voay31j3yfgni,1,39.9,29.1,2025-03-30T16:31:48.959Z,2025-03-30T16:31:52Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5611831417,213,6.16,5611831415,212,17.7,5611831411,140,56.6,5611831413,141,25.8,5611831409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844271,308,1,1,31,14,59as3grjvj19voay31j3yfgni,1,56.2,24.7,2025-03-30T16:31:51.872Z,2025-03-30T16:31:56Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5611831761,140,84.8,5611831757,155,,5611831763,141,5.6,5611831767,213,5.87,5611831771,1,,5611831765,212,32.7,5611831759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844273,309,61,1,31,18,59as3grjvj19voay31j3yfgni,0,83.7,8.6,2025-03-30T16:31:55.399Z,2025-03-30T21:27:11Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611831785,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844291,323,1,1,31,19,9qsmopgutr7ut5g6workk8w4i,1,11.4,87.5,2025-03-30T16:31:56.963Z,2025-03-30T16:31:58Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5611831887,213,4.80,5611831885,212,8.5,5611831883,141,75.1,5611831881,140,12.1,5611831879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844309,325,1,1,31,21,9qsmopgutr7ut5g6workk8w4i,0,11.7,76.3,2025-03-30T16:31:58.274Z,2025-03-30T16:32:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5611831977,56,Back,5611831985,213,6.24,5611831981,141,76.1,5611831983,212,3.3,5611832037,233,310,5611832035,236,,5611831979,140,14.8,5611832041,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844313,310,74,1,31,21,59as3grjvj19voay31j3yfgni,1,85.8,25.9,2025-03-30T16:31:58.275Z,2025-03-30T16:32:19Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5611832003,56,Center,5611832005,285,,5611832091,233,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844365,312,1,1,31,23,59as3grjvj19voay31j3yfgni,1,79.3,11.4,2025-03-30T16:32:01.255Z,2025-03-30T16:32:02Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611832347,56,Center,5611832355,213,2.42,5611832351,141,26.1,5611832349,140,68.4,5611832353,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844437,313,1,1,31,25,59as3grjvj19voay31j3yfgni,1,68.3,26.1,2025-03-30T16:32:02.471Z,2025-03-30T16:32:06Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611832767,140,74.1,5611832771,212,6.2,5611832765,56,Center,5611832773,213,6.12,5611832769,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844469,314,1,1,31,29,59as3grjvj19voay31j3yfgni,1,77.7,20.0,2025-03-30T16:32:06.655Z,2025-03-30T16:32:08Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5611832897,140,87.3,5611832895,56,Right,5611832901,212,12.9,5611832903,213,5.61,5611832899,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844483,315,1,1,31,30,59as3grjvj19voay31j3yfgni,0,87.4,7.1,2025-03-30T16:32:07.991Z,2025-03-30T21:27:33Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5612974757,224,,5611832969,140,88.3,5611833069,233,326,5611833081,286,,5611832973,212,3.3,5611832975,213,1.28,5611832967,56,Right,5611832971,141,11.7,5611832965,155,5611832963,2,5611833063,236,5612974759,20,,,,,,,,,,,,,,,,,,,,,,,,
2793844493,326,12,1,31,30,9qsmopgutr7ut5g6workk8w4i,1,9.6,88.0,2025-03-30T16:32:08.091Z,2025-03-30T16:32:10Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5611833105,233,315,5611833025,185,,5611833027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844577,316,5,1,31,31,59as3grjvj19voay31j3yfgni,1,85.0,-1.4,2025-03-30T16:32:09.184Z,2025-03-30T16:55:32Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5611833499,56,Right,5611833501,347,,5611833581,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793844511,327,5,1,31,31,9qsmopgutr7ut5g6workk8w4i,0,15.0,101.4,2025-03-30T16:32:09.184Z,2025-03-30T16:55:32Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5611833145,347,,5611833141,56,Back,5611833615,233,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845063,317,1,1,32,0,59as3grjvj19voay31j3yfgni,0,84.7,0.0,2025-03-30T16:32:38.103Z,2025-03-30T16:32:41Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611836125,107,,5611836127,56,Center,5611836137,1,,5611836135,213,1.23,5611836133,212,32.6,5611836131,141,43.9,5611836129,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845067,328,43,1,32,4,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-30T16:32:41.298Z,2025-03-30T16:59:25Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5611836163,56,Back,5611987917,144,44,5611836165,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845079,329,12,1,32,4,9qsmopgutr7ut5g6workk8w4i,1,5.1,51.8,2025-03-30T16:32:41.634Z,2025-03-30T16:32:50Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5611836249,213,0.69,5611836255,15,,5611836247,212,20.6,5611836245,141,71.2,5611836241,56,Back,5611836243,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845113,318,1,1,32,6,59as3grjvj19voay31j3yfgni,1,79.1,26.1,2025-03-30T16:32:43.839Z,2025-03-30T16:32:45Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611836443,141,11.9,5611836441,140,84.7,5611836447,213,5.26,5611836439,56,Right,5611836445,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845169,319,1,1,32,8,59as3grjvj19voay31j3yfgni,1,81.6,13.8,2025-03-30T16:32:45.551Z,2025-03-30T16:32:58Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,1.0,,5611837795,210,15,5611836791,213,2.06,5611836779,140,77.8,5611836773,56,Center,5611836783,141,24.9,5611836787,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845171,320,15,1,32,10,59as3grjvj19voay31j3yfgni,1,76.9,25.2,2025-03-30T16:32:47.823Z,2025-03-30T21:28:40Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611837819,55,319,5612977291,160,,5611837255,72,,5611837829,146,97.7,5611837825,103,3.2,5611837827,215,,5611837823,102,45.5,5611837831,147,47.3,5611836805,56,5611837817,29,5611837815,80,5611836803,18,5611837849,233,330,,,Center,,,,,,,,,,,,,,,,,,
2793845221,330,10,1,32,10,9qsmopgutr7ut5g6workk8w4i,1,1.3,51.0,2025-03-30T16:32:47.923Z,2025-03-30T21:29:26Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611837075,56,Back,5611837061,173,,5611837071,182,,5611837639,179,,5612978773,376,,5611837927,233,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845193,321,6,1,32,12,59as3grjvj19voay31j3yfgni,1,90.7,40.8,2025-03-30T16:32:49.647Z,2025-03-30T16:55:36Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611837339,233,331,5611837059,75,,5611837057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845227,331,6,1,32,12,9qsmopgutr7ut5g6workk8w4i,0,9.3,59.2,2025-03-30T16:32:49.647Z,2025-03-30T21:30:17Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611837289,56,Back,5611837385,233,321,5611837291,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845587,322,1,1,32,33,59as3grjvj19voay31j3yfgni,0,99.5,0.5,2025-03-30T16:33:10.775Z,2025-03-30T21:30:15Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5611839423,141,89.9,5611839425,212,60.9,5611839427,213,1.62,5611839405,155,,5612980319,387,,5611839397,2,,5612980321,20,,5611839415,56,Left,5611839421,140,5611898851,225,5611839401,6,5611839429,1,,,,,,96.8,,,,,,,,,,,,,,,,,,
2793845653,333,1,1,32,40,9qsmopgutr7ut5g6workk8w4i,0,2.8,10.3,2025-03-30T16:33:17.554Z,2025-03-30T16:33:19Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5611839785,157,,5611839807,213,0.31,5611839803,212,48.2,5611839811,1,,5611839789,56,Back,5611839797,141,32.2,5611839793,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845803,324,1,1,32,47,59as3grjvj19voay31j3yfgni,1,58.3,63.6,2025-03-30T16:33:24.287Z,2025-03-30T16:33:25Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5611840635,56,Left,5611840649,213,1.27,5611840643,141,80.9,5611840647,212,12.3,5611840639,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845845,325,1,1,32,48,59as3grjvj19voay31j3yfgni,1,61.3,80.2,2025-03-30T16:33:25.727Z,2025-03-30T16:33:28Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5611840931,212,12.0,5611840933,213,4.00,5611840925,56,Center,5611840927,140,53.8,5611840929,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845913,326,1,1,32,54,59as3grjvj19voay31j3yfgni,1,60.7,75.1,2025-03-30T16:33:31.319Z,2025-03-30T16:33:33Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5611841347,56,Left,5611841369,213,1.72,5611841359,141,93.3,5611841365,212,12.5,5611841353,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845985,327,1,1,32,56,59as3grjvj19voay31j3yfgni,0,58.9,93.3,2025-03-30T16:33:33.526Z,2025-03-30T16:33:36Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5611841735,56,Left,5611841737,140,74.5,5611841739,141,85.7,5611841741,212,17.2,5611841743,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845957,334,8,1,32,57,9qsmopgutr7ut5g6workk8w4i,1,27.1,7.7,2025-03-30T16:33:34.635Z,2025-03-30T21:30:32Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5612981509,385,,5611841585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846187,328,5,1,32,58,59as3grjvj19voay31j3yfgni,1,70.2,101.6,2025-03-30T16:33:36.067Z,2025-03-30T16:55:32Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5611842931,56,Left,5611842933,347,,5611842989,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793845969,335,5,1,32,58,9qsmopgutr7ut5g6workk8w4i,0,29.8,-1.6,2025-03-30T16:33:36.067Z,2025-03-30T16:55:33Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5611841647,56,Back,5611843029,233,328,5611841649,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846233,329,1,1,33,11,59as3grjvj19voay31j3yfgni,1,66.7,100.0,2025-03-30T16:33:48.614Z,2025-03-30T21:30:53Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5611843171,140,45.6,5611843167,107,,5611843173,141,87.8,5611843177,213,3.55,5611843175,212,24.2,5612982567,189,,5611843169,56,Back,5611843179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846245,330,1,1,33,12,59as3grjvj19voay31j3yfgni,1,53.0,84.7,2025-03-30T16:33:50.254Z,2025-03-30T16:33:51Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5611843255,141,78.4,5611843257,212,13.4,5611843251,56,Center,5611843253,140,65.1,5611843259,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846257,331,1,1,33,13,59as3grjvj19voay31j3yfgni,0,65.1,78.4,2025-03-30T16:33:51.255Z,2025-03-30T16:33:52Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5611843329,213,0.06,5611843319,168,,5611843321,56,Left,5611843323,140,76.7,5611843327,212,12.2,5611843325,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846265,336,1,1,33,14,9qsmopgutr7ut5g6workk8w4i,0,21.8,23.3,2025-03-30T16:33:51.570Z,2025-03-30T16:33:52Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5611843369,56,Back,5611843377,213,5.76,5611843375,212,10.3,5611843371,140,30.3,5611843373,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846299,332,1,1,33,15,59as3grjvj19voay31j3yfgni,1,67.4,83.0,2025-03-30T16:33:52.574Z,2025-03-30T21:31:14Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5611843559,141,88.1,5611843561,212,7.1,5611843563,213,0.51,5611843557,140,73.3,5611843555,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846317,333,1,1,33,16,59as3grjvj19voay31j3yfgni,1,73.3,88.1,2025-03-30T16:33:53.382Z,2025-03-30T21:31:15Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611843653,212,8.6,5611843649,140,77.2,5611843651,141,77.0,5611843655,213,5.21,5611843647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846339,334,1,1,33,17,59as3grjvj19voay31j3yfgni,1,77.2,77.0,2025-03-30T16:33:55.110Z,2025-03-30T16:38:47Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5611843799,141,72.9,5611843795,56,Center,5611843797,140,70.8,5611843803,213,3.53,5611843801,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851467,372,3,1,33,18,59as3grjvj19voay31j3yfgni,0,71.6,73.4,2025-03-30T16:33:56.029Z,2025-03-30T21:31:27Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5611871899,56,Center,5611930033,233,337,5611871901,286,,5612984139,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846355,337,7,1,33,18,9qsmopgutr7ut5g6workk8w4i,1,28.4,26.6,2025-03-30T16:33:56.030Z,2025-03-30T21:31:25Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5612984055,389,,5611929933,285,,5612984053,383,,5611929965,233,372,5611843897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846395,338,1,1,33,20,9qsmopgutr7ut5g6workk8w4i,1,26.9,25.6,2025-03-30T16:33:57.986Z,2025-03-30T16:33:58Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5611844105,213,0.70,5611844099,140,38.3,5611844103,212,15.6,5611844101,141,40.4,5611844095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846409,339,1,1,33,21,9qsmopgutr7ut5g6workk8w4i,0,38.3,40.4,2025-03-30T16:33:58.706Z,2025-03-30T16:34:00Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5611844163,212,6.8,5611844157,56,Back,5611844161,141,44.0,5611844165,213,2.77,5611844159,140,32.3,5611844189,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846433,335,1,1,33,22,59as3grjvj19voay31j3yfgni,0,68.3,46.4,2025-03-30T16:33:59.286Z,2025-03-30T21:31:41Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5611844339,213,1.33,5611844331,56,Center,5611844333,140,69.7,5611844335,141,55.2,5611844337,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846481,340,1,1,33,23,9qsmopgutr7ut5g6workk8w4i,1,30.1,36.1,2025-03-30T16:34:01.170Z,2025-03-30T16:34:03Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5611844575,212,18.6,5611844577,213,1.55,5611844573,141,63.4,5611844567,56,Back,5611844571,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846537,342,1,1,33,27,9qsmopgutr7ut5g6workk8w4i,1,25.0,64.3,2025-03-30T16:34:04.850Z,2025-03-30T16:34:05Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5611844851,140,16.8,5611844855,141,51.3,5611844861,213,3.94,5611844847,56,Back,5611844859,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846575,343,1,1,33,28,9qsmopgutr7ut5g6workk8w4i,1,15.8,49.9,2025-03-30T16:34:05.826Z,2025-03-30T16:34:07Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5611845029,213,3.33,5611845027,212,8.7,5611845025,141,47.5,5611845021,56,Back,5611845023,140,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846721,344,1,1,33,29,9qsmopgutr7ut5g6workk8w4i,1,7.2,46.6,2025-03-30T16:34:07.267Z,2025-03-30T16:34:13Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5611845815,213,5.47,5611845817,1,,5611845811,141,10.7,5611845813,212,33.7,5611845803,157,,5611845807,140,29.3,5611845805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846743,345,1,1,33,36,9qsmopgutr7ut5g6workk8w4i,1,36.8,17.9,2025-03-30T16:34:13.570Z,2025-03-30T16:34:14Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5611845939,140,32.0,5611845943,212,12.2,5611845941,141,34.3,5611845945,213,2.00,5611845937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846759,346,1,1,33,37,9qsmopgutr7ut5g6workk8w4i,1,32.0,34.3,2025-03-30T16:34:14.530Z,2025-03-30T16:34:15Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5611846055,213,3.96,5611846049,140,25.4,5611846053,212,10.1,5611846051,141,23.4,5611846047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793846837,347,1,1,33,38,9qsmopgutr7ut5g6workk8w4i,1,26.2,23.4,2025-03-30T16:34:15.617Z,2025-03-30T16:34:20Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5611846505,141,50.0,5611846503,140,27.7,5611846501,56,Back,5611846511,213,1.48,5611846509,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
