id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/17/value
2751216509,195,1,1,18,54,cftj6g399tknheudaxsdpfdgb,1,40.7,23.3,2024-11-24T13:21:24.821Z,2024-11-24T16:35:25Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5379805167,213,1.79,5379805165,212,29.8,5380918211,189,,5379805163,141,66.0,5379805161,140,34.5,5379805159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216529,196,1,1,18,55,cftj6g399tknheudaxsdpfdgb,1,34.5,66.0,2024-11-24T13:21:25.909Z,2024-11-24T16:35:29Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5379805265,212,17.1,5379805263,141,85.9,5380918559,189,,5379805267,213,0.91,5379805259,56,Back,5379805261,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216589,197,1,1,18,56,cftj6g399tknheudaxsdpfdgb,1,44.5,88.0,2024-11-24T13:21:27.109Z,2024-11-24T13:21:30Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5379805509,56,Center,5379805511,140,69.2,5379805513,141,75.3,5379805515,212,27.3,5379805517,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216605,162,43,1,18,57,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-24T13:21:28.486Z,2024-11-24T16:35:39Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5380919513,144,83,5379808117,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216563,161,83,1,18,58,36g6ifzjliec1jqnbtf7yesme,0,33.5,17.9,2024-11-24T13:21:28.611Z,2024-11-24T13:21:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5379805571,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216597,198,61,1,18,58,cftj6g399tknheudaxsdpfdgb,0,68.8,76.1,2024-11-24T13:21:29.144Z,2024-11-24T13:59:41Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5379805537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217339,169,12,1,18,59,36g6ifzjliec1jqnbtf7yesme,1,40.5,7.6,2024-11-24T13:21:29.908Z,2024-11-24T13:22:38Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5379809289,212,6.5,5379809285,140,40.5,5379809283,56,Back,5379809293,213,4.71,5379809311,167,,5379809287,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216625,199,43,1,18,59,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-24T13:21:30.485Z,2024-11-24T13:23:27Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5379805643,56,Left,5379805645,286,0,5379812761,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216613,163,5,1,19,0,36g6ifzjliec1jqnbtf7yesme,0,37.0,-1.5,2024-11-24T13:21:31.361Z,2024-11-24T13:40:28Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5379805609,56,Back,5379805611,347,,5379805837,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216653,200,5,1,19,0,cftj6g399tknheudaxsdpfdgb,1,63.0,101.5,2024-11-24T13:21:31.361Z,2024-11-24T13:40:27Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5379805787,347,,5379805785,56,Left,5379805819,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216683,201,1,1,19,7,cftj6g399tknheudaxsdpfdgb,1,63.9,100.0,2024-11-24T13:21:37.765Z,2024-11-24T13:21:45Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5379806301,189,,5379805943,212,14.0,5379805945,213,4.83,5379805941,141,80.3,5379805939,140,65.5,5379805935,107,,5379805937,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216699,202,1,1,19,8,cftj6g399tknheudaxsdpfdgb,1,65.5,80.3,2024-11-24T13:21:38.773Z,2024-11-24T13:21:40Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,5379806033,212,10.8,5379806035,213,4.18,5379806027,56,Center,5379806029,140,60.3,5379806031,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216715,203,1,1,19,10,cftj6g399tknheudaxsdpfdgb,1,60.3,66.6,2024-11-24T13:21:40.724Z,2024-11-24T13:21:42Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5379806103,56,Back,5379806105,140,46.9,5379806109,141,77.8,5379806113,212,16.0,5379806117,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216737,204,1,1,19,11,cftj6g399tknheudaxsdpfdgb,1,46.9,77.8,2024-11-24T13:21:42.037Z,2024-11-24T13:21:45Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5379806273,213,4.58,5379806267,140,44.5,5379806271,212,19.7,5379806269,141,49.1,5379806265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216767,205,1,1,19,15,cftj6g399tknheudaxsdpfdgb,1,44.5,49.1,2024-11-24T13:21:45.605Z,2024-11-24T13:21:50Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5379806477,212,33.4,5379806471,56,Right,5379806483,1,,5379806473,140,57.7,5379806479,213,5.14,5379806475,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216787,206,1,1,19,20,cftj6g399tknheudaxsdpfdgb,1,83.5,5.3,2024-11-24T13:21:50.724Z,2024-11-24T16:36:00Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5379806613,141,51.2,5380921547,224,,5379806615,212,31.7,5379806617,213,1.39,5379806609,56,Center,5379806605,2,,5380921551,20,,5379806611,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216791,207,61,1,19,22,cftj6g399tknheudaxsdpfdgb,1,89.1,51.2,2024-11-24T13:21:53.461Z,2024-11-24T16:36:13Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,5379806633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216835,164,12,1,19,23,36g6ifzjliec1jqnbtf7yesme,1,17.7,33.9,2024-11-24T13:21:54.157Z,2024-11-24T13:26:51Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5379806901,56,Center,5379806907,212,39.1,5379806903,140,54.1,5379806905,141,46.3,5379806909,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216887,208,1,1,19,27,cftj6g399tknheudaxsdpfdgb,1,46.9,52.8,2024-11-24T13:21:58.197Z,2024-11-24T13:22:03Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5379807165,3,,5379807169,140,26.2,5379807171,141,48.7,5379807167,56,Back,5379807175,213,3.27,5379807173,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751216989,209,1,1,19,32,cftj6g399tknheudaxsdpfdgb,1,26.2,50.6,2024-11-24T13:22:02.900Z,2024-11-24T13:22:09Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5379807645,213,0.55,5379807643,212,8.6,5379807637,56,Back,5379807639,140,33.2,5379807641,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217037,210,1,1,19,39,cftj6g399tknheudaxsdpfdgb,1,34.2,55.8,2024-11-24T13:22:09.781Z,2024-11-24T13:22:13Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5379807863,140,34.7,5379807869,213,4.75,5379807865,141,34.2,5379807867,212,14.7,5379807861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217085,211,1,1,19,42,cftj6g399tknheudaxsdpfdgb,1,42.6,31.5,2024-11-24T13:22:13.140Z,2024-11-24T13:22:16Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5379808067,140,53.4,5379808071,141,44.3,5379808065,56,Center,5379808077,213,0.65,5379808075,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217089,212,61,1,19,45,cftj6g399tknheudaxsdpfdgb,0,52.8,44.5,2024-11-24T13:22:16.244Z,2024-11-24T13:22:16Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5379808085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217119,165,61,1,19,46,36g6ifzjliec1jqnbtf7yesme,1,58.8,47.9,2024-11-24T13:22:16.649Z,2024-11-24T13:54:37Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,5379808207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751244925,390,3,1,19,46,36g6ifzjliec1jqnbtf7yesme,0,53.1,47.0,2024-11-24T13:22:16.907Z,2024-11-24T16:36:35Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5380924973,465,,5379960365,233,213,5379960333,56,Center,5379960335,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217133,213,7,1,19,46,cftj6g399tknheudaxsdpfdgb,1,46.9,53.0,2024-11-24T13:22:16.908Z,2024-11-24T16:36:39Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5379959057,285,,5380925273,383,,5380925423,178,,5379960343,233,390,5379959055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751245059,434,3,1,19,47,cftj6g399tknheudaxsdpfdgb,0,47.2,52.2,2024-11-24T13:22:17.568Z,2024-11-24T16:36:44Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5379961261,233,391,5379961091,56,Back,5379961093,286,,5380925869,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751245089,391,7,1,19,47,36g6ifzjliec1jqnbtf7yesme,1,52.8,47.8,2024-11-24T13:22:17.569Z,2024-11-24T16:36:48Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5379961221,56,Center,5379961251,233,434,5380926207,383,,5379961223,285,,5380925623,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217143,167,1,1,19,48,36g6ifzjliec1jqnbtf7yesme,1,58.8,47.9,2024-11-24T13:22:19.493Z,2024-11-24T13:22:20Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5379808313,212,7.6,5379808309,140,63.3,5379808315,213,0.90,5379808311,141,56.7,5379808307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217155,168,1,1,19,49,36g6ifzjliec1jqnbtf7yesme,0,63.3,57.0,2024-11-24T13:22:20.399Z,2024-11-24T13:22:21Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,5379808371,140,68.8,5379808377,213,1.06,5379808373,141,72.0,5379808369,56,Center,5379808375,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217225,215,1,1,19,51,cftj6g399tknheudaxsdpfdgb,1,32.1,23.9,2024-11-24T13:22:22.303Z,2024-11-24T13:22:26Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5379808695,140,8.7,5379808699,212,28.7,5379808693,56,Back,5379808697,141,45.7,5379808701,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217373,216,1,1,19,55,cftj6g399tknheudaxsdpfdgb,1,8.8,45.7,2024-11-24T13:22:25.940Z,2024-11-24T13:22:36Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5379809445,140,12.6,5379809449,212,8.7,5379809443,56,Back,5379809447,141,57.0,5379809451,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217343,170,43,1,20,3,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-24T13:22:34.361Z,2024-11-24T13:22:35Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5379809307,347,0,5379809385,144,5,5379809305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217391,217,1,1,20,5,cftj6g399tknheudaxsdpfdgb,1,20.0,66.1,2024-11-24T13:22:36.469Z,2024-11-24T13:27:56Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5379809551,213,0.83,5379809547,141,85.3,5379809541,56,Back,5379828875,189,,5379809545,140,31.3,5379809549,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217441,218,1,1,20,7,cftj6g399tknheudaxsdpfdgb,1,32.3,85.1,2024-11-24T13:22:37.732Z,2024-11-24T13:53:29Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5379809791,213,4.77,5379809787,141,66.0,5379955027,189,,5379809783,56,Back,5379809789,212,13.0,5379809785,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217493,219,1,1,20,9,cftj6g399tknheudaxsdpfdgb,1,33.2,60.2,2024-11-24T13:22:40.261Z,2024-11-24T16:37:32Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,5379810025,213,5.31,5379810023,212,45.7,5379810027,1,,5379810017,56,Right,5379810021,141,4.7,5379810019,140,57.8,5379810015,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751424289,903,1,1,20,10,cftj6g399tknheudaxsdpfdgb,1,57.0,2.9,2024-11-24T13:22:41.531Z,2024-11-24T16:37:31Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5380930655,213,0.37,5380930653,212,5.4,5380930645,3,,5380930649,140,61.8,5380930647,56,Right,5380930651,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217521,220,1,1,20,12,cftj6g399tknheudaxsdpfdgb,1,58.0,4.6,2024-11-24T13:22:43.364Z,2024-11-24T13:22:44Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5379810167,212,9.5,5379810163,140,67.0,5379810165,141,4.4,5379810169,213,6.27,5379810161,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217553,221,1,1,20,14,cftj6g399tknheudaxsdpfdgb,1,67.0,4.3,2024-11-24T13:22:44.852Z,2024-11-24T13:22:47Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5379810347,141,11.0,5379810351,213,0.84,5379810345,140,70.9,5379810349,212,6.1,5379810343,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217689,177,83,1,20,14,36g6ifzjliec1jqnbtf7yesme,0,29.8,91.8,2024-11-24T13:22:45.466Z,2024-11-24T13:24:38Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5379817195,399,vrzye4jqrafujmjw3wakjpxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217575,222,1,1,20,16,cftj6g399tknheudaxsdpfdgb,0,70.2,11.9,2024-11-24T13:22:47.332Z,2024-11-24T13:23:23Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5379810437,56,Right,5379810443,212,15.0,5379810445,213,6.25,5379810441,141,11.1,5379810439,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217615,172,1,1,20,19,36g6ifzjliec1jqnbtf7yesme,1,26.4,82.7,2024-11-24T13:22:50.544Z,2024-11-24T13:22:51Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5379810651,141,73.9,5379810647,56,Back,5379810653,212,6.1,5379810655,213,4.89,5379810649,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217623,173,1,1,20,20,36g6ifzjliec1jqnbtf7yesme,1,27.4,73.9,2024-11-24T13:22:51.357Z,2024-11-24T13:22:52Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5379810701,212,5.3,5379810697,140,29.3,5379810695,56,Back,5379810699,141,81.1,5379810703,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217635,174,1,1,20,21,36g6ifzjliec1jqnbtf7yesme,1,29.3,81.1,2024-11-24T13:22:52.013Z,2024-11-24T16:37:49Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5379810771,141,89.0,5379810767,140,22.9,5380932269,156,,5379810779,213,2.47,5379810775,212,8.6,5379810765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217667,175,1,1,20,22,36g6ifzjliec1jqnbtf7yesme,1,22.9,89.0,2024-11-24T13:22:52.700Z,2024-11-24T13:22:55Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5379810929,56,Back,5379810931,140,31.0,5379810949,213,0.19,5379810945,141,91.4,5379810947,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217675,176,61,1,20,24,36g6ifzjliec1jqnbtf7yesme,0,31.0,91.4,2024-11-24T13:22:54.966Z,2024-11-24T13:22:55Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5379810973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217717,224,1,1,20,26,cftj6g399tknheudaxsdpfdgb,1,65.8,1.7000000000000002,2024-11-24T13:22:57.428Z,2024-11-24T13:22:58Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,5379811153,213,3.00,5379811143,140,46.8,5379811147,141,5.9,5379811151,212,20.2,5379811139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217745,225,1,1,20,27,cftj6g399tknheudaxsdpfdgb,1,46.4,6.1,2024-11-24T13:22:58.500Z,2024-11-24T13:23:00Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5379811301,140,43.1,5379811299,56,Back,5379811307,213,1.78,5379811303,141,30.1,5379811305,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217759,226,2,1,20,29,cftj6g399tknheudaxsdpfdgb,1,42.8,31.3,2024-11-24T13:23:00.565Z,2024-11-24T13:23:05Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5379811621,7,7w7ufa4v85hmj1qxnmqc4zgiy,5379811389,140,70.6,5379811391,141,17.1,5379811623,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217791,178,55,1,20,29,36g6ifzjliec1jqnbtf7yesme,1,32.8,83.0,2024-11-24T13:23:00.566Z,2024-11-24T13:58:21Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5379815269,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217869,179,1,1,20,40,36g6ifzjliec1jqnbtf7yesme,1,32.4,83.6,2024-11-24T13:23:11.171Z,2024-11-24T13:24:23Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5379812017,241,,5379812015,5,,5379812019,56,Back,5379812021,140,26.1,5379812023,141,32.8,5379812025,212,35.2,5379812029,1,,5379812033,189,,5379812027,213,,,,,,,,,4.52,,,,,,,,,,,,,,,,,,,,,,
2751217891,180,1,1,20,44,36g6ifzjliec1jqnbtf7yesme,1,25.6,29.1,2024-11-24T13:23:14.578Z,2024-11-24T13:23:15Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5379812161,141,28.2,5379812157,56,Back,5379812159,140,31.6,5379812163,212,6.3,5379812165,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217907,181,1,1,20,44,36g6ifzjliec1jqnbtf7yesme,1,31.6,28.2,2024-11-24T13:23:15.562Z,2024-11-24T13:23:18Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5379812269,56,Back,5379812271,140,29.9,5379812273,141,64.5,5379812275,212,24.7,5379812277,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217927,182,1,1,20,47,36g6ifzjliec1jqnbtf7yesme,1,33.0,63.0,2024-11-24T13:23:18.187Z,2024-11-24T13:23:20Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5379812383,56,Back,5379812389,212,15.7,5379812385,140,31.3,5379812391,213,4.60,5379812387,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751217967,183,1,1,20,49,36g6ifzjliec1jqnbtf7yesme,1,31.3,40.1,2024-11-24T13:23:20.530Z,2024-11-24T13:23:23Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5379812573,213,1.53,5379812571,212,16.0,5379812567,140,31.9,5379812569,141,63.6,5379812565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218007,184,1,1,20,52,36g6ifzjliec1jqnbtf7yesme,1,34.3,67.8,2024-11-24T13:23:23.437Z,2024-11-24T13:23:27Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5379812785,141,94.8,5379812789,213,0.93,5379812783,140,47.3,5379812787,212,22.9,5379812781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218047,185,1,1,20,57,36g6ifzjliec1jqnbtf7yesme,1,44.3,94.1,2024-11-24T13:23:27.608Z,2024-11-24T13:23:31Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5379812951,141,87.5,5379812947,56,Back,5379812949,140,24.4,5379812953,212,21.4,5379812955,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218073,186,1,1,21,0,36g6ifzjliec1jqnbtf7yesme,1,17.8,84.5,2024-11-24T13:23:30.936Z,2024-11-24T13:23:34Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5379813105,212,17.9,5379813099,140,12.2,5379813103,141,59.6,5379813097,56,Back,5379813107,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218093,187,1,1,21,3,36g6ifzjliec1jqnbtf7yesme,1,13.5,51.5,2024-11-24T13:23:33.983Z,2024-11-24T13:23:37Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5379813215,56,Back,5379813221,212,15.4,5379813219,141,30.7,5379813223,213,5.12,5379813217,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218139,188,1,1,21,6,36g6ifzjliec1jqnbtf7yesme,1,12.9,33.0,2024-11-24T13:23:37.123Z,2024-11-24T13:23:41Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5379813517,212,19.7,5379813515,141,62.0,5379813519,213,1.61,5379813513,140,12.2,5379813511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218195,189,1,1,21,10,36g6ifzjliec1jqnbtf7yesme,1,22.4,66.4,2024-11-24T13:23:41.014Z,2024-11-24T13:23:46Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5379813839,140,54.3,5379813835,56,Right,5379813847,213,5.48,5379813843,141,14.9,5379813831,155,,5379813849,1,,5379813845,212,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218251,190,1,1,21,15,36g6ifzjliec1jqnbtf7yesme,1,54.3,14.9,2024-11-24T13:23:46.092Z,2024-11-24T13:23:50Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5379814095,140,59.9,5379814099,212,6.5,5379814093,56,Right,5379814097,141,18.9,5379814101,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218257,191,4,1,21,18,36g6ifzjliec1jqnbtf7yesme,1,70.2,11.5,2024-11-24T13:23:49.474Z,2024-11-24T13:58:19Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5379814493,233,227,5379814159,265,,5379814155,56,Right,5379814157,152,,5379814161,286,,5379814151,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218241,227,4,1,21,18,cftj6g399tknheudaxsdpfdgb,0,29.8,88.5,2024-11-24T13:23:49.475Z,2024-11-24T13:58:20Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5379814197,56,Back,5379814201,285,,5379814199,152,,5379814193,13,,5379814507,233,191,5379814387,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751218947,192,1,1,22,13,36g6ifzjliec1jqnbtf7yesme,0,82.9,9.9,2024-11-24T13:24:44Z,2024-11-24T16:38:47Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5379817793,2,,5379817795,5,,5379817801,56,Center,5380938171,72,,5379817805,141,61.7,5379817803,140,94.0,5379817799,152,,5379817797,155,,5379817809,213,5380938167,223,5379817807,212,5379817811,1,,,1.25,37.1,,,,,,,,,,,,,,,,,,,,,
2751218937,228,44,1,22,15,cftj6g399tknheudaxsdpfdgb,1,6.6,38.2,2024-11-24T13:24:46.131Z,2024-11-24T15:13:58Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5379817755,56,Back,5379817759,285,,5379817853,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
