id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/12/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2780081425,252,1,1,24,3,77tfx9me4aaqhzv78bmgsy9bg,1,47.4,46.1,2025-02-23T13:25:41.751Z,2025-02-23T13:25:42Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5536453113,140,56.9,5536453121,212,10.3,5536453117,141,49.9,5536453111,56,Center,5536453123,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780081431,253,1,1,24,4,77tfx9me4aaqhzv78bmgsy9bg,1,56.8,49.9,2025-02-23T13:25:42.663Z,2025-02-23T13:25:43Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536453175,213,4.99,5536453171,141,40.0,5536453169,140,58.6,5536453167,56,Center,5536453173,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780081441,254,1,1,24,4,77tfx9me4aaqhzv78bmgsy9bg,1,58.4,37.8,2025-02-23T13:25:43.511Z,2025-02-23T18:09:30Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536453239,141,43.6,5536453235,56,Center,5536453237,140,67.2,5536453241,212,10.0,5536453243,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780081477,255,1,1,24,5,77tfx9me4aaqhzv78bmgsy9bg,1,69.9,47.0,2025-02-23T13:25:44.487Z,2025-02-23T18:09:40Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,1.0,5536453453,213,5.29,5536456103,210,16,5536453447,140,71.8,5536456105,22,,5536453451,212,3.7,5536453449,141,42.5,5536453445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780081485,256,16,1,24,9,77tfx9me4aaqhzv78bmgsy9bg,1,74.4,49.5,2025-02-23T13:25:48.040Z,2025-02-23T18:11:06Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5536453477,18,,5536456123,76,,5536453479,56,Center,5536454159,72,,5536454167,375,24:07.819,5536456133,102,54.5,5536456143,138,,5536456125,29,,5536456141,231,5536456135,103,8.9,49.3,5536456145,274,5536456119,121,,5536456137,215,5536454163,374,2025-02-23 13:25:46.427,5536453475,22,5537897523,396,47.1,5536456129,55,255,5537897521,395,,,,2.9,5536456139,230,,,,97.6
2780081545,210,43,1,24,19,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-02-23T13:25:58.530Z,2025-02-23T14:02:58Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536453877,56,Back,5536453879,140,34.9,5536627665,144,1,5536453883,212,3.6,5536453881,141,88.7,5536453885,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082069,212,1,1,25,16,aljua8crr0vkwit0j3m59jw9j,1,49.8,49.9,2025-02-23T13:26:55.306Z,2025-02-23T13:27:14Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5536456613,141,66.0,5536456609,56,Back,5536456615,212,17.2,5536456619,279,G,5536457281,189,,5536456611,140,37.2,5536456617,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082089,213,1,1,25,18,aljua8crr0vkwit0j3m59jw9j,1,37.4,66.0,2025-02-23T13:26:57.338Z,2025-02-23T13:27:15Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5536456733,140,39.7,5536457345,189,,5536456731,56,Back,5536456737,212,15.4,5536456739,213,1.41,5536456735,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082103,214,1,1,25,20,aljua8crr0vkwit0j3m59jw9j,1,36.9,77.3,2025-02-23T13:26:59.602Z,2025-02-23T18:11:54Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536456821,141,10.5,5537906183,1,,5536456813,155,,5536456825,213,4.77,5536456819,140,39.5,5536456823,212,45.5,5537906181,196,,5536456817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082145,215,1,1,25,23,aljua8crr0vkwit0j3m59jw9j,1,41.2,11.6,2025-02-23T13:27:01.810Z,2025-02-23T18:12:00Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536457043,212,7.1,5536457035,56,Back,5536457045,213,5.86,5536457039,140,47.4,5536457041,141,7.3,5537906595,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082149,216,4,1,25,28,aljua8crr0vkwit0j3m59jw9j,1,41.4,5.8,2025-02-23T13:27:07.282Z,2025-02-23T18:12:30Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5537909055,295,,5536457149,13,,5536457169,233,257,5536457151,56,Back,5536457157,286,,5536457153,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082157,257,4,1,25,28,77tfx9me4aaqhzv78bmgsy9bg,0,58.6,94.2,2025-02-23T13:27:07.283Z,2025-02-23T18:12:35Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5536457189,233,216,5536457117,152,,5537909489,295,,5536457115,56,Left,5536457113,13,,5536457121,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082235,217,1,1,25,38,aljua8crr0vkwit0j3m59jw9j,1,41.0,6.5,2025-02-23T13:27:17.490Z,2025-02-23T13:27:19Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536457611,141,36.7,5536457615,213,1.71,5536457603,5,,5536457613,212,20.7,5536457607,56,Back,5536457605,152,,5536457609,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082249,218,1,1,25,40,aljua8crr0vkwit0j3m59jw9j,1,37.8,38.3,2025-02-23T13:27:19.434Z,2025-02-23T13:27:22Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5536457683,56,Back,5536457691,213,1.92,5536457689,212,23.8,5536457685,140,30.0,5536457687,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082259,219,1,1,25,43,aljua8crr0vkwit0j3m59jw9j,1,28.2,55.0,2025-02-23T13:27:21.929Z,2025-02-23T18:13:25Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536457783,141,18.6,5536457779,56,Back,5536457781,140,25.1,5536457787,213,4.58,5536457785,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082275,220,1,1,25,46,aljua8crr0vkwit0j3m59jw9j,1,30.4,20.0,2025-02-23T13:27:24.914Z,2025-02-23T13:27:27Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536457867,56,Back,5536457869,140,34.0,5536457873,212,10.8,5536457871,141,5.2,5536457875,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082293,221,1,1,25,48,aljua8crr0vkwit0j3m59jw9j,0,29.1,3.3,2025-02-23T13:27:27.338Z,2025-02-23T18:15:02Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536457981,213,0.67,5537920379,155,,5536457973,56,Back,5536457977,141,26.2,5536457979,212,25.2,5536457975,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082301,258,8,1,25,49,77tfx9me4aaqhzv78bmgsy9bg,1,52.1,74.4,2025-02-23T13:27:27.622Z,2025-02-23T18:15:07Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5536458031,56,Center,5537921229,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082323,259,1,1,25,52,77tfx9me4aaqhzv78bmgsy9bg,0,53.8,77.9,2025-02-23T13:27:30.758Z,2025-02-23T13:27:31Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536458139,140,63.3,5536458145,213,5.21,5536458143,212,20.9,5536458137,56,Center,5536458141,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082349,222,1,1,25,53,aljua8crr0vkwit0j3m59jw9j,1,40.5,59.6,2025-02-23T13:27:32.042Z,2025-02-23T13:27:35Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5536458293,141,84.1,5536458295,212,16.7,5536458297,213,1.50,5536458291,140,41.6,5536458289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082385,223,1,1,25,56,aljua8crr0vkwit0j3m59jw9j,0,43.6,85.4,2025-02-23T13:27:35.250Z,2025-02-23T13:27:39Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536458555,141,71.4,5536458561,1,,5536458559,213,6.08,5536458549,155,,5536458557,212,46.6,5536458551,56,Center,5536458553,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082389,260,52,1,26,1,77tfx9me4aaqhzv78bmgsy9bg,1,12.6,32.5,2025-02-23T13:27:40.502Z,2025-02-23T18:15:49Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5537924897,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082433,261,1,1,26,2,77tfx9me4aaqhzv78bmgsy9bg,1,12.6,32.5,2025-02-23T13:27:41.350Z,2025-02-23T13:27:45Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5536458853,212,9.2,5536458845,123,,5536458849,140,20.8,5536458851,141,27.9,5536458855,213,5.93,5536458847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082443,262,1,1,26,6,77tfx9me4aaqhzv78bmgsy9bg,1,25.1,28.9,2025-02-23T13:27:45.366Z,2025-02-23T13:27:46Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5536458897,213,1.39,5536458891,140,28.3,5536458895,212,18.2,5536458889,56,Back,5536458893,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082491,263,1,1,26,8,77tfx9me4aaqhzv78bmgsy9bg,1,29.6,53.4,2025-02-23T13:27:46.790Z,2025-02-23T18:16:18Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536459183,213,1.27,5536459181,212,29.4,5536459175,56,Back,5536459179,141,94.6,5536459177,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082561,264,1,1,26,12,77tfx9me4aaqhzv78bmgsy9bg,1,37.8,94.4,2025-02-23T13:27:50.822Z,2025-02-23T13:27:57Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5536459563,56,Back,5536459571,213,4.02,5536459567,141,73.9,5536459569,212,18.1,5536459565,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082583,265,1,1,26,18,77tfx9me4aaqhzv78bmgsy9bg,1,33.7,61.5,2025-02-23T13:27:57.334Z,2025-02-23T13:27:59Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536459699,56,Back,5536459711,212,10.7,5536459703,140,34.0,5536459713,213,4.74,5536459707,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082665,266,1,1,26,20,77tfx9me4aaqhzv78bmgsy9bg,1,34.7,42.8,2025-02-23T13:27:59.254Z,2025-02-23T13:28:07Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5536460121,212,11.3,5536460117,140,36.3,5536460123,213,4.86,5536460119,141,26.4,5536460115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082671,267,1,1,26,28,77tfx9me4aaqhzv78bmgsy9bg,0,43.2,25.9,2025-02-23T13:28:07.333Z,2025-02-23T13:28:08Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536460179,56,Right,5536460177,155,,5536460185,212,29.9,5536460187,213,6.10,5536460181,140,71.2,5536460183,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082695,224,1,1,26,30,aljua8crr0vkwit0j3m59jw9j,1,31.7,85.3,2025-02-23T13:28:09.369Z,2025-02-23T13:28:10Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536460309,56,Back,5536460307,3,,5536460313,141,86.8,5536460315,212,11.4,5536460311,140,42.5,5536460317,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082745,226,1,1,26,35,aljua8crr0vkwit0j3m59jw9j,0,39.3,99.0,2025-02-23T13:28:14.201Z,2025-02-23T13:28:16Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536460611,1,,5536460609,213,3.83,5536460605,141,68.7,5536460603,140,15.4,5536460607,212,32.5,5536460601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082781,227,51,1,26,36,aljua8crr0vkwit0j3m59jw9j,1,26.5,93.0,2025-02-23T13:28:15.041Z,2025-02-23T13:29:33Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536460863,170,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780082789,269,16,1,26,38,77tfx9me4aaqhzv78bmgsy9bg,1,85.6,37.8,2025-02-23T13:28:16.917Z,2025-02-23T18:19:36Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5537935033,80,,5536467701,136,,5536461917,375,26:37.274,5536463405,89,,5536463401,103,1.9,5536460799,56,Center,5536463403,214,,5536461909,17,,5537935039,396,5536463407,328,,63,5536463399,102,5536463413,231,40.1,5536463411,230,5536463409,458,,5537935037,395,5536461907,20,,5536464255,468,227,5536461913,374,47.9,13.7,87.7,2025-02-23 13:28:15.882,5536460795,22,,,,
2780083447,228,1,1,28,4,aljua8crr0vkwit0j3m59jw9j,1,49.7,50.1,2025-02-23T13:29:43.033Z,2025-02-23T13:29:56Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5536464673,212,20.2,5536465353,189,,5536464667,56,Back,5536464669,140,31.0,5536464677,279,G,5536464671,141,43.0,5536464675,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083467,229,1,1,28,5,aljua8crr0vkwit0j3m59jw9j,0,31.0,42.8,2025-02-23T13:29:44.241Z,2025-02-23T13:37:20Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5536464809,1,,5536464805,212,48.0,5536465121,189,,5536464807,213,0.22,5536464801,140,75.7,5536464797,157,,5536464803,141,57.9,5536464799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083475,230,43,1,28,7,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-02-23T13:29:46.448Z,2025-02-23T13:29:50Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5536464995,144,1,5536464843,3,0,5536464853,212,0,5536464855,213,0.00,5536464847,56,Center,5536464849,140,75.7,5536464845,168,0,5536464851,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083469,270,44,1,28,8,77tfx9me4aaqhzv78bmgsy9bg,1,24.2,39.6,2025-02-23T13:29:46.821Z,2025-02-23T13:37:20Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536464815,56,Back,5536464959,233,231,5536464817,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083485,231,44,1,28,8,aljua8crr0vkwit0j3m59jw9j,0,75.8,60.4,2025-02-23T13:29:46.822Z,2025-02-23T13:37:21Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5536464967,233,270,5536464895,286,,5536464893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083491,271,1,1,28,8,77tfx9me4aaqhzv78bmgsy9bg,1,23.9,35.4,2025-02-23T13:29:47.093Z,2025-02-23T13:29:48Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536464931,213,2.93,5536464927,141,39.1,5536464921,3,,5536464929,212,12.0,5536464925,140,12.7,5536464923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083493,272,52,1,28,9,77tfx9me4aaqhzv78bmgsy9bg,1,12.3,39.5,2025-02-23T13:29:48.341Z,2025-02-23T18:20:27Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5537945449,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083525,273,1,1,28,11,77tfx9me4aaqhzv78bmgsy9bg,1,13.4,38.5,2025-02-23T13:29:49.686Z,2025-02-23T18:20:35Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5536465093,123,,5536465101,212,21.2,5536465097,140,30.1,5536465099,141,20.9,5536465095,56,Back,5536465103,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083573,274,1,1,28,13,77tfx9me4aaqhzv78bmgsy9bg,1,31.2,30.4,2025-02-23T13:29:51.924Z,2025-02-23T13:29:56Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5536465329,213,1.85,5536465325,141,45.4,5536465327,212,10.6,5536465321,56,Back,5536465323,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083581,275,1,1,28,16,77tfx9me4aaqhzv78bmgsy9bg,0,28.4,44.5,2025-02-23T13:29:54.924Z,2025-02-23T14:03:05Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536465357,140,28.8,5536465359,141,45.4,5536465363,213,0.97,5536465361,212,0.7,5536465355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083557,232,61,1,28,16,aljua8crr0vkwit0j3m59jw9j,1,71.4,47.9,2025-02-23T13:29:55.403Z,2025-02-23T14:03:07Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5536465255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083639,276,1,1,28,19,77tfx9me4aaqhzv78bmgsy9bg,1,28.4,57.3,2025-02-23T13:29:58.164Z,2025-02-23T13:30:01Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5536465669,212,14.7,5536465665,140,34.8,5536465667,141,38.0,5536465663,56,Back,5536465671,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083677,277,1,1,28,22,77tfx9me4aaqhzv78bmgsy9bg,1,37.5,34.9,2025-02-23T13:30:01.172Z,2025-02-23T13:30:05Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536465883,213,2.54,5536465881,212,8.4,5536465875,56,Back,5536465879,141,41.9,5536465877,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083689,278,1,1,28,26,77tfx9me4aaqhzv78bmgsy9bg,1,31.4,42.5,2025-02-23T13:30:05.428Z,2025-02-23T13:30:07Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5536465961,56,Back,5536465967,141,44.9,5536465963,140,45.3,5536465973,213,0.11,5536465971,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083731,279,1,1,28,28,77tfx9me4aaqhzv78bmgsy9bg,1,44.4,45.8,2025-02-23T13:30:07.188Z,2025-02-23T13:30:10Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5536466193,213,4.45,5536466191,212,6.0,5536466187,140,42.9,5536466189,141,37.3,5536466185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083741,280,1,1,28,31,77tfx9me4aaqhzv78bmgsy9bg,1,42.3,29.2,2025-02-23T13:30:10.372Z,2025-02-23T13:30:12Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5536466257,140,37.1,5536466261,212,7.2,5536466259,141,22.4,5536466255,56,Back,5536466263,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083797,281,1,1,28,33,77tfx9me4aaqhzv78bmgsy9bg,1,37.1,22.4,2025-02-23T13:30:12.180Z,2025-02-23T13:30:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536466513,140,35.1,5536466517,212,7.4,5536466511,56,Back,5536466519,213,1.86,5536466515,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083833,282,1,1,28,36,77tfx9me4aaqhzv78bmgsy9bg,0,36.7,37.1,2025-02-23T13:30:15.397Z,2025-02-23T13:30:17Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5536466689,155,,5536466703,1,,5536466695,141,62.4,5536466697,212,46.7,5536466691,56,Center,5536466701,213,0.38,5536466693,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083873,233,12,1,28,40,aljua8crr0vkwit0j3m59jw9j,1,22.4,31.9,2025-02-23T13:30:19.593Z,2025-02-23T13:30:20Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5536466879,140,32.3,5536466877,56,Back,5536466915,15,,5536466885,213,0.94,5536466881,141,53.0,5536466883,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083887,283,61,1,28,42,77tfx9me4aaqhzv78bmgsy9bg,0,70.6,44.8,2025-02-23T13:30:21.212Z,2025-02-23T14:03:10Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5536467011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083897,234,1,1,28,43,aljua8crr0vkwit0j3m59jw9j,1,35.1,55.2,2025-02-23T13:30:21.777Z,2025-02-23T13:30:22Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5536467043,212,11.3,5536467041,141,70.9,5536467037,56,Back,5536467045,213,1.24,5536467039,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083933,236,1,1,28,45,aljua8crr0vkwit0j3m59jw9j,0,43.8,73.6,2025-02-23T13:30:23.713Z,2025-02-23T13:30:26Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536467199,56,Back,5536467201,140,46.7,5536467207,213,0.38,5536467205,212,3.3,5536467305,236,,5536467313,233,284,5536467203,141,75.4,5536467317,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083945,284,74,1,28,45,77tfx9me4aaqhzv78bmgsy9bg,1,54.1,15.0,2025-02-23T13:30:23.714Z,2025-02-23T13:37:17Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536467271,285,,5536467373,233,236,5536467269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083987,237,5,1,28,47,aljua8crr0vkwit0j3m59jw9j,1,42.8,101.2,2025-02-23T13:30:26.505Z,2025-02-23T13:37:34Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536467531,347,,5536467561,233,285,5536467529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780083959,285,5,1,28,47,77tfx9me4aaqhzv78bmgsy9bg,0,57.2,-1.2,2025-02-23T13:30:26.505Z,2025-02-23T13:37:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536467377,56,Right,5536467379,347,,5536467589,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780084049,238,1,1,28,52,aljua8crr0vkwit0j3m59jw9j,1,41.8,100.0,2025-02-23T13:30:30.945Z,2025-02-23T13:30:34Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5536467743,107,,5536467753,140,57.1,5536467761,212,16.6,5536467749,56,Left,5536467757,141,94.4,5536467765,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780084055,239,50,1,28,55,aljua8crr0vkwit0j3m59jw9j,1,56.2,94.2,2025-02-23T13:30:33.609Z,2025-02-23T13:30:54Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536469255,189,,5536467777,56,Left,5536467957,233,286,5536467781,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780084085,286,7,1,28,55,77tfx9me4aaqhzv78bmgsy9bg,0,43.8,5.8,2025-02-23T13:30:33.610Z,2025-02-23T18:22:44Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5536467939,233,239,5537952615,178,,5537954289,385,,5536467921,56,Back,5536467923,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780085651,262,61,1,28,55,aljua8crr0vkwit0j3m59jw9j,1,56.8,92.0,2025-02-23T13:30:34.566Z,2025-02-23T18:22:40Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5536476453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780085515,297,61,1,28,56,77tfx9me4aaqhzv78bmgsy9bg,1,47.0,3.7,2025-02-23T13:30:35.083Z,2025-02-23T13:58:52Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5536475777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
