id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2794319453,292,1,1,25,56,b3r6d8ydtmtjckam6pku9y400,1,4.1,57.5,2025-03-31T17:28:47.448Z,2025-03-31T17:28:49Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5614448965,237,,5614448961,213,4.69,5614448959,212,7.8,5614448953,56,Back,5614448957,141,46.0,5614448955,140,3.9,5614448951,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319479,293,1,1,25,58,b3r6d8ydtmtjckam6pku9y400,1,8.7,47.5,2025-03-31T17:28:49.385Z,2025-03-31T21:49:57Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5614449103,140,15.2,5614449107,212,23.0,5614449101,56,Back,5614449109,213,5.01,5614449105,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319539,294,1,1,26,2,b3r6d8ydtmtjckam6pku9y400,1,21.2,10.4,2025-03-31T17:28:52.872Z,2025-03-31T17:29:01Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5614449395,213,0.28,5614449389,140,43.4,5614449391,141,20.3,5614449611,155,,5614449393,212,24.3,5614449387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319559,295,1,1,26,3,b3r6d8ydtmtjckam6pku9y400,0,43.4,20.3,2025-03-31T17:28:54.359Z,2025-03-31T17:29:04Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5614449489,140,55.2,5614449491,141,20.0,5614449485,168,,5614449495,213,6.27,5614449487,56,Right,5614449483,3,,5614449493,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319547,209,1,1,26,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,72.0,2025-03-31T17:28:56.804Z,2025-03-31T17:28:58Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614449435,213,1.75,5614449431,141,85.7,5614449433,212,9.5,5614449429,140,41.6,5614449427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319575,211,1,1,26,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.6,85.7,2025-03-31T17:28:59.043Z,2025-03-31T17:29:01Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5614449573,213,4.72,5614449569,141,70.3,5614449565,56,Back,5614449567,140,41.7,5614449571,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319637,212,1,1,26,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.6,72.4,2025-03-31T17:29:01.188Z,2025-03-31T21:50:14Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614449801,212,20.4,5614449797,140,24.9,5614449799,141,59.9,5614449795,56,Back,5614449803,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319667,213,1,1,26,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.7,47.0,2025-03-31T17:29:06.020Z,2025-03-31T17:29:10Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5614450041,140,33.6,5614450039,56,Back,5614450045,212,10.6,5614450043,141,31.5,5614450047,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319673,214,1,1,26,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.2,28.8,2025-03-31T17:29:10.547Z,2025-03-31T17:29:12Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614450083,212,6.3,5614450081,141,27.9,5614450077,56,Back,5614450085,213,6.19,5614450079,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319675,215,1,1,26,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,27.9,2025-03-31T17:29:11.956Z,2025-03-31T17:29:12Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614450099,213,3.09,5614450091,56,Back,5614450103,156,,5614450095,141,28.8,5614450097,212,12.4,5614450093,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319705,216,1,1,26,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.6,34.9,2025-03-31T17:29:13.571Z,2025-03-31T17:29:17Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614450255,56,Back,5614450257,140,28.9,5614450259,141,65.2,5614450263,213,1.56,5614450261,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319747,217,1,1,26,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.2,75.3,2025-03-31T17:29:17.107Z,2025-03-31T17:29:23Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614450525,56,Back,5614450537,213,3.76,5614450533,212,24.0,5614450529,141,54.9,5614450527,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319769,218,1,1,26,33,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.4,43.4,2025-03-31T17:29:23.620Z,2025-03-31T21:50:32Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5614450657,141,37.6,5614450653,56,Center,5614450651,157,,5614450655,140,67.4,5614450661,213,6.20,5614450659,212,49.5,5614450663,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319781,296,1,1,26,35,b3r6d8ydtmtjckam6pku9y400,0,25.1,57.0,2025-03-31T17:29:26.151Z,2025-03-31T17:29:26Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5614450733,212,8.7,5614450729,140,28.7,5614450725,3,,5614450735,213,5.16,5614450727,56,Back,5614450731,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319795,219,61,1,26,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.1,40.3,2025-03-31T17:29:28.444Z,2025-03-31T17:29:28Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5614450809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319827,220,1,1,26,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.2,50.1,2025-03-31T17:29:30.067Z,2025-03-31T17:29:32Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5614450967,56,Center,5614450971,141,40.0,5614450975,213,5.18,5614450973,212,7.7,5614450969,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319849,221,1,1,26,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.6,38.0,2025-03-31T17:29:32.067Z,2025-03-31T17:29:36Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5614451103,140,85.5,5614451107,212,14.6,5614451101,56,Center,5614451109,213,5.61,5614451105,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319855,222,1,1,26,45,9w3sjm5ml4sjr2v81oxzdrt8v,0,85.4,24.1,2025-03-31T17:29:35.880Z,2025-03-31T21:50:47Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614451151,140,100.0,5614451149,56,Center,5615234339,224,,5615234341,20,,5614451155,141,48.1,5614451159,212,23.0,5614451145,2,,5614451163,213,0.79,5614451147,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320051,223,5,1,26,46,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.0,45.8,2025-03-31T17:29:36.855Z,2025-03-31T21:50:56Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614452203,56,Center,5614452247,233,297,5614452205,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794319983,297,5,1,26,46,b3r6d8ydtmtjckam6pku9y400,1,-1.0,54.2,2025-03-31T17:29:36.855Z,2025-03-31T21:50:54Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614451853,56,Back,5614452223,233,223,5614451855,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320005,298,1,1,27,4,b3r6d8ydtmtjckam6pku9y400,0,4.7,51.6,2025-03-31T17:29:54.856Z,2025-03-31T17:29:57Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5614451945,212,77.9,5614451939,56,Left,5614451941,140,71.5,5614451947,213,0.45,5614451943,141,100.0,5614451951,74,,5614451949,1,,5614451937,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320091,225,5,1,27,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.1,-1.0,2025-03-31T17:29:57.153Z,2025-03-31T17:31:47Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614454569,233,299,5614452455,347,,5614452453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320011,299,5,1,27,6,b3r6d8ydtmtjckam6pku9y400,0,71.9,101.0,2025-03-31T17:29:57.153Z,2025-03-31T17:31:47Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5614451971,56,Left,5614451973,347,,5614454573,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320099,226,1,1,27,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.4,0.0,2025-03-31T17:30:06.755Z,2025-03-31T17:58:02Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5614452489,107,,5614452907,189,,5614452501,212,23.6,5614452491,56,Back,5614452503,213,2.26,5614452507,1,,5614452493,140,13.1,5614452497,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320105,227,1,1,27,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,13.2,24.9,2025-03-31T17:30:07.811Z,2025-03-31T17:30:08Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5614452533,56,Back,5614452537,141,0.0,5614452535,140,18.5,5614452531,157,,5614452543,1,,5614452541,213,5.01,5614452539,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320109,228,5,1,27,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,16.8,-1.4,2025-03-31T17:30:08.135Z,2025-03-31T17:30:47Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5614452547,347,,5614452545,56,Back,5614452707,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320125,300,5,1,27,17,b3r6d8ydtmtjckam6pku9y400,1,83.2,101.4,2025-03-31T17:30:08.135Z,2025-03-31T17:30:11Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5614452655,233,228,5614452635,347,,5614452633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320217,301,1,1,27,28,b3r6d8ydtmtjckam6pku9y400,1,77.6,100.0,2025-03-31T17:30:19.511Z,2025-03-31T17:30:21Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614453199,141,94.8,5614453193,107,,5614453197,140,52.8,5614453203,213,3.31,5614453195,56,Left,5614453201,212,26.4,5614453205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320227,302,1,1,27,30,b3r6d8ydtmtjckam6pku9y400,1,53.0,94.4,2025-03-31T17:30:21.063Z,2025-03-31T17:30:22Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5614453239,141,95.7,5614453241,212,7.6,5614453243,213,0.12,5614453235,56,Left,5614453237,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320233,303,1,1,27,31,b3r6d8ydtmtjckam6pku9y400,1,60.3,95.7,2025-03-31T17:30:22.151Z,2025-03-31T17:30:23Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614453289,213,3.35,5614453281,56,Back,5614453285,141,91.2,5614453287,212,14.5,5614453283,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320283,304,1,1,27,33,b3r6d8ydtmtjckam6pku9y400,1,40.0,85.0,2025-03-31T17:30:23.719Z,2025-03-31T17:30:29Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5614453557,212,28.3,5614453553,140,38.5,5614453555,141,43.4,5614453559,213,4.66,5614453551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320313,305,1,1,27,40,b3r6d8ydtmtjckam6pku9y400,1,45.1,42.5,2025-03-31T17:30:30.775Z,2025-03-31T17:30:33Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5614453725,213,0.27,5614453719,140,51.8,5614453721,141,45.4,5614453723,212,7.3,5614453717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320317,306,1,1,27,42,b3r6d8ydtmtjckam6pku9y400,1,51.8,45.4,2025-03-31T17:30:32.871Z,2025-03-31T17:30:33Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5614453747,141,49.3,5614453743,56,Center,5614453745,140,55.1,5614453749,212,4.4,5614453751,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320351,307,1,1,27,42,b3r6d8ydtmtjckam6pku9y400,1,55.1,49.3,2025-03-31T17:30:33.527Z,2025-03-31T17:30:36Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5614453961,212,15.8,5614453959,141,43.6,5614453963,213,6.04,5614453957,140,69.7,5614453955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320357,308,61,1,27,44,b3r6d8ydtmtjckam6pku9y400,0,69.8,43.0,2025-03-31T17:30:34.743Z,2025-03-31T18:04:12Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5614453985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320343,229,1,1,27,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.5,57.6,2025-03-31T17:30:35.699Z,2025-03-31T17:30:36Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614453919,212,9.1,5614453921,213,6.25,5614453913,56,Back,5614453917,141,57.2,5614453915,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320375,230,1,1,27,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.2,57.2,2025-03-31T17:30:36.531Z,2025-03-31T17:30:38Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5614454115,212,6.9,5614454111,140,34.1,5614454113,141,49.3,5614454117,213,4.04,5614454109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320399,232,1,1,27,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.0,49.1,2025-03-31T17:30:38.245Z,2025-03-31T17:30:39Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5614454235,212,14.5,5614454239,213,0.48,5614454231,141,59.0,5614454227,56,Back,5614454229,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320405,233,50,1,27,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.0,58.1,2025-03-31T17:30:39.523Z,2025-03-31T18:03:19Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5614454275,286,,5614454505,233,309,5614454273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320435,309,7,1,27,48,b3r6d8ydtmtjckam6pku9y400,1,53.0,41.9,2025-03-31T17:30:39.524Z,2025-03-31T21:53:06Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5615237745,389,,5614454459,56,Center,5615237743,384,,5614454461,285,,5614454499,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320487,311,1,1,27,57,b3r6d8ydtmtjckam6pku9y400,1,32.0,71.1,2025-03-31T17:30:47.879Z,2025-03-31T17:30:49Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5614454717,56,Back,5614454723,212,8.0,5614454725,213,5.40,5614454721,141,62.0,5614454719,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320509,312,1,1,27,59,b3r6d8ydtmtjckam6pku9y400,1,36.8,62.0,2025-03-31T17:30:49.783Z,2025-03-31T17:30:53Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5614454827,140,31.8,5614454831,212,6.1,5614454825,56,Back,5614454833,213,3.67,5614454829,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320535,313,1,1,28,3,b3r6d8ydtmtjckam6pku9y400,1,32.0,40.9,2025-03-31T17:30:53.783Z,2025-03-31T17:30:57Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5614454945,212,18.6,5614454941,140,40.4,5614454939,56,Back,5614454947,213,5.21,5614454943,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320561,314,1,1,28,6,b3r6d8ydtmtjckam6pku9y400,1,43.5,13.4,2025-03-31T17:30:57.063Z,2025-03-31T17:31:00Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5614455119,212,22.1,5614455121,213,5.98,5614455117,141,3.7,5614455113,56,Right,5614455115,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320585,315,1,1,28,9,b3r6d8ydtmtjckam6pku9y400,1,72.8,9.2,2025-03-31T17:30:59.718Z,2025-03-31T17:31:03Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5614455247,141,17.3,5614455243,56,Right,5614455251,213,2.06,5614455249,212,6.2,5614455245,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320599,316,1,1,28,11,b3r6d8ydtmtjckam6pku9y400,1,73.2,12.0,2025-03-31T17:31:02.519Z,2025-03-31T17:31:05Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5614455331,56,Right,5614455335,141,8.6,5614455337,212,5.6,5614455333,140,68.3,5614455339,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320629,317,1,1,28,14,b3r6d8ydtmtjckam6pku9y400,1,67.8,12.2,2025-03-31T17:31:05.158Z,2025-03-31T17:31:08Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5614455505,141,19.7,5614455509,213,2.61,5614455501,56,Right,5614455503,140,59.5,5614455507,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320635,318,1,1,28,17,b3r6d8ydtmtjckam6pku9y400,1,58.0,27.3,2025-03-31T17:31:08.230Z,2025-03-31T17:31:09Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5614455529,212,7.5,5614455525,140,64.2,5614455531,213,0.51,5614455527,141,32.7,5614455523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320643,319,1,1,28,18,b3r6d8ydtmtjckam6pku9y400,1,64.2,32.7,2025-03-31T17:31:08.871Z,2025-03-31T17:31:09Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5614455583,140,56.9,5614455587,212,8.3,5614455589,213,3.54,5614455581,56,Center,5614455585,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320715,320,1,1,28,22,b3r6d8ydtmtjckam6pku9y400,1,62.4,19.7,2025-03-31T17:31:12.726Z,2025-03-31T17:31:15Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5614455935,140,66.6,5614455937,141,7.3,5614455933,56,Right,5614455941,213,5.19,5614455939,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320723,321,1,1,28,24,b3r6d8ydtmtjckam6pku9y400,1,65.9,11.4,2025-03-31T17:31:15.527Z,2025-03-31T17:31:16Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5614455985,141,25.2,5614455989,213,1.56,5614455981,56,Center,5614455983,140,66.0,5614455987,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320785,322,1,1,28,25,b3r6d8ydtmtjckam6pku9y400,1,66.0,25.2,2025-03-31T17:31:16.535Z,2025-03-31T17:31:23Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5614456289,212,22.9,5614456291,213,5.73,5614456285,140,84.6,5614456283,56,Right,5614456287,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320799,323,1,1,28,32,b3r6d8ydtmtjckam6pku9y400,0,95.9,4.1,2025-03-31T17:31:22.935Z,2025-03-31T21:53:59Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5614456399,155,,5614456517,286,,5615238887,20,,5614456401,56,Right,5614456417,213,1.19,5614456511,236,,5614456409,141,6.8,5615238885,224,,5614456513,233,234,5614456397,2,,5614456405,140,5614456413,212,,,,,,,96.6,2.0,,,,,,,,,,,,,,,
2794320811,234,12,1,28,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.3,93.0,2025-03-31T17:31:23.035Z,2025-03-31T21:54:02Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5614456481,185,,5614456563,233,323,5614456483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320831,324,61,1,28,34,b3r6d8ydtmtjckam6pku9y400,1,96.6,6.8,2025-03-31T17:31:25.031Z,2025-03-31T21:54:10Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5614456605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794321011,235,5,1,28,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.2,91.4,2025-03-31T17:31:26.039Z,2025-03-31T17:31:48Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5614457491,346,,5614457489,56,Back,5614457513,233,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794320833,325,5,1,28,35,b3r6d8ydtmtjckam6pku9y400,0,101.2,8.6,2025-03-31T17:31:26.039Z,2025-03-31T17:31:48Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5614456613,56,Right,5614457525,233,235,5614456615,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794321119,236,1,1,29,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.8,47.2,2025-03-31T17:31:53.619Z,2025-03-31T17:31:55Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5614458101,141,66.7,5614458105,213,1.10,5614458097,56,Back,5614458103,212,14.9,5614458095,124,,5614458109,237,,5614458099,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794321125,237,1,1,29,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.1,64.0,2025-03-31T17:31:55.410Z,2025-03-31T17:31:57Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614458155,212,14.3,5614458151,140,3.4,5614458149,56,Back,5614458153,141,45.7,5614458157,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794321155,238,1,1,29,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.3,49.9,2025-03-31T17:31:57.203Z,2025-03-31T21:54:58Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5614458309,212,18.3,5614458305,140,9.4,5614458303,56,Back,5614458307,141,24.2,5614458311,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794321173,239,1,1,29,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.5,22.9,2025-03-31T17:32:00.915Z,2025-03-31T21:55:04Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5614458431,140,6.5,5614458435,212,31.3,5614458429,56,Back,5614458437,213,1.71,5614458433,141,68.5,5614458427,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794321213,240,1,1,29,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.0,73.0,2025-03-31T17:32:02.946Z,2025-03-31T17:32:05Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5614458655,56,Back,5614458657,140,21.4,5614458659,141,93.3,5614458663,213,0.68,5614458661,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794321229,241,1,1,29,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.9,96.3,2025-03-31T17:32:05.875Z,2025-03-31T17:32:07Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5614458743,213,5.85,5614458741,212,16.5,5614458739,141,86.2,5614458737,140,38.2,5614458735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794321247,242,1,1,29,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.1,86.2,2025-03-31T17:32:06.931Z,2025-03-31T17:32:09Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5614458861,212,5.5,5614458863,213,1.46,5614458859,141,94.2,5614458857,140,38.7,5614458855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794321259,243,1,1,29,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.2,92.8,2025-03-31T17:32:09.010Z,2025-03-31T17:58:34Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5614467251,213,5.88,5614467249,212,28.9,5614467245,140,61.5,5614458901,56,Center,5614467247,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
