id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2743908523,183,1,1,23,16,c165yjiny1qnmfdvefxvflnkc,0,42.9,83.8,2024-11-03T17:25:15.338Z,2024-11-03T17:25:17Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5339870931,141,80.2,5339870933,212,5.0,5339870935,213,5.78,5339870929,140,47.1,5339870927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743908533,265,61,1,23,18,36g6ifzjliec1jqnbtf7yesme,1,52.3,14.6,2024-11-03T17:25:17.699Z,2024-11-03T17:26:02Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5339870979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743908763,267,1,1,23,20,36g6ifzjliec1jqnbtf7yesme,1,36.9,17.3,2024-11-03T17:25:19.259Z,2024-11-03T17:25:30Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5339872227,212,27.1,5339872223,140,12.7,5339872221,56,Back,5339872229,213,2.78,5339872225,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743908793,268,1,1,23,31,36g6ifzjliec1jqnbtf7yesme,1,12.7,31.3,2024-11-03T17:25:29.955Z,2024-11-03T17:25:31Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5339872481,189,,5339872423,212,36.3,5339872427,1,,5339872421,141,45.8,5339872417,56,Back,5339872419,140,46.0,5339872425,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743908831,269,1,1,23,33,36g6ifzjliec1jqnbtf7yesme,1,46.0,45.8,2024-11-03T17:25:32.019Z,2024-11-03T17:25:33Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5339872633,213,2.00,5339872627,212,13.2,5339872623,141,63.4,5339872619,140,40.8,5339872613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743908855,270,1,1,23,34,36g6ifzjliec1jqnbtf7yesme,1,40.8,63.4,2024-11-03T17:25:32.891Z,2024-11-03T17:25:34Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5339872821,141,90.6,5339872829,213,1.40,5339872815,56,Back,5339872819,140,43.8,5339872825,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743908921,271,1,1,23,35,36g6ifzjliec1jqnbtf7yesme,1,43.5,88.1,2024-11-03T17:25:34.523Z,2024-11-03T17:25:37Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5339873183,212,14.6,5339873181,141,71.8,5339873179,140,34.5,5339873177,56,Back,5339873185,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743908963,272,1,1,23,38,36g6ifzjliec1jqnbtf7yesme,1,35.4,74.7,2024-11-03T17:25:37.323Z,2024-11-03T17:25:39Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5339873435,141,61.5,5339873439,213,5.41,5339873437,212,11.7,5339873433,140,42.5,5339873431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743909027,273,1,1,23,40,36g6ifzjliec1jqnbtf7yesme,1,42.5,61.5,2024-11-03T17:25:39.676Z,2024-11-03T17:25:42Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5339873745,141,37.4,5339873749,213,4.68,5339873747,212,16.4,5339873741,56,Back,5339873743,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743909121,274,1,1,23,44,36g6ifzjliec1jqnbtf7yesme,1,42.1,34.6,2024-11-03T17:25:42.755Z,2024-11-03T17:25:48Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5339874279,141,5.3,5339874277,140,73.5,5339874285,1,,5339874283,213,5.74,5339874281,212,38.5,5339874275,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743909133,275,1,1,23,49,36g6ifzjliec1jqnbtf7yesme,0,79.1,9.7,2024-11-03T17:25:48.076Z,2024-11-03T17:25:49Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5339874365,212,23.5,5339874357,56,Center,5339874367,213,1.33,5339874359,140,84.4,5339874363,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743909169,184,1,1,23,50,c165yjiny1qnmfdvefxvflnkc,1,16.3,53.7,2024-11-03T17:25:49.081Z,2024-11-03T17:25:50Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5339874515,141,66.0,5339874519,213,0.98,5339874517,212,10.1,5339874511,56,Back,5339874513,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743909267,186,1,1,23,51,c165yjiny1qnmfdvefxvflnkc,1,21.7,66.0,2024-11-03T17:25:50.393Z,2024-11-03T17:26:38Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,1.0,5339875029,212,27.0,5339878685,23,,5339875021,140,44.1,5339875019,56,Back,5339878683,210,16,5339875025,141,85.6,5339875031,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743909345,187,3,1,23,54,c165yjiny1qnmfdvefxvflnkc,1,42.0,85.5,2024-11-03T17:25:53.371Z,2024-11-03T20:42:03Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5339875597,233,276,5340785101,465,,5339875539,56,Back,5339875541,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743909217,276,45,1,23,54,36g6ifzjliec1jqnbtf7yesme,0,58.0,14.5,2024-11-03T17:25:53.371Z,2024-11-03T17:58:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5339875601,233,187,5339874771,56,Right,5339874773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743909355,188,16,1,23,58,c165yjiny1qnmfdvefxvflnkc,1,70.9,70.4,2024-11-03T17:25:57.226Z,2024-11-03T21:06:12Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5339878755,102,52.1,5340794945,396,42.4,5339876715,23,,5340794937,114,,5339875583,254,,5339876735,375,23:56.493,5339875581,56,Center,5339876731,374,2024-11-03 17:25:55.213,5339878747,76,,5339878763,231,5339878761,230,87.5,58.7,5339875579,18,,5339878749,29,,5339876719,20,,5340794943,395,11.2,5339878759,215,5339878751,55,,186,5339878757,103,5.7,,,,,,,,,
2743910523,277,1,1,25,16,36g6ifzjliec1jqnbtf7yesme,1,50.1,49.9,2024-11-03T17:27:15.002Z,2024-11-03T17:27:16Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5339882181,212,13.6,5339882183,213,3.36,5339882185,279,G,5339882215,189,,5339882169,56,Back,5339882177,141,45.5,5339882173,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910677,189,83,1,25,24,c165yjiny1qnmfdvefxvflnkc,0,44.2,46.9,2024-11-03T17:27:23.024Z,2024-11-03T20:53:28Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5339883453,399,8vi3l756ez0e96k7muvg4ekbu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910711,278,1,1,25,25,36g6ifzjliec1jqnbtf7yesme,1,54.4,54.0,2024-11-03T17:27:23.770Z,2024-11-03T17:27:26Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5339883185,56,Back,5339883191,212,12.4,5339883193,213,4.04,5339883189,141,39.7,5339883187,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910747,279,1,1,25,27,36g6ifzjliec1jqnbtf7yesme,1,53.4,40.4,2024-11-03T17:27:26.251Z,2024-11-03T17:27:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5339883419,141,93.8,5339883413,56,Left,5339883417,140,77.0,5339883421,212,44.0,5339883407,155,,5339883425,213,0.97,5339883859,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910861,280,1,1,25,33,36g6ifzjliec1jqnbtf7yesme,1,76.5,91.4,2024-11-03T17:27:31.818Z,2024-11-03T17:27:34Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5339884101,213,5.84,5339884095,140,97.9,5339884099,212,24.9,5339884093,56,Center,5339884097,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910895,281,1,1,25,35,36g6ifzjliec1jqnbtf7yesme,1,97.9,75.7,2024-11-03T17:27:34.066Z,2024-11-03T17:35:41Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5339884323,213,4.23,5339884321,212,13.8,5339884319,141,57.8,5339884317,140,91.8,5339885131,195,,5339884315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910899,282,61,1,25,37,36g6ifzjliec1jqnbtf7yesme,0,93.9,60.5,2024-11-03T17:27:35.738Z,2024-11-03T17:35:43Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339884347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910901,190,61,1,25,37,c165yjiny1qnmfdvefxvflnkc,1,3.3,42.2,2024-11-03T17:27:35.838Z,2024-11-03T17:35:22Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5339884365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910947,283,1,1,25,39,36g6ifzjliec1jqnbtf7yesme,0,98.2,73.3,2024-11-03T17:27:38.371Z,2024-11-03T17:27:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339884595,141,70.9,5339884797,236,,5339884799,233,191,5339884599,213,4.96,5339884803,286,,5339884597,212,1.7,5339884593,140,98.6,5339884591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910973,191,74,1,25,39,c165yjiny1qnmfdvefxvflnkc,1,3.0,23.6,2024-11-03T17:27:38.372Z,2024-11-03T17:31:15Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339884827,233,283,5339884739,56,Back,5339884741,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743911009,192,6,1,25,41,c165yjiny1qnmfdvefxvflnkc,0,2.4,25.7,2024-11-03T17:27:40.491Z,2024-11-03T20:55:15Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339884981,56,Back,5339884983,73,,5339885071,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743910999,284,6,1,25,41,36g6ifzjliec1jqnbtf7yesme,1,97.6,74.3,2024-11-03T17:27:40.491Z,2024-11-03T17:31:17Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339884943,56,Center,5339884945,73,,5339885051,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743911489,285,1,1,26,13,36g6ifzjliec1jqnbtf7yesme,0,99.5,99.5,2024-11-03T17:28:11.907Z,2024-11-03T20:56:00Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339887883,213,4.70,5339887881,212,37.2,5340832041,20,,5339887875,56,Center,5339887871,155,,5339887873,223,,5339887877,140,98.9,5339887867,2,,5339887879,141,44.8,5339887869,6,5339887885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743911499,286,81,1,26,14,36g6ifzjliec1jqnbtf7yesme,0,98.9,44.8,2024-11-03T17:28:13.466Z,2024-11-03T17:28:49Z,,,,,5339890011,275,,5339887927,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743911639,287,1,1,26,24,36g6ifzjliec1jqnbtf7yesme,0,99.1,8.8,2024-11-03T17:28:23.418Z,2024-11-03T20:56:20Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5339888745,233,193,5339888643,212,1.2,5339888641,141,10.4,5339888645,213,1.94,5340833231,20,,5340833225,224,,5339888633,2,,5339888743,236,,5339888637,56,Right,5339888749,286,5339888639,140,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743911645,193,12,1,26,24,c165yjiny1qnmfdvefxvflnkc,1,2.0,85.7,2024-11-03T17:28:23.518Z,2024-11-03T17:28:25Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5339888689,56,Back,5339888687,185,,5339888767,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743911657,194,6,1,26,25,c165yjiny1qnmfdvefxvflnkc,0,1.6,87.2,2024-11-03T17:28:24.571Z,2024-11-03T20:56:25Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5339888803,56,Back,5339888805,73,,5339888881,233,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743911651,288,6,1,26,25,36g6ifzjliec1jqnbtf7yesme,1,98.4,12.8,2024-11-03T17:28:24.571Z,2024-11-03T17:28:27Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5339888823,75,,5339888821,56,Right,5339888873,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912121,289,1,1,26,53,36g6ifzjliec1jqnbtf7yesme,0,99.5,0.5,2024-11-03T17:28:52.107Z,2024-11-03T20:56:58Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339891545,212,32.1,5340835035,20,,5339891535,155,,5339891531,2,,5339891537,224,,5339891533,6,,5339891539,56,Center,5339891549,1,,5339891541,140,90.8,5339891547,213,5339891543,141,45.8,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743941619,334,44,1,26,56,c165yjiny1qnmfdvefxvflnkc,1,8.5,51.5,2024-11-03T17:28:55.719Z,2024-11-03T18:54:56Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5340056215,285,,5340108793,233,469,5340056213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743951277,469,44,1,26,57,36g6ifzjliec1jqnbtf7yesme,0,91.5,48.5,2024-11-03T17:28:55.720Z,2024-11-03T18:54:57Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5340108749,56,Center,5340108751,286,,5340108815,233,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912169,195,12,1,26,57,c165yjiny1qnmfdvefxvflnkc,1,9.0,56.4,2024-11-03T17:28:56.087Z,2024-11-03T17:53:44Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5339891841,15,,5339891821,140,22.0,5339891827,213,1.05,5339891823,141,91.7,5339891825,212,27.6,5339891819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912185,290,61,1,26,59,36g6ifzjliec1jqnbtf7yesme,0,81.5,8.9,2024-11-03T17:28:57.762Z,2024-11-03T17:29:14Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339891929,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912223,196,1,1,27,1,c165yjiny1qnmfdvefxvflnkc,0,18.9,94.7,2024-11-03T17:28:59.784Z,2024-11-03T17:29:00Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5339892121,56,Back,5339892123,140,19.1,5339892259,233,291,5339892129,212,0.3,5339892257,236,,5339892265,286,,5339892133,213,0.91,5339892125,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912241,291,74,1,27,1,36g6ifzjliec1jqnbtf7yesme,1,77.8,5.9,2024-11-03T17:28:59.785Z,2024-11-03T17:31:15Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339892207,56,Right,5339892211,285,,5339892275,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912295,197,5,1,27,2,c165yjiny1qnmfdvefxvflnkc,1,18.2,100.6,2024-11-03T17:29:00.776Z,2024-11-03T17:31:22Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5339892581,233,292,5339892519,347,,5339892517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912263,292,5,1,27,2,36g6ifzjliec1jqnbtf7yesme,0,81.8,-0.6000000000000001,2024-11-03T17:29:00.776Z,2024-11-03T17:31:22Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339892597,233,197,5339892323,56,Right,5339892325,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912637,198,1,1,27,24,c165yjiny1qnmfdvefxvflnkc,0,24.1,100.0,2024-11-03T17:29:23.304Z,2024-11-03T17:29:26Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5339894583,213,6.07,5339894581,212,38.3,5339894575,56,Left,5339894579,141,89.1,5339894573,107,,5339894577,140,59.8,5339894585,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912703,293,1,1,27,29,36g6ifzjliec1jqnbtf7yesme,1,44.6,19.5,2024-11-03T17:29:28.010Z,2024-11-03T17:29:30Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5339895045,141,29.8,5339895039,3,,5339895049,213,0.43,5339895047,212,16.8,5339895043,140,59.1,5339895041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912713,294,44,1,27,31,36g6ifzjliec1jqnbtf7yesme,1,54.5,28.3,2024-11-03T17:29:30.634Z,2024-11-03T18:54:57Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339895093,286,,5339895091,56,Center,5339895195,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912727,199,44,1,27,31,c165yjiny1qnmfdvefxvflnkc,0,45.5,71.7,2024-11-03T17:29:30.635Z,2024-11-03T18:54:57Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339895163,285,,5339895161,56,Back,5339895211,233,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912721,295,1,1,27,32,36g6ifzjliec1jqnbtf7yesme,0,54.1,35.2,2024-11-03T17:29:31.018Z,2024-11-03T20:58:15Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5339895135,140,52.0,5339895143,213,3.14,5339895141,212,2.2,5339895125,3,,5339895139,141,35.2,5339895131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912975,203,61,1,27,32,c165yjiny1qnmfdvefxvflnkc,1,46.7,68.7,2024-11-03T17:29:31.665Z,2024-11-03T20:58:13Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339896575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912759,200,50,1,27,35,c165yjiny1qnmfdvefxvflnkc,1,64.2,65.9,2024-11-03T17:29:33.817Z,2024-11-03T18:54:47Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5339895595,233,296,5339895343,286,,5339895341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912789,296,7,1,27,35,36g6ifzjliec1jqnbtf7yesme,1,35.8,34.1,2024-11-03T17:29:33.818Z,2024-11-03T20:58:27Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5340839663,383,,5339895497,56,Back,5339895539,233,200,5339895499,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912795,297,50,1,27,36,36g6ifzjliec1jqnbtf7yesme,1,41.0,34.8,2024-11-03T17:29:34.753Z,2024-11-03T21:07:24Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5339895537,286,,5339895711,233,201,5339895535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912807,201,7,1,27,36,c165yjiny1qnmfdvefxvflnkc,0,59.0,65.2,2024-11-03T17:29:34.754Z,2024-11-03T21:07:25Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339895607,285,,5340840767,385,,5339895697,233,297,5339895605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744088659,706,1,1,27,36,c165yjiny1qnmfdvefxvflnkc,0,62.8,70.0,2024-11-03T17:29:35.681Z,2024-11-03T23:05:04Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5340868099,56,Center,5340868105,141,72.3,5340868111,212,2.8,5340868299,236,,5340868115,213,2.55,5341203159,233,898,5340868301,286,,5340868101,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744088775,898,74,1,27,36,36g6ifzjliec1jqnbtf7yesme,1,39.4,27.7,2024-11-03T17:29:35.682Z,2024-11-03T23:05:04Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5341203175,233,706,5340868797,56,Back,5340868799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743913379,204,43,1,27,37,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-03T17:29:36.248Z,2024-11-03T20:58:56Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339899027,212,1.1,5339899023,140,53.9,5339899021,56,Center,5339899029,213,2.46,5339899735,286,0,5339899729,236,0,5339899731,233,299,5340840879,144,1,5339899025,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743913341,299,43,1,27,37,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-03T17:29:36.249Z,2024-11-03T20:58:58Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5339898783,285,0,5339898781,56,Back,5340840969,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912841,298,4,1,27,38,36g6ifzjliec1jqnbtf7yesme,1,37.4,31.6,2024-11-03T17:29:36.742Z,2024-11-03T21:08:09Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5339895809,152,,5339895807,56,Back,5339895805,13,,5339895811,265,,5339895813,286,,5339896185,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743912819,202,4,1,27,38,c165yjiny1qnmfdvefxvflnkc,0,62.6,68.4,2024-11-03T17:29:36.743Z,2024-11-03T17:31:17Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5339895669,56,Center,5339896141,265,,5339896143,285,,5339896137,13,,5339896231,233,298,5339896139,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743913437,300,1,1,28,23,36g6ifzjliec1jqnbtf7yesme,1,44.6,33.4,2024-11-03T17:30:21.938Z,2024-11-03T17:30:22Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5339899339,5,,5339899349,212,19.2,5339899341,152,,5339899347,141,59.3,5339899343,56,Back,5339899345,140,37.2,5339899351,213,1.99,5339899407,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743913525,301,1,1,28,24,36g6ifzjliec1jqnbtf7yesme,1,37.6,60.3,2024-11-03T17:30:23.505Z,2024-11-03T17:30:26Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5339899885,212,19.5,5339899883,141,88.4,5339899887,213,1.37,5339899881,140,41.3,5339899879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743913575,302,1,1,28,27,36g6ifzjliec1jqnbtf7yesme,1,41.9,82.9,2024-11-03T17:30:26.105Z,2024-11-03T17:30:28Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5339900165,140,31.9,5339900175,213,4.17,5339900163,56,Back,5339900173,212,20.2,5339900169,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743913621,303,1,1,28,29,36g6ifzjliec1jqnbtf7yesme,1,32.7,55.5,2024-11-03T17:30:28.625Z,2024-11-03T17:30:32Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5339900501,212,14.7,5339900503,213,4.76,5339900499,141,33.9,5339900497,140,33.4,5339900495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743913673,304,1,1,28,33,36g6ifzjliec1jqnbtf7yesme,0,34.1,25.3,2024-11-03T17:30:32.025Z,2024-11-03T17:30:35Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5339900755,56,Back,5339900759,141,4.7,5339900763,213,5.26,5339900761,212,16.4,5339900757,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
