id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/value,qualifier/16/value
2706091437,314,1,1,31,47,anga7587r1zv4ey71ge9zxol3,0,9.9,5.3,2024-08-04T16:34:10.137Z,2024-08-04T18:30:30Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132643737,157,,5132643743,141,5.0,5132665985,236,,5132643747,213,6.09,5132643739,56,Back,5132665991,286,,5132643741,140,10.9,5132643749,1,,5133032395,233,5132643745,212,1.1,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091517,227,74,1,31,47,9qsmopgutr7ut5g6workk8w4i,1,89.0,92.2,2024-08-04T16:34:10.138Z,2024-08-04T18:30:30Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5132651693,56,Left,5133032403,233,314,5133005729,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706094121,250,5,1,31,49,9qsmopgutr7ut5g6workk8w4i,0,85.2,101.9,2024-08-04T16:34:11.968Z,2024-08-04T18:21:19Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5132742249,233,315,5132659011,56,Left,5132659013,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091455,315,5,1,31,49,anga7587r1zv4ey71ge9zxol3,1,14.8,-1.9,2024-08-04T16:34:11.968Z,2024-08-04T18:21:19Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132643833,347,,5132643831,56,Back,5132742229,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091539,316,1,1,32,5,anga7587r1zv4ey71ge9zxol3,1,17.0,0.0,2024-08-04T16:34:27.457Z,2024-08-04T16:40:13Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132644315,212,5.2,5132644317,213,2.28,5132644307,107,,5132644309,56,Back,5132667927,189,,5132644311,140,13.8,5132644313,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091551,317,1,1,32,6,anga7587r1zv4ey71ge9zxol3,1,12.5,7.2,2024-08-04T16:34:28.848Z,2024-08-04T16:40:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132644369,213,6.01,5132644365,141,3.3,5132644367,212,9.9,5132644363,140,21.6,5132668481,189,,5132644361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091553,318,1,1,32,7,anga7587r1zv4ey71ge9zxol3,0,15.1,3.5,2024-08-04T16:34:29.813Z,2024-08-04T18:30:20Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132644373,56,Back,5132644381,213,0.64,5132644375,140,24.8,5132644377,141,14.6,5132644379,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091587,229,1,1,32,12,9qsmopgutr7ut5g6workk8w4i,1,65.6,82.1,2024-08-04T16:34:34.431Z,2024-08-04T16:34:36Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5132644551,140,54.6,5132644549,56,Center,5132644553,141,74.9,5132644555,212,12.5,5132644559,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091621,230,1,1,32,14,9qsmopgutr7ut5g6workk8w4i,1,54.7,74.9,2024-08-04T16:34:36.350Z,2024-08-04T16:34:39Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132644761,140,58.0,5132644763,141,90.9,5132644759,56,Left,5132644767,213,1.26,5132644765,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091675,231,1,1,32,17,9qsmopgutr7ut5g6workk8w4i,1,58.9,90.3,2024-08-04T16:34:39.535Z,2024-08-04T16:34:43Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5132645047,56,Left,5132645053,212,13.1,5132645049,140,71.1,5132645051,141,86.6,5132645055,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091645,319,83,1,32,19,anga7587r1zv4ey71ge9zxol3,0,29.9,11.1,2024-08-04T16:34:41.680Z,2024-08-04T16:34:49Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132645325,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091677,232,4,1,32,20,9qsmopgutr7ut5g6workk8w4i,1,71.0,87.2,2024-08-04T16:34:42.863Z,2024-08-04T18:20:36Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5132645163,56,Left,5132645173,286,,5132645161,13,,5132645207,233,320,5132645165,152,,5132998195,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091663,320,4,1,32,20,anga7587r1zv4ey71ge9zxol3,0,29.0,12.8,2024-08-04T16:34:42.864Z,2024-08-04T16:34:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132645111,152,,5132645113,285,,5132645213,233,232,5132645105,13,,5132645107,295,,5132645109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091905,233,1,1,32,41,9qsmopgutr7ut5g6workk8w4i,0,72.7,86.7,2024-08-04T16:35:03.375Z,2024-08-04T19:50:57Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5132646371,2,,5132646383,141,58.8,5133318329,223,,5132646387,213,5.39,5132646379,56,Center,5132646375,155,,5132646373,5,,5132646381,140,87.1,5132646385,212,5133318331,20,,5132646377,152,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091913,321,12,1,32,42,anga7587r1zv4ey71ge9zxol3,1,9.0,44.6,2024-08-04T16:35:05.216Z,2024-08-04T16:35:06Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132646423,141,43.9,5132646421,140,11.8,5132646419,56,Back,5132646425,212,3.0,5132646427,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091927,322,12,1,32,44,anga7587r1zv4ey71ge9zxol3,1,12.7,44.5,2024-08-04T16:35:06.560Z,2024-08-04T16:35:07Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132646487,212,6.2,5132646485,141,48.2,5132646497,15,,5132646489,213,0.42,5132646481,56,Back,5132646483,140,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091947,323,12,1,32,45,anga7587r1zv4ey71ge9zxol3,1,18.1,48.2,2024-08-04T16:35:07.288Z,2024-08-04T19:51:14Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5132646589,56,Back,5132646605,213,5.81,5132646597,141,41.9,5132646621,15,,5132646593,140,26.1,5132646601,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706210105,851,44,1,32,46,9qsmopgutr7ut5g6workk8w4i,1,75.5,49.9,2024-08-04T16:35:08.966Z,2024-08-04T19:51:44Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5133320305,56,Center,5133320309,286,,5133320897,233,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706210109,886,44,1,32,46,anga7587r1zv4ey71ge9zxol3,0,24.5,50.1,2024-08-04T16:35:08.967Z,2024-08-04T19:51:43Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5133320317,56,Back,5133320321,285,,5133320323,233,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091979,234,1,1,32,46,9qsmopgutr7ut5g6workk8w4i,1,70.3,57.1,2024-08-04T16:35:09.263Z,2024-08-04T16:35:11Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5132646793,3,,5132646797,140,68.9,5132646795,56,Center,5132646803,213,4.47,5132646799,141,48.4,5132646801,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706091987,235,1,1,32,48,9qsmopgutr7ut5g6workk8w4i,0,68.9,48.3,2024-08-04T16:35:11.039Z,2024-08-04T16:39:14Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132646845,213,1.06,5132646841,141,61.7,5132646843,212,10.5,5132646837,56,Center,5132646835,3,,5132646839,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092021,324,1,1,32,49,anga7587r1zv4ey71ge9zxol3,0,27.0,38.3,2024-08-04T16:35:12.160Z,2024-08-04T16:35:14Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132647055,212,11.5,5132647057,213,5.87,5132647047,3,,5132647053,141,31.5,5132647051,140,37.0,5132647049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092029,236,44,1,32,51,9qsmopgutr7ut5g6workk8w4i,1,63.6,69.5,2024-08-04T16:35:13.727Z,2024-08-04T18:17:46Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5132647089,56,Center,5132647143,233,325,5132647091,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092035,325,44,1,32,51,anga7587r1zv4ey71ge9zxol3,0,36.4,30.5,2024-08-04T16:35:13.728Z,2024-08-04T18:17:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132647173,233,236,5132647119,285,,5132647117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092061,237,1,1,32,51,9qsmopgutr7ut5g6workk8w4i,0,64.5,71.2,2024-08-04T16:35:13.982Z,2024-08-04T16:35:16Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5132647243,56,Left,5132647247,141,100.0,5132647245,140,65.6,5132647251,213,1.51,5132647249,212,20.3,5132647239,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092069,238,5,1,32,53,9qsmopgutr7ut5g6workk8w4i,0,64.2,101.2,2024-08-04T16:35:16.209Z,2024-08-04T16:35:20Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5132647269,347,,5132647371,233,326,5132647267,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092081,326,5,1,32,53,anga7587r1zv4ey71ge9zxol3,1,35.8,-1.2,2024-08-04T16:35:16.209Z,2024-08-04T18:21:20Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132647353,233,238,5132647333,347,,5132647331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092169,327,1,1,32,59,anga7587r1zv4ey71ge9zxol3,1,41.0,0.0,2024-08-04T16:35:21.455Z,2024-08-04T16:35:26Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132647861,140,25.4,5132647863,141,17.4,5132647859,56,Back,5132647857,107,,5132647865,212,20.7,5132647867,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092173,328,1,1,33,3,anga7587r1zv4ey71ge9zxol3,1,25.7,16.7,2024-08-04T16:35:26.095Z,2024-08-04T16:35:27Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132647917,213,0.33,5132647907,140,38.8,5132647903,56,Back,5132647913,212,14.6,5132647911,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092185,329,1,1,33,4,anga7587r1zv4ey71ge9zxol3,1,38.8,23.7,2024-08-04T16:35:27.168Z,2024-08-04T16:35:28Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132647995,141,17.3,5132647997,212,13.8,5132647999,213,3.46,5132647991,56,Back,5132648015,156,,5132647993,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092269,330,1,1,33,8,anga7587r1zv4ey71ge9zxol3,1,29.5,28.6,2024-08-04T16:35:30.640Z,2024-08-04T16:35:37Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132648479,212,11.6,5132648475,140,26.2,5132648477,141,44.9,5132648473,56,Back,5132648481,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092307,331,1,1,33,14,anga7587r1zv4ey71ge9zxol3,1,29.4,56.6,2024-08-04T16:35:37.216Z,2024-08-04T16:35:39Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132648659,56,Back,5132648667,212,23.1,5132648661,140,34.5,5132648663,141,89.6,5132648671,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092335,332,1,1,33,16,anga7587r1zv4ey71ge9zxol3,1,34.9,89.4,2024-08-04T16:35:39.087Z,2024-08-04T16:35:42Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132648865,141,67.5,5132648867,212,15.5,5132648869,213,4.99,5132648861,56,Back,5132648863,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092387,333,1,1,33,19,anga7587r1zv4ey71ge9zxol3,1,36.9,68.2,2024-08-04T16:35:42.256Z,2024-08-04T16:36:43Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5132649201,140,24.9,5132649199,56,Back,5132649203,141,81.5,5132649207,213,2.52,5132649205,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092409,334,1,1,33,23,anga7587r1zv4ey71ge9zxol3,1,23.7,75.9,2024-08-04T16:35:45.727Z,2024-08-04T16:35:47Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132649349,213,3.78,5132649345,141,58.2,5132649347,212,20.2,5132649343,140,8.2,5132649341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092443,335,1,1,33,25,anga7587r1zv4ey71ge9zxol3,1,8.2,58.2,2024-08-04T16:35:47.856Z,2024-08-04T16:35:50Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5132649521,213,1.35,5132649513,56,Back,5132649515,140,11.5,5132649517,141,81.2,5132649519,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092483,336,1,1,33,28,anga7587r1zv4ey71ge9zxol3,1,11.5,81.2,2024-08-04T16:35:50.639Z,2024-08-04T16:35:53Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5132649793,140,4.3,5132649791,56,Back,5132649799,213,4.27,5132649795,141,57.9,5132649797,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092557,337,1,1,33,30,anga7587r1zv4ey71ge9zxol3,1,4.3,57.9,2024-08-04T16:35:53.199Z,2024-08-04T16:35:58Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5132650213,212,17.0,5132650211,141,47.5,5132650209,140,19.0,5132650207,56,Back,5132650215,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092583,338,1,1,33,36,anga7587r1zv4ey71ge9zxol3,1,34.8,45.1,2024-08-04T16:35:58.463Z,2024-08-04T16:36:00Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132650343,141,29.8,5132650341,140,41.5,5132650339,56,Back,5132650345,212,12.6,5132650347,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092609,339,1,1,33,38,anga7587r1zv4ey71ge9zxol3,1,43.4,27.4,2024-08-04T16:36:00.687Z,2024-08-04T16:36:03Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132650491,141,8.9,5132650493,212,12.7,5132650495,213,4.84,5132650487,56,Back,5132650489,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092649,340,1,1,33,42,anga7587r1zv4ey71ge9zxol3,1,44.7,7.9,2024-08-04T16:36:04.335Z,2024-08-04T16:36:07Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5132650719,212,10.9,5132650715,140,35.9,5132650717,141,16.4,5132650713,56,Back,5132650721,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092669,341,1,1,33,45,anga7587r1zv4ey71ge9zxol3,1,34.8,16.5,2024-08-04T16:36:07.727Z,2024-08-04T16:36:10Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132650831,56,Back,5132650833,140,40.5,5132650837,212,12.0,5132650835,141,31.8,5132650839,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092711,342,1,1,33,47,anga7587r1zv4ey71ge9zxol3,1,40.6,31.8,2024-08-04T16:36:10.223Z,2024-08-04T16:36:14Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132651071,213,2.30,5132651063,56,Back,5132651067,141,47.9,5132651065,140,31.2,5132651069,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706092745,343,1,1,33,51,anga7587r1zv4ey71ge9zxol3,0,33.4,55.2,2024-08-04T16:36:14.031Z,2024-08-04T16:36:16Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5132651217,1,,5132651215,213,6.02,5132651203,155,,5132651205,56,Center,5132651207,140,85.1,5132651209,141,34.0,5132651211,212,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093217,240,4,1,34,10,9qsmopgutr7ut5g6workk8w4i,1,8.0,62.3,2024-08-04T16:36:32.621Z,2024-08-04T18:20:33Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5132653785,152,,5132998075,294,,5132653793,285,,5132653783,56,Back,5132653809,233,344,5132653781,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093179,344,4,1,34,10,anga7587r1zv4ey71ge9zxol3,0,92.0,37.7,2024-08-04T16:36:32.622Z,2024-08-04T16:37:05Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5132653647,13,,5132654411,294,,5132653651,152,,5132653649,56,Center,5132654719,189,,5132653825,233,240,5132653655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093409,241,43,1,34,41,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-04T16:37:04.094Z,2024-08-04T16:41:29Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5132654831,152,0,5132654829,5,0,5132654833,56,Back,5132673423,144,1,5132654841,213,5.31,5132654835,140,20.8,5132654837,141,35.7,5132654839,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093427,242,1,1,34,44,9qsmopgutr7ut5g6workk8w4i,1,19.9,35.3,2024-08-04T16:37:06.942Z,2024-08-04T16:41:35Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5132673563,5,,5132673723,189,,5132654979,213,2.06,5132654977,212,20.4,5132654975,141,61.7,5132654973,140,10.7,5132654971,56,Back,5132673565,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093447,243,1,1,34,46,9qsmopgutr7ut5g6workk8w4i,1,11.5,63.2,2024-08-04T16:37:08.750Z,2024-08-04T16:41:50Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5132655105,213,6.03,5132655107,1,,5132655097,56,Back,5132655099,140,47.0,5132655101,141,49.3,5132655103,212,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093451,244,61,1,34,48,9qsmopgutr7ut5g6workk8w4i,0,47.2,49.5,2024-08-04T16:37:10.307Z,2024-08-04T19:52:57Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5132655121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093497,346,1,1,34,49,anga7587r1zv4ey71ge9zxol3,1,41.6,63.3,2024-08-04T16:37:11.982Z,2024-08-04T16:37:14Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132655391,212,26.3,5132655393,213,3.38,5132655387,140,17.3,5132655385,56,Back,5132655389,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093537,347,1,1,34,52,anga7587r1zv4ey71ge9zxol3,1,17.0,53.9,2024-08-04T16:37:14.782Z,2024-08-04T16:37:18Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5132655611,56,Back,5132655613,140,24.5,5132655615,141,30.6,5132655617,212,17.7,5132655619,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093575,348,1,1,34,55,anga7587r1zv4ey71ge9zxol3,1,26.9,28.9,2024-08-04T16:37:17.998Z,2024-08-04T16:37:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132655863,141,3.8,5132655861,140,32.1,5132655867,213,5.02,5132655859,56,Back,5132655865,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093625,349,1,1,34,59,anga7587r1zv4ey71ge9zxol3,1,33.2,9.5,2024-08-04T16:37:21.309Z,2024-08-04T16:37:25Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5132656109,141,23.0,5132656107,140,33.2,5132656105,56,Back,5132656113,213,1.57,5132656111,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093689,350,1,1,35,3,anga7587r1zv4ey71ge9zxol3,1,28.3,9.5,2024-08-04T16:37:25.854Z,2024-08-04T16:37:30Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132656467,212,19.6,5132656465,141,35.2,5132656469,213,2.04,5132656461,56,Back,5132656463,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093715,351,1,1,35,8,anga7587r1zv4ey71ge9zxol3,1,20.1,35.7,2024-08-04T16:37:30.349Z,2024-08-04T16:37:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5132656613,213,0.55,5132656611,212,23.0,5132656609,141,53.4,5132656607,140,38.8,5132656605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093837,352,1,1,35,9,anga7587r1zv4ey71ge9zxol3,1,38.8,53.4,2024-08-04T16:37:31.486Z,2024-08-04T16:37:41Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5132657321,140,45.0,5132657323,141,76.7,5132657327,213,1.18,5132657325,212,17.1,5132657317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093859,353,1,1,35,18,anga7587r1zv4ey71ge9zxol3,1,82.5,91.1,2024-08-04T16:37:40.973Z,2024-08-04T16:37:42Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5132657443,212,10.5,5132657441,141,76.4,5132657439,140,85.6,5132657437,56,Center,5132657445,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093869,354,3,1,35,19,anga7587r1zv4ey71ge9zxol3,0,86.2,75.6,2024-08-04T16:37:42.205Z,2024-08-04T19:53:18Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5132657823,233,245,5132657487,56,Center,5132657489,286,,5133325081,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093907,245,7,1,35,19,9qsmopgutr7ut5g6workk8w4i,1,13.8,24.4,2024-08-04T16:37:42.206Z,2024-08-04T19:53:20Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5132657733,56,Back,5132657787,233,354,5133325227,383,,5132657737,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093947,247,1,1,35,23,9qsmopgutr7ut5g6workk8w4i,1,22.3,31.4,2024-08-04T16:37:45.918Z,2024-08-04T16:37:48Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5132657959,141,19.1,5132657955,56,Back,5132657957,140,28.2,5132657963,212,10.4,5132657967,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093967,248,1,1,35,26,9qsmopgutr7ut5g6workk8w4i,1,28.4,16.6,2024-08-04T16:37:48.446Z,2024-08-04T16:37:50Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5132658099,212,9.2,5132658095,140,33.8,5132658097,141,27.2,5132658101,213,0.90,5132658093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093979,249,4,1,35,27,9qsmopgutr7ut5g6workk8w4i,1,34.3,19.6,2024-08-04T16:37:50.078Z,2024-08-04T17:59:13Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5132658181,13,,5132658225,233,355,5132658183,295,,5132658185,56,Back,5132658187,152,,5132658189,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706093973,355,4,1,35,27,anga7587r1zv4ey71ge9zxol3,0,65.7,80.4,2024-08-04T16:37:50.079Z,2024-08-04T17:59:13Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5132658193,295,,5132658191,13,,5132658251,233,249,5132658199,285,,5132658197,152,,5132658195,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
