id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2813448423,114,1,1,14,37,77tfx9me4aaqhzv78bmgsy9bg,1,80.6,29.8,2025-05-11T12:15:17.809Z,2025-05-11T12:15:18Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5719913973,212,5.2,5719913975,213,3.30,5719913971,141,28.6,5719913967,56,Center,5719913969,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448431,115,1,1,14,37,77tfx9me4aaqhzv78bmgsy9bg,1,75.7,28.6,2025-05-11T12:15:18.385Z,2025-05-11T12:15:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5719914003,141,39.4,5719914005,212,8.0,5719914001,140,78.6,5719914007,213,1.18,5719913999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448455,116,1,1,14,38,77tfx9me4aaqhzv78bmgsy9bg,1,78.6,39.4,2025-05-11T12:15:19.009Z,2025-05-11T12:15:20Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5719914123,140,84.6,5719914119,56,Center,5719914131,212,7.5,5719914127,141,33.4,5719914133,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448491,118,61,1,14,39,77tfx9me4aaqhzv78bmgsy9bg,0,80.3,32.2,2025-05-11T12:15:19.938Z,2025-05-11T12:15:33Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5719914313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448461,117,43,1,14,39,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-11T12:15:20.209Z,2025-05-11T12:15:28Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5719914169,56,Center,5719914171,286,0,5719915055,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448479,176,61,1,14,40,9qsmopgutr7ut5g6workk8w4i,0,34.9,70.0,2025-05-11T12:15:21.553Z,2025-05-11T12:23:02Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719914265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448575,119,1,1,14,41,77tfx9me4aaqhzv78bmgsy9bg,1,78.7,32.7,2025-05-11T12:15:22.337Z,2025-05-11T12:15:26Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5719914727,212,12.3,5719914729,213,5.96,5719914725,141,27.0,5719914721,56,Center,5719914723,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448585,120,61,1,14,45,77tfx9me4aaqhzv78bmgsy9bg,0,95.3,31.8,2025-05-11T12:15:25.841Z,2025-05-11T12:15:26Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5719914755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448619,177,52,1,14,46,9qsmopgutr7ut5g6workk8w4i,1,3.7,61.2,2025-05-11T12:15:27.409Z,2025-05-11T18:30:27Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5721789181,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448991,178,1,1,15,3,9qsmopgutr7ut5g6workk8w4i,1,4.7,50.3,2025-05-11T12:15:44.546Z,2025-05-11T18:30:35Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5719916781,212,32.5,5719916785,1,,5719916779,141,59.3,5719916777,140,35.1,5721789879,189,,5719916783,213,0.19,5719916775,56,Back,5719916773,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449009,179,1,1,15,4,9qsmopgutr7ut5g6workk8w4i,1,35.8,62.2,2025-05-11T12:15:45.649Z,2025-05-11T18:30:40Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5719916867,140,47.2,5719916871,141,55.4,5719916879,212,12.8,5719916883,213,5.91,5719916859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449031,180,1,1,15,5,9qsmopgutr7ut5g6workk8w4i,1,49.2,61.7,2025-05-11T12:15:46.369Z,2025-05-11T12:23:39Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5719916995,212,9.9,5719916985,56,Back,5719916991,141,57.6,5719916997,213,3.43,5719916987,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449109,181,1,1,15,8,9qsmopgutr7ut5g6workk8w4i,1,40.0,57.9,2025-05-11T12:15:48.673Z,2025-05-11T12:15:51Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5719917437,212,22.3,5719917439,213,1.24,5719917431,56,Back,5719917435,141,88.9,5719917433,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449189,182,1,1,15,10,9qsmopgutr7ut5g6workk8w4i,1,48.1,87.4,2025-05-11T12:15:51.634Z,2025-05-11T12:15:56Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5719918013,140,40.9,5719918011,56,Back,5719918015,141,71.1,5719918017,212,13.4,5719918019,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449231,183,1,1,15,15,9qsmopgutr7ut5g6workk8w4i,1,44.3,65.2,2025-05-11T12:15:56.289Z,2025-05-11T12:15:58Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5719918213,212,9.3,5719918209,141,78.8,5719918207,140,44.8,5719918201,56,Back,5719918217,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449273,184,1,1,15,17,9qsmopgutr7ut5g6workk8w4i,1,44.9,79.7,2025-05-11T12:15:58.385Z,2025-05-11T12:16:00Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5719918441,141,92.6,5719918445,212,21.2,5719918447,213,0.43,5719918437,56,Left,5719918439,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449353,185,1,1,15,19,9qsmopgutr7ut5g6workk8w4i,1,63.3,92.0,2025-05-11T12:16:00.642Z,2025-05-11T12:16:04Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5719918909,213,3.26,5719918907,212,23.4,5719918903,140,41.2,5719918901,56,Back,5719918905,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449375,186,1,1,15,24,9qsmopgutr7ut5g6workk8w4i,1,40.1,82.3,2025-05-11T12:16:04.674Z,2025-05-11T12:16:05Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5719919031,212,7.9,5719919029,141,72.6,5719919027,140,44.3,5719919033,213,5.30,5719919025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449437,187,1,1,15,24,9qsmopgutr7ut5g6workk8w4i,1,44.3,72.6,2025-05-11T12:16:05.537Z,2025-05-11T12:16:08Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5719919325,212,8.8,5719919321,140,39.8,5719919323,141,83.5,5719919327,213,2.14,5719919319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449521,188,1,1,15,27,9qsmopgutr7ut5g6workk8w4i,1,41.6,84.7,2025-05-11T12:16:08.658Z,2025-05-11T12:16:13Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5719919819,1,,5719919817,213,5.52,5719919813,141,35.2,5719919815,212,48.6,5719919811,140,75.0,5719919809,56,Center,5719919807,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449569,189,1,1,15,32,9qsmopgutr7ut5g6workk8w4i,1,75.0,35.2,2025-05-11T12:16:13.027Z,2025-05-11T12:16:15Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5719920067,141,7.7,5719920069,212,19.1,5719920063,56,Right,5719920071,213,4.50,5719920065,140,71.2,5719920061,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449593,190,3,1,15,35,9qsmopgutr7ut5g6workk8w4i,0,78.4,6.2,2025-05-11T12:16:15.795Z,2025-05-11T18:30:59Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5721791575,465,,5719920201,56,Right,5719920203,286,,5719920405,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449625,121,7,1,15,35,77tfx9me4aaqhzv78bmgsy9bg,0,21.6,93.8,2025-05-11T12:16:15.796Z,2025-05-11T18:31:02Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5719920357,56,Back,5719920359,285,,5721791773,178,,5719920387,233,190,5721791771,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449699,122,43,1,15,37,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-11T12:16:17.922Z,2025-05-11T18:31:04Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5719921389,399,hsobzlp177f9755mpsi7szmy,5721791885,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449683,191,1,1,15,38,9qsmopgutr7ut5g6workk8w4i,1,74.5,8.9,2025-05-11T12:16:18.674Z,2025-05-11T12:16:20Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5719920605,140,66.1,5719920603,56,Right,5719920611,213,2.96,5719920609,212,9.0,5719920607,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449727,192,1,1,15,39,9qsmopgutr7ut5g6workk8w4i,1,66.1,11.3,2025-05-11T12:16:20.178Z,2025-05-11T12:16:22Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719920817,141,19.1,5719920809,56,Right,5719920813,140,71.1,5719920825,213,0.79,5719920821,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449755,193,1,1,15,41,9qsmopgutr7ut5g6workk8w4i,1,71.9,16.1,2025-05-11T12:16:21.874Z,2025-05-11T12:16:23Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719920975,141,9.2,5719920979,213,3.86,5719920971,56,Right,5719920977,212,7.1,5719920973,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449821,194,1,1,15,44,9qsmopgutr7ut5g6workk8w4i,0,68.0,11.1,2025-05-11T12:16:25.234Z,2025-05-11T18:31:11Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719921347,2,,5719921359,213,0.70,5719921349,155,,5719921357,212,30.6,5721792251,224,,5721792253,20,,5719921355,141,40.0,5719921351,56,Center,5719921353,140,,,,,,,,,,,,,,,,,,,,,,,90.3,,,,,,,,
2813449851,123,12,1,15,46,77tfx9me4aaqhzv78bmgsy9bg,1,12.3,65.4,2025-05-11T12:16:27.459Z,2025-05-11T12:16:31Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5719921489,213,6.26,5719921497,15,,5719921487,212,15.2,5719921483,140,26.8,5719921485,141,64.8,5719921481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449883,195,1,1,15,48,9qsmopgutr7ut5g6workk8w4i,0,68.8,40.3,2025-05-11T12:16:29.330Z,2025-05-11T12:16:29Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5719921645,213,1.02,5719921641,212,9.6,5719921627,56,Center,5719921633,140,73.6,5719921639,141,52.4,5719921625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449959,124,1,1,15,50,77tfx9me4aaqhzv78bmgsy9bg,1,28.0,35.7,2025-05-11T12:16:31.427Z,2025-05-11T12:16:33Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5719922003,212,17.5,5719921997,56,Back,5719921999,140,18.0,5719922005,213,4.07,5719922001,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450093,126,1,1,15,54,77tfx9me4aaqhzv78bmgsy9bg,1,20.5,15.2,2025-05-11T12:16:35.555Z,2025-05-11T12:16:40Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5719922671,140,10.8,5719922675,212,17.6,5719922673,141,36.3,5719922677,213,2.19,5719922669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450493,127,1,1,15,59,77tfx9me4aaqhzv78bmgsy9bg,1,15.9,38.2,2025-05-11T12:16:40.035Z,2025-05-11T12:16:58Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5719924847,141,62.0,5719924851,213,1.58,5719924849,212,16.2,5719924845,140,15.7,5719924843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450555,128,1,1,16,17,77tfx9me4aaqhzv78bmgsy9bg,0,27.2,50.6,2025-05-11T12:16:57.876Z,2025-05-11T12:17:00Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5719925131,56,Center,5719925141,1,,5719925135,141,72.7,5719925133,140,72.9,5719925129,157,,5719925137,212,50.3,5719925139,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450593,196,12,1,16,20,9qsmopgutr7ut5g6workk8w4i,1,30.4,30.6,2025-05-11T12:17:01.331Z,2025-05-11T18:31:38Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5719925323,212,13.1,5721794225,15,,5719925325,213,5.43,5719925321,141,16.1,5719925317,56,Back,5719925319,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450609,198,1,1,16,22,9qsmopgutr7ut5g6workk8w4i,1,41.9,14.4,2025-05-11T12:17:02.819Z,2025-05-11T12:17:03Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719925409,213,0.69,5719925407,212,8.9,5719925403,140,48.4,5719925405,141,22.7,5719925401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450635,199,1,1,16,23,9qsmopgutr7ut5g6workk8w4i,1,48.4,22.7,2025-05-11T12:17:03.828Z,2025-05-11T12:17:05Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719925559,213,5.67,5719925551,141,14.4,5719925555,212,9.8,5719925539,56,Right,5719925545,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450679,200,1,1,16,24,9qsmopgutr7ut5g6workk8w4i,1,56.0,14.4,2025-05-11T12:17:05.299Z,2025-05-11T12:17:07Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5719925815,56,Center,5719925823,213,0.79,5719925821,212,9.9,5719925819,141,24.7,5719925817,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450689,201,50,1,16,26,9qsmopgutr7ut5g6workk8w4i,1,64.7,26.2,2025-05-11T12:17:07.589Z,2025-05-11T12:17:12Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5719925863,286,,5719926061,233,129,5719925861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450723,129,7,1,16,26,77tfx9me4aaqhzv78bmgsy9bg,1,35.3,73.8,2025-05-11T12:17:07.590Z,2025-05-11T18:31:48Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5721794971,385,,5719926025,56,Back,5719926027,285,,5721794973,178,,5719926049,233,201,5719926023,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450949,130,5,1,16,29,77tfx9me4aaqhzv78bmgsy9bg,0,35.0,101.7,2025-05-11T12:17:09.685Z,2025-05-11T12:30:30Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5719927301,347,,5719927299,56,Back,5719928831,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450803,202,5,1,16,29,9qsmopgutr7ut5g6workk8w4i,1,65.0,-1.7,2025-05-11T12:17:09.685Z,2025-05-11T12:17:37Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5719926503,347,,5719928801,233,130,5719926501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450861,203,1,1,16,34,9qsmopgutr7ut5g6workk8w4i,1,67.6,0.0,2025-05-11T12:17:15.300Z,2025-05-11T12:22:17Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5719926825,107,,5719957811,189,,5719926829,140,59.4,5719926833,212,12.1,5719926827,56,Right,5719926835,213,2.36,5719926831,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450913,204,1,1,16,39,9qsmopgutr7ut5g6workk8w4i,1,59.3,11.9,2025-05-11T12:17:20.148Z,2025-05-11T12:17:21Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5719927081,212,14.9,5719927079,141,12.3,5719927083,213,0.02,5719927075,140,73.5,5719927071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450977,205,1,1,16,40,9qsmopgutr7ut5g6workk8w4i,1,73.5,12.3,2025-05-11T12:17:21.235Z,2025-05-11T12:17:24Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5719927485,56,Right,5719927491,212,8.1,5719927493,213,2.52,5719927489,141,19.2,5719927487,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813794645,943,83,1,16,41,77tfx9me4aaqhzv78bmgsy9bg,1,31.9,78.4,2025-05-11T12:17:21.929Z,2025-05-11T18:32:15Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5721796915,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451079,206,1,1,16,43,9qsmopgutr7ut5g6workk8w4i,1,67.3,27.4,2025-05-11T12:17:23.924Z,2025-05-11T12:17:38Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,1.0,,5719928889,210,15,5719927923,141,62.0,5719927921,140,68.8,5719927925,212,23.6,5719927919,56,Center,5719927927,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451083,207,15,1,16,46,9qsmopgutr7ut5g6workk8w4i,1,80.8,65.2,2025-05-11T12:17:27.227Z,2025-05-11T18:32:29Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5719928945,79,,5719928949,55,206,5719927955,18,,5719927953,22,,5719929011,233,131,5719928145,72,,5719927957,56,Center,5719928955,103,29.1,5719928971,147,5719928953,102,5719928947,29,5719928959,215,,5719928967,146,99.4,,,,,,,,,,,,,50.7,50.6,,,,,,,
2813451101,131,10,1,16,46,77tfx9me4aaqhzv78bmgsy9bg,1,2.3,49.6,2025-05-11T12:17:27.327Z,2025-05-11T19:13:34Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5719928083,56,Back,5719928081,182,,5719928077,173,,5721798355,378,,5721798351,181,,5719929047,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451147,132,52,1,16,48,77tfx9me4aaqhzv78bmgsy9bg,1,2.3,49.6,2025-05-11T12:17:29.533Z,2025-05-11T18:32:36Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5721798603,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451443,133,1,1,17,4,77tfx9me4aaqhzv78bmgsy9bg,1,7.6,49.9,2025-05-11T12:17:45.237Z,2025-05-11T12:17:46Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5719929843,213,5.56,5719929833,123,,5719929835,56,Back,5719929841,212,16.6,5719929839,141,33.7,5719929857,189,,5719929837,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451555,134,1,1,17,6,77tfx9me4aaqhzv78bmgsy9bg,1,19.7,33.7,2025-05-11T12:17:46.885Z,2025-05-11T12:17:53Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5719930493,140,19.7,5719930499,213,1.57,5719930495,141,63.9,5719930491,56,Back,5719930497,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451585,135,1,1,17,13,77tfx9me4aaqhzv78bmgsy9bg,1,22.9,63.3,2025-05-11T12:17:53.749Z,2025-05-11T12:17:55Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5719930677,140,30.1,5719930669,56,Back,5719930691,212,8.5,5719930695,213,5.81,5719930685,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451629,136,1,1,17,14,77tfx9me4aaqhzv78bmgsy9bg,1,30.1,57.6,2025-05-11T12:17:55.077Z,2025-05-11T18:32:48Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5719930907,213,2.43,5719930903,141,68.7,5721799511,156,,5719930905,212,11.5,5719930899,56,Back,5719930901,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451667,137,1,1,17,17,77tfx9me4aaqhzv78bmgsy9bg,1,21.8,68.7,2025-05-11T12:17:57.749Z,2025-05-11T12:17:59Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5719931123,212,18.2,5719931117,56,Back,5719931119,140,20.2,5719931125,213,1.66,5719931121,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451681,138,1,1,17,18,77tfx9me4aaqhzv78bmgsy9bg,1,20.9,94.4,2025-05-11T12:17:59.221Z,2025-05-11T12:18:00Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5719931211,213,0.12,5719931209,212,12.7,5719931207,141,96.6,5719931203,56,Back,5719931205,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451725,139,1,1,17,19,77tfx9me4aaqhzv78bmgsy9bg,1,32.9,96.6,2025-05-11T12:18:00.468Z,2025-05-11T12:18:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5719931463,212,8.3,5719931457,56,Back,5719931459,140,32.4,5719931465,213,4.65,5719931461,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451711,208,83,1,17,21,9qsmopgutr7ut5g6workk8w4i,0,65.5,15.0,2025-05-11T12:18:02.165Z,2025-05-11T12:18:06Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5719931869,399,5uqf7a0y0fd1hf2rrmgx11tuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451771,140,3,1,17,21,77tfx9me4aaqhzv78bmgsy9bg,1,33.8,84.6,2025-05-11T12:18:02.661Z,2025-05-11T18:33:00Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5719931697,56,Back,5719931717,286,,5721800241,464,,5719931709,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451753,209,45,1,17,21,9qsmopgutr7ut5g6workk8w4i,0,66.2,15.4,2025-05-11T12:18:02.661Z,2025-05-11T12:58:58Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5719931769,233,140,5719931601,285,,5719931599,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451799,141,1,1,17,24,77tfx9me4aaqhzv78bmgsy9bg,1,30.3,86.9,2025-05-11T12:18:04.773Z,2025-05-11T12:18:06Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5719931837,212,9.6,5719931831,56,Back,5719931841,213,2.69,5719931835,141,93.0,5719931833,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451829,142,1,1,17,25,77tfx9me4aaqhzv78bmgsy9bg,1,22.1,93.0,2025-05-11T12:18:05.701Z,2025-05-11T12:18:07Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5719931987,140,27.7,5719931989,141,84.7,5719931991,212,8.2,5719931985,56,Back,5719931993,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451821,210,83,1,17,26,9qsmopgutr7ut5g6workk8w4i,0,68.0,12.6,2025-05-11T12:18:06.694Z,2025-05-11T12:18:10Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5719932231,399,5r1v2w303bvj0vv1893qr5d5h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451883,143,1,1,17,26,77tfx9me4aaqhzv78bmgsy9bg,1,23.9,88.9,2025-05-11T12:18:07.077Z,2025-05-11T12:18:09Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5719932193,141,96.2,5719932199,213,1.97,5719932185,56,Back,5719932195,212,5.4,5719932189,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813451965,144,1,1,17,28,77tfx9me4aaqhzv78bmgsy9bg,1,21.9,96.2,2025-05-11T12:18:09.429Z,2025-05-11T12:18:13Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5719932595,212,7.5,5719932591,140,28.9,5719932593,141,98.1,5719932589,56,Back,5719932597,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
