id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2750098911,254,1,1,27,14,5rz9enoyknpg8ji78za5b82p0,1,75.5,82.1,2024-11-22T18:29:27.475Z,2024-11-22T18:29:29Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5373913933,212,9.5,5373913929,140,72.4,5373913927,56,Center,5373913931,141,69.0,5373913935,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750098925,255,1,1,27,17,5rz9enoyknpg8ji78za5b82p0,1,66.3,73.2,2024-11-22T18:29:29.619Z,2024-11-22T18:29:32Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5373914055,213,0.98,5373914049,140,72.4,5373914047,56,Left,5373914051,141,87.1,5373914053,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750098955,256,1,1,27,20,5rz9enoyknpg8ji78za5b82p0,1,75.7,92.9,2024-11-22T18:29:32.674Z,2024-11-22T18:29:37Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5373914231,212,3.9,5373914227,140,79.2,5373914229,141,95.0,5373914225,56,Left,5373914233,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750098975,257,1,1,27,24,5rz9enoyknpg8ji78za5b82p0,0,89.0,90.6,2024-11-22T18:29:37.155Z,2024-11-22T18:29:38Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5373914311,213,5.43,5373914309,212,5.2,5373914307,141,84.8,5373914305,140,92.3,5373914303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750098971,235,8,1,27,25,77tfx9me4aaqhzv78bmgsy9bg,1,11.9,13.7,2024-11-22T18:29:38.007Z,2024-11-22T22:01:34Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5374659393,383,,5373914297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750098991,258,83,1,27,27,5rz9enoyknpg8ji78za5b82p0,0,92.0,90.9,2024-11-22T18:29:39.955Z,2024-11-22T18:29:43Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5373914563,399,5r1v2w303bvj0vv1893qr5d5h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099015,237,1,1,27,28,77tfx9me4aaqhzv78bmgsy9bg,1,14.5,7.3,2024-11-22T18:29:41.062Z,2024-11-22T18:29:45Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5373914551,140,22.1,5373914553,141,15.8,5373914555,212,9.9,5373914557,213,0.63,5373914549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099031,238,61,1,27,29,77tfx9me4aaqhzv78bmgsy9bg,0,22.1,15.8,2024-11-22T18:29:42.062Z,2024-11-22T18:29:52Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5373914617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099051,260,1,1,27,33,5rz9enoyknpg8ji78za5b82p0,1,80.4,88.1,2024-11-22T18:29:45.810Z,2024-11-22T18:29:48Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5373914705,140,80.4,5373914707,141,93.0,5373914703,56,Left,5373914709,212,3.3,5373914711,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099061,261,1,1,27,35,5rz9enoyknpg8ji78za5b82p0,1,55.6,86.5,2024-11-22T18:29:48.547Z,2024-11-22T18:29:50Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5373914781,213,3.68,5373914775,140,40.7,5373914777,141,72.9,5373914773,56,Back,5373914779,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099095,262,1,1,27,37,5rz9enoyknpg8ji78za5b82p0,1,40.7,70.0,2024-11-22T18:29:49.923Z,2024-11-22T18:29:55Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5373915001,212,19.8,5373914999,141,41.9,5373915003,213,4.45,5373914997,140,35.8,5373914995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099127,263,1,1,27,45,5rz9enoyknpg8ji78za5b82p0,1,33.2,31.2,2024-11-22T18:29:58.355Z,2024-11-22T18:30:00Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5373915185,141,44.9,5373915187,212,23.5,5373915189,213,2.73,5373915181,56,Back,5373915183,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099159,264,1,1,27,47,5rz9enoyknpg8ji78za5b82p0,1,20.1,32.1,2024-11-22T18:30:00.579Z,2024-11-22T18:30:02Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5373915395,56,Back,5373915403,213,5.45,5373915397,140,33.9,5373915399,141,8.6,5373915401,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099173,265,1,1,27,50,5rz9enoyknpg8ji78za5b82p0,1,32.9,9.2,2024-11-22T18:30:02.690Z,2024-11-22T18:30:05Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5373915487,213,3.08,5373915485,212,11.3,5373915479,56,Back,5373915481,140,22.2,5373915483,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099209,266,2,1,27,55,5rz9enoyknpg8ji78za5b82p0,1,28.4,5.6,2024-11-22T18:30:08.099Z,2024-11-22T18:30:11Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5373915693,140,59.5,5373915701,56,Right,5373915695,141,16.2,5373915699,1,,5373915697,7,61sojkdsmaz9hbwaskt4rws15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099377,240,1,1,28,20,77tfx9me4aaqhzv78bmgsy9bg,1,46.8,76.9,2024-11-22T18:30:33.333Z,2024-11-22T18:30:49Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5373917257,189,,5373916605,56,Back,5373916607,140,41.8,5373916603,241,,5373916613,213,4.30,5373916601,5,,5373916609,141,59.4,5373916611,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099419,241,1,1,28,21,77tfx9me4aaqhzv78bmgsy9bg,1,40.0,60.9,2024-11-22T18:30:33.958Z,2024-11-22T22:02:53Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5373916835,140,48.3,5373916837,141,22.3,5374659901,189,,5373916841,213,5.03,5373916839,212,27.7,5373916833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099425,242,1,1,28,23,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,21.2,2024-11-22T18:30:36.533Z,2024-11-22T18:30:37Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5373916893,141,7.4,5373916897,213,5.34,5373916885,56,Right,5373916895,212,11.6,5373916889,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099429,243,1,1,28,25,77tfx9me4aaqhzv78bmgsy9bg,0,63.5,7.3,2024-11-22T18:30:37.621Z,2024-11-22T18:30:38Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5373916913,56,Right,5373916915,140,71.1,5373916921,213,0.51,5373916917,141,13.8,5373916919,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099465,268,1,1,28,28,5rz9enoyknpg8ji78za5b82p0,1,23.7,88.4,2024-11-22T18:30:41.026Z,2024-11-22T18:30:42Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5373917065,212,27.9,5373917067,213,3.97,5373917059,56,Back,5373917061,140,5.8,5373917063,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099485,269,1,1,28,29,5rz9enoyknpg8ji78za5b82p0,0,5.9,51.8,2024-11-22T18:30:42.420Z,2024-11-22T18:30:45Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5373917161,56,Right,5373917169,213,5.73,5373917171,1,,5373917163,140,61.8,5373917165,141,0.0,5373917167,212,68.9,5373917159,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099565,244,5,1,28,33,77tfx9me4aaqhzv78bmgsy9bg,1,38.3,101.5,2024-11-22T18:30:45.605Z,2024-11-22T19:04:57Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5373917643,347,,5373992259,233,270,5373917641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099487,270,5,1,28,33,5rz9enoyknpg8ji78za5b82p0,0,61.7,-1.5,2024-11-22T18:30:45.605Z,2024-11-22T19:04:57Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5373992277,233,244,5373917173,56,Right,5373917175,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099665,245,1,1,28,53,77tfx9me4aaqhzv78bmgsy9bg,1,39.4,100.0,2024-11-22T18:31:06.581Z,2024-11-22T18:31:11Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5373918165,141,70.0,5373918167,212,21.8,5373918471,189,,5373918159,107,,5373918169,213,4.55,5373918161,56,Back,5373918171,1,,5373918163,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099681,246,1,1,28,54,77tfx9me4aaqhzv78bmgsy9bg,1,36.0,70.0,2024-11-22T18:31:07.333Z,2024-11-22T18:31:12Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5373918277,212,23.1,5373918275,141,36.1,5373918487,189,,5373918273,140,36.5,5373918279,213,4.74,5373918271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099691,247,1,1,28,55,77tfx9me4aaqhzv78bmgsy9bg,1,36.5,36.0,2024-11-22T18:31:08.421Z,2024-11-22T18:31:09Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5373918323,213,1.60,5373918317,140,36.0,5373918321,212,15.9,5373918319,141,59.3,5373918315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099713,248,1,1,28,57,77tfx9me4aaqhzv78bmgsy9bg,1,36.0,58.7,2024-11-22T18:31:09.717Z,2024-11-22T18:31:11Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5373918437,213,4.83,5373918435,212,16.8,5373918429,56,Back,5373918431,140,37.8,5373918433,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099757,249,1,1,29,0,77tfx9me4aaqhzv78bmgsy9bg,1,37.8,34.2,2024-11-22T18:31:12.837Z,2024-11-22T18:31:15Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5373918643,56,Right,5373918655,212,25.2,5373918651,141,10.1,5373918647,140,56.0,5373918659,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099783,250,1,1,29,2,77tfx9me4aaqhzv78bmgsy9bg,1,57.8,10.9,2024-11-22T18:31:15.317Z,2024-11-22T18:31:17Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5373918765,213,2.35,5373918761,141,28.2,5373918757,56,Back,5373918763,212,16.5,5373918759,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099807,251,1,1,29,4,77tfx9me4aaqhzv78bmgsy9bg,1,47.0,30.3,2024-11-22T18:31:17.269Z,2024-11-22T18:31:19Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5373918883,56,Back,5373918891,213,1.60,5373918885,140,46.5,5373918887,141,59.4,5373918889,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099849,252,1,1,29,7,77tfx9me4aaqhzv78bmgsy9bg,1,46.8,62.1,2024-11-22T18:31:19.717Z,2024-11-22T18:31:24Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5373919123,213,0.64,5373919121,212,22.4,5373919117,140,63.9,5373919119,141,81.7,5373919115,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099865,253,1,1,29,11,77tfx9me4aaqhzv78bmgsy9bg,1,63.8,79.6,2024-11-22T18:31:24.293Z,2024-11-22T18:31:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5373919201,141,67.6,5373919199,140,47.1,5373919205,213,3.58,5373919197,56,Back,5373919203,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099885,254,1,1,29,14,77tfx9me4aaqhzv78bmgsy9bg,1,45.7,59.1,2024-11-22T18:31:26.741Z,2024-11-22T18:31:29Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,5373919331,140,54.6,5373919339,213,5.18,5373919335,212,20.9,5373919333,141,31.6,5373919329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099905,255,1,1,29,17,77tfx9me4aaqhzv78bmgsy9bg,1,53.4,34.8,2024-11-22T18:31:29.698Z,2024-11-22T18:31:31Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,5373919471,213,0.99,5373919463,56,Center,5373919465,140,60.7,5373919467,141,51.9,5373919469,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099921,256,1,1,29,19,77tfx9me4aaqhzv78bmgsy9bg,1,62.8,48.8,2024-11-22T18:31:31.716Z,2024-11-22T18:31:33Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5373919593,56,Center,5373919601,213,5.07,5373919599,212,10.8,5373919597,141,34.0,5373919595,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099933,257,1,1,29,20,77tfx9me4aaqhzv78bmgsy9bg,1,66.6,32.8,2024-11-22T18:31:33.525Z,2024-11-22T18:31:35Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,5373919683,212,15.5,5373919677,56,Center,5373919681,141,29.2,5373919679,140,81.2,5373919687,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099937,258,1,1,29,23,77tfx9me4aaqhzv78bmgsy9bg,0,86.5,28.9,2024-11-22T18:31:35.621Z,2024-11-22T18:31:36Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5373919725,213,1.41,5373919719,140,88.4,5373919717,56,Center,5373919721,141,46.7,5373919723,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099989,271,12,1,29,27,5rz9enoyknpg8ji78za5b82p0,1,10.6,51.0,2024-11-22T18:31:40.490Z,2024-11-22T19:06:24Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5373920009,213,1.82,5373920001,56,Back,5373920007,212,34.5,5373920005,141,100.0,5373920003,140,2.4,5373920031,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099975,259,5,1,29,28,77tfx9me4aaqhzv78bmgsy9bg,1,97.0,-0.5,2024-11-22T18:31:40.886Z,2024-11-22T19:04:57Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5373920023,233,272,5373919947,347,,5373919945,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099991,272,5,1,29,28,5rz9enoyknpg8ji78za5b82p0,0,3.0,100.5,2024-11-22T18:31:40.886Z,2024-11-22T19:04:58Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5373920013,347,,5373920069,233,259,5373920011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100157,260,1,1,29,45,77tfx9me4aaqhzv78bmgsy9bg,1,94.8,0.0,2024-11-22T18:31:57.766Z,2024-11-22T18:32:02Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5373920869,107,,5373920873,56,Center,5373920879,141,25.8,5373920881,212,18.8,5373920877,140,91.7,5373920883,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100159,261,1,1,29,49,77tfx9me4aaqhzv78bmgsy9bg,0,95.0,23.7,2024-11-22T18:32:02.022Z,2024-11-22T22:04:49Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5373920931,236,,5373920903,213,1.72,5373920895,56,Center,5373920933,233,273,5373920901,212,1.4,5373920891,2,,5374660949,20,,5373920897,140,94.8,5373920937,286,5374660947,224,,5373920899,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100163,273,12,1,29,49,5rz9enoyknpg8ji78za5b82p0,1,7.1,75.7,2024-11-22T18:32:02.122Z,2024-11-22T18:32:03Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5373920939,233,261,5373920917,185,,5373920919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100175,262,6,1,29,50,77tfx9me4aaqhzv78bmgsy9bg,1,93.6,24.8,2024-11-22T18:32:03.138Z,2024-11-22T18:50:44Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5373921017,56,Center,5373921027,233,274,5373921019,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100167,274,6,1,29,50,5rz9enoyknpg8ji78za5b82p0,0,6.4,75.2,2024-11-22T18:32:03.138Z,2024-11-22T22:04:57Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5373920945,56,Back,5373920947,73,,5373921061,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100459,263,1,1,30,20,77tfx9me4aaqhzv78bmgsy9bg,0,99.5,0.5,2024-11-22T18:32:32.837Z,2024-11-22T22:05:12Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5373922387,212,36.6,5373922373,2,,5373992745,223,,5373922375,6,,5374661115,72,,5373922389,213,1.89,5373922385,141,51.6,5373922377,155,,5373922383,140,5373922381,56,Center,5373922391,1,,,,,88.6,,,,,,,,,,,,,,,,,,,,,,,,
2750100469,275,12,1,30,21,5rz9enoyknpg8ji78za5b82p0,1,7.0,51.1,2024-11-22T18:32:33.715Z,2024-11-22T22:06:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5373922477,56,Back,5373922483,212,12.5,5373922479,140,18.2,5373922485,213,5.93,5373922481,141,44.8,5373922495,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100491,276,12,1,30,23,5rz9enoyknpg8ji78za5b82p0,1,20.2,48.7,2024-11-22T18:32:36.018Z,2024-11-22T18:32:37Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5373922595,212,12.2,5373922589,56,Back,5373922591,140,31.4,5373922597,213,0.26,5373922601,15,,5373922593,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100499,264,1,1,30,26,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,51.3,2024-11-22T18:32:38.934Z,2024-11-22T18:32:40Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5373922693,212,7.8,5373922689,140,66.1,5373922691,141,62.4,5373922687,56,Center,5373922695,213,1.82,5373922685,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100503,265,1,1,30,27,77tfx9me4aaqhzv78bmgsy9bg,1,69.4,65.8,2024-11-22T18:32:39.925Z,2024-11-22T18:59:58Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5373922715,140,60.5,5373993133,3,,5373922721,213,3.61,5373922717,141,58.9,5373922719,212,10.5,5373922713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100529,266,1,1,30,30,77tfx9me4aaqhzv78bmgsy9bg,1,55.9,53.1,2024-11-22T18:32:42.869Z,2024-11-22T18:32:44Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5373922887,140,55.7,5373922885,56,Center,5373922889,141,30.1,5373922891,212,15.6,5373922893,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100619,267,1,1,30,31,77tfx9me4aaqhzv78bmgsy9bg,1,53.1,31.0,2024-11-22T18:32:44.229Z,2024-11-22T18:32:54Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,5373923343,56,Back,5373923349,212,17.2,5373923351,213,2.25,5373923347,141,50.6,5373923345,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100623,268,1,1,30,34,77tfx9me4aaqhzv78bmgsy9bg,1,41.6,50.7,2024-11-22T18:32:47.170Z,2024-11-22T19:00:17Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5373993675,212,27.8,5373993677,213,0.69,5373993671,140,62.0,5373993669,56,Center,5373993673,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100625,269,1,1,30,37,77tfx9me4aaqhzv78bmgsy9bg,1,64.5,77.9,2024-11-22T18:32:50.324Z,2024-11-22T19:00:25Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5373994029,140,67.2,5373994027,56,Left,5373994033,212,10.3,5373994035,213,1.29,5373994031,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100841,272,2,1,30,40,77tfx9me4aaqhzv78bmgsy9bg,1,65.7,91.4,2024-11-22T18:32:53.341Z,2024-11-22T22:07:29Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5373924479,7,c9e54hwefvwos94ri459uylbe,5373924463,140,74.1,5373924465,141,77.5,5373924481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100835,278,43,1,31,0,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-11-22T18:33:12.931Z,2024-11-22T18:59:22Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5373992315,144,5,5373924435,347,0,5373924433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100881,281,1,1,31,8,5rz9enoyknpg8ji78za5b82p0,1,14.9,28.3,2024-11-22T18:33:21.074Z,2024-11-22T22:08:04Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5373924681,140,4.3,5373924683,141,55.2,5373924677,241,,5373924675,5,,5373924687,213,2.12,5373924685,212,21.4,5374662319,189,,5373924679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100899,282,1,1,31,9,5rz9enoyknpg8ji78za5b82p0,1,8.5,55.0,2024-11-22T18:33:21.746Z,2024-11-22T22:08:26Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5373924771,212,29.7,5373924773,213,4.98,5373924765,56,Back,5373924767,140,16.0,5373924769,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100923,283,43,1,31,10,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-11-22T18:33:22.786Z,2024-11-22T18:59:50Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5373924907,140,12.7,5373993007,144,1,5373924905,56,Back,5373924909,141,25.5,5373924911,212,12.6,5373924913,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100939,284,1,1,31,10,5rz9enoyknpg8ji78za5b82p0,0,13.4,14.8,2024-11-22T18:33:23.114Z,2024-11-22T22:08:34Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5373924989,141,23.7,5373924987,140,23.8,5373924985,56,Back,5373924991,212,12.5,5373924993,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750113869,428,51,1,31,11,5rz9enoyknpg8ji78za5b82p0,1,17.2,20.0,2024-11-22T18:33:23.582Z,2024-11-22T19:00:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5373993291,169,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101951,283,1,1,31,12,77tfx9me4aaqhzv78bmgsy9bg,1,73.6,74.8,2024-11-22T18:33:24.676Z,2024-11-22T22:09:14Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,1.0,5373930505,141,62.0,5373931511,154,,5373931509,210,15,5373930507,212,12.6,5373930509,213,5.52,5373930501,56,Center,5373930503,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100937,274,15,1,31,13,77tfx9me4aaqhzv78bmgsy9bg,1,87.6,62.2,2024-11-22T18:33:26.516Z,2024-11-22T22:09:39Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,5373931531,55,283,5373931545,233,285,5373931527,29,,5373931535,102,50.7,5373931541,147,52.9,5373931529,154,,5373924965,56,Center,5373931539,146,96.5,5373993513,468,5373931525,78,,5373931397,72,,5373931537,103,0.6,428,5373924961,22,5373924963,17,,,,,,,,,,,,,,,,,,,,
