id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2780203321,303,1,1,27,39,9qsmopgutr7ut5g6workk8w4i,1,28.2,21.1,2025-02-23T15:28:52.626Z,2025-02-23T19:20:43Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5538156725,1,,5537115659,212,34.0,5537115655,140,0.8,5537115657,141,47.7,5537115661,213,2.58,5537115653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780203407,304,1,1,27,45,9qsmopgutr7ut5g6workk8w4i,1,2.5,59.9,2025-02-23T15:28:59.257Z,2025-02-23T15:29:06Z,3hi7nroqhsvj8elv8nd9a8ted,T. Mikkelsen,,,5537116183,213,0.80,5537116181,212,22.9,5537116179,141,84.1,5537116177,140,17.6,5537116175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780203431,305,1,1,27,52,9qsmopgutr7ut5g6workk8w4i,1,32.5,76.7,2025-02-23T15:29:06.361Z,2025-02-23T15:29:10Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537116343,56,Back,5537116345,140,27.2,5537116347,141,35.2,5537116351,213,4.52,5537116349,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780203463,306,1,1,27,56,9qsmopgutr7ut5g6workk8w4i,1,26.1,34.0,2025-02-23T15:29:10.089Z,2025-02-23T15:29:12Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537116523,140,40.7,5537116521,56,Back,5537116525,141,7.7,5537116527,212,23.6,5537116529,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780203507,307,1,1,27,59,9qsmopgutr7ut5g6workk8w4i,1,45.7,10.9,2025-02-23T15:29:12.777Z,2025-02-23T19:20:16Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537116771,140,83.8,5537116773,141,17.0,5537116777,213,0.10,5537116775,212,40.2,5537116779,1,,5537116769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780203577,308,1,1,28,2,9qsmopgutr7ut5g6workk8w4i,0,85.9,17.3,2025-02-23T15:29:16.297Z,2025-02-23T19:20:20Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5537117259,345,,5537117111,141,100.0,5537117103,2,,5537117113,212,57.7,5537117109,140,93.8,5537117117,1,,5537117107,56,Left,5537117105,155,,5537117115,213,1.43,5538155337,20,5538155335,224,,,,,,,,,,,,,,,,,,,,,,,,,
2780203977,192,5,1,28,6,c165yjiny1qnmfdvefxvflnkc,1,9.0,-1.5,2025-02-23T15:29:20.156Z,2025-02-23T15:36:06Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537119329,56,Back,5537119355,233,309,5537119331,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780203581,309,5,1,28,6,9qsmopgutr7ut5g6workk8w4i,0,91.0,101.5,2025-02-23T15:29:20.156Z,2025-02-23T15:36:07Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5537117119,56,Left,5537117121,347,,5537119359,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204025,193,1,1,28,36,c165yjiny1qnmfdvefxvflnkc,1,13.5,0.0,2025-02-23T15:29:50.399Z,2025-02-23T15:30:05Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5537119613,212,27.3,5537119611,141,7.4,5537119605,107,,5537119615,213,0.22,5537119607,56,Back,5537119617,1,,5537119609,140,38.9,5537120389,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204027,194,50,1,28,40,c165yjiny1qnmfdvefxvflnkc,1,57.3,10.0,2025-02-23T15:29:53.632Z,2025-02-23T15:50:00Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5537119621,56,Right,5537119623,286,,5537119665,233,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204029,310,7,1,28,40,9qsmopgutr7ut5g6workk8w4i,1,42.7,90.0,2025-02-23T15:29:53.633Z,2025-02-23T19:21:08Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5538158231,384,,5538158233,178,,5537119635,233,194,5537119627,56,Back,5537119629,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204049,311,1,1,28,41,9qsmopgutr7ut5g6workk8w4i,1,37.8,92.4,2025-02-23T15:29:54.681Z,2025-02-23T15:29:56Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537119715,212,11.9,5537119717,213,4.35,5537119709,56,Back,5537119713,141,76.1,5537119711,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204061,313,1,1,28,42,9qsmopgutr7ut5g6workk8w4i,0,33.8,76.1,2025-02-23T15:29:56.472Z,2025-02-23T15:29:58Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537119791,1,,5537119783,141,82.7,5537119781,140,58.9,5537119777,157,,5537119785,212,26.7,5537119779,56,Left,5537119787,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204069,195,44,1,28,43,c165yjiny1qnmfdvefxvflnkc,1,39.5,15.6,2025-02-23T15:29:57.232Z,2025-02-23T17:04:45Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5537119949,233,314,5537119831,56,Back,5537119833,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204073,314,44,1,28,43,9qsmopgutr7ut5g6workk8w4i,0,60.5,84.4,2025-02-23T15:29:57.233Z,2025-02-23T17:04:45Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5537119843,56,Left,5537120001,233,195,5537119847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204081,196,1,1,28,43,c165yjiny1qnmfdvefxvflnkc,0,36.9,12.8,2025-02-23T15:29:57.504Z,2025-02-23T15:29:58Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5537119919,212,5.3,5537119915,140,41.5,5537119917,141,9.7,5537119921,213,5.87,5537119913,56,Back,5537119911,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204111,315,1,1,28,45,9qsmopgutr7ut5g6workk8w4i,0,54.9,85.3,2025-02-23T15:29:58.729Z,2025-02-23T15:30:00Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5537120135,213,0.39,5537120131,141,92.3,5537120133,212,12.6,5537120129,140,66.0,5537120127,56,Left,5537120125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204149,197,12,1,28,47,c165yjiny1qnmfdvefxvflnkc,1,30.6,6.8,2025-02-23T15:30:00.560Z,2025-02-23T15:30:04Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5537120331,56,Back,5537120333,140,40.2,5537120339,213,0.63,5537120337,212,12.4,5537120335,141,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204171,316,1,1,28,50,9qsmopgutr7ut5g6workk8w4i,1,57.6,73.3,2025-02-23T15:30:03.729Z,2025-02-23T15:30:06Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5537120509,213,4.55,5537120505,141,50.7,5537120507,212,15.6,5537120503,140,55.2,5537120501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204205,317,1,1,28,52,9qsmopgutr7ut5g6workk8w4i,1,56.1,49.6,2025-02-23T15:30:06.065Z,2025-02-23T15:30:08Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537120657,213,0.17,5537120649,141,53.1,5537120647,140,69.5,5537120653,212,14.3,5537120645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204209,318,1,1,28,54,9qsmopgutr7ut5g6workk8w4i,0,68.8,51.7,2025-02-23T15:30:08.153Z,2025-02-23T19:22:01Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5537120761,233,198,5537120695,213,5.47,5537120691,212,3.2,5537120689,141,48.3,5537120687,140,70.9,5537120759,236,,5537120765,286,,5537120685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204215,198,74,1,28,54,c165yjiny1qnmfdvefxvflnkc,1,28.8,52.1,2025-02-23T15:30:08.154Z,2025-02-23T19:22:11Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5537120775,233,318,5537120737,285,,5537120735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204245,319,1,1,28,57,9qsmopgutr7ut5g6workk8w4i,1,69.8,47.6,2025-02-23T15:30:11.249Z,2025-02-23T15:30:14Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537120941,212,2.3,5537120943,213,1.53,5537120939,141,51.0,5537120937,140,69.9,5537120935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204259,320,43,1,29,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-02-23T15:30:14.273Z,2025-02-23T15:30:19Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5537121131,144,3,5537121025,56,Center,5537121027,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204263,321,4,1,29,1,9qsmopgutr7ut5g6workk8w4i,1,69.1,57.1,2025-02-23T15:30:14.617Z,2025-02-23T19:23:35Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5537121061,286,,5537121053,13,,5537121153,233,199,5538166445,294,,5537121057,152,,5537121055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204271,199,4,1,29,1,c165yjiny1qnmfdvefxvflnkc,0,30.9,42.9,2025-02-23T15:30:14.618Z,2025-02-23T19:24:22Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5537121129,285,,5537121175,233,321,5537121125,152,,5538166187,294,,5537121121,13,,5537121123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204893,322,13,1,29,55,9qsmopgutr7ut5g6workk8w4i,1,72.4,60.3,2025-02-23T15:31:09.305Z,2025-02-23T19:24:07Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537125745,231,51.3,5537125133,20,,5537125741,458,,5537125743,230,99.5,5537125739,103,50,5537125737,102,58.2,5537125735,86,,5537124749,18,,5538168359,120,,5537124751,56,5537124747,26,,,,Center,,,,,,,,,,,,,,,,,,,,,
2780204941,200,5,1,29,56,c165yjiny1qnmfdvefxvflnkc,1,-0.8,44.1,2025-02-23T15:31:10.514Z,2025-02-23T19:23:52Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5537125169,233,323,5537125039,346,,5537125037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780204961,323,5,1,29,56,9qsmopgutr7ut5g6workk8w4i,0,100.8,55.9,2025-02-23T15:31:10.514Z,2025-02-23T21:27:20Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537125113,56,Center,5537125205,233,200,5537125115,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205299,201,1,1,30,22,c165yjiny1qnmfdvefxvflnkc,1,5.4,45.4,2025-02-23T15:31:35.569Z,2025-02-23T15:32:02Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5537129649,189,,5537127057,237,,5537127031,124,,5537127043,212,25.9,5537127033,56,Back,5537127039,141,80.6,5537127047,213,1.18,5537127035,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205321,202,1,1,30,23,c165yjiny1qnmfdvefxvflnkc,1,18.1,79.5,2025-02-23T15:31:37.264Z,2025-02-23T15:32:03Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5537129671,189,,5537127173,56,Back,5537127179,212,7.6,5537127177,141,90.2,5537127175,140,16.1,5537127181,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205339,203,1,1,30,25,c165yjiny1qnmfdvefxvflnkc,1,15.9,90.2,2025-02-23T15:31:38.577Z,2025-02-23T15:31:39Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537127289,141,90.2,5537127287,140,25.1,5537127285,56,Back,5537127291,212,9.7,5537127293,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205363,204,1,1,30,26,c165yjiny1qnmfdvefxvflnkc,1,23.7,89.9,2025-02-23T15:31:39.538Z,2025-02-23T15:31:40Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5537127469,141,83.7,5537127465,56,Back,5537127471,212,4.3,5537127473,213,4.54,5537127467,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205415,205,1,1,30,26,c165yjiny1qnmfdvefxvflnkc,1,23.1,83.6,2025-02-23T15:31:40.418Z,2025-02-23T15:31:43Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5537127747,56,Back,5537127751,141,92.1,5537127761,213,0.91,5537127749,140,27.4,5537127757,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205445,324,83,1,30,29,9qsmopgutr7ut5g6workk8w4i,0,56.2,8.8,2025-02-23T15:31:42.552Z,2025-02-23T15:34:49Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5537145421,399,3ylgelxr6ssp42hidfnchqp2i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205429,206,1,1,30,29,c165yjiny1qnmfdvefxvflnkc,0,32.9,91.5,2025-02-23T15:31:43.249Z,2025-02-23T15:31:44Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5537127853,56,Left,5537127863,212,22.3,5537127857,140,53.6,5537127859,141,83.9,5537127867,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205499,325,1,1,30,31,9qsmopgutr7ut5g6workk8w4i,1,40.2,11.1,2025-02-23T15:31:45.216Z,2025-02-23T15:34:21Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537128239,213,0.46,5537128237,212,14.4,5537128235,141,20.6,5537128231,56,Right,5537128233,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205505,327,1,1,30,32,9qsmopgutr7ut5g6workk8w4i,1,54.8,17.2,2025-02-23T15:31:46.113Z,2025-02-23T15:34:37Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537140573,56,Right,5537140585,213,4.47,5537140581,212,6.0,5537140575,140,53.4,5537140579,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780208195,361,1,1,30,33,9qsmopgutr7ut5g6workk8w4i,1,57.5,6.4,2025-02-23T15:31:46.879Z,2025-02-23T15:34:32Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5537143545,213,1.02,5537143537,56,Right,5537143539,140,61.6,5537143543,212,8.2,5537143541,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205557,207,83,1,30,36,c165yjiny1qnmfdvefxvflnkc,0,30.6,93.6,2025-02-23T15:31:49.801Z,2025-02-23T15:31:56Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537128961,399,d2itdjj8bx0aztqggfgv7amay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205545,328,1,1,30,36,9qsmopgutr7ut5g6workk8w4i,0,60.5,4.3,2025-02-23T15:31:49.840Z,2025-02-23T15:31:50Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537128463,141,4.6,5537128461,140,64.1,5537128459,56,Right,5537128465,212,3.8,5537128467,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205583,208,61,1,30,36,c165yjiny1qnmfdvefxvflnkc,1,29.9,95.1,2025-02-23T15:31:50.262Z,2025-02-23T15:34:44Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537128661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780395445,1047,61,1,30,37,9qsmopgutr7ut5g6workk8w4i,1,68.5,4.0,2025-02-23T15:31:51.010Z,2025-02-23T19:26:11Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5538175375,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780395607,677,61,1,30,37,c165yjiny1qnmfdvefxvflnkc,1,31.5,96.0,2025-02-23T15:31:51.310Z,2025-02-23T19:26:28Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5538176285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205589,209,5,1,30,38,c165yjiny1qnmfdvefxvflnkc,0,33.6,101.5,2025-02-23T15:31:51.904Z,2025-02-23T19:26:15Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5537128717,56,Back,5537128719,347,,5537129351,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205671,329,5,1,30,38,9qsmopgutr7ut5g6workk8w4i,1,66.4,-1.5,2025-02-23T15:31:51.904Z,2025-02-23T19:26:13Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5537129319,233,209,5537129181,56,Right,5537129183,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205887,330,1,1,30,55,9qsmopgutr7ut5g6workk8w4i,1,61.9,0.0,2025-02-23T15:32:09.488Z,2025-02-23T15:32:12Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537130441,212,24.3,5537130433,107,,5537130443,213,2.79,5537130439,141,11.1,5537130437,140,40.2,5537130445,1,,5537130435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205937,331,1,1,30,58,9qsmopgutr7ut5g6workk8w4i,1,41.3,18.3,2025-02-23T15:32:12.352Z,2025-02-23T15:32:16Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537130757,141,45.5,5537130755,140,36.3,5537130759,212,19.2,5537130753,56,Back,5537130761,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205953,332,1,1,31,2,9qsmopgutr7ut5g6workk8w4i,1,37.2,51.9,2025-02-23T15:32:15.856Z,2025-02-23T15:32:17Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537130859,56,Back,5537130871,212,10.0,5537130867,141,48.2,5537130863,140,46.4,5537130875,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780205989,333,1,1,31,3,9qsmopgutr7ut5g6workk8w4i,1,46.5,48.2,2025-02-23T15:32:17.336Z,2025-02-23T15:32:19Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5537131081,141,37.9,5537131079,140,46.9,5537131085,212,7.0,5537131089,213,4.77,5537131077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206065,334,1,1,31,5,9qsmopgutr7ut5g6workk8w4i,1,47.4,38.8,2025-02-23T15:32:19.216Z,2025-02-23T15:32:24Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5537131531,212,13.5,5537131525,56,Back,5537131527,140,43.1,5537131529,141,20.1,5537131535,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206089,335,1,1,31,10,9qsmopgutr7ut5g6workk8w4i,1,43.1,20.0,2025-02-23T15:32:24.384Z,2025-02-23T15:32:26Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537131683,212,22.9,5537131681,141,8.6,5537131677,56,Right,5537131685,213,5.94,5537131679,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206111,336,1,1,31,12,9qsmopgutr7ut5g6workk8w4i,1,64.8,9.2,2025-02-23T15:32:26.008Z,2025-02-23T15:32:27Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5537131811,56,Right,5537131817,141,17.9,5537131821,213,2.64,5537131815,140,54.5,5537131819,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206129,337,1,1,31,14,9qsmopgutr7ut5g6workk8w4i,1,55.1,17.4,2025-02-23T15:32:27.760Z,2025-02-23T15:32:29Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5537131911,140,46.7,5537131913,141,16.2,5537131909,56,Back,5537131917,213,3.23,5537131915,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206167,338,1,1,31,15,9qsmopgutr7ut5g6workk8w4i,1,44.7,15.8,2025-02-23T15:32:29.048Z,2025-02-23T15:32:32Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5537132131,56,Back,5537132133,140,39.7,5537132139,213,1.84,5537132137,212,19.5,5537132135,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206265,339,1,1,31,18,9qsmopgutr7ut5g6workk8w4i,1,41.9,51.2,2025-02-23T15:32:32.272Z,2025-02-23T15:32:37Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5537132709,213,0.94,5537132705,141,90.9,5537132707,212,33.4,5537132703,140,60.6,5537132711,1,,5537132701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206271,340,1,1,31,23,9qsmopgutr7ut5g6workk8w4i,0,60.6,90.9,2025-02-23T15:32:36.840Z,2025-02-23T15:32:43Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537132741,213,6.01,5537132733,56,Left,5537132739,212,3.3,5537132737,141,89.6,5537132735,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206241,210,8,1,31,23,c165yjiny1qnmfdvefxvflnkc,1,33.9,5.6,2025-02-23T15:32:36.889Z,2025-02-23T19:27:10Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5538178913,383,,5537132571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206305,211,12,1,31,24,c165yjiny1qnmfdvefxvflnkc,1,33.1,3.1,2025-02-23T15:32:38.106Z,2025-02-23T15:56:51Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5537132927,141,0.0,5537132925,140,38.8,5537132929,212,6.8,5537132931,213,5.79,5537133793,167,,5537132923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206313,212,5,1,31,25,c165yjiny1qnmfdvefxvflnkc,0,39.6,-1.4,2025-02-23T15:32:39.032Z,2025-02-23T15:36:08Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5537132963,56,Back,5537133413,233,341,5537132965,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206371,341,5,1,31,25,9qsmopgutr7ut5g6workk8w4i,1,60.4,101.4,2025-02-23T15:32:39.032Z,2025-02-23T15:36:08Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537133307,56,Left,5537133309,347,,5537133391,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206405,342,1,1,31,30,9qsmopgutr7ut5g6workk8w4i,1,70.1,100.0,2025-02-23T15:32:44.152Z,2025-02-23T15:32:45Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537133503,140,72.6,5537133501,56,Left,5537133511,213,4.97,5537133505,141,87.2,5537133507,212,10.2,5537133499,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206419,343,1,1,31,31,9qsmopgutr7ut5g6workk8w4i,1,72.8,88.0,2025-02-23T15:32:44.896Z,2025-02-23T15:32:45Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5537133591,141,96.8,5537133593,212,6.1,5537133587,56,Left,5537133589,140,71.7,5537133595,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206453,344,1,1,31,32,9qsmopgutr7ut5g6workk8w4i,1,71.7,96.8,2025-02-23T15:32:45.704Z,2025-02-23T15:32:47Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5537133761,56,Left,5537133763,140,61.6,5537133767,212,12.0,5537133765,141,88.4,5537133769,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206487,345,1,1,31,34,9qsmopgutr7ut5g6workk8w4i,1,59.8,89.3,2025-02-23T15:32:47.624Z,2025-02-23T15:32:50Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5537133987,56,Left,5537133989,140,71.1,5537133993,212,13.6,5537133991,141,79.6,5537133995,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780206495,346,1,1,31,36,9qsmopgutr7ut5g6workk8w4i,1,71.1,79.6,2025-02-23T15:32:50.064Z,2025-02-23T19:27:43Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5537134039,212,11.5,5537134037,141,89.4,5537134035,140,62.2,5538180409,156,,5537134041,213,2.52,5537134033,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
