id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2817147187,348,1,1,32,58,spvvjmk37iid7hsky9g3nce7,0,87.3,15.5,2025-05-19T17:34:42.294Z,2025-05-19T17:34:43Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740287579,140,86.6,5740287575,3,,5740287577,56,Center,5740287585,213,1.62,5740287581,141,38.3,5740287583,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147201,235,12,1,32,59,ac8jow4mdkvnsv5s0och4qqm,1,19.2,66.1,2025-05-19T17:34:43.305Z,2025-05-19T17:34:45Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5740287697,15,,5740287659,56,Back,5740287661,140,28.3,5740287667,213,0.00,5740287665,212,9.6,5740287663,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147221,236,44,1,33,2,ac8jow4mdkvnsv5s0och4qqm,1,33.2,64.0,2025-05-19T17:34:46.074Z,2025-05-19T17:34:49Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5740287803,233,349,5740287783,285,,5740287779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147217,349,44,1,33,2,spvvjmk37iid7hsky9g3nce7,0,66.8,36.0,2025-05-19T17:34:46.075Z,2025-05-19T17:34:49Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740287829,233,236,5740287767,286,,5740287765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147273,237,1,1,33,2,ac8jow4mdkvnsv5s0och4qqm,0,29.5,67.3,2025-05-19T17:34:46.546Z,2025-05-19T17:34:49Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5740288043,141,67.9,5740288041,140,33.0,5740288037,3,,5740288039,56,Back,5740288047,213,0.11,5740288045,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147229,350,61,1,33,3,spvvjmk37iid7hsky9g3nce7,1,64.4,38.2,2025-05-19T17:34:47.134Z,2025-05-19T17:34:47Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740287825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147325,239,1,1,33,4,ac8jow4mdkvnsv5s0och4qqm,1,47.3,51.0,2025-05-19T17:34:48.450Z,2025-05-19T17:34:53Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5740288265,56,Center,5740288273,213,0.96,5740288267,140,58.3,5740288269,141,75.1,5740288271,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147331,240,50,1,33,9,ac8jow4mdkvnsv5s0och4qqm,1,64.4,81.8,2025-05-19T17:34:53.362Z,2025-05-19T18:56:58Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5740288293,56,Left,5740288553,233,351,5740288295,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147373,351,7,1,33,9,spvvjmk37iid7hsky9g3nce7,1,35.6,18.2,2025-05-19T17:34:53.363Z,2025-05-19T18:56:58Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740288503,233,240,5740288477,285,,5740288475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147427,353,1,1,33,15,spvvjmk37iid7hsky9g3nce7,0,72.2,29.1,2025-05-19T17:34:59.591Z,2025-05-19T17:35:02Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740288817,212,29.1,5740288819,213,0.83,5740288807,155,,5740288809,56,Center,5740288813,141,60.6,5740288811,140,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147545,242,1,1,33,21,ac8jow4mdkvnsv5s0och4qqm,1,9.6,36.6,2025-05-19T17:35:04.747Z,2025-05-19T17:35:10Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740289475,213,5.65,5740289463,140,32.0,5740289471,212,29.2,5740289459,56,Back,5740289457,123,,5740289467,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147551,243,4,1,33,27,ac8jow4mdkvnsv5s0och4qqm,1,36.2,11.3,2025-05-19T17:35:10.818Z,2025-05-19T17:49:23Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740289691,233,354,5740289561,265,,5740289563,286,,5740289555,13,,5740289557,56,Back,5740289559,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147571,354,4,1,33,27,spvvjmk37iid7hsky9g3nce7,0,63.8,88.7,2025-05-19T17:35:10.819Z,2025-05-19T17:49:25Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5740289667,13,,5740289673,265,,5740289669,56,Left,5740289671,152,,5740289675,285,,5740289881,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147757,244,1,1,33,45,ac8jow4mdkvnsv5s0och4qqm,0,33.9,8.5,2025-05-19T17:35:29.267Z,2025-05-19T17:35:33Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740290739,155,,5740290745,56,Left,5740290755,1,,5740290749,141,86.2,5740290877,189,,5740290747,140,72.7,5740290737,5,,5740290753,213,0.91,5740290743,152,,5740290751,212,66.7,5740290741,196,,,,,,,,,,,,,,,,,,,,,
2817147805,356,1,1,33,47,spvvjmk37iid7hsky9g3nce7,1,29.5,13.4,2025-05-19T17:35:31.557Z,2025-05-19T17:35:33Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740291011,212,24.9,5740291009,141,39.4,5740291005,56,Back,5740291007,140,12.8,5740291013,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147847,357,1,1,33,49,spvvjmk37iid7hsky9g3nce7,1,12.6,40.7,2025-05-19T17:35:33.459Z,2025-05-19T17:35:36Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740291241,212,26.3,5740291235,56,Back,5740291237,140,22.5,5740291243,213,1.17,5740291239,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147865,358,1,1,33,53,spvvjmk37iid7hsky9g3nce7,0,26.7,73.6,2025-05-19T17:35:36.693Z,2025-05-19T17:35:38Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740291331,141,57.6,5740291333,212,14.2,5740291327,56,Back,5740291329,140,35.4,5740291335,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147887,245,1,1,33,54,ac8jow4mdkvnsv5s0och4qqm,0,65.6,24.0,2025-05-19T17:35:38.626Z,2025-05-19T17:35:40Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5740291453,56,Center,5740291459,212,13.4,5740291461,213,0.80,5740291455,140,74.5,5740291457,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148147,246,61,1,33,55,ac8jow4mdkvnsv5s0och4qqm,0,68.8,42.7,2025-05-19T17:35:39.147Z,2025-05-19T17:50:14Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5740293027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817147937,359,1,1,33,57,spvvjmk37iid7hsky9g3nce7,1,28.6,47.5,2025-05-19T17:35:40.981Z,2025-05-19T17:35:44Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740291763,212,25.7,5740291761,141,56.9,5740291765,213,2.89,5740291757,56,Back,5740291759,140,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148001,360,1,1,34,0,spvvjmk37iid7hsky9g3nce7,1,8.8,51.6,2025-05-19T17:35:44.214Z,2025-05-19T17:35:48Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740292055,212,29.6,5740292057,213,5.21,5740292047,140,22.3,5740292045,56,Back,5740292051,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148041,361,1,1,34,4,spvvjmk37iid7hsky9g3nce7,1,24.8,11.7,2025-05-19T17:35:48.322Z,2025-05-19T17:35:53Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740292341,213,2.20,5740292337,141,29.5,5740292335,140,16.4,5740292333,56,Back,5740292339,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148077,362,1,1,34,9,spvvjmk37iid7hsky9g3nce7,1,18.1,28.9,2025-05-19T17:35:53.141Z,2025-05-19T17:35:55Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740292541,56,Back,5740292543,140,25.9,5740292549,213,0.68,5740292547,212,10.5,5740292545,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148089,363,1,1,34,12,spvvjmk37iid7hsky9g3nce7,1,25.9,38.6,2025-05-19T17:35:55.830Z,2025-05-19T17:35:56Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740292653,141,33.4,5740292651,140,14.1,5740292657,213,3.42,5740292655,212,12.9,5740292649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148107,364,1,1,34,13,spvvjmk37iid7hsky9g3nce7,1,14.1,33.4,2025-05-19T17:35:56.725Z,2025-05-19T17:35:58Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740292779,212,10.5,5740292777,141,38.2,5740292775,140,23.6,5740292773,56,Back,5740292781,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148163,365,1,1,34,14,spvvjmk37iid7hsky9g3nce7,1,23.6,36.6,2025-05-19T17:35:57.861Z,2025-05-19T17:36:02Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740293121,213,1.78,5740293113,56,Back,5740293119,212,28.5,5740293115,140,18.0,5740293117,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148221,366,1,1,34,18,spvvjmk37iid7hsky9g3nce7,1,26.4,84.7,2025-05-19T17:36:01.860Z,2025-05-19T17:36:07Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740293463,213,0.38,5740293457,140,39.3,5740293455,56,Back,5740293461,212,14.6,5740293459,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148203,247,83,1,34,22,ac8jow4mdkvnsv5s0och4qqm,0,61.2,9.8,2025-05-19T17:36:06.625Z,2025-05-19T17:50:38Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740293679,399,9hg51o20uf6u2bjgshjax9soa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148233,367,1,1,34,23,spvvjmk37iid7hsky9g3nce7,1,33.8,91.4,2025-05-19T17:36:07.574Z,2025-05-19T17:50:39Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5740293545,141,66.1,5740293547,212,24.9,5740293543,140,16.7,5740293549,213,3.91,5740293541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148251,368,1,1,34,25,spvvjmk37iid7hsky9g3nce7,1,18.0,63.4,2025-05-19T17:36:09.109Z,2025-05-19T17:36:12Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5740293653,213,4.97,5740293715,1,,5740293651,212,33.4,5740293645,56,Back,5740293647,140,26.0,5740293649,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148293,369,1,1,34,28,spvvjmk37iid7hsky9g3nce7,1,25.7,13.1,2025-05-19T17:36:12.102Z,2025-05-19T17:36:15Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740293919,141,31.0,5740293917,140,27.1,5740293921,212,12.3,5740293913,56,Back,5740293923,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148315,370,1,1,34,31,spvvjmk37iid7hsky9g3nce7,1,28.5,31.5,2025-05-19T17:36:15.380Z,2025-05-19T17:36:17Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740294025,212,12.2,5740294019,56,Back,5740294027,213,4.86,5740294023,141,13.7,5740294021,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148357,371,1,1,34,33,spvvjmk37iid7hsky9g3nce7,1,29.3,16.1,2025-05-19T17:36:17.413Z,2025-05-19T17:36:23Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740294271,212,11.5,5740294269,141,31.9,5740294267,140,25.5,5740294273,213,1.93,5740294265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148397,372,1,1,34,39,spvvjmk37iid7hsky9g3nce7,1,26.7,32.4,2025-05-19T17:36:23.141Z,2025-05-19T17:36:26Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740294493,56,Back,5740294501,213,4.92,5740294499,212,14.0,5740294495,140,29.4,5740294497,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148437,373,1,1,34,43,spvvjmk37iid7hsky9g3nce7,0,30.1,13.2,2025-05-19T17:36:26.774Z,2025-05-19T17:36:29Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740294721,140,68.9,5740294723,141,22.2,5740294717,155,,5740294729,1,,5740294725,212,41.2,5740294727,213,0.15,5740294719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148455,374,61,1,34,47,spvvjmk37iid7hsky9g3nce7,0,68.9,22.2,2025-05-19T17:36:31.397Z,2025-05-19T17:36:31Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740294771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148461,248,61,1,34,48,ac8jow4mdkvnsv5s0och4qqm,0,27.3,81.2,2025-05-19T17:36:31.834Z,2025-05-19T17:36:35Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740294797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148621,250,1,1,34,58,ac8jow4mdkvnsv5s0och4qqm,1,10.2,48.5,2025-05-19T17:36:42.667Z,2025-05-19T17:36:46Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740295615,213,1.32,5740295607,56,Back,5740295605,123,,5740295609,140,11.2,5740295613,212,4.3,5740295611,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148633,251,1,1,35,2,ac8jow4mdkvnsv5s0och4qqm,1,13.1,52.1,2025-05-19T17:36:45.859Z,2025-05-19T17:36:55Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740295683,212,38.8,5740295681,141,3.9,5740295679,140,32.8,5740295675,155,,5740295677,56,Back,5740295685,213,5.28,5740296467,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148707,253,1,1,35,5,ac8jow4mdkvnsv5s0och4qqm,0,35.2,2.6,2025-05-19T17:36:48.785Z,2025-05-19T17:36:51Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740296053,56,Back,5740296057,141,0.0,5740296055,140,47.3,5740296061,212,13.0,5740296065,213,6.06,5740296051,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148719,254,5,1,35,6,ac8jow4mdkvnsv5s0och4qqm,0,48.8,-1.8,2025-05-19T17:36:50.439Z,2025-05-19T17:44:01Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5740296133,347,,5740296131,56,Back,5740296163,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148699,375,5,1,35,6,spvvjmk37iid7hsky9g3nce7,1,51.2,101.8,2025-05-19T17:36:50.439Z,2025-05-19T17:44:01Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740296151,233,254,5740296007,347,,5740296005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148891,376,1,1,35,15,spvvjmk37iid7hsky9g3nce7,1,53.6,100.0,2025-05-19T17:36:58.725Z,2025-05-19T17:37:01Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740296925,141,88.3,5740296927,212,11.0,5740296919,56,Left,5740296929,213,5.32,5740296915,107,,5740296921,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148917,377,1,1,35,17,spvvjmk37iid7hsky9g3nce7,1,60.4,89.6,2025-05-19T17:37:00.869Z,2025-05-19T17:37:02Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5740297075,141,79.7,5740297077,212,14.9,5740297079,213,5.82,5740297071,56,Left,5740297073,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148943,378,1,1,35,18,spvvjmk37iid7hsky9g3nce7,1,74.5,79.6,2025-05-19T17:37:02.661Z,2025-05-19T17:37:05Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5740297183,56,Left,5740297193,212,7.4,5740297189,141,79.0,5740297187,140,67.5,5740297197,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817148965,379,1,1,35,21,spvvjmk37iid7hsky9g3nce7,1,58.9,71.2,2025-05-19T17:37:04.980Z,2025-05-19T17:37:07Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740297357,213,5.32,5740297355,212,9.6,5740297349,56,Center,5740297351,140,64.1,5740297353,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149009,380,1,1,35,23,spvvjmk37iid7hsky9g3nce7,1,65.1,59.3,2025-05-19T17:37:06.918Z,2025-05-19T17:37:10Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740297561,213,4.21,5740297555,140,57.6,5740297557,141,38.0,5740297559,212,16.5,5740297553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149071,382,1,1,35,28,spvvjmk37iid7hsky9g3nce7,1,71.9,23.7,2025-05-19T17:37:11.877Z,2025-05-19T17:37:43Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740297941,56,Right,5740297943,140,83.5,5740297949,213,5.56,5740297945,141,8.0,5740297947,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149123,383,1,1,35,33,spvvjmk37iid7hsky9g3nce7,1,80.2,5.5,2025-05-19T17:37:17.662Z,2025-05-19T17:49:51Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740298269,213,2.68,5740298263,140,69.9,5740298267,212,12.1,5740298265,141,13.5,5740298261,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149135,384,1,1,35,35,spvvjmk37iid7hsky9g3nce7,1,74.5,9.8,2025-05-19T17:37:19.270Z,2025-05-19T17:49:53Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740298355,212,5.6,5740298357,213,5.74,5740298349,56,Right,5740298353,141,5.5,5740298351,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149139,385,1,1,35,36,spvvjmk37iid7hsky9g3nce7,1,75.5,7.4,2025-05-19T17:37:20.614Z,2025-05-19T17:49:57Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5740298383,141,17.0,5740298381,140,75.5,5740298379,56,Right,5740298387,213,1.57,5740298385,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817156593,516,1,1,35,37,spvvjmk37iid7hsky9g3nce7,1,66.8,12.8,2025-05-19T17:37:20.683Z,2025-05-19T17:50:07Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740340431,140,73.2,5740340433,141,11.1,5740340429,56,Right,5740340437,213,6.11,5740340435,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149149,386,1,1,35,39,spvvjmk37iid7hsky9g3nce7,1,75.9,11.3,2025-05-19T17:37:23.173Z,2025-05-19T17:50:13Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5740298481,140,79.8,5740298483,141,30.7,5740298479,56,Center,5740298485,212,13.8,5740298487,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149159,387,1,1,35,42,spvvjmk37iid7hsky9g3nce7,0,79.8,30.7,2025-05-19T17:37:26.069Z,2025-05-19T17:50:18Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5740298573,213,0.02,5740298567,140,100.0,5740298565,56,Center,5740298569,141,31.3,5740298571,212,21.8,5740340865,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149175,255,56,1,35,42,ac8jow4mdkvnsv5s0och4qqm,1,2.5,71.4,2025-05-19T17:37:26.098Z,2025-05-19T17:48:13Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740298663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149187,256,5,1,35,43,ac8jow4mdkvnsv5s0och4qqm,1,-0.8,68.2,2025-05-19T17:37:26.929Z,2025-05-19T17:44:01Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5740298765,233,388,5740298735,346,,5740298733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149183,388,5,1,35,43,spvvjmk37iid7hsky9g3nce7,0,100.8,31.8,2025-05-19T17:37:26.929Z,2025-05-19T17:37:31Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5740298689,56,Center,5740298773,233,256,5740298691,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149265,257,1,1,35,50,ac8jow4mdkvnsv5s0och4qqm,1,4.1,50.6,2025-05-19T17:37:34.617Z,2025-05-19T17:37:39Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5740299285,212,22.5,5740299287,213,1.45,5740299277,124,,5740299279,56,Back,5740299281,140,6.7,5740299291,237,,5740299283,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149317,258,1,1,35,55,ac8jow4mdkvnsv5s0och4qqm,0,6.3,84.8,2025-05-19T17:37:39.570Z,2025-05-19T17:37:43Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740299535,141,100.0,5740299537,212,73.5,5740299539,213,0.16,5740299527,155,,5740299533,140,75.4,5740299541,1,,5740299531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149319,259,5,1,35,59,ac8jow4mdkvnsv5s0och4qqm,0,73.2,102.0,2025-05-19T17:37:43.214Z,2025-05-19T17:37:46Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5740299563,347,,5740299607,233,389,5740299561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149321,389,5,1,35,59,spvvjmk37iid7hsky9g3nce7,1,26.8,-2.0,2025-05-19T17:37:43.214Z,2025-05-19T17:44:02Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5740299581,233,259,5740299565,56,Back,5740299567,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149379,390,1,1,36,1,spvvjmk37iid7hsky9g3nce7,1,30.3,0.0,2025-05-19T17:37:45.109Z,2025-05-19T17:37:49Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740299919,212,18.2,5740299917,141,17.7,5740299915,140,42.0,5740299913,56,Back,5740299911,107,,5740299921,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149395,391,1,1,36,5,spvvjmk37iid7hsky9g3nce7,1,35.3,18.0,2025-05-19T17:37:48.966Z,2025-05-19T17:37:50Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5740299993,140,32.7,5740299991,56,Back,5740299999,213,4.44,5740299995,141,3.5,5740299997,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149409,392,1,1,36,6,spvvjmk37iid7hsky9g3nce7,1,32.2,5.9,2025-05-19T17:37:50.262Z,2025-05-19T17:37:51Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5740300073,212,16.8,5740300067,56,Back,5740300069,140,17.3,5740300071,141,14.9,5740300075,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149455,393,1,1,36,7,spvvjmk37iid7hsky9g3nce7,1,17.8,15.2,2025-05-19T17:37:51.525Z,2025-05-19T17:37:54Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5740300351,212,25.4,5740300353,213,1.42,5740300349,141,52.2,5740300347,140,21.4,5740300345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149469,394,1,1,36,10,spvvjmk37iid7hsky9g3nce7,1,21.4,52.2,2025-05-19T17:37:54.646Z,2025-05-19T17:37:56Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5740300409,141,45.1,5740300405,140,28.5,5740300417,213,5.71,5740300413,212,8.9,5740300401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817149495,395,1,1,36,12,spvvjmk37iid7hsky9g3nce7,1,27.2,45.2,2025-05-19T17:37:56.038Z,2025-05-19T17:37:58Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5740300561,56,Back,5740300565,141,56.7,5740300567,212,13.9,5740300563,140,38.1,5740300569,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
