id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797301439,289,50,1,32,53,durq4oppf7c08tnbzrlebt0uz,1,65.8,62.4,2025-04-06T15:04:39.646Z,2025-04-06T15:04:44Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5630849375,56,Center,5630849379,286,,5630849513,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301447,253,7,1,32,53,46yo78zak2j7kaxc5ak1fnm60,0,34.2,37.6,2025-04-06T15:04:39.647Z,2025-04-06T15:04:44Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5630849421,285,,5630849419,56,Back,5630849439,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301529,290,1,1,32,57,durq4oppf7c08tnbzrlebt0uz,1,53.2,51.6,2025-04-06T15:04:43.061Z,2025-04-06T15:04:45Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5630849909,140,53.6,5630849919,213,4.73,5630849911,141,19.2,5630849915,212,22.0,5630849907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301595,291,1,1,32,59,durq4oppf7c08tnbzrlebt0uz,1,53.6,19.2,2025-04-06T15:04:45.077Z,2025-04-06T15:04:49Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5630850241,141,9.5,5630850245,212,17.5,5630850235,140,69.0,5630850231,56,Right,5630850247,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301637,292,1,1,33,3,durq4oppf7c08tnbzrlebt0uz,1,71.1,9.5,2025-04-06T15:04:49.413Z,2025-04-06T15:04:52Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,5630850457,56,Center,5630850453,2,,5630850461,141,51.8,5630850465,213,1.05,5630850463,212,33.2,5630850467,1,,5630850455,155,,5630850459,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301731,294,44,1,33,7,durq4oppf7c08tnbzrlebt0uz,1,89.1,50.0,2025-04-06T15:04:53.516Z,2025-04-06T15:27:42Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,5630850911,56,Center,5630850957,233,254,5630850913,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301667,254,44,1,33,7,46yo78zak2j7kaxc5ak1fnm60,0,10.9,50.0,2025-04-06T15:04:53.517Z,2025-04-06T15:27:42Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5630850987,233,294,5630850621,56,Back,5630850623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301641,293,61,1,33,8,durq4oppf7c08tnbzrlebt0uz,1,86.8,51.8,2025-04-06T15:04:54.276Z,2025-04-06T15:33:11Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,5630850479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301769,295,1,1,33,13,durq4oppf7c08tnbzrlebt0uz,0,95.0,73.3,2025-04-06T15:04:59.044Z,2025-04-06T15:04:59Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5630851113,213,3.57,5630851107,140,75.4,5630851105,56,Center,5630851109,141,59.3,5630851111,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301791,256,1,1,33,13,46yo78zak2j7kaxc5ak1fnm60,0,31.6,50.4,2025-04-06T15:04:59.716Z,2025-04-06T15:05:00Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5630851197,212,15.4,5630851193,140,41.4,5630851191,56,Back,5630851195,141,67.2,5630851199,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301837,296,61,1,33,17,durq4oppf7c08tnbzrlebt0uz,1,64.9,56.1,2025-04-06T15:05:03.133Z,2025-04-06T15:05:03Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630851413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301883,257,4,1,33,19,46yo78zak2j7kaxc5ak1fnm60,1,28.8,29.0,2025-04-06T15:05:05.219Z,2025-04-06T15:05:10Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5630851761,265,,5630851795,233,297,5630851757,56,Back,5630851755,13,,5630851759,152,,5630851763,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301853,297,4,1,33,19,durq4oppf7c08tnbzrlebt0uz,0,71.2,71.0,2025-04-06T15:05:05.220Z,2025-04-06T15:05:32Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,5630851661,286,,5630851653,13,,5630851657,152,,5630851655,56,Center,5630851659,265,,5630851815,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302363,258,1,1,33,45,46yo78zak2j7kaxc5ak1fnm60,1,20.8,31.5,2025-04-06T15:05:31.381Z,2025-04-06T15:06:12Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5630857717,189,,5630854223,141,59.3,5630854227,213,2.06,5630854219,56,Back,5630854215,5,,5630854217,152,,5630854225,212,21.4,5630854221,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302385,259,1,1,33,48,46yo78zak2j7kaxc5ak1fnm60,0,9.5,54.9,2025-04-06T15:05:34.487Z,2025-04-06T15:05:36Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5630854357,157,,5630854365,212,87.0,5630854361,140,92.0,5630854369,1,,5630854363,141,66.4,5630854367,213,0.09,5630854359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302511,299,1,1,33,52,durq4oppf7c08tnbzrlebt0uz,1,10.2,41.9,2025-04-06T15:05:38.101Z,2025-04-06T15:05:44Z,4id56bnddab7qd1mxxsm8ueqc,V. Andersson,,5630854965,141,70.2,5630854961,56,Back,5630854969,213,1.28,5630854963,140,15.7,5630854967,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302649,300,1,1,33,58,durq4oppf7c08tnbzrlebt0uz,1,25.1,73.5,2025-04-06T15:05:44.572Z,2025-04-06T15:05:51Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,5630855693,140,23.8,5630855697,212,22.1,5630855691,56,Back,5630855695,141,41.0,5630855699,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302695,301,1,1,34,5,durq4oppf7c08tnbzrlebt0uz,1,29.6,41.0,2025-04-06T15:05:51.453Z,2025-04-06T15:05:53Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630855863,56,Back,5630855867,141,39.4,5630855871,213,6.21,5630855865,140,44.4,5630855869,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302733,302,1,1,34,7,durq4oppf7c08tnbzrlebt0uz,1,44.4,39.4,2025-04-06T15:05:53.091Z,2025-04-06T15:05:54Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5630856055,140,51.3,5630856051,56,Center,5630856059,141,28.0,5630856063,213,5.46,5630856061,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302805,303,1,1,34,8,durq4oppf7c08tnbzrlebt0uz,1,51.3,28.0,2025-04-06T15:05:54.797Z,2025-04-06T15:05:59Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,5630856475,212,15.5,5630856471,140,37.1,5630856469,56,Back,5630856477,213,3.43,5630856473,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302745,260,83,1,34,9,46yo78zak2j7kaxc5ak1fnm60,0,54.6,79.4,2025-04-06T15:05:55.332Z,2025-04-06T15:06:00Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5630856645,399,4w8yuib6lrya8ucle0j9maxka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302827,304,1,1,34,13,durq4oppf7c08tnbzrlebt0uz,1,37.1,21.6,2025-04-06T15:05:59.149Z,2025-04-06T15:06:05Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5630857099,1,,5630856613,141,27.7,5630856605,56,Center,5630856621,212,53.5,5630856601,155,,5630856629,213,0.08,5630856609,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302997,305,1,1,34,19,durq4oppf7c08tnbzrlebt0uz,1,91.9,35.7,2025-04-06T15:06:05.572Z,2025-04-06T15:06:35Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,1.0,5630857491,141,55.2,5630857495,212,13.3,5630859743,154,,5630859741,210,13,5630857485,56,Center,5630857497,213,1.50,5630857489,140,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303005,306,13,1,34,22,durq4oppf7c08tnbzrlebt0uz,1,96.5,52.5,2025-04-06T15:06:08.148Z,2025-04-06T15:06:35Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5630859797,230,98.5,5630859793,214,,5630857867,20,,5630859781,29,,5630859785,55,305,5630859789,102,51.3,5630857537,16,,5630857535,22,,5630857539,56,Center,5630859783,154,,5630859779,74,5630859795,328,5630859791,103,86.1,5630859799,231,44.2,,,,,,,,,,,,,,
2797302987,261,5,1,34,22,46yo78zak2j7kaxc5ak1fnm60,1,-1.4,52.4,2025-04-06T15:06:08.663Z,2025-04-06T15:31:38Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5630857443,346,,5630857633,233,307,5630857441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303019,307,5,1,34,22,durq4oppf7c08tnbzrlebt0uz,0,101.4,47.6,2025-04-06T15:06:08.663Z,2025-04-06T15:31:39Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5630857605,346,,5630857601,56,Center,5630857669,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303429,262,1,1,34,49,46yo78zak2j7kaxc5ak1fnm60,1,1.1,53.3,2025-04-06T15:06:35.589Z,2025-04-06T15:06:37Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,5630859963,213,0.11,5630859959,141,67.9,5630859955,56,Center,5630859953,124,,5630859957,140,89.3,5630859961,212,93.1,5630859965,1,,5630859969,74,,5630860003,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303497,263,3,1,34,53,46yo78zak2j7kaxc5ak1fnm60,1,90.9,68.3,2025-04-06T15:06:39.766Z,2025-04-06T15:27:39Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630860313,56,Center,5630860371,233,308,5630860315,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303505,308,45,1,34,53,durq4oppf7c08tnbzrlebt0uz,0,9.1,31.7,2025-04-06T15:06:39.766Z,2025-04-06T15:27:39Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630860451,233,263,5630860335,285,,5630860333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303581,264,1,1,34,54,46yo78zak2j7kaxc5ak1fnm60,1,94.8,70.6,2025-04-06T15:06:40.982Z,2025-04-06T15:14:46Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630860737,56,Center,5630897509,195,,5630860741,141,62.1,5630860745,213,4.16,5630860743,212,6.8,5630860739,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303591,265,61,1,34,58,46yo78zak2j7kaxc5ak1fnm60,0,92.6,59.6,2025-04-06T15:06:44.201Z,2025-04-06T15:23:59Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,5630860799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303605,309,43,1,34,58,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-04-06T15:06:44.202Z,2025-04-06T15:23:28Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5630860849,56,Back,5630958625,144,7,5630918141,285,0,5630918831,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303695,310,12,1,35,1,durq4oppf7c08tnbzrlebt0uz,1,6.6,46.1,2025-04-06T15:06:47.101Z,2025-04-06T15:16:45Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5630861325,213,6.00,5630861321,141,31.3,5630861319,140,39.6,5630861317,56,Back,5630861323,212,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303725,266,1,1,35,3,46yo78zak2j7kaxc5ak1fnm60,1,62.6,72.7,2025-04-06T15:06:49.653Z,2025-04-06T15:06:51Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5630861555,213,0.45,5630861551,212,7.5,5630861541,56,Center,5630861543,140,69.0,5630861547,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303755,267,1,1,35,4,46yo78zak2j7kaxc5ak1fnm60,1,69.5,77.5,2025-04-06T15:06:50.949Z,2025-04-06T15:06:53Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5630861739,141,89.3,5630861735,56,Left,5630861743,213,0.78,5630861741,212,11.5,5630861737,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303759,268,50,1,35,7,46yo78zak2j7kaxc5ak1fnm60,1,76.4,80.4,2025-04-06T15:06:53.270Z,2025-04-06T15:06:58Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630861761,56,Left,5630862145,233,311,5630861763,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303825,311,7,1,35,7,durq4oppf7c08tnbzrlebt0uz,0,23.6,19.6,2025-04-06T15:06:53.271Z,2025-04-06T15:06:57Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5630862039,285,,5630862037,56,Back,5630862107,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303813,269,50,1,35,8,46yo78zak2j7kaxc5ak1fnm60,1,75.8,75.1,2025-04-06T15:06:54.599Z,2025-04-06T15:17:46Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630926327,286,,5630926385,233,312,5630861989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303887,312,7,1,35,8,durq4oppf7c08tnbzrlebt0uz,0,24.2,24.9,2025-04-06T15:06:54.600Z,2025-04-06T15:17:48Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5630926357,233,269,5630862333,56,Back,5630925907,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303897,270,1,1,35,11,46yo78zak2j7kaxc5ak1fnm60,1,77.0,82.6,2025-04-06T15:06:57.062Z,2025-04-06T15:06:58Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5630862373,56,Left,5630862377,141,89.9,5630862381,213,0.95,5630862375,140,80.4,5630862379,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303907,271,1,1,35,12,46yo78zak2j7kaxc5ak1fnm60,1,80.4,89.9,2025-04-06T15:06:58.709Z,2025-04-06T15:06:59Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5630862443,140,76.8,5630862447,141,82.6,5630862451,213,4.06,5630862449,212,6.2,5630862439,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303949,272,1,1,35,13,46yo78zak2j7kaxc5ak1fnm60,1,76.8,82.6,2025-04-06T15:06:59.765Z,2025-04-06T15:07:01Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5630862649,213,1.70,5630862641,56,Left,5630862645,141,92.1,5630862647,212,6.5,5630862643,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303961,273,1,1,35,15,46yo78zak2j7kaxc5ak1fnm60,1,76.0,92.1,2025-04-06T15:07:01.654Z,2025-04-06T15:07:02Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5630862719,213,3.30,5630862715,141,88.3,5630862711,56,Left,5630862717,212,16.5,5630862713,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304003,274,1,1,35,16,46yo78zak2j7kaxc5ak1fnm60,1,60.5,88.3,2025-04-06T15:07:02.245Z,2025-04-06T15:07:04Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5630862929,213,5.44,5630862925,141,77.8,5630862921,56,Center,5630862923,140,66.5,5630862927,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304055,275,1,1,35,18,46yo78zak2j7kaxc5ak1fnm60,1,66.7,78.1,2025-04-06T15:07:04.566Z,2025-04-06T15:07:06Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5630863157,212,12.8,5630863153,140,56.9,5630863155,141,89.3,5630863151,56,Left,5630863159,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304089,276,1,1,35,20,46yo78zak2j7kaxc5ak1fnm60,0,67.2,92.6,2025-04-06T15:07:06.646Z,2025-04-06T15:07:08Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5630863311,212,29.6,5630863305,56,Center,5630863301,2,,5630863309,141,64.2,5630863307,140,88.6,5630863303,155,,5630863313,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304121,313,12,1,35,23,durq4oppf7c08tnbzrlebt0uz,1,14.7,45.2,2025-04-06T15:07:09.069Z,2025-04-06T15:07:10Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,5630863465,140,35.2,5630863469,212,22.5,5630863471,213,5.98,5630863515,15,,5630863463,56,Back,5630863467,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304151,277,3,1,35,26,46yo78zak2j7kaxc5ak1fnm60,0,71.6,60.3,2025-04-06T15:07:12.662Z,2025-04-06T15:27:34Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5630864077,233,314,5630863619,286,,5630863617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304231,314,7,1,35,26,durq4oppf7c08tnbzrlebt0uz,1,28.4,39.7,2025-04-06T15:07:12.663Z,2025-04-06T15:27:34Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5630864033,285,,5630864029,56,Back,5630864059,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304291,317,1,1,35,31,durq4oppf7c08tnbzrlebt0uz,1,57.1,46.0,2025-04-06T15:07:17.597Z,2025-04-06T15:18:49Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,5630864339,140,59.3,5630864343,212,5.9,5630864345,213,1.17,5630864341,141,54.0,5630864337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304253,315,1,1,35,31,durq4oppf7c08tnbzrlebt0uz,1,35.3,55.5,2025-04-06T15:07:17.660Z,2025-04-06T15:07:19Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,5630864129,141,46.0,5630864125,140,57.1,5630864121,56,Center,5630864133,212,23.8,5630864139,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304295,318,1,1,35,36,durq4oppf7c08tnbzrlebt0uz,0,62.8,35.4,2025-04-06T15:07:22.508Z,2025-04-06T15:19:21Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,5630864367,140,74.6,5630864371,212,16.4,5630864369,141,51.1,5630864373,213,0.71,5630864365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304323,280,12,1,35,37,46yo78zak2j7kaxc5ak1fnm60,1,30.3,41.2,2025-04-06T15:07:23.493Z,2025-04-06T15:07:24Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5630864517,212,7.9,5630864513,140,36.7,5630864519,213,5.74,5630864511,56,Back,5630864515,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304339,282,1,1,35,39,46yo78zak2j7kaxc5ak1fnm60,1,33.2,36.6,2025-04-06T15:07:24.998Z,2025-04-06T15:07:26Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5630864597,141,47.0,5630864593,56,Back,5630864601,213,0.89,5630864599,212,9.1,5630864595,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304371,283,1,1,35,39,46yo78zak2j7kaxc5ak1fnm60,1,38.7,47.0,2025-04-06T15:07:25.877Z,2025-04-06T15:07:28Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5630864803,213,4.33,5630864789,56,Back,5630864799,212,12.2,5630864795,141,30.3,5630864791,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304517,284,1,1,35,42,46yo78zak2j7kaxc5ak1fnm60,1,33.8,28.6,2025-04-06T15:07:28.119Z,2025-04-06T15:07:35Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5630865581,56,Back,5630865585,141,38.9,5630865589,213,0.42,5630865583,140,48.8,5630865587,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304547,285,1,1,35,49,46yo78zak2j7kaxc5ak1fnm60,1,63.4,11.4,2025-04-06T15:07:35.270Z,2025-04-06T15:07:36Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5630865715,140,58.2,5630865719,212,8.3,5630865721,213,2.29,5630865717,141,20.6,5630865713,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304573,286,1,1,35,50,46yo78zak2j7kaxc5ak1fnm60,1,58.2,20.6,2025-04-06T15:07:36.566Z,2025-04-06T15:07:37Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,5630865851,56,Back,5630865855,141,22.5,5630865859,213,3.09,5630865857,212,26.6,5630865853,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304623,287,1,1,35,51,46yo78zak2j7kaxc5ak1fnm60,1,22.3,26.2,2025-04-06T15:07:37.814Z,2025-04-06T15:07:40Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5630866077,212,7.3,5630866073,140,19.1,5630866071,56,Back,5630866075,141,35.8,5630866079,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304735,288,1,1,35,54,46yo78zak2j7kaxc5ak1fnm60,1,24.6,40.6,2025-04-06T15:07:40.310Z,2025-04-06T15:07:46Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,5630866653,140,34.7,5630866657,212,19.1,5630866651,56,Back,5630866655,141,63.9,5630866659,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304781,289,1,1,36,0,46yo78zak2j7kaxc5ak1fnm60,1,49.6,69.3,2025-04-06T15:07:46.566Z,2025-04-06T15:07:49Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5630866931,56,Left,5630866935,140,66.1,5630866945,213,0.76,5630866941,212,23.8,5630866937,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304833,290,1,1,36,2,46yo78zak2j7kaxc5ak1fnm60,1,63.8,92.4,2025-04-06T15:07:48.982Z,2025-04-06T15:07:51Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5630867299,56,Left,5630867305,212,15.2,5630867301,140,78.3,5630867307,213,0.04,5630867303,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304847,291,3,1,36,5,46yo78zak2j7kaxc5ak1fnm60,0,74.6,92.2,2025-04-06T15:07:51.717Z,2025-04-06T15:22:08Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630867395,286,,5630867391,56,Left,5630867575,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304867,321,7,1,36,5,durq4oppf7c08tnbzrlebt0uz,0,25.4,7.8,2025-04-06T15:07:51.718Z,2025-04-06T15:07:56Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5630867535,56,Back,5630867555,233,291,5630867537,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797320533,413,61,1,36,6,46yo78zak2j7kaxc5ak1fnm60,1,65.1,94.8,2025-04-06T15:07:51.986Z,2025-04-06T15:22:40Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5630953523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797321665,455,1,1,36,8,durq4oppf7c08tnbzrlebt0uz,1,41.5,5.6,2025-04-06T15:07:53.986Z,2025-04-06T15:23:48Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,5630959661,212,3.5,5630959657,140,38.2,5630959655,56,Back,5630959659,141,5.8,5630959663,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304955,323,1,1,36,9,durq4oppf7c08tnbzrlebt0uz,1,31.0,9.2,2025-04-06T15:07:55.653Z,2025-04-06T15:07:57Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,5630867997,56,Back,5630868007,212,18.5,5630868003,140,47.7,5630868009,213,0.33,5630868005,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
