id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2802993533,250,1,1,23,32,7hlumphk42363z3i2nry2wrzj,1,19.6,73.6,2025-04-19T13:24:03.826Z,2025-04-19T13:24:06Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5662378395,141,41.6,5662378393,140,19.6,5662378399,213,4.71,5662378389,56,Back,5662378397,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993559,251,1,1,23,34,7hlumphk42363z3i2nry2wrzj,0,19.6,41.6,2025-04-19T13:24:06.458Z,2025-04-19T13:24:08Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662378583,213,6.09,5662378581,212,34.6,5662378575,56,Center,5662378579,141,31.8,5662378577,140,51.9,5662378585,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993583,195,1,1,23,37,6i936isoyj6d0uuxdj537uc97,1,43.1,69.3,2025-04-19T13:24:09.101Z,2025-04-19T13:24:10Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5662378725,212,12.6,5662378719,56,Back,5662378723,141,57.5,5662378729,213,3.83,5662378721,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993621,196,1,1,23,38,6i936isoyj6d0uuxdj537uc97,1,32.4,51.5,2025-04-19T13:24:10.429Z,2025-04-19T13:24:13Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5662378915,213,4.50,5662378907,56,Back,5662378913,212,12.9,5662378909,140,29.8,5662378911,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993647,197,1,1,23,41,6i936isoyj6d0uuxdj537uc97,1,30.8,32.8,2025-04-19T13:24:12.981Z,2025-04-19T13:24:15Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662379055,212,16.9,5662379051,140,35.6,5662379057,213,5.02,5662379053,141,9.1,5662379049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993687,198,1,1,23,43,6i936isoyj6d0uuxdj537uc97,1,35.0,9.1,2025-04-19T13:24:15.389Z,2025-04-19T13:24:18Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662379285,212,34.3,5662379289,1,,5662379283,141,41.3,5662379279,56,Back,5662379281,140,9.9,5662379287,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993731,199,1,1,23,46,6i936isoyj6d0uuxdj537uc97,0,9.8,42.5,2025-04-19T13:24:18.175Z,2025-04-19T13:24:29Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5662379539,212,54.6,5662379535,140,59.4,5662379533,56,Right,5662379543,1,,5662379541,213,5.98,5662379537,141,18.6,5662379531,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993735,252,44,1,23,50,7hlumphk42363z3i2nry2wrzj,1,42.4,80.4,2025-04-19T13:24:21.689Z,2025-04-19T13:45:12Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5662380139,233,200,5662379553,285,,5662379551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993743,200,44,1,23,50,6i936isoyj6d0uuxdj537uc97,0,57.6,19.6,2025-04-19T13:24:21.690Z,2025-04-19T13:45:12Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662379561,56,Right,5662380169,233,252,5662379565,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993753,253,1,1,23,50,7hlumphk42363z3i2nry2wrzj,0,45.6,78.5,2025-04-19T13:24:22.490Z,2025-04-19T13:24:23Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5662379665,213,6.17,5662379657,56,Center,5662379663,212,8.8,5662379655,3,,5662379659,140,53.9,5662379661,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993791,201,1,1,23,51,6i936isoyj6d0uuxdj537uc97,1,59.5,18.6,2025-04-19T13:24:22.709Z,2025-04-19T13:24:26Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662379881,213,3.34,5662379879,212,9.2,5662379865,3,,5662379871,140,50.9,5662379869,56,Right,5662379877,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993823,202,1,1,23,54,6i936isoyj6d0uuxdj537uc97,1,36.5,29.8,2025-04-19T13:24:26.085Z,2025-04-19T13:24:28Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5662380031,56,Back,5662380037,212,13.6,5662380033,140,23.9,5662380039,213,3.37,5662380035,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993837,203,1,1,23,56,6i936isoyj6d0uuxdj537uc97,1,23.8,26.5,2025-04-19T13:24:27.981Z,2025-04-19T13:24:30Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662380155,1,,5662380143,56,Center,5662380149,212,33.2,5662380153,213,0.21,5662380145,140,54.7,5662380147,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993881,204,1,1,23,58,6i936isoyj6d0uuxdj537uc97,1,55.9,38.3,2025-04-19T13:24:29.877Z,2025-04-19T13:24:33Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5662380433,212,10.7,5662380427,56,Center,5662380431,141,53.6,5662380435,213,1.32,5662380429,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993913,205,1,1,24,1,6i936isoyj6d0uuxdj537uc97,1,58.8,49.6,2025-04-19T13:24:33.270Z,2025-04-19T13:24:35Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662380607,56,Center,5662380615,213,5.31,5662380611,141,34.3,5662380609,140,65.5,5662380613,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993919,206,61,1,24,3,6i936isoyj6d0uuxdj537uc97,0,65.5,34.3,2025-04-19T13:24:34.598Z,2025-04-19T13:24:50Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662380635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993905,254,61,1,24,3,7hlumphk42363z3i2nry2wrzj,0,22.4,80.2,2025-04-19T13:24:35.281Z,2025-04-19T13:24:35Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662380583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802993983,207,1,1,24,5,6i936isoyj6d0uuxdj537uc97,1,72.0,26.7,2025-04-19T13:24:36.821Z,2025-04-19T13:24:42Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5662381005,141,18.8,5662381009,213,6.09,5662381003,140,98.1,5662381007,212,27.9,5662381001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994013,208,61,1,24,12,6i936isoyj6d0uuxdj537uc97,1,98.1,19.5,2025-04-19T13:24:44.375Z,2025-04-19T13:24:44Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662381163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994039,209,5,1,24,13,6i936isoyj6d0uuxdj537uc97,0,90.3,-1.8,2025-04-19T13:24:45.294Z,2025-04-19T13:26:10Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662381295,347,,5662381317,233,255,5662381293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994035,255,5,1,24,13,7hlumphk42363z3i2nry2wrzj,1,9.7,101.8,2025-04-19T13:24:45.294Z,2025-04-19T13:26:10Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662381305,233,209,5662381277,56,Back,5662381279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994179,256,1,1,24,19,7hlumphk42363z3i2nry2wrzj,1,9.0,100.0,2025-04-19T13:24:51.154Z,2025-04-19T13:24:54Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662381939,141,84.8,5662381935,56,Back,5662381943,213,4.61,5662381933,107,,5662381941,212,11.8,5662381937,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994219,257,1,1,24,22,7hlumphk42363z3i2nry2wrzj,1,7.2,84.7,2025-04-19T13:24:54.132Z,2025-04-19T13:25:20Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5662382185,213,6.11,5662382177,56,Back,5662382179,140,41.7,5662382187,1,,5662382175,155,,5662382181,141,75.3,5662382183,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994273,258,1,1,24,26,7hlumphk42363z3i2nry2wrzj,1,38.3,85.4,2025-04-19T13:24:58.449Z,2025-04-19T13:25:02Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5662382543,213,0.20,5662382541,212,18.9,5662382537,140,56.0,5662382535,56,Left,5662382539,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994281,259,4,1,24,29,7hlumphk42363z3i2nry2wrzj,1,64.0,91.0,2025-04-19T13:25:01.170Z,2025-04-19T13:34:28Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662382611,286,,5662382719,233,210,5662382609,265,,5662382605,56,Left,5662382607,152,,5662382603,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994277,210,4,1,24,29,6i936isoyj6d0uuxdj537uc97,0,36.0,9.0,2025-04-19T13:25:01.171Z,2025-04-19T13:34:28Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662382697,152,,5662382693,13,,5662382695,56,Back,5662382737,233,259,5662382699,265,,5662383397,55,211,5662382701,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994311,211,17,1,24,30,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T13:25:02.500Z,2025-04-19T13:25:29Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5662383387,55,210,5662383381,31,,5662383385,13,243,5662383383,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994827,212,27,1,25,28,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T13:25:59.782Z,2025-04-19T13:26:08Z,,,,,5662385697,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802994829,260,27,1,25,28,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-19T13:25:59.782Z,2025-04-19T13:26:07Z,,,,,5662385767,53,bfnqlxk0wiv1uy0ptwwqhk9hw,5662385691,233,212,5662385765,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995213,213,28,1,26,15,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-04-19T13:26:46.827Z,2025-04-19T13:26:58Z,,,,,5662387821,55,212,5662387859,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995209,261,28,1,26,15,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-19T13:26:46.827Z,2025-04-19T13:26:55Z,,,,,5662387805,55,260,5662387847,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995289,262,18,1,26,16,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-19T13:26:47.747Z,2025-04-19T13:26:53Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5662388265,44,Defender,5662388263,41,,5662388317,55,263,5662388267,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995295,263,19,1,26,16,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-19T13:26:47.748Z,2025-04-19T13:29:02Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662388293,41,,5662388305,44,Defender,5662388297,145,6,5662388299,59,4,5662388301,292,4,5662388307,55,262,5662388303,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996591,297,40,1,26,18,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-19T13:26:50.336Z,2025-04-19T13:28:58Z,,,,,5662395651,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5662395647,59,"40, 37, 14, 21, 4, 19, 15, 9, 5, 10, 8, 30, 3, 7, 11, 20, 22, 24, 28",5662395645,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5662395653,194,8ntq70sdmvbmmvchvu5jd6ndh,5662395643,30,"3qlfkqrawehngfhe1zmy1a61g, 7a08ravzlia5dhw5dm1q707pw, 3hn1o03lxsjzju3uorl6rnpxw, 5jv0xmo83g4lbzo8nodqbh46i, sxahqo62pj3wu3yfeah4fiay, 4er21aspnwqojlenu6lhc2b4l, 2k1v6526ielemu1w3rayxdkkq, 9d08simhpio6vi217mqtro6ad, 8ntq70sdmvbmmvchvu5jd6ndh, a2ggooyqi2s1berhxtm75j5qt, ay6mgdylpu08d9pydxejbd562, b8022a60ucgg0syjuj2m85atw, 2lafgzvhv0er31i6c2nb6xqfo, 3kgwkv2bjw5h244h675kmsclx, ez7xc7vakt4fmabtp61w72yju, ekiy8mogxcfn05kwouydbdwr8, 3v40cf58jryvu4l4cxu4w9ht6, 7e058o66inex7g90wrwaeauw9, 4xkiduv00nq24op9s8nuxbqxg",5662395649,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995549,264,1,1,26,41,7hlumphk42363z3i2nry2wrzj,0,71.4,85.6,2025-04-19T13:27:12.762Z,2025-04-19T13:27:16Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662389937,140,87.3,5662389941,212,28.1,5662389931,155,,5662389927,5,,5662389923,2,,5662389933,152,,5662389943,213,5.35,5662389939,141,52.4,5662389935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995653,215,44,1,26,44,6i936isoyj6d0uuxdj537uc97,1,12.5,45.2,2025-04-19T13:27:15.897Z,2025-04-19T13:45:13Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662390601,233,265,5662390549,285,,5662390547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995557,265,44,1,26,44,7hlumphk42363z3i2nry2wrzj,0,87.5,54.8,2025-04-19T13:27:15.898Z,2025-04-19T13:45:13Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662390635,233,215,5662389975,286,,5662389973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995565,214,12,1,26,44,6i936isoyj6d0uuxdj537uc97,1,10.5,48.8,2025-04-19T13:27:16.303Z,2025-04-19T13:29:51Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5662390023,141,84.8,5662390019,56,Back,5662390025,212,25.3,5662390027,213,1.31,5662390021,140,16.7,5662390063,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995637,266,1,1,26,51,7hlumphk42363z3i2nry2wrzj,0,84.9,7.4,2025-04-19T13:27:23.378Z,2025-04-19T13:27:26Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5662390623,236,,5662390459,213,6.14,5662390455,141,7.0,5662390629,286,,5662390457,212,1.9,5662390451,56,Right,5662390625,233,216,5662390453,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995659,216,74,1,26,51,6i936isoyj6d0uuxdj537uc97,1,24.0,96.3,2025-04-19T13:27:23.379Z,2025-04-19T13:45:05Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662390641,233,266,5662390571,56,Back,5662390577,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995677,217,5,1,26,54,6i936isoyj6d0uuxdj537uc97,0,19.2,102.0,2025-04-19T13:27:25.942Z,2025-04-19T13:30:14Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5662390665,347,,5662390663,56,Back,5662390711,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995675,267,5,1,26,54,7hlumphk42363z3i2nry2wrzj,1,80.8,-2.0,2025-04-19T13:27:25.942Z,2025-04-19T13:30:14Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5662390649,56,Right,5662390679,233,217,5662390651,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995701,268,1,1,26,55,7hlumphk42363z3i2nry2wrzj,1,86.1,0.0,2025-04-19T13:27:27.284Z,2025-04-19T13:27:28Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662390803,213,2.66,5662390797,140,73.1,5662390795,56,Right,5662390793,107,,5662390799,141,8.6,5662390801,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995723,269,1,1,26,56,7hlumphk42363z3i2nry2wrzj,1,72.0,9.1,2025-04-19T13:27:28.483Z,2025-04-19T13:27:31Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662390927,212,15.0,5662390921,56,Center,5662390923,140,64.0,5662390929,213,2.16,5662390925,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995747,270,1,1,26,59,7hlumphk42363z3i2nry2wrzj,1,58.7,30.0,2025-04-19T13:27:30.883Z,2025-04-19T13:27:32Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662391061,141,40.9,5662391057,56,Center,5662391063,212,9.1,5662391059,140,53.7,5662391065,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995773,271,1,1,27,1,7hlumphk42363z3i2nry2wrzj,1,55.2,36.6,2025-04-19T13:27:32.618Z,2025-04-19T13:27:35Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662391195,140,87.6,5662391203,213,5.77,5662391201,212,39.1,5662391193,56,Right,5662391205,1,,5662391197,141,8.2,5662391191,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995819,272,1,1,27,4,7hlumphk42363z3i2nry2wrzj,1,87.6,8.2,2025-04-19T13:27:35.691Z,2025-04-19T13:27:39Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662391463,140,81.1,5662391467,212,6.8,5662391461,56,Right,5662391469,213,3.08,5662391465,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995843,273,1,1,27,8,7hlumphk42363z3i2nry2wrzj,1,85.7,10.3,2025-04-19T13:27:39.634Z,2025-04-19T13:27:41Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662391565,141,6.2,5662391569,213,5.63,5662391563,140,89.2,5662391567,212,4.6,5662391561,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995857,274,1,1,27,9,7hlumphk42363z3i2nry2wrzj,1,88.1,8.5,2025-04-19T13:27:41.498Z,2025-04-19T13:27:42Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662391637,212,10.8,5662391631,56,Right,5662391633,140,78.5,5662391639,213,2.78,5662391635,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995869,275,1,1,27,10,7hlumphk42363z3i2nry2wrzj,1,78.5,14.1,2025-04-19T13:27:42.403Z,2025-04-19T13:27:44Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662391721,213,5.57,5662391717,141,5.6,5662391715,140,84.9,5662391713,56,Right,5662391719,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995919,276,1,1,27,12,7hlumphk42363z3i2nry2wrzj,1,84.9,5.8,2025-04-19T13:27:43.890Z,2025-04-19T13:27:47Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5662391941,56,Right,5662391947,212,4.3,5662391943,140,88.9,5662391949,213,6.09,5662391945,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995953,277,1,1,27,15,7hlumphk42363z3i2nry2wrzj,1,80.3,7.7,2025-04-19T13:27:47.242Z,2025-04-19T13:27:50Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662392135,212,8.9,5662392129,56,Right,5662392137,213,3.23,5662392131,140,71.9,5662392133,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802995985,278,1,1,27,18,7hlumphk42363z3i2nry2wrzj,1,70.6,8.3,2025-04-19T13:27:50.066Z,2025-04-19T13:27:52Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662392301,140,83.8,5662392313,213,6.09,5662392309,212,14.1,5662392297,56,Right,5662392305,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996037,279,1,1,27,20,7hlumphk42363z3i2nry2wrzj,1,81.7,5.0,2025-04-19T13:27:52.490Z,2025-04-19T13:27:56Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662392633,140,75.0,5662392631,56,Right,5662392637,212,12.1,5662392639,213,2.19,5662392635,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996073,280,1,1,27,24,7hlumphk42363z3i2nry2wrzj,1,71.2,21.3,2025-04-19T13:27:56.155Z,2025-04-19T13:27:59Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662392823,213,3.86,5662392815,56,Right,5662392819,141,11.4,5662392821,212,10.2,5662392817,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996099,281,1,1,27,27,7hlumphk42363z3i2nry2wrzj,1,63.2,10.4,2025-04-19T13:27:58.883Z,2025-04-19T13:28:01Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662392913,213,0.36,5662392909,141,14.4,5662392905,56,Right,5662392911,212,7.7,5662392907,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996117,282,1,1,27,29,7hlumphk42363z3i2nry2wrzj,1,70.5,15.0,2025-04-19T13:28:00.995Z,2025-04-19T13:28:03Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5662393039,140,59.0,5662393045,213,3.26,5662393037,56,Right,5662393041,141,12.8,5662393043,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996163,283,1,1,27,32,7hlumphk42363z3i2nry2wrzj,1,61.1,16.8,2025-04-19T13:28:03.602Z,2025-04-19T13:28:11Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662393285,213,1.00,5662393277,56,Center,5662393279,140,85.6,5662393287,1,,5662393281,141,75.7,5662393275,155,,5662393283,212,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996195,284,1,1,27,39,7hlumphk42363z3i2nry2wrzj,1,77.9,93.5,2025-04-19T13:28:11.195Z,2025-04-19T13:28:14Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5662393451,56,Left,5662393457,212,12.8,5662393453,140,65.8,5662393455,141,91.4,5662393459,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996205,285,1,1,27,42,7hlumphk42363z3i2nry2wrzj,1,63.9,91.1,2025-04-19T13:28:14.187Z,2025-04-19T13:28:15Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5662393549,213,4.03,5662393543,140,53.3,5662393545,141,70.9,5662393547,212,17.7,5662393541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996237,286,1,1,27,44,7hlumphk42363z3i2nry2wrzj,1,53.3,70.9,2025-04-19T13:28:15.730Z,2025-04-19T13:28:19Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5662393695,141,52.2,5662393693,140,53.0,5662393699,213,4.69,5662393697,212,12.7,5662393691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996267,287,1,1,27,47,7hlumphk42363z3i2nry2wrzj,1,55.9,46.1,2025-04-19T13:28:19.115Z,2025-04-19T13:28:21Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5662393903,56,Center,5662393907,141,52.7,5662393909,212,6.8,5662393905,140,60.8,5662393911,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996353,288,1,1,27,50,7hlumphk42363z3i2nry2wrzj,1,59.3,40.4,2025-04-19T13:28:21.746Z,2025-04-19T13:28:27Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662394315,213,5.11,5662394311,141,7.4,5662394305,56,Right,5662394309,140,68.2,5662394313,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996369,289,1,1,27,56,7hlumphk42363z3i2nry2wrzj,1,75.2,12.0,2025-04-19T13:28:27.603Z,2025-04-19T13:28:30Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5662394407,212,9.3,5662394401,56,Center,5662394403,140,69.5,5662394405,141,22.5,5662394409,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802996411,290,1,1,27,58,7hlumphk42363z3i2nry2wrzj,1,69.0,21.3,2025-04-19T13:28:30.251Z,2025-04-19T13:28:34Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5662394685,212,9.5,5662394683,141,8.6,5662394681,140,72.8,5662394687,213,5.15,5662394679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
