id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2817828421,171,1,1,17,53,93ohqui2qgqm8408viwmm1ken,0,99.5,99.5,2025-05-22T17:19:32.355Z,2025-05-22T17:19:37Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744192633,141,22.2,5744192627,223,,5744192631,140,94.6,5744192635,212,52.8,5744192629,56,Center,5744192625,155,,5744192639,1,,5744192621,2,,5744192637,213,4.61,5744192623,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828473,125,12,1,17,59,5mbo4f0vps12dr0fcvjn3wyp5,1,3.3,81.8,2025-05-22T17:19:38.662Z,2025-05-22T17:19:47Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5744192935,140,33.8,5744192937,141,87.4,5744192941,213,0.12,5744192939,212,32.3,5744192933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828471,172,1,1,18,5,93ohqui2qgqm8408viwmm1ken,0,72.1,7.9,2025-05-22T17:19:44.052Z,2025-05-22T17:19:47Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744192919,140,96.2,5744192917,56,Center,5744192925,212,38.6,5744192921,141,50.7,5744192947,233,126,5744192913,2,,5744192929,1,,5744192915,155,,5744192927,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828475,126,11,1,18,8,5mbo4f0vps12dr0fcvjn3wyp5,1,3.5,44.2,2025-05-22T17:19:47.254Z,2025-05-22T17:19:48Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744192951,233,172,5744192943,56,Back,5744192945,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828491,127,1,1,18,15,5mbo4f0vps12dr0fcvjn3wyp5,1,9.1,29.7,2025-05-22T17:19:54.134Z,2025-05-22T17:20:00Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744193221,1,,5744193053,213,1.46,5744193047,140,12.7,5744193051,212,32.8,5744193049,141,77.6,5744193045,56,Back,5744193043,123,,5744193057,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828551,128,1,1,18,21,5mbo4f0vps12dr0fcvjn3wyp5,1,19.7,78.2,2025-05-22T17:20:00.069Z,2025-05-22T17:20:04Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5744193397,213,4.43,5744193393,141,52.5,5744193389,56,Back,5744193391,140,14.8,5744193395,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828571,129,1,1,18,25,5mbo4f0vps12dr0fcvjn3wyp5,1,19.1,47.3,2025-05-22T17:20:04.837Z,2025-05-22T17:20:08Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744193487,140,28.8,5744193485,56,Back,5744193491,212,23.8,5744193489,141,15.6,5744193493,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828589,130,1,1,18,29,5mbo4f0vps12dr0fcvjn3wyp5,1,28.7,15.6,2025-05-22T17:20:08.438Z,2025-05-22T17:20:10Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744193563,141,4.0,5744193561,140,34.0,5744193565,212,9.7,5744193559,56,Back,5744193567,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828593,131,1,1,18,31,5mbo4f0vps12dr0fcvjn3wyp5,0,34.6,13.2,2025-05-22T17:20:10.663Z,2025-05-22T17:20:11Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744193583,56,Back,5744193589,212,13.1,5744193587,141,20.7,5744193585,140,46.1,5744193591,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828591,173,8,1,18,32,93ohqui2qgqm8408viwmm1ken,1,52.5,68.7,2025-05-22T17:20:11.266Z,2025-05-22T17:20:11Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744193575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828603,174,1,1,18,34,93ohqui2qgqm8408viwmm1ken,1,56.8,64.2,2025-05-22T17:20:13.826Z,2025-05-22T17:20:14Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5744193657,212,8.2,5744193651,56,Center,5744193655,141,60.2,5744193659,213,5.95,5744193653,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828615,176,50,1,18,36,93ohqui2qgqm8408viwmm1ken,1,64.4,62.8,2025-05-22T17:20:16.003Z,2025-05-22T17:20:20Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5744193713,286,,5744193763,233,132,5744193711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828617,132,7,1,18,36,5mbo4f0vps12dr0fcvjn3wyp5,0,35.6,37.2,2025-05-22T17:20:16.004Z,2025-05-22T17:20:19Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5744193731,233,176,5744193717,285,,5744193715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828639,177,1,1,18,38,93ohqui2qgqm8408viwmm1ken,1,60.8,63.1,2025-05-22T17:20:17.667Z,2025-05-22T17:20:29Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,1.0,5744194095,210,15,5744193847,213,0.77,5744193841,140,71.7,5744193845,212,15.9,5744193839,56,Left,5744193843,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828645,178,15,1,18,43,93ohqui2qgqm8408viwmm1ken,1,78.0,65.4,2025-05-22T17:20:22.434Z,2025-05-22T17:20:29Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744194115,230,98.5,5744193867,22,,5744194111,146,85.5,5744194101,55,177,5744193869,18,,5744194113,147,60.1,5744194105,102,49.9,5744194097,78,,5744194099,29,,5744193871,56,5744194009,20,,Center,5744194017,82,,5744194109,215,5744194117,231,51.3,5744194145,233,133,5744194107,103,19,,,,,,,,,,
2817828659,133,10,1,18,43,5mbo4f0vps12dr0fcvjn3wyp5,1,14.5,39.9,2025-05-22T17:20:22.534Z,2025-05-22T17:20:31Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744193951,56,Back,5744193949,94,,5744194191,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828663,134,6,1,18,45,5mbo4f0vps12dr0fcvjn3wyp5,0,5.6,39.6,2025-05-22T17:20:24.226Z,2025-05-22T17:20:38Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744193987,233,179,5744193969,56,Back,5744193971,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828655,179,6,1,18,45,93ohqui2qgqm8408viwmm1ken,1,94.4,60.4,2025-05-22T17:20:24.226Z,2025-05-22T17:20:38Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744193955,73,,5744193953,56,Center,5744193973,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828885,180,1,1,19,20,93ohqui2qgqm8408viwmm1ken,0,99.5,99.5,2025-05-22T17:20:59.412Z,2025-05-22T17:21:03Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744195279,2,,5744195295,212,29.1,5744195287,56,Center,5744195293,141,57.3,5744195289,140,94.9,5744195285,223,,5744195297,213,4.55,5744195281,6,,5744195283,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828889,135,12,1,19,22,5mbo4f0vps12dr0fcvjn3wyp5,1,1.8,41.9,2025-05-22T17:21:01.151Z,2025-05-22T17:21:05Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5744195315,141,48.5,5744195311,56,Back,5744195317,212,24.9,5744195335,15,,5744195319,213,0.18,5744195313,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828933,181,1,1,19,25,93ohqui2qgqm8408viwmm1ken,1,73.0,58.4,2025-05-22T17:21:04.371Z,2025-05-22T17:21:08Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744195529,140,76.3,5744195535,213,1.06,5744195531,141,67.5,5744195527,56,Center,5744195533,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828941,182,1,1,19,28,93ohqui2qgqm8408viwmm1ken,0,74.2,69.7,2025-05-22T17:21:07.323Z,2025-05-22T17:38:38Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5744195565,56,Center,5744228443,1,,5744195563,155,,5744195573,213,5.62,5744195567,140,100.0,5744195571,212,35.7,5744195569,141,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828947,183,43,1,19,29,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-22T17:21:08.569Z,2025-05-22T17:37:56Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744196249,29,0,5744196247,75,0,5744196257,102,39.5,5744196263,230,98.5,5744196265,231,50.7,5744196259,103,22.2,5744196261,328,0,5744196251,154,0,5744196253,55,182,5744229491,144,5744196243,25,0,13,5744195603,17,0,5744195605,56,5744196245,15,0,,,,,,,Center,,,,,,,,,
2817828939,136,5,1,19,29,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.3,64.7,2025-05-22T17:21:08.934Z,2025-05-22T17:21:58Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5744195561,346,,5744195647,233,184,5744195559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817828953,184,5,1,19,29,93ohqui2qgqm8408viwmm1ken,0,101.3,35.3,2025-05-22T17:21:08.934Z,2025-05-22T17:21:58Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744195661,233,136,5744195629,56,Center,5744195631,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829163,137,1,1,20,0,5mbo4f0vps12dr0fcvjn3wyp5,0,4.7,42.4,2025-05-22T17:21:39.991Z,2025-05-22T17:21:46Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744196731,213,5.84,5744196735,74,,5744196729,212,69.2,5744196733,1,,5744196727,141,0.0,5744196723,56,Right,5744196725,140,64.2,5744196721,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829165,138,5,1,20,7,5mbo4f0vps12dr0fcvjn3wyp5,0,65.4,-1.4,2025-05-22T17:21:46.810Z,2025-05-22T17:21:53Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5744196739,56,Right,5744196845,233,185,5744196741,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829181,185,5,1,20,7,93ohqui2qgqm8408viwmm1ken,1,34.6,101.4,2025-05-22T17:21:46.810Z,2025-05-22T17:21:58Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744196813,56,Back,5744196815,347,,5744196839,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829271,186,1,1,20,25,93ohqui2qgqm8408viwmm1ken,1,36.2,100.0,2025-05-22T17:22:04.434Z,2025-05-22T17:22:07Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744197385,107,,5744197401,213,5.90,5744197399,212,18.1,5744197391,140,52.2,5744197395,141,91.4,5744197389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829279,187,1,1,20,28,93ohqui2qgqm8408viwmm1ken,1,52.9,91.5,2025-05-22T17:22:07.138Z,2025-05-22T17:22:08Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,5744197455,140,50.5,5744197457,141,83.9,5744197461,213,4.26,5744197453,56,Left,5744197459,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817835495,264,83,1,20,28,5mbo4f0vps12dr0fcvjn3wyp5,0,43.4,9.0,2025-05-22T17:22:07.819Z,2025-05-22T17:39:43Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744233111,399,d58ji96mcnebbci6skc46x9uc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829281,188,50,1,20,29,93ohqui2qgqm8408viwmm1ken,1,52.2,84.9,2025-05-22T17:22:08.195Z,2025-05-22T17:35:33Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744197585,233,139,5744197469,56,Left,5744197471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829295,139,7,1,20,29,5mbo4f0vps12dr0fcvjn3wyp5,1,47.8,15.1,2025-05-22T17:22:08.196Z,2025-05-22T17:39:46Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744197497,56,Back,5744197499,285,,5744197563,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817836017,274,1,1,20,30,5mbo4f0vps12dr0fcvjn3wyp5,1,42.7,11.7,2025-05-22T17:22:09.789Z,2025-05-22T17:40:56Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5744235193,212,5.5,5744235189,140,37.9,5744235191,141,15.0,5744235195,213,2.72,5744235187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829299,140,50,1,20,30,5mbo4f0vps12dr0fcvjn3wyp5,1,41.2,13.7,2025-05-22T17:22:09.922Z,2025-05-22T17:41:22Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744197581,233,189,5744197511,286,,5744197509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829293,189,7,1,20,30,93ohqui2qgqm8408viwmm1ken,0,58.8,86.3,2025-05-22T17:22:09.923Z,2025-05-22T17:35:34Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744197539,233,140,5744197493,56,Left,5744197495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817836471,383,83,1,20,33,93ohqui2qgqm8408viwmm1ken,0,61.7,84.4,2025-05-22T17:22:12.119Z,2025-05-22T17:42:15Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744237863,399,eahcgnvlq1tkswvjuovyzxxw5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829323,141,1,1,20,34,5mbo4f0vps12dr0fcvjn3wyp5,0,40.8,18.8,2025-05-22T17:22:13.090Z,2025-05-22T17:41:50Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5744197669,141,19.2,5744197671,212,0.3,5744197713,236,,5744197667,140,41.0,5744197715,233,190,5744197673,213,0.91,5744197719,286,,5744197665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829315,190,74,1,20,34,93ohqui2qgqm8408viwmm1ken,1,49.3,78.4,2025-05-22T17:22:13.091Z,2025-05-22T17:22:15Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744197617,285,,5744197615,56,Back,5744197735,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829335,191,4,1,20,37,93ohqui2qgqm8408viwmm1ken,1,60.2,91.0,2025-05-22T17:22:16.306Z,2025-05-22T17:35:36Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744197765,152,,5744197829,233,142,5744197767,265,,5744197761,13,,5744197769,286,,5744197763,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829341,142,4,1,20,37,5mbo4f0vps12dr0fcvjn3wyp5,0,39.8,9.0,2025-05-22T17:22:16.307Z,2025-05-22T17:42:36Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744197919,233,191,5744197807,56,Back,5744197811,152,,5744197815,285,,5744197813,265,,5744197805,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829417,192,1,1,20,46,93ohqui2qgqm8408viwmm1ken,1,56.3,89.4,2025-05-22T17:22:25.217Z,2025-05-22T17:22:26Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744198241,141,92.9,5744198237,56,Left,5744198245,213,0.25,5744198243,212,9.6,5744198239,140,65.2,5744198235,152,,5744198249,189,,5744198233,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829435,193,1,1,20,48,93ohqui2qgqm8408viwmm1ken,1,65.2,92.9,2025-05-22T17:22:27.154Z,2025-05-22T17:22:29Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744198329,140,82.0,5744198335,213,6.22,5744198331,141,91.2,5744198327,56,Left,5744198333,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829437,194,3,1,20,49,93ohqui2qgqm8408viwmm1ken,0,83.0,90.8,2025-05-22T17:22:28.198Z,2025-05-22T17:22:34Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744198343,286,,5744198397,233,143,5744198341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829443,143,7,1,20,49,5mbo4f0vps12dr0fcvjn3wyp5,1,17.0,9.2,2025-05-22T17:22:28.199Z,2025-05-22T17:22:33Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744198363,56,Back,5744198365,285,,5744198367,233,194,5744198361,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829445,144,6,1,20,51,5mbo4f0vps12dr0fcvjn3wyp5,0,9.3,14.5,2025-05-22T17:22:30.967Z,2025-05-22T17:26:46Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5744198501,73,,5744198499,56,Back,5744198539,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829453,195,6,1,20,51,93ohqui2qgqm8408viwmm1ken,1,90.7,85.5,2025-05-22T17:22:30.967Z,2025-05-22T17:26:46Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5744198525,233,144,5744198427,73,,5744198425,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829639,196,1,1,21,25,93ohqui2qgqm8408viwmm1ken,1,99.5,99.5,2025-05-22T17:23:04.882Z,2025-05-22T17:23:10Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744199563,2,,5744199565,6,,5744199571,56,Center,5744199575,141,48.2,5744199573,140,93.1,5744199581,1,,5744199577,212,35.5,5744199579,213,4.52,5744199569,223,,5744199567,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829641,197,44,1,21,29,93ohqui2qgqm8408viwmm1ken,1,92.2,44.3,2025-05-22T17:23:08.371Z,2025-05-22T17:30:16Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5744200487,233,148,5744199589,286,,5744199587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829745,148,44,1,21,29,5mbo4f0vps12dr0fcvjn3wyp5,0,7.8,55.7,2025-05-22T17:23:08.372Z,2025-05-22T17:43:03Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5744200133,285,,5744200131,56,Back,5744200513,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829645,198,61,1,21,29,93ohqui2qgqm8408viwmm1ken,1,93.1,48.2,2025-05-22T17:23:08.449Z,2025-05-22T17:43:26Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,1.0,5744199595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829653,199,15,1,21,31,93ohqui2qgqm8408viwmm1ken,1,80.5,34.0,2025-05-22T17:23:10.705Z,2025-05-22T17:44:04Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744199949,147,41.9,5744199671,56,Center,5744199957,231,48.0,5744199939,102,50.3,5744199839,25,,5744199933,29,,5744199669,18,,5744199953,230,98.2,5744199931,78,,5744199935,55,5744199943,215,,198,5744199845,82,,5744199841,72,5744200211,233,146,5744199941,103,19,5744199945,146,89.9,,,,,,,,,,
2817829693,146,10,1,21,31,5mbo4f0vps12dr0fcvjn3wyp5,1,12.7,59.9,2025-05-22T17:23:10.805Z,2025-05-22T18:01:10Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5744200215,233,199,5744199837,56,Back,5744199835,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829695,147,6,1,21,33,5mbo4f0vps12dr0fcvjn3wyp5,0,5.9,62.2,2025-05-22T17:23:12.095Z,2025-05-22T17:44:22Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5744199859,56,Back,5744199861,73,,5744200301,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829661,200,6,1,21,33,93ohqui2qgqm8408viwmm1ken,1,94.1,37.8,2025-05-22T17:23:12.095Z,2025-05-22T17:26:46Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744200297,233,147,5744199727,75,,5744199725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829871,201,1,1,22,11,93ohqui2qgqm8408viwmm1ken,0,99.5,0.5,2025-05-22T17:23:50.980Z,2025-05-22T17:23:57Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5744200809,213,1.91,5744200793,2,,5744200795,6,,5744200807,212,27.3,5744200803,140,90.8,5744200799,224,,5744200801,56,Center,5744200805,141,38.3,5744200797,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829857,149,44,1,22,15,5mbo4f0vps12dr0fcvjn3wyp5,1,9.7,59.3,2025-05-22T17:23:54.055Z,2025-05-22T17:45:59Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744200721,56,Back,5744200901,233,202,5744200723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829873,202,44,1,22,15,93ohqui2qgqm8408viwmm1ken,0,90.3,40.7,2025-05-22T17:23:54.056Z,2025-05-22T17:46:12Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744200863,233,149,5744200815,56,Center,5744200817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829865,150,12,1,22,15,5mbo4f0vps12dr0fcvjn3wyp5,1,10.0,57.9,2025-05-22T17:23:54.535Z,2025-05-22T17:46:00Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744200791,15,,5744200771,141,76.1,5744200769,140,26.2,5744200775,213,0.63,5744200773,212,21.0,5744200767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829897,203,1,1,22,21,93ohqui2qgqm8408viwmm1ken,1,63.1,22.4,2025-05-22T17:24:00.546Z,2025-05-22T17:24:03Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5744200963,212,29.6,5744200957,56,Back,5744200961,141,54.9,5744200965,213,2.30,5744200959,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829919,204,1,1,22,24,93ohqui2qgqm8408viwmm1ken,1,44.4,54.9,2025-05-22T17:24:03.394Z,2025-05-22T17:24:08Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5744201057,141,51.0,5744201055,140,23.6,5744201059,212,22.0,5744201053,56,Back,5744201061,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829933,205,1,1,22,29,93ohqui2qgqm8408viwmm1ken,0,23.0,45.5,2025-05-22T17:24:08.726Z,2025-05-22T17:24:12Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,5744201133,56,Center,5744201139,141,22.5,5744201143,213,5.95,5744201145,1,,5744201129,155,,5744201137,140,65.6,5744201141,212,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829943,151,44,1,22,32,5mbo4f0vps12dr0fcvjn3wyp5,1,31.8,79.2,2025-05-22T17:24:11.553Z,2025-05-22T17:24:15Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5744201199,285,,5744201197,56,Back,5744201207,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829937,206,44,1,22,32,93ohqui2qgqm8408viwmm1ken,0,68.2,20.8,2025-05-22T17:24:11.554Z,2025-05-22T17:24:15Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5744201175,286,,5744201173,56,Right,5744201213,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829963,152,1,1,22,32,5mbo4f0vps12dr0fcvjn3wyp5,1,27.9,81.7,2025-05-22T17:24:11.640Z,2025-05-22T17:46:32Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5744201295,140,36.8,5744201291,3,,5744201297,141,75.9,5744201301,213,5.88,5744201293,56,Back,5744201299,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829965,153,61,1,22,33,5mbo4f0vps12dr0fcvjn3wyp5,0,36.8,75.9,2025-05-22T17:24:12.911Z,2025-05-22T17:46:47Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5744201305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
