id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2805209347,239,7,1,29,41,46yo78zak2j7kaxc5ak1fnm60,1,69.5,9.8,2025-04-23T17:30:13.389Z,2025-04-25T14:50:59Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,1.0,,5674499353,56,Right,5677464647,384,,5674499355,286,,5677464507,178,,5674499357,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209823,394,51,1,29,42,9zqn9ugvg64it0lr5z8cq4g9v,1,33.5,88.1,2025-04-23T17:30:14.220Z,2025-04-23T17:38:22Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674502117,169,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209377,241,15,1,29,44,46yo78zak2j7kaxc5ak1fnm60,1,89.8,28.6,2025-04-23T17:30:16.704Z,2025-04-25T14:51:22Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5674501019,230,98.4,5674501007,55,239,5674499561,56,Center,5674500431,20,,5674501013,103,19,5674499557,22,,5674500435,82,,5674499559,63,,5674501003,29,5674501017,147,30.7,5674501039,233,5674502471,468,394,,5674501021,231,47.7,392,5674501015,146,91.0,5674501011,102,46.8,5674501005,154,5674501001,80,,,,,,,,,,,,,
2805209387,392,10,1,29,44,9zqn9ugvg64it0lr5z8cq4g9v,1,11.0,66.6,2025-04-23T17:30:16.804Z,2025-04-25T14:51:25Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674499603,56,Back,5674499601,94,,5674501069,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209385,242,6,1,29,45,46yo78zak2j7kaxc5ak1fnm60,1,90.0,32.6,2025-04-23T17:30:17.784Z,2025-04-25T14:51:31Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5674499743,233,393,5674499653,75,,5674499647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209391,393,6,1,29,45,9zqn9ugvg64it0lr5z8cq4g9v,0,10.0,67.4,2025-04-23T17:30:17.784Z,2025-04-25T14:53:09Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674499699,73,,5674499697,56,Back,5674499767,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209959,243,1,1,30,39,46yo78zak2j7kaxc5ak1fnm60,0,99.5,0.5,2025-04-23T17:31:11.873Z,2025-04-25T14:53:14Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674502713,155,,5674502711,6,,5674502715,223,,5674502719,140,96.5,5674502725,213,1.66,5674502723,212,35.6,5674502721,141,52.7,5674502709,2,,5674502717,56,5674502727,1,,5674502867,233,5677467837,72,,Center,,,,396,,,,,,,,,,,,,,,,,,,,,,,
2805209969,395,44,1,30,40,9zqn9ugvg64it0lr5z8cq4g9v,1,4.5,48.1,2025-04-23T17:31:12.896Z,2025-04-25T14:53:36Z,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,5674502811,233,244,5674502781,285,,5674502779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209965,244,44,1,30,40,46yo78zak2j7kaxc5ak1fnm60,0,95.5,51.9,2025-04-23T17:31:12.897Z,2025-04-25T14:53:38Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674502829,233,395,5674502765,286,,5674502763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209985,396,41,1,30,41,9zqn9ugvg64it0lr5z8cq4g9v,0,3.6,49.7,2025-04-23T17:31:13.772Z,2025-04-25T14:53:44Z,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,5674502849,141,34.6,5674502875,233,243,5674502853,213,5.81,5677468431,378,,5674502851,212,22.4,5674502847,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210037,245,1,1,30,48,46yo78zak2j7kaxc5ak1fnm60,0,88.3,86.5,2025-04-23T17:31:20.849Z,2025-04-25T14:53:54Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5674503107,2,,5674503119,213,4.91,5677468555,224,,5674503113,140,92.6,5674503111,56,Center,5674503115,141,53.0,5677468557,72,,5674503109,155,,5674503117,212,,,,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210041,397,12,1,30,49,9zqn9ugvg64it0lr5z8cq4g9v,1,10.2,44.0,2025-04-23T17:31:21.196Z,2025-04-25T14:54:13Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674503157,15,,5674503143,213,1.65,5674503131,140,8.7,5674503135,141,72.9,5674503139,212,19.7,5674503127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210103,246,15,1,30,51,46yo78zak2j7kaxc5ak1fnm60,1,87.8,29.3,2025-04-23T17:31:23.577Z,2025-04-25T14:54:50Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674503471,63,,5674504441,231,46.6,5674504435,146,89.9,5674504431,215,,5674504021,82,,5677469619,80,,5674503473,56,Center,5674504471,233,398,5674504429,103,5674504017,72,,5674504437,147,5674504433,458,,19,5674581541,25,,32.3,5674504439,230,98.9,5674504427,102,46.5,,,,,,,,,,,,,,,,,
2805210107,398,10,1,30,51,9zqn9ugvg64it0lr5z8cq4g9v,1,11.2,66.4,2025-04-23T17:31:23.677Z,2025-04-25T14:54:53Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674504475,233,246,5674503485,56,Back,5674503483,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210109,247,6,1,30,52,46yo78zak2j7kaxc5ak1fnm60,1,88.1,33.4,2025-04-23T17:31:24.609Z,2025-04-25T14:55:13Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674503513,56,Center,5674503529,233,399,5674503515,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210111,399,6,1,30,52,9zqn9ugvg64it0lr5z8cq4g9v,0,11.9,66.6,2025-04-23T17:31:24.609Z,2025-04-25T14:57:01Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674503559,233,247,5674503499,56,Back,5674503501,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210503,248,1,1,31,31,46yo78zak2j7kaxc5ak1fnm60,1,99.5,0.5,2025-04-23T17:32:03.587Z,2025-04-25T14:57:07Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674505657,212,29.4,5674505645,6,,5674505659,213,1.64,5677472471,72,,5674505653,140,97.6,5674505643,2,,5674505649,223,,5674505647,155,,5674505655,141,5674505651,56,Center,,,,,,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219551,348,1,1,31,31,46yo78zak2j7kaxc5ak1fnm60,0,92.9,35.6,2025-04-23T17:32:03.650Z,2025-04-23T17:58:39Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674559147,56,Center,5674559155,213,1.48,5674559153,212,6.8,5674559151,141,45.6,5674559145,168,,5674559149,140,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219557,546,61,1,31,32,9zqn9ugvg64it0lr5z8cq4g9v,0,9.0,53.2,2025-04-23T17:32:04.516Z,2025-04-23T17:46:20Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5674561165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210505,249,15,1,31,34,46yo78zak2j7kaxc5ak1fnm60,1,92.6,50.1,2025-04-23T17:32:06.697Z,2025-04-25T15:00:28Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674507927,25,,5674508249,147,50.5,5674508243,103,19,5674508263,233,400,5674505667,56,Center,5674508251,230,99.1,5674507929,20,,5674508247,146,93.0,5674561607,80,5674508245,458,,5674508241,102,5674507931,17,,,5674507935,82,,48.2,5674508253,231,49.6,5674561609,328,,,,,,,,,,,,,,,,,,
2805210485,400,10,1,31,34,9zqn9ugvg64it0lr5z8cq4g9v,1,7.3,48.2,2025-04-23T17:32:06.797Z,2025-04-23T17:32:49Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674505541,56,Back,5674508315,233,249,5674505539,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805221169,351,61,1,31,35,46yo78zak2j7kaxc5ak1fnm60,1,90.0,47.7,2025-04-23T17:32:07.121Z,2025-04-23T17:48:05Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5674567355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805221157,554,61,1,31,35,9zqn9ugvg64it0lr5z8cq4g9v,1,9.3,56.4,2025-04-23T17:32:07.221Z,2025-04-23T17:48:36Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674566385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805221199,352,61,1,31,36,46yo78zak2j7kaxc5ak1fnm60,1,89.7,44.6,2025-04-23T17:32:08.121Z,2025-04-23T17:48:51Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5674569781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805221165,555,61,1,31,36,9zqn9ugvg64it0lr5z8cq4g9v,1,9.3,57.5,2025-04-23T17:32:08.321Z,2025-04-23T17:49:22Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5674571569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210513,401,1,1,31,37,9zqn9ugvg64it0lr5z8cq4g9v,0,9.5,59.6,2025-04-23T17:32:09.821Z,2025-04-23T17:32:10Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674505697,140,11.9,5674505701,212,2.7,5674505703,213,0.38,5674505695,56,Back,5674505699,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210541,250,50,1,31,39,46yo78zak2j7kaxc5ak1fnm60,1,88.0,40.0,2025-04-23T17:32:11.922Z,2025-04-23T19:05:46Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674505855,56,Center,5674505947,233,402,5674505857,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210551,402,7,1,31,39,9zqn9ugvg64it0lr5z8cq4g9v,1,12.0,60.0,2025-04-23T17:32:11.923Z,2025-04-25T15:00:46Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674505905,285,,5674505903,56,Back,5677476143,178,,5677476141,385,,5674505929,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210649,404,1,1,31,45,9zqn9ugvg64it0lr5z8cq4g9v,1,65.1,56.3,2025-04-23T17:32:18.076Z,2025-04-23T17:32:21Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5674506455,140,76.5,5674506453,56,Center,5674506461,212,18.6,5674506465,213,5.41,5674506457,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210653,405,3,1,31,49,9zqn9ugvg64it0lr5z8cq4g9v,0,77.6,33.8,2025-04-23T17:32:21.340Z,2025-04-25T15:01:17Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5674506493,56,Center,5674506495,286,,5674506615,233,251,5677476683,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210659,251,7,1,31,49,46yo78zak2j7kaxc5ak1fnm60,0,22.4,66.2,2025-04-23T17:32:21.341Z,2025-04-25T15:01:22Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5677476789,385,,5674506557,56,Back,5674506561,233,405,5677476791,178,,5674506559,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210703,406,1,1,31,53,9zqn9ugvg64it0lr5z8cq4g9v,1,89.8,22.8,2025-04-23T17:32:25.788Z,2025-04-23T17:32:28Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5674506857,213,1.75,5674506851,140,88.8,5674506853,141,31.5,5674506849,56,Center,5674506855,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210709,407,50,1,31,54,9zqn9ugvg64it0lr5z8cq4g9v,1,88.0,34.2,2025-04-23T17:32:26.901Z,2025-04-25T15:01:38Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5674506897,286,,5674506895,56,Center,5674507149,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210745,252,7,1,31,54,46yo78zak2j7kaxc5ak1fnm60,1,12.0,65.8,2025-04-23T17:32:26.902Z,2025-04-25T15:01:44Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5677477171,178,,5677477169,385,,5674507093,285,,5674507091,56,Back,5674507133,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210765,253,12,1,31,57,46yo78zak2j7kaxc5ak1fnm60,1,14.1,72.3,2025-04-23T17:32:29.977Z,2025-04-23T17:33:15Z,8e8v25kjfqsohkczqxj5xsmj8,Z. Salifu,,,5674507211,212,20.4,5674507271,167,,5674507217,213,1.41,5674507201,140,17.2,5674507205,141,100.0,5674507197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210773,254,5,1,31,58,46yo78zak2j7kaxc5ak1fnm60,0,21.4,102.0,2025-04-23T17:32:30.845Z,2025-04-23T17:45:51Z,8e8v25kjfqsohkczqxj5xsmj8,Z. Salifu,,,5674507245,56,Back,5674507249,347,,5674507289,233,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210749,408,5,1,31,58,9zqn9ugvg64it0lr5z8cq4g9v,1,78.6,-2.0,2025-04-23T17:32:30.845Z,2025-04-23T17:45:50Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5674507263,233,254,5674507113,347,,5674507109,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210927,409,1,1,32,8,9zqn9ugvg64it0lr5z8cq4g9v,1,62.9,0.0,2025-04-23T17:32:40.789Z,2025-04-25T15:28:33Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5674508109,212,21.0,5674508103,56,Center,5674508101,107,,5674508105,140,58.1,5674508111,213,1.81,5674575529,189,,5674508107,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210941,410,1,1,32,10,9zqn9ugvg64it0lr5z8cq4g9v,1,58.3,34.8,2025-04-23T17:32:42.812Z,2025-04-25T15:28:35Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674508195,1,,5674508191,212,38.2,5674508193,213,1.41,5674508187,140,64.0,5674578923,155,,5674508185,56,Left,5674508189,141,90.3,5674577111,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210957,411,1,1,32,13,9zqn9ugvg64it0lr5z8cq4g9v,1,64.0,90.3,2025-04-23T17:32:45.948Z,2025-04-25T15:28:57Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5674508307,212,7.4,5674508305,141,83.3,5674508303,140,69.4,5674508301,56,Left,5674508309,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210979,412,1,1,32,16,9zqn9ugvg64it0lr5z8cq4g9v,1,69.4,83.3,2025-04-23T17:32:48.621Z,2025-04-23T17:32:50Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674508437,212,6.6,5674508435,141,82.9,5674508431,56,Left,5674508433,140,63.1,5674508439,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211003,413,1,1,32,18,9zqn9ugvg64it0lr5z8cq4g9v,1,59.4,81.1,2025-04-23T17:32:50.461Z,2025-04-23T17:32:52Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674508577,140,43.9,5674508583,213,3.41,5674508579,141,74.4,5674508581,212,16.9,5674508575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211039,414,1,1,32,21,9zqn9ugvg64it0lr5z8cq4g9v,1,43.3,74.2,2025-04-23T17:32:53.532Z,2025-04-23T17:32:57Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674508799,141,81.1,5674508795,56,Left,5674508797,140,53.8,5674508803,212,12.0,5674508805,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211069,415,1,1,32,25,9zqn9ugvg64it0lr5z8cq4g9v,1,59.4,81.5,2025-04-23T17:32:57.356Z,2025-04-23T17:32:59Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5674508901,56,Center,5674508903,140,51.8,5674508905,141,59.3,5674508909,213,4.23,5674508907,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211087,416,1,1,32,27,9zqn9ugvg64it0lr5z8cq4g9v,1,56.3,55.8,2025-04-23T17:32:59.740Z,2025-04-23T17:33:01Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5674508987,213,0.09,5674508979,56,Center,5674508983,141,57.3,5674508981,140,67.6,5674508985,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211095,417,1,1,32,29,9zqn9ugvg64it0lr5z8cq4g9v,1,69.7,56.4,2025-04-23T17:33:01.196Z,2025-04-23T17:33:02Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5674509011,213,4.71,5674509007,141,43.4,5674509009,212,8.8,5674509003,56,Center,5674509005,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211117,418,1,1,32,30,9zqn9ugvg64it0lr5z8cq4g9v,1,70.1,42.1,2025-04-23T17:33:02.461Z,2025-04-23T17:33:05Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5674509143,140,88.1,5674509141,56,Right,5674509145,141,4.9,5674509149,213,5.35,5674509147,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211137,419,1,1,32,33,9zqn9ugvg64it0lr5z8cq4g9v,0,90.5,8.3,2025-04-23T17:33:05.132Z,2025-04-25T15:29:19Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5674509285,213,1.37,5674509271,155,,5674509269,2,,5677496257,20,,5674509275,140,96.9,5674509407,233,255,5677496255,224,,5674509283,212,34.1,5674509287,1,5674509273,56,Center,5674509279,141,,,,,,,,57.5,,,,,,,,,,,,,,,,,,,,,,,
2805211153,255,11,1,32,37,46yo78zak2j7kaxc5ak1fnm60,1,5.4,49.0,2025-04-23T17:33:09.153Z,2025-04-25T15:29:30Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5674509411,233,419,5674509379,56,Back,5674509381,88,,5677496319,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211445,256,1,1,32,59,46yo78zak2j7kaxc5ak1fnm60,0,14.0,29.8,2025-04-23T17:33:31.858Z,2025-04-23T17:33:36Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5674510887,56,Center,5674510893,212,63.8,5674510891,141,29.5,5674510899,1,,5674510897,213,6.28,5674510889,140,74.8,5674510885,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211449,420,44,1,33,2,9zqn9ugvg64it0lr5z8cq4g9v,1,28.6,72.9,2025-04-23T17:33:34.364Z,2025-04-25T15:30:04Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674511007,233,257,5674510945,285,,5674510943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211461,257,44,1,33,2,46yo78zak2j7kaxc5ak1fnm60,0,71.4,27.1,2025-04-23T17:33:34.365Z,2025-04-25T15:30:06Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5674510993,286,,5674510991,56,Center,5674511011,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211453,421,12,1,33,2,9zqn9ugvg64it0lr5z8cq4g9v,1,34.5,76.9,2025-04-23T17:33:34.605Z,2025-04-25T15:30:08Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5674510975,213,6.26,5674510969,140,46.0,5674510973,212,12.1,5674510971,141,76.4,5674510979,15,,5674510967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211475,422,1,1,33,3,9zqn9ugvg64it0lr5z8cq4g9v,1,45.4,75.7,2025-04-23T17:33:35.129Z,2025-04-25T15:30:17Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674511031,56,Center,5674511035,140,60.0,5674511039,141,77.2,5674511047,213,0.07,5674511043,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211481,423,1,1,33,4,9zqn9ugvg64it0lr5z8cq4g9v,0,60.0,77.2,2025-04-23T17:33:36.229Z,2025-04-25T15:30:20Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5674511087,140,54.7,5674511091,212,7.4,5674511093,213,3.86,5674511089,141,70.0,5674511085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211491,258,8,1,33,5,46yo78zak2j7kaxc5ak1fnm60,1,61.9,30.0,2025-04-23T17:33:37.147Z,2025-04-25T15:30:32Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5674511121,56,Center,5677497017,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211525,425,1,1,33,6,9zqn9ugvg64it0lr5z8cq4g9v,0,42.9,73.6,2025-04-23T17:33:38.824Z,2025-04-25T15:30:57Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5674511317,141,66.9,5674511319,212,6.3,5674511321,213,5.47,5674511313,56,Back,5674511315,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211505,424,61,1,33,7,9zqn9ugvg64it0lr5z8cq4g9v,1,54.7,70.0,2025-04-23T17:33:39.773Z,2025-04-23T17:53:17Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5674511205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211555,260,3,1,33,13,46yo78zak2j7kaxc5ak1fnm60,0,26.2,69.2,2025-04-23T17:33:45.266Z,2025-04-25T15:48:21Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674511513,56,Back,5677506521,233,426,5677497387,465,,5677497223,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211539,426,7,1,33,13,9zqn9ugvg64it0lr5z8cq4g9v,1,73.8,30.8,2025-04-23T17:33:45.267Z,2025-04-25T15:48:21Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5677497497,178,,5674511409,56,Center,5677497253,286,,5677497495,383,,5677506517,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211561,261,5,1,33,14,46yo78zak2j7kaxc5ak1fnm60,1,20.6,102.0,2025-04-23T17:33:46.972Z,2025-04-23T17:45:51Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674511559,347,,5674511585,233,427,5674511557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211551,427,5,1,33,14,9zqn9ugvg64it0lr5z8cq4g9v,0,79.4,-2.0,2025-04-23T17:33:46.972Z,2025-04-23T17:33:49Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5674511603,233,261,5674511493,56,Right,5674511495,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211743,262,1,1,33,28,46yo78zak2j7kaxc5ak1fnm60,1,21.5,100.0,2025-04-23T17:34:00.897Z,2025-04-25T15:31:49Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5674512567,107,,5674512577,213,5.42,5674512575,212,6.3,5674512569,56,Back,5674512573,141,94.2,5674512571,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211755,263,1,1,33,30,46yo78zak2j7kaxc5ak1fnm60,0,25.0,95.7,2025-04-23T17:34:02.930Z,2025-04-25T15:31:55Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5674512627,236,,5674512617,140,28.4,5674512633,286,,5674512619,141,94.7,5674512621,212,3.6,5674512623,213,6.09,5674512615,56,Back,5674512629,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
