id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2810990015,146,5,1,15,3,33hzf6j2rd9r50g2n4agsytkd,0,101.6,37.6,2025-05-05T17:25:54.801Z,2025-05-05T18:07:05Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706308005,233,150,5706307947,346,,5706307945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810989873,150,5,1,15,3,1939bnru25svvgv15k2c7tw2y,1,-1.6,62.4,2025-05-05T17:25:54.801Z,2025-05-05T18:07:05Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706307117,56,Back,5706307119,346,,5706307955,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990219,151,1,1,15,43,1939bnru25svvgv15k2c7tw2y,0,5.7,59.3,2025-05-05T17:26:35.329Z,2025-05-05T17:26:38Z,2qac7z5bt0grylf296n67j384,S. Eriksson,,,5706309125,124,,5706309135,213,0.10,5706309137,1,,5706309139,74,,5706309127,56,Center,5706309129,140,77.4,5706309131,141,70.0,5706309133,212,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990243,148,1,1,15,48,33hzf6j2rd9r50g2n4agsytkd,0,27.7,30.9,2025-05-05T17:26:39.885Z,2025-05-05T17:26:41Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706309285,56,Back,5706309291,212,6.2,5706309283,155,,5706309289,141,26.4,5706309287,140,32.8,5706309293,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990293,152,43,1,15,50,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T17:26:42.331Z,2025-05-05T17:38:59Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706309553,286,0,5706309551,56,Center,5706352997,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990271,149,43,1,15,50,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-05T17:26:42.332Z,2025-05-05T17:38:58Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5706309737,233,152,5706309443,56,Back,5706352949,144,44,5706309445,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990355,154,1,1,15,55,1939bnru25svvgv15k2c7tw2y,1,42.8,93.0,2025-05-05T17:26:47.233Z,2025-05-05T17:26:49Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706309901,141,80.9,5706309905,213,3.54,5706309903,212,21.1,5706309899,140,24.3,5706309897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990363,155,1,1,15,57,1939bnru25svvgv15k2c7tw2y,1,24.3,80.9,2025-05-05T17:26:49.552Z,2025-05-05T17:26:50Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706309951,212,9.4,5706309947,140,33.0,5706309953,213,6.06,5706309949,141,77.9,5706309945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990371,156,1,1,15,58,1939bnru25svvgv15k2c7tw2y,1,33.0,77.9,2025-05-05T17:26:50.497Z,2025-05-05T17:26:51Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706310007,56,Back,5706310009,140,23.7,5706310015,212,9.8,5706310043,156,,5706310011,141,77.6,5706310019,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990425,157,1,1,16,0,1939bnru25svvgv15k2c7tw2y,1,23.7,77.6,2025-05-05T17:26:52.113Z,2025-05-05T17:26:56Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706310325,212,28.1,5706310319,56,Back,5706310321,140,25.4,5706310327,213,4.78,5706310323,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990465,158,1,1,16,4,1939bnru25svvgv15k2c7tw2y,1,32.4,38.6,2025-05-05T17:26:55.984Z,2025-05-05T17:26:59Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5706310563,213,1.33,5706310561,212,17.4,5706310555,56,Back,5706310557,140,36.4,5706310559,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990503,159,1,1,16,7,1939bnru25svvgv15k2c7tw2y,1,38.8,66.9,2025-05-05T17:26:59.344Z,2025-05-05T17:27:03Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706310785,212,13.5,5706310779,56,Back,5706310783,141,86.3,5706310781,140,36.2,5706310787,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990531,160,1,1,16,11,1939bnru25svvgv15k2c7tw2y,1,40.0,80.3,2025-05-05T17:27:03.313Z,2025-05-05T17:27:05Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706310911,56,Center,5706310917,212,22.2,5706310913,140,58.1,5706310921,213,5.74,5706310915,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990545,161,1,1,16,13,1939bnru25svvgv15k2c7tw2y,1,58.1,63.4,2025-05-05T17:27:05.008Z,2025-05-05T17:27:06Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706310987,140,61.5,5706310993,213,1.17,5706310989,141,75.7,5706310991,212,9.1,5706310985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990567,162,1,1,16,14,1939bnru25svvgv15k2c7tw2y,1,61.5,75.7,2025-05-05T17:27:05.904Z,2025-05-05T17:27:07Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706311095,141,77.6,5706311093,140,40.9,5706311097,212,21.7,5706311099,213,3.08,5706311091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990607,163,1,1,16,16,1939bnru25svvgv15k2c7tw2y,1,40.7,77.8,2025-05-05T17:27:07.840Z,2025-05-05T17:27:11Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706311323,140,35.6,5706311321,56,Back,5706311329,213,4.45,5706311327,212,20.9,5706311325,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990663,164,1,1,16,20,1939bnru25svvgv15k2c7tw2y,1,43.0,47.5,2025-05-05T17:27:11.809Z,2025-05-05T17:27:17Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5706311597,56,Center,5706311599,140,65.0,5706311605,213,0.09,5706311603,212,23.2,5706311601,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990667,165,61,1,16,20,1939bnru25svvgv15k2c7tw2y,0,63.1,43.4,2025-05-05T17:27:12.216Z,2025-05-05T17:39:38Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706311637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990665,151,1,1,16,21,33hzf6j2rd9r50g2n4agsytkd,1,28.9,73.2,2025-05-05T17:27:13.525Z,2025-05-05T17:39:34Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706311623,212,4.9,5706311621,141,77.5,5706311619,140,32.7,5706311617,56,Back,5706311625,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990765,152,3,1,16,23,33hzf6j2rd9r50g2n4agsytkd,1,48.8,68.4,2025-05-05T17:27:15.329Z,2025-05-05T18:06:48Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5706318705,233,187,5706312165,56,Back,5706318709,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991875,187,45,1,16,23,1939bnru25svvgv15k2c7tw2y,0,51.2,31.6,2025-05-05T17:27:15.329Z,2025-05-05T18:06:48Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706318747,233,152,5706318477,56,Center,5706318481,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990767,153,50,1,16,34,33hzf6j2rd9r50g2n4agsytkd,1,64.0,68.9,2025-05-05T17:27:25.771Z,2025-05-05T18:06:51Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5706359703,233,166,5706312207,56,Center,5706312209,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990785,166,7,1,16,34,1939bnru25svvgv15k2c7tw2y,0,36.0,31.1,2025-05-05T17:27:25.772Z,2025-05-05T18:06:50Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706312279,285,,5706312275,56,Back,5706359685,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990769,154,61,1,16,35,33hzf6j2rd9r50g2n4agsytkd,0,64.2,75.9,2025-05-05T17:27:26.844Z,2025-05-05T17:27:27Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5706312215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990791,167,4,1,16,36,1939bnru25svvgv15k2c7tw2y,1,34.6,29.4,2025-05-05T17:27:27.949Z,2025-05-05T17:27:32Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706312317,152,,5706312319,265,,5706312341,233,155,5706312313,13,,5706312345,286,,5706312315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990783,155,4,1,16,36,33hzf6j2rd9r50g2n4agsytkd,0,65.4,70.6,2025-05-05T17:27:27.950Z,2025-05-05T17:27:54Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5706312305,285,,5706312359,233,167,5706313223,55,156,5706312301,152,,5706312299,56,Center,5706312303,265,,5706312297,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810990929,156,17,1,16,59,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-05T17:27:51.100Z,2025-05-05T17:27:53Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5706313207,31,,5706313213,55,155,5706313209,392,,5706313211,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991233,168,1,1,17,26,1939bnru25svvgv15k2c7tw2y,1,25.3,34.9,2025-05-05T17:28:18.001Z,2025-05-05T17:28:19Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5706314891,189,,5706314843,140,26.2,5706314849,213,1.53,5706314847,212,22.1,5706314845,141,67.3,5706314837,5,,5706314841,56,Back,5706314839,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991269,169,1,1,17,28,1939bnru25svvgv15k2c7tw2y,1,26.2,67.3,2025-05-05T17:28:19.745Z,2025-05-05T17:28:20Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706315015,140,38.3,5706315021,213,0.81,5706315013,56,Back,5706315019,212,18.4,5706315017,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991307,170,1,1,17,29,1939bnru25svvgv15k2c7tw2y,1,38.3,86.8,2025-05-05T17:28:20.672Z,2025-05-05T17:28:23Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706315269,212,17.5,5706315267,141,61.4,5706315263,56,Back,5706315271,213,4.54,5706315265,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991343,172,1,1,17,32,1939bnru25svvgv15k2c7tw2y,1,37.2,63.9,2025-05-05T17:28:24.257Z,2025-05-05T17:28:27Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706315485,56,Back,5706315491,212,13.9,5706315489,141,43.6,5706315487,140,35.6,5706315493,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991371,173,1,1,17,35,1939bnru25svvgv15k2c7tw2y,1,39.3,44.0,2025-05-05T17:28:27.393Z,2025-05-05T17:28:30Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5706315643,141,56.9,5706315647,213,0.97,5706315645,212,10.6,5706315641,140,45.0,5706315639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991389,174,1,1,17,38,1939bnru25svvgv15k2c7tw2y,0,44.8,47.0,2025-05-05T17:28:29.858Z,2025-05-05T17:28:32Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706315725,56,Center,5706315741,1,,5706315735,212,32.6,5706315723,155,,5706315739,213,5.80,5706315731,141,24.6,5706315727,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991415,157,12,1,17,41,33hzf6j2rd9r50g2n4agsytkd,1,27.0,76.9,2025-05-05T17:28:33.453Z,2025-05-05T17:28:34Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706315867,15,,5706315859,213,5.90,5706315855,212,6.2,5706315851,140,32.5,5706315853,141,73.5,5706315849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991427,158,43,1,17,43,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-05T17:28:35.068Z,2025-05-05T17:42:32Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706365669,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991447,159,1,1,17,43,33hzf6j2rd9r50g2n4agsytkd,1,32.5,73.5,2025-05-05T17:28:35.485Z,2025-05-05T17:28:36Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706316009,56,Back,5706316013,141,71.5,5706316011,140,28.5,5706316015,212,4.4,5706316017,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991451,160,1,1,17,44,33hzf6j2rd9r50g2n4agsytkd,0,28.5,71.5,2025-05-05T17:28:36.269Z,2025-05-05T17:28:36Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706316027,56,Back,5706316035,141,75.1,5706316031,140,30.6,5706316037,212,3.3,5706316039,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991445,175,43,1,17,44,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-05T17:28:36.293Z,2025-05-05T17:42:33Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706365721,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991471,176,1,1,17,44,1939bnru25svvgv15k2c7tw2y,1,65.8,15.5,2025-05-05T17:28:36.321Z,2025-05-05T17:28:38Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706316155,212,7.4,5706316151,140,72.4,5706316157,213,0.37,5706316153,141,19.5,5706316149,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991485,177,1,1,17,46,1939bnru25svvgv15k2c7tw2y,0,71.6,19.4,2025-05-05T17:28:38.352Z,2025-05-05T17:28:40Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706316243,140,79.1,5706316251,213,5.22,5706316245,141,0.0,5706316241,56,Right,5706316247,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991501,161,5,1,17,48,33hzf6j2rd9r50g2n4agsytkd,1,20.8,101.4,2025-05-05T17:28:39.852Z,2025-05-05T17:28:40Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706316305,347,,5706316319,233,178,5706316303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991493,178,5,1,17,48,1939bnru25svvgv15k2c7tw2y,0,79.2,-1.4,2025-05-05T17:28:39.852Z,2025-05-05T18:07:05Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706316345,233,161,5706316285,347,,5706316279,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991631,162,1,1,17,58,33hzf6j2rd9r50g2n4agsytkd,1,23.5,100.0,2025-05-05T17:28:50.365Z,2025-05-05T17:28:52Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706316967,213,5.31,5706316961,141,91.8,5706316955,56,Back,5706316957,140,28.0,5706316965,212,8.3,5706316953,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991637,163,1,1,18,1,33hzf6j2rd9r50g2n4agsytkd,0,28.0,91.8,2025-05-05T17:28:52.748Z,2025-05-05T17:42:52Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706317009,140,31.2,5706317007,56,Back,5706317015,213,6.22,5706317003,3,,5706317013,212,3.4,5706317005,168,,5706317011,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991655,179,1,1,18,1,1939bnru25svvgv15k2c7tw2y,0,59.1,13.5,2025-05-05T17:28:52.992Z,2025-05-05T17:28:55Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5706317103,212,15.9,5706317099,140,74.1,5706317097,56,Right,5706317101,141,16.8,5706317095,3,,5706317105,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991669,164,44,1,18,3,33hzf6j2rd9r50g2n4agsytkd,1,26.9,85.4,2025-05-05T17:28:55.215Z,2025-05-05T18:06:41Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706317241,233,180,5706317173,285,,5706317171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991665,180,44,1,18,3,1939bnru25svvgv15k2c7tw2y,0,73.1,14.6,2025-05-05T17:28:55.216Z,2025-05-05T18:06:42Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5706317143,286,,5706317265,233,164,5706317141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991679,165,1,1,18,4,33hzf6j2rd9r50g2n4agsytkd,0,28.4,89.3,2025-05-05T17:28:55.886Z,2025-05-05T17:28:56Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706317215,3,,5706317221,141,87.2,5706317223,212,1.6,5706317219,140,27.7,5706317217,56,Back,5706317225,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991689,181,1,1,18,4,1939bnru25svvgv15k2c7tw2y,1,72.3,24.1,2025-05-05T17:28:56.593Z,2025-05-05T17:28:57Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5706317297,56,Center,5706317299,140,63.8,5706317307,213,2.61,5706317301,141,31.9,5706317305,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991739,183,1,1,18,6,1939bnru25svvgv15k2c7tw2y,1,63.8,31.9,2025-05-05T17:28:58.519Z,2025-05-05T17:29:00Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5706317617,213,5.08,5706317615,212,17.3,5706317611,140,69.7,5706317613,141,8.2,5706317609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991781,184,1,1,18,10,1939bnru25svvgv15k2c7tw2y,1,74.4,8.6,2025-05-05T17:29:02.609Z,2025-05-05T17:43:29Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5706317841,141,21.5,5706317845,213,2.39,5706317837,56,Center,5706317839,140,65.4,5706317843,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991805,185,1,1,18,12,1939bnru25svvgv15k2c7tw2y,0,65.4,21.5,2025-05-05T17:29:03.832Z,2025-05-05T17:43:30Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706317949,1,,5706317947,213,0.17,5706317945,212,38.8,5706317941,140,100.0,5706317939,56,Center,5706317943,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991793,166,5,1,18,12,33hzf6j2rd9r50g2n4agsytkd,1,-1.6,67.7,2025-05-05T17:29:04.316Z,2025-05-05T18:07:06Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5706317891,346,,5706317969,233,186,5706317889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991807,186,5,1,18,12,1939bnru25svvgv15k2c7tw2y,0,101.6,32.3,2025-05-05T17:29:04.316Z,2025-05-05T18:07:06Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5706317957,56,Center,5706317973,233,166,5706317959,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991863,167,1,1,18,20,33hzf6j2rd9r50g2n4agsytkd,1,3.9,56.7,2025-05-05T17:29:12.349Z,2025-05-05T17:29:14Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5706318403,56,Back,5706318439,189,,5706318415,237,,5706318401,124,,5706318407,141,39.4,5706318409,212,13.0,5706318411,213,5.15,5706318405,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991945,168,1,1,18,27,33hzf6j2rd9r50g2n4agsytkd,1,26.0,40.7,2025-05-05T17:29:19.597Z,2025-05-05T17:29:22Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706318903,141,60.6,5706318899,140,28.7,5706318893,56,Back,5706318907,212,13.8,5706318911,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810991969,169,1,1,18,30,33hzf6j2rd9r50g2n4agsytkd,1,30.6,60.3,2025-05-05T17:29:22.237Z,2025-05-05T17:29:25Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5706319027,140,30.1,5706319031,141,44.6,5706319035,212,10.7,5706319025,56,Back,5706319039,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810992015,170,1,1,18,33,33hzf6j2rd9r50g2n4agsytkd,1,31.8,31.9,2025-05-05T17:29:25.341Z,2025-05-05T17:29:29Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706319295,56,Back,5706319303,213,5.35,5706319299,141,13.2,5706319297,140,40.7,5706319301,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810992051,171,1,1,18,37,33hzf6j2rd9r50g2n4agsytkd,1,45.8,13.8,2025-05-05T17:29:29.357Z,2025-05-05T17:29:32Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5706319481,56,Right,5706319485,141,13.2,5706319489,213,6.26,5706319487,212,20.0,5706319483,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810992077,172,1,1,18,40,33hzf6j2rd9r50g2n4agsytkd,1,63.7,12.9,2025-05-05T17:29:32.124Z,2025-05-05T17:29:34Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5706319639,212,23.5,5706319637,141,23.9,5706319641,213,2.82,5706319635,140,42.5,5706319633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810992149,173,1,1,18,43,33hzf6j2rd9r50g2n4agsytkd,1,34.9,23.7,2025-05-05T17:29:34.765Z,2025-05-05T17:29:39Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5706319951,56,Back,5706319957,212,19.6,5706319959,213,2.66,5706319953,140,18.3,5706319955,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810992211,174,1,1,18,48,33hzf6j2rd9r50g2n4agsytkd,0,24.0,31.3,2025-05-05T17:29:39.661Z,2025-05-05T17:29:45Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5706320355,212,56.4,5706320351,140,77.5,5706320343,157,,5706320359,1,,5706320357,213,6.20,5706320347,56,Center,5706320353,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810992209,188,44,1,18,52,1939bnru25svvgv15k2c7tw2y,1,22.7,76.6,2025-05-05T17:29:43.664Z,2025-05-05T18:06:42Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706320331,56,Back,5706320481,233,175,5706320333,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810992217,175,44,1,18,52,33hzf6j2rd9r50g2n4agsytkd,0,77.3,23.4,2025-05-05T17:29:43.665Z,2025-05-05T18:06:42Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5706320501,233,188,5706320399,286,,5706320397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810992215,189,1,1,18,52,1939bnru25svvgv15k2c7tw2y,0,23.1,78.5,2025-05-05T17:29:44.113Z,2025-05-05T17:29:44Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5706320383,212,10.0,5706320375,3,,5706320381,141,79.6,5706320377,56,Back,5706320379,140,32.6,5706320385,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811000989,301,3,1,18,55,33hzf6j2rd9r50g2n4agsytkd,1,71.8,15.8,2025-05-05T17:29:46.850Z,2025-05-05T18:06:48Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706372833,56,Right,5706373047,233,326,5706372835,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811001017,326,45,1,18,55,1939bnru25svvgv15k2c7tw2y,0,28.2,84.2,2025-05-05T17:29:46.850Z,2025-05-05T18:06:48Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5706373041,285,,5706373081,233,301,5706373039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810992279,176,1,1,18,56,33hzf6j2rd9r50g2n4agsytkd,1,73.9,11.3,2025-05-05T17:29:47.837Z,2025-05-05T17:44:45Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5706320793,141,9.5,5706320789,56,Right,5706320797,213,3.48,5706320795,212,3.7,5706320791,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
