id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2813456903,147,1,1,19,1,5mbo4f0vps12dr0fcvjn3wyp5,1,50.9,19.4,2025-05-11T12:22:28.453Z,2025-05-11T12:22:29Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5719959245,213,2.51,5719959235,3,,5719959237,56,Back,5719959239,140,43.7,5719959243,212,9.4,5719959241,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813456979,148,3,1,19,2,5mbo4f0vps12dr0fcvjn3wyp5,1,42.2,25.8,2025-05-11T12:22:29.685Z,2025-05-11T13:42:18Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5719959733,233,197,5719959669,56,Back,5719959671,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813456939,197,45,1,19,2,spvvjmk37iid7hsky9g3nce7,0,57.8,74.2,2025-05-11T12:22:29.685Z,2025-05-11T13:42:19Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5719959469,56,Center,5719959471,285,,5719959777,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457007,149,1,1,19,6,5mbo4f0vps12dr0fcvjn3wyp5,1,39.4,49.7,2025-05-11T12:22:33.542Z,2025-05-11T12:22:34Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5719959859,141,52.4,5719959857,140,54.1,5719959861,212,15.5,5719959863,213,0.12,5719959855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457049,150,1,1,19,8,5mbo4f0vps12dr0fcvjn3wyp5,1,54.2,52.5,2025-05-11T12:22:34.774Z,2025-05-11T12:22:38Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5719960039,213,1.66,5719960031,56,Left,5719960033,140,51.9,5719960035,141,92.4,5719960037,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457191,151,1,1,19,11,5mbo4f0vps12dr0fcvjn3wyp5,1,52.0,92.7,2025-05-11T12:22:37.989Z,2025-05-11T12:22:44Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5719960813,212,46.5,5719960811,141,95.6,5719960809,140,96.2,5719960807,56,Left,5719960817,1,,5719960805,155,,5719960815,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457241,152,1,1,19,17,5mbo4f0vps12dr0fcvjn3wyp5,1,95.6,95.6,2025-05-11T12:22:43.973Z,2025-05-11T12:22:46Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5719961055,141,57.2,5719961063,213,4.49,5719961047,2,,5719961059,212,26.7,5719961049,155,,5719961053,140,90.1,5719961051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457245,153,1,1,19,19,5mbo4f0vps12dr0fcvjn3wyp5,1,92.0,76.7,2025-05-11T12:22:46.658Z,2025-05-11T12:49:07Z,alxccjq2y6il5yjw108a0axnt,J. Hove,1.0,,5720113897,212,23.3,5720115915,210,13,5720113895,141,49.7,5719961067,56,Center,5720115921,154,,5720113893,140,78.4,5720113899,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457293,154,13,1,19,21,5mbo4f0vps12dr0fcvjn3wyp5,1,80.5,46.0,2025-05-11T12:22:47.757Z,2025-05-11T12:49:09Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5720113235,154,,5719963107,391,,5719963095,29,,5719961245,22,,5719962579,20,,5719963103,103,66.7,5719963109,230,98.4,5720113237,215,,5719963105,328,,5719963097,55,5719961247,18,,5719961249,56,5719963101,102,153,Center,35.3,5719963111,231,49.5,5719963093,81,,,,,,,,,,,,,,,
2813457315,155,5,1,19,21,5mbo4f0vps12dr0fcvjn3wyp5,0,101.2,49.0,2025-05-11T12:22:48.515Z,2025-05-11T13:09:50Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5719961325,56,Center,5719961375,233,198,5719961329,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457275,198,5,1,19,21,spvvjmk37iid7hsky9g3nce7,1,-1.2,51.0,2025-05-11T12:22:48.515Z,2025-05-11T13:09:50Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5719961199,346,,5719961197,56,Back,5719961357,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457685,199,1,1,19,44,spvvjmk37iid7hsky9g3nce7,1,3.7,46.6,2025-05-11T12:23:11.395Z,2025-05-11T12:23:13Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5719963331,140,58.5,5719963343,74,,5719963329,56,Center,5719963333,141,76.6,5719963339,1,,5719963337,213,0.34,5719963327,124,,5719963335,212,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457841,200,1,1,19,46,spvvjmk37iid7hsky9g3nce7,1,58.2,76.0,2025-05-11T12:23:13.618Z,2025-05-11T12:23:20Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5719964089,141,85.0,5719964083,168,,5719964081,3,,5719964085,56,Left,5719964091,212,8.6,5719964093,213,0.80,5719964087,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457855,201,1,1,19,53,spvvjmk37iid7hsky9g3nce7,1,64.4,82.3,2025-05-11T12:23:20.019Z,2025-05-11T12:23:21Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5719964169,212,4.4,5719964163,56,Left,5719964171,213,2.44,5719964165,140,61.2,5719964167,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457877,202,1,1,19,54,spvvjmk37iid7hsky9g3nce7,1,61.2,86.5,2025-05-11T12:23:21.026Z,2025-05-11T12:23:22Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5719964291,141,80.3,5719964293,212,7.0,5719964287,56,Left,5719964289,140,66.5,5719964295,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457937,203,1,1,19,55,spvvjmk37iid7hsky9g3nce7,1,66.1,81.7,2025-05-11T12:23:22.531Z,2025-05-11T12:23:24Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5719964585,212,19.1,5719964577,140,82.6,5719964589,213,0.43,5719964581,141,93.5,5719964575,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457947,204,1,1,19,57,spvvjmk37iid7hsky9g3nce7,0,81.8,93.0,2025-05-11T12:23:24.242Z,2025-05-11T12:23:25Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5719964653,212,10.5,5719964651,141,77.6,5719964655,213,4.76,5719964641,56,Center,5719964647,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813457979,156,8,1,20,0,5mbo4f0vps12dr0fcvjn3wyp5,1,15.1,22.7,2025-05-11T12:23:26.742Z,2025-05-11T12:23:26Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5719964805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458039,158,1,1,20,2,5mbo4f0vps12dr0fcvjn3wyp5,1,14.8,12.8,2025-05-11T12:23:28.726Z,2025-05-11T12:23:29Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5719965089,141,28.8,5719965093,213,1.87,5719965085,56,Back,5719965091,212,11.4,5719965087,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458055,159,1,1,20,2,5mbo4f0vps12dr0fcvjn3wyp5,1,11.6,28.9,2025-05-11T12:23:29.525Z,2025-05-11T12:23:30Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5719965185,212,11.8,5719965181,140,15.4,5719965183,141,12.5,5719965179,56,Back,5719965187,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458063,160,1,1,20,3,5mbo4f0vps12dr0fcvjn3wyp5,1,15.3,11.7,2025-05-11T12:23:30.677Z,2025-05-11T12:50:30Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5719965305,141,23.1,5719965307,212,10.2,5719965309,213,0.86,5719965303,140,21.6,5719965301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459909,176,43,1,20,4,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-11T12:23:30.758Z,2025-05-11T12:51:19Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5720127565,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458085,161,1,1,20,4,5mbo4f0vps12dr0fcvjn3wyp5,1,21.6,23.1,2025-05-11T12:23:31.590Z,2025-05-11T12:50:33Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5719965503,213,1.90,5719965497,140,17.9,5719965501,212,12.0,5719965495,56,Back,5719965499,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458103,162,1,1,20,6,5mbo4f0vps12dr0fcvjn3wyp5,1,17.9,39.8,2025-05-11T12:23:33.333Z,2025-05-11T12:50:36Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5719965607,56,Back,5719965615,213,1.42,5719965613,212,17.4,5719965611,141,65.1,5719965609,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458113,163,1,1,20,8,5mbo4f0vps12dr0fcvjn3wyp5,1,20.4,65.1,2025-05-11T12:23:34.742Z,2025-05-11T12:23:35Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719965701,212,12.4,5719965697,140,20.9,5719965703,213,1.53,5719965695,56,Back,5719965699,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458121,164,1,1,20,8,5mbo4f0vps12dr0fcvjn3wyp5,1,20.9,83.3,2025-05-11T12:23:35.605Z,2025-05-11T12:23:36Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5719965755,212,10.0,5719965749,56,Back,5719965753,141,69.9,5719965757,213,5.14,5719965751,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458145,165,1,1,20,9,5mbo4f0vps12dr0fcvjn3wyp5,1,24.9,69.9,2025-05-11T12:23:36.318Z,2025-05-11T12:23:37Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5719965839,56,Back,5719965845,212,5.4,5719965847,213,2.86,5719965843,141,72.1,5719965841,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458185,166,1,1,20,10,5mbo4f0vps12dr0fcvjn3wyp5,1,20.0,72.1,2025-05-11T12:23:37.398Z,2025-05-11T12:52:17Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5719966065,213,0.08,5719966059,140,30.1,5719966063,212,10.6,5719966055,56,Back,5719966061,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458193,167,1,1,20,12,5mbo4f0vps12dr0fcvjn3wyp5,0,30.1,73.3,2025-05-11T12:23:39.542Z,2025-05-11T12:52:19Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5719966093,141,73.6,5719966137,233,205,5719966091,140,32.2,5719966135,236,,5719966097,213,0.09,5719966089,56,Back,5719966141,286,,5719966095,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458199,205,74,1,20,12,spvvjmk37iid7hsky9g3nce7,1,66.4,25.9,2025-05-11T12:23:39.543Z,2025-05-11T13:08:54Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5719966117,56,Center,5719966155,233,167,5719966119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458255,206,50,1,20,17,spvvjmk37iid7hsky9g3nce7,1,64.8,20.8,2025-05-11T12:23:43.933Z,2025-05-11T12:52:46Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5719966379,56,Right,5720134649,233,177,5719966385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459915,177,7,1,20,17,5mbo4f0vps12dr0fcvjn3wyp5,1,35.2,79.2,2025-05-11T12:23:43.934Z,2025-05-11T12:52:44Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5720134559,285,,5720134625,233,206,5720134557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458289,168,4,1,20,20,5mbo4f0vps12dr0fcvjn3wyp5,1,36.5,87.8,2025-05-11T12:23:46.950Z,2025-05-11T13:08:56Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5719966613,286,,5719966611,265,,5719966609,152,,5719966607,56,Back,5719966879,233,207,5719966605,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458335,207,4,1,20,20,spvvjmk37iid7hsky9g3nce7,0,63.5,12.2,2025-05-11T12:23:46.951Z,2025-05-11T13:08:56Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5719966845,56,Right,5719966851,285,,5719967209,55,208,5719966917,233,168,5719966847,152,,5719966849,265,,5719966843,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813458365,208,17,1,20,23,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-11T12:23:49.810Z,2025-05-11T12:24:40Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5719967173,31,,5719967177,13,243,5719967179,55,207,5719967175,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459021,169,1,1,21,6,5mbo4f0vps12dr0fcvjn3wyp5,1,40.1,92.9,2025-05-11T12:24:33.558Z,2025-05-11T12:24:35Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5719970459,213,0.61,5719970453,140,44.6,5719970445,5,,5719970451,56,Back,5719970455,141,97.8,5719970457,212,5.8,5719970449,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459041,170,1,1,21,8,5mbo4f0vps12dr0fcvjn3wyp5,1,44.6,97.8,2025-05-11T12:24:35.078Z,2025-05-11T12:24:36Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5719970545,212,3.5,5719970539,56,Back,5719970547,213,4.25,5719970543,141,93.2,5719970541,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459067,171,1,1,21,9,5mbo4f0vps12dr0fcvjn3wyp5,1,43.1,93.2,2025-05-11T12:24:36.037Z,2025-05-11T12:24:37Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5719970707,212,16.2,5719970705,141,85.4,5719970701,56,Left,5719970703,140,57.7,5719970709,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459109,172,1,1,21,11,5mbo4f0vps12dr0fcvjn3wyp5,0,57.7,85.4,2025-05-11T12:24:37.782Z,2025-05-11T12:24:39Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5719970915,212,14.7,5719970913,141,72.6,5719970907,56,Center,5719970917,213,5.65,5719970911,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459153,210,1,1,21,15,spvvjmk37iid7hsky9g3nce7,1,29.9,28.8,2025-05-11T12:24:42.019Z,2025-05-11T12:24:43Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5719971187,212,20.2,5719971185,141,47.5,5719971183,140,44.8,5719971181,56,Back,5719971189,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459181,211,1,1,21,16,spvvjmk37iid7hsky9g3nce7,1,44.8,47.3,2025-05-11T12:24:43.043Z,2025-05-11T12:24:45Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5719971347,141,28.6,5719971351,213,5.26,5719971345,140,52.2,5719971343,56,Center,5719971349,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459213,212,1,1,21,18,spvvjmk37iid7hsky9g3nce7,1,51.6,26.8,2025-05-11T12:24:45.474Z,2025-05-11T12:24:46Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5719971479,213,5.14,5719971473,140,55.1,5719971471,56,Right,5719971475,141,15.0,5719971477,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459239,213,1,1,21,19,spvvjmk37iid7hsky9g3nce7,1,55.8,15.0,2025-05-11T12:24:46.483Z,2025-05-11T12:24:47Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5719971567,141,2.2,5719971565,140,57.7,5719971571,213,4.94,5719971563,56,Right,5719971569,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459275,214,1,1,21,21,spvvjmk37iid7hsky9g3nce7,1,57.6,2.3,2025-05-11T12:24:47.779Z,2025-05-11T12:24:49Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5719971743,140,43.0,5719971747,212,16.7,5719971741,56,Back,5719971745,141,11.9,5719971749,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459323,215,1,1,21,23,spvvjmk37iid7hsky9g3nce7,1,41.0,16.4,2025-05-11T12:24:49.810Z,2025-05-11T12:24:51Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5719971987,56,Back,5719971993,212,21.5,5719971991,141,43.0,5719971995,213,2.14,5719971989,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459349,216,1,1,21,24,spvvjmk37iid7hsky9g3nce7,1,29.6,45.1,2025-05-11T12:24:51.539Z,2025-05-11T12:24:54Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5719972137,56,Back,5719972141,141,56.7,5719972143,212,7.9,5719972145,213,1.52,5719972139,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459355,217,1,1,21,27,spvvjmk37iid7hsky9g3nce7,0,29.7,57.0,2025-05-11T12:24:53.858Z,2025-05-11T12:53:35Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5719972163,213,5.84,5719972155,56,Back,5719972161,212,3.0,5719972159,141,55.1,5719972157,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459407,173,8,1,21,29,5mbo4f0vps12dr0fcvjn3wyp5,1,63.7,34.2,2025-05-11T12:24:56.406Z,2025-05-11T12:53:37Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5719972415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459903,175,3,1,21,29,5mbo4f0vps12dr0fcvjn3wyp5,0,65.2,31.2,2025-05-11T12:24:56.551Z,2025-05-11T13:42:13Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5720143195,233,218,5720142829,286,,5720142827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459467,218,7,1,21,29,spvvjmk37iid7hsky9g3nce7,1,34.8,68.8,2025-05-11T12:24:56.552Z,2025-05-11T13:42:13Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5719972761,285,,5719972759,56,Back,5720143169,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813491763,359,8,1,21,30,5mbo4f0vps12dr0fcvjn3wyp5,1,47.0,43.2,2025-05-11T12:24:56.713Z,2025-05-11T12:55:32Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5720147277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813491795,360,1,1,21,32,5mbo4f0vps12dr0fcvjn3wyp5,1,67.0,65.6,2025-05-11T12:24:58.713Z,2025-05-11T12:57:05Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,1.0,,5720148739,212,15.0,5720148733,56,Left,5720148741,213,0.72,5720148735,140,77.8,5720152665,210,15,5720148737,141,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813491835,361,15,1,21,36,5mbo4f0vps12dr0fcvjn3wyp5,1,81.7,69.2,2025-05-11T12:25:02.713Z,2025-05-11T12:57:00Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5720152685,146,89.1,5720149879,56,Center,5720152693,230,98.5,5720152675,55,360,5720152671,78,,5720152063,20,,5720152681,103,19,5720152069,82,,5720152065,18,,5720153769,233,5720149875,22,,5720152673,29,5720152689,147,219,,61.9,5720152679,102,51.3,5720152683,215,,5720152695,231,50.9,,,,,,,,,,,
2813459555,219,10,1,21,36,spvvjmk37iid7hsky9g3nce7,1,10.9,38.1,2025-05-11T12:25:02.813Z,2025-05-11T12:57:00Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5719973217,56,Back,5720153801,233,361,5719973215,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459845,174,6,1,21,42,5mbo4f0vps12dr0fcvjn3wyp5,1,96.9,60.8,2025-05-11T12:25:08.787Z,2025-05-11T13:10:01Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5720154287,233,220,5719974673,73,,5719974669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813459589,220,6,1,21,42,spvvjmk37iid7hsky9g3nce7,0,3.1,39.2,2025-05-11T12:25:08.787Z,2025-05-11T13:10:01Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5719973363,56,Back,5720154313,233,174,5719973365,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813460107,180,1,1,22,14,5mbo4f0vps12dr0fcvjn3wyp5,0,99.5,99.5,2025-05-11T12:25:41.302Z,2025-05-11T12:25:42Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5719975883,141,59.0,5719975879,56,Center,5719975881,140,96.8,5719975867,2,,5719975871,155,,5719975887,213,4.61,5719975875,223,,5719975869,6,,5719975885,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813460191,221,12,1,22,15,spvvjmk37iid7hsky9g3nce7,1,3.9,46.7,2025-05-11T12:25:41.788Z,2025-05-11T12:57:47Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5719976269,141,46.9,5719976267,140,0.0,5719976377,167,,5719976271,212,5.9,5719976305,15,,5719976273,213,3.12,5719976265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813460121,181,6,1,22,16,5mbo4f0vps12dr0fcvjn3wyp5,1,99.8,55.3,2025-05-11T12:25:43.238Z,2025-05-11T13:10:02Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5719975929,73,,5719975927,56,Center,5719976429,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813460199,222,6,1,22,16,spvvjmk37iid7hsky9g3nce7,0,0.2,44.7,2025-05-11T12:25:43.238Z,2025-05-11T13:10:02Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5719976415,56,Back,5719976453,233,181,5719976417,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813460637,182,1,1,22,44,5mbo4f0vps12dr0fcvjn3wyp5,0,99.5,99.5,2025-05-11T12:26:10.966Z,2025-05-11T12:26:16Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5719978523,212,33.5,5719978507,223,,5719978519,141,50.3,5719978527,213,4.65,5719978731,233,223,5719978503,6,,5719978531,1,,5719978515,140,97.4,5719978505,155,,5719978499,2,5719978511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813460677,223,41,1,22,47,spvvjmk37iid7hsky9g3nce7,1,2.6,53.3,2025-05-11T12:26:14.659Z,2025-05-11T12:26:16Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5719978707,140,12.7,5719978755,233,182,5719978711,212,11.5,5719978713,213,0.39,5719978709,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813461567,224,12,1,22,49,spvvjmk37iid7hsky9g3nce7,1,11.6,59.4,2025-05-11T12:26:16.052Z,2025-05-11T12:27:12Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5719983207,212,18.7,5719983203,140,9.4,5719983201,56,Back,5719983205,141,32.1,5719983209,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813460907,183,16,1,22,51,5mbo4f0vps12dr0fcvjn3wyp5,1,90.2,68.4,2025-05-11T12:26:18.087Z,2025-05-11T12:29:09Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5719983037,102,47.3,5719981235,374,2025-05-11 13:26:17.115,5719979763,64,,5719983047,231,52.7,5719983029,120,,5719983043,230,98.9,5719979767,56,Center,5719981231,20,,5719983039,103,12.7,5719983035,80,5719983041,458,,5719981239,375,5719981229,25,,22:50.402,,,,,,,,,,,,,,,,,,,,,
