id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value
2796111979,287,1,1,24,46,evf5hhqgnjhwjsth1m6pawxdp,1,16.8,82.3,2025-04-05T13:25:46.573Z,2025-04-05T13:25:51Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624458335,141,89.4,5624458337,212,7.3,5624458339,213,0.72,5624458333,140,22.0,5624458331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112027,288,1,1,24,51,evf5hhqgnjhwjsth1m6pawxdp,0,22.1,89.4,2025-04-05T13:25:50.911Z,2025-04-05T13:25:54Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624458631,213,6.20,5624458621,155,,5624458627,141,83.5,5624458633,1,,5624458623,56,Left,5624458625,140,69.6,5624458629,212,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112103,147,1,1,24,55,6i936isoyj6d0uuxdj537uc97,1,19.9,21.5,2025-04-05T13:25:54.849Z,2025-04-05T13:25:59Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5624459057,56,Back,5624459063,212,21.4,5624459061,141,44.3,5624459065,213,2.33,5624459059,140,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112175,148,1,1,24,58,6i936isoyj6d0uuxdj537uc97,0,2.5,44.2,2025-04-05T13:25:58.559Z,2025-04-05T13:26:02Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,5624459449,1,,5624459437,157,,5624459441,140,50.6,5624459447,213,5.91,5624459443,141,15.5,5624459439,56,Right,5624459445,212,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112185,290,8,1,25,3,evf5hhqgnjhwjsth1m6pawxdp,1,54.5,83.0,2025-04-05T13:26:02.886Z,2025-04-05T13:26:03Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624459501,56,Left,5624459513,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112319,149,1,1,25,5,6i936isoyj6d0uuxdj537uc97,1,27.8,26.7,2025-04-05T13:26:05.080Z,2025-04-05T13:26:10Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624460165,141,45.8,5624460163,140,6.6,5624460169,213,2.61,5624460167,212,25.8,5624460161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112409,150,1,1,25,10,6i936isoyj6d0uuxdj537uc97,1,11.4,53.3,2025-04-05T13:26:10.122Z,2025-04-05T13:26:16Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,5624460675,140,45.9,5624460681,213,0.62,5624460671,155,,5624460677,141,91.1,5624460679,212,44.4,5624460673,56,Back,5624460683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112477,151,1,1,25,16,6i936isoyj6d0uuxdj537uc97,1,59.4,77.2,2025-04-05T13:26:15.679Z,2025-04-05T13:26:19Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,5624460943,141,92.7,5624460947,213,0.80,5624460941,140,69.1,5624460945,212,14.7,5624460939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112511,152,1,1,25,18,6i936isoyj6d0uuxdj537uc97,1,64.0,89.4,2025-04-05T13:26:18.567Z,2025-04-05T13:26:21Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,5624461179,213,3.88,5624461177,212,12.3,5624461173,140,55.4,5624461171,56,Center,5624461175,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112549,153,1,1,25,21,6i936isoyj6d0uuxdj537uc97,1,54.2,77.0,2025-04-05T13:26:20.934Z,2025-04-05T13:26:23Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624461361,213,3.69,5624461355,140,44.7,5624461359,212,11.7,5624461357,141,68.1,5624461353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112625,154,1,1,25,23,6i936isoyj6d0uuxdj537uc97,1,44.7,68.1,2025-04-05T13:26:23.318Z,2025-04-05T13:26:28Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,5624461825,212,11.8,5624461827,213,0.67,5624461823,141,78.8,5624461821,140,53.5,5624461819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112665,155,1,1,25,28,6i936isoyj6d0uuxdj537uc97,0,56.0,73.5,2025-04-05T13:26:28.447Z,2025-04-05T13:26:32Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624462063,140,85.3,5624462067,212,59.5,5624462061,56,Right,5624462065,141,0.0,5624462071,1,,5624462059,196,,5624462069,213,5.26,5624462057,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112671,156,5,1,25,32,6i936isoyj6d0uuxdj537uc97,0,86.0,-1.6,2025-04-05T13:26:31.667Z,2025-04-05T13:26:36Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624462087,56,Right,5624462089,347,,5624462249,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796112695,292,5,1,25,32,evf5hhqgnjhwjsth1m6pawxdp,1,14.0,101.6,2025-04-05T13:26:31.667Z,2025-04-05T13:57:51Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624462191,56,Back,5624462223,233,156,5624462195,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113031,294,1,1,25,53,evf5hhqgnjhwjsth1m6pawxdp,1,13.1,100.0,2025-04-05T13:26:53.357Z,2025-04-05T13:26:57Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624464019,56,Back,5624464017,107,,5624464025,212,16.1,5624464027,213,5.57,5624464023,141,86.5,5624464021,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113039,295,4,1,25,56,evf5hhqgnjhwjsth1m6pawxdp,1,30.0,90.8,2025-04-05T13:26:56.197Z,2025-04-05T13:27:05Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5624464529,285,,5624464519,294,,5624464515,13,,5624464585,233,157,5624464527,152,,5624464523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113021,157,4,1,25,56,6i936isoyj6d0uuxdj537uc97,0,70.0,9.2,2025-04-05T13:26:56.198Z,2025-04-05T13:27:05Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,5624464067,152,,5624464063,13,,5624464651,233,295,5624464065,56,Right,5624464071,286,,5624464357,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113177,296,1,1,26,4,evf5hhqgnjhwjsth1m6pawxdp,1,23.0,87.7,2025-04-05T13:27:03.742Z,2025-04-05T13:27:05Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624464809,212,8.8,5624464795,5,,5624464799,152,,5624464811,213,5.18,5624464807,141,76.1,5624464803,56,Back,5624464805,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113185,297,1,1,26,5,evf5hhqgnjhwjsth1m6pawxdp,1,26.7,76.3,2025-04-05T13:27:05.150Z,2025-04-05T13:27:06Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5624464875,212,7.0,5624464867,140,27.6,5624464871,141,86.5,5624464865,56,Back,5624464879,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113227,298,1,1,26,6,evf5hhqgnjhwjsth1m6pawxdp,1,27.6,86.5,2025-04-05T13:27:06.349Z,2025-04-05T13:27:08Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624465131,140,21.7,5624465137,213,4.09,5624465133,141,73.9,5624465135,212,10.6,5624465129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113263,299,1,1,26,9,evf5hhqgnjhwjsth1m6pawxdp,1,22.1,72.9,2025-04-05T13:27:08.734Z,2025-04-05T13:27:10Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624465341,213,4.65,5624465339,212,11.9,5624465335,140,21.4,5624465337,141,55.5,5624465333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113323,300,1,1,26,10,evf5hhqgnjhwjsth1m6pawxdp,1,22.5,49.0,2025-04-05T13:27:10.589Z,2025-04-05T13:27:15Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624465641,212,26.7,5624465643,213,4.97,5624465639,141,11.1,5624465635,56,Back,5624465637,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113363,301,1,1,26,15,evf5hhqgnjhwjsth1m6pawxdp,1,29.7,9.7,2025-04-05T13:27:15.134Z,2025-04-05T13:27:18Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624465849,212,17.9,5624465843,56,Back,5624465847,141,33.3,5624465851,213,2.03,5624465845,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113391,302,1,1,26,18,evf5hhqgnjhwjsth1m6pawxdp,1,22.1,35.1,2025-04-05T13:27:17.998Z,2025-04-05T13:27:20Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624465985,140,27.7,5624465989,212,6.4,5624465987,141,38.8,5624465983,56,Back,5624465991,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113423,303,1,1,26,20,evf5hhqgnjhwjsth1m6pawxdp,1,27.7,38.8,2025-04-05T13:27:20.077Z,2025-04-05T13:27:23Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624466199,141,14.4,5624466195,56,Back,5624466203,213,4.88,5624466197,140,30.3,5624466201,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113471,304,1,1,26,23,evf5hhqgnjhwjsth1m6pawxdp,1,29.8,15.5,2025-04-05T13:27:22.910Z,2025-04-05T13:27:26Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624466499,212,20.2,5624466503,213,2.05,5624466491,56,Back,5624466493,140,20.9,5624466495,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113497,305,1,1,26,26,evf5hhqgnjhwjsth1m6pawxdp,1,20.7,39.2,2025-04-05T13:27:26.430Z,2025-04-05T13:27:28Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624466635,141,14.1,5624466631,56,Back,5624466633,140,22.6,5624466639,213,4.83,5624466637,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113577,306,1,1,26,28,evf5hhqgnjhwjsth1m6pawxdp,1,22.7,15.5,2025-04-05T13:27:28.494Z,2025-04-05T13:27:33Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624467071,141,41.9,5624467073,212,18.3,5624467075,213,1.39,5624467067,56,Back,5624467069,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113581,307,1,1,26,34,evf5hhqgnjhwjsth1m6pawxdp,0,27.1,43.4,2025-04-05T13:27:33.662Z,2025-04-05T13:27:34Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624467117,213,0.40,5624467113,141,69.1,5624467107,155,,5624467111,140,66.8,5624467115,212,45.2,5624467119,1,,5624467109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113611,158,1,1,26,34,6i936isoyj6d0uuxdj537uc97,1,32.3,18.2,2025-04-05T13:27:34.279Z,2025-04-05T13:27:36Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,5624467279,212,8.6,5624467277,141,19.7,5624467273,140,40.4,5624467281,213,0.12,5624467269,56,Back,5624467267,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113637,159,1,1,26,36,6i936isoyj6d0uuxdj537uc97,1,40.5,20.1,2025-04-05T13:27:36.103Z,2025-04-05T13:27:38Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5624467413,212,19.1,5624467407,56,Back,5624467411,141,37.6,5624467415,213,2.47,5624467409,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113655,160,1,1,26,38,6i936isoyj6d0uuxdj537uc97,0,26.3,37.6,2025-04-05T13:27:37.863Z,2025-04-05T13:27:39Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5624467535,3,,5624467537,56,Back,5624467543,212,8.1,5624467541,141,29.8,5624467545,213,5.57,5624467539,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113647,308,8,1,26,39,evf5hhqgnjhwjsth1m6pawxdp,1,59.4,63.0,2025-04-05T13:27:38.943Z,2025-04-05T13:27:39Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5624467493,56,Center,5624467563,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113761,162,1,1,26,43,6i936isoyj6d0uuxdj537uc97,1,39.4,52.5,2025-04-05T13:27:42.927Z,2025-04-05T13:27:46Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,5624468095,212,39.4,5624468091,140,67.7,5624468097,213,5.57,5624468093,141,14.4,5624468089,56,Right,5624468099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113841,163,1,1,26,46,6i936isoyj6d0uuxdj537uc97,1,70.2,14.1,2025-04-05T13:27:45.671Z,2025-04-05T13:27:51Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,5624468537,213,0.97,5624468533,141,24.7,5624468531,140,74.9,5624468535,212,8.7,5624468529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113847,164,61,1,26,51,6i936isoyj6d0uuxdj537uc97,0,82.4,26.1,2025-04-05T13:27:50.742Z,2025-04-05T13:27:51Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5624468571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113865,309,4,1,26,53,evf5hhqgnjhwjsth1m6pawxdp,1,7.4,65.6,2025-04-05T13:27:53.070Z,2025-04-05T13:34:04Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624468933,233,165,5624468859,152,,5624468865,285,,5624504589,295,,5624468855,13,,5624468857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113875,165,4,1,26,53,6i936isoyj6d0uuxdj537uc97,0,92.6,34.4,2025-04-05T13:27:53.071Z,2025-04-05T13:34:04Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5624468909,152,,5624468907,56,Center,5624468903,13,,5624468911,286,,5624468905,295,,5624468961,233,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796113993,310,1,1,27,1,evf5hhqgnjhwjsth1m6pawxdp,1,11.9,66.4,2025-04-05T13:28:00.942Z,2025-04-05T13:34:43Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624469415,213,0.77,5624469411,141,94.8,5624469407,56,Back,5624469403,152,,5624469413,212,27.7,5624508729,189,,5624469409,140,30.8,5624469399,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114039,311,4,1,27,7,evf5hhqgnjhwjsth1m6pawxdp,1,43.4,92.1,2025-04-05T13:28:06.959Z,2025-04-05T13:47:21Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624469797,56,Back,5624469803,286,,5624469799,152,,5624469851,233,166,5624469801,265,,5624469795,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114047,166,4,1,27,7,6i936isoyj6d0uuxdj537uc97,0,56.6,7.9,2025-04-05T13:28:06.960Z,2025-04-05T13:47:21Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5624469815,265,,5624469811,56,Right,5624469809,13,,5624469813,152,,5624469817,285,,5624469871,233,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114143,312,1,1,27,15,evf5hhqgnjhwjsth1m6pawxdp,1,51.4,91.7,2025-04-05T13:28:14.894Z,2025-04-05T13:28:16Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5624470341,212,24.3,5624470345,213,3.82,5624470329,56,Back,5624470325,152,,5624470333,140,33.4,5624470337,141,69.3,5624470323,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114179,313,1,1,27,16,evf5hhqgnjhwjsth1m6pawxdp,1,33.0,67.0,2025-04-05T13:28:16.237Z,2025-04-05T13:28:19Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624470545,212,22.5,5624470541,141,33.9,5624470547,213,4.77,5624470537,140,34.3,5624470535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114233,314,1,1,27,20,evf5hhqgnjhwjsth1m6pawxdp,1,37.6,34.0,2025-04-05T13:28:19.694Z,2025-04-05T13:28:24Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624470893,56,Back,5624470899,212,25.1,5624470897,141,70.5,5624470901,213,1.42,5624470895,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114237,315,1,1,27,24,evf5hhqgnjhwjsth1m6pawxdp,0,52.2,82.0,2025-04-05T13:28:24.286Z,2025-04-05T13:28:25Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624470941,140,72.9,5624470947,213,6.13,5624470943,141,77.0,5624470937,56,Center,5624470945,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114271,168,1,1,27,26,6i936isoyj6d0uuxdj537uc97,1,23.7,32.7,2025-04-05T13:28:25.871Z,2025-04-05T13:34:53Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,5624471067,140,32.2,5624471069,141,37.0,5624471071,212,9.4,5624471065,56,Back,5624471073,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114291,170,61,1,27,28,6i936isoyj6d0uuxdj537uc97,0,34.6,37.1,2025-04-05T13:28:28.639Z,2025-04-05T13:28:29Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,5624471161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114337,316,1,1,27,30,evf5hhqgnjhwjsth1m6pawxdp,1,58.4,66.4,2025-04-05T13:28:29.727Z,2025-04-05T13:28:32Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624471409,213,1.77,5624471405,141,77.0,5624471401,56,Center,5624471407,212,7.4,5624471403,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114357,317,1,1,27,32,evf5hhqgnjhwjsth1m6pawxdp,1,56.7,75.9,2025-04-05T13:28:32.446Z,2025-04-05T13:35:59Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5624471481,212,12.8,5624471477,140,45.0,5624471479,141,70.8,5624471483,213,3.42,5624471475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114399,319,1,1,27,33,evf5hhqgnjhwjsth1m6pawxdp,1,43.9,69.0,2025-04-05T13:28:33.086Z,2025-04-05T13:36:15Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624471691,140,43.3,5624471693,141,54.0,5624471697,213,4.65,5624471689,56,Back,5624471695,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114423,320,1,1,27,34,evf5hhqgnjhwjsth1m6pawxdp,1,41.5,51.1,2025-04-05T13:28:34.574Z,2025-04-05T13:36:30Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624471825,212,13.7,5624471811,56,Center,5624471817,140,53.7,5624471821,141,58.3,5624471827,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796124487,417,1,1,27,36,evf5hhqgnjhwjsth1m6pawxdp,1,54.3,52.6,2025-04-05T13:28:35.705Z,2025-04-05T13:37:12Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624525469,140,55.1,5624525467,56,Right,5624525475,213,4.75,5624525473,212,23.0,5624525471,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114517,321,1,1,27,41,evf5hhqgnjhwjsth1m6pawxdp,1,58.5,25.0,2025-04-05T13:28:41.085Z,2025-04-05T13:28:43Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624472303,213,1.60,5624472295,140,58.3,5624472299,212,6.9,5624472293,56,Center,5624472297,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114555,322,1,1,27,43,evf5hhqgnjhwjsth1m6pawxdp,1,58.3,34.2,2025-04-05T13:28:43.438Z,2025-04-05T13:28:46Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5624472555,140,71.0,5624472561,213,5.39,5624472559,212,21.3,5624472557,141,9.7,5624472553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114587,323,1,1,27,46,evf5hhqgnjhwjsth1m6pawxdp,1,70.7,10.4,2025-04-05T13:28:46.574Z,2025-04-05T13:28:49Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5624472759,141,22.1,5624472757,140,62.6,5624472761,212,11.6,5624472755,56,Center,5624472763,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114599,324,1,1,27,48,evf5hhqgnjhwjsth1m6pawxdp,0,62.6,23.0,2025-04-05T13:28:48.279Z,2025-04-05T13:37:44Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,5624472841,1,,5624472829,155,,5624472839,213,0.57,5624472835,141,50.3,5624472831,56,Center,5624472833,140,90.3,5624472827,2,,5624472837,212,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796114901,173,1,1,28,6,6i936isoyj6d0uuxdj537uc97,0,15.3,33.1,2025-04-05T13:29:06.631Z,2025-04-05T13:29:10Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,5624474633,213,6.23,5624474623,199,,5624474627,140,69.9,5624474631,212,57.4,5624474635,1,,5624474625,56,Center,5624474629,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115009,325,1,1,28,12,evf5hhqgnjhwjsth1m6pawxdp,1,22.1,82.9,2025-04-05T13:29:12.126Z,2025-04-05T13:29:17Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5624475287,3,,5624475295,212,5.3,5624475297,213,0.91,5624475293,141,89.0,5624475289,56,Back,5624475291,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115037,326,61,1,28,13,evf5hhqgnjhwjsth1m6pawxdp,1,25.3,86.3,2025-04-05T13:29:12.774Z,2025-04-05T13:38:28Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5624475439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115047,327,1,1,28,18,evf5hhqgnjhwjsth1m6pawxdp,0,28.4,74.7,2025-04-05T13:29:18.368Z,2025-04-05T13:39:00Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5624475521,141,0.0,5624475531,1,,5624475513,56,Right,5624475517,140,63.8,5624475525,212,63.5,5624475511,196,,5624475507,155,,5624475529,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115083,175,5,1,28,20,6i936isoyj6d0uuxdj537uc97,1,36.0,101.0,2025-04-05T13:29:19.887Z,2025-04-05T13:29:25Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,5624475687,347,,5624475685,56,Back,5624475719,233,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115051,328,5,1,28,20,evf5hhqgnjhwjsth1m6pawxdp,0,64.0,-1.0,2025-04-05T13:29:19.887Z,2025-04-05T13:57:51Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5624475557,347,,5624475555,56,Right,5624475743,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115271,177,1,1,28,39,6i936isoyj6d0uuxdj537uc97,0,39.2,100.0,2025-04-05T13:29:39.600Z,2025-04-05T13:29:42Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,5624476777,1,,5624476773,212,27.7,5624476771,141,88.6,5624476765,107,,5624476767,56,Left,5624476775,213,5.96,5624476769,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115291,329,61,1,28,44,evf5hhqgnjhwjsth1m6pawxdp,1,29.7,16.5,2025-04-05T13:29:44.410Z,2025-04-05T13:29:44Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5624476875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115345,178,61,1,28,49,6i936isoyj6d0uuxdj537uc97,0,87.7,82.1,2025-04-05T13:29:49.447Z,2025-04-05T13:29:49Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,5624477217,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115535,331,1,1,28,55,evf5hhqgnjhwjsth1m6pawxdp,1,8.7,16.2,2025-04-05T13:29:55.134Z,2025-04-05T13:40:21Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,5624478145,140,40.9,5624478141,155,,5624478153,1,,5624478151,213,0.35,5624478147,141,34.4,5624478149,212,36.0,5624478143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796115579,332,1,1,28,57,evf5hhqgnjhwjsth1m6pawxdp,0,40.6,32.7,2025-04-05T13:29:57.206Z,2025-04-05T13:40:39Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5624478367,140,58.2,5624478369,141,35.4,5624478365,56,Center,5624478371,212,18.6,5624478373,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
