id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2818817391,204,74,1,22,32,6i936isoyj6d0uuxdj537uc97,1,27.9,17.0,2025-05-25T12:23:54.091Z,2025-05-25T12:23:57Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749665285,233,212,5749665149,56,Back,5749665151,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817425,213,61,1,22,33,1939bnru25svvgv15k2c7tw2y,0,80.3,89.0,2025-05-25T12:23:55.088Z,2025-05-25T12:48:37Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5749665301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817431,206,1,1,22,35,6i936isoyj6d0uuxdj537uc97,1,31.3,20.1,2025-05-25T12:23:56.812Z,2025-05-25T12:23:59Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749665347,56,Back,5749665351,141,15.2,5749665355,212,15.9,5749665349,140,16.5,5749665359,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817443,207,1,1,22,37,6i936isoyj6d0uuxdj537uc97,1,17.2,15.0,2025-05-25T12:23:59.155Z,2025-05-25T12:24:00Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749665397,56,Back,5749665399,140,12.2,5749665401,141,32.1,5749665403,212,12.8,5749665405,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817449,208,1,1,22,38,6i936isoyj6d0uuxdj537uc97,1,12.2,32.1,2025-05-25T12:24:00.187Z,2025-05-25T12:24:03Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749665465,141,48.5,5749665461,56,Back,5749665463,140,31.7,5749665469,213,0.50,5749665467,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817453,209,61,1,22,41,6i936isoyj6d0uuxdj537uc97,0,34.3,45.8,2025-05-25T12:24:03.019Z,2025-05-25T12:24:03Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5749665487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817459,214,8,1,22,41,1939bnru25svvgv15k2c7tw2y,1,59.8,63.0,2025-05-25T12:24:03.491Z,2025-05-25T12:24:03Z,85mzxov9sqq8gec4e0wwt8h78,I. Buhari,,,5749665503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817497,216,1,1,22,44,1939bnru25svvgv15k2c7tw2y,1,65.8,69.9,2025-05-25T12:24:06.482Z,2025-05-25T12:24:09Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749665689,56,Left,5749665697,213,0.83,5749665693,141,86.2,5749665691,140,75.4,5749665695,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817519,217,1,1,22,48,1939bnru25svvgv15k2c7tw2y,1,76.0,89.1,2025-05-25T12:24:09.665Z,2025-05-25T12:24:13Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5749665825,213,3.63,5749665817,56,Left,5749665823,212,5.5,5749665819,140,71.4,5749665821,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817533,218,1,1,22,51,1939bnru25svvgv15k2c7tw2y,1,80.6,85.3,2025-05-25T12:24:13.153Z,2025-05-25T12:24:14Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749665877,140,78.7,5749665879,141,96.6,5749665881,212,7.9,5749665883,213,1.82,5749665875,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817551,219,1,1,22,52,1939bnru25svvgv15k2c7tw2y,1,78.7,96.6,2025-05-25T12:24:14.274Z,2025-05-25T12:24:17Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5749665971,213,3.64,5749665967,212,13.9,5749665959,140,67.1,5749665963,141,86.8,5749665955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817569,220,2,1,22,55,1939bnru25svvgv15k2c7tw2y,1,67.1,86.8,2025-05-25T12:24:17.107Z,2025-05-25T12:49:19Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749666135,56,Left,5749666089,140,87.9,5749666091,141,90.9,5749666133,7,2d1dh619cfgvel4bv7tpfxjo5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817577,210,55,1,22,55,6i936isoyj6d0uuxdj537uc97,1,17.7,17.0,2025-05-25T12:24:17.108Z,2025-05-25T13:35:35Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749724461,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817623,211,1,1,23,6,6i936isoyj6d0uuxdj537uc97,1,20.2,13.7,2025-05-25T12:24:27.619Z,2025-05-25T12:24:28Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749666389,212,22.6,5749666393,213,6.02,5749666377,241,,5749666383,140,41.0,5749666381,56,Back,5749666385,141,5.2,5749666373,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817641,212,1,1,23,7,6i936isoyj6d0uuxdj537uc97,1,41.2,5.0,2025-05-25T12:24:28.803Z,2025-05-25T12:24:34Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5749666457,212,15.9,5749666459,213,2.30,5749666453,140,31.1,5749666451,56,Back,5749666455,141,22.4,5749666585,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817645,213,1,1,23,8,6i936isoyj6d0uuxdj537uc97,0,31.1,22.4,2025-05-25T12:24:29.618Z,2025-05-25T12:24:32Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749666515,189,,5749666475,212,26.7,5749666469,56,Center,5749666477,213,0.56,5749666473,141,43.3,5749666471,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817891,226,4,1,23,12,1939bnru25svvgv15k2c7tw2y,1,43.0,90.4,2025-05-25T12:24:33.868Z,2025-05-25T12:51:34Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749667957,233,217,5749667943,152,,5749667941,56,Back,5749667939,13,,5749729233,294,,5749667947,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817889,217,4,1,23,12,6i936isoyj6d0uuxdj537uc97,0,57.0,9.6,2025-05-25T12:24:33.869Z,2025-05-25T12:51:36Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749667907,13,,5749667909,56,Right,5749729389,294,,5749667973,233,226,5749668189,55,216,5749667915,285,,5749667911,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817665,222,43,1,23,13,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-25T12:24:34.594Z,2025-05-25T12:50:39Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5749666609,141,31.5,5749666607,140,55.0,5749666613,212,9.2,5749666615,213,5.63,5749666605,56,Center,5749727165,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817727,223,43,1,23,14,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-25T12:24:35.858Z,2025-05-25T12:50:53Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749666959,56,Center,5749666967,213,1.53,5749666965,212,10.7,5749666963,141,47.2,5749666961,140,55.4,5749727515,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817725,214,43,1,23,21,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-25T12:24:42.675Z,2025-05-25T12:52:17Z,,,,,5749667009,233,224,5749730549,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817729,224,43,1,23,21,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-25T12:24:42.675Z,2025-05-25T12:52:19Z,,,,,5749666973,53,449942,5749666971,41,Injury,5749730581,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817799,215,43,1,23,37,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-25T12:24:59.043Z,2025-05-25T12:52:20Z,,,,,5749730613,144,28,5749667377,55,214,5749667409,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817811,225,43,1,23,37,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-25T12:24:59.043Z,2025-05-25T12:52:22Z,,,,,5749667405,55,224,5749730659,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817809,216,17,1,23,38,6i936isoyj6d0uuxdj537uc97,1,0.0,0.0,2025-05-25T12:25:00.059Z,2025-05-25T12:25:30Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5749667805,191,,5749668183,55,217,5749667803,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818047,228,1,1,24,27,1939bnru25svvgv15k2c7tw2y,0,48.5,91.2,2025-05-25T12:25:49.314Z,2025-05-25T12:25:52Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749668729,5,,5749668745,1,,5749668739,141,71.2,5749668737,140,80.1,5749668743,213,5.89,5749668741,212,35.9,5749668735,56,Center,5749668733,152,,5749668731,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818051,218,12,1,24,30,6i936isoyj6d0uuxdj537uc97,1,23.1,35.8,2025-05-25T12:25:52.139Z,2025-05-25T12:25:59Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749668755,140,40.7,5749668765,15,,5749668907,167,,5749668753,56,Back,5749668761,213,5.35,5749668759,212,31.1,5749668757,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818077,219,5,1,24,34,6i936isoyj6d0uuxdj537uc97,0,37.8,-1.3,2025-05-25T12:25:55.779Z,2025-05-25T14:08:44Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749668877,56,Back,5749669015,233,229,5749668879,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818101,229,5,1,24,34,1939bnru25svvgv15k2c7tw2y,1,62.2,101.3,2025-05-25T12:25:55.779Z,2025-05-25T14:08:44Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749668997,347,,5749669011,233,219,5749668995,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818111,230,1,1,24,40,1939bnru25svvgv15k2c7tw2y,1,67.9,100.0,2025-05-25T12:26:01.858Z,2025-05-25T12:26:03Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749669057,140,66.5,5749669059,141,88.9,5749669061,212,8.8,5749669063,213,4.55,5749669053,107,,5749669055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818117,231,1,1,24,41,1939bnru25svvgv15k2c7tw2y,1,65.5,90.8,2025-05-25T12:26:03.074Z,2025-05-25T12:26:04Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749669093,141,74.4,5749669097,213,4.54,5749669091,140,63.7,5749669089,56,Center,5749669095,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818123,232,1,1,24,42,1939bnru25svvgv15k2c7tw2y,1,63.7,74.4,2025-05-25T12:26:04.178Z,2025-05-25T12:26:05Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749669137,212,9.5,5749669139,213,0.63,5749669133,140,71.0,5749669131,56,Left,5749669135,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818159,233,1,1,24,43,1939bnru25svvgv15k2c7tw2y,1,71.0,82.6,2025-05-25T12:26:05.378Z,2025-05-25T12:26:09Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749669299,140,80.9,5749669297,56,Left,5749669305,213,0.39,5749669303,212,11.2,5749669301,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818169,234,1,1,24,47,1939bnru25svvgv15k2c7tw2y,1,78.1,79.6,2025-05-25T12:26:09.122Z,2025-05-25T12:26:11Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5749669349,56,Center,5749669355,212,10.9,5749669351,140,73.6,5749669357,213,4.27,5749669353,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818177,235,1,1,24,49,1939bnru25svvgv15k2c7tw2y,1,73.7,59.7,2025-05-25T12:26:11.475Z,2025-05-25T12:26:12Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749669397,141,47.3,5749669399,212,8.5,5749669393,56,Center,5749669401,213,4.81,5749669395,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818187,236,1,1,24,51,1939bnru25svvgv15k2c7tw2y,1,74.5,47.3,2025-05-25T12:26:12.820Z,2025-05-25T12:26:14Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749669459,212,29.9,5749669457,141,75.1,5749669455,140,96.6,5749669461,213,0.68,5749669453,56,Center,5749669451,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818197,237,1,1,24,53,1939bnru25svvgv15k2c7tw2y,0,92.3,77.7,2025-05-25T12:26:14.659Z,2025-05-25T12:26:23Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5749669509,212,14.1,5749669505,140,92.9,5749669507,141,57.0,5749669501,155,,5749669503,56,Center,5749669499,2,,5749669511,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818203,220,61,1,24,55,6i936isoyj6d0uuxdj537uc97,1,9.8,39.5,2025-05-25T12:26:16.633Z,2025-05-25T12:26:16Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749669531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818217,222,1,1,24,56,6i936isoyj6d0uuxdj537uc97,1,10.2,34.3,2025-05-25T12:26:18.376Z,2025-05-25T12:26:19Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749669607,213,1.25,5749669603,141,45.4,5749669601,140,12.6,5749669599,56,Back,5749669605,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818223,223,1,1,24,57,6i936isoyj6d0uuxdj537uc97,1,12.6,45.4,2025-05-25T12:26:19.323Z,2025-05-25T12:26:20Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5749669633,212,21.6,5749669631,141,68.1,5749669635,213,0.80,5749669627,56,Back,5749669629,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818245,224,1,1,24,58,6i936isoyj6d0uuxdj537uc97,1,29.4,69.6,2025-05-25T12:26:20.260Z,2025-05-25T12:26:24Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5749669779,213,2.48,5749669777,212,14.1,5749669775,141,82.3,5749669773,140,18.8,5749669771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818253,225,1,1,25,2,6i936isoyj6d0uuxdj537uc97,0,18.4,82.1,2025-05-25T12:26:24.179Z,2025-05-25T12:26:24Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5749669815,155,,5749669829,213,5.43,5749669821,141,29.5,5749669819,140,48.1,5749669825,212,47.5,5749669817,56,Back,5749669831,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818269,238,1,1,25,4,1939bnru25svvgv15k2c7tw2y,1,47.0,67.3,2025-05-25T12:26:25.875Z,2025-05-25T12:26:27Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749669919,141,62.1,5749669923,213,6.03,5749669921,212,14.2,5749669915,140,60.1,5749669911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818297,240,1,1,25,7,1939bnru25svvgv15k2c7tw2y,1,66.0,55.5,2025-05-25T12:26:28.835Z,2025-05-25T12:26:32Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749670047,56,Right,5749670051,141,15.9,5749670053,212,29.8,5749670055,213,5.16,5749670049,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818301,241,1,1,25,10,1939bnru25svvgv15k2c7tw2y,1,76.4,11.6,2025-05-25T12:26:32.179Z,2025-05-25T12:26:34Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5749670097,213,1.93,5749670089,56,Center,5749670093,141,24.1,5749670091,140,73.4,5749670095,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818309,242,1,1,25,12,1939bnru25svvgv15k2c7tw2y,1,73.4,24.1,2025-05-25T12:26:33.874Z,2025-05-25T12:26:35Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749670135,56,Center,5749670139,141,42.1,5749670137,140,70.3,5749670143,213,1.83,5749670141,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818315,243,1,1,25,13,1939bnru25svvgv15k2c7tw2y,1,70.3,42.1,2025-05-25T12:26:34.995Z,2025-05-25T12:26:36Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5749670167,213,4.95,5749670159,56,Center,5749670161,140,72.2,5749670163,141,30.1,5749670165,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818325,244,1,1,25,14,1939bnru25svvgv15k2c7tw2y,1,72.2,30.1,2025-05-25T12:26:35.939Z,2025-05-25T12:26:38Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5749670207,140,58.6,5749670209,141,14.9,5749670205,56,Right,5749670213,213,3.77,5749670211,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818343,245,1,1,25,16,1939bnru25svvgv15k2c7tw2y,1,58.6,14.9,2025-05-25T12:26:37.971Z,2025-05-25T12:26:43Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5749670323,141,87.7,5749670319,56,Back,5749670321,140,40.7,5749670325,212,53.0,5749670317,196,,5749670327,213,1.93,5749670329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818345,246,1,1,25,21,1939bnru25svvgv15k2c7tw2y,0,40.7,87.7,2025-05-25T12:26:42.995Z,2025-05-25T12:26:44Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5749670345,213,6.17,5749670339,140,72.1,5749670343,212,33.2,5749670341,141,82.0,5749670337,56,Left,5749670335,155,,5749670347,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818351,226,1,1,25,22,6i936isoyj6d0uuxdj537uc97,1,28.7,17.6,2025-05-25T12:26:44.523Z,2025-05-25T12:26:45Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749670375,56,Back,5749670383,213,0.44,5749670381,212,8.3,5749670377,140,35.9,5749670379,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818357,228,1,1,25,24,6i936isoyj6d0uuxdj537uc97,1,36.5,24.6,2025-05-25T12:26:45.972Z,2025-05-25T12:26:48Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749670435,212,30.5,5749670433,141,49.3,5749670437,213,0.58,5749670431,140,60.8,5749670429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818385,229,1,1,25,26,6i936isoyj6d0uuxdj537uc97,1,60.8,49.3,2025-05-25T12:26:48.099Z,2025-05-25T12:26:55Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5749670587,212,5.7,5749670589,213,3.84,5749670583,140,56.6,5749670581,56,Center,5749670585,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818401,230,1,1,25,33,6i936isoyj6d0uuxdj537uc97,1,65.5,28.8,2025-05-25T12:26:55.283Z,2025-05-25T12:26:59Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5749670659,212,8.7,5749670657,141,31.3,5749670655,140,57.4,5749670653,56,Center,5749670661,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818409,231,1,1,25,37,6i936isoyj6d0uuxdj537uc97,1,55.4,33.4,2025-05-25T12:26:59.540Z,2025-05-25T12:27:00Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749670701,56,Center,5749670707,212,11.1,5749670703,140,55.8,5749670709,213,1.53,5749670705,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818415,232,1,1,25,39,6i936isoyj6d0uuxdj537uc97,1,56.5,49.7,2025-05-25T12:27:00.731Z,2025-05-25T12:27:02Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5749670751,212,9.7,5749670753,213,4.06,5749670747,140,50.9,5749670749,141,38.3,5749670745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818427,233,1,1,25,40,6i936isoyj6d0uuxdj537uc97,1,50.9,39.8,2025-05-25T12:27:02.483Z,2025-05-25T12:27:06Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5749670813,56,Back,5749670815,140,44.1,5749670817,141,79.7,5749670821,213,1.83,5749670819,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818437,234,1,1,25,44,6i936isoyj6d0uuxdj537uc97,1,47.5,82.7,2025-05-25T12:27:05.963Z,2025-05-25T12:27:07Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749670855,56,Left,5749670863,213,0.39,5749670861,212,21.7,5749670859,141,94.8,5749670857,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818455,235,1,1,25,46,6i936isoyj6d0uuxdj537uc97,1,67.0,94.7,2025-05-25T12:27:07.724Z,2025-05-25T12:27:11Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5749670951,213,3.45,5749670947,141,82.6,5749670949,212,27.2,5749670943,56,Back,5749670945,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818465,236,1,1,25,49,6i936isoyj6d0uuxdj537uc97,1,40.7,80.0,2025-05-25T12:27:11.107Z,2025-05-25T12:27:14Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749671057,213,4.15,5749671053,141,53.1,5749671051,140,29.6,5749671049,56,Back,5749671055,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818483,237,1,1,25,52,6i936isoyj6d0uuxdj537uc97,1,27.8,50.1,2025-05-25T12:27:14.203Z,2025-05-25T12:27:17Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749671155,212,26.4,5749671149,56,Back,5749671153,141,13.2,5749671157,213,5.03,5749671151,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818497,238,1,1,25,55,6i936isoyj6d0uuxdj537uc97,1,35.9,13.8,2025-05-25T12:27:16.995Z,2025-05-25T12:27:20Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5749671225,213,1.94,5749671217,56,Back,5749671219,140,28.0,5749671221,141,45.2,5749671223,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818523,239,1,1,25,58,6i936isoyj6d0uuxdj537uc97,1,29.3,49.1,2025-05-25T12:27:20.091Z,2025-05-25T12:27:22Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5749671319,140,30.1,5749671323,212,15.6,5749671321,141,72.0,5749671325,213,1.52,5749671317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818549,240,1,1,26,1,6i936isoyj6d0uuxdj537uc97,1,30.8,75.4,2025-05-25T12:27:22.699Z,2025-05-25T12:27:25Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749671439,141,97.7,5749671443,213,0.92,5749671441,212,19.1,5749671437,140,41.8,5749671435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818571,241,1,1,26,3,6i936isoyj6d0uuxdj537uc97,1,42.2,94.8,2025-05-25T12:27:25.163Z,2025-05-25T12:27:28Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5749671555,140,28.4,5749671561,213,3.97,5749671553,56,Back,5749671559,212,21.5,5749671557,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818818589,242,1,1,26,6,6i936isoyj6d0uuxdj537uc97,1,28.1,68.8,2025-05-25T12:27:28.011Z,2025-05-25T12:27:30Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5749671679,141,40.1,5749671677,140,22.0,5749671675,56,Back,5749671681,212,20.5,5749671683,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
