id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId
2810394613,233,83,1,25,3,evf5hhqgnjhwjsth1m6pawxdp,0,29.8,22.8,2025-05-04T14:56:13.227Z,2025-05-04T14:56:16Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5703037895,399,9hg51o20uf6u2bjgshjax9soa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394683,234,45,1,25,4,evf5hhqgnjhwjsth1m6pawxdp,0,21.1,19.6,2025-05-04T14:56:13.595Z,2025-05-04T16:32:11Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5703037909,56,Back,5703037911,285,,5703037977,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394669,276,3,1,25,4,spvvjmk37iid7hsky9g3nce7,1,78.9,80.4,2025-05-04T14:56:13.595Z,2025-05-04T16:32:11Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703037933,233,234,5703037863,286,,5703037861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394745,277,1,1,25,7,spvvjmk37iid7hsky9g3nce7,1,97.9,85.1,2025-05-04T14:56:17.036Z,2025-05-04T14:56:19Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703038271,56,Left,5703038275,141,93.2,5703038279,213,2.15,5703038273,140,94.5,5703038277,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394807,278,1,1,25,9,spvvjmk37iid7hsky9g3nce7,1,92.3,93.0,2025-05-04T14:56:19.212Z,2025-05-04T14:56:23Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703038613,140,87.1,5703038617,212,5.5,5703038619,213,3.01,5703038615,141,94.1,5703038611,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394923,279,1,1,25,14,spvvjmk37iid7hsky9g3nce7,1,85.6,94.4,2025-05-04T14:56:23.660Z,2025-05-04T14:56:30Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703039175,140,70.7,5703039179,212,22.5,5703039181,213,3.94,5703039177,141,70.6,5703039173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395009,280,1,1,25,23,spvvjmk37iid7hsky9g3nce7,1,67.8,73.0,2025-05-04T14:56:32.492Z,2025-05-04T14:56:34Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703039709,213,0.49,5703039705,141,76.7,5703039701,56,Center,5703039707,212,5.4,5703039703,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395055,281,1,1,25,24,spvvjmk37iid7hsky9g3nce7,1,72.3,76.7,2025-05-04T14:56:33.900Z,2025-05-04T14:56:36Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703039969,141,84.7,5703039965,140,71.0,5703039975,213,1.82,5703039973,212,5.6,5703039963,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395121,282,1,1,25,26,spvvjmk37iid7hsky9g3nce7,1,70.1,84.7,2025-05-04T14:56:36.156Z,2025-05-04T14:56:39Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703040345,213,5.74,5703040331,56,Center,5703040341,212,9.0,5703040337,141,77.9,5703040333,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395169,283,1,1,25,29,spvvjmk37iid7hsky9g3nce7,0,76.1,76.1,2025-05-04T14:56:38.972Z,2025-05-04T14:56:42Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703040629,56,Center,5703040631,140,91.9,5703040635,212,17.9,5703040633,141,66.3,5703040637,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395249,236,12,1,25,31,evf5hhqgnjhwjsth1m6pawxdp,1,6.0,29.1,2025-05-04T14:56:40.892Z,2025-05-04T15:40:14Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5703041069,56,Back,5703301757,141,32.3,5703301761,212,2.8,5703301765,213,0.88,5703301755,140,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395189,235,61,1,25,32,evf5hhqgnjhwjsth1m6pawxdp,1,8.8,31.6,2025-05-04T14:56:42.026Z,2025-05-04T15:40:16Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5703040745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810443001,448,12,1,25,33,evf5hhqgnjhwjsth1m6pawxdp,1,7.7,30.5,2025-05-04T14:56:42.950Z,2025-05-04T15:41:02Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5703309887,56,Back,5703309891,141,35.0,5703309897,213,1.54,5703309889,140,7.8,5703309893,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810443013,449,12,1,25,33,evf5hhqgnjhwjsth1m6pawxdp,1,7.5,35.6,2025-05-04T14:56:43.351Z,2025-05-04T15:41:13Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5703311179,141,27.6,5703311183,212,5.4,5703311187,213,4.71,5703311173,56,Back,5703311177,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395305,237,1,1,25,35,evf5hhqgnjhwjsth1m6pawxdp,1,7.9,11.7,2025-05-04T14:56:45.197Z,2025-05-04T15:42:30Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5703041327,213,6.26,5703041323,141,10.9,5703041319,56,Back,5703041317,157,,5703041329,1,,5703041321,140,30.5,5703041325,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395385,239,50,1,25,38,evf5hhqgnjhwjsth1m6pawxdp,1,24.2,21.4,2025-05-04T14:56:48.315Z,2025-05-04T16:32:04Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5703041779,285,,5703041777,56,Back,5703041863,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395375,284,7,1,25,38,spvvjmk37iid7hsky9g3nce7,1,75.8,78.6,2025-05-04T14:56:48.316Z,2025-05-04T16:32:04Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5703041751,286,,5703041829,233,239,5703041747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395355,238,43,1,25,40,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-04T14:56:50.156Z,2025-05-04T14:56:52Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5703041875,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395417,285,1,1,25,41,spvvjmk37iid7hsky9g3nce7,1,90.2,86.6,2025-05-04T14:56:50.686Z,2025-05-04T14:56:53Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703041993,140,97.3,5703041997,212,11.7,5703041995,141,73.3,5703041991,56,Center,5703041999,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395489,286,1,1,25,43,spvvjmk37iid7hsky9g3nce7,0,96.8,72.1,2025-05-04T14:56:53.357Z,2025-05-04T14:56:57Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703042451,155,,5703042467,141,17.4,5703042473,1,,5703042471,213,4.47,5703042461,140,88.2,5703042469,212,38.3,5703042457,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395553,240,1,1,25,48,evf5hhqgnjhwjsth1m6pawxdp,1,7.2,89.6,2025-05-04T14:56:57.531Z,2025-05-04T14:57:00Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5703042773,213,5.95,5703042767,141,82.3,5703042763,56,Back,5703042769,212,15.1,5703042765,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395597,241,1,1,25,50,evf5hhqgnjhwjsth1m6pawxdp,1,24.4,89.9,2025-05-04T14:56:59.916Z,2025-05-04T14:57:02Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5703043023,212,18.4,5703043019,140,39.4,5703043017,56,Back,5703043025,213,5.74,5703043021,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395741,242,1,1,25,52,evf5hhqgnjhwjsth1m6pawxdp,1,39.4,75.9,2025-05-04T14:57:02.348Z,2025-05-04T14:57:08Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5703043755,213,0.72,5703043751,212,19.9,5703043739,56,Left,5703043743,140,53.6,5703043747,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395747,243,61,1,25,58,evf5hhqgnjhwjsth1m6pawxdp,0,64.9,97.7,2025-05-04T14:57:08.204Z,2025-05-04T14:57:08Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5703043777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395755,244,5,1,25,58,evf5hhqgnjhwjsth1m6pawxdp,0,65.8,101.8,2025-05-04T14:57:08.429Z,2025-05-04T16:31:25Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5703043815,347,,5703043813,56,Left,5703043925,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395759,287,5,1,25,58,spvvjmk37iid7hsky9g3nce7,1,34.2,-1.8,2025-05-04T14:57:08.429Z,2025-05-04T14:57:10Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703043825,347,,5703043821,56,Back,5703043895,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395839,288,1,1,26,0,spvvjmk37iid7hsky9g3nce7,1,33.5,0.0,2025-05-04T14:57:09.740Z,2025-05-04T14:57:14Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5703044361,213,2.32,5703044357,141,16.7,5703044353,140,22.4,5703044359,212,17.0,5703044345,107,,5703044349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395877,289,1,1,26,5,spvvjmk37iid7hsky9g3nce7,1,28.1,31.5,2025-05-04T14:57:14.508Z,2025-05-04T14:57:17Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5703044627,140,31.4,5703044635,213,1.00,5703044631,212,6.4,5703044629,141,39.5,5703044625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395889,290,1,1,26,8,spvvjmk37iid7hsky9g3nce7,1,31.7,40.1,2025-05-04T14:57:17.548Z,2025-05-04T14:57:18Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703044719,140,41.4,5703044717,56,Back,5703044733,212,10.5,5703044741,213,0.25,5703044725,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395943,291,1,1,26,8,spvvjmk37iid7hsky9g3nce7,1,41.8,43.9,2025-05-04T14:57:18.380Z,2025-05-04T14:57:21Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703045001,141,41.8,5703045005,213,3.30,5703044997,56,Back,5703044999,140,33.4,5703045003,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395985,292,1,1,26,11,spvvjmk37iid7hsky9g3nce7,1,33.2,42.4,2025-05-04T14:57:21.245Z,2025-05-04T14:57:24Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703045285,56,Back,5703045291,141,63.3,5703045295,212,16.0,5703045297,213,2.05,5703045287,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396059,293,1,1,26,15,spvvjmk37iid7hsky9g3nce7,1,28.9,66.7,2025-05-04T14:57:24.556Z,2025-05-04T14:57:28Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703045689,140,39.3,5703045691,141,89.0,5703045695,213,0.95,5703045693,212,18.7,5703045687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396095,294,1,1,26,18,spvvjmk37iid7hsky9g3nce7,1,55.6,89.6,2025-05-04T14:57:27.901Z,2025-05-04T14:57:30Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703045879,213,4.17,5703045871,56,Back,5703045875,141,72.3,5703045873,140,48.8,5703045877,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396121,295,1,1,26,20,spvvjmk37iid7hsky9g3nce7,1,47.1,72.0,2025-05-04T14:57:29.948Z,2025-05-04T14:57:32Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703046077,56,Back,5703046087,213,4.03,5703046083,141,62.0,5703046085,212,8.8,5703046079,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396163,296,1,1,26,22,spvvjmk37iid7hsky9g3nce7,1,41.8,62.0,2025-05-04T14:57:32.189Z,2025-05-04T14:57:34Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703046281,213,6.08,5703046279,212,10.9,5703046275,140,52.0,5703046277,141,58.7,5703046273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396177,245,45,1,26,24,evf5hhqgnjhwjsth1m6pawxdp,0,45.0,43.4,2025-05-04T14:57:34.092Z,2025-05-04T16:32:12Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5703046371,285,,5703046643,233,297,5703046369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396213,297,3,1,26,24,spvvjmk37iid7hsky9g3nce7,1,55.0,56.6,2025-05-04T14:57:34.092Z,2025-05-04T16:32:11Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703046555,56,Center,5703046559,286,,5703046625,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396195,246,83,1,26,26,evf5hhqgnjhwjsth1m6pawxdp,0,46.0,47.6,2025-05-04T14:57:35.900Z,2025-05-04T14:57:38Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5703046743,399,f0iow2x82mfh6x1olrrjo5puc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396233,298,1,1,26,27,spvvjmk37iid7hsky9g3nce7,1,62.0,63.3,2025-05-04T14:57:37.212Z,2025-05-04T14:57:42Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703046687,213,0.82,5703046683,141,88.1,5703046679,56,Left,5703046685,212,23.1,5703046681,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396299,299,4,1,26,32,spvvjmk37iid7hsky9g3nce7,1,85.0,85.3,2025-05-04T14:57:42.125Z,2025-05-04T16:31:50Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703047163,286,,5703047159,152,,5703047155,13,,5703047157,56,Left,5703047413,233,247,5703047161,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810396341,247,4,1,26,32,evf5hhqgnjhwjsth1m6pawxdp,0,15.0,14.7,2025-05-04T14:57:42.126Z,2025-05-04T16:31:50Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5703047381,13,,5703047385,152,,5703047389,285,,5703047383,56,Back,5703047453,233,299,5703047387,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397277,300,1,1,27,27,spvvjmk37iid7hsky9g3nce7,0,86.1,87.2,2025-05-04T14:58:37.389Z,2025-05-04T15:24:24Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703052369,5,,5703052365,2,,5703052391,213,5.06,5703052385,141,54.0,5703052381,140,94.0,5703052375,152,,5703052373,155,,5703052377,56,Center,5703052387,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397305,248,12,1,27,30,evf5hhqgnjhwjsth1m6pawxdp,1,3.3,43.6,2025-05-04T14:58:39.485Z,2025-05-04T15:24:32Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5703052627,15,,5703052591,141,21.6,5703052595,213,5.42,5703052587,56,Back,5703052593,212,19.6,5703052589,140,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397351,250,1,1,27,33,evf5hhqgnjhwjsth1m6pawxdp,1,14.9,6.2,2025-05-04T14:58:43.436Z,2025-05-04T14:58:45Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5703052869,140,23.6,5703052871,141,6.1,5703052875,213,6.28,5703052873,212,9.1,5703052867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397359,251,61,1,27,35,evf5hhqgnjhwjsth1m6pawxdp,0,19.8,4.6,2025-05-04T14:58:45.052Z,2025-05-04T14:58:45Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5703052901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397369,252,5,1,27,36,evf5hhqgnjhwjsth1m6pawxdp,0,21.9,-2.0,2025-05-04T14:58:45.868Z,2025-05-04T16:31:25Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5703052937,347,,5703053287,233,301,5703052935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397409,301,5,1,27,36,spvvjmk37iid7hsky9g3nce7,1,78.1,102.0,2025-05-04T14:58:45.868Z,2025-05-04T16:31:25Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703053247,56,Left,5703053249,347,,5703053267,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397457,302,1,1,27,41,spvvjmk37iid7hsky9g3nce7,1,77.5,100.0,2025-05-04T14:58:50.637Z,2025-05-04T14:58:56Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5703053713,1,,5703053701,107,,5703053705,140,52.7,5703053709,212,27.5,5703053703,56,Left,5703053707,141,89.1,5703053711,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397485,303,1,1,27,47,spvvjmk37iid7hsky9g3nce7,1,42.8,74.2,2025-05-04T14:58:56.781Z,2025-05-04T14:58:58Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703053869,213,1.77,5703053861,56,Back,5703053865,141,84.8,5703053867,212,7.4,5703053863,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397633,304,1,1,27,48,spvvjmk37iid7hsky9g3nce7,1,41.4,84.8,2025-05-04T14:58:58.172Z,2025-05-04T14:59:08Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5703054671,141,71.4,5703054669,140,37.3,5703054667,56,Back,5703054677,213,4.27,5703054673,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397667,305,1,1,27,58,spvvjmk37iid7hsky9g3nce7,1,41.3,60.8,2025-05-04T14:59:08.429Z,2025-05-04T14:59:10Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703054827,213,2.53,5703054823,141,66.9,5703054819,56,Back,5703054825,212,7.2,5703054821,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397739,306,1,1,28,0,spvvjmk37iid7hsky9g3nce7,1,35.7,66.9,2025-05-04T14:59:10.077Z,2025-05-04T14:59:13Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5703055183,213,1.34,5703055177,140,37.6,5703055179,141,79.3,5703055175,56,Back,5703055181,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397777,307,1,1,28,4,spvvjmk37iid7hsky9g3nce7,1,43.4,78.4,2025-05-04T14:59:13.853Z,2025-05-04T14:59:16Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703055395,212,16.9,5703055391,140,56.1,5703055393,141,63.1,5703055397,213,5.62,5703055389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397805,308,1,1,28,7,spvvjmk37iid7hsky9g3nce7,1,58.4,68.4,2025-05-04T14:59:16.525Z,2025-05-04T14:59:18Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703055549,212,10.0,5703055551,213,2.14,5703055545,140,53.3,5703055543,56,Left,5703055547,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397819,309,1,1,28,8,spvvjmk37iid7hsky9g3nce7,1,56.5,80.0,2025-05-04T14:59:18.460Z,2025-05-04T14:59:19Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5703055625,212,9.3,5703055621,140,61.9,5703055619,56,Center,5703055623,141,69.1,5703055627,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397833,310,1,1,28,9,spvvjmk37iid7hsky9g3nce7,1,61.9,69.1,2025-05-04T14:59:19.341Z,2025-05-04T14:59:21Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5703055703,212,20.8,5703055699,140,42.3,5703055697,56,Back,5703055705,213,3.29,5703055725,156,,5703055701,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397911,311,1,1,28,11,spvvjmk37iid7hsky9g3nce7,1,42.8,64.8,2025-05-04T14:59:21.421Z,2025-05-04T14:59:25Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5703056093,213,5.25,5703056087,140,52.7,5703056085,56,Center,5703056089,141,39.2,5703056091,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397935,312,1,1,28,15,spvvjmk37iid7hsky9g3nce7,1,57.6,27.4,2025-05-04T14:59:24.973Z,2025-05-04T14:59:27Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5703056205,140,72.0,5703056209,212,20.7,5703056211,213,5.53,5703056207,141,6.7,5703056203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397963,313,1,1,28,18,spvvjmk37iid7hsky9g3nce7,1,72.3,6.7,2025-05-04T14:59:27.517Z,2025-05-04T14:59:31Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5703056415,212,23.9,5703056411,140,93.6,5703056407,56,Right,5703056413,141,18.9,5703056417,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810397985,314,1,1,28,21,spvvjmk37iid7hsky9g3nce7,1,91.5,17.9,2025-05-04T14:59:31.149Z,2025-05-04T14:59:32Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5703056553,141,7.1,5703056557,213,3.68,5703056551,140,79.8,5703056555,212,14.3,5703056549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810398013,315,1,1,28,22,spvvjmk37iid7hsky9g3nce7,1,79.8,7.3,2025-05-04T14:59:32.142Z,2025-05-04T14:59:34Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5703056707,212,9.2,5703056703,140,74.4,5703056709,213,2.23,5703056705,141,18.0,5703056701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810398063,316,1,1,28,24,spvvjmk37iid7hsky9g3nce7,1,73.6,21.0,2025-05-04T14:59:34.269Z,2025-05-04T14:59:37Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5703056975,56,Right,5703056979,141,4.6,5703056981,212,11.3,5703056983,213,4.88,5703056977,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810398081,317,1,1,28,27,spvvjmk37iid7hsky9g3nce7,0,75.3,4.6,2025-05-04T14:59:37.373Z,2025-05-04T14:59:38Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5703057077,141,34.5,5703057073,56,Center,5703057069,2,,5703057081,213,0.92,5703057079,212,25.5,5703057075,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810398091,253,8,1,28,28,evf5hhqgnjhwjsth1m6pawxdp,1,12.9,65.8,2025-05-04T14:59:38.413Z,2025-05-04T14:59:38Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5703057107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810398167,255,1,1,28,30,evf5hhqgnjhwjsth1m6pawxdp,1,13.5,74.5,2025-05-04T14:59:39.868Z,2025-05-04T14:59:42Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5703057437,56,Back,5703057445,141,66.0,5703057441,140,22.5,5703057451,213,5.73,5703057449,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810398235,256,3,1,28,32,evf5hhqgnjhwjsth1m6pawxdp,1,25.1,70.8,2025-05-04T14:59:41.612Z,2025-05-04T16:32:12Z,ckwgkqxv6u28byqau4rz47efp,A. Trondsen,,,5703057811,56,Back,5703058109,233,318,5703057813,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810398159,318,45,1,28,32,spvvjmk37iid7hsky9g3nce7,0,74.9,29.2,2025-05-04T14:59:41.612Z,2025-05-04T16:32:12Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5703057385,286,,5703057383,56,Center,5703058127,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
