id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818872093,136,1,1,15,21,ac8jow4mdkvnsv5s0och4qqm,0,25.2,3.1,2025-05-25T14:45:50.971Z,2025-05-25T14:45:52Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5749976309,286,,5749976289,213,0.16,5749976287,212,1.3,5749976305,233,110,5749976283,140,26.4,5749976303,236,,5749976285,141,3.4,5749976281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872085,110,74,1,15,21,5mbo4f0vps12dr0fcvjn3wyp5,1,78.9,92.9,2025-05-25T14:45:50.972Z,2025-05-25T14:45:52Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5749976237,285,,5749976235,56,Left,5749976315,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872091,111,5,1,15,22,5mbo4f0vps12dr0fcvjn3wyp5,0,80.5,101.8,2025-05-25T14:45:51.628Z,2025-05-25T14:58:23Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5749976277,56,Left,5749976279,347,,5749976361,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872109,137,5,1,15,22,ac8jow4mdkvnsv5s0och4qqm,1,19.5,-1.8,2025-05-25T14:45:51.628Z,2025-05-25T14:58:23Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5749976341,56,Back,5749976357,233,111,5749976343,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872221,138,1,1,15,36,ac8jow4mdkvnsv5s0och4qqm,1,28.7,0.0,2025-05-25T14:46:05.541Z,2025-05-25T14:46:09Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5749976947,56,Back,5749976945,107,,5749976951,141,3.2,5749976955,213,0.23,5749976949,140,42.9,5749976953,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872223,139,50,1,15,38,ac8jow4mdkvnsv5s0och4qqm,1,39.2,3.4,2025-05-25T14:46:08.347Z,2025-05-25T15:31:35Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5749977001,233,112,5749977035,286,,5749976965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872217,112,7,1,15,38,5mbo4f0vps12dr0fcvjn3wyp5,1,60.8,96.6,2025-05-25T14:46:08.348Z,2025-05-25T15:31:34Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5749976937,56,Left,5749977025,285,,5749976977,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872237,113,61,1,15,39,5mbo4f0vps12dr0fcvjn3wyp5,1,84.5,86.3,2025-05-25T14:46:09.356Z,2025-05-25T15:10:42Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5749977075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872243,115,1,1,15,41,5mbo4f0vps12dr0fcvjn3wyp5,1,95.5,89.4,2025-05-25T14:46:11.228Z,2025-05-25T14:46:12Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5749977109,56,Center,5749977117,213,3.99,5749977111,140,87.8,5749977115,212,12.2,5749977113,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872245,116,1,1,15,42,5mbo4f0vps12dr0fcvjn3wyp5,1,87.8,75.9,2025-05-25T14:46:11.836Z,2025-05-25T15:11:03Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5749977123,140,85.0,5749977121,56,Center,5749977131,212,3.6,5749977127,141,72.9,5749977133,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872253,117,1,1,15,43,5mbo4f0vps12dr0fcvjn3wyp5,1,81.2,74.0,2025-05-25T14:46:12.636Z,2025-05-25T15:11:05Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,5749977159,213,3.73,5749977147,56,Center,5749977169,156,,5749977155,212,9.0,5749977149,140,74.1,5749977151,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872267,118,1,1,15,44,5mbo4f0vps12dr0fcvjn3wyp5,1,76.0,60.0,2025-05-25T14:46:13.805Z,2025-05-25T20:16:41Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,1.0,5749977259,212,12.8,5749977859,210,15,5749977261,213,0.35,5749977257,141,66.4,5751473929,154,,5749977253,56,Center,5749977255,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872271,119,3,1,15,45,5mbo4f0vps12dr0fcvjn3wyp5,1,88.6,66.6,2025-05-25T14:46:15.132Z,2025-05-25T15:57:03Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,5749977353,233,140,5749977271,286,,5749977267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872285,140,45,1,15,45,ac8jow4mdkvnsv5s0och4qqm,0,11.4,33.4,2025-05-25T14:46:15.132Z,2025-05-25T15:57:03Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749977327,285,,5749977325,56,Back,5749977365,233,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872277,120,15,1,15,46,5mbo4f0vps12dr0fcvjn3wyp5,1,86.1,65.6,2025-05-25T14:46:16.189Z,2025-05-25T20:16:42Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,5749977763,20,,5749977283,56,Center,5749977875,146,86.7,5749977871,103,19,5751473979,154,,5749977865,55,118,5749977881,231,55.2,5749977877,147,64.8,5749977869,102,5749977873,215,,5751473971,64,,5751473975,80,5749977895,233,141,5749977771,82,46.6,,,5749977279,22,,5749977879,230,5749977863,29,,98.2,,,
2818872299,141,10,1,15,46,ac8jow4mdkvnsv5s0och4qqm,1,5.8,39.3,2025-05-25T14:46:16.289Z,2025-05-25T14:46:30Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749977917,233,120,5749977453,56,Back,5749977451,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872319,121,1,1,15,50,5mbo4f0vps12dr0fcvjn3wyp5,1,80.5,63.9,2025-05-25T14:46:19.821Z,2025-05-25T14:46:22Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5749977563,213,1.05,5749977561,212,11.8,5749977559,141,79.0,5749977555,56,Left,5749977557,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872323,122,1,1,15,53,5mbo4f0vps12dr0fcvjn3wyp5,0,86.1,79.0,2025-05-25T14:46:22.653Z,2025-05-25T14:46:23Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5749977569,2,,5749977577,141,43.4,5749977581,213,4.93,5749977575,140,91.2,5749977571,155,,5749977573,56,Center,5749977579,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872329,142,12,1,15,53,ac8jow4mdkvnsv5s0och4qqm,1,9.3,57.2,2025-05-25T14:46:23.109Z,2025-05-25T14:46:27Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749977613,140,19.3,5749977621,15,,5749977615,141,51.3,5749977611,56,Back,5749977617,212,11.2,5749977619,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872355,143,12,1,15,57,ac8jow4mdkvnsv5s0och4qqm,1,19.3,51.3,2025-05-25T14:46:27.334Z,2025-05-25T14:46:29Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5749977807,56,Back,5749977819,15,,5749977809,140,25.6,5749977813,212,21.7,5749977811,141,81.7,5749977815,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872423,145,1,1,16,6,ac8jow4mdkvnsv5s0och4qqm,1,70.3,86.3,2025-05-25T14:46:35.797Z,2025-05-25T14:46:37Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5749978117,141,88.7,5749978119,212,11.1,5749978121,213,2.99,5749978113,56,Left,5749978115,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872449,146,1,1,16,7,ac8jow4mdkvnsv5s0och4qqm,1,59.6,88.7,2025-05-25T14:46:37.252Z,2025-05-25T14:46:41Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749978273,140,71.0,5749978275,141,92.4,5749978271,56,Left,5749978277,212,12.2,5749978279,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872451,147,1,1,16,12,ac8jow4mdkvnsv5s0och4qqm,1,73.0,91.4,2025-05-25T14:46:41.765Z,2025-05-25T14:46:43Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5749978299,212,12.2,5749978297,141,86.9,5749978295,140,61.8,5749978301,213,3.40,5749978293,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872455,148,1,1,16,14,ac8jow4mdkvnsv5s0och4qqm,1,61.8,86.6,2025-05-25T14:46:43.477Z,2025-05-25T14:46:45Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749978327,213,4.34,5749978321,140,54.6,5749978325,212,21.0,5749978323,141,57.8,5749978319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872473,149,1,1,16,15,ac8jow4mdkvnsv5s0och4qqm,1,54.6,57.8,2025-05-25T14:46:45.333Z,2025-05-25T14:46:47Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749978401,140,59.6,5749978405,212,15.5,5749978403,141,79.3,5749978407,213,1.23,5749978399,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872505,150,1,1,16,17,ac8jow4mdkvnsv5s0och4qqm,1,60.2,80.3,2025-05-25T14:46:47.030Z,2025-05-25T14:46:52Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749978569,141,97.8,5749978567,140,72.0,5749978571,212,17.2,5749978565,56,Left,5749978573,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872533,151,1,1,16,22,ac8jow4mdkvnsv5s0och4qqm,1,73.2,97.1,2025-05-25T14:46:52.117Z,2025-05-25T14:46:56Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,5749978709,212,13.5,5749978711,213,3.48,5749978707,141,90.6,5749978705,140,61.1,5749978703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872573,152,1,1,16,26,ac8jow4mdkvnsv5s0och4qqm,1,60.8,87.7,2025-05-25T14:46:56.229Z,2025-05-25T14:47:02Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749978939,140,81.7,5749978947,1,,5749978933,155,,5749978935,196,,5749978943,212,61.4,5749978937,56,Right,5749978941,141,3.4,5749978945,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872605,153,1,1,16,32,ac8jow4mdkvnsv5s0och4qqm,1,81.6,2.8,2025-05-25T14:47:01.877Z,2025-05-25T14:47:07Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5749979117,140,72.3,5749979119,141,8.2,5749979121,212,10.4,5749979115,56,Right,5749979123,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872611,154,1,1,16,37,ac8jow4mdkvnsv5s0och4qqm,1,68.5,29.8,2025-05-25T14:47:07.061Z,2025-05-25T14:47:08Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5749979153,141,39.8,5749979151,140,67.9,5749979155,212,6.8,5749979149,56,Center,5749979157,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872619,155,1,1,16,38,ac8jow4mdkvnsv5s0och4qqm,1,67.9,39.8,2025-05-25T14:47:08.197Z,2025-05-25T14:47:09Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749979219,213,3.96,5749979215,141,26.1,5749979211,56,Center,5749979213,140,59.6,5749979217,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872625,156,1,1,16,39,ac8jow4mdkvnsv5s0och4qqm,1,59.6,26.1,2025-05-25T14:47:09.302Z,2025-05-25T14:47:10Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749979237,56,Right,5749979243,212,12.9,5749979239,140,71.3,5749979245,213,5.96,5749979241,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872649,157,1,1,16,41,ac8jow4mdkvnsv5s0och4qqm,1,71.3,20.1,2025-05-25T14:47:10.582Z,2025-05-25T14:47:14Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5749979357,212,12.7,5749979359,213,5.22,5749979353,140,77.2,5749979355,141,3.8,5749979351,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872665,158,1,1,16,44,ac8jow4mdkvnsv5s0och4qqm,1,77.9,6.5,2025-05-25T14:47:13.990Z,2025-05-25T14:47:18Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5749979447,213,1.44,5749979439,56,Center,5749979445,212,15.1,5749979441,140,79.8,5749979443,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872673,159,1,1,16,48,ac8jow4mdkvnsv5s0och4qqm,1,69.1,31.6,2025-05-25T14:47:18.342Z,2025-05-25T14:47:20Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5749979493,213,3.73,5749979485,56,Right,5749979491,212,13.4,5749979487,140,58.5,5749979489,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872689,160,1,1,16,50,ac8jow4mdkvnsv5s0och4qqm,1,58.5,20.1,2025-05-25T14:47:19.957Z,2025-05-25T14:47:22Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749979565,212,8.7,5749979559,56,Right,5749979561,140,66.8,5749979563,141,21.0,5749979567,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872695,161,1,1,16,52,ac8jow4mdkvnsv5s0och4qqm,1,64.2,15.2,2025-05-25T14:47:22.438Z,2025-05-25T14:47:24Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749979607,212,11.6,5749979603,140,53.2,5749979601,56,Right,5749979605,141,15.9,5749979609,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872711,162,1,1,16,54,ac8jow4mdkvnsv5s0och4qqm,1,53.2,16.1,2025-05-25T14:47:23.909Z,2025-05-25T14:47:28Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749979707,213,2.15,5749979703,141,40.6,5749979705,212,19.9,5749979699,56,Back,5749979701,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872743,163,1,1,16,58,ac8jow4mdkvnsv5s0och4qqm,1,43.0,40.9,2025-05-25T14:47:28.166Z,2025-05-25T14:47:32Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749979875,56,Back,5749979877,140,41.5,5749979881,212,13.9,5749979879,141,20.6,5749979883,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872761,164,1,1,17,3,ac8jow4mdkvnsv5s0och4qqm,1,44.4,23.4,2025-05-25T14:47:32.549Z,2025-05-25T14:47:34Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749979977,213,0.58,5749979969,56,Back,5749979973,141,28.2,5749979975,212,5.9,5749979971,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872773,165,1,1,17,5,ac8jow4mdkvnsv5s0och4qqm,1,47.9,29.7,2025-05-25T14:47:34.806Z,2025-05-25T14:47:38Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749980039,212,21.1,5749980033,56,Back,5749980035,140,41.0,5749980037,141,58.8,5749980041,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872799,166,1,1,17,8,ac8jow4mdkvnsv5s0och4qqm,1,43.9,48.1,2025-05-25T14:47:38.341Z,2025-05-25T14:47:42Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749980193,212,9.2,5749980191,141,42.1,5749980195,213,5.83,5749980187,56,Center,5749980189,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872811,167,1,1,17,13,ac8jow4mdkvnsv5s0och4qqm,1,48.5,30.6,2025-05-25T14:47:42.582Z,2025-05-25T14:47:44Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749980245,56,Right,5749980247,140,52.7,5749980251,212,17.2,5749980249,141,6.1,5749980253,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872823,168,1,1,17,15,ac8jow4mdkvnsv5s0och4qqm,1,52.3,6.1,2025-05-25T14:47:44.710Z,2025-05-25T14:47:47Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749980321,212,10.9,5749980315,56,Back,5749980323,213,2.09,5749980317,140,47.1,5749980319,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872835,169,1,1,17,17,ac8jow4mdkvnsv5s0och4qqm,1,46.9,19.4,2025-05-25T14:47:47.301Z,2025-05-25T14:47:49Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5749980381,140,63.3,5749980385,212,17.2,5749980379,56,Right,5749980383,141,20.0,5749980387,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872845,170,1,1,17,20,ac8jow4mdkvnsv5s0och4qqm,1,63.3,19.8,2025-05-25T14:47:49.765Z,2025-05-25T14:47:51Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5749980421,56,Right,5749980425,141,1.7,5749980423,140,70.3,5749980427,212,14.3,5749980429,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872867,171,1,1,17,22,ac8jow4mdkvnsv5s0och4qqm,0,70.3,1.7,2025-05-25T14:47:51.558Z,2025-05-25T14:47:54Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5749980551,212,23.4,5749980549,141,17.4,5749980547,140,90.1,5749980553,213,0.47,5749980545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872871,124,1,1,17,24,5mbo4f0vps12dr0fcvjn3wyp5,1,4.6,85.7,2025-05-25T14:47:54.301Z,2025-05-25T14:47:55Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,5749980579,213,0.47,5749980577,212,13.9,5749980571,56,Back,5749980575,141,95.0,5749980573,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872883,126,1,1,17,26,5mbo4f0vps12dr0fcvjn3wyp5,0,16.4,95.0,2025-05-25T14:47:55.805Z,2025-05-25T14:47:58Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5749980647,213,5.46,5749980641,140,31.2,5749980639,56,Back,5749980645,212,22.9,5749980643,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872903,173,1,1,17,29,ac8jow4mdkvnsv5s0och4qqm,1,65.5,34.2,2025-05-25T14:47:59.418Z,2025-05-25T14:48:01Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749980727,141,57.0,5749980731,213,0.86,5749980729,212,20.4,5749980723,56,Center,5749980725,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872911,174,1,1,17,31,ac8jow4mdkvnsv5s0och4qqm,1,78.4,59.7,2025-05-25T14:48:01.302Z,2025-05-25T14:48:04Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5749980789,141,88.7,5749980787,140,85.9,5749980785,56,Left,5749980791,212,21.2,5749980793,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818872953,176,1,1,17,39,ac8jow4mdkvnsv5s0och4qqm,0,84.4,85.0,2025-05-25T14:48:08.665Z,2025-05-25T14:48:09Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5749981017,233,127,5749981009,212,3.9,5749981021,286,,5749981015,236,,5749981011,213,4.90,5749981007,141,79.4,5749980999,2,,5749981003,56,Left,5749981005,140,5749981001,155,,,,,,,,,,,,85.1,,,,,,,,,,,,,,
2818872949,127,12,1,17,39,5mbo4f0vps12dr0fcvjn3wyp5,1,13.0,14.6,2025-05-25T14:48:08.765Z,2025-05-25T14:48:10Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5749981025,233,176,5749980977,56,Back,5749980975,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873023,129,1,1,17,44,5mbo4f0vps12dr0fcvjn3wyp5,1,33.9,5.2,2025-05-25T14:48:14.157Z,2025-05-25T14:48:21Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5749981315,141,1.3,5749981311,56,Back,5749981313,140,14.1,5749981317,212,21.0,5749981319,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873035,130,1,1,17,51,5mbo4f0vps12dr0fcvjn3wyp5,0,15.0,9.5,2025-05-25T14:48:21.229Z,2025-05-25T14:48:23Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5749981379,140,51.6,5749981383,212,44.0,5749981381,141,40.9,5749981377,56,Center,5749981385,213,0.51,5749981387,1,,5749981375,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873055,177,12,1,17,55,ac8jow4mdkvnsv5s0och4qqm,1,49.2,59.7,2025-05-25T14:48:24.887Z,2025-05-25T14:48:29Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5749981531,15,,5749981465,56,Center,5749981467,140,66.5,5749981473,213,0.28,5749981471,212,18.9,5749981469,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873057,178,61,1,17,56,ac8jow4mdkvnsv5s0och4qqm,0,66.2,68.1,2025-05-25T14:48:25.775Z,2025-05-25T14:48:33Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,5749981481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873097,131,1,1,17,59,5mbo4f0vps12dr0fcvjn3wyp5,1,34.8,34.8,2025-05-25T14:48:28.782Z,2025-05-25T14:48:34Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5749981705,141,83.2,5749981699,155,,5749981701,56,Back,5749981703,140,45.4,5749981707,212,34.7,5749981711,1,,5749981709,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873121,132,1,1,18,5,5mbo4f0vps12dr0fcvjn3wyp5,1,74.8,75.9,2025-05-25T14:48:34.685Z,2025-05-25T14:48:37Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5749981837,56,Left,5749981843,212,11.8,5749981841,141,90.5,5749981839,140,80.8,5749981845,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873127,133,1,1,18,8,5mbo4f0vps12dr0fcvjn3wyp5,0,78.6,81.7,2025-05-25T14:48:37.839Z,2025-05-25T14:53:03Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5749981883,155,,5749981885,56,Center,5749981881,2,,5749981887,140,90.0,5749981893,213,5.22,5749981891,212,24.5,5749981889,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873135,179,12,1,18,10,ac8jow4mdkvnsv5s0och4qqm,1,10.1,49.7,2025-05-25T14:48:39.751Z,2025-05-25T14:48:44Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5749981951,15,,5749981929,56,Back,5749981931,140,37.0,5749981935,212,33.5,5749981933,141,23.1,5749981937,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873153,134,1,1,18,13,5mbo4f0vps12dr0fcvjn3wyp5,0,71.4,70.3,2025-05-25T14:48:42.830Z,2025-05-25T14:48:44Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5749982073,213,0.44,5749982063,3,,5749982071,212,16.4,5749982065,56,Left,5749982067,140,85.5,5749982069,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873177,181,1,1,18,15,ac8jow4mdkvnsv5s0och4qqm,1,18.5,13.2,2025-05-25T14:48:45.078Z,2025-05-25T14:48:47Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5749982169,141,2.5,5749982167,140,29.8,5749982165,56,Back,5749982171,212,13.9,5749982173,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873191,182,1,1,18,17,ac8jow4mdkvnsv5s0och4qqm,1,29.4,2.3,2025-05-25T14:48:47.046Z,2025-05-25T14:48:48Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5749982235,213,1.96,5749982227,56,Back,5749982231,141,14.3,5749982233,212,8.8,5749982229,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873199,183,1,1,18,19,ac8jow4mdkvnsv5s0och4qqm,1,26.2,14.3,2025-05-25T14:48:48.486Z,2025-05-25T14:48:51Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5749982299,140,41.0,5749982297,56,Back,5749982295,155,,5749982303,212,16.2,5749982301,141,7.6,5749982305,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
