id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/14/value,qualifier/16/value
2813598377,186,6,1,16,23,93ohqui2qgqm8408viwmm1ken,1,99.1,58.0,2025-05-11T14:47:39.169Z,2025-05-11T14:48:13Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720718581,75,,5720720493,233,92,5720718579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599171,187,1,1,17,4,93ohqui2qgqm8408viwmm1ken,0,99.5,0.5,2025-05-11T14:48:20.178Z,2025-05-11T14:48:24Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720722665,140,93.3,5720722659,155,,5720722663,56,Center,5720722669,212,35.4,5720722671,213,1.76,5720722655,2,,5720722657,6,,5720722667,141,51.6,5720722673,1,,5720722661,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599315,94,4,1,17,9,46yo78zak2j7kaxc5ak1fnm60,1,7.2,48.2,2025-05-11T14:48:24.993Z,2025-05-11T14:48:42Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5720724213,294,,5720723441,13,,5720723813,233,188,5720723449,285,,5720723443,56,Back,5720723445,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599177,188,4,1,17,9,93ohqui2qgqm8408viwmm1ken,0,92.8,51.8,2025-05-11T14:48:24.994Z,2025-05-11T14:48:43Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5720724121,233,94,5720722851,294,,5720722857,286,,5720722849,13,,5720722853,56,Center,5720722855,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599407,95,1,1,17,21,46yo78zak2j7kaxc5ak1fnm60,1,9.3,46.9,2025-05-11T14:48:37.166Z,2025-05-11T14:48:39Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5720723921,141,72.3,5720723915,152,,5720723923,212,17.9,5720723913,5,,5720723925,213,1.32,5720723919,140,13.6,5720723917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599433,96,1,1,17,22,46yo78zak2j7kaxc5ak1fnm60,1,13.6,72.3,2025-05-11T14:48:38.799Z,2025-05-11T15:19:33Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5720724053,212,30.2,5720724047,56,Back,5720724055,213,4.73,5720724051,141,27.9,5720724049,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599469,97,1,1,17,25,46yo78zak2j7kaxc5ak1fnm60,1,17.3,23.6,2025-05-11T14:48:41.295Z,2025-05-11T14:48:43Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5720724231,56,Back,5720724233,140,23.2,5720724235,141,4.4,5720724239,213,5.16,5720724237,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599507,98,1,1,17,27,46yo78zak2j7kaxc5ak1fnm60,1,22.9,8.8,2025-05-11T14:48:43.055Z,2025-05-11T14:48:45Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5720724435,213,1.05,5720724433,212,19.5,5720724427,56,Back,5720724429,140,32.2,5720724431,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599513,99,1,1,17,29,46yo78zak2j7kaxc5ak1fnm60,1,32.2,33.6,2025-05-11T14:48:45.391Z,2025-05-11T14:48:46Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5720724457,56,Back,5720724459,140,19.8,5720724463,212,14.1,5720724465,213,3.53,5720724461,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599579,100,1,1,17,30,46yo78zak2j7kaxc5ak1fnm60,1,19.8,25.8,2025-05-11T14:48:46.143Z,2025-05-11T14:48:50Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5720724829,56,Back,5720724839,213,2.23,5720724833,140,4.1,5720724835,141,56.9,5720724837,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599607,101,1,1,17,35,46yo78zak2j7kaxc5ak1fnm60,0,3.8,56.6,2025-05-11T14:48:51.631Z,2025-05-11T14:48:52Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5720725021,1,,5720725011,56,Back,5720725017,212,38.1,5720725019,213,0.94,5720725015,141,100.0,5720725009,155,,5720725013,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599613,102,5,1,17,36,46yo78zak2j7kaxc5ak1fnm60,0,28.4,102.0,2025-05-11T14:48:52.375Z,2025-05-11T14:48:55Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5720725043,347,,5720725163,233,189,5720725041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599617,189,5,1,17,36,93ohqui2qgqm8408viwmm1ken,1,71.6,-2.0,2025-05-11T14:48:52.375Z,2025-05-11T14:50:01Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5720725067,347,,5720725065,56,Right,5720725125,233,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599747,190,1,1,17,46,93ohqui2qgqm8408viwmm1ken,1,61.0,0.0,2025-05-11T14:49:01.922Z,2025-05-11T14:49:08Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720726183,189,,5720725811,213,1.85,5720725801,107,,5720725807,141,14.0,5720725803,56,Right,5720725805,140,58.0,5720725809,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599755,191,1,1,17,46,93ohqui2qgqm8408viwmm1ken,1,58.0,14.0,2025-05-11T14:49:02.771Z,2025-05-11T14:49:09Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720725831,56,Back,5720726281,189,,5720725839,213,3.34,5720725835,141,10.7,5720725833,140,47.2,5720725837,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599763,192,1,1,17,47,93ohqui2qgqm8408viwmm1ken,1,47.2,10.6,2025-05-11T14:49:03.586Z,2025-05-11T14:49:04Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720725887,140,40.6,5720725903,213,2.04,5720725899,212,15.4,5720725883,56,Back,5720725893,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599773,193,1,1,17,48,93ohqui2qgqm8408viwmm1ken,1,37.5,32.2,2025-05-11T14:49:04.435Z,2025-05-11T14:49:05Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720725949,212,24.4,5720725945,140,33.9,5720725943,56,Back,5720725947,141,67.6,5720725951,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599807,194,1,1,17,49,93ohqui2qgqm8408viwmm1ken,1,33.9,67.6,2025-05-11T14:49:05.474Z,2025-05-11T14:49:07Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720726141,141,55.4,5720726145,212,10.5,5720726135,56,Back,5720726149,213,5.38,5720726137,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599865,195,1,1,17,55,93ohqui2qgqm8408viwmm1ken,1,34.4,46.1,2025-05-11T14:49:11.011Z,2025-05-11T14:49:13Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720726491,213,6.02,5720726489,212,12.6,5720726485,140,46.0,5720726483,56,Back,5720726487,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599893,196,1,1,17,57,93ohqui2qgqm8408viwmm1ken,1,43.5,38.5,2025-05-11T14:49:12.914Z,2025-05-11T14:49:15Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720726627,140,44.6,5720726625,56,Back,5720726631,212,15.7,5720726629,141,15.5,5720726633,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599927,197,1,1,17,59,93ohqui2qgqm8408viwmm1ken,1,44.9,12.3,2025-05-11T14:49:15.747Z,2025-05-11T14:49:18Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720726811,141,8.3,5720726809,140,55.3,5720726815,212,11.3,5720726819,213,6.04,5720726807,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599947,103,83,1,18,1,46yo78zak2j7kaxc5ak1fnm60,0,43.5,90.6,2025-05-11T14:49:17.775Z,2025-05-11T14:53:32Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5720727271,399,4az5n8aekw6ipzu7fagqhkys4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813599963,198,1,1,18,2,93ohqui2qgqm8408viwmm1ken,1,55.8,8.3,2025-05-11T14:49:18.627Z,2025-05-11T14:49:20Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720727007,141,7.7,5720727009,212,15.1,5720727005,140,41.4,5720727003,56,Back,5720727011,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600011,199,1,1,18,4,93ohqui2qgqm8408viwmm1ken,1,40.5,8.9,2025-05-11T14:49:20.595Z,2025-05-11T14:49:24Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720727257,56,Back,5720727259,140,32.8,5720727263,212,19.1,5720727265,213,2.01,5720727261,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600079,200,1,1,18,8,93ohqui2qgqm8408viwmm1ken,1,28.9,42.1,2025-05-11T14:49:23.884Z,2025-05-11T14:49:28Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720727563,213,1.82,5720727559,141,70.9,5720727555,56,Back,5720727561,212,20.2,5720727557,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600197,201,1,1,18,12,93ohqui2qgqm8408viwmm1ken,1,24.4,77.9,2025-05-11T14:49:28.004Z,2025-05-11T14:49:35Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720728161,140,72.2,5720728155,155,,5720728169,1,,5720728163,141,97.4,5720728159,56,Left,5720728165,212,51.9,5720728167,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600251,202,1,1,18,19,93ohqui2qgqm8408viwmm1ken,1,78.9,84.5,2025-05-11T14:49:35.619Z,2025-05-11T14:49:46Z,dvi2tleym136aqpvwfi4lustm,T. Ali,1.0,,5720728469,140,86.8,5720728471,141,75.7,5720728467,56,Center,5720728475,213,5.66,5720729015,210,15,5720728473,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600259,203,15,1,18,21,93ohqui2qgqm8408viwmm1ken,1,85.9,71.6,2025-05-11T14:49:36.892Z,2025-05-11T14:54:17Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5720729051,215,,5720728505,64,,5720729037,78,,5720729053,146,98.9,5720729039,29,,5720728631,20,,5720728507,56,Center,5720729041,133,,5720728503,22,,5720729063,233,104,5720729047,102,5720729055,147,52.0,5720729043,55,202,5720729049,103,12.7,,,,,,,,,,,,,,48.6,,
2813600275,104,10,1,18,21,46yo78zak2j7kaxc5ak1fnm60,1,1.9,45.1,2025-05-11T14:49:36.992Z,2025-05-11T14:49:47Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5720728579,56,Back,5720728949,180,,5720729117,233,203,5720728577,182,,5720728947,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600633,106,1,1,18,48,46yo78zak2j7kaxc5ak1fnm60,0,12.3,42.7,2025-05-11T14:50:04.416Z,2025-05-11T14:50:08Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5720730641,212,60.5,5720730633,199,,5720730635,56,Center,5720730645,1,,5720730639,141,49.0,5720730643,213,0.07,5720730637,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600661,204,1,1,18,53,93ohqui2qgqm8408viwmm1ken,0,35.9,41.0,2025-05-11T14:50:09.139Z,2025-05-11T14:50:10Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720730793,3,,5720730795,56,Back,5720730799,141,40.3,5720730803,213,6.24,5720730801,212,11.6,5720730797,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600691,107,1,1,18,55,46yo78zak2j7kaxc5ak1fnm60,1,52.1,61.4,2025-05-11T14:50:10.976Z,2025-05-11T14:55:19Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5720730931,141,45.4,5720730929,140,55.3,5720730933,212,11.4,5720730935,213,5.01,5720730925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600697,108,1,1,18,56,46yo78zak2j7kaxc5ak1fnm60,0,55.3,45.4,2025-05-11T14:50:11.904Z,2025-05-11T14:55:20Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5720730981,140,53.0,5720730983,141,51.5,5720730985,212,4.8,5720730987,213,2.10,5720730979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600719,205,61,1,18,57,93ohqui2qgqm8408viwmm1ken,1,46.7,43.6,2025-05-11T14:50:13.356Z,2025-05-11T14:55:26Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5720731099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600793,207,1,1,19,0,93ohqui2qgqm8408viwmm1ken,1,27.9,76.6,2025-05-11T14:50:16.419Z,2025-05-11T14:50:18Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720731421,212,23.3,5720731419,141,54.8,5720731415,56,Back,5720731423,213,3.83,5720731417,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600855,209,1,1,19,3,93ohqui2qgqm8408viwmm1ken,1,8.6,54.5,2025-05-11T14:50:19.588Z,2025-05-11T14:50:22Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720731779,213,5.03,5720731769,56,Back,5720731771,140,14.2,5720731775,212,19.0,5720731773,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600959,210,1,1,19,6,93ohqui2qgqm8408viwmm1ken,1,14.4,26.8,2025-05-11T14:50:22.644Z,2025-05-11T14:50:28Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720732427,213,1.44,5720732425,212,10.7,5720732423,141,42.4,5720732419,56,Back,5720732421,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813600989,211,1,1,19,12,93ohqui2qgqm8408viwmm1ken,1,11.4,36.4,2025-05-11T14:50:28.084Z,2025-05-11T14:50:30Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720732553,141,49.6,5720732555,212,12.7,5720732551,140,2.9,5720732549,56,Back,5720732557,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601027,212,1,1,19,14,93ohqui2qgqm8408viwmm1ken,1,3.5,51.5,2025-05-11T14:50:30.020Z,2025-05-11T14:50:32Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720732773,213,1.31,5720732767,140,9.1,5720732771,212,23.1,5720732769,141,84.4,5720732765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601049,213,1,1,19,15,93ohqui2qgqm8408viwmm1ken,1,9.9,89.0,2025-05-11T14:50:31.780Z,2025-05-11T14:50:33Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5720732865,56,Back,5720732875,212,3.8,5720732873,141,93.5,5720732871,140,12.1,5720732877,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601133,214,1,1,19,17,93ohqui2qgqm8408viwmm1ken,1,12.6,93.9,2025-05-11T14:50:32.884Z,2025-05-11T14:50:37Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720733333,213,6.22,5720733329,141,92.3,5720733331,212,18.3,5720733325,56,Back,5720733327,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601223,215,1,1,19,21,93ohqui2qgqm8408viwmm1ken,1,35.3,81.4,2025-05-11T14:50:37.748Z,2025-05-11T14:50:44Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720733851,140,44.3,5720733845,155,,5720733857,213,4.92,5720733849,56,Back,5720733859,1,,5720733847,196,,5720733855,212,46.8,5720733853,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601267,216,1,1,19,28,93ohqui2qgqm8408viwmm1ken,1,61.6,8.5,2025-05-11T14:50:44.501Z,2025-05-11T14:50:47Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720734091,213,6.16,5720734087,141,6.7,5720734083,56,Right,5720734085,140,71.1,5720734089,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601291,217,1,1,19,31,93ohqui2qgqm8408viwmm1ken,1,72.9,9.4,2025-05-11T14:50:46.901Z,2025-05-11T14:50:48Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5720734173,56,Center,5720734175,140,77.6,5720734179,212,16.3,5720734177,141,32.2,5720734181,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601301,218,1,1,19,32,93ohqui2qgqm8408viwmm1ken,1,78.1,34.0,2025-05-11T14:50:48.053Z,2025-05-11T14:55:48Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720734247,156,,5720734211,56,Center,5720734217,212,8.0,5720734213,140,71.1,5720734215,141,29.2,5720734219,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601349,109,83,1,19,34,46yo78zak2j7kaxc5ak1fnm60,0,33.0,61.4,2025-05-11T14:50:50.720Z,2025-05-11T14:50:54Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5720734741,399,7hugqbtot3c8fmxtfqld9l15g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601375,219,1,1,19,36,93ohqui2qgqm8408viwmm1ken,0,73.6,33.7,2025-05-11T14:50:52.645Z,2025-05-11T14:50:54Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5720734675,213,0.30,5720734673,212,2.5,5720734667,56,Center,5720734745,233,110,5720734743,236,,5720734749,286,,5720734669,140,75.9,5720734671,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601385,110,74,1,19,36,46yo78zak2j7kaxc5ak1fnm60,1,24.9,53.7,2025-05-11T14:50:52.646Z,2025-05-11T14:55:58Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5720734719,56,Back,5720734723,285,,5720734751,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601411,220,83,1,19,40,93ohqui2qgqm8408viwmm1ken,0,70.6,34.5,2025-05-11T14:50:55.916Z,2025-05-11T14:56:05Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5720735393,399,9ajfpzjfipsub15tats3mo2j9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601509,112,1,1,19,40,46yo78zak2j7kaxc5ak1fnm60,1,28.4,63.6,2025-05-11T14:50:56.064Z,2025-05-11T14:56:07Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,1.0,,5720735361,213,0.46,5720735357,141,93.6,5720736141,210,15,5720735359,212,46.1,5720735365,1,,5720735355,140,67.8,5720735353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601541,221,83,1,19,49,93ohqui2qgqm8408viwmm1ken,0,10.9,36.0,2025-05-11T14:51:05.252Z,2025-05-11T14:57:05Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5720735927,399,2mk86jc25lu7lqklnvntxmtxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601573,113,15,1,19,50,46yo78zak2j7kaxc5ak1fnm60,1,88.6,63.8,2025-05-11T14:51:05.904Z,2025-05-11T15:22:53Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5720736161,29,,5720735757,56,Center,5720759897,215,,5720736169,103,8.9,5720736163,55,112,5720735879,20,,5720736167,102,53.4,5720735877,23,,5720736173,147,52.7,5720736553,233,222,5720759895,64,5720875871,114,,5720736171,146,98.4,5720875873,133,,5720736159,76,,,,,,,,,,,,,,
2813601593,222,10,1,19,50,93ohqui2qgqm8408viwmm1ken,1,1.8,48.8,2025-05-11T14:51:06.004Z,2025-05-11T14:52:20Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720736499,177,,5720736579,233,113,5720735843,182,,5720735845,56,Back,5720736501,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601631,224,1,1,19,53,93ohqui2qgqm8408viwmm1ken,1,8.5,52.4,2025-05-11T14:51:09.365Z,2025-05-11T14:51:15Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5720736041,212,24.3,5720736119,287,,5720736043,213,0.71,5720736039,141,75.7,5720736033,123,,5720736035,56,Back,5720736037,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601749,225,1,1,20,0,93ohqui2qgqm8408viwmm1ken,1,32.8,75.4,2025-05-11T14:51:16.660Z,2025-05-11T14:51:18Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720736681,213,4.55,5720736677,141,58.4,5720736679,212,11.7,5720736673,56,Back,5720736675,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601799,226,1,1,20,4,93ohqui2qgqm8408viwmm1ken,1,33.7,54.8,2025-05-11T14:51:19.925Z,2025-05-11T14:51:22Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720736977,212,21.5,5720736979,213,4.98,5720736971,56,Back,5720736975,141,24.3,5720736973,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601813,227,1,1,20,6,93ohqui2qgqm8408viwmm1ken,1,42.2,23.9,2025-05-11T14:51:22.277Z,2025-05-11T14:51:23Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720737055,212,5.3,5720737053,141,22.8,5720737051,140,37.2,5720737049,56,Back,5720737057,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601833,228,1,1,20,7,93ohqui2qgqm8408viwmm1ken,1,36.7,22.5,2025-05-11T14:51:23.253Z,2025-05-11T14:51:24Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720737149,56,Back,5720737157,213,5.80,5720737155,212,2.6,5720737153,141,20.7,5720737151,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601843,229,1,1,20,8,93ohqui2qgqm8408viwmm1ken,1,39.6,19.2,2025-05-11T14:51:24.709Z,2025-05-11T14:51:25Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5720737201,140,37.6,5720737203,141,21.5,5720737205,212,2.6,5720737207,213,2.50,5720737199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601869,230,1,1,20,9,93ohqui2qgqm8408viwmm1ken,1,38.3,23.1,2025-05-11T14:51:25.579Z,2025-05-11T14:51:29Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5720737447,212,12.7,5720737449,213,0.90,5720737443,140,45.8,5720737439,56,Back,5720737445,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601917,231,1,1,20,12,93ohqui2qgqm8408viwmm1ken,1,45.9,42.2,2025-05-11T14:51:28.660Z,2025-05-11T14:51:33Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5720737737,213,1.81,5720737733,141,64.6,5720737735,212,15.7,5720737731,140,42.4,5720737729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813601955,232,1,1,20,17,93ohqui2qgqm8408viwmm1ken,1,46.6,68.1,2025-05-11T14:51:32.870Z,2025-05-11T14:51:36Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720737941,140,57.1,5720737945,212,21.0,5720737943,141,94.4,5720737939,56,Left,5720737947,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813602017,233,1,1,20,20,93ohqui2qgqm8408viwmm1ken,1,58.3,94.8,2025-05-11T14:51:36.357Z,2025-05-11T14:51:42Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5720738323,56,Left,5720738329,140,58.0,5720738335,212,9.7,5720738333,141,80.6,5720738339,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813602075,234,1,1,20,26,93ohqui2qgqm8408viwmm1ken,1,61.4,79.6,2025-05-11T14:51:42.630Z,2025-05-11T14:51:45Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5720738711,213,4.18,5720738703,56,Back,5720738705,140,47.2,5720738709,212,29.1,5720738707,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
