id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2809512189,181,43,1,15,30,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-03T15:46:15.520Z,2025-05-03T16:06:57Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698381445,144,61,5698244181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809512275,182,1,1,15,32,durq4oppf7c08tnbzrlebt0uz,1,38.5,80.5,2025-05-03T15:46:17.343Z,2025-05-03T16:07:52Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698244673,213,5.90,5698244677,1,,5698244655,56,Center,5698244653,155,,5698244657,140,67.5,5698244667,212,32.8,5698244661,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809512283,183,61,1,15,33,durq4oppf7c08tnbzrlebt0uz,0,64.2,63.1,2025-05-03T15:46:18.639Z,2025-05-03T16:07:50Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698244695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809512341,167,1,1,15,34,6i936isoyj6d0uuxdj537uc97,0,39.2,27.6,2025-05-03T15:46:19.618Z,2025-05-03T16:07:48Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5698245015,56,Back,5698245021,141,53.7,5698245023,212,17.9,5698245011,155,,5698245025,213,1.44,5698245019,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809512429,184,1,1,15,37,durq4oppf7c08tnbzrlebt0uz,1,62.3,45.5,2025-05-03T15:46:22.607Z,2025-05-03T15:46:24Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5698245427,140,58.1,5698245433,213,4.12,5698245431,212,7.9,5698245423,56,Center,5698245429,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809512497,186,1,1,15,39,durq4oppf7c08tnbzrlebt0uz,1,58.1,35.8,2025-05-03T15:46:24.238Z,2025-05-03T15:46:26Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698245789,212,14.2,5698245791,213,1.00,5698245787,141,53.4,5698245783,56,Center,5698245785,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809512611,187,1,1,15,43,durq4oppf7c08tnbzrlebt0uz,1,61.9,62.9,2025-05-03T15:46:28.094Z,2025-05-03T15:46:30Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5698246395,141,77.8,5698246403,213,2.24,5698246399,212,12.9,5698246391,56,Center,5698246393,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809512753,188,1,1,15,46,durq4oppf7c08tnbzrlebt0uz,1,55.6,70.0,2025-05-03T15:46:31.680Z,2025-05-03T15:46:35Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698247245,141,40.3,5698247241,56,Back,5698247243,140,49.1,5698247247,212,21.3,5698247249,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809512829,189,1,1,15,50,durq4oppf7c08tnbzrlebt0uz,1,49.1,37.0,2025-05-03T15:46:35.327Z,2025-05-03T15:46:37Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698247589,212,17.8,5698247591,213,5.47,5698247587,141,17.9,5698247583,56,Right,5698247585,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809512931,190,1,1,15,51,durq4oppf7c08tnbzrlebt0uz,1,60.7,17.9,2025-05-03T15:46:37.023Z,2025-05-03T15:46:40Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698248217,213,2.84,5698248211,140,53.1,5698248213,141,21.6,5698248215,212,8.4,5698248209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513035,191,1,1,15,55,durq4oppf7c08tnbzrlebt0uz,0,53.7,24.4,2025-05-03T15:46:40.575Z,2025-05-03T15:46:43Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698248661,56,Center,5698248681,213,0.60,5698248673,141,35.5,5698248671,140,64.1,5698248679,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513049,168,8,1,15,58,6i936isoyj6d0uuxdj537uc97,1,31.4,73.5,2025-05-03T15:46:44.041Z,2025-05-03T15:46:44Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698248719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513113,169,5,1,15,59,6i936isoyj6d0uuxdj537uc97,0,55.7,101.0,2025-05-03T15:46:44.462Z,2025-05-03T16:24:03Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698249247,233,192,5698249097,347,,5698249095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513069,192,5,1,15,59,durq4oppf7c08tnbzrlebt0uz,1,44.3,-1.0,2025-05-03T15:46:44.462Z,2025-05-03T16:24:02Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698249161,233,169,5698248847,347,,5698248845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513289,193,1,1,16,5,durq4oppf7c08tnbzrlebt0uz,1,44.3,0.0,2025-05-03T15:46:50.687Z,2025-05-03T15:46:51Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698250117,56,Back,5698250125,213,1.68,5698250119,140,43.1,5698250115,107,,5698250121,141,14.7,5698250123,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513305,194,1,1,16,6,durq4oppf7c08tnbzrlebt0uz,1,43.1,14.7,2025-05-03T15:46:51.486Z,2025-05-03T15:46:52Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698250205,141,8.8,5698250209,213,4.66,5698250207,212,4.0,5698250201,56,Back,5698250203,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513403,195,1,1,16,6,durq4oppf7c08tnbzrlebt0uz,1,42.9,8.8,2025-05-03T15:46:51.918Z,2025-05-03T15:46:54Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698250755,56,Back,5698250757,140,41.4,5698250759,141,21.9,5698250763,213,1.75,5698250761,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513485,196,1,1,16,9,durq4oppf7c08tnbzrlebt0uz,1,38.6,24.0,2025-05-03T15:46:54.750Z,2025-05-03T15:46:57Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698251219,141,59.1,5698251217,140,35.0,5698251213,56,Back,5698251221,212,24.2,5698251223,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513617,197,1,1,16,12,durq4oppf7c08tnbzrlebt0uz,1,37.1,64.3,2025-05-03T15:46:57.534Z,2025-05-03T15:47:02Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698251943,141,90.0,5698251941,140,41.5,5698251947,213,1.31,5698251939,56,Back,5698251945,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513699,198,1,1,16,16,durq4oppf7c08tnbzrlebt0uz,1,53.2,94.4,2025-05-03T15:47:01.855Z,2025-05-03T15:47:04Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698252365,140,45.1,5698252371,213,3.99,5698252361,56,Back,5698252367,141,80.3,5698252369,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513841,199,1,1,16,19,durq4oppf7c08tnbzrlebt0uz,1,43.6,75.7,2025-05-03T15:47:04.591Z,2025-05-03T15:47:08Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698253115,212,19.7,5698253109,56,Back,5698253111,140,34.5,5698253113,141,50.3,5698253117,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809513949,200,1,1,16,22,durq4oppf7c08tnbzrlebt0uz,1,33.9,44.3,2025-05-03T15:47:07.919Z,2025-05-03T15:47:12Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698253827,140,42.6,5698253831,141,9.8,5698253841,213,5.08,5698253835,212,25.2,5698253819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514023,201,1,1,16,27,durq4oppf7c08tnbzrlebt0uz,0,46.1,6.5,2025-05-03T15:47:12.271Z,2025-05-03T15:47:14Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698254185,56,Right,5698254187,140,71.5,5698254193,213,0.01,5698254191,212,26.7,5698254189,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514129,171,1,1,16,30,6i936isoyj6d0uuxdj537uc97,1,23.3,91.2,2025-05-03T15:47:15.770Z,2025-05-03T15:47:18Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5698254723,212,26.3,5698254721,141,59.1,5698254717,56,Back,5698254719,140,9.3,5698254725,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514231,172,1,1,16,32,6i936isoyj6d0uuxdj537uc97,1,9.3,61.8,2025-05-03T15:47:17.978Z,2025-05-03T15:47:21Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5698255347,213,0.10,5698255343,141,66.0,5698255341,140,35.7,5698255349,1,,5698255331,157,,5698255335,56,Back,5698255345,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514261,173,1,1,16,35,6i936isoyj6d0uuxdj537uc97,1,35.9,66.1,2025-05-03T15:47:20.906Z,2025-05-03T15:47:22Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698255495,212,9.1,5698255497,213,2.20,5698255489,56,Back,5698255493,141,77.0,5698255491,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514311,174,1,1,16,35,6i936isoyj6d0uuxdj537uc97,0,30.6,72.4,2025-05-03T15:47:21.026Z,2025-05-03T15:50:33Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698255765,212,1.9,5698255759,140,30.6,5698255757,56,Back,5698255763,141,75.2,5698255767,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514249,202,61,1,16,36,durq4oppf7c08tnbzrlebt0uz,1,65.9,27.4,2025-05-03T15:47:21.279Z,2025-05-03T15:50:03Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698255419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514321,175,50,1,16,38,6i936isoyj6d0uuxdj537uc97,1,53.2,72.2,2025-05-03T15:47:23.950Z,2025-05-03T15:47:28Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5698255815,56,Center,5698255963,233,203,5698255817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514329,203,7,1,16,38,durq4oppf7c08tnbzrlebt0uz,0,46.8,27.8,2025-05-03T15:47:23.951Z,2025-05-03T15:47:27Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698255899,233,175,5698255851,285,,5698255849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514599,176,1,1,16,40,6i936isoyj6d0uuxdj537uc97,1,41.1,74.1,2025-05-03T15:47:25.849Z,2025-05-03T15:47:32Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698257283,141,92.0,5698257281,140,62.6,5698257287,213,0.49,5698257285,212,25.6,5698257279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514671,177,1,1,16,47,6i936isoyj6d0uuxdj537uc97,1,79.1,73.5,2025-05-03T15:47:32.617Z,2025-05-03T15:47:35Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5698257705,56,Center,5698257713,213,2.84,5698257711,212,10.5,5698257707,140,69.6,5698257709,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514731,178,1,1,16,50,6i936isoyj6d0uuxdj537uc97,1,69.2,77.2,2025-05-03T15:47:35.434Z,2025-05-03T15:47:37Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698258027,213,0.43,5698258023,141,87.1,5698258021,140,83.1,5698258019,56,Left,5698258025,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514819,179,1,1,16,52,6i936isoyj6d0uuxdj537uc97,0,85.0,89.1,2025-05-03T15:47:37.626Z,2025-05-03T15:47:46Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5698258541,212,20.5,5698258543,213,5.76,5698258535,56,Center,5698258537,140,100.0,5698258539,141,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514845,180,5,1,16,56,6i936isoyj6d0uuxdj537uc97,0,101.2,73.0,2025-05-03T15:47:41.962Z,2025-05-03T15:47:45Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5698259057,233,204,5698258665,346,,5698258663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809514899,204,5,1,16,56,durq4oppf7c08tnbzrlebt0uz,1,-1.2,27.0,2025-05-03T15:47:41.962Z,2025-05-03T16:24:03Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698258923,56,Back,5698258979,233,180,5698258925,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515537,205,1,1,17,16,durq4oppf7c08tnbzrlebt0uz,1,4.7,54.0,2025-05-03T15:48:01.167Z,2025-05-03T15:48:05Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5698262429,237,,5698262415,124,,5698262421,141,86.0,5698262423,212,23.8,5698262417,56,Back,5698262419,140,13.9,5698262425,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515561,206,1,1,17,20,durq4oppf7c08tnbzrlebt0uz,0,15.7,96.9,2025-05-03T15:48:05.359Z,2025-05-03T15:48:06Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698262565,1,,5698262555,140,43.1,5698262559,141,74.2,5698262551,157,,5698262553,56,Back,5698262561,212,32.6,5698262563,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515677,181,1,1,17,21,6i936isoyj6d0uuxdj537uc97,1,52.7,26.5,2025-05-03T15:48:07.001Z,2025-05-03T15:48:09Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5698263185,213,0.24,5698263179,140,59.9,5698263177,56,Center,5698263183,212,7.8,5698263181,141,29.2,5698263175,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515735,183,1,1,17,24,6i936isoyj6d0uuxdj537uc97,1,59.9,29.2,2025-05-03T15:48:09.754Z,2025-05-03T16:08:46Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5698389497,156,,5698263525,140,52.1,5698263529,212,13.8,5698263523,56,Right,5698263533,213,4.08,5698263527,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515747,184,1,1,17,25,6i936isoyj6d0uuxdj537uc97,0,53.8,10.1,2025-05-03T15:48:10.446Z,2025-05-03T15:48:12Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5698263653,236,,5698263659,286,,5698263615,141,9.8,5698263619,213,6.22,5698263617,212,3.2,5698263613,140,56.8,5698263611,56,Right,5698263655,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515719,207,74,1,17,25,durq4oppf7c08tnbzrlebt0uz,1,35.9,95.1,2025-05-03T15:48:10.447Z,2025-05-03T15:48:12Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698263695,233,184,5698263423,56,Back,5698263425,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516053,186,12,1,17,26,6i936isoyj6d0uuxdj537uc97,1,40.7,6.0,2025-05-03T15:48:11.363Z,2025-05-03T16:09:05Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5698391227,140,38.9,5698391223,167,,5698391229,141,0.0,5698391225,56,Back,5698391233,213,4.36,5698391231,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515927,185,5,1,17,27,6i936isoyj6d0uuxdj537uc97,0,41.6,-1.2,2025-05-03T15:48:12.879Z,2025-05-03T16:24:03Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5698264571,56,Back,5698264573,347,,5698279189,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515789,208,5,1,17,27,durq4oppf7c08tnbzrlebt0uz,1,58.4,101.2,2025-05-03T15:48:12.879Z,2025-05-03T16:24:03Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698263805,347,,5698279119,233,185,5698263803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515959,209,1,1,17,32,durq4oppf7c08tnbzrlebt0uz,1,57.4,100.0,2025-05-03T15:48:17.967Z,2025-05-03T15:48:19Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698264775,140,53.4,5698264783,212,8.6,5698264773,56,Left,5698264771,107,,5698264779,141,90.9,5698264785,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809515983,210,1,1,17,34,durq4oppf7c08tnbzrlebt0uz,1,53.4,90.9,2025-05-03T15:48:19.343Z,2025-05-03T15:48:20Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5698264915,141,96.9,5698264909,140,57.2,5698264921,212,5.7,5698264905,56,Left,5698264925,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516033,211,1,1,17,34,durq4oppf7c08tnbzrlebt0uz,1,57.2,96.9,2025-05-03T15:48:19.855Z,2025-05-03T15:48:21Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698265177,56,Back,5698265185,213,3.50,5698265179,140,42.9,5698265183,212,16.0,5698265181,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516191,212,1,1,17,36,durq4oppf7c08tnbzrlebt0uz,1,41.7,85.3,2025-05-03T15:48:21.823Z,2025-05-03T15:48:26Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5698266135,56,Back,5698266137,140,33.8,5698266139,141,57.3,5698266141,212,20.8,5698266143,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516333,213,1,1,17,41,durq4oppf7c08tnbzrlebt0uz,1,35.1,50.0,2025-05-03T15:48:26.767Z,2025-05-03T15:48:32Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698267027,140,50.6,5698267033,141,25.8,5698267039,213,5.49,5698267035,212,23.1,5698267019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516413,214,1,1,17,46,durq4oppf7c08tnbzrlebt0uz,1,54.7,34.3,2025-05-03T15:48:31.999Z,2025-05-03T15:48:34Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698267529,56,Back,5698267537,213,2.90,5698267533,141,38.5,5698267531,140,43.6,5698267535,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516531,215,1,1,17,51,durq4oppf7c08tnbzrlebt0uz,1,44.9,43.7,2025-05-03T15:48:36.479Z,2025-05-03T15:48:38Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698268165,141,17.0,5698268167,212,18.2,5698268161,56,Back,5698268163,140,45.8,5698268169,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516587,216,1,1,17,53,durq4oppf7c08tnbzrlebt0uz,1,45.8,17.0,2025-05-03T15:48:38.447Z,2025-05-03T15:48:40Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698268399,213,5.59,5698268397,212,13.4,5698268393,140,55.6,5698268391,56,Right,5698268395,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516657,217,1,1,17,55,durq4oppf7c08tnbzrlebt0uz,1,53.3,7.0,2025-05-03T15:48:40.415Z,2025-05-03T15:48:42Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698268897,56,Back,5698268899,140,40.5,5698268905,213,2.44,5698268903,212,17.6,5698268901,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516737,218,1,1,17,57,durq4oppf7c08tnbzrlebt0uz,1,43.2,30.6,2025-05-03T15:48:42.687Z,2025-05-03T15:48:45Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698269275,56,Back,5698269283,213,2.48,5698269281,212,10.4,5698269277,140,35.4,5698269279,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516839,219,1,1,18,0,durq4oppf7c08tnbzrlebt0uz,1,35.6,32.5,2025-05-03T15:48:45.391Z,2025-05-03T15:48:48Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5698269897,213,5.22,5698269891,140,45.9,5698269893,141,3.8,5698269889,56,Back,5698269895,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809516889,220,1,1,18,3,durq4oppf7c08tnbzrlebt0uz,1,54.9,4.6,2025-05-03T15:48:48.687Z,2025-05-03T15:48:50Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698270149,141,16.4,5698270147,140,61.2,5698270145,56,Right,5698270153,213,0.88,5698270151,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809517003,221,1,1,18,5,durq4oppf7c08tnbzrlebt0uz,1,61.2,16.4,2025-05-03T15:48:50.767Z,2025-05-03T15:48:54Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5698270717,56,Right,5698270719,140,56.5,5698270725,213,3.46,5698270723,212,5.2,5698270721,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809517073,222,1,1,18,9,durq4oppf7c08tnbzrlebt0uz,1,63.2,19.7,2025-05-03T15:48:54.207Z,2025-05-03T15:48:56Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5698271015,140,63.5,5698271021,213,1.51,5698271013,56,Center,5698271017,141,27.3,5698271019,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809517117,223,1,1,18,11,durq4oppf7c08tnbzrlebt0uz,1,64.0,24.4,2025-05-03T15:48:56.192Z,2025-05-03T15:48:57Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5698271241,212,13.4,5698271243,213,4.78,5698271239,141,4.7,5698271237,140,64.9,5698271235,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809517207,224,1,1,18,12,durq4oppf7c08tnbzrlebt0uz,1,65.4,8.3,2025-05-03T15:48:57.728Z,2025-05-03T15:49:01Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5698271785,141,15.8,5698271789,213,2.72,5698271787,212,12.4,5698271781,56,Right,5698271783,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809517305,225,1,1,18,16,durq4oppf7c08tnbzrlebt0uz,1,55.7,16.7,2025-05-03T15:49:01.631Z,2025-05-03T15:49:05Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5698272363,212,53.0,5698272369,213,1.27,5698272375,1,,5698272359,141,91.2,5698272351,196,,5698272353,56,Left,5698272355,140,70.6,5698272349,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809517431,226,1,1,18,19,durq4oppf7c08tnbzrlebt0uz,1,72.5,87.4,2025-05-03T15:49:05.023Z,2025-05-03T15:49:08Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5698272965,213,0.11,5698272959,140,79.6,5698272957,56,Left,5698272961,141,88.6,5698272963,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809517447,227,1,1,18,23,durq4oppf7c08tnbzrlebt0uz,0,76.9,79.9,2025-05-03T15:49:08.495Z,2025-05-03T15:49:09Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5698273035,141,75.3,5698273039,213,5.10,5698273033,140,78.1,5698273031,56,Center,5698273037,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
