id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2801404009,291,1,1,28,53,93ohqui2qgqm8408viwmm1ken,1,30.4,15.3,2025-04-14T17:39:20.119Z,2025-04-14T17:39:25Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653430501,212,28.2,5653430497,140,9.1,5653430505,213,2.49,5653430495,56,Back,5653430499,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404071,292,1,1,29,0,93ohqui2qgqm8408viwmm1ken,0,11.5,40.1,2025-04-14T17:39:27.631Z,2025-04-14T17:39:31Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5653430795,141,24.0,5653430793,140,58.3,5653430799,213,6.06,5653430791,56,Center,5653430971,157,,5653430797,212,50.3,5653430801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404115,190,1,1,29,2,5mbo4f0vps12dr0fcvjn3wyp5,1,43.2,86.0,2025-04-14T17:39:29.606Z,2025-04-14T17:39:32Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5653431063,140,61.1,5653431065,141,71.2,5653431059,3,,5653431069,213,5.79,5653431061,56,Center,5653431067,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404131,191,1,1,29,5,5mbo4f0vps12dr0fcvjn3wyp5,0,61.1,71.2,2025-04-14T17:39:32.484Z,2025-04-14T17:39:33Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5653431145,140,65.9,5653431143,56,Center,5653431141,168,,5653431149,212,11.3,5653431147,141,56.4,5653431151,213,5.18,5653431137,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404225,293,1,1,29,7,93ohqui2qgqm8408viwmm1ken,1,33.7,49.9,2025-04-14T17:39:34.384Z,2025-04-14T17:39:40Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653431709,155,,5653431711,56,Back,5653431725,212,24.5,5653431721,141,85.9,5653431729,213,1.55,5653431715,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404231,294,1,1,29,13,93ohqui2qgqm8408viwmm1ken,1,33.9,85.6,2025-04-14T17:39:40.719Z,2025-04-14T17:39:41Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653431745,141,80.3,5653431743,140,22.8,5653431747,212,12.2,5653431741,56,Back,5653431749,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404241,295,1,1,29,14,93ohqui2qgqm8408viwmm1ken,1,22.8,80.3,2025-04-14T17:39:41.680Z,2025-04-14T17:39:43Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653431851,141,71.2,5653431847,56,Back,5653431849,140,28.6,5653431853,212,8.7,5653431855,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404267,296,1,1,29,16,93ohqui2qgqm8408viwmm1ken,1,28.1,70.6,2025-04-14T17:39:43.279Z,2025-04-14T17:39:45Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653432015,213,0.43,5653432013,212,6.1,5653432007,56,Back,5653432011,141,74.4,5653432009,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404277,297,1,1,29,18,93ohqui2qgqm8408viwmm1ken,1,32.6,78.5,2025-04-14T17:39:45.359Z,2025-04-14T17:39:46Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653432101,212,14.0,5653432095,56,Back,5653432099,141,94.7,5653432103,213,2.24,5653432097,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404365,298,1,1,29,19,93ohqui2qgqm8408viwmm1ken,1,24.3,94.7,2025-04-14T17:39:46.480Z,2025-04-14T17:39:54Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5653432575,56,Back,5653432579,141,73.0,5653432581,212,17.2,5653432577,140,15.8,5653432583,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404399,299,1,1,29,27,93ohqui2qgqm8408viwmm1ken,1,24.4,55.5,2025-04-14T17:39:54.737Z,2025-04-14T17:39:58Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653432811,141,26.2,5653432809,140,21.6,5653432815,213,4.57,5653432813,212,20.1,5653432807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404417,300,1,1,29,30,93ohqui2qgqm8408viwmm1ken,1,21.5,25.3,2025-04-14T17:39:58.016Z,2025-04-14T17:39:59Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5653432949,56,Back,5653432957,213,4.96,5653432955,212,12.6,5653432953,141,7.3,5653432951,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404431,301,1,1,29,32,93ohqui2qgqm8408viwmm1ken,1,24.5,7.3,2025-04-14T17:39:59.487Z,2025-04-14T17:40:00Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653433051,213,1.52,5653433047,141,14.0,5653433043,56,Back,5653433045,140,24.7,5653433049,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404455,302,1,1,29,33,93ohqui2qgqm8408viwmm1ken,1,24.7,14.0,2025-04-14T17:40:00.592Z,2025-04-14T17:40:03Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653433167,140,31.7,5653433169,141,8.9,5653433173,213,5.84,5653433165,56,Back,5653433171,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404469,303,1,1,29,36,93ohqui2qgqm8408viwmm1ken,1,32.2,8.9,2025-04-14T17:40:03.455Z,2025-04-14T17:40:04Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653433247,56,Back,5653433251,141,21.8,5653433253,212,14.2,5653433255,213,0.67,5653433249,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404485,304,1,1,29,37,93ohqui2qgqm8408viwmm1ken,0,43.5,21.8,2025-04-14T17:40:04.559Z,2025-04-14T17:40:05Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5653433309,140,42.9,5653433311,141,32.7,5653433315,213,1.66,5653433313,212,7.4,5653433307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404517,193,1,1,29,39,5mbo4f0vps12dr0fcvjn3wyp5,1,48.7,71.2,2025-04-14T17:40:06.258Z,2025-04-14T17:40:07Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5653433489,212,6.7,5653433491,213,5.88,5653433485,140,54.6,5653433483,56,Center,5653433487,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404569,194,1,1,29,40,5mbo4f0vps12dr0fcvjn3wyp5,1,55.2,67.2,2025-04-14T17:40:07.363Z,2025-04-14T17:40:11Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5653433721,212,18.4,5653433717,140,58.3,5653433723,213,1.39,5653433715,56,Left,5653433719,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404621,195,1,1,29,44,5mbo4f0vps12dr0fcvjn3wyp5,1,68.5,94.8,2025-04-14T17:40:11.236Z,2025-04-14T17:40:17Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653434101,213,0.26,5653434095,140,77.1,5653434093,56,Left,5653434097,141,98.4,5653434099,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404653,196,1,1,29,49,5mbo4f0vps12dr0fcvjn3wyp5,1,76.5,90.6,2025-04-14T17:40:16.947Z,2025-04-14T17:40:20Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5653434313,141,66.3,5653434315,212,23.3,5653434305,56,Center,5653434317,213,3.93,5653434309,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404705,197,1,1,29,53,5mbo4f0vps12dr0fcvjn3wyp5,1,60.1,65.2,2025-04-14T17:40:20.179Z,2025-04-14T17:40:23Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5653434639,56,Center,5653434641,140,61.7,5653434647,213,4.77,5653434643,141,21.3,5653434645,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404735,198,1,1,29,56,5mbo4f0vps12dr0fcvjn3wyp5,1,61.7,19.8,2025-04-14T17:40:23.460Z,2025-04-14T17:40:26Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653434845,140,74.4,5653434843,56,Right,5653434849,141,3.7,5653434859,213,5.60,5653434855,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801404775,199,2,1,29,59,5mbo4f0vps12dr0fcvjn3wyp5,1,75.1,3.7,2025-04-14T17:40:26.691Z,2025-04-14T17:40:35Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653435069,141,9.4,5653435125,56,Right,5653435119,7,alxccjq2y6il5yjw108a0axnt,5653435067,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405305,306,1,1,30,44,93ohqui2qgqm8408viwmm1ken,0,14.2,90.6,2025-04-14T17:41:11.762Z,2025-04-14T17:41:16Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5653438137,140,72.6,5653438141,212,62.1,5653438139,141,76.6,5653438129,5,,5653438131,157,,5653438133,241,,5653438135,56,Center,5653438143,213,6.13,5653438145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405311,200,44,1,30,48,5mbo4f0vps12dr0fcvjn3wyp5,1,25.9,23.9,2025-04-14T17:41:15.361Z,2025-04-14T17:41:24Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653438253,233,307,5653438159,285,,5653438157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405309,307,44,1,30,48,93ohqui2qgqm8408viwmm1ken,0,74.1,76.1,2025-04-14T17:41:15.362Z,2025-04-14T17:41:24Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5653438153,56,Center,5653438155,286,,5653438283,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405341,201,1,1,30,48,5mbo4f0vps12dr0fcvjn3wyp5,0,24.6,25.0,2025-04-14T17:41:15.924Z,2025-04-14T17:41:22Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653438345,141,22.9,5653438343,140,33.2,5653438347,212,9.1,5653438339,3,,5653438341,56,Back,5653438349,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405349,308,1,1,30,50,93ohqui2qgqm8408viwmm1ken,0,67.8,80.5,2025-04-14T17:41:17.074Z,2025-04-14T17:41:17Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653438369,140,63.1,5653438373,141,100.0,5653438375,212,15.4,5653438361,3,,5653438365,56,Left,5653438377,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405357,202,5,1,30,50,5mbo4f0vps12dr0fcvjn3wyp5,1,36.8,-2.0,2025-04-14T17:41:17.613Z,2025-04-14T17:41:19Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653438419,347,,5653438431,233,309,5653438417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405353,309,5,1,30,50,93ohqui2qgqm8408viwmm1ken,0,63.2,102.0,2025-04-14T17:41:17.613Z,2025-04-14T17:41:19Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653438393,347,,5653438391,56,Left,5653438459,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405625,203,1,1,31,9,5mbo4f0vps12dr0fcvjn3wyp5,0,37.5,0.0,2025-04-14T17:41:36.675Z,2025-04-14T17:41:42Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5653439877,107,,5653440011,1,,5653439881,140,68.0,5653439885,212,32.8,5653439883,141,9.4,5653439887,213,0.22,5653439879,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405659,204,4,1,31,15,5mbo4f0vps12dr0fcvjn3wyp5,1,71.8,9.9,2025-04-14T17:41:42.401Z,2025-04-14T17:41:47Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5653440107,233,310,5653440089,295,,5653440091,56,Right,5653440097,286,,5653440095,152,,5653440087,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801405653,310,4,1,31,15,93ohqui2qgqm8408viwmm1ken,0,28.2,90.1,2025-04-14T17:41:42.402Z,2025-04-14T17:41:47Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653440077,13,,5653440081,56,Back,5653440085,285,,5653440135,233,204,5653440083,152,,5653440079,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801406197,206,1,1,32,0,5mbo4f0vps12dr0fcvjn3wyp5,0,71.1,8.9,2025-04-14T17:42:27.347Z,2025-04-14T17:42:30Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653443303,152,,5653443305,56,Center,5653443299,5,,5653443301,155,,5653443309,141,54.6,5653443315,1,,5653443307,140,90.7,5653443313,213,0.99,5653443297,2,,5653443311,212,,,,,,,,,37.3,,,,,,,,,,,,,,,,,,
2801406219,311,12,1,32,2,93ohqui2qgqm8408viwmm1ken,1,9.7,51.5,2025-04-14T17:42:29.427Z,2025-04-14T17:55:48Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653443431,141,52.3,5653443443,15,,5653443433,212,0.6,5653443435,213,1.38,5653443427,140,9.8,5653443423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801406453,316,61,1,32,2,93ohqui2qgqm8408viwmm1ken,1,10.5,56.4,2025-04-14T17:42:29.980Z,2025-04-14T17:55:50Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5653444727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801406269,207,1,1,32,5,5mbo4f0vps12dr0fcvjn3wyp5,1,87.9,44.2,2025-04-14T17:42:32.324Z,2025-04-14T17:56:01Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,1.0,5653445037,210,15,5653443657,212,4.5,5653443651,56,Center,5653443659,213,2.11,5653443653,140,85.7,5653443655,141,49.9,5653445039,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801406299,313,83,1,32,6,93ohqui2qgqm8408viwmm1ken,0,13.8,52.4,2025-04-14T17:42:33.883Z,2025-04-14T17:56:19Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5653445805,399,eyqeg6wzhjibkt4zs5dfgzc9h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801406281,208,3,1,32,7,5mbo4f0vps12dr0fcvjn3wyp5,1,85.8,48.8,2025-04-14T17:42:34.211Z,2025-04-14T17:56:20Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653443817,233,312,5653443735,56,Center,5653443737,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801406255,312,45,1,32,7,93ohqui2qgqm8408viwmm1ken,0,14.2,51.2,2025-04-14T17:42:34.211Z,2025-04-14T17:45:53Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653443841,233,208,5653443573,285,,5653443571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801406293,209,15,1,32,8,5mbo4f0vps12dr0fcvjn3wyp5,1,85.5,52.3,2025-04-14T17:42:35.540Z,2025-04-14T17:57:22Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653445087,230,99.8,5653444185,82,,5653493675,215,,5653443781,17,,5653443783,56,Center,5653444179,20,,5653445111,233,314,5653444177,24,,5653445071,29,,5653445079,102,5653445073,154,,5653445075,55,207,5653445069,78,50.9,5653445083,146,90.7,5653445085,147,51.8,5653445089,231,5653445081,103,,,,49.3,19,,,
2801406327,314,10,1,32,8,93ohqui2qgqm8408viwmm1ken,1,6.8,50.7,2025-04-14T17:42:35.640Z,2025-04-14T17:57:20Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653443997,56,Back,5653443995,94,,5653445115,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801406311,210,6,1,32,9,5mbo4f0vps12dr0fcvjn3wyp5,1,93.1,46.8,2025-04-14T17:42:36.996Z,2025-04-14T18:04:46Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5653443949,56,Center,5653444143,233,315,5653443951,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801406351,315,6,1,32,9,93ohqui2qgqm8408viwmm1ken,0,6.9,53.2,2025-04-14T17:42:36.996Z,2025-04-14T18:04:46Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653444135,73,,5653444133,56,Back,5653444161,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407115,211,1,1,33,35,5mbo4f0vps12dr0fcvjn3wyp5,0,99.5,0.5,2025-04-14T17:44:02.685Z,2025-04-14T17:44:10Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653448861,155,,5653448875,212,26.5,5653448859,6,,5653448873,141,38.9,5653448869,56,Center,5653448865,224,,5653448871,140,95.4,5653448877,213,1.73,5653448857,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407171,317,12,1,33,36,93ohqui2qgqm8408viwmm1ken,1,8.0,62.4,2025-04-14T17:44:03.245Z,2025-04-14T17:46:19Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653449133,140,0.0,5653449129,56,Back,5653449139,212,12.4,5653449141,213,2.52,5653449201,167,,5653449169,15,,5653449137,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407149,212,6,1,33,37,5mbo4f0vps12dr0fcvjn3wyp5,1,98.9,31.3,2025-04-14T17:44:04.517Z,2025-04-14T17:44:49Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653449209,233,318,5653449111,75,,5653449109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407183,318,6,1,33,37,93ohqui2qgqm8408viwmm1ken,0,1.1,68.7,2025-04-14T17:44:04.517Z,2025-04-14T17:46:18Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653449205,73,,5653449203,56,Back,5653449213,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407455,213,1,1,33,57,5mbo4f0vps12dr0fcvjn3wyp5,1,99.5,0.5,2025-04-14T17:44:24.950Z,2025-04-14T18:00:33Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5653450749,213,1.85,5653450741,56,Center,5653450745,141,44.5,5653450743,140,91.3,5653450737,155,,5653450739,224,,5653450733,2,,5653450735,6,,5653450747,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407495,214,61,1,34,0,5mbo4f0vps12dr0fcvjn3wyp5,0,90.7,49.3,2025-04-14T17:44:27.604Z,2025-04-14T18:00:06Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5653501615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407569,320,1,1,34,6,93ohqui2qgqm8408viwmm1ken,1,30.1,32.4,2025-04-14T17:44:34.053Z,2025-04-14T17:44:36Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5653451327,213,5.24,5653451323,141,16.4,5653451325,212,12.6,5653451319,56,Back,5653451321,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407639,321,1,1,34,8,93ohqui2qgqm8408viwmm1ken,1,40.2,9.4,2025-04-14T17:44:35.989Z,2025-04-14T17:44:44Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5653451837,213,2.44,5653451833,141,19.1,5653451835,212,10.2,5653451829,56,Back,5653451831,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407683,322,1,1,34,17,93ohqui2qgqm8408viwmm1ken,1,52.6,56.3,2025-04-14T17:44:44.181Z,2025-04-14T17:44:47Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653452037,56,Center,5653452045,213,1.43,5653452043,212,14.6,5653452041,141,77.6,5653452039,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407709,323,1,1,34,19,93ohqui2qgqm8408viwmm1ken,1,55.6,78.2,2025-04-14T17:44:46.900Z,2025-04-14T17:44:48Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653452189,212,13.0,5653452191,213,4.62,5653452183,56,Center,5653452185,140,54.4,5653452187,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407737,324,1,1,34,21,93ohqui2qgqm8408viwmm1ken,1,54.3,56.9,2025-04-14T17:44:48.517Z,2025-04-14T17:44:50Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653452381,140,54.6,5653452389,212,1.9,5653452377,56,Center,5653452385,141,59.7,5653452393,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407797,325,1,1,34,23,93ohqui2qgqm8408viwmm1ken,1,54.5,56.0,2025-04-14T17:44:50.469Z,2025-04-14T17:44:55Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653452781,212,22.4,5653452773,140,56.1,5653452777,141,23.1,5653452767,56,Center,5653452785,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407839,326,1,1,34,28,93ohqui2qgqm8408viwmm1ken,1,55.3,20.3,2025-04-14T17:44:55.318Z,2025-04-14T17:44:58Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5653453009,140,59.6,5653453011,141,32.5,5653453015,213,1.07,5653453007,56,Center,5653453013,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407887,327,1,1,34,31,93ohqui2qgqm8408viwmm1ken,1,61.5,34.3,2025-04-14T17:44:58.549Z,2025-04-14T17:45:03Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653453279,141,65.4,5653453283,213,1.94,5653453281,212,22.7,5653453275,56,Center,5653453277,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407923,328,1,1,34,35,93ohqui2qgqm8408viwmm1ken,1,57.6,67.5,2025-04-14T17:45:02.870Z,2025-04-14T17:45:06Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653453501,213,1.07,5653453497,141,90.8,5653453493,140,65.9,5653453489,56,Left,5653453499,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407941,329,1,1,34,39,93ohqui2qgqm8408viwmm1ken,1,66.3,91.8,2025-04-14T17:45:06.710Z,2025-04-14T17:45:09Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5653453609,140,45.9,5653453623,213,3.58,5653453607,56,Back,5653453613,141,76.9,5653453617,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801407969,330,1,1,34,41,93ohqui2qgqm8408viwmm1ken,1,45.7,76.1,2025-04-14T17:45:08.950Z,2025-04-14T17:45:13Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653453811,212,10.4,5653453807,140,41.0,5653453813,213,4.22,5653453809,141,62.7,5653453805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801408013,331,1,1,34,46,93ohqui2qgqm8408viwmm1ken,1,44.1,76.7,2025-04-14T17:45:13.094Z,2025-04-14T17:45:16Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5653454073,213,3.06,5653454069,141,78.4,5653454071,212,13.8,5653454065,56,Back,5653454067,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801408027,332,1,1,34,49,93ohqui2qgqm8408viwmm1ken,1,25.2,74.8,2025-04-14T17:45:16.086Z,2025-04-14T17:45:17Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5653454203,140,32.6,5653454205,141,58.7,5653454209,213,5.33,5653454201,56,Back,5653454207,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801408037,333,1,1,34,50,93ohqui2qgqm8408viwmm1ken,1,32.6,58.8,2025-04-14T17:45:17.574Z,2025-04-14T17:45:18Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,5653454279,140,7.9,5653454277,56,Back,5653454281,141,50.0,5653454285,213,3.37,5653454283,212,26.6,5653454303,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801408097,334,1,1,34,54,93ohqui2qgqm8408viwmm1ken,1,8.3,50.0,2025-04-14T17:45:21.285Z,2025-04-14T17:45:22Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5653454623,213,0.25,5653454617,140,18.5,5653454621,212,11.1,5653454619,141,54.0,5653454615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
