id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2805207243,250,1,1,25,36,4jg5vd59i24chckyua90dr1lg,1,55.2,16.2,2025-04-23T17:26:11.174Z,2025-04-23T17:26:18Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674487317,212,17.2,5674487313,140,67.0,5674487311,56,Center,5674487309,3,,5674487319,213,0.77,5674487315,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805207247,251,4,1,25,39,4jg5vd59i24chckyua90dr1lg,1,67.2,32.2,2025-04-23T17:26:14.311Z,2025-04-23T17:43:05Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674487335,152,,5674487383,233,197,5674487331,13,,5674487341,286,,5674488029,294,,5674487333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805207207,197,4,1,25,39,1939bnru25svvgv15k2c7tw2y,0,32.8,67.8,2025-04-23T17:26:14.312Z,2025-04-23T17:26:22Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674487195,13,,5674487199,56,Back,5674487201,152,,5674487433,233,251,5674487197,294,,5674487203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805207631,252,1,1,26,21,4jg5vd59i24chckyua90dr1lg,1,69.2,22.5,2025-04-23T17:26:56.246Z,2025-04-23T17:43:26Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,1.0,,5674489545,213,1.60,5674489539,140,68.8,5674490747,210,13,5674489535,152,,5674489537,56,Center,5674489541,141,45.5,5674489533,5,,5674489543,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805207635,253,13,1,26,24,4jg5vd59i24chckyua90dr1lg,1,73.4,51.5,2025-04-23T17:26:59.302Z,2025-04-25T13:23:36Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674490789,102,53.9,5674489555,18,,5674490785,55,252,5674490797,231,49.6,5674490793,215,,5674490781,29,,5674490777,72,,5674490775,24,,5674490779,74,5674490795,230,98.1,5674489557,56,5674490791,103,,65.3,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2805207633,198,5,1,26,25,1939bnru25svvgv15k2c7tw2y,1,-1.4,60.0,2025-04-23T17:26:59.416Z,2025-04-23T17:43:50Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674489549,56,Back,5674489551,346,,5674489611,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805207641,254,5,1,26,25,4jg5vd59i24chckyua90dr1lg,0,101.4,40.0,2025-04-23T17:26:59.416Z,2025-04-23T17:43:50Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674489581,56,Center,5674489627,233,198,5674489583,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805207887,199,1,1,26,46,1939bnru25svvgv15k2c7tw2y,1,5.6,60.6,2025-04-23T17:27:21.321Z,2025-04-23T17:27:31Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674491087,141,48.8,5674491083,56,Back,5674491091,213,4.43,5674491089,212,8.3,5674491095,237,,5674491079,124,,5674491085,140,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805207897,200,1,1,26,57,1939bnru25svvgv15k2c7tw2y,1,13.2,50.4,2025-04-23T17:27:31.688Z,2025-04-23T17:27:33Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674491195,212,14.7,5674491189,56,Back,5674491191,140,12.2,5674491193,141,28.9,5674491197,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805207929,201,1,1,26,59,1939bnru25svvgv15k2c7tw2y,1,12.2,30.6,2025-04-23T17:27:33.864Z,2025-04-23T17:27:37Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674491405,141,70.5,5674491401,56,Back,5674491407,212,27.1,5674491403,140,12.3,5674491409,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805207951,202,1,1,27,3,1939bnru25svvgv15k2c7tw2y,1,11.6,70.0,2025-04-23T17:27:37.448Z,2025-04-23T17:27:40Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674491541,141,38.2,5674491545,213,4.60,5674491537,56,Back,5674491539,140,9.3,5674491543,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208005,203,1,1,27,5,1939bnru25svvgv15k2c7tw2y,1,9.3,38.2,2025-04-23T17:27:40.177Z,2025-04-23T17:27:44Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674491841,140,4.1,5674491847,213,2.22,5674491843,141,48.8,5674491839,56,Back,5674491845,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208029,204,1,1,27,10,1939bnru25svvgv15k2c7tw2y,1,2.9,44.5,2025-04-23T17:27:44.712Z,2025-04-23T17:27:47Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674491965,212,21.9,5674491961,140,20.6,5674491963,141,27.4,5674491967,213,5.72,5674491959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208047,205,1,1,27,13,1939bnru25svvgv15k2c7tw2y,1,19.2,27.0,2025-04-23T17:27:47.432Z,2025-04-23T17:43:41Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5674492071,56,Back,5674492075,141,46.0,5674492079,213,0.70,5674492073,140,33.9,5674492077,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208063,206,1,1,27,15,1939bnru25svvgv15k2c7tw2y,1,33.9,46.0,2025-04-23T17:27:49.960Z,2025-04-23T17:43:39Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5674492155,56,Back,5674492161,212,8.4,5674492159,141,50.1,5674492163,213,2.80,5674492157,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208097,207,1,1,27,17,1939bnru25svvgv15k2c7tw2y,0,26.9,48.3,2025-04-23T17:27:51.720Z,2025-04-23T17:28:00Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674492327,56,Center,5674492335,213,0.08,5674492329,140,86.2,5674492331,141,55.6,5674492337,1,,5674492333,212,62.5,5674492325,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208139,256,1,1,27,21,4jg5vd59i24chckyua90dr1lg,1,12.9,37.4,2025-04-23T17:27:56.246Z,2025-04-23T17:28:00Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5674492597,213,5.59,5674492593,141,25.0,5674492591,140,22.5,5674492589,56,Back,5674492595,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208163,257,1,1,27,25,4jg5vd59i24chckyua90dr1lg,1,22.5,25.0,2025-04-23T17:28:00.342Z,2025-04-25T13:24:59Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674492725,140,30.0,5674492723,56,Back,5674492731,213,1.19,5674492729,212,21.0,5674492727,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208207,258,1,1,27,29,4jg5vd59i24chckyua90dr1lg,1,30.8,56.3,2025-04-23T17:28:04.262Z,2025-04-23T17:28:08Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674492983,213,1.25,5674492981,212,16.7,5674492977,140,35.8,5674492975,56,Back,5674492979,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208229,259,1,1,27,34,4jg5vd59i24chckyua90dr1lg,1,35.4,77.8,2025-04-23T17:28:08.629Z,2025-04-23T17:28:11Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674493099,56,Back,5674493105,212,28.2,5674493107,213,4.70,5674493103,141,36.3,5674493101,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208267,260,1,1,27,37,4jg5vd59i24chckyua90dr1lg,1,35.0,36.1,2025-04-23T17:28:11.446Z,2025-04-23T17:28:15Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674493305,141,65.1,5674493301,56,Back,5674493307,212,19.8,5674493303,140,33.0,5674493309,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208293,261,1,1,27,40,4jg5vd59i24chckyua90dr1lg,1,32.9,65.1,2025-04-23T17:28:15.094Z,2025-04-23T17:28:17Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674493435,212,13.5,5674493429,56,Back,5674493433,141,75.0,5674493437,213,0.52,5674493431,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208323,262,1,1,27,43,4jg5vd59i24chckyua90dr1lg,1,46.2,64.8,2025-04-23T17:28:17.541Z,2025-04-23T17:28:21Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674493577,140,46.9,5674493585,213,4.75,5674493573,56,Back,5674493581,141,32.2,5674493583,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208327,263,1,1,27,46,4jg5vd59i24chckyua90dr1lg,1,55.8,23.4,2025-04-23T17:28:21.094Z,2025-04-23T17:28:22Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674493629,56,Right,5674493635,212,15.3,5674493633,141,6.4,5674493637,213,5.43,5674493631,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208345,264,1,1,27,48,4jg5vd59i24chckyua90dr1lg,1,65.4,6.4,2025-04-23T17:28:22.422Z,2025-04-23T17:28:24Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674493727,141,21.3,5674493731,213,2.28,5674493721,56,Center,5674493729,212,13.4,5674493725,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208381,265,1,1,27,49,4jg5vd59i24chckyua90dr1lg,1,57.1,21.3,2025-04-23T17:28:24.182Z,2025-04-23T17:28:28Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674493915,212,12.5,5674493909,56,Center,5674493911,140,50.3,5674493913,141,36.4,5674493917,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208399,266,1,1,27,53,4jg5vd59i24chckyua90dr1lg,1,51.0,36.4,2025-04-23T17:28:28.103Z,2025-04-23T17:28:30Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674494017,1,,5674494003,155,,5674494007,140,59.9,5674494013,213,1.30,5674494011,212,35.5,5674494009,141,86.8,5674494005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208411,267,1,1,27,55,4jg5vd59i24chckyua90dr1lg,1,56.5,83.2,2025-04-23T17:28:30.310Z,2025-04-23T17:28:32Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674494109,212,23.8,5674494103,140,38.0,5674494107,141,63.1,5674494113,213,3.75,5674494101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208441,268,1,1,27,58,4jg5vd59i24chckyua90dr1lg,1,34.7,60.3,2025-04-23T17:28:32.630Z,2025-04-23T17:28:35Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5674494235,212,12.2,5674494229,56,Back,5674494237,213,4.63,5674494233,141,42.4,5674494231,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208465,269,1,1,28,0,4jg5vd59i24chckyua90dr1lg,1,33.7,42.4,2025-04-23T17:28:35.078Z,2025-04-23T17:28:38Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674494365,56,Back,5674494369,141,20.0,5674494373,213,4.75,5674494367,140,34.3,5674494371,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208477,270,1,1,28,3,4jg5vd59i24chckyua90dr1lg,1,34.3,20.0,2025-04-23T17:28:37.925Z,2025-04-23T17:28:39Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5674494433,56,Back,5674494439,212,8.9,5674494441,213,5.62,5674494437,141,12.0,5674494435,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208533,272,1,1,28,6,4jg5vd59i24chckyua90dr1lg,1,41.2,11.7,2025-04-23T17:28:40.535Z,2025-04-23T17:28:44Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5674494763,212,51.7,5674494767,1,,5674494759,140,89.0,5674494761,141,29.8,5674494755,155,,5674494757,56,Center,5674494765,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208537,273,4,1,28,10,4jg5vd59i24chckyua90dr1lg,1,90.0,28.2,2025-04-23T17:28:44.632Z,2025-04-25T13:29:37Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674494933,152,,5674552127,348,di0z3rihhkz11o1ccqo2b654a,5674494937,286,,5677354259,294,,5674494971,233,208,5674494931,56,Center,5674494927,9,,5674494929,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805208529,208,4,1,28,10,1939bnru25svvgv15k2c7tw2y,0,10.0,71.8,2025-04-23T17:28:44.633Z,2025-04-25T13:29:42Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5674494957,9,,5674494975,233,273,5674494963,152,,5677354441,294,,5674494967,285,,5674494959,13,,5674494961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209215,209,58,1,29,22,1939bnru25svvgv15k2c7tw2y,0,0.0,0.0,2025-04-23T17:29:57.318Z,2025-04-25T14:22:28Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5674498581,9,,5674498587,75,,5674498583,186,,5674498585,179,,5674498935,233,274,5674498589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209199,274,16,1,29,22,4jg5vd59i24chckyua90dr1lg,1,88.5,50.0,2025-04-23T17:29:57.318Z,2025-04-25T13:28:53Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674499847,76,,5674499861,280,PENALTY_WON,5674498809,375,29:22.192,5674498469,214,,5674498805,374,2025-04-23 18:29:56.594,5674498465,17,,5674499863,281,21ht7s882is4sisnr8dpf61yi,5674499859,231,50.4,5677352725,395,5674499855,458,,5674499931,353,5674498801,20,1.2,,5674499869,472,209,273,5674499857,230,98.8,5674499853,390,580671,5677352727,396,5674499865,282,5674498467,56,5674498463,9,,5674499849,102,53.6,48.6,4jg5vd59i24chckyua90dr1lg,Center,5674499851,103,17.7
2805209715,210,1,1,30,13,1939bnru25svvgv15k2c7tw2y,1,50.1,50.0,2025-04-23T17:30:47.945Z,2025-04-23T17:30:50Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5674501453,189,,5674501419,213,3.09,5674501415,141,51.8,5674501413,140,26.1,5674501417,212,25.2,5674501411,56,Back,5674501421,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209731,211,1,1,30,16,1939bnru25svvgv15k2c7tw2y,1,26.1,51.8,2025-04-23T17:30:50.681Z,2025-04-23T17:30:51Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5674501517,212,18.9,5674501519,213,4.99,5674501513,140,31.0,5674501515,141,25.0,5674501511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209743,212,1,1,30,17,1939bnru25svvgv15k2c7tw2y,1,31.1,25.0,2025-04-23T17:30:51.849Z,2025-04-23T17:30:53Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674501581,56,Back,5674501585,141,3.7,5674501587,212,21.0,5674501589,213,5.52,5674501583,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209771,213,1,1,30,19,1939bnru25svvgv15k2c7tw2y,1,45.6,5.0,2025-04-23T17:30:53.817Z,2025-04-23T17:30:55Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5674501763,140,47.9,5674501769,213,1.38,5674501767,212,12.9,5674501761,56,Back,5674501765,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209835,214,1,1,30,21,1939bnru25svvgv15k2c7tw2y,1,46.5,23.1,2025-04-23T17:30:55.673Z,2025-04-25T13:30:17Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5674502091,141,21.6,5674502097,1,,5674502087,56,Center,5674502093,212,36.2,5674502095,213,6.26,5674502089,140,81.0,5677355641,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209843,215,61,1,30,27,1939bnru25svvgv15k2c7tw2y,0,81.0,19.5,2025-04-23T17:31:01.416Z,2025-04-23T17:31:01Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5674502123,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209891,277,1,1,30,30,4jg5vd59i24chckyua90dr1lg,1,23.1,95.3,2025-04-23T17:31:04.777Z,2025-04-23T17:31:06Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5674502359,140,32.4,5674502357,56,Back,5674502363,212,14.9,5674502361,141,78.7,5674502365,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209947,278,1,1,30,32,4jg5vd59i24chckyua90dr1lg,1,32.1,73.0,2025-04-23T17:31:06.438Z,2025-04-23T17:31:12Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5674502645,140,36.2,5674502651,213,4.91,5674502649,212,22.0,5674502643,56,Back,5674502647,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209961,279,1,1,30,37,4jg5vd59i24chckyua90dr1lg,1,62.3,43.1,2025-04-23T17:31:12.006Z,2025-04-23T17:31:14Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5674502743,213,0.04,5674502741,212,9.1,5674502737,140,71.0,5674502735,56,Center,5674502739,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805209995,280,1,1,30,40,4jg5vd59i24chckyua90dr1lg,0,71.4,43.4,2025-04-23T17:31:14.454Z,2025-04-23T17:31:18Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5674502899,140,98.3,5674502903,212,32.1,5674502907,1,,5674502897,56,Right,5674502901,141,20.9,5674502905,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210015,217,1,1,30,44,1939bnru25svvgv15k2c7tw2y,1,5.1,87.2,2025-04-23T17:31:19.215Z,2025-04-23T17:31:21Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5674503011,141,76.3,5674503015,213,5.82,5674503007,56,Back,5674503013,212,16.5,5674503009,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210043,218,1,1,30,46,1939bnru25svvgv15k2c7tw2y,0,19.1,76.3,2025-04-23T17:31:21.320Z,2025-04-23T17:44:30Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5674503147,140,22.5,5674503149,141,69.3,5674503153,213,5.36,5674503145,56,Back,5674503151,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210065,281,3,1,30,49,4jg5vd59i24chckyua90dr1lg,0,75.8,25.8,2025-04-23T17:31:24.138Z,2025-04-25T13:31:08Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674503279,286,,5674554061,233,219,5674503277,56,Center,5677357161,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210047,219,7,1,30,49,1939bnru25svvgv15k2c7tw2y,0,24.2,74.2,2025-04-23T17:31:24.139Z,2025-04-25T13:31:13Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5677357257,384,,5674503173,285,,5677357259,178,,5674554035,233,281,5674503171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805211057,295,61,1,30,50,4jg5vd59i24chckyua90dr1lg,1,71.9,33.1,2025-04-23T17:31:25.199Z,2025-04-23T17:44:56Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674555177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210087,283,1,1,30,52,4jg5vd59i24chckyua90dr1lg,1,83.3,25.9,2025-04-23T17:31:27.158Z,2025-04-23T17:32:18Z,21ht7s882is4sisnr8dpf61yi,J. Persson,1.0,,5674503373,141,43.4,5674503377,213,1.75,5674503365,56,Center,5674506163,154,,5674506161,210,15,5674503369,140,81.2,5674503375,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210093,284,15,1,30,53,4jg5vd59i24chckyua90dr1lg,1,82.8,51.5,2025-04-23T17:31:28.357Z,2025-04-25T13:32:01Z,rxypx04u4hxdd5dfwoazp2xg,I. Bjerkebo,,,5674506199,231,49.8,5674503647,20,,5674506195,147,50.9,5674506239,233,220,5674506179,29,,5674506187,102,48.6,5674506183,55,283,5674506191,328,,5677358853,78,5674506189,103,19,5674503393,18,5674503397,56,,Center,5674506193,146,,86.3,5674506197,230,98.5,5674503389,22,,5674506181,154,5674503651,82,,,,,,,,,,,,,,
2805210091,220,10,1,30,54,1939bnru25svvgv15k2c7tw2y,1,16.0,47.1,2025-04-23T17:31:28.457Z,2025-04-23T17:45:20Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5674506243,233,284,5674503385,94,,5674503387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210131,223,1,1,30,58,1939bnru25svvgv15k2c7tw2y,1,22.3,62.0,2025-04-23T17:31:32.777Z,2025-04-23T17:45:28Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5674503589,140,28.4,5674503595,213,1.08,5674503587,56,Back,5674503593,212,13.6,5674503591,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210151,224,1,1,30,59,1939bnru25svvgv15k2c7tw2y,1,28.4,79.6,2025-04-23T17:31:34.041Z,2025-04-23T17:31:36Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5674503705,213,2.35,5674503697,56,Back,5674503701,141,89.4,5674503699,140,22.1,5674503703,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210183,285,83,1,31,0,4jg5vd59i24chckyua90dr1lg,1,78.2,7.6,2025-04-23T17:31:35.250Z,2025-04-25T13:33:05Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5677360465,399,2d1dh619cfgvel4bv7tpfxjo5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210153,225,61,1,31,1,1939bnru25svvgv15k2c7tw2y,0,21.8,92.4,2025-04-23T17:31:36.249Z,2025-04-25T13:32:53Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5674503709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210205,287,1,1,31,4,4jg5vd59i24chckyua90dr1lg,0,88.8,1.3,2025-04-23T17:31:39.141Z,2025-04-25T13:33:33Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5674504009,212,2.2,5677361427,20,,5674504005,140,89.9,5674561389,236,,5674504001,155,,5674561395,286,,5674503999,2,,5674504003,56,Right,5674561391,233,5674504007,141,4.1,5677361425,224,5674504011,213,229,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210607,229,12,1,31,4,1939bnru25svvgv15k2c7tw2y,1,50.0,50.0,2025-04-23T17:31:39.241Z,2025-04-23T17:46:25Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5674560937,56,Center,5674560935,185,,5674561409,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210193,226,43,1,31,5,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-04-23T17:31:39.851Z,2025-04-23T17:32:03Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5674505337,144,5,5674503965,346,0,5674503963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805210465,227,6,1,31,6,1939bnru25svvgv15k2c7tw2y,0,0.0,71.4,2025-04-23T17:31:40.945Z,2025-04-25T13:34:59Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5674505597,233,288,5674505385,56,Back,5674505387,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
