id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/9/value,qualifier/15/value
2815038677,264,12,1,27,37,czkf5t3ai00ghwbga03i5aqxw,1,13.6,32.1,2025-05-15T17:28:10.880Z,2025-05-15T17:28:11Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728808591,15,,5728808563,140,28.7,5728808561,56,Back,5728808567,212,16.5,5728808565,141,25.2,5728808569,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815038699,266,4,1,27,41,czkf5t3ai00ghwbga03i5aqxw,1,38.2,29.0,2025-05-15T17:28:14.673Z,2025-05-15T17:28:50Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728808757,56,Back,5728808759,152,,5728808755,294,,5728808753,13,,5728808765,233,240,5728808769,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815038707,240,4,1,27,41,spvvjmk37iid7hsky9g3nce7,0,61.8,71.0,2025-05-15T17:28:14.674Z,2025-05-15T17:28:50Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728809907,294,,5728808773,233,266,5728808723,152,,5728808721,56,Center,5728808727,285,,5728808719,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815038867,267,1,1,28,6,czkf5t3ai00ghwbga03i5aqxw,1,31.6,24.0,2025-05-15T17:28:40.209Z,2025-05-15T17:28:42Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728809665,5,,5728809677,213,1.90,5728809669,56,Back,5728809667,152,,5728809675,212,12.6,5728809671,140,27.7,5728809673,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815038905,268,1,1,28,9,czkf5t3ai00ghwbga03i5aqxw,1,27.7,41.6,2025-05-15T17:28:42.656Z,2025-05-15T17:28:48Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728809857,140,28.8,5728809863,213,1.53,5728809855,56,Back,5728809861,212,26.5,5728809859,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815038933,269,1,1,28,16,czkf5t3ai00ghwbga03i5aqxw,1,30.3,73.2,2025-05-15T17:28:49.553Z,2025-05-15T17:28:52Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728810019,213,4.21,5728810017,212,17.7,5728810015,141,50.3,5728810011,56,Back,5728810013,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815038955,270,1,1,28,19,czkf5t3ai00ghwbga03i5aqxw,1,22.6,54.2,2025-05-15T17:28:52.689Z,2025-05-15T17:28:56Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728810155,56,Back,5728810163,213,1.13,5728810157,140,32.5,5728810161,212,24.5,5728810159,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815038973,271,1,1,28,22,czkf5t3ai00ghwbga03i5aqxw,1,30.5,84.2,2025-05-15T17:28:55.713Z,2025-05-15T17:28:59Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728810287,140,18.3,5728810291,212,26.3,5728810293,213,4.20,5728810289,141,50.4,5728810285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815038991,272,1,1,28,26,czkf5t3ai00ghwbga03i5aqxw,1,19.2,49.4,2025-05-15T17:28:59.313Z,2025-05-15T17:29:02Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728810371,213,5.11,5728810367,141,30.6,5728810363,56,Back,5728810365,140,24.3,5728810369,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039003,273,1,1,28,29,czkf5t3ai00ghwbga03i5aqxw,1,24.3,32.8,2025-05-15T17:29:02.400Z,2025-05-15T17:29:05Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728810443,141,76.7,5728810439,56,Back,5728810441,140,27.1,5728810445,212,30.0,5728810447,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039023,274,1,1,28,32,czkf5t3ai00ghwbga03i5aqxw,1,27.3,77.2,2025-05-15T17:29:05.648Z,2025-05-15T17:29:09Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728810553,56,Back,5728810559,212,17.7,5728810561,213,6.24,5728810555,140,44.1,5728810557,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039045,275,1,1,28,36,czkf5t3ai00ghwbga03i5aqxw,1,45.7,77.2,2025-05-15T17:29:09.681Z,2025-05-15T17:29:15Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728810687,140,47.0,5728810693,213,1.47,5728810691,212,13.6,5728810689,141,97.1,5728810685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039047,276,1,1,28,41,czkf5t3ai00ghwbga03i5aqxw,1,46.5,97.1,2025-05-15T17:29:14.896Z,2025-05-15T17:42:32Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5728810699,56,Back,5728810707,213,3.82,5728810705,212,18.9,5728810701,140,32.5,5728810703,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039065,277,1,1,28,44,czkf5t3ai00ghwbga03i5aqxw,1,28.9,70.9,2025-05-15T17:29:17.312Z,2025-05-15T17:29:18Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728810831,213,4.79,5728810823,140,31.0,5728810829,212,27.9,5728810819,56,Back,5728810827,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039071,278,1,1,28,45,czkf5t3ai00ghwbga03i5aqxw,0,31.0,30.0,2025-05-15T17:29:18.369Z,2025-05-15T17:29:19Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728810857,212,31.4,5728810855,141,24.9,5728810859,213,6.17,5728810853,140,60.7,5728810851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039093,243,1,1,28,47,spvvjmk37iid7hsky9g3nce7,1,51.9,75.1,2025-05-15T17:29:20.477Z,2025-05-15T17:29:22Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728810951,56,Center,5728810953,140,54.1,5728810955,141,47.8,5728810957,212,18.7,5728810959,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039105,244,1,1,28,48,spvvjmk37iid7hsky9g3nce7,1,52.7,51.0,2025-05-15T17:29:22.108Z,2025-05-15T17:29:23Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728811025,140,35.8,5728811027,141,62.1,5728811029,212,19.3,5728811023,56,Back,5728811031,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039121,245,1,1,28,49,spvvjmk37iid7hsky9g3nce7,1,35.8,62.6,2025-05-15T17:29:23.003Z,2025-05-15T17:29:25Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728811125,212,6.6,5728811127,213,0.80,5728811119,56,Back,5728811123,141,69.6,5728811121,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039127,246,1,1,28,51,spvvjmk37iid7hsky9g3nce7,1,47.9,61.2,2025-05-15T17:29:24.987Z,2025-05-15T17:29:26Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728811149,56,Back,5728811157,213,3.24,5728811177,156,,5728811153,141,59.6,5728811151,140,37.5,5728811155,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039141,247,1,1,28,52,spvvjmk37iid7hsky9g3nce7,1,37.5,59.6,2025-05-15T17:29:26.205Z,2025-05-15T17:29:28Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728811249,213,0.56,5728811245,141,74.2,5728811241,56,Center,5728811243,140,52.5,5728811247,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039151,248,1,1,28,54,spvvjmk37iid7hsky9g3nce7,0,55.9,73.6,2025-05-15T17:29:28.045Z,2025-05-15T17:29:29Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728811283,155,,5728811289,140,87.5,5728811297,1,,5728811293,212,36.0,5728811291,141,53.1,5728811287,56,Center,5728811295,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039183,280,1,1,29,1,czkf5t3ai00ghwbga03i5aqxw,1,14.9,46.3,2025-05-15T17:29:34.624Z,2025-05-15T17:29:35Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728811479,56,Back,5728811487,213,4.88,5728811483,141,37.4,5728811481,140,15.9,5728811477,123,,5728811485,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039193,281,1,1,29,2,czkf5t3ai00ghwbga03i5aqxw,1,15.9,37.4,2025-05-15T17:29:35.761Z,2025-05-15T17:29:37Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728811531,56,Back,5728811533,140,12.3,5728811535,141,48.1,5728811539,213,2.05,5728811537,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039203,282,1,1,29,4,czkf5t3ai00ghwbga03i5aqxw,1,12.6,47.2,2025-05-15T17:29:37.856Z,2025-05-15T17:29:39Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728811605,213,0.02,5728811601,141,47.8,5728811603,212,18.6,5728811597,56,Back,5728811599,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039213,283,1,1,29,5,czkf5t3ai00ghwbga03i5aqxw,1,31.1,47.0,2025-05-15T17:29:39.280Z,2025-05-15T17:29:42Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728811677,212,26.4,5728811679,213,1.78,5728811675,141,85.0,5728811673,140,26.0,5728811671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039229,284,1,1,29,8,czkf5t3ai00ghwbga03i5aqxw,1,26.0,84.4,2025-05-15T17:29:42.144Z,2025-05-15T17:29:48Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728811803,141,65.7,5728811801,140,24.1,5728811799,56,Back,5728811807,213,4.56,5728811805,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039261,285,1,1,29,15,czkf5t3ai00ghwbga03i5aqxw,1,29.2,52.1,2025-05-15T17:29:48.449Z,2025-05-15T17:29:53Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728811999,56,Back,5728812003,141,32.2,5728812001,140,36.8,5728812005,212,15.7,5728812007,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039303,288,1,1,29,21,czkf5t3ai00ghwbga03i5aqxw,1,34.8,36.3,2025-05-15T17:29:54.432Z,2025-05-15T17:29:58Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5728812219,140,45.8,5728812221,141,28.3,5728812223,212,12.8,5728812217,56,Back,5728812225,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039315,289,1,1,29,25,czkf5t3ai00ghwbga03i5aqxw,1,58.8,13.7,2025-05-15T17:29:58.386Z,2025-05-15T17:30:01Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5728812281,56,Right,5728812283,140,53.8,5728812289,212,5.3,5728812285,141,14.1,5728812295,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039337,290,1,1,29,27,czkf5t3ai00ghwbga03i5aqxw,1,54.9,24.6,2025-05-15T17:30:01.120Z,2025-05-15T17:30:04Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728812429,141,54.8,5728812425,56,Back,5728812427,140,48.2,5728812431,212,21.7,5728812433,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039377,291,1,1,29,31,czkf5t3ai00ghwbga03i5aqxw,1,52.6,64.5,2025-05-15T17:30:04.769Z,2025-05-15T17:30:11Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728812645,212,24.4,5728812647,213,1.09,5728812641,140,63.3,5728812639,56,Left,5728812643,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039379,292,50,1,29,37,czkf5t3ai00ghwbga03i5aqxw,1,67.2,78.6,2025-05-15T17:30:10.881Z,2025-05-15T17:30:15Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5728812651,56,Center,5728812653,286,,5728812719,233,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039387,249,7,1,29,37,spvvjmk37iid7hsky9g3nce7,0,32.8,21.4,2025-05-15T17:30:10.882Z,2025-05-15T17:30:15Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728812685,56,Back,5728812687,285,,5728812705,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039401,293,50,1,29,40,czkf5t3ai00ghwbga03i5aqxw,1,69.4,71.5,2025-05-15T17:30:14.177Z,2025-05-15T17:56:16Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5728812919,233,250,5728812777,56,Center,5728812779,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039413,250,7,1,29,40,spvvjmk37iid7hsky9g3nce7,1,30.6,28.5,2025-05-15T17:30:14.178Z,2025-05-15T17:56:15Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5728812851,56,Back,5728812853,285,,5728812895,233,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039439,252,4,1,29,43,spvvjmk37iid7hsky9g3nce7,1,32.0,25.6,2025-05-15T17:30:16.849Z,2025-05-15T17:56:10Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728813011,13,,5728813225,233,294,5728813013,56,Back,5728813015,152,,5728813019,285,,5728813017,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039427,294,4,1,29,43,czkf5t3ai00ghwbga03i5aqxw,0,68.0,74.4,2025-05-15T17:30:16.850Z,2025-05-15T17:56:10Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5728813229,233,252,5728813169,56,Center,5728813173,265,,5728813171,152,,5728813167,13,,5728813175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039513,253,1,1,29,56,spvvjmk37iid7hsky9g3nce7,1,26.7,27.9,2025-05-15T17:30:29.645Z,2025-05-15T17:43:16Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5728813423,152,,5728813421,5,,5728813437,212,18.7,5728813441,213,1.99,5728813431,140,19.4,5728813427,56,Back,5728813435,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039529,254,1,1,29,58,spvvjmk37iid7hsky9g3nce7,1,19.5,53.1,2025-05-15T17:30:31.324Z,2025-05-15T17:30:58Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728813529,140,25.6,5728813525,56,Back,5728813537,212,18.4,5728813533,141,78.4,5728813539,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039555,255,1,1,30,0,spvvjmk37iid7hsky9g3nce7,1,25.6,78.4,2025-05-15T17:30:33.469Z,2025-05-15T17:30:35Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728813643,141,86.3,5728813641,140,29.0,5728813639,56,Back,5728813647,213,0.98,5728813645,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039579,256,3,1,30,4,spvvjmk37iid7hsky9g3nce7,1,38.6,73.8,2025-05-15T17:30:37.889Z,2025-05-15T17:43:50Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728841789,233,295,5728813765,56,Back,5728813767,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039581,295,45,1,30,4,czkf5t3ai00ghwbga03i5aqxw,0,61.4,26.2,2025-05-15T17:30:37.889Z,2025-05-15T17:43:48Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5728841805,233,256,5728813771,56,Center,5728813773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039599,257,1,1,30,5,spvvjmk37iid7hsky9g3nce7,1,37.0,72.9,2025-05-15T17:30:38.637Z,2025-05-15T17:30:40Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728813877,213,3.73,5728813869,56,Back,5728813871,140,29.3,5728813873,141,64.9,5728813875,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039607,258,1,1,30,6,spvvjmk37iid7hsky9g3nce7,1,29.4,66.3,2025-05-15T17:30:39.916Z,2025-05-15T17:30:41Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728813919,56,Back,5728813923,141,60.5,5728813921,140,21.6,5728813929,213,3.59,5728813925,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039627,259,1,1,30,7,spvvjmk37iid7hsky9g3nce7,1,21.4,60.5,2025-05-15T17:30:40.812Z,2025-05-15T17:30:45Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728814049,213,4.13,5728814045,141,36.1,5728814043,140,11.1,5728814041,56,Back,5728814047,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039639,260,1,1,30,11,spvvjmk37iid7hsky9g3nce7,1,11.1,36.1,2025-05-15T17:30:44.990Z,2025-05-15T17:30:47Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5728814115,155,,5728814119,140,22.2,5728814117,56,Back,5728814125,213,1.13,5728814121,141,72.0,5728814123,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039673,261,1,1,30,15,spvvjmk37iid7hsky9g3nce7,0,17.3,81.8,2025-05-15T17:30:49.276Z,2025-05-15T17:30:52Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728814295,56,Back,5728814297,140,31.5,5728814301,212,16.6,5728814303,213,0.46,5728814299,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039767,263,4,1,30,19,spvvjmk37iid7hsky9g3nce7,1,32.8,94.1,2025-05-15T17:30:52.351Z,2025-05-15T17:31:47Z,9dfl060r1skgp74piehh2uvhl,T. Stavitski,,,5728814887,56,Back,5728814891,265,,5728814893,285,,5728814885,13,,5728815165,233,296,5728814889,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039677,296,4,1,30,19,czkf5t3ai00ghwbga03i5aqxw,0,67.2,5.9,2025-05-15T17:30:52.352Z,2025-05-15T17:31:46Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728814973,152,,5728815203,233,263,5728814971,13,,5728814975,265,,5728814321,56,Right,5728815217,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039683,262,43,1,30,19,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-05-15T17:30:52.909Z,2025-05-15T17:31:16Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728815029,144,5,5728814339,56,Back,5728814341,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039685,297,43,1,30,19,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-15T17:30:53.059Z,2025-05-15T17:31:14Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728814345,347,0,5728814389,233,262,5728815003,144,5,5728814343,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039779,264,1,1,30,37,spvvjmk37iid7hsky9g3nce7,1,31.1,89.3,2025-05-15T17:31:10.396Z,2025-05-15T17:31:59Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5728814917,56,Back,5728816703,189,,5728814925,213,4.17,5728814921,141,72.0,5728814923,212,13.7,5728814915,152,,5728814919,140,24.4,5728814913,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039811,265,1,1,30,38,spvvjmk37iid7hsky9g3nce7,1,27.0,72.1,2025-05-15T17:31:11.772Z,2025-05-15T17:31:17Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5728815085,212,14.2,5728815083,141,51.2,5728815081,140,27.9,5728815087,213,4.78,5728815079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039813,266,1,1,30,43,spvvjmk37iid7hsky9g3nce7,1,33.0,43.4,2025-05-15T17:31:17.037Z,2025-05-15T17:31:17Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728815099,140,42.2,5728815105,213,0.06,5728815097,56,Back,5728815101,141,44.2,5728815103,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039845,267,1,1,30,44,spvvjmk37iid7hsky9g3nce7,1,42.2,44.2,2025-05-15T17:31:17.709Z,2025-05-15T17:31:25Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5728815327,141,42.4,5728815325,140,34.2,5728815329,212,8.5,5728815323,56,Back,5728815331,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039849,268,1,1,30,49,spvvjmk37iid7hsky9g3nce7,1,33.0,45.1,2025-05-15T17:31:23.117Z,2025-05-15T17:31:25Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5728815353,212,15.1,5728815351,141,50.6,5728815347,56,Back,5728815355,213,0.25,5728815349,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039857,269,1,1,30,51,spvvjmk37iid7hsky9g3nce7,0,46.3,50.3,2025-05-15T17:31:24.701Z,2025-05-15T17:44:20Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5728815373,140,57.1,5728815371,56,Center,5728815379,213,0.90,5728815377,212,18.3,5728815375,141,71.5,5728842847,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039883,299,1,1,30,53,czkf5t3ai00ghwbga03i5aqxw,1,46.6,32.4,2025-05-15T17:31:26.945Z,2025-05-15T17:31:29Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5728815513,141,53.4,5728815511,140,47.5,5728815509,56,Back,5728815515,212,14.3,5728815517,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039907,300,1,1,30,55,czkf5t3ai00ghwbga03i5aqxw,1,48.0,53.9,2025-05-15T17:31:29.249Z,2025-05-15T17:31:32Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5728815663,56,Back,5728815665,140,32.4,5728815669,212,21.2,5728815671,213,2.46,5728815667,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039911,301,1,1,30,58,czkf5t3ai00ghwbga03i5aqxw,1,35.4,72.1,2025-05-15T17:31:32.161Z,2025-05-15T17:31:33Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728815699,56,Center,5728815707,213,6.24,5728815705,212,18.6,5728815701,140,53.1,5728815703,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039917,302,1,1,31,0,czkf5t3ai00ghwbga03i5aqxw,1,53.1,70.9,2025-05-15T17:31:33.568Z,2025-05-15T17:44:31Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5728815747,213,3.16,5728815745,212,19.5,5728815739,56,Back,5728815741,140,34.5,5728815743,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039979,304,1,1,31,4,czkf5t3ai00ghwbga03i5aqxw,1,34.6,64.9,2025-05-15T17:31:37.457Z,2025-05-15T17:31:40Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5728816061,212,21.0,5728816063,213,5.04,5728816055,56,Back,5728816057,140,41.1,5728816059,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039983,305,1,1,31,6,czkf5t3ai00ghwbga03i5aqxw,1,41.1,35.5,2025-05-15T17:31:40.112Z,2025-05-15T17:31:41Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5728816083,140,45.6,5728816081,56,Back,5728816085,141,14.6,5728816087,212,15.0,5728816089,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815040001,306,1,1,31,7,czkf5t3ai00ghwbga03i5aqxw,1,41.5,16.2,2025-05-15T17:31:41.281Z,2025-05-15T17:31:43Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5728816171,56,Back,5728816173,140,25.6,5728816179,213,2.10,5728816175,141,58.2,5728816181,1,,5728816177,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815040025,307,1,1,31,10,czkf5t3ai00ghwbga03i5aqxw,1,25.6,58.2,2025-05-15T17:31:43.793Z,2025-05-15T17:31:47Z,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,5728816319,140,33.7,5728816317,56,Back,5728816325,213,1.10,5728816321,141,82.9,5728816323,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
