id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2797301245,323,61,1,33,13,spvvjmk37iid7hsky9g3nce7,1,86.8,17.4,2025-04-06T15:04:26.465Z,2025-04-06T15:04:26Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630848245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301325,289,12,1,33,17,33hzf6j2rd9r50g2n4agsytkd,1,16.7,74.4,2025-04-06T15:04:30.657Z,2025-04-06T15:24:35Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5630963753,212,15.3,5630963751,141,87.3,5630848709,56,Back,5630963755,213,0.61,5630963749,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301337,324,1,1,33,18,spvvjmk37iid7hsky9g3nce7,1,81.2,12.8,2025-04-06T15:04:31.668Z,2025-04-06T15:04:32Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5630848761,141,17.0,5630848765,213,0.60,5630848759,140,85.2,5630848757,56,Right,5630848763,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301345,325,1,1,33,19,spvvjmk37iid7hsky9g3nce7,0,85.2,17.0,2025-04-06T15:04:32.623Z,2025-04-06T15:04:33Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5630848799,212,5.0,5630848793,56,Right,5630848797,141,19.1,5630848801,213,0.29,5630848795,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301387,291,4,1,33,23,33hzf6j2rd9r50g2n4agsytkd,1,16.6,85.0,2025-04-06T15:04:36.203Z,2025-04-06T15:28:44Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5630851649,233,326,5630849073,56,Back,5630851615,13,,5630851621,285,,5630851619,265,,5630851617,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301445,326,4,1,33,23,spvvjmk37iid7hsky9g3nce7,0,83.4,15.0,2025-04-06T15:04:36.204Z,2025-04-06T15:28:44Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630849465,265,,5630849451,13,,5630851721,233,291,5630849469,286,,5630849463,152,,5630849457,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797301755,327,17,1,33,30,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-06T15:04:43.734Z,2025-04-06T15:05:12Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5630852167,184,,5630852165,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302165,292,1,1,34,6,33hzf6j2rd9r50g2n4agsytkd,0,18.4,86.5,2025-04-06T15:05:19.058Z,2025-04-06T15:05:24Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5630853233,140,96.8,5630853237,212,83.4,5630853235,141,66.9,5630853231,56,Center,5630853229,152,,5630853239,213,6.12,5630853225,5,,5630853241,1,,5630853227,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302447,330,1,1,34,24,spvvjmk37iid7hsky9g3nce7,1,10.8,48.2,2025-04-06T15:05:37.726Z,2025-04-06T15:05:39Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5630854659,213,1.60,5630854653,140,10.6,5630854657,212,8.6,5630854655,141,60.8,5630854651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302479,331,1,1,34,26,spvvjmk37iid7hsky9g3nce7,1,10.6,60.8,2025-04-06T15:05:39.518Z,2025-04-06T15:05:41Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5630854805,140,19.9,5630854803,56,Back,5630854809,212,9.8,5630854811,213,0.00,5630854807,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302531,332,1,1,34,28,spvvjmk37iid7hsky9g3nce7,1,19.8,65.4,2025-04-06T15:05:41.806Z,2025-04-06T15:05:45Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5630855089,213,1.39,5630855085,141,92.1,5630855081,56,Back,5630855083,140,22.9,5630855087,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302539,333,3,1,34,32,spvvjmk37iid7hsky9g3nce7,0,25.0,95.4,2025-04-06T15:05:45.661Z,2025-04-06T15:28:55Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630855425,233,293,5630855141,56,Back,5630855143,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302585,293,7,1,34,32,33hzf6j2rd9r50g2n4agsytkd,1,75.0,4.6,2025-04-06T15:05:45.662Z,2025-04-06T15:05:51Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5630855373,56,Right,5630855389,233,333,5630855371,167,,5630855375,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302635,294,5,1,34,33,33hzf6j2rd9r50g2n4agsytkd,0,72.2,-1.4,2025-04-06T15:05:46.749Z,2025-04-06T15:28:35Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5630855627,347,,5630855685,233,334,5630855625,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302593,334,5,1,34,33,spvvjmk37iid7hsky9g3nce7,1,27.8,101.4,2025-04-06T15:05:46.749Z,2025-04-06T15:28:35Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630855415,56,Back,5630855647,233,294,5630855417,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302711,335,1,1,34,36,spvvjmk37iid7hsky9g3nce7,1,32.5,100.0,2025-04-06T15:05:49.534Z,2025-04-06T15:05:53Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630855947,140,30.0,5630855943,107,,5630855951,212,6.5,5630855953,213,4.29,5630855945,56,Back,5630855949,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302665,295,83,1,34,38,33hzf6j2rd9r50g2n4agsytkd,0,74.7,13.8,2025-04-06T15:05:51.393Z,2025-04-06T15:05:54Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5630856067,399,drzdo6ouxi5n4jafhfajpor85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302721,336,1,1,34,40,spvvjmk37iid7hsky9g3nce7,0,30.0,92.9,2025-04-06T15:05:53.662Z,2025-04-06T15:25:24Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5630855999,141,94.5,5630856371,286,,5630856001,212,2.7,5630856367,233,296,5630855997,140,32.4,5630855995,56,Back,5630856003,213,0.41,5630856365,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302787,296,74,1,34,40,33hzf6j2rd9r50g2n4agsytkd,1,71.9,4.6,2025-04-06T15:05:53.663Z,2025-04-06T15:29:00Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5630856377,233,336,5630856351,285,,5630856349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302801,297,5,1,34,41,33hzf6j2rd9r50g2n4agsytkd,0,70.6,-1.4,2025-04-06T15:05:54.766Z,2025-04-06T15:28:36Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5630856451,347,,5630856449,56,Right,5630856499,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302735,337,5,1,34,41,spvvjmk37iid7hsky9g3nce7,1,29.4,101.4,2025-04-06T15:05:54.766Z,2025-04-06T15:28:35Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5630856071,347,,5630856069,56,Back,5630856481,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302905,338,1,1,34,50,spvvjmk37iid7hsky9g3nce7,1,34.3,100.0,2025-04-06T15:06:03.878Z,2025-04-06T15:06:04Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630856987,107,,5630856997,213,4.44,5630856993,141,94.4,5630856991,140,33.0,5630856995,212,5.1,5630856989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797302941,339,1,1,34,51,spvvjmk37iid7hsky9g3nce7,1,33.0,94.4,2025-04-06T15:06:04.694Z,2025-04-06T15:06:06Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5630857225,141,99.0,5630857221,56,Back,5630857223,140,32.3,5630857227,212,3.2,5630857229,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303013,340,1,1,34,53,spvvjmk37iid7hsky9g3nce7,0,32.3,99.0,2025-04-06T15:06:06.376Z,2025-04-06T15:06:09Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630857571,157,,5630857575,140,54.2,5630857577,141,90.0,5630857573,56,Left,5630857581,213,6.02,5630857583,1,,5630857579,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303043,341,4,1,34,57,spvvjmk37iid7hsky9g3nce7,1,55.0,83.8,2025-04-06T15:06:10.240Z,2025-04-06T15:06:16Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5630857865,286,,5630857861,56,Left,5630857859,295,,5630857863,152,,5630857915,233,298,5630857857,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303027,298,4,1,34,57,33hzf6j2rd9r50g2n4agsytkd,0,45.0,16.2,2025-04-06T15:06:10.241Z,2025-04-06T15:06:23Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5630857789,152,,5630857939,233,341,5630858803,295,,5630857787,56,Back,5630857797,285,,5630857783,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303225,342,1,1,35,8,spvvjmk37iid7hsky9g3nce7,1,46.7,86.2,2025-04-06T15:06:21.230Z,2025-04-06T15:06:22Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5630858775,141,63.1,5630858771,56,Back,5630858773,140,39.0,5630858769,152,,5630858777,212,17.7,5630858779,213,4.24,5630858767,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303253,343,1,1,35,9,spvvjmk37iid7hsky9g3nce7,1,39.0,63.1,2025-04-06T15:06:22.829Z,2025-04-06T15:06:25Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5630858961,141,77.8,5630858959,140,38.8,5630858967,213,1.59,5630858963,212,10.0,5630858957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303325,344,1,1,35,12,spvvjmk37iid7hsky9g3nce7,1,39.1,79.1,2025-04-06T15:06:25.311Z,2025-04-06T15:06:29Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630859371,141,62.7,5630859375,213,4.41,5630859373,212,11.7,5630859367,140,35.8,5630859363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303355,345,1,1,35,16,spvvjmk37iid7hsky9g3nce7,1,33.8,60.0,2025-04-06T15:06:29.390Z,2025-04-06T15:06:31Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5630859523,213,4.34,5630859515,56,Back,5630859517,140,27.5,5630859519,141,34.8,5630859521,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303401,346,1,1,35,18,spvvjmk37iid7hsky9g3nce7,1,27.2,34.3,2025-04-06T15:06:31.462Z,2025-04-06T15:06:35Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5630859769,140,31.0,5630859773,212,16.1,5630859771,141,11.3,5630859775,213,4.96,5630859767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303405,347,1,1,35,22,spvvjmk37iid7hsky9g3nce7,0,41.4,16.2,2025-04-06T15:06:35.110Z,2025-04-06T15:06:35Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630859827,213,0.30,5630859823,141,25.5,5630859825,212,21.3,5630859821,140,60.8,5630859819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303413,299,8,1,35,23,33hzf6j2rd9r50g2n4agsytkd,1,40.2,67.0,2025-04-06T15:06:36.466Z,2025-04-06T15:06:36Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5630859863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303471,300,1,1,35,25,33hzf6j2rd9r50g2n4agsytkd,0,42.8,87.4,2025-04-06T15:06:38.881Z,2025-04-06T15:06:39Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5630860187,141,76.3,5630860189,212,8.1,5630860183,56,Back,5630860191,213,5.08,5630860185,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303479,348,61,1,35,26,spvvjmk37iid7hsky9g3nce7,1,55.3,10.4,2025-04-06T15:06:39.781Z,2025-04-06T15:06:39Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630860217,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303569,301,5,1,35,27,33hzf6j2rd9r50g2n4agsytkd,1,45.0,101.4,2025-04-06T15:06:40.927Z,2025-04-06T15:28:36Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5630860691,347,,5630860725,233,349,5630860689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797303499,349,5,1,35,27,spvvjmk37iid7hsky9g3nce7,0,55.0,-1.4,2025-04-06T15:06:40.927Z,2025-04-06T15:28:36Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5630860853,233,301,5630860317,56,Right,5630860319,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304307,302,1,1,36,7,33hzf6j2rd9r50g2n4agsytkd,1,56.2,100.0,2025-04-06T15:07:20.753Z,2025-04-06T15:07:23Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5630864415,56,Center,5630864423,213,5.53,5630864417,140,73.0,5630864419,141,77.9,5630864421,212,24.1,5630864413,107,,5630864425,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304311,303,61,1,36,9,33hzf6j2rd9r50g2n4agsytkd,0,73.0,77.9,2025-04-06T15:07:22.409Z,2025-04-06T15:26:58Z,6dljoel48bfd9nsmmnkck3owl,L. Hedlund,,,5630864437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797324917,454,12,1,36,10,spvvjmk37iid7hsky9g3nce7,1,23.1,20.0,2025-04-06T15:07:23.058Z,2025-04-06T15:27:04Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5630977441,56,Back,5630977453,213,0.27,5630977445,141,21.8,5630977443,140,27.3,5630977449,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304331,304,1,1,36,11,33hzf6j2rd9r50g2n4agsytkd,0,71.5,73.3,2025-04-06T15:07:24.752Z,2025-04-06T15:27:24Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5630864563,213,0.53,5630864557,140,81.9,5630864559,141,82.7,5630864555,56,Left,5630864561,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304367,350,8,1,36,13,spvvjmk37iid7hsky9g3nce7,1,19.9,19.4,2025-04-06T15:07:26.903Z,2025-04-06T15:27:26Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5630864769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304443,306,61,1,36,15,33hzf6j2rd9r50g2n4agsytkd,0,82.4,96.9,2025-04-06T15:07:28.560Z,2025-04-06T15:26:22Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5630865211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304475,352,43,1,36,15,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-04-06T15:07:28.720Z,2025-04-06T15:25:43Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5630964879,399,aybt4s09eeonv6pdk2v9c9v6c,5630969903,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304489,307,5,1,36,16,33hzf6j2rd9r50g2n4agsytkd,0,81.0,102.0,2025-04-06T15:07:29.951Z,2025-04-06T15:28:37Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5630865457,347,,5630865533,233,351,5630865455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304395,351,5,1,36,16,spvvjmk37iid7hsky9g3nce7,1,19.0,-2.0,2025-04-06T15:07:29.951Z,2025-04-06T15:28:36Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5630865483,233,307,5630864937,347,,5630864933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304419,305,43,1,36,18,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-06T15:07:31.233Z,2025-04-06T15:07:36Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5630865649,144,8,5630865075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304717,353,1,1,36,30,spvvjmk37iid7hsky9g3nce7,1,20.8,0.0,2025-04-06T15:07:43.526Z,2025-04-06T15:07:45Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5630866547,213,2.09,5630866541,141,15.8,5630866545,212,13.4,5630866531,107,,5630866537,140,14.5,5630866533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304729,354,1,1,36,32,spvvjmk37iid7hsky9g3nce7,1,13.0,22.4,2025-04-06T15:07:45.199Z,2025-04-06T15:07:46Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5630866627,141,44.8,5630866629,212,15.6,5630866631,213,1.79,5630866623,56,Back,5630866625,140,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304791,355,1,1,36,33,spvvjmk37iid7hsky9g3nce7,1,9.6,46.9,2025-04-06T15:07:46.183Z,2025-04-06T15:07:49Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5630867021,56,Back,5630867025,141,72.0,5630867027,212,19.9,5630867031,213,1.03,5630867023,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304803,356,1,1,36,36,spvvjmk37iid7hsky9g3nce7,1,19.4,72.0,2025-04-06T15:07:49.399Z,2025-04-06T15:07:50Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630867109,141,66.7,5630867111,212,3.8,5630867107,140,20.6,5630867113,213,5.05,5630867105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304889,357,1,1,36,37,spvvjmk37iid7hsky9g3nce7,1,20.6,66.7,2025-04-06T15:07:50.103Z,2025-04-06T15:07:55Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5630867669,141,76.1,5630867673,213,1.47,5630867671,212,6.4,5630867667,140,21.2,5630867665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304935,358,1,1,36,41,spvvjmk37iid7hsky9g3nce7,1,25.4,90.5,2025-04-06T15:07:55.047Z,2025-04-06T15:07:56Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630867895,212,26.9,5630867891,140,51.0,5630867897,213,0.05,5630867887,155,,5630867893,141,92.4,5630867889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304947,359,44,1,36,42,spvvjmk37iid7hsky9g3nce7,1,49.6,88.4,2025-04-06T15:07:56.033Z,2025-04-06T16:04:23Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5630868015,233,308,5630868023,285,,5630867951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304921,308,44,1,36,42,33hzf6j2rd9r50g2n4agsytkd,0,50.4,11.6,2025-04-06T15:07:56.034Z,2025-04-06T16:04:23Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5630867851,286,,5630867849,56,Right,5630868047,233,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797304983,360,1,1,36,43,spvvjmk37iid7hsky9g3nce7,0,51.0,92.4,2025-04-06T15:07:56.743Z,2025-04-06T15:07:58Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5630868151,168,,5630868149,3,,5630868155,140,70.5,5630868163,212,20.5,5630868167,213,6.25,5630868159,141,91.4,5630868153,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305039,310,1,1,36,45,33hzf6j2rd9r50g2n4agsytkd,0,37.1,16.8,2025-04-06T15:07:58.913Z,2025-04-06T15:08:01Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5630868449,141,8.3,5630868451,212,18.3,5630868455,1,,5630868443,157,,5630868447,140,53.6,5630868453,213,5.96,5630868445,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305077,361,61,1,36,50,spvvjmk37iid7hsky9g3nce7,1,45.4,93.3,2025-04-06T15:08:03.063Z,2025-04-06T15:08:03Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5630868639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305099,362,1,1,36,51,spvvjmk37iid7hsky9g3nce7,0,40.9,94.4,2025-04-06T15:08:04.319Z,2025-04-06T15:08:05Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630868771,141,96.9,5630868775,213,0.52,5630868819,233,311,5630868823,286,,5630868777,1,,5630868769,140,43.7,5630868773,212,3.4,5630868765,157,,5630868817,236,5630868767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305093,311,74,1,36,51,33hzf6j2rd9r50g2n4agsytkd,1,62.8,5.3,2025-04-06T15:08:04.320Z,2025-04-06T15:08:05Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630868869,233,362,5630868737,56,Right,5630868739,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305111,312,5,1,36,52,33hzf6j2rd9r50g2n4agsytkd,0,58.8,-1.6,2025-04-06T15:08:05.090Z,2025-04-06T15:08:08Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5630868949,233,363,5630868829,56,Right,5630868831,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305125,363,5,1,36,52,spvvjmk37iid7hsky9g3nce7,1,41.2,101.6,2025-04-06T15:08:05.090Z,2025-04-06T15:28:37Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5630868931,233,312,5630868911,56,Back,5630868913,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305355,365,1,1,37,3,spvvjmk37iid7hsky9g3nce7,1,45.9,100.0,2025-04-06T15:08:16.135Z,2025-04-06T15:08:18Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5630870237,56,Back,5630870233,107,,5630870247,1,,5630870243,212,25.5,5630870241,141,83.2,5630870245,213,3.64,5630870239,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305381,366,1,1,37,5,spvvjmk37iid7hsky9g3nce7,1,22.4,83.3,2025-04-06T15:08:18.255Z,2025-04-06T15:08:20Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5630870409,56,Back,5630870417,141,51.2,5630870425,213,4.10,5630870413,140,7.8,5630870421,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305487,367,1,1,37,7,spvvjmk37iid7hsky9g3nce7,1,7.0,47.8,2025-04-06T15:08:20.263Z,2025-04-06T15:08:24Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5630870889,213,4.79,5630870885,141,23.4,5630870881,56,Back,5630870883,140,8.2,5630870887,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305533,368,1,1,37,11,spvvjmk37iid7hsky9g3nce7,1,8.1,21.9,2025-04-06T15:08:24.616Z,2025-04-06T15:08:27Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5630871107,56,Back,5630871111,141,35.7,5630871115,213,0.29,5630871113,212,32.4,5630871105,155,,5630871117,1,,5630871109,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797328009,456,61,1,37,12,spvvjmk37iid7hsky9g3nce7,0,44.2,29.1,2025-04-06T15:08:25.058Z,2025-04-06T15:30:36Z,dgxqp83lhb316dec1rpi5op62,A. Johansson,,,5630994727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
