id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value
2818816201,161,1,1,16,34,evf5hhqgnjhwjsth1m6pawxdp,1,33.5,15.0,2025-05-25T12:20:06.149Z,2025-05-25T12:20:07Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749658347,189,,5749658339,212,15.0,5749658331,152,,5749658341,213,1.78,5749658333,56,Back,5749658335,140,30.6,5749658337,141,36.6,5749658329,5,,,,,,,,,,,,,,,,,,,,,,,,,
2818816213,162,1,1,16,37,evf5hhqgnjhwjsth1m6pawxdp,1,32.1,41.8,2025-05-25T12:20:08.197Z,2025-05-25T12:20:10Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749658423,212,22.5,5749658425,213,1.31,5749658419,140,37.6,5749658417,56,Back,5749658421,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816257,163,1,1,16,38,evf5hhqgnjhwjsth1m6pawxdp,1,42.1,75.0,2025-05-25T12:20:09.861Z,2025-05-25T12:20:18Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749658601,140,45.9,5749658607,213,1.28,5749658599,56,Back,5749658605,212,13.8,5749658603,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816235,188,83,1,16,42,93ohqui2qgqm8408viwmm1ken,0,57.9,9.5,2025-05-25T12:20:13.823Z,2025-05-25T12:20:24Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5749658781,399,8s2p8s6huogpkao0lce8m5n8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816241,189,43,1,16,43,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-25T12:20:14.639Z,2025-05-25T12:20:21Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5749658723,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816259,164,4,1,16,46,evf5hhqgnjhwjsth1m6pawxdp,1,44.8,93.6,2025-05-25T12:20:17.463Z,2025-05-25T12:20:24Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749658715,286,,5749658709,295,,5749658713,152,,5749658735,233,190,5749658711,56,Back,5749658707,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816251,190,4,1,16,46,93ohqui2qgqm8408viwmm1ken,0,55.2,6.4,2025-05-25T12:20:17.464Z,2025-05-25T12:20:23Z,1pkp4fqrgj87mk6x7lhryt6vo,A. Skogmar,,,5749658745,233,164,5749658627,56,Right,5749658631,285,,5749658625,295,,5749658623,13,,5749658629,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816351,165,1,1,16,59,evf5hhqgnjhwjsth1m6pawxdp,1,48.4,98.1,2025-05-25T12:20:30.182Z,2025-05-25T12:20:32Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749659143,141,30.7,5749659145,212,46.3,5749659139,56,Back,5749659147,213,4.57,5749659149,1,,5749659137,152,,5749659153,189,,5749659135,196,,5749659133,5,,5749659141,140,42.1,,,,,,,,,,,,,,,,,,
2818816369,166,1,1,17,1,evf5hhqgnjhwjsth1m6pawxdp,1,42.8,30.0,2025-05-25T12:20:32.341Z,2025-05-25T12:20:34Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749659223,213,5.91,5749659219,141,16.8,5749659217,140,64.7,5749659215,56,Right,5749659221,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816377,167,1,1,17,2,evf5hhqgnjhwjsth1m6pawxdp,1,65.9,14.0,2025-05-25T12:20:33.893Z,2025-05-25T12:20:35Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749659297,141,20.9,5749659291,56,Right,5749659301,213,0.93,5749659295,140,69.2,5749659299,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816379,168,61,1,17,4,evf5hhqgnjhwjsth1m6pawxdp,0,69.2,20.9,2025-05-25T12:20:35.174Z,2025-05-25T12:20:35Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749659309,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816391,191,1,1,17,5,93ohqui2qgqm8408viwmm1ken,1,29.4,79.3,2025-05-25T12:20:36.167Z,2025-05-25T12:20:38Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749659351,141,57.5,5749659347,56,Back,5749659349,140,5.4,5749659355,213,3.67,5749659353,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816399,193,1,1,17,7,93ohqui2qgqm8408viwmm1ken,1,5.6,58.1,2025-05-25T12:20:38.590Z,2025-05-25T12:20:41Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,,5749659407,157,,5749659411,140,54.1,5749659419,1,,5749659417,213,0.25,5749659413,141,76.9,5749659415,212,52.5,5749659409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816403,194,44,1,17,10,93ohqui2qgqm8408viwmm1ken,1,52.7,78.0,2025-05-25T12:20:41.839Z,2025-05-25T12:42:34Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749659465,233,169,5749659441,286,,5749659439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816405,169,44,1,17,10,evf5hhqgnjhwjsth1m6pawxdp,0,47.3,22.0,2025-05-25T12:20:41.840Z,2025-05-25T12:42:34Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749659443,56,Back,5749659445,285,,5749659469,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816407,195,1,1,17,10,93ohqui2qgqm8408viwmm1ken,0,54.1,76.9,2025-05-25T12:20:41.900Z,2025-05-25T12:20:42Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749659453,140,63.7,5749659455,141,76.1,5749659457,212,10.1,5749659449,168,,5749659447,3,,5749659459,213,6.23,5749659451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816423,171,1,1,17,14,evf5hhqgnjhwjsth1m6pawxdp,0,39.9,27.0,2025-05-25T12:20:46.118Z,2025-05-25T12:20:46Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749659531,56,Center,5749659539,213,6.25,5749659537,212,30.3,5749659529,157,,5749659541,1,,5749659533,140,68.7,5749659535,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816435,197,1,1,17,17,93ohqui2qgqm8408viwmm1ken,0,41.3,75.4,2025-05-25T12:20:48.279Z,2025-05-25T12:39:57Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749659621,213,0.86,5749659619,212,1.4,5749659613,56,Back,5749659615,140,42.2,5749659617,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816441,172,8,1,17,17,evf5hhqgnjhwjsth1m6pawxdp,1,63.2,27.6,2025-05-25T12:20:48.280Z,2025-05-25T12:39:55Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749659651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816451,173,4,1,17,21,evf5hhqgnjhwjsth1m6pawxdp,1,58.2,19.6,2025-05-25T12:20:52.175Z,2025-05-25T12:20:56Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749659735,286,,5749659733,265,,5749659729,56,Right,5749659737,233,198,5749659727,13,,5749659731,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816445,198,4,1,17,21,93ohqui2qgqm8408viwmm1ken,0,41.8,80.4,2025-05-25T12:20:52.176Z,2025-05-25T12:20:56Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5749659719,152,,5749659745,233,173,5749659723,285,,5749659721,265,,5749659715,13,,5749659717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816493,174,1,1,17,31,evf5hhqgnjhwjsth1m6pawxdp,1,63.5,20.1,2025-05-25T12:21:02.421Z,2025-05-25T12:21:06Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749660027,152,,5749660031,140,69.2,5749660025,5,,5749660035,212,8.6,5749660033,141,11.1,5749660029,56,Right,5749660037,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816513,175,1,1,17,34,evf5hhqgnjhwjsth1m6pawxdp,1,67.2,10.6,2025-05-25T12:21:06.135Z,2025-05-25T12:21:07Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749660141,212,19.2,5749660135,56,Back,5749660137,140,49.3,5749660139,141,16.5,5749660143,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816539,176,1,1,17,36,evf5hhqgnjhwjsth1m6pawxdp,1,47.3,17.6,2025-05-25T12:21:07.814Z,2025-05-25T12:21:12Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749660283,140,39.5,5749660291,213,2.12,5749660287,141,37.3,5749660289,212,15.7,5749660279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816551,177,1,1,17,41,evf5hhqgnjhwjsth1m6pawxdp,1,40.8,49.3,2025-05-25T12:21:12.182Z,2025-05-25T12:21:14Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749660331,213,1.32,5749660325,140,46.2,5749660327,141,81.8,5749660329,212,22.8,5749660321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816575,178,1,1,17,43,evf5hhqgnjhwjsth1m6pawxdp,1,46.1,82.9,2025-05-25T12:21:14.437Z,2025-05-25T12:21:19Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749660461,140,64.6,5749660465,212,19.7,5749660463,141,77.8,5749660459,56,Center,5749660467,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816581,179,4,1,17,48,evf5hhqgnjhwjsth1m6pawxdp,1,58.2,70.4,2025-05-25T12:21:19.797Z,2025-05-25T12:21:24Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749660537,56,Center,5749660533,13,,5749660535,295,,5749660541,286,,5749660543,233,199,5749660539,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816577,199,4,1,17,48,93ohqui2qgqm8408viwmm1ken,0,41.8,29.6,2025-05-25T12:21:19.798Z,2025-05-25T12:21:23Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749660515,152,,5749660513,56,Back,5749660509,13,,5749660517,285,,5749660511,295,,5749660561,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816631,180,1,1,17,57,evf5hhqgnjhwjsth1m6pawxdp,1,61.6,72.3,2025-05-25T12:21:28.502Z,2025-05-25T12:23:14Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749660821,212,16.9,5749660813,152,,5749660815,56,Back,5749660817,140,46.8,5749660819,141,62.4,5749660811,5,,5749660823,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816641,181,1,1,18,0,evf5hhqgnjhwjsth1m6pawxdp,1,46.6,61.8,2025-05-25T12:21:31.894Z,2025-05-25T12:23:13Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749660877,212,13.8,5749660871,56,Back,5749660873,140,45.0,5749660879,213,4.59,5749660875,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816651,182,1,1,18,2,evf5hhqgnjhwjsth1m6pawxdp,1,43.9,35.2,2025-05-25T12:21:33.429Z,2025-05-25T12:21:36Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749660953,141,18.8,5749660955,212,17.1,5749660957,213,5.57,5749660949,56,Right,5749660951,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816677,200,83,1,18,7,93ohqui2qgqm8408viwmm1ken,0,26.9,91.1,2025-05-25T12:21:38.400Z,2025-05-25T12:21:45Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,,5749661301,399,94i0qwhb3xu4pu37gofme9mnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816679,183,1,1,18,7,evf5hhqgnjhwjsth1m6pawxdp,1,61.8,15.3,2025-05-25T12:21:38.566Z,2025-05-25T12:21:40Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749661109,141,14.6,5749661113,213,6.25,5749661105,56,Right,5749661107,140,74.3,5749661111,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816691,184,1,1,18,9,evf5hhqgnjhwjsth1m6pawxdp,1,79.2,8.3,2025-05-25T12:21:40.597Z,2025-05-25T12:21:41Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749661171,56,Right,5749661183,212,3.0,5749661185,213,0.63,5749661175,140,81.5,5749661179,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816715,185,1,1,18,10,evf5hhqgnjhwjsth1m6pawxdp,1,81.2,9.8,2025-05-25T12:21:41.653Z,2025-05-25T12:21:44Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749661281,56,Right,5749661289,213,2.70,5749661287,212,4.0,5749661285,141,12.3,5749661283,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816719,186,1,1,18,13,evf5hhqgnjhwjsth1m6pawxdp,1,74.8,15.2,2025-05-25T12:21:44.437Z,2025-05-25T12:21:45Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749661319,213,3.81,5749661313,140,71.3,5749661315,141,10.9,5749661317,212,4.7,5749661311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816745,187,1,1,18,16,evf5hhqgnjhwjsth1m6pawxdp,1,69.1,13.7,2025-05-25T12:21:47.398Z,2025-05-25T12:21:49Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749661495,56,Center,5749661501,212,10.7,5749661497,140,63.8,5749661499,141,27.1,5749661503,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816755,188,1,1,18,18,evf5hhqgnjhwjsth1m6pawxdp,1,62.9,28.0,2025-05-25T12:21:49.365Z,2025-05-25T12:21:51Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749661567,213,1.49,5749661563,141,67.8,5749661565,212,27.2,5749661559,56,Center,5749661561,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816771,189,1,1,18,20,evf5hhqgnjhwjsth1m6pawxdp,1,65.0,67.5,2025-05-25T12:21:51.814Z,2025-05-25T12:21:55Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749661637,56,Center,5749661641,141,32.1,5749661645,213,4.66,5749661643,212,24.1,5749661639,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816799,190,1,1,18,23,evf5hhqgnjhwjsth1m6pawxdp,1,67.7,26.5,2025-05-25T12:21:55.062Z,2025-05-25T12:22:00Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749661819,212,23.5,5749661813,140,86.8,5749661815,141,8.6,5749661821,213,5.74,5749661811,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816815,191,1,1,18,29,evf5hhqgnjhwjsth1m6pawxdp,1,76.2,21.5,2025-05-25T12:22:00.694Z,2025-05-25T12:22:02Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749661889,140,88.8,5749661895,213,5.77,5749661893,212,15.2,5749661891,141,10.6,5749661887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816841,192,1,1,18,31,evf5hhqgnjhwjsth1m6pawxdp,1,88.4,10.6,2025-05-25T12:22:02.533Z,2025-05-25T12:22:07Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749662017,141,14.3,5749662019,212,14.0,5749662015,140,75.3,5749662013,56,Right,5749662021,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816855,193,1,1,18,35,evf5hhqgnjhwjsth1m6pawxdp,1,74.7,14.9,2025-05-25T12:22:07.078Z,2025-05-25T12:22:09Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749662077,140,81.1,5749662075,56,Right,5749662083,213,0.32,5749662081,212,7.1,5749662079,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816861,194,1,1,18,37,evf5hhqgnjhwjsth1m6pawxdp,1,80.7,17.6,2025-05-25T12:22:08.901Z,2025-05-25T12:22:09Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749662127,140,75.8,5749662131,212,8.4,5749662125,56,Center,5749662133,213,2.23,5749662129,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816869,195,1,1,18,38,evf5hhqgnjhwjsth1m6pawxdp,0,75.7,27.3,2025-05-25T12:22:09.830Z,2025-05-25T12:22:10Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5749662161,56,Right,5749662167,212,11.9,5749662165,141,20.9,5749662169,213,5.91,5749662163,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816917,202,61,1,18,46,93ohqui2qgqm8408viwmm1ken,0,9.0,91.1,2025-05-25T12:22:18.054Z,2025-05-25T12:22:18Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749662451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816933,196,5,1,18,47,evf5hhqgnjhwjsth1m6pawxdp,1,93.8,-0.6,2025-05-25T12:22:18.503Z,2025-05-25T12:23:28Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5749662513,56,Right,5749662515,347,,5749662521,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818816925,203,5,1,18,47,93ohqui2qgqm8408viwmm1ken,0,6.2,100.6,2025-05-25T12:22:18.503Z,2025-05-25T12:22:23Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749662467,56,Back,5749662527,233,196,5749662469,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817009,197,1,1,19,4,evf5hhqgnjhwjsth1m6pawxdp,1,92.4,0.0,2025-05-25T12:22:35.672Z,2025-05-25T12:22:37Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749662995,141,11.6,5749662993,140,89.2,5749662997,212,9.0,5749662989,107,,5749662999,213,1.95,5749662991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817021,198,1,1,19,6,evf5hhqgnjhwjsth1m6pawxdp,1,89.0,12.3,2025-05-25T12:22:37.270Z,2025-05-25T12:22:38Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749663057,141,4.7,5749663061,213,4.97,5749663059,212,5.3,5749663053,56,Right,5749663055,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817029,199,1,1,19,7,evf5hhqgnjhwjsth1m6pawxdp,1,89.8,5.2,2025-05-25T12:22:38.534Z,2025-05-25T12:22:40Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749663101,56,Right,5749663113,213,2.71,5749663111,212,7.5,5749663107,141,9.8,5749663103,140,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817051,200,1,1,19,9,evf5hhqgnjhwjsth1m6pawxdp,1,79.8,13.1,2025-05-25T12:22:40.390Z,2025-05-25T12:22:44Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,5749663217,140,66.8,5749663221,212,23.8,5749663215,56,Center,5749663223,213,2.18,5749663219,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817067,201,1,1,19,12,evf5hhqgnjhwjsth1m6pawxdp,1,69.4,40.9,2025-05-25T12:22:43.974Z,2025-05-25T12:22:46Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5749663303,141,14.4,5749663305,212,18.0,5749663307,213,4.75,5749663299,56,Right,5749663301,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817077,202,1,1,19,15,evf5hhqgnjhwjsth1m6pawxdp,1,71.1,16.5,2025-05-25T12:22:46.614Z,2025-05-25T12:22:49Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749663373,213,6.06,5749663369,141,9.4,5749663365,56,Right,5749663367,140,91.7,5749663371,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817087,203,1,1,19,18,evf5hhqgnjhwjsth1m6pawxdp,1,93.2,10.7,2025-05-25T12:22:49.223Z,2025-05-25T12:22:51Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5749663469,1,,5749663455,2,,5749663457,155,,5749663461,140,91.7,5749663465,212,41.6,5749663463,141,71.8,5749663459,56,Center,5749663467,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,
2818817095,204,1,1,19,20,evf5hhqgnjhwjsth1m6pawxdp,0,91.7,72.0,2025-05-25T12:22:51.286Z,2025-05-25T12:22:52Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5749663511,141,62.9,5749663507,56,Center,5749663509,140,86.7,5749663515,213,4.01,5749663513,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817111,205,1,1,19,22,93ohqui2qgqm8408viwmm1ken,1,21.8,39.2,2025-05-25T12:22:54.047Z,2025-05-25T12:22:56Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5749663579,56,Back,5749663581,140,33.8,5749663583,141,69.3,5749663585,212,24.0,5749663587,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817115,206,61,1,19,25,93ohqui2qgqm8408viwmm1ken,0,33.8,69.3,2025-05-25T12:22:56.287Z,2025-05-25T12:22:56Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5749663595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817133,205,1,1,19,28,evf5hhqgnjhwjsth1m6pawxdp,1,65.1,33.9,2025-05-25T12:22:59.159Z,2025-05-25T12:23:02Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5749663699,212,21.6,5749663701,213,0.78,5749663691,155,,5749663695,140,79.7,5749663693,56,Center,5749663697,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817137,206,1,1,19,31,evf5hhqgnjhwjsth1m6pawxdp,1,79.6,60.3,2025-05-25T12:23:02.678Z,2025-05-25T12:41:15Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5749663721,212,3.6,5749663715,56,Center,5749663717,140,76.2,5749663719,141,61.1,5749663723,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818823997,335,1,1,19,32,evf5hhqgnjhwjsth1m6pawxdp,0,71.9,65.6,2025-05-25T12:23:03.610Z,2025-05-25T12:41:14Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5749703501,140,86.5,5749703507,213,0.03,5749703565,4,,5749703505,212,15.3,5749703503,141,66.2,5749703499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817141,208,54,1,19,33,93ohqui2qgqm8408viwmm1ken,1,8.8,32.7,2025-05-25T12:23:04.439Z,2025-05-25T12:23:04Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,,5749663733,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817193,210,1,1,19,36,93ohqui2qgqm8408viwmm1ken,1,10.0,43.0,2025-05-25T12:23:07.456Z,2025-05-25T12:23:12Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,,5749664063,140,14.0,5749664065,141,60.2,5749664067,212,12.4,5749664069,213,1.23,5749664061,56,Back,5749664057,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817209,211,1,1,19,41,93ohqui2qgqm8408viwmm1ken,1,20.4,65.5,2025-05-25T12:23:12.671Z,2025-05-25T12:23:15Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5749664155,213,4.67,5749664153,212,21.0,5749664149,140,19.6,5749664147,56,Back,5749664151,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817219,212,1,1,19,43,93ohqui2qgqm8408viwmm1ken,1,20.9,33.7,2025-05-25T12:23:15.087Z,2025-05-25T12:23:16Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5749664197,56,Back,5749664203,212,10.3,5749664205,213,1.00,5749664201,141,46.4,5749664199,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817235,213,43,1,19,45,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-25T12:23:16.318Z,2025-05-25T12:23:25Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749664313,56,Back,5749664319,212,23.2,5749664315,140,4.7,5749664321,213,2.91,5749664461,144,1,5749664317,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817239,214,4,1,19,49,93ohqui2qgqm8408viwmm1ken,1,29.8,45.0,2025-05-25T12:23:20.199Z,2025-05-25T12:23:25Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5749664357,56,Back,5749664361,265,,5749664355,13,,5749664365,233,207,5749664363,285,,5749664359,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817227,207,4,1,19,49,evf5hhqgnjhwjsth1m6pawxdp,0,70.2,55.0,2025-05-25T12:23:20.200Z,2025-05-25T12:23:26Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5749664525,55,208,5749664339,265,,5749664333,13,,5749664373,233,214,5749664335,56,Center,5749664341,286,,5749664337,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818817247,208,17,1,19,49,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-05-25T12:23:20.454Z,2025-05-25T12:23:55Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5749664517,13,243,5749664519,55,207,5749664515,392,,5749664513,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
