id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value
2819961067,256,1,1,28,3,czkf5t3ai00ghwbga03i5aqxw,1,27.0,26.8,2025-05-29T16:28:35.017Z,2025-05-29T16:28:36Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756066235,140,33.6,5756066237,141,21.5,5756066233,56,Back,5756066239,212,7.8,5756066241,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961097,257,1,1,28,4,czkf5t3ai00ghwbga03i5aqxw,1,33.6,21.5,2025-05-29T16:28:36.089Z,2025-05-29T16:28:40Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5756066407,141,36.4,5756066403,56,Back,5756066405,140,34.9,5756066411,213,1.44,5756066409,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961109,258,1,1,28,8,czkf5t3ai00ghwbga03i5aqxw,0,44.2,40.5,2025-05-29T16:28:40.218Z,2025-05-29T16:54:08Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756066465,56,Back,5756066473,213,0.41,5756066469,141,41.3,5756066471,212,1.4,5756066467,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961101,235,61,1,28,9,ac8jow4mdkvnsv5s0och4qqm,1,55.0,72.9,2025-05-29T16:28:40.796Z,2025-05-29T16:54:14Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756066421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961123,259,1,1,28,10,czkf5t3ai00ghwbga03i5aqxw,1,52.0,51.3,2025-05-29T16:28:42.442Z,2025-05-29T16:28:45Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5756066571,140,69.8,5756066575,212,26.3,5756066569,56,Center,5756066577,213,0.78,5756066573,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961141,260,1,1,28,14,czkf5t3ai00ghwbga03i5aqxw,1,70.0,72.6,2025-05-29T16:28:45.626Z,2025-05-29T16:28:48Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756066695,212,15.5,5756066691,140,83.4,5756066693,141,82.1,5756066697,213,0.43,5756066689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961145,261,1,1,28,16,czkf5t3ai00ghwbga03i5aqxw,0,83.4,82.1,2025-05-29T16:28:48.041Z,2025-05-29T16:28:52Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756066721,155,,5756066719,2,,5756066729,212,52.0,5756066879,1,,5756066731,213,5.08,5756066725,140,100.0,5756066727,141,10.9,5756066723,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961161,236,5,1,28,20,ac8jow4mdkvnsv5s0och4qqm,1,-1.4,82.7,2025-05-29T16:28:51.905Z,2025-05-29T16:30:53Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756066941,233,262,5756066837,56,Back,5756066839,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961181,262,5,1,28,20,czkf5t3ai00ghwbga03i5aqxw,0,101.4,17.3,2025-05-29T16:28:51.905Z,2025-05-29T16:30:54Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756066947,233,236,5756066939,346,,5756066937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961213,237,1,1,28,22,ac8jow4mdkvnsv5s0och4qqm,1,3.2,60.8,2025-05-29T16:28:54.290Z,2025-05-29T16:29:01Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5756067103,56,Back,5756067107,140,11.1,5756067111,212,16.7,5756067113,213,1.05,5756067109,141,82.1,5756067117,237,,5756067101,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961293,238,1,1,28,29,ac8jow4mdkvnsv5s0och4qqm,1,34.8,87.4,2025-05-29T16:29:00.995Z,2025-05-29T16:29:15Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756067495,212,53.2,5756067493,141,93.9,5756067497,213,0.08,5756067489,56,Left,5756067491,140,85.3,5756067487,155,,5756067499,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961303,239,1,1,28,35,ac8jow4mdkvnsv5s0och4qqm,0,90.4,92.4,2025-05-29T16:29:07.429Z,2025-05-29T16:30:02Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5756067553,213,5.18,5756067541,2,,5756067549,141,61.7,5756067545,56,Center,5756067543,155,,5756067551,212,23.4,5756067547,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961311,240,5,1,28,36,ac8jow4mdkvnsv5s0och4qqm,0,101.1,57.5,2025-05-29T16:29:07.739Z,2025-05-29T16:56:37Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5756068967,233,263,5756067609,56,Center,5756121107,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961269,263,5,1,28,36,czkf5t3ai00ghwbga03i5aqxw,1,-1.1,42.5,2025-05-29T16:29:07.739Z,2025-05-29T16:56:37Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756067339,56,Back,5756068961,233,240,5756121109,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961747,242,27,1,29,39,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-29T16:30:11.004Z,2025-05-29T16:30:44Z,,,,,5756070119,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961575,264,27,1,29,39,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-29T16:30:11.004Z,2025-05-29T16:30:44Z,,,,,5756069119,41,Injury,5756069121,53,370kkwnidcltqyooh51z6uzqi,5756070127,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961947,243,28,1,30,43,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-29T16:31:14.749Z,2025-05-29T16:31:16Z,,,,,5756071283,233,265,5756071227,55,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961955,265,28,1,30,43,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-29T16:31:14.749Z,2025-05-29T16:31:16Z,,,,,5756071269,55,264,5756071287,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961979,266,1,1,30,45,czkf5t3ai00ghwbga03i5aqxw,0,3.0,46.4,2025-05-29T16:31:16.659Z,2025-05-29T16:56:44Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756071435,56,Center,5756071437,140,58.2,5756071441,212,58.6,5756071443,213,0.15,5756121293,124,,5756071445,1,,5756121295,237,,5756071439,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961991,244,1,1,30,47,ac8jow4mdkvnsv5s0och4qqm,1,44.1,33.3,2025-05-29T16:31:19.348Z,2025-05-29T16:31:22Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756071509,141,35.2,5756071513,213,0.10,5756071505,56,Center,5756071511,212,12.7,5756071507,140,56.1,5756071503,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962001,246,1,1,30,49,ac8jow4mdkvnsv5s0och4qqm,0,59.1,32.4,2025-05-29T16:31:21.035Z,2025-05-29T16:32:51Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756071569,213,2.98,5756071559,56,Center,5756071563,141,33.0,5756071565,212,2.6,5756071561,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962199,253,1,1,30,50,ac8jow4mdkvnsv5s0och4qqm,0,59.5,38.8,2025-05-29T16:31:22.004Z,2025-05-29T16:32:53Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5756072659,212,9.1,5756072657,141,33.0,5756072653,56,Center,5756072655,140,67.3,5756072661,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819961997,267,1,1,30,50,czkf5t3ai00ghwbga03i5aqxw,0,25.7,70.3,2025-05-29T16:31:22.155Z,2025-05-29T16:31:59Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756071535,140,47.2,5756071539,212,22.6,5756071541,213,0.00,5756071537,141,70.3,5756071533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962033,247,4,1,30,53,ac8jow4mdkvnsv5s0och4qqm,1,58.4,27.2,2025-05-29T16:31:24.969Z,2025-05-29T16:31:29Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5756071701,56,Center,5756071705,265,,5756071699,13,,5756071707,286,,5756071703,152,,5756071713,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962009,268,4,1,30,53,czkf5t3ai00ghwbga03i5aqxw,0,41.6,72.8,2025-05-29T16:31:24.970Z,2025-05-29T16:31:29Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5756071677,265,,5756071673,56,Back,5756071679,285,,5756071671,13,,5756071675,152,,5756071721,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962101,248,1,1,31,1,ac8jow4mdkvnsv5s0och4qqm,1,63.3,27.7,2025-05-29T16:31:33.187Z,2025-05-29T16:57:09Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756072067,213,6.02,5756072063,141,20.3,5756072057,152,,5756072059,56,Right,5756072061,140,81.0,5756072055,5,,5756072065,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962113,249,1,1,31,3,ac8jow4mdkvnsv5s0och4qqm,1,82.4,20.7,2025-05-29T16:31:35.522Z,2025-05-29T16:31:36Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5756072105,56,Right,5756072111,212,13.2,5756072107,140,94.8,5756072109,141,17.7,5756072113,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962117,250,1,1,31,5,ac8jow4mdkvnsv5s0och4qqm,0,91.7,16.6,2025-05-29T16:31:36.644Z,2025-05-29T16:57:18Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756072147,141,18.0,5756072151,213,0.52,5756072143,56,Right,5756121961,286,,5756072139,2,,5756072145,140,93.3,5756121957,233,269,5756072149,212,1.9,5756121955,236,,5756072141,155,,,,,,,,,,,,,,,,,,,,,,
2819962119,269,12,1,31,5,czkf5t3ai00ghwbga03i5aqxw,1,7.3,82.6,2025-05-29T16:31:36.744Z,2025-05-29T16:57:18Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756121953,185,,5756121971,233,250,5756072159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962129,251,61,1,31,7,ac8jow4mdkvnsv5s0och4qqm,1,93.2,17.0,2025-05-29T16:31:38.723Z,2025-05-29T16:31:38Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756072197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962135,252,5,1,31,7,ac8jow4mdkvnsv5s0och4qqm,0,101.0,18.1,2025-05-29T16:31:39.572Z,2025-05-29T16:32:47Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5756072233,346,,5756072231,56,Right,5756072405,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962127,270,5,1,31,7,czkf5t3ai00ghwbga03i5aqxw,1,-1.0,81.9,2025-05-29T16:31:39.572Z,2025-05-29T16:57:41Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756072337,346,,5756072185,56,Back,5756072397,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962277,271,1,1,31,34,czkf5t3ai00ghwbga03i5aqxw,1,4.7,43.6,2025-05-29T16:32:06.219Z,2025-05-29T16:32:40Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5756073095,124,,5756073105,213,6.00,5756074217,189,,5756073103,212,31.8,5756073097,56,Back,5756073101,141,30.4,5756073099,140,33.8,5756073109,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962291,272,1,1,31,35,czkf5t3ai00ghwbga03i5aqxw,1,33.9,30.4,2025-05-29T16:32:07.419Z,2025-05-29T16:32:09Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756073159,56,Back,5756073169,212,8.1,5756073161,140,36.0,5756073165,141,18.9,5756073173,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962303,273,1,1,31,37,czkf5t3ai00ghwbga03i5aqxw,1,33.0,32.8,2025-05-29T16:32:09.083Z,2025-05-29T16:32:11Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756073269,56,Back,5756073275,212,22.5,5756073271,140,30.5,5756073273,141,65.7,5756073277,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962309,274,1,1,31,39,czkf5t3ai00ghwbga03i5aqxw,1,30.5,65.8,2025-05-29T16:32:11.482Z,2025-05-29T16:32:12Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5756073303,213,4.46,5756073299,141,46.3,5756073295,56,Back,5756073301,212,13.7,5756073297,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962319,275,1,1,31,40,czkf5t3ai00ghwbga03i5aqxw,1,27.5,46.3,2025-05-29T16:32:12.571Z,2025-05-29T16:32:15Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5756073379,141,54.0,5756073383,213,0.31,5756073377,140,43.2,5756073381,212,17.3,5756073375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962331,276,1,1,31,44,czkf5t3ai00ghwbga03i5aqxw,1,36.5,42.5,2025-05-29T16:32:15.835Z,2025-05-29T16:32:18Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756073443,56,Back,5756073451,213,5.02,5756073447,141,3.1,5756073449,212,28.1,5756073445,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962337,277,1,1,31,47,czkf5t3ai00ghwbga03i5aqxw,1,44.1,2.9,2025-05-29T16:32:18.795Z,2025-05-29T16:32:19Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,,5756073495,140,37.3,5756073493,56,Back,5756073501,213,2.74,5756073497,141,7.4,5756073499,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962351,278,1,1,31,49,czkf5t3ai00ghwbga03i5aqxw,1,42.4,14.3,2025-05-29T16:32:21.322Z,2025-05-29T16:32:24Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756073601,140,46.4,5756073605,212,8.2,5756073599,56,Back,5756073607,213,1.03,5756073603,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962371,279,1,1,31,52,czkf5t3ai00ghwbga03i5aqxw,1,62.3,13.4,2025-05-29T16:32:24.523Z,2025-05-29T16:32:26Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756073713,141,4.1,5756073709,56,Right,5756073717,213,5.55,5756073715,212,9.5,5756073711,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962389,280,1,1,31,55,czkf5t3ai00ghwbga03i5aqxw,1,69.0,4.1,2025-05-29T16:32:26.667Z,2025-05-29T16:32:29Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756073837,140,84.1,5756073839,141,6.8,5756073841,212,16.0,5756073835,56,Right,5756073843,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962399,281,1,1,31,57,czkf5t3ai00ghwbga03i5aqxw,0,84.1,6.8,2025-05-29T16:32:29.578Z,2025-05-29T16:32:30Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756073911,212,8.1,5756073905,56,Right,5756073913,213,1.40,5756073909,141,18.6,5756073907,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962425,254,61,1,31,58,ac8jow4mdkvnsv5s0och4qqm,1,9.1,82.3,2025-05-29T16:32:29.805Z,2025-05-29T16:56:06Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756074033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962435,256,1,1,32,1,ac8jow4mdkvnsv5s0och4qqm,1,8.4,86.0,2025-05-29T16:32:32.812Z,2025-05-29T16:56:10Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5756074087,56,Back,5756074093,212,9.0,5756074089,140,14.7,5756074091,141,95.0,5756074095,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962441,257,1,1,32,3,ac8jow4mdkvnsv5s0och4qqm,0,15.0,95.3,2025-05-29T16:32:34.739Z,2025-05-29T16:56:11Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756074121,212,18.4,5756074119,141,100.0,5756074117,140,32.0,5756074123,213,0.25,5756074115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962445,258,5,1,32,5,ac8jow4mdkvnsv5s0och4qqm,0,31.8,101.7,2025-05-29T16:32:37.323Z,2025-05-29T16:56:13Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756074139,347,,5756074153,233,282,5756074137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962437,282,5,1,32,5,czkf5t3ai00ghwbga03i5aqxw,1,68.2,-1.7,2025-05-29T16:32:37.323Z,2025-05-29T16:57:41Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756074099,56,Right,5756074141,233,258,5756074101,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962501,259,43,1,32,14,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-05-29T16:32:45.908Z,2025-05-29T16:33:53Z,4smb0sorl9dms1k26si6tbqzu,F. Christensen,,,5756076905,144,1,5756074511,1,0,5756074505,141,67.0,5756074507,212,34.5,5756074503,140,55.8,5756074501,56,Center,5756074509,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962505,283,1,1,32,17,czkf5t3ai00ghwbga03i5aqxw,1,57.0,0.0,2025-05-29T16:32:48.795Z,2025-05-29T16:53:52Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756074529,140,54.0,5756074533,212,25.0,5756118003,1,,5756074535,213,1.70,5756118033,189,,5756074527,56,Center,5756074531,141,35.6,5756074525,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962517,284,43,1,32,19,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-29T16:32:50.731Z,2025-05-29T16:53:47Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5756074591,212,15.1,5756074585,56,Center,5756117989,144,1,5756074593,213,2.14,5756074587,140,51.5,5756074589,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962529,285,1,1,32,20,czkf5t3ai00ghwbga03i5aqxw,1,55.8,64.8,2025-05-29T16:32:51.963Z,2025-05-29T16:32:55Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756074655,212,20.0,5756074651,140,63.9,5756074649,56,Left,5756074653,141,91.5,5756074657,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962543,286,1,1,32,23,czkf5t3ai00ghwbga03i5aqxw,1,69.0,96.2,2025-05-29T16:32:55.179Z,2025-05-29T16:32:57Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756074761,140,57.2,5756074765,212,14.9,5756074767,213,3.74,5756074763,141,83.9,5756074759,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962549,287,1,1,32,26,czkf5t3ai00ghwbga03i5aqxw,1,57.0,81.5,2025-05-29T16:32:57.611Z,2025-05-29T16:33:00Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5756074803,141,52.5,5756074807,213,5.09,5756074805,212,21.2,5756074801,140,64.4,5756074799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962559,288,1,1,32,28,czkf5t3ai00ghwbga03i5aqxw,1,64.3,55.8,2025-05-29T16:33:00.571Z,2025-05-29T16:33:02Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756074859,56,Center,5756074869,212,11.0,5756074861,140,74.5,5756074865,141,59.4,5756074873,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962589,289,1,1,32,30,czkf5t3ai00ghwbga03i5aqxw,1,74.5,59.3,2025-05-29T16:33:02.042Z,2025-05-29T16:33:03Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756075019,213,4.29,5756075013,140,73.1,5756075017,212,3.6,5756075015,141,54.5,5756075011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962627,290,1,1,32,32,czkf5t3ai00ghwbga03i5aqxw,1,73.1,54.5,2025-05-29T16:33:03.786Z,2025-05-29T16:33:08Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5756075227,141,81.8,5756075223,56,Left,5756075225,140,93.9,5756075231,213,0.70,5756075229,212,28.7,5756075221,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962647,291,1,1,32,36,czkf5t3ai00ghwbga03i5aqxw,1,93.9,77.6,2025-05-29T16:33:08.587Z,2025-05-29T16:33:10Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5756075315,141,80.2,5756075311,56,Left,5756075313,140,85.8,5756075317,212,8.7,5756075319,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962667,292,1,1,32,38,czkf5t3ai00ghwbga03i5aqxw,1,85.8,80.2,2025-05-29T16:33:09.915Z,2025-05-29T16:33:11Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756075391,56,Center,5756075395,141,69.4,5756075397,212,7.3,5756075393,140,85.6,5756075399,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962699,293,1,1,32,40,czkf5t3ai00ghwbga03i5aqxw,1,87.3,67.6,2025-05-29T16:33:11.691Z,2025-05-29T16:33:23Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,1.0,,5756075573,141,54.2,5756075577,213,4.59,5756076015,210,15,5756075575,212,9.2,5756076017,154,,5756075571,140,86.2,5756075569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962703,294,15,1,32,42,czkf5t3ai00ghwbga03i5aqxw,1,85.0,53.0,2025-05-29T16:33:13.898Z,2025-05-29T16:33:24Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756075587,56,Center,5756075849,82,,5756075585,17,,5756076025,55,293,5756076037,230,98.9,5756076035,147,51.1,5756076065,233,260,5756075583,22,,5756076023,154,,5756076039,231,50.4,5756076031,103,19,5756076029,102,5756076033,146,91.0,5756075845,20,5756076019,80,5756076021,29,48.2,,,,,,
2819962727,260,10,1,32,42,ac8jow4mdkvnsv5s0och4qqm,1,9.0,48.9,2025-05-29T16:33:13.998Z,2025-05-29T16:55:37Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756075691,56,Back,5756076085,233,294,5756075689,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962739,261,6,1,32,43,ac8jow4mdkvnsv5s0och4qqm,0,13.8,45.5,2025-05-29T16:33:15.387Z,2025-05-29T16:57:50Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5756075771,56,Back,5756075809,233,295,5756075773,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962711,295,6,1,32,43,czkf5t3ai00ghwbga03i5aqxw,1,86.2,54.5,2025-05-29T16:33:15.387Z,2025-05-29T16:57:49Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5756075745,75,,5756075785,233,261,5756075743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819962989,296,1,1,33,25,czkf5t3ai00ghwbga03i5aqxw,1,99.5,0.5,2025-05-29T16:33:57.356Z,2025-05-29T16:52:09Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,1.0,,5756077249,141,33.9,5756115203,210,15,5756077253,213,1.86,5756077241,155,,5756077237,2,,5756115205,154,,5756077251,212,23.7,5756077243,223,,5756077247,140,93.1,5756077245,56,Center,5756077239,6,,,,,,,,,,,,,,,,,,,
2819962995,297,15,1,33,29,czkf5t3ai00ghwbga03i5aqxw,1,93.1,33.9,2025-05-29T16:34:01.083Z,2025-05-29T16:53:18Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5756115243,230,99.1,5756115225,29,,5756115063,25,,5756115227,154,,5756115235,103,19,5756077287,63,,5756115237,100,,5756115069,82,,5756115241,147,45.3,5756077289,56,Center,5756115065,20,,5756115261,233,5756115245,231,49.3,5756115223,80,5756115239,146,5756115229,55,262,,5756115233,102,98.8,296,47.8
2819963009,262,10,1,33,29,ac8jow4mdkvnsv5s0och4qqm,1,1.2,54.7,2025-05-29T16:34:01.183Z,2025-05-29T16:55:07Z,hm7w2b4a6j0q3bprq118r5uy,A. Jakobsen,,,5756077353,94,,5756115281,233,297,5756077355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819963019,298,61,1,33,32,czkf5t3ai00ghwbga03i5aqxw,0,90.5,13.2,2025-05-29T16:34:03.979Z,2025-05-29T16:34:04Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5756077409,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
