id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2813608291,233,7,1,29,7,1939bnru25svvgv15k2c7tw2y,0,68.8,15.6,2025-05-11T15:01:20.622Z,2025-05-11T16:35:33Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5720878691,286,,5720772817,56,Right,5720878709,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608347,275,61,1,29,16,cfvya7igkhkas7wvsktwz6j8k,0,32.5,95.6,2025-05-11T15:01:29.166Z,2025-05-11T15:01:29Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720773169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608365,276,5,1,29,17,cfvya7igkhkas7wvsktwz6j8k,0,31.3,101.5,2025-05-11T15:01:29.725Z,2025-05-11T16:35:50Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720773263,56,Back,5720773265,347,,5720880649,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628095,384,5,1,29,17,1939bnru25svvgv15k2c7tw2y,1,68.7,-1.5,2025-05-11T15:01:29.725Z,2025-05-11T16:35:50Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720880627,233,276,5720880601,347,,5720880597,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628321,385,1,1,29,18,1939bnru25svvgv15k2c7tw2y,1,74.3,0.0,2025-05-11T15:01:30.725Z,2025-05-11T15:24:22Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5720881647,212,19.7,5720881643,140,56.2,5720881865,107,,5720881649,213,2.87,5720881645,141,6.5,5720881641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628543,386,1,1,29,19,1939bnru25svvgv15k2c7tw2y,1,56.8,7.3,2025-05-11T15:01:31.725Z,2025-05-11T15:24:40Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720882809,56,Center,5720882811,140,69.9,5720882815,212,16.8,5720882817,213,0.62,5720882813,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628639,387,1,1,29,20,1939bnru25svvgv15k2c7tw2y,1,66.2,20.0,2025-05-11T15:01:32.725Z,2025-05-11T15:24:49Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720883411,213,4.67,5720883405,140,65.8,5720883409,212,9.4,5720883403,56,Right,5720883407,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628733,388,1,1,29,21,1939bnru25svvgv15k2c7tw2y,1,66.2,5.9,2025-05-11T15:01:33.725Z,2025-05-11T15:24:55Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5720883893,141,9.4,5720883897,213,2.96,5720883889,56,Right,5720883891,140,53.6,5720883895,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813628951,389,1,1,29,22,1939bnru25svvgv15k2c7tw2y,1,54.3,8.9,2025-05-11T15:01:34.725Z,2025-05-11T15:25:10Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720884993,212,14.2,5720884987,56,Center,5720884989,140,61.6,5720884995,213,1.00,5720884991,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629077,390,1,1,29,25,1939bnru25svvgv15k2c7tw2y,1,61.4,21.8,2025-05-11T15:01:37.725Z,2025-05-11T15:25:19Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720885619,212,12.2,5720885615,140,68.8,5720885621,213,5.40,5720885617,141,7.9,5720885613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629343,391,1,1,29,27,1939bnru25svvgv15k2c7tw2y,1,68.5,5.9,2025-05-11T15:01:39.725Z,2025-05-11T15:25:40Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5720887027,56,Back,5720887035,213,3.04,5720887031,141,8.9,5720887033,212,19.7,5720887029,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629423,392,1,1,29,30,1939bnru25svvgv15k2c7tw2y,1,54.9,7.0,2025-05-11T15:01:42.725Z,2025-05-11T15:25:45Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5720887511,213,0.61,5720887503,56,Center,5720887507,141,40.0,5720887509,212,39.4,5720887501,155,,5720887505,140,85.7,5720887513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629429,393,61,1,29,33,1939bnru25svvgv15k2c7tw2y,0,85.7,40.0,2025-05-11T15:01:45.725Z,2025-05-11T15:25:45Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5720887533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608675,277,12,1,29,39,cfvya7igkhkas7wvsktwz6j8k,1,12.3,48.7,2025-05-11T15:01:52.158Z,2025-05-11T15:01:53Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5720774773,141,90.9,5720774777,213,1.03,5720774769,56,Back,5720774771,140,28.8,5720774775,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608705,278,1,1,29,40,cfvya7igkhkas7wvsktwz6j8k,1,28.4,93.8,2025-05-11T15:01:53.357Z,2025-05-11T15:01:54Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720774897,141,96.2,5720774893,56,Back,5720774901,213,0.22,5720774895,140,35.3,5720774891,3,,5720774899,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608723,280,1,1,29,42,cfvya7igkhkas7wvsktwz6j8k,1,36.4,96.3,2025-05-11T15:01:54.845Z,2025-05-11T15:01:56Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5720774995,213,3.30,5720774991,212,8.0,5720774985,56,Back,5720774989,141,94.4,5720774987,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608739,281,1,1,29,43,cfvya7igkhkas7wvsktwz6j8k,0,28.3,94.4,2025-05-11T15:01:56.046Z,2025-05-11T15:01:56Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720775083,213,0.07,5720775077,140,39.2,5720775079,141,95.6,5720775075,56,Back,5720775081,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813629649,394,8,1,29,44,1939bnru25svvgv15k2c7tw2y,1,63.1,5.0,2025-05-11T15:01:56.725Z,2025-05-11T15:26:03Z,8zvc2mjym1u4uev3t60rhmvis,F. Aronsson,,,5720888659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608839,282,1,1,29,48,cfvya7igkhkas7wvsktwz6j8k,1,38.4,96.9,2025-05-11T15:02:01.534Z,2025-05-11T15:02:02Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720775529,141,88.9,5720775521,56,Back,5720775539,213,5.39,5720775535,212,7.0,5720775523,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608871,283,1,1,29,49,cfvya7igkhkas7wvsktwz6j8k,1,42.6,88.9,2025-05-11T15:02:02.270Z,2025-05-11T15:02:04Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5720775681,213,4.00,5720775679,212,11.6,5720775675,140,35.4,5720775677,141,75.9,5720775673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608949,284,1,1,29,51,cfvya7igkhkas7wvsktwz6j8k,1,35.4,75.9,2025-05-11T15:02:04.078Z,2025-05-11T15:02:10Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720776069,140,65.3,5720776075,212,52.0,5720776079,1,,5720776073,141,15.0,5720776077,213,5.36,5720776063,196,,5720776067,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608979,285,1,1,29,57,cfvya7igkhkas7wvsktwz6j8k,1,75.0,28.0,2025-05-11T15:02:10.125Z,2025-05-11T15:02:13Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5720776251,141,32.7,5720776255,213,0.17,5720776249,140,92.5,5720776253,212,18.7,5720776247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813608989,286,1,1,30,0,cfvya7igkhkas7wvsktwz6j8k,0,97.1,32.7,2025-05-11T15:02:13.517Z,2025-05-11T15:02:17Z,4rxaizp3a327azz02f6tsop1x,C. Kouakou,,,5720776323,141,46.0,5720776327,213,2.15,5720776319,56,Center,5720776449,195,,5720776321,140,91.5,5720776325,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609059,247,1,1,30,2,1939bnru25svvgv15k2c7tw2y,1,11.5,58.4,2025-05-11T15:02:15.637Z,2025-05-11T15:02:19Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720776567,140,29.8,5720776565,56,Back,5720776569,141,91.5,5720776571,212,29.6,5720776575,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609125,248,1,1,30,6,1939bnru25svvgv15k2c7tw2y,1,33.9,92.6,2025-05-11T15:02:19.525Z,2025-05-11T15:02:23Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5720776789,140,32.2,5720776791,141,79.4,5720776795,213,4.52,5720776793,212,9.2,5720776787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609251,249,1,1,30,10,1939bnru25svvgv15k2c7tw2y,1,35.6,73.2,2025-05-11T15:02:23.045Z,2025-05-11T15:02:44Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,1.0,,5720777493,56,Left,5720777501,213,0.20,5720777497,141,85.6,5720777499,212,42.6,5720777495,140,75.4,5720777503,1,,5720778393,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609257,250,15,1,30,17,1939bnru25svvgv15k2c7tw2y,1,85.8,56.8,2025-05-11T15:02:30.724Z,2025-05-11T16:56:00Z,5kgu7z697mnyizf6pbaf5j5zo,L. Richtnér,,,5721302477,82,,5720778429,55,249,5721312665,233,938,5720778439,146,89.3,5721302475,80,,5720777515,17,,5720777825,20,,5720778425,29,,5721302481,231,50.4,5720778437,215,,5720778433,102,47.2,5720778435,103,5720778427,133,,5721302479,230,98.2,5720778441,147,55.8,5720777517,56,Center,5.6,5720777513,22,,,,,,,,,,
2813705999,938,10,1,30,18,cfvya7igkhkas7wvsktwz6j8k,1,10.7,44.2,2025-05-11T15:02:30.824Z,2025-05-11T16:55:34Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5721312119,56,Back,5721312117,94,,5721312165,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609273,287,43,1,30,22,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-11T15:02:34.829Z,2025-05-11T16:55:41Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5721313163,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609347,289,1,1,30,24,cfvya7igkhkas7wvsktwz6j8k,1,13.8,57.9,2025-05-11T15:02:37.343Z,2025-05-11T15:02:39Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5720778003,212,18.8,5720777997,56,Back,5720777995,123,,5720777999,140,31.1,5720778001,141,64.8,5720778005,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609481,290,1,1,30,26,cfvya7igkhkas7wvsktwz6j8k,1,31.7,65.4,2025-05-11T15:02:39.374Z,2025-05-11T15:02:47Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720778679,141,49.9,5720778675,56,Back,5720778685,213,5.71,5720778681,212,19.4,5720778677,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609455,251,83,1,30,32,1939bnru25svvgv15k2c7tw2y,0,29.1,61.4,2025-05-11T15:02:45.525Z,2025-05-11T15:27:33Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720779057,399,bs0mkqzsgcrk6tswsxj5a83c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609535,291,1,1,30,34,cfvya7igkhkas7wvsktwz6j8k,1,70.7,52.5,2025-05-11T15:02:47.711Z,2025-05-11T15:02:51Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5720778981,212,6.1,5720778975,56,Center,5720778979,141,51.6,5720778977,140,64.9,5720778983,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609541,292,1,1,30,38,cfvya7igkhkas7wvsktwz6j8k,1,64.8,44.0,2025-05-11T15:02:51.006Z,2025-05-11T15:02:55Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720779021,140,68.6,5720779025,212,26.7,5720779019,56,Right,5720779023,141,5.2,5720779027,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609625,293,1,1,30,42,cfvya7igkhkas7wvsktwz6j8k,1,67.5,7.9,2025-05-11T15:02:55.341Z,2025-05-11T15:02:58Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5720779529,56,Center,5720779531,140,58.7,5720779535,212,16.8,5720779533,141,28.6,5720779537,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609703,294,1,1,30,45,cfvya7igkhkas7wvsktwz6j8k,1,57.5,33.4,2025-05-11T15:02:58.045Z,2025-05-11T15:03:04Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5720779989,141,49.3,5720779985,56,Center,5720779991,212,12.7,5720779993,213,1.02,5720779987,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609725,295,1,1,30,52,cfvya7igkhkas7wvsktwz6j8k,1,62.2,44.9,2025-05-11T15:03:04.750Z,2025-05-11T15:03:07Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720780107,140,75.5,5720780111,212,19.6,5720780113,213,5.51,5720780105,56,Center,5720780109,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609747,296,1,1,30,54,cfvya7igkhkas7wvsktwz6j8k,1,74.9,24.7,2025-05-11T15:03:07.102Z,2025-05-11T15:03:08Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5720780259,140,67.7,5720780263,212,13.1,5720780289,156,,5720780265,213,4.10,5720780261,141,8.9,5720780257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609843,297,1,1,30,57,cfvya7igkhkas7wvsktwz6j8k,1,67.0,10.0,2025-05-11T15:03:10.334Z,2025-05-11T15:03:14Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5720780837,56,Center,5720780857,212,10.5,5720780845,141,21.6,5720780859,213,2.29,5720780841,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609891,298,1,1,31,1,cfvya7igkhkas7wvsktwz6j8k,1,60.3,23.0,2025-05-11T15:03:14.205Z,2025-05-11T15:03:16Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5720781083,56,Back,5720781093,212,18.4,5720781095,213,2.37,5720781089,141,41.9,5720781085,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609925,299,1,1,31,3,cfvya7igkhkas7wvsktwz6j8k,1,47.8,41.9,2025-05-11T15:03:16.237Z,2025-05-11T15:03:17Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720781257,56,Center,5720781265,213,1.30,5720781261,141,66.1,5720781263,212,17.1,5720781259,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609947,300,1,1,31,4,cfvya7igkhkas7wvsktwz6j8k,1,52.2,66.1,2025-05-11T15:03:17.598Z,2025-05-11T15:03:19Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720781355,56,Left,5720781359,141,91.4,5720781363,213,1.19,5720781361,212,18.5,5720781357,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610009,301,1,1,31,6,cfvya7igkhkas7wvsktwz6j8k,1,58.5,90.0,2025-05-11T15:03:18.942Z,2025-05-11T15:03:22Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720781727,140,51.3,5720781731,212,14.4,5720781733,213,4.16,5720781729,141,72.0,5720781725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610025,302,1,1,31,10,cfvya7igkhkas7wvsktwz6j8k,1,46.9,70.6,2025-05-11T15:03:22.766Z,2025-05-11T15:03:24Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720781821,213,4.68,5720781819,212,25.0,5720781815,140,46.2,5720781817,141,33.9,5720781813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610055,303,1,1,31,12,cfvya7igkhkas7wvsktwz6j8k,1,44.3,30.0,2025-05-11T15:03:24.765Z,2025-05-11T15:03:26Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720781989,140,58.4,5720781991,141,6.8,5720781995,213,5.47,5720781993,212,21.6,5720781987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610079,304,1,1,31,14,cfvya7igkhkas7wvsktwz6j8k,0,61.9,2.2,2025-05-11T15:03:26.846Z,2025-05-11T15:03:28Z,b1xiyyiho37nmdr5cibnkvac4,R. Adjei,,,5720782109,56,Center,5720782119,212,18.9,5720782117,141,25.3,5720782113,140,71.9,5720782123,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610075,252,1,1,31,15,1939bnru25svvgv15k2c7tw2y,1,29.9,72.8,2025-05-11T15:03:28.229Z,2025-05-11T15:03:44Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720783347,141,75.2,5720782099,56,Back,5720783351,213,0.19,5720783349,212,8.9,5720783345,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610113,253,61,1,31,18,1939bnru25svvgv15k2c7tw2y,0,33.5,72.0,2025-05-11T15:03:31.300Z,2025-05-11T15:03:31Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720782283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610115,305,61,1,31,18,cfvya7igkhkas7wvsktwz6j8k,0,67.5,28.2,2025-05-11T15:03:31.438Z,2025-05-11T15:03:31Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5720782293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610169,255,1,1,31,20,1939bnru25svvgv15k2c7tw2y,1,30.5,70.2,2025-05-11T15:03:33.221Z,2025-05-11T15:03:36Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5720782539,213,2.49,5720782531,56,Back,5720782535,141,80.5,5720782537,212,11.6,5720782533,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610189,256,1,1,31,23,1939bnru25svvgv15k2c7tw2y,0,25.3,81.1,2025-05-11T15:03:36.309Z,2025-05-11T15:03:38Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5720782659,155,,5720782663,56,Center,5720782667,141,70.3,5720782673,1,,5720782671,213,6.13,5720782669,212,47.1,5720782665,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610339,307,1,1,31,27,cfvya7igkhkas7wvsktwz6j8k,1,37.8,35.8,2025-05-11T15:03:40.509Z,2025-05-11T15:03:45Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720783407,140,30.3,5720783411,212,15.7,5720783413,213,2.10,5720783409,141,55.8,5720783405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610361,308,1,1,31,32,cfvya7igkhkas7wvsktwz6j8k,1,33.2,61.4,2025-05-11T15:03:45.453Z,2025-05-11T15:03:47Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720783515,212,14.4,5720783519,213,1.24,5720783507,140,37.7,5720783509,141,81.4,5720783505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610443,309,1,1,31,34,cfvya7igkhkas7wvsktwz6j8k,1,38.1,81.5,2025-05-11T15:03:47.550Z,2025-05-11T15:03:52Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720783933,213,4.54,5720783925,56,Back,5720783929,141,36.1,5720783927,140,32.9,5720783931,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610495,310,1,1,31,39,cfvya7igkhkas7wvsktwz6j8k,1,34.3,31.6,2025-05-11T15:03:52.206Z,2025-05-11T15:03:56Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720784237,56,Back,5720784241,141,16.7,5720784245,212,14.3,5720784249,213,5.50,5720784239,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610511,311,1,1,31,43,cfvya7igkhkas7wvsktwz6j8k,1,41.4,18.0,2025-05-11T15:03:55.998Z,2025-05-11T15:03:56Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5720784363,212,4.9,5720784353,56,Back,5720784357,140,43.6,5720784365,213,1.08,5720784361,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610575,312,1,1,31,44,cfvya7igkhkas7wvsktwz6j8k,1,43.8,25.0,2025-05-11T15:03:56.813Z,2025-05-11T15:04:00Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5720784767,212,8.1,5720784763,141,29.1,5720784755,140,36.6,5720784747,56,Back,5720784769,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610591,313,1,1,31,47,cfvya7igkhkas7wvsktwz6j8k,1,35.9,37.9,2025-05-11T15:04:00.030Z,2025-05-11T15:04:01Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720784861,213,1.94,5720784853,140,29.2,5720784857,212,19.3,5720784855,141,64.3,5720784851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610621,314,1,1,31,48,cfvya7igkhkas7wvsktwz6j8k,1,29.0,64.3,2025-05-11T15:04:01.037Z,2025-05-11T15:04:02Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5720784977,212,9.3,5720784973,140,33.2,5720784979,213,1.08,5720784971,56,Back,5720784975,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610749,315,1,1,31,49,cfvya7igkhkas7wvsktwz6j8k,1,33.2,76.9,2025-05-11T15:04:02.638Z,2025-05-11T15:04:11Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720785799,140,52.6,5720785801,141,58.4,5720785803,212,23.9,5720785807,213,5.73,5720785797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610799,316,1,1,31,58,cfvya7igkhkas7wvsktwz6j8k,1,74.1,86.6,2025-05-11T15:04:11.630Z,2025-05-11T15:04:15Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5720786145,56,Left,5720786149,141,94.2,5720786151,212,8.6,5720786153,213,2.49,5720786147,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610835,317,1,1,32,2,cfvya7igkhkas7wvsktwz6j8k,1,66.3,93.8,2025-05-11T15:04:15.614Z,2025-05-11T15:04:17Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5720786333,141,70.5,5720786337,213,4.45,5720786335,212,16.4,5720786331,140,62.3,5720786329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610897,319,1,1,32,5,cfvya7igkhkas7wvsktwz6j8k,1,59.6,71.5,2025-05-11T15:04:18.670Z,2025-05-11T15:04:21Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5720786703,56,Back,5720786707,141,42.4,5720786711,213,4.12,5720786705,140,46.9,5720786709,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813610963,320,1,1,32,8,cfvya7igkhkas7wvsktwz6j8k,1,53.2,43.9,2025-05-11T15:04:21.374Z,2025-05-11T15:04:26Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5720787053,212,8.9,5720787047,56,Center,5720787049,140,53.8,5720787051,141,30.9,5720787055,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
