id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820714257,119,8,1,12,38,durq4oppf7c08tnbzrlebt0uz,1,23.0,22.5,2025-06-01T14:44:00.582Z,2025-06-01T14:44:00Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760296013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714271,120,5,1,12,40,durq4oppf7c08tnbzrlebt0uz,0,25.0,-1.8,2025-06-01T14:44:02.454Z,2025-06-01T14:44:06Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760296095,347,,5760296155,233,202,5760296093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714279,202,5,1,12,40,spvvjmk37iid7hsky9g3nce7,1,75.0,101.8,2025-06-01T14:44:02.454Z,2025-06-01T14:46:08Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760296131,56,Left,5760296133,347,,5760296143,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714323,203,1,1,12,46,spvvjmk37iid7hsky9g3nce7,0,73.0,100.0,2025-06-01T14:44:08.869Z,2025-06-01T14:44:12Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760296405,212,19.2,5760296397,140,81.9,5760296393,107,,5760296401,141,77.0,5760296407,213,5.22,5760296395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714331,121,44,1,12,50,durq4oppf7c08tnbzrlebt0uz,1,18.5,22.2,2025-06-01T14:44:11.972Z,2025-06-01T15:24:31Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760296429,285,,5760296457,233,204,5760296427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714329,204,44,1,12,50,spvvjmk37iid7hsky9g3nce7,0,81.5,77.8,2025-06-01T14:44:11.973Z,2025-06-01T15:24:32Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5760296465,233,121,5760296423,286,,5760296421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714337,122,12,1,12,50,durq4oppf7c08tnbzrlebt0uz,1,19.3,20.9,2025-06-01T14:44:12.327Z,2025-06-01T14:44:15Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760296453,213,0.41,5760296447,140,32.4,5760296449,141,29.8,5760296455,15,,5760296445,56,Back,5760296451,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820719335,297,1,1,12,51,durq4oppf7c08tnbzrlebt0uz,0,19.4,33.3,2025-06-01T14:44:13.711Z,2025-06-01T15:05:39Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5760325413,3,,5760325421,212,8.2,5760325415,56,Back,5760325419,141,38.3,5760325423,213,0.43,5760325417,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714353,205,1,1,12,52,spvvjmk37iid7hsky9g3nce7,1,70.1,69.0,2025-06-01T14:44:14.773Z,2025-06-01T15:05:56Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760296539,140,71.5,5760296543,212,1.6,5760296535,3,,5760296545,213,5.93,5760296537,56,Center,5760296541,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714357,206,50,1,12,53,spvvjmk37iid7hsky9g3nce7,1,71.3,67.4,2025-06-01T14:44:15.429Z,2025-06-01T15:24:39Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5760296655,286,,5760296693,233,123,5760296553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714361,123,7,1,12,53,durq4oppf7c08tnbzrlebt0uz,1,28.7,32.6,2025-06-01T14:44:15.430Z,2025-06-01T15:24:39Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760296573,285,,5760296571,56,Back,5760296673,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714387,125,1,1,12,55,durq4oppf7c08tnbzrlebt0uz,0,30.3,30.9,2025-06-01T14:44:17.862Z,2025-06-01T14:44:21Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5760296739,1,,5760296735,212,51.3,5760296733,141,14.6,5760296737,213,6.07,5760296729,56,Right,5760296731,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714395,207,8,1,13,0,spvvjmk37iid7hsky9g3nce7,1,22.8,85.4,2025-06-01T14:44:22.551Z,2025-06-01T14:44:22Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760296771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714399,208,1,1,13,1,spvvjmk37iid7hsky9g3nce7,1,16.4,87.8,2025-06-01T14:44:23.093Z,2025-06-01T14:44:23Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760296807,212,9.5,5760296803,140,25.4,5760296801,56,Back,5760296805,141,88.9,5760296809,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714439,210,1,1,13,4,spvvjmk37iid7hsky9g3nce7,1,25.7,85.0,2025-06-01T14:44:26.053Z,2025-06-01T14:44:29Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760296955,56,Back,5760296967,212,8.0,5760296959,140,20.5,5760296973,213,3.96,5760296963,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714477,211,1,1,13,11,spvvjmk37iid7hsky9g3nce7,1,25.0,65.4,2025-06-01T14:44:33.893Z,2025-06-01T14:44:37Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760297231,141,30.4,5760297229,140,28.1,5760297235,213,4.85,5760297227,56,Back,5760297233,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714495,212,1,1,13,14,spvvjmk37iid7hsky9g3nce7,1,29.9,30.4,2025-06-01T14:44:36.933Z,2025-06-01T14:44:39Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760297347,212,14.7,5760297343,140,26.8,5760297341,56,Back,5760297349,213,1.79,5760297345,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714503,213,1,1,13,17,spvvjmk37iid7hsky9g3nce7,1,25.6,52.2,2025-06-01T14:44:39.716Z,2025-06-01T14:44:42Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760297391,141,70.5,5760297387,56,Back,5760297393,212,12.6,5760297395,213,1.44,5760297389,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714521,214,1,1,13,20,spvvjmk37iid7hsky9g3nce7,1,27.0,71.1,2025-06-01T14:44:42.804Z,2025-06-01T14:44:47Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760297489,141,94.4,5760297485,56,Back,5760297491,212,19.0,5760297493,213,0.99,5760297487,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714545,215,1,1,13,25,spvvjmk37iid7hsky9g3nce7,1,54.2,94.4,2025-06-01T14:44:47.252Z,2025-06-01T14:44:52Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760297603,213,0.04,5760297595,56,Left,5760297599,141,95.4,5760297597,140,72.2,5760297601,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714551,216,1,1,13,30,spvvjmk37iid7hsky9g3nce7,1,77.0,95.7,2025-06-01T14:44:52.068Z,2025-06-01T14:44:56Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760297647,56,Left,5760297653,212,10.8,5760297651,141,86.3,5760297655,213,3.77,5760297649,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714569,217,1,1,13,34,spvvjmk37iid7hsky9g3nce7,1,69.4,80.6,2025-06-01T14:44:56.052Z,2025-06-01T14:45:00Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760297761,140,69.2,5760297767,213,1.60,5760297759,56,Left,5760297763,141,93.3,5760297765,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714599,218,1,1,13,38,spvvjmk37iid7hsky9g3nce7,1,71.7,89.1,2025-06-01T14:45:00.197Z,2025-06-01T14:45:05Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760297935,141,84.2,5760297939,213,3.60,5760297931,56,Left,5760297933,140,65.3,5760297937,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714603,219,1,1,13,43,spvvjmk37iid7hsky9g3nce7,1,73.1,86.0,2025-06-01T14:45:05.301Z,2025-06-01T14:45:05Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760297957,56,Left,5760297963,212,2.1,5760297965,213,5.85,5760297959,140,74.9,5760297961,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714611,220,1,1,13,43,spvvjmk37iid7hsky9g3nce7,1,74.9,84.7,2025-06-01T14:45:05.670Z,2025-06-01T14:45:06Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5760298001,140,71.3,5760298015,156,,5760298007,213,2.35,5760298003,141,90.3,5760298005,212,5.4,5760297999,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714619,221,1,1,13,45,spvvjmk37iid7hsky9g3nce7,0,71.3,90.3,2025-06-01T14:45:07.045Z,2025-06-01T14:45:08Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760298067,141,84.7,5760298063,56,Left,5760298061,155,,5760298071,213,6.02,5760298069,212,14.9,5760298065,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714665,126,12,1,13,46,durq4oppf7c08tnbzrlebt0uz,1,12.8,16.4,2025-06-01T14:45:08.519Z,2025-06-01T14:45:16Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760298327,56,Back,5760298333,212,22.8,5760298335,213,5.91,5760298329,140,33.0,5760298331,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714667,222,1,1,13,50,spvvjmk37iid7hsky9g3nce7,1,61.4,96.3,2025-06-01T14:45:12.293Z,2025-06-01T14:45:16Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760298337,56,Left,5760298341,141,86.9,5760298343,212,7.5,5760298339,140,57.7,5760298345,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714681,223,1,1,13,54,spvvjmk37iid7hsky9g3nce7,1,54.5,70.9,2025-06-01T14:45:16.821Z,2025-06-01T14:45:18Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760298421,213,1.35,5760298411,141,89.7,5760298407,140,57.2,5760298403,56,Left,5760298417,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714703,224,1,1,13,56,spvvjmk37iid7hsky9g3nce7,1,57.2,89.7,2025-06-01T14:45:18.053Z,2025-06-01T14:45:20Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760298541,140,53.8,5760298547,213,4.37,5760298543,141,74.8,5760298539,56,Center,5760298545,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714715,225,1,1,13,58,spvvjmk37iid7hsky9g3nce7,1,45.6,75.1,2025-06-01T14:45:20.644Z,2025-06-01T14:45:22Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760298615,213,4.45,5760298611,141,63.6,5760298609,140,43.6,5760298613,212,8.1,5760298607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714719,226,1,1,14,0,spvvjmk37iid7hsky9g3nce7,1,43.5,63.4,2025-06-01T14:45:22.533Z,2025-06-01T14:45:23Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760298645,141,67.3,5760298649,213,0.30,5760298641,56,Center,5760298643,140,51.7,5760298647,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714721,227,1,1,14,1,spvvjmk37iid7hsky9g3nce7,1,52.1,67.3,2025-06-01T14:45:23.396Z,2025-06-01T15:06:30Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760298661,213,2.57,5760298653,56,Back,5760298655,140,42.4,5760298659,212,12.1,5760298657,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714753,228,1,1,14,9,spvvjmk37iid7hsky9g3nce7,1,46.2,72.3,2025-06-01T14:45:31.044Z,2025-06-01T14:45:33Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760298861,213,4.54,5760298853,56,Back,5760298859,212,10.8,5760298855,140,44.4,5760298857,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714759,229,1,1,14,11,spvvjmk37iid7hsky9g3nce7,1,44.7,54.9,2025-06-01T14:45:33.220Z,2025-06-01T14:45:34Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760298901,212,19.0,5760298897,140,62.0,5760298899,141,63.1,5760298895,56,Center,5760298903,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714769,230,1,1,14,12,spvvjmk37iid7hsky9g3nce7,1,62.7,63.3,2025-06-01T14:45:34.852Z,2025-06-01T14:45:36Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5760298959,56,Center,5760298967,213,0.80,5760298961,140,68.9,5760298965,212,9.4,5760298963,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714773,231,1,1,14,14,spvvjmk37iid7hsky9g3nce7,0,68.7,72.6,2025-06-01T14:45:36.677Z,2025-06-01T14:45:37Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760298987,212,9.3,5760298981,56,Left,5760298985,141,81.2,5760298989,213,0.68,5760298983,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714775,127,8,1,14,15,durq4oppf7c08tnbzrlebt0uz,1,22.5,21.9,2025-06-01T14:45:37.079Z,2025-06-01T14:45:37Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760298991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714777,128,5,1,14,15,durq4oppf7c08tnbzrlebt0uz,0,22.2,-1.4,2025-06-01T14:45:37.943Z,2025-06-01T14:45:41Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760299071,233,232,5760298997,347,,5760298995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714787,232,5,1,14,15,spvvjmk37iid7hsky9g3nce7,1,77.8,101.4,2025-06-01T14:45:37.943Z,2025-06-01T14:46:09Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760299051,56,Left,5760299065,233,128,5760299053,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714825,233,1,1,14,19,spvvjmk37iid7hsky9g3nce7,1,77.0,100.0,2025-06-01T14:45:41.941Z,2025-06-01T14:45:47Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760299257,56,Left,5760299263,212,6.9,5760299265,213,3.87,5760299259,140,72.1,5760299255,107,,5760299261,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714843,234,1,1,14,25,spvvjmk37iid7hsky9g3nce7,1,69.0,75.7,2025-06-01T14:45:47.573Z,2025-06-01T14:45:50Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760299333,140,62.8,5760299337,212,28.3,5760299339,213,4.48,5760299335,141,35.2,5760299331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714851,235,1,1,14,28,spvvjmk37iid7hsky9g3nce7,1,62.8,34.9,2025-06-01T14:45:50.485Z,2025-06-01T14:45:52Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5760299381,212,10.3,5760299377,140,57.6,5760299383,213,2.13,5760299379,141,47.8,5760299375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714857,236,1,1,14,30,spvvjmk37iid7hsky9g3nce7,1,60.8,50.9,2025-06-01T14:45:52.469Z,2025-06-01T14:45:53Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760299427,140,61.1,5760299433,213,4.76,5760299425,56,Center,5760299431,212,6.2,5760299429,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714869,237,1,1,14,31,spvvjmk37iid7hsky9g3nce7,1,61.1,41.8,2025-06-01T14:45:53.332Z,2025-06-01T14:45:54Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760299503,56,Center,5760299511,213,2.06,5760299509,212,11.9,5760299505,140,55.8,5760299507,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714881,238,1,1,14,32,spvvjmk37iid7hsky9g3nce7,1,55.8,57.3,2025-06-01T14:45:54.148Z,2025-06-01T14:45:55Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760299559,141,46.9,5760299555,56,Center,5760299561,212,7.2,5760299557,140,57.0,5760299563,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714899,239,1,1,14,33,spvvjmk37iid7hsky9g3nce7,1,57.0,46.9,2025-06-01T14:45:55.269Z,2025-06-01T14:45:57Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760299645,56,Center,5760299649,141,63.9,5760299651,212,11.6,5760299653,213,1.50,5760299647,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714915,240,1,1,14,35,spvvjmk37iid7hsky9g3nce7,1,57.8,63.9,2025-06-01T14:45:57.237Z,2025-06-01T14:45:58Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5760299745,213,0.02,5760299743,212,8.4,5760299739,140,65.8,5760299737,56,Center,5760299741,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714919,241,1,1,14,36,spvvjmk37iid7hsky9g3nce7,1,66.8,64.2,2025-06-01T14:45:58.052Z,2025-06-01T14:45:59Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760299775,141,61.1,5760299779,213,3.46,5760299771,56,Center,5760299773,140,60.7,5760299783,156,,5760299777,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714943,242,1,1,14,37,spvvjmk37iid7hsky9g3nce7,1,61.0,61.1,2025-06-01T14:45:59.430Z,2025-06-01T14:46:08Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,1.0,,5760300139,210,13,5760299923,212,19.5,5760300141,154,,5760299917,56,Center,5760299921,141,64.9,5760299919,140,79.4,5760299915,155,,5760299925,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714947,243,13,1,14,40,spvvjmk37iid7hsky9g3nce7,1,86.0,64.8,2025-06-01T14:46:02.517Z,2025-06-01T14:46:08Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760299947,64,,5760300043,72,,5760300183,103,58.3,5760300187,231,50,5760300175,154,,5760300181,102,60,5760300173,29,,5760300177,55,242,5760300185,230,99.4,5760299945,22,5760299949,56,Center,5760300171,77,,,,,,,,,,,,,,,,,,,,
2820714957,129,5,1,14,41,durq4oppf7c08tnbzrlebt0uz,1,-1.6,40.8,2025-06-01T14:46:03.494Z,2025-06-01T14:46:09Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5760299979,56,Back,5760299983,346,,5760300013,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820714951,244,5,1,14,41,spvvjmk37iid7hsky9g3nce7,0,101.6,59.2,2025-06-01T14:46:03.494Z,2025-06-01T14:46:07Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760299959,56,Center,5760299961,346,,5760300029,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715101,130,1,1,15,4,durq4oppf7c08tnbzrlebt0uz,1,5.7,46.6,2025-06-01T14:46:26.152Z,2025-06-01T14:46:28Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5760300819,189,,5760300801,212,27.5,5760300785,124,,5760300789,56,Back,5760300811,237,,5760300807,213,4.85,5760300797,141,6.5,5760300793,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715117,131,1,1,15,7,durq4oppf7c08tnbzrlebt0uz,0,9.4,6.5,2025-06-01T14:46:29.015Z,2025-06-01T14:46:31Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760300887,213,6.18,5760300877,157,,5760300881,140,65.2,5760300889,1,,5760300885,212,58.9,5760300879,56,Right,5760300883,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715119,132,5,1,15,9,durq4oppf7c08tnbzrlebt0uz,0,62.6,-1.6,2025-06-01T14:46:31.379Z,2025-06-01T14:46:34Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5760300891,56,Right,5760300893,347,,5760300919,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715125,245,5,1,15,9,spvvjmk37iid7hsky9g3nce7,1,37.4,101.6,2025-06-01T14:46:31.379Z,2025-06-01T14:49:52Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5760300907,56,Back,5760300911,233,132,5760300909,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715161,246,1,1,15,18,spvvjmk37iid7hsky9g3nce7,1,36.2,100.0,2025-06-01T14:46:40.244Z,2025-06-01T14:46:43Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5760301177,141,92.3,5760301173,56,Left,5760301183,1,,5760301171,107,,5760301181,213,6.01,5760301179,212,21.6,5760301175,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715159,133,83,1,15,20,durq4oppf7c08tnbzrlebt0uz,0,27.4,13.2,2025-06-01T14:46:42.696Z,2025-06-01T14:46:44Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5760301219,399,f0iow2x82mfh6x1olrrjo5puc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715165,247,1,1,15,20,spvvjmk37iid7hsky9g3nce7,1,59.3,92.4,2025-06-01T14:46:42.837Z,2025-06-01T14:46:44Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5760301211,141,95.4,5760301209,140,65.2,5760301215,213,0.32,5760301213,212,6.5,5760301207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715171,134,83,1,15,24,durq4oppf7c08tnbzrlebt0uz,0,26.5,4.7,2025-06-01T14:46:46.024Z,2025-06-01T15:07:14Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5760301387,399,9hg51o20uf6u2bjgshjax9soa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715173,248,1,1,15,25,spvvjmk37iid7hsky9g3nce7,1,69.1,96.8,2025-06-01T14:46:47.236Z,2025-06-01T14:46:48Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5760301293,212,10.9,5760301295,213,3.41,5760301289,140,59.1,5760301291,141,92.6,5760301287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715179,249,1,1,15,26,spvvjmk37iid7hsky9g3nce7,1,57.5,91.7,2025-06-01T14:46:48.181Z,2025-06-01T14:46:48Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760301321,212,11.4,5760301319,141,75.3,5760301315,56,Center,5760301323,213,4.91,5760301317,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715189,250,1,1,15,26,spvvjmk37iid7hsky9g3nce7,1,59.6,75.3,2025-06-01T14:46:48.725Z,2025-06-01T14:46:49Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5760301381,213,2.06,5760301365,56,Left,5760301369,140,56.0,5760301377,212,8.0,5760301373,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715195,251,1,1,15,29,spvvjmk37iid7hsky9g3nce7,0,57.5,77.9,2025-06-01T14:46:51.173Z,2025-06-01T14:46:51Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5760301445,213,5.82,5760301443,212,20.8,5760301439,140,75.2,5760301435,155,,5760301441,141,64.2,5760301437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715203,135,1,1,15,30,durq4oppf7c08tnbzrlebt0uz,1,21.6,32.4,2025-06-01T14:46:52.487Z,2025-06-01T14:46:54Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5760301483,56,Back,5760301485,140,38.9,5760301489,212,18.2,5760301491,213,0.06,5760301481,3,,5760301487,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820715199,252,83,1,15,32,spvvjmk37iid7hsky9g3nce7,0,72.5,60.6,2025-06-01T14:46:54.325Z,2025-06-01T15:05:40Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5760301521,399,2e1xnfe3hisebv1tytnkzk178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
