id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2802371767,184,1,1,23,54,spvvjmk37iid7hsky9g3nce7,1,20.8,88.7,2025-04-18T13:25:20.773Z,2025-04-18T13:25:23Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5658962561,212,9.8,5658962555,56,Back,5658962559,141,74.7,5658962557,140,22.9,5658962563,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371771,185,1,1,23,57,spvvjmk37iid7hsky9g3nce7,0,27.4,75.4,2025-04-18T13:25:23.269Z,2025-04-18T13:25:24Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5658962583,155,,5658962587,140,52.0,5658962593,213,0.59,5658962591,212,31.0,5658962589,141,100.0,5658962585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371773,186,5,1,23,58,spvvjmk37iid7hsky9g3nce7,0,53.0,101.2,2025-04-18T13:25:24.720Z,2025-04-18T13:25:29Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5658962597,347,,5658962677,233,202,5658962595,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371781,202,5,1,23,58,2nnlsjfbcea40t4jeclcbw9lk,1,47.0,-1.2,2025-04-18T13:25:24.720Z,2025-04-18T13:28:03Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658962653,347,,5658962651,56,Back,5658962659,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371799,203,1,1,24,3,2nnlsjfbcea40t4jeclcbw9lk,1,45.7,0.0,2025-04-18T13:25:29.536Z,2025-04-18T13:25:31Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5658962765,56,Back,5658962775,1,,5658962773,213,2.12,5658962769,141,34.2,5658962767,140,31.2,5658962771,212,28.9,5658962763,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371821,204,1,1,24,5,2nnlsjfbcea40t4jeclcbw9lk,1,31.2,34.2,2025-04-18T13:25:31.520Z,2025-04-18T13:25:37Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5658962919,212,7.6,5658962917,141,33.0,5658962921,213,6.18,5658962913,56,Back,5658962915,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371829,205,1,1,24,11,2nnlsjfbcea40t4jeclcbw9lk,1,44.2,62.9,2025-04-18T13:25:37.759Z,2025-04-18T13:25:40Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5658962963,213,5.17,5658962957,140,47.7,5658962959,141,51.9,5658962955,56,Back,5658962961,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371857,206,1,1,24,14,2nnlsjfbcea40t4jeclcbw9lk,1,46.2,53.0,2025-04-18T13:25:40.016Z,2025-04-18T13:25:45Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5658963127,56,Back,5658963133,212,14.1,5658963131,141,34.6,5658963135,213,4.24,5658963129,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371869,207,1,1,24,18,2nnlsjfbcea40t4jeclcbw9lk,0,40.7,32.5,2025-04-18T13:25:44.912Z,2025-04-18T13:25:46Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658963185,140,77.8,5658963193,1,,5658963187,141,0.0,5658963183,56,Right,5658963181,157,,5658963191,213,5.74,5658963189,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371879,187,5,1,24,20,spvvjmk37iid7hsky9g3nce7,1,22.6,101.4,2025-04-18T13:25:46.858Z,2025-04-18T13:28:04Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5658963243,56,Back,5658963251,233,208,5658963245,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371873,208,5,1,24,20,2nnlsjfbcea40t4jeclcbw9lk,0,77.4,-1.4,2025-04-18T13:25:46.858Z,2025-04-18T13:25:50Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658963217,56,Right,5658963219,347,,5658963257,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371943,188,1,1,24,31,spvvjmk37iid7hsky9g3nce7,0,25.2,100.0,2025-04-18T13:25:57.822Z,2025-04-18T13:26:00Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5658963565,56,Back,5658963569,141,96.0,5658963573,213,6.03,5658963563,107,,5658963571,212,15.6,5658963567,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371951,210,44,1,24,35,2nnlsjfbcea40t4jeclcbw9lk,1,63.8,9.9,2025-04-18T13:26:01.293Z,2025-04-18T14:34:47Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658963639,56,Right,5658963649,233,189,5658963641,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371949,189,44,1,24,35,spvvjmk37iid7hsky9g3nce7,0,36.2,90.1,2025-04-18T13:26:01.294Z,2025-04-18T14:34:48Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5658963607,285,,5658963665,233,210,5658963605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371955,190,61,1,24,36,spvvjmk37iid7hsky9g3nce7,1,35.3,95.1,2025-04-18T13:26:02.734Z,2025-04-18T13:26:32Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5658963655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371953,211,61,1,24,39,2nnlsjfbcea40t4jeclcbw9lk,0,63.5,17.7,2025-04-18T13:26:05.007Z,2025-04-18T13:26:05Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658963647,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371959,212,61,1,24,40,2nnlsjfbcea40t4jeclcbw9lk,1,69.1,13.5,2025-04-18T13:26:06.879Z,2025-04-18T13:26:07Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658963705,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371957,191,5,1,24,42,spvvjmk37iid7hsky9g3nce7,1,30.1,101.2,2025-04-18T13:26:08.349Z,2025-04-18T13:45:29Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5658963711,233,213,5658963701,56,Back,5658963703,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371961,213,5,1,24,42,2nnlsjfbcea40t4jeclcbw9lk,0,69.9,-1.2,2025-04-18T13:26:08.349Z,2025-04-18T13:45:31Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658963709,347,,5658963715,233,191,5658963707,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371981,192,1,1,24,46,spvvjmk37iid7hsky9g3nce7,1,38.7,100.0,2025-04-18T13:26:12.605Z,2025-04-18T13:26:15Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5658963875,140,42.2,5658963879,212,15.1,5658963871,107,,5658963873,56,Back,5658963881,213,4.96,5658963877,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371983,193,4,1,24,49,spvvjmk37iid7hsky9g3nce7,1,35.2,82.2,2025-04-18T13:26:15.420Z,2025-04-18T14:27:43Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5658963887,56,Back,5658963889,286,,5658964013,265,,5658964017,233,214,5658964009,13,,5658964011,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371989,214,4,1,24,49,2nnlsjfbcea40t4jeclcbw9lk,0,64.8,17.8,2025-04-18T13:26:15.421Z,2025-04-18T14:27:43Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5658964025,285,,5658964021,233,193,5658963947,13,,5658963953,265,,5658963949,56,Right,5658963951,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372061,194,1,1,25,7,spvvjmk37iid7hsky9g3nce7,1,37.3,86.0,2025-04-18T13:26:33.421Z,2025-04-18T13:26:37Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5658964337,152,,5658964345,212,9.0,5658964339,56,Back,5658964343,141,90.2,5658964347,213,2.82,5658964335,5,,5658964341,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372075,195,1,1,25,11,spvvjmk37iid7hsky9g3nce7,1,23.3,77.3,2025-04-18T13:26:37.733Z,2025-04-18T13:26:39Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5658964433,140,9.9,5658964437,212,14.6,5658964439,213,3.41,5658964435,141,71.5,5658964431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372087,196,1,1,25,13,spvvjmk37iid7hsky9g3nce7,1,10.2,70.8,2025-04-18T13:26:39.397Z,2025-04-18T13:26:44Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5658964521,56,Back,5658964525,141,41.6,5658964529,213,4.43,5658964527,212,20.7,5658964523,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372097,197,1,1,25,18,spvvjmk37iid7hsky9g3nce7,1,8.3,35.1,2025-04-18T13:26:44.093Z,2025-04-18T13:26:47Z,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,5658964609,212,39.1,5658964611,213,6.11,5658964601,157,,5658964613,1,,5658964603,56,Back,5658964607,141,25.2,5658964605,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372103,198,1,1,25,21,spvvjmk37iid7hsky9g3nce7,1,45.3,24.9,2025-04-18T13:26:47.751Z,2025-04-18T13:26:49Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5658964635,56,Back,5658964647,213,4.20,5658964643,141,14.3,5658964655,156,,5658964631,3,,5658964639,140,41.4,5658964645,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372141,199,1,1,25,27,spvvjmk37iid7hsky9g3nce7,1,37.7,50.9,2025-04-18T13:26:53.861Z,2025-04-18T13:26:57Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5658964859,212,11.2,5658964855,140,35.4,5658964861,213,1.79,5658964853,56,Back,5658964857,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372179,200,1,1,25,31,spvvjmk37iid7hsky9g3nce7,1,36.0,70.6,2025-04-18T13:26:57.582Z,2025-04-18T13:27:02Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5658965021,212,18.2,5658965017,140,53.3,5658965015,56,Center,5658965023,213,6.24,5658965019,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372171,215,83,1,25,35,2nnlsjfbcea40t4jeclcbw9lk,0,53.8,36.4,2025-04-18T13:27:01.088Z,2025-04-18T13:27:03Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5658965047,399,23iwje6cgkgc05szzf2l5z97u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372175,216,83,1,25,35,2nnlsjfbcea40t4jeclcbw9lk,0,53.8,36.4,2025-04-18T13:27:01.359Z,2025-04-18T13:27:02Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5658965041,399,23iwje6cgkgc05szzf2l5z97u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372181,201,50,1,25,35,spvvjmk37iid7hsky9g3nce7,1,47.1,58.7,2025-04-18T13:27:01.981Z,2025-04-18T14:34:31Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5658965031,56,Back,5658965061,233,217,5658965033,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372185,217,7,1,25,35,2nnlsjfbcea40t4jeclcbw9lk,1,52.9,41.3,2025-04-18T13:27:01.982Z,2025-04-18T14:34:31Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658965055,285,,5658965057,233,201,5658965053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372193,219,1,1,25,38,2nnlsjfbcea40t4jeclcbw9lk,1,52.7,57.3,2025-04-18T13:27:04.447Z,2025-04-18T13:27:05Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658965115,213,1.31,5658965113,212,20.8,5658965107,56,Left,5658965109,140,57.8,5658965111,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372209,220,1,1,25,39,2nnlsjfbcea40t4jeclcbw9lk,1,57.8,86.9,2025-04-18T13:27:05.793Z,2025-04-18T13:27:11Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5658965247,56,Left,5658965253,212,21.4,5658965255,213,0.26,5658965249,140,77.5,5658965251,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372213,221,1,1,25,45,2nnlsjfbcea40t4jeclcbw9lk,1,79.2,95.6,2025-04-18T13:27:11.344Z,2025-04-18T13:27:13Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5658965285,56,Left,5658965291,212,11.9,5658965289,141,92.7,5658965287,140,68.0,5658965293,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372215,222,1,1,25,47,2nnlsjfbcea40t4jeclcbw9lk,1,68.0,92.7,2025-04-18T13:27:13.536Z,2025-04-18T13:27:15Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658965313,212,9.3,5658965307,56,Left,5658965309,140,60.6,5658965311,141,85.3,5658965315,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372235,223,1,1,25,49,2nnlsjfbcea40t4jeclcbw9lk,1,60.6,85.3,2025-04-18T13:27:15.104Z,2025-04-18T13:27:19Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5658965427,212,7.2,5658965423,140,64.9,5658965421,56,Left,5658965425,141,93.5,5658965429,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372245,224,1,1,25,53,2nnlsjfbcea40t4jeclcbw9lk,1,69.8,93.2,2025-04-18T13:27:19.104Z,2025-04-18T13:27:21Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658965501,213,3.95,5658965495,140,53.7,5658965499,212,24.4,5658965497,141,67.3,5658965493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372251,225,1,1,25,55,2nnlsjfbcea40t4jeclcbw9lk,1,53.7,67.3,2025-04-18T13:27:21.552Z,2025-04-18T13:27:23Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5658965539,141,89.4,5658965535,56,Left,5658965541,212,15.1,5658965543,213,1.47,5658965537,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372261,226,1,1,25,57,2nnlsjfbcea40t4jeclcbw9lk,0,55.1,89.4,2025-04-18T13:27:23.023Z,2025-04-18T13:27:25Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5658965577,141,79.1,5658965581,213,5.82,5658965573,56,Left,5658965575,140,68.6,5658965579,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372271,202,1,1,25,59,spvvjmk37iid7hsky9g3nce7,0,39.3,29.5,2025-04-18T13:27:25.395Z,2025-04-18T13:27:26Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5658965625,56,Center,5658965641,1,,5658965633,212,18.2,5658965627,140,56.6,5658965637,213,6.21,5658965629,141,27.6,5658965621,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372301,227,1,1,26,0,2nnlsjfbcea40t4jeclcbw9lk,1,41.7,70.8,2025-04-18T13:27:26.096Z,2025-04-18T13:27:32Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5658965785,140,35.9,5658965787,141,49.7,5658965783,56,Back,5658965781,3,,5658965789,212,15.6,5658965791,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372309,228,1,1,26,6,2nnlsjfbcea40t4jeclcbw9lk,1,37.3,40.0,2025-04-18T13:27:32.511Z,2025-04-18T13:27:34Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658965843,56,Back,5658965847,141,60.2,5658965849,212,14.1,5658965845,140,34.2,5658965851,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372315,229,1,1,26,8,2nnlsjfbcea40t4jeclcbw9lk,1,36.4,64.5,2025-04-18T13:27:34.849Z,2025-04-18T13:27:39Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5658965893,140,44.6,5658965897,141,92.1,5658965901,212,20.6,5658965903,213,1.14,5658965889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372319,230,1,1,26,13,2nnlsjfbcea40t4jeclcbw9lk,1,35.1,93.2,2025-04-18T13:27:39.024Z,2025-04-18T13:27:41Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5658965939,141,95.3,5658965935,56,Back,5658965941,212,10.5,5658965943,213,0.14,5658965937,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372327,231,1,1,26,15,2nnlsjfbcea40t4jeclcbw9lk,1,43.8,95.0,2025-04-18T13:27:41.039Z,2025-04-18T13:27:42Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5658965987,213,3.27,5658965979,141,93.3,5658965983,212,8.9,5658965977,140,35.4,5658965973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372321,203,83,1,26,15,spvvjmk37iid7hsky9g3nce7,0,64.3,5.8,2025-04-18T13:27:41.138Z,2025-04-18T13:27:45Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5658966071,399,7eo3ceto09y3x4j4gh9m91kvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372333,232,1,1,26,16,2nnlsjfbcea40t4jeclcbw9lk,1,35.4,93.3,2025-04-18T13:27:42.144Z,2025-04-18T13:27:44Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5658966041,140,56.9,5658966047,213,6.16,5658966043,141,89.3,5658966039,56,Left,5658966045,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372349,233,1,1,26,18,2nnlsjfbcea40t4jeclcbw9lk,1,56.5,92.7,2025-04-18T13:27:44.751Z,2025-04-18T13:27:47Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5658966115,141,89.6,5658966119,213,3.35,5658966111,56,Back,5658966113,140,46.8,5658966117,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372353,234,3,1,26,20,2nnlsjfbcea40t4jeclcbw9lk,0,44.8,86.6,2025-04-18T13:27:46.928Z,2025-04-18T14:34:32Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5658966127,56,Back,5658966211,233,204,5658966129,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372363,204,7,1,26,20,spvvjmk37iid7hsky9g3nce7,1,55.2,13.4,2025-04-18T13:27:46.929Z,2025-04-18T14:34:31Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5658966207,233,234,5658966177,285,,5658966175,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372387,206,1,1,26,24,spvvjmk37iid7hsky9g3nce7,1,58.7,47.2,2025-04-18T13:27:50.093Z,2025-04-18T13:28:13Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,1.0,,5658966321,212,9.3,5658966317,140,67.3,5658966315,56,Center,5658966323,213,0.25,5658966319,141,50.6,5658966679,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372389,207,13,1,26,29,spvvjmk37iid7hsky9g3nce7,1,76.3,43.9,2025-04-18T13:27:55.077Z,2025-04-18T13:28:13Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5658966707,29,,5658966721,231,49.5,5658966717,215,,5658966327,22,,5658966705,84,,5658966715,103,29.2,5658966399,20,,5658966331,56,Center,5658966719,230,5658966709,55,5658966713,102,5658966329,18,,,,,98.6,206,41.8,,,,,,,,,,,,,,,,,,,,,
2802372393,208,5,1,26,29,spvvjmk37iid7hsky9g3nce7,0,101.5,43.1,2025-04-18T13:27:55.137Z,2025-04-18T13:28:05Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5658966363,233,235,5658966357,346,,5658966355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372385,235,5,1,26,29,2nnlsjfbcea40t4jeclcbw9lk,1,-1.5,56.9,2025-04-18T13:27:55.137Z,2025-04-18T13:28:05Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5658966311,346,,5658966309,56,Back,5658966359,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372487,236,1,1,26,52,2nnlsjfbcea40t4jeclcbw9lk,0,4.5,56.6,2025-04-18T13:28:18.128Z,2025-04-18T13:28:21Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5658966925,141,64.6,5658966931,1,,5658966921,56,Center,5658966929,213,0.08,5658966927,212,64.7,5658966933,74,,5658966919,124,,5658966923,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372491,209,61,1,26,56,spvvjmk37iid7hsky9g3nce7,0,39.9,41.5,2025-04-18T13:28:22.485Z,2025-04-18T13:28:26Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5658967001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802375861,445,61,1,27,0,2nnlsjfbcea40t4jeclcbw9lk,1,66.0,44.8,2025-04-18T13:28:26.573Z,2025-04-18T13:46:55Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5658987225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372523,238,1,1,27,5,2nnlsjfbcea40t4jeclcbw9lk,1,63.0,31.8,2025-04-18T13:28:31.439Z,2025-04-18T13:47:02Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5658967147,56,Right,5658967153,212,22.5,5658967149,140,80.0,5658967151,141,11.6,5658967155,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372537,239,1,1,27,7,2nnlsjfbcea40t4jeclcbw9lk,1,80.0,11.6,2025-04-18T13:28:33.073Z,2025-04-18T13:47:14Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5658967241,213,1.91,5658967239,212,8.5,5658967235,140,77.3,5658967237,141,23.4,5658967233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372569,240,2,1,27,9,2nnlsjfbcea40t4jeclcbw9lk,1,77.6,22.5,2025-04-18T13:28:35.392Z,2025-04-18T13:47:55Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5658967427,141,11.3,5658967423,56,Right,5658967421,7,8fle9xgnd83jth2i2d6vh0k16,5658967425,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372561,210,55,1,27,9,spvvjmk37iid7hsky9g3nce7,1,16.8,75.2,2025-04-18T13:28:35.393Z,2025-04-18T14:27:48Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5658988021,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802372651,211,1,1,27,40,spvvjmk37iid7hsky9g3nce7,0,14.4,85.1,2025-04-18T13:29:06.534Z,2025-04-18T13:29:07Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5658967915,213,6.05,5658967905,241,,5658967909,140,66.3,5658967901,5,,5658967911,141,66.3,5658967903,155,,5658967913,212,56.0,5658967917,1,,5658967907,56,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2802372659,241,1,1,27,41,2nnlsjfbcea40t4jeclcbw9lk,1,30.4,39.1,2025-04-18T13:29:07.775Z,2025-04-18T13:29:08Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5658967965,3,,5658967973,212,7.7,5658967969,140,36.4,5658967971,141,32.7,5658967967,56,Back,5658967975,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
