id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2814704135,328,1,1,27,37,2nnlsjfbcea40t4jeclcbw9lk,1,74.5,15.5,2025-05-14T17:28:51.879Z,2025-05-14T17:28:53Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5726912753,141,27.9,5726912749,56,Center,5726912757,213,1.26,5726912751,140,77.1,5726912755,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704167,329,1,1,27,39,2nnlsjfbcea40t4jeclcbw9lk,1,77.1,27.9,2025-05-14T17:28:53.752Z,2025-05-14T17:28:57Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5726912905,140,85.4,5726912907,141,12.5,5726912911,213,5.41,5726912903,56,Right,5726912909,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704181,330,1,1,27,43,2nnlsjfbcea40t4jeclcbw9lk,0,88.5,28.8,2025-05-14T17:28:57.624Z,2025-05-14T17:28:59Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5726912963,212,14.3,5726912959,140,74.9,5726912957,56,Center,5726912965,213,3.16,5726912961,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704245,179,1,1,27,46,4jg5vd59i24chckyua90dr1lg,1,25.7,81.8,2025-05-14T17:29:01.091Z,2025-05-14T17:29:07Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5726913335,56,Left,5726913337,140,59.8,5726913345,1,,5726913339,141,96.9,5726913343,213,0.28,5726913341,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704249,180,61,1,27,53,4jg5vd59i24chckyua90dr1lg,0,63.7,97.5,2025-05-14T17:29:07.244Z,2025-05-14T17:29:07Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5726913363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704259,331,5,1,27,53,2nnlsjfbcea40t4jeclcbw9lk,1,31.2,-2.0,2025-05-14T17:29:08.007Z,2025-05-14T17:29:09Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5726913405,347,,5726913411,233,181,5726913403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704261,181,5,1,27,53,4jg5vd59i24chckyua90dr1lg,0,68.5,102.0,2025-05-14T17:29:08.100Z,2025-05-14T17:29:08Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5726913439,233,331,5726913407,56,Left,5726913409,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704385,332,1,1,27,56,2nnlsjfbcea40t4jeclcbw9lk,1,29.9,0.0,2025-05-14T17:29:10.887Z,2025-05-14T17:29:23Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5726914039,56,Back,5726914043,141,12.6,5726914047,213,2.52,5726914045,212,17.0,5726914041,140,16.7,5726914037,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704443,333,1,1,28,9,2nnlsjfbcea40t4jeclcbw9lk,1,26.3,41.2,2025-05-14T17:29:23.560Z,2025-05-14T17:29:30Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5726914351,141,28.0,5726914355,213,5.43,5726914349,140,33.8,5726914347,56,Back,5726914353,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704503,334,1,1,28,16,2nnlsjfbcea40t4jeclcbw9lk,1,37.4,22.4,2025-05-14T17:29:30.409Z,2025-05-14T17:29:37Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5726914699,56,Back,5726914709,212,17.0,5726914711,213,5.30,5726914703,140,46.4,5726914707,141,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704509,335,1,1,28,23,2nnlsjfbcea40t4jeclcbw9lk,1,77.2,16.4,2025-05-14T17:29:37.319Z,2025-05-14T17:29:38Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5726914761,140,83.5,5726914765,212,8.9,5726914769,213,5.55,5726914763,141,7.6,5726914759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704541,336,1,1,28,24,2nnlsjfbcea40t4jeclcbw9lk,1,83.5,7.6,2025-05-14T17:29:38.631Z,2025-05-14T17:29:42Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5726914993,141,16.5,5726914997,213,2.50,5726914995,212,10.1,5726914991,140,75.8,5726914989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704555,337,1,1,28,27,2nnlsjfbcea40t4jeclcbw9lk,1,84.2,16.1,2025-05-14T17:29:41.927Z,2025-05-14T17:29:43Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5726915071,141,7.1,5726915067,56,Right,5726915073,212,7.1,5726915069,140,87.7,5726915075,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704559,338,1,1,28,29,2nnlsjfbcea40t4jeclcbw9lk,1,87.7,7.1,2025-05-14T17:29:43.639Z,2025-05-14T17:29:44Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5726915113,212,9.5,5726915107,56,Right,5726915115,213,2.41,5726915111,141,16.4,5726915109,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704563,339,1,1,28,30,2nnlsjfbcea40t4jeclcbw9lk,1,81.0,16.4,2025-05-14T17:29:44.423Z,2025-05-14T17:29:45Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5726915129,56,Right,5726915133,141,6.5,5726915135,212,6.8,5726915131,140,81.6,5726915137,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704575,340,1,1,28,31,2nnlsjfbcea40t4jeclcbw9lk,0,81.6,6.5,2025-05-14T17:29:45.799Z,2025-05-14T17:29:49Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5726915213,56,Center,5726915219,212,20.6,5726915221,213,0.62,5726915217,141,24.0,5726915215,140,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704591,183,1,1,28,37,4jg5vd59i24chckyua90dr1lg,0,1.5,85.3,2025-05-14T17:29:51.548Z,2025-05-14T17:29:52Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5726915319,1,,5726915301,157,,5726915305,56,Back,5726915317,213,0.12,5726915315,212,24.2,5726915311,141,89.7,5726915309,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704627,341,61,1,28,41,2nnlsjfbcea40t4jeclcbw9lk,0,77.3,17.0,2025-05-14T17:29:55.144Z,2025-05-14T17:29:55Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5726915531,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704655,184,12,1,28,42,4jg5vd59i24chckyua90dr1lg,1,11.6,67.0,2025-05-14T17:29:56.995Z,2025-05-14T17:41:55Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5726915687,213,5.95,5726915681,140,46.3,5726915685,212,38.5,5726915679,56,Back,5726915683,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704695,342,1,1,28,47,2nnlsjfbcea40t4jeclcbw9lk,1,44.9,50.1,2025-05-14T17:30:01.463Z,2025-05-14T17:30:04Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5726915923,141,47.6,5726915919,56,Back,5726915927,213,3.22,5726915921,140,24.9,5726915925,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704739,344,1,1,28,50,2nnlsjfbcea40t4jeclcbw9lk,1,24.9,47.6,2025-05-14T17:30:04.232Z,2025-05-14T17:30:08Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5726916171,140,71.1,5726916173,141,64.8,5726916179,1,,5726916167,157,,5726916175,212,49.9,5726916169,56,Center,5726916177,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704743,345,44,1,28,54,2nnlsjfbcea40t4jeclcbw9lk,1,70.0,65.8,2025-05-14T17:30:08.697Z,2025-05-14T17:56:42Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5726916209,233,186,5726916191,286,,5726916187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704745,186,44,1,28,54,4jg5vd59i24chckyua90dr1lg,0,30.0,34.2,2025-05-14T17:30:08.698Z,2025-05-14T17:56:42Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5726916227,233,345,5726916207,285,,5726916205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704757,346,1,1,28,54,2nnlsjfbcea40t4jeclcbw9lk,0,71.1,64.8,2025-05-14T17:30:08.791Z,2025-05-14T17:30:10Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5726916259,56,Center,5726916263,141,57.5,5726916257,168,,5726916255,3,,5726916265,212,17.7,5726916267,213,6.00,5726916261,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704841,189,1,1,29,6,4jg5vd59i24chckyua90dr1lg,1,7.6,51.3,2025-05-14T17:30:20.907Z,2025-05-14T17:30:23Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5726916821,141,70.0,5726916815,198,,5726916817,56,Back,5726916813,157,,5726916819,140,44.9,5726916827,1,,5726916825,213,0.31,5726916823,212,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704851,190,1,1,29,8,4jg5vd59i24chckyua90dr1lg,1,44.9,70.0,2025-05-14T17:30:22.923Z,2025-05-14T17:30:27Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,,5726916887,212,10.0,5726916885,141,71.7,5726916889,213,3.03,5726916883,140,35.4,5726916881,56,Back,5726917019,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704855,191,1,1,29,10,4jg5vd59i24chckyua90dr1lg,0,35.4,71.7,2025-05-14T17:30:24.571Z,2025-05-14T17:42:06Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5726916977,286,,5726916915,212,1.5,5726916917,213,1.79,5726916913,141,73.8,5726916973,233,347,5726916971,236,,5726916909,56,Back,5726916911,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704861,347,74,1,29,10,2nnlsjfbcea40t4jeclcbw9lk,1,62.0,21.9,2025-05-14T17:30:24.572Z,2025-05-14T17:56:43Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5726916941,56,Center,5726916983,233,191,5726916943,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704907,192,1,1,29,14,4jg5vd59i24chckyua90dr1lg,1,14.6,89.9,2025-05-14T17:30:28.819Z,2025-05-14T17:42:14Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5726917193,141,95.3,5726917197,213,0.21,5726917195,212,18.0,5726917189,56,Back,5726917191,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704923,193,1,1,29,15,4jg5vd59i24chckyua90dr1lg,1,31.4,95.3,2025-05-14T17:30:29.988Z,2025-05-14T17:42:16Z,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,5726917283,140,23.8,5726917289,213,4.12,5726917285,141,77.8,5726917287,212,14.3,5726917281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704963,194,1,1,29,16,4jg5vd59i24chckyua90dr1lg,1,23.8,77.8,2025-05-14T17:30:30.939Z,2025-05-14T17:42:19Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5726917509,56,Back,5726917511,140,39.2,5726917515,212,16.8,5726917517,213,6.01,5726917513,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704991,195,1,1,29,20,4jg5vd59i24chckyua90dr1lg,0,37.7,63.9,2025-05-14T17:30:35.091Z,2025-05-14T17:30:37Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5726917663,213,4.68,5726917659,141,19.4,5726917653,56,Back,5726917657,140,36.8,5726917661,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705023,196,45,1,29,24,4jg5vd59i24chckyua90dr1lg,0,39.0,16.8,2025-05-14T17:30:38.136Z,2025-05-14T17:56:38Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,5726917827,233,348,5726917811,56,Back,5726917813,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704997,348,3,1,29,24,2nnlsjfbcea40t4jeclcbw9lk,1,61.0,83.2,2025-05-14T17:30:38.136Z,2025-05-14T17:56:38Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5726917819,233,196,5726917667,286,,5726917665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814704999,349,43,1,29,24,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-14T17:30:38.143Z,2025-05-14T17:30:40Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5726917671,285,0,5726917669,56,Left,5726917795,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705081,351,50,1,29,31,2nnlsjfbcea40t4jeclcbw9lk,1,94.2,69.8,2025-05-14T17:30:46.072Z,2025-05-14T17:30:51Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5726918111,56,Center,5726918203,233,197,5726918113,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705093,197,7,1,29,31,4jg5vd59i24chckyua90dr1lg,1,5.8,30.2,2025-05-14T17:30:46.073Z,2025-05-14T17:30:50Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5726918167,56,Back,5726918165,167,,5726918197,233,351,5726918169,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705095,198,6,1,29,33,4jg5vd59i24chckyua90dr1lg,0,5.3,31.0,2025-05-14T17:30:47.175Z,2025-05-14T17:55:04Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5726918385,233,352,5726918297,73,,5726918295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705091,352,6,1,29,33,2nnlsjfbcea40t4jeclcbw9lk,1,94.7,69.0,2025-05-14T17:30:47.175Z,2025-05-14T17:55:04Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5726918309,233,198,5726918181,73,,5726918179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705271,353,1,1,30,3,2nnlsjfbcea40t4jeclcbw9lk,1,99.7,99.3,2025-05-14T17:31:17.912Z,2025-05-14T17:52:59Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5726919361,212,13.9,5726919357,140,89.6,5726919355,56,Left,5726919359,141,86.1,5726919363,213,3.84,5726919353,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705277,354,1,1,30,4,2nnlsjfbcea40t4jeclcbw9lk,1,90.7,85.4,2025-05-14T17:31:18.792Z,2025-05-14T17:31:20Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5726919381,56,Center,5726919389,213,5.36,5726919383,140,96.8,5726919387,212,10.6,5726919385,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705305,355,1,1,30,6,2nnlsjfbcea40t4jeclcbw9lk,1,96.8,73.0,2025-05-14T17:31:20.585Z,2025-05-14T17:42:59Z,b1sztx2xd79amygbbvdia24et,S. Strand,1.0,,5726919517,56,Center,5726920233,210,15,5726919541,195,,5726919521,141,51.9,5726919519,140,86.4,5726920235,154,,5726919525,213,4.06,5726919523,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705317,356,15,1,30,7,2nnlsjfbcea40t4jeclcbw9lk,1,85.5,49.7,2025-05-14T17:31:21.897Z,2025-05-14T17:42:57Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5726920241,25,,5726920259,146,93.8,5726920267,233,199,5726920265,231,52.5,5726920255,102,49.9,5726920257,103,19,5726919579,17,,5726920243,72,,5726920263,230,5726919835,82,,5726920245,78,,5726919581,56,Center,5726920247,29,,5726920249,154,,5726920261,147,5726920251,55,,,99.0,49.8,355,
2814705313,199,10,1,30,7,4jg5vd59i24chckyua90dr1lg,1,6.6,46.9,2025-05-14T17:31:21.997Z,2025-05-14T17:55:05Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5726919563,56,Back,5726919561,94,,5726920271,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705321,200,6,1,30,10,4jg5vd59i24chckyua90dr1lg,0,10.0,46.7,2025-05-14T17:31:24.716Z,2025-05-14T17:31:29Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5726919657,56,Back,5726919659,73,,5726919691,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705325,357,6,1,30,10,2nnlsjfbcea40t4jeclcbw9lk,1,90.0,53.3,2025-05-14T17:31:24.716Z,2025-05-14T17:55:05Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5726919677,56,Center,5726919681,233,200,5726919679,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705473,358,1,1,30,29,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,99.5,2025-05-14T17:31:43.800Z,2025-05-14T17:31:48Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5726920547,140,92.0,5726920545,56,Left,5726920543,6,,5726920551,212,9.3,5726920549,141,92.3,5726920553,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705487,359,1,1,30,31,2nnlsjfbcea40t4jeclcbw9lk,1,92.0,92.3,2025-05-14T17:31:45.640Z,2025-05-14T17:31:47Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5726920621,56,Center,5726920629,213,3.75,5726920623,140,74.9,5726920627,212,21.9,5726920625,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705511,360,1,1,30,33,2nnlsjfbcea40t4jeclcbw9lk,1,74.9,73.9,2025-05-14T17:31:47.399Z,2025-05-14T17:31:51Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5726920749,56,Left,5726920757,213,0.61,5726920751,140,86.5,5726920755,212,14.8,5726920753,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705521,361,1,1,30,36,2nnlsjfbcea40t4jeclcbw9lk,1,83.0,86.0,2025-05-14T17:31:51.016Z,2025-05-14T17:31:52Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5726920797,140,77.7,5726920803,212,10.3,5726920805,213,4.14,5726920801,141,73.2,5726920793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705535,362,1,1,30,37,2nnlsjfbcea40t4jeclcbw9lk,1,77.7,73.2,2025-05-14T17:31:51.992Z,2025-05-14T17:31:53Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5726920889,141,80.9,5726920885,56,Left,5726920887,140,77.2,5726920893,213,1.67,5726920891,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705575,363,1,1,30,39,2nnlsjfbcea40t4jeclcbw9lk,1,77.2,80.9,2025-05-14T17:31:53.368Z,2025-05-14T17:31:58Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5726921161,213,0.39,5726921155,140,86.5,5726921157,141,86.8,5726921153,56,Left,5726921159,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705599,364,1,1,30,44,2nnlsjfbcea40t4jeclcbw9lk,1,86.7,85.7,2025-05-14T17:31:58.823Z,2025-05-14T17:32:00Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5726921257,141,82.9,5726921255,140,83.6,5726921261,213,3.67,5726921259,212,3.8,5726921253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705609,365,1,1,30,46,2nnlsjfbcea40t4jeclcbw9lk,1,83.6,82.9,2025-05-14T17:32:00.425Z,2025-05-14T17:43:46Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5726921309,212,5.3,5726921303,56,Left,5726921311,213,2.16,5726921307,141,89.4,5726921305,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705621,366,1,1,30,47,2nnlsjfbcea40t4jeclcbw9lk,1,80.8,89.4,2025-05-14T17:32:02.024Z,2025-05-14T17:32:03Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5726921365,140,89.0,5726921367,141,93.9,5726921363,56,Left,5726921371,213,0.34,5726921369,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705637,367,1,1,30,48,2nnlsjfbcea40t4jeclcbw9lk,1,89.0,93.9,2025-05-14T17:32:03.032Z,2025-05-14T17:32:05Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5726921451,141,92.9,5726921455,213,3.22,5726921449,140,80.4,5726921447,56,Left,5726921453,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705653,368,1,1,30,50,2nnlsjfbcea40t4jeclcbw9lk,0,79.9,90.9,2025-05-14T17:32:05.097Z,2025-05-14T17:43:49Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5726921541,155,,5726921553,1,,5726921551,213,4.92,5726921543,56,Center,5726921539,2,,5726921549,212,35.8,5726921545,140,87.0,5726921547,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705665,201,61,1,30,51,4jg5vd59i24chckyua90dr1lg,1,11.1,56.0,2025-05-14T17:32:05.453Z,2025-05-14T17:44:49Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5726921625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711831,291,61,1,30,52,4jg5vd59i24chckyua90dr1lg,1,11.0,58.1,2025-05-14T17:32:06.676Z,2025-05-14T17:45:01Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5726958129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814711823,473,61,1,30,52,2nnlsjfbcea40t4jeclcbw9lk,0,86.8,48.1,2025-05-14T17:32:06.958Z,2025-05-14T17:45:13Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5726958741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705677,202,1,1,30,54,4jg5vd59i24chckyua90dr1lg,0,12.8,57.3,2025-05-14T17:32:08.758Z,2025-05-14T17:45:23Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5726921677,56,Back,5726959081,213,5.41,5726959079,212,1.0,5726959179,236,,5726959181,233,369,5726959075,140,13.4,5726959077,141,56.2,5726959185,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705671,369,74,1,30,54,2nnlsjfbcea40t4jeclcbw9lk,1,87.7,44.8,2025-05-14T17:32:08.759Z,2025-05-14T17:45:21Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5726921649,56,Center,5726959151,285,,5726959187,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705673,370,15,1,30,55,2nnlsjfbcea40t4jeclcbw9lk,1,86.5,37.9,2025-05-14T17:32:09.160Z,2025-05-14T17:32:16Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5726921989,81,,5726921995,458,,5726921997,146,89.7,5726922003,231,46.4,5726921987,25,,5726921999,147,39.3,5726921751,82,,5726922001,230,99.7,5726921659,17,5726921747,20,,5726921661,56,Center,5726921993,103,30.6,5726921991,102,47.9,5726922021,233,203,,,,,,,,,,
2814705687,203,10,1,30,55,4jg5vd59i24chckyua90dr1lg,1,10.3,60.7,2025-05-14T17:32:09.260Z,2025-05-14T17:45:28Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5726921727,94,,5726922029,233,370,5726921729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705747,204,5,1,31,2,4jg5vd59i24chckyua90dr1lg,0,36.0,101.6,2025-05-14T17:32:16.339Z,2025-05-14T17:32:20Z,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,5726922127,233,371,5726922063,56,Back,5726922065,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705759,371,5,1,31,3,2nnlsjfbcea40t4jeclcbw9lk,1,64.0,-1.6,2025-05-14T17:32:17.849Z,2025-05-14T17:32:21Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5726922121,233,204,5726922109,347,,5726922107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705789,372,1,1,31,5,2nnlsjfbcea40t4jeclcbw9lk,1,61.9,0.0,2025-05-14T17:32:20.087Z,2025-05-14T17:32:22Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5726922271,140,55.8,5726922275,141,13.5,5726922269,56,Right,5726922277,212,12.3,5726922279,213,2.12,5726922267,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814705799,373,1,1,31,8,2nnlsjfbcea40t4jeclcbw9lk,1,56.3,13.5,2025-05-14T17:32:22.489Z,2025-05-14T17:37:56Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5726922301,212,9.6,5726922299,141,27.6,5726922295,56,Center,5726922297,140,55.7,5726922303,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
