id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2794336421,412,1,1,29,8,5mbo4f0vps12dr0fcvjn3wyp5,1,80.6,92.0,2025-03-31T17:40:46.245Z,2025-03-31T17:59:00Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5614546639,212,9.3,5614546641,213,5.76,5614546635,140,88.3,5614546637,141,85.2,5614546633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794336425,413,50,1,29,8,5mbo4f0vps12dr0fcvjn3wyp5,1,88.4,83.1,2025-03-31T17:40:46.284Z,2025-03-31T18:15:49Z,67w8t2dyivgz6muc431ofsb2s,A. Redkin,,,5614547515,286,,5614547513,56,Left,5614547579,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327077,214,7,1,29,8,33hzf6j2rd9r50g2n4agsytkd,1,11.6,16.9,2025-03-31T17:40:46.285Z,2025-03-31T18:15:49Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614491663,285,,5614547517,233,413,5614491661,56,Back,5614491659,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327231,217,6,1,29,10,33hzf6j2rd9r50g2n4agsytkd,0,4.4,13.2,2025-03-31T17:40:48.707Z,2025-03-31T17:56:40Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614492403,56,Back,5614492407,73,,5614539763,233,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794326939,282,6,1,29,10,5mbo4f0vps12dr0fcvjn3wyp5,1,95.6,86.8,2025-03-31T17:40:48.707Z,2025-03-31T17:59:43Z,67w8t2dyivgz6muc431ofsb2s,A. Redkin,,,5614491025,73,,5614539745,233,217,5614491023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327087,215,43,1,29,19,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-03-31T17:40:57.740Z,2025-03-31T17:41:10Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614492491,144,5,5614491695,56,Back,5614491697,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327381,284,1,1,29,43,5mbo4f0vps12dr0fcvjn3wyp5,0,99.5,99.5,2025-03-31T17:41:21.619Z,2025-03-31T18:03:28Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614493313,223,,5614493323,213,4.64,5614493309,6,,5614493317,140,97.6,5614493307,2,,5614493319,141,57.9,5614493321,212,28.4,5614493311,155,,5614493315,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2794327397,218,12,1,29,47,33hzf6j2rd9r50g2n4agsytkd,1,8.2,33.6,2025-03-31T17:41:25.787Z,2025-03-31T18:03:26Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614493423,212,16.3,5614493417,56,Back,5614493427,15,,5614493419,140,19.4,5614493421,141,50.1,5614493425,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327437,285,15,1,29,51,5mbo4f0vps12dr0fcvjn3wyp5,1,77.0,61.5,2025-03-31T17:41:29.506Z,2025-03-31T19:32:18Z,67w8t2dyivgz6muc431ofsb2s,A. Redkin,,,5614555647,147,59.0,5614555635,103,19,5614493687,56,Center,5614555631,80,,5614555627,25,,5614560081,233,216,5614555641,458,,5614555645,146,81.0,5614555637,215,5614552943,18,,,5614555629,72,5614555651,231,5614555643,82,,5614555649,230,5614555633,102,50.7,97.7,47.2,,,,,,,,,,
2794327165,216,10,1,29,51,33hzf6j2rd9r50g2n4agsytkd,1,19.0,41.0,2025-03-31T17:41:29.606Z,2025-03-31T18:03:23Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614560059,56,Back,5614560115,233,285,5614560057,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327627,221,1,1,30,9,33hzf6j2rd9r50g2n4agsytkd,0,14.0,28.2,2025-03-31T17:41:47.197Z,2025-03-31T17:41:51Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5614494709,212,64.3,5614494713,1,,5614494707,141,54.6,5614494703,56,Center,5614494705,140,72.8,5614494711,213,0.28,5614494699,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327635,286,43,1,30,13,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-03-31T17:41:51.842Z,2025-03-31T18:03:45Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5614494743,56,Back,5614561773,144,44,5614494745,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327641,287,1,1,30,14,5mbo4f0vps12dr0fcvjn3wyp5,0,34.0,32.5,2025-03-31T17:41:52.323Z,2025-03-31T17:41:53Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5614494779,213,0.08,5614494777,212,4.5,5614494773,140,38.3,5614494775,141,33.0,5614494769,3,,5614494771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327659,222,1,1,30,15,33hzf6j2rd9r50g2n4agsytkd,0,62.4,64.2,2025-03-31T17:41:53.708Z,2025-03-31T17:41:54Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5614494881,56,Center,5614494887,212,3.1,5614494883,140,65.3,5614494885,141,63.1,5614494889,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327665,288,8,1,30,16,5mbo4f0vps12dr0fcvjn3wyp5,1,32.7,33.9,2025-03-31T17:41:54.659Z,2025-03-31T18:04:03Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5614494935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327727,289,1,1,30,17,5mbo4f0vps12dr0fcvjn3wyp5,0,35.8,38.9,2025-03-31T17:41:55.923Z,2025-03-31T17:42:00Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614495279,140,70.6,5614495287,1,,5614495283,212,42.7,5614495277,56,Center,5614495281,141,71.5,5614495275,157,,5614495285,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327803,223,1,1,30,27,33hzf6j2rd9r50g2n4agsytkd,1,11.8,8.0,2025-03-31T17:42:05.467Z,2025-03-31T17:42:08Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614495729,213,0.03,5614495727,212,34.6,5614495723,140,44.7,5614495731,1,,5614495725,141,9.4,5614495721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327853,224,1,1,30,30,33hzf6j2rd9r50g2n4agsytkd,1,44.7,9.7,2025-03-31T17:42:08.412Z,2025-03-31T17:42:11Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614495957,141,21.9,5614495961,213,1.97,5614495953,56,Back,5614495959,212,9.0,5614495955,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327883,225,1,1,30,32,33hzf6j2rd9r50g2n4agsytkd,0,40.1,24.0,2025-03-31T17:42:10.827Z,2025-03-31T18:05:03Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5614567573,286,,5614496095,141,23.6,5614496091,56,Back,5614567567,236,,5614496099,213,6.22,5614567569,233,290,5614496093,140,44.1,5614496097,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327891,290,74,1,30,32,5mbo4f0vps12dr0fcvjn3wyp5,1,68.4,80.8,2025-03-31T17:42:10.828Z,2025-03-31T18:15:43Z,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,,,5614567515,285,,5614567617,233,225,5614496135,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327917,226,1,1,30,35,33hzf6j2rd9r50g2n4agsytkd,1,39.7,38.0,2025-03-31T17:42:13.932Z,2025-03-31T18:05:46Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5614496269,141,48.5,5614496265,140,45.0,5614496273,213,0.91,5614496261,56,Back,5614496271,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327951,227,1,1,30,38,33hzf6j2rd9r50g2n4agsytkd,1,51.9,62.9,2025-03-31T17:42:16.124Z,2025-03-31T17:42:18Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5614496441,140,72.3,5614496439,56,Left,5614496445,212,25.5,5614496443,141,83.3,5614496447,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794327971,228,1,1,30,40,33hzf6j2rd9r50g2n4agsytkd,0,75.3,82.4,2025-03-31T17:42:18.411Z,2025-03-31T17:42:20Z,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,5614496565,56,Center,5614496561,2,,5614496573,213,5.38,5614496569,141,50.4,5614496571,212,27.7,5614496563,155,,5614496567,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328019,292,1,1,30,45,5mbo4f0vps12dr0fcvjn3wyp5,0,12.9,54.5,2025-03-31T17:42:23.459Z,2025-03-31T17:42:26Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5614496835,123,,5614496843,212,54.5,5614496839,140,61.1,5614496841,141,84.1,5614496845,213,0.38,5614496869,287,,5614496837,56,Left,5614496907,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328061,229,1,1,30,48,33hzf6j2rd9r50g2n4agsytkd,1,41.5,23.3,2025-03-31T17:42:26.924Z,2025-03-31T17:42:28Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614497071,56,Center,5614497075,141,50.3,5614497069,3,,5614497077,212,21.7,5614497073,140,52.6,5614497079,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328093,231,1,1,30,52,33hzf6j2rd9r50g2n4agsytkd,1,51.4,51.2,2025-03-31T17:42:30.780Z,2025-03-31T17:42:32Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5614497273,140,33.8,5614497271,56,Back,5614497277,212,20.9,5614497275,141,65.4,5614497279,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328159,234,1,1,30,58,33hzf6j2rd9r50g2n4agsytkd,1,38.2,71.1,2025-03-31T17:42:36.075Z,2025-03-31T17:42:38Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614497685,212,12.2,5614497681,140,49.4,5614497687,213,0.28,5614497679,56,Back,5614497683,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328167,235,1,1,30,59,33hzf6j2rd9r50g2n4agsytkd,1,48.9,76.6,2025-03-31T17:42:37.899Z,2025-03-31T17:42:39Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614497731,140,48.4,5614497729,56,Back,5614497735,212,11.0,5614497733,141,60.5,5614497737,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328179,236,1,1,31,1,33hzf6j2rd9r50g2n4agsytkd,1,48.4,60.6,2025-03-31T17:42:39.035Z,2025-03-31T18:06:19Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5614497795,213,1.47,5614497789,140,49.6,5614497793,212,12.2,5614497787,56,Back,5614497791,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328233,237,1,1,31,4,33hzf6j2rd9r50g2n4agsytkd,1,52.6,78.4,2025-03-31T17:42:41.964Z,2025-03-31T17:42:45Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614498069,141,75.7,5614498065,56,Back,5614498073,213,3.26,5614498067,140,37.6,5614498071,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328253,238,1,1,31,7,33hzf6j2rd9r50g2n4agsytkd,1,45.9,67.3,2025-03-31T17:42:45.148Z,2025-03-31T17:42:47Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614498201,141,46.1,5614498203,212,14.5,5614498197,56,Back,5614498205,213,4.60,5614498199,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328307,239,1,1,31,9,33hzf6j2rd9r50g2n4agsytkd,1,45.4,43.9,2025-03-31T17:42:47.804Z,2025-03-31T17:42:54Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614498577,141,10.1,5614498573,56,Back,5614498581,213,4.73,5614498579,212,23.0,5614498575,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328365,240,1,1,31,16,33hzf6j2rd9r50g2n4agsytkd,1,54.4,14.0,2025-03-31T17:42:54.284Z,2025-03-31T17:42:59Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614498889,141,24.4,5614498885,56,Back,5614498887,140,43.4,5614498891,212,13.5,5614498893,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328395,241,1,1,31,21,33hzf6j2rd9r50g2n4agsytkd,1,54.0,28.3,2025-03-31T17:42:59.324Z,2025-03-31T17:43:01Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614499093,141,17.3,5614499097,213,5.17,5614499089,56,Right,5614499095,212,8.3,5614499091,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328423,242,1,1,31,23,33hzf6j2rd9r50g2n4agsytkd,1,57.8,17.3,2025-03-31T17:43:01.452Z,2025-03-31T17:43:03Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614499201,141,28.2,5614499197,56,Center,5614499203,212,9.3,5614499205,213,2.21,5614499199,140,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328447,243,1,1,31,25,33hzf6j2rd9r50g2n4agsytkd,1,51.2,32.2,2025-03-31T17:43:03.531Z,2025-03-31T17:43:05Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614499311,141,63.6,5614499307,56,Back,5614499313,212,22.6,5614499309,140,44.1,5614499317,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328529,244,1,1,31,27,33hzf6j2rd9r50g2n4agsytkd,1,44.1,63.6,2025-03-31T17:43:05.100Z,2025-03-31T17:43:09Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,,5614499719,212,20.9,5614499713,56,Left,5614499717,141,88.6,5614499715,140,55.7,5614499721,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328571,245,1,1,31,31,33hzf6j2rd9r50g2n4agsytkd,1,58.3,87.5,2025-03-31T17:43:09.724Z,2025-03-31T17:43:12Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5614500009,213,3.96,5614500005,141,61.7,5614500001,56,Back,5614500007,212,23.9,5614500003,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328647,246,1,1,31,34,33hzf6j2rd9r50g2n4agsytkd,1,40.6,58.8,2025-03-31T17:43:12.748Z,2025-03-31T17:43:19Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614500459,140,49.7,5614500465,213,5.10,5614500463,212,25.1,5614500457,56,Back,5614500461,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328673,247,1,1,31,41,33hzf6j2rd9r50g2n4agsytkd,1,57.0,29.5,2025-03-31T17:43:19.211Z,2025-03-31T17:43:21Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5614500607,213,2.66,5614500603,141,38.6,5614500599,56,Back,5614500601,140,45.6,5614500605,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328727,248,1,1,31,43,33hzf6j2rd9r50g2n4agsytkd,1,46.9,35.4,2025-03-31T17:43:21.564Z,2025-03-31T17:43:25Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5614500907,140,56.1,5614500903,56,Right,5614500917,213,5.29,5614500915,212,17.6,5614500911,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328755,249,1,1,31,47,33hzf6j2rd9r50g2n4agsytkd,1,56.9,15.3,2025-03-31T17:43:25.676Z,2025-03-31T17:43:27Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614501055,212,20.2,5614501049,56,Right,5614501051,140,76.1,5614501057,213,6.26,5614501053,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328769,250,1,1,31,49,33hzf6j2rd9r50g2n4agsytkd,1,73.6,15.5,2025-03-31T17:43:27.676Z,2025-03-31T17:43:29Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5614501159,212,10.1,5614501155,140,64.7,5614501153,56,Right,5614501161,213,3.53,5614501157,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328779,251,1,1,31,51,33hzf6j2rd9r50g2n4agsytkd,0,66.7,10.6,2025-03-31T17:43:29.180Z,2025-03-31T17:43:29Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5614501203,56,Center,5614501207,141,23.0,5614501209,212,12.7,5614501211,213,0.73,5614501205,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328821,294,1,1,31,52,5mbo4f0vps12dr0fcvjn3wyp5,1,24.7,76.6,2025-03-31T17:43:30.883Z,2025-03-31T17:43:33Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614501469,213,5.20,5614501459,157,,5614501467,212,20.7,5614501463,140,33.9,5614501471,1,,5614501465,141,49.6,5614501461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328931,296,1,1,31,55,5mbo4f0vps12dr0fcvjn3wyp5,1,29.0,51.5,2025-03-31T17:43:33.810Z,2025-03-31T17:43:41Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5614502171,141,70.0,5614502173,212,14.7,5614502167,56,Back,5614502175,213,1.03,5614502169,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328957,297,1,1,32,2,5mbo4f0vps12dr0fcvjn3wyp5,1,65.6,95.9,2025-03-31T17:43:40.898Z,2025-03-31T17:43:43Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614502337,213,3.30,5614502333,141,92.0,5614502335,212,16.8,5614502329,56,Back,5614502331,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794328981,298,1,1,32,5,5mbo4f0vps12dr0fcvjn3wyp5,1,46.8,85.3,2025-03-31T17:43:43.170Z,2025-03-31T17:43:45Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5614502451,141,76.4,5614502447,56,Back,5614502453,212,15.7,5614502455,213,3.54,5614502449,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329013,299,1,1,32,7,5mbo4f0vps12dr0fcvjn3wyp5,1,32.9,75.3,2025-03-31T17:43:45.569Z,2025-03-31T17:43:47Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614502617,141,59.0,5614502613,56,Back,5614502619,212,11.4,5614502621,213,4.48,5614502615,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329039,300,1,1,32,9,5mbo4f0vps12dr0fcvjn3wyp5,1,30.4,59.0,2025-03-31T17:43:47.491Z,2025-03-31T17:43:48Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5614502737,140,39.7,5614502741,212,11.0,5614502739,141,66.6,5614502735,56,Back,5614502743,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329067,301,1,1,32,10,5mbo4f0vps12dr0fcvjn3wyp5,1,39.7,66.6,2025-03-31T17:43:48.674Z,2025-03-31T17:43:51Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5614502881,56,Back,5614502885,141,56.0,5614502887,212,12.0,5614502883,140,30.6,5614502889,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329133,302,1,1,32,13,5mbo4f0vps12dr0fcvjn3wyp5,1,30.6,56.0,2025-03-31T17:43:51.089Z,2025-03-31T17:43:55Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5614503249,213,1.40,5614503243,141,73.9,5614503245,212,12.4,5614503241,140,32.6,5614503239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329159,303,1,1,32,17,5mbo4f0vps12dr0fcvjn3wyp5,1,34.3,83.0,2025-03-31T17:43:55.122Z,2025-03-31T17:43:57Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614503377,141,77.0,5614503373,56,Center,5614503381,213,6.12,5614503375,140,58.5,5614503379,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329167,304,1,1,32,19,5mbo4f0vps12dr0fcvjn3wyp5,0,59.1,77.1,2025-03-31T17:43:57.282Z,2025-03-31T17:59:51Z,67w8t2dyivgz6muc431ofsb2s,A. Redkin,,,5614503433,213,3.82,5614503425,56,Center,5614503431,212,3.8,5614503427,140,56.3,5614503451,156,,5614503429,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794337151,393,61,1,32,20,33hzf6j2rd9r50g2n4agsytkd,1,43.6,26.8,2025-03-31T17:43:58.814Z,2025-03-31T18:00:07Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5614549529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329229,305,1,1,32,21,5mbo4f0vps12dr0fcvjn3wyp5,0,39.7,76.0,2025-03-31T17:43:59.251Z,2025-03-31T18:00:37Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5614503721,56,Back,5614549743,1,,5614503725,141,42.8,5614549741,157,,5614503723,140,47.3,5614503727,212,23.9,5614503729,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329209,254,8,1,32,22,33hzf6j2rd9r50g2n4agsytkd,1,54.0,65.8,2025-03-31T17:44:00.876Z,2025-03-31T18:00:31Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5614503647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329281,306,1,1,32,25,5mbo4f0vps12dr0fcvjn3wyp5,0,38.3,36.2,2025-03-31T17:44:03.586Z,2025-03-31T18:00:40Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5614504121,140,39.6,5614504127,213,5.74,5614504123,141,35.0,5614504125,212,1.6,5614504119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794337567,399,61,1,32,26,33hzf6j2rd9r50g2n4agsytkd,1,58.3,67.3,2025-03-31T17:44:04.175Z,2025-03-31T18:00:51Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5614551723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329291,307,1,1,32,28,5mbo4f0vps12dr0fcvjn3wyp5,1,44.2,14.6,2025-03-31T17:44:06.819Z,2025-03-31T17:44:08Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5614504161,141,30.9,5614504163,212,12.2,5614504157,56,Back,5614504165,213,2.01,5614504159,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329337,308,1,1,32,30,5mbo4f0vps12dr0fcvjn3wyp5,1,39.3,31.0,2025-03-31T17:44:08.002Z,2025-03-31T17:44:12Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5614504415,140,30.3,5614504421,213,4.14,5614504419,212,17.4,5614504413,56,Back,5614504417,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329379,309,1,1,32,34,5mbo4f0vps12dr0fcvjn3wyp5,1,31.7,9.4,2025-03-31T17:44:12.290Z,2025-03-31T17:44:16Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5614504653,213,1.88,5614504641,56,Back,5614504643,140,26.8,5614504645,141,32.7,5614504649,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329391,310,1,1,32,38,5mbo4f0vps12dr0fcvjn3wyp5,1,29.4,33.6,2025-03-31T17:44:16.211Z,2025-03-31T17:44:18Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5614504751,212,10.5,5614504747,140,38.9,5614504755,213,0.32,5614504749,141,38.5,5614504745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329425,311,1,1,32,40,5mbo4f0vps12dr0fcvjn3wyp5,1,38.9,38.5,2025-03-31T17:44:18.370Z,2025-03-31T17:44:22Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5614504927,212,7.4,5614504923,140,38.3,5614504929,213,4.63,5614504921,56,Back,5614504925,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329467,312,1,1,32,47,5mbo4f0vps12dr0fcvjn3wyp5,1,45.8,36.3,2025-03-31T17:44:25.138Z,2025-03-31T17:44:28Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5614505179,213,2.63,5614505175,141,43.4,5614505173,140,37.7,5614505177,212,9.8,5614505171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794329497,313,1,1,32,50,5mbo4f0vps12dr0fcvjn3wyp5,1,36.8,44.0,2025-03-31T17:44:28.226Z,2025-03-31T17:44:32Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5614505359,213,5.36,5614505353,141,33.9,5614505349,56,Back,5614505355,212,8.6,5614505351,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
