id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2805496737,125,4,1,14,9,cfvya7igkhkas7wvsktwz6j8k,0,58.4,28.1,2025-04-24T17:14:50.458Z,2025-04-24T17:52:43Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5676116055,13,,5676116093,233,153,5676116063,285,,5676116057,294,,5676116061,152,,5676116059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496769,154,1,1,14,14,czkf5t3ai00ghwbga03i5aqxw,1,45.3,65.2,2025-04-24T17:14:56.176Z,2025-04-24T17:21:15Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676116229,140,42.1,5676116235,213,4.34,5676116223,5,,5676116257,189,,5676116231,141,52.5,5676116227,56,Back,5676116225,152,,5676116233,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496781,155,1,1,14,19,czkf5t3ai00ghwbga03i5aqxw,1,42.8,52.4,2025-04-24T17:15:00.416Z,2025-04-24T17:15:01Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676116311,212,10.8,5676116313,213,3.55,5676116307,140,33.4,5676116309,141,46.1,5676116305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496793,156,1,1,14,19,czkf5t3ai00ghwbga03i5aqxw,1,33.6,46.1,2025-04-24T17:15:00.904Z,2025-04-24T17:15:04Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676116397,213,0.63,5676116391,140,46.7,5676116395,212,17.0,5676116389,56,Back,5676116393,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496835,157,1,1,14,22,czkf5t3ai00ghwbga03i5aqxw,1,50.1,64.8,2025-04-24T17:15:04.289Z,2025-04-24T17:15:12Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676116623,141,92.1,5676116617,155,,5676116629,1,,5676116625,212,37.4,5676116621,140,81.0,5676116627,213,0.52,5676116619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496861,158,1,1,14,30,czkf5t3ai00ghwbga03i5aqxw,1,91.8,88.6,2025-04-24T17:15:12.167Z,2025-04-24T17:15:16Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676116763,140,93.6,5676116761,56,Left,5676116765,141,95.7,5676116769,213,1.20,5676116767,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496873,126,45,1,14,34,cfvya7igkhkas7wvsktwz6j8k,0,11.2,7.1,2025-04-24T17:15:16.344Z,2025-04-24T18:10:18Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5676116837,285,,5676116835,56,Back,5676116939,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496891,159,3,1,14,34,czkf5t3ai00ghwbga03i5aqxw,1,88.8,92.9,2025-04-24T17:15:16.344Z,2025-04-24T18:10:17Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676116897,286,,5676116931,233,126,5676116895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496909,160,1,1,14,37,czkf5t3ai00ghwbga03i5aqxw,1,82.5,95.4,2025-04-24T17:15:18.704Z,2025-04-24T17:15:20Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676117013,212,16.7,5676117007,56,Center,5676117011,141,78.1,5676117015,213,3.92,5676117009,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496939,161,1,1,14,38,czkf5t3ai00ghwbga03i5aqxw,1,72.3,78.4,2025-04-24T17:15:20.408Z,2025-04-24T17:15:24Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676117179,56,Center,5676117187,213,5.38,5676117181,140,79.5,5676117183,141,64.2,5676117185,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496941,162,4,1,14,43,czkf5t3ai00ghwbga03i5aqxw,1,77.4,63.2,2025-04-24T17:15:24.601Z,2025-04-24T17:15:51Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676117313,265,,5676117307,13,,5676117331,233,127,5676117309,56,Center,5676117311,152,,5676117315,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496949,127,4,1,14,43,cfvya7igkhkas7wvsktwz6j8k,0,22.6,36.8,2025-04-24T17:15:24.602Z,2025-04-24T17:15:32Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676117213,152,,5676117217,285,,5676117215,265,,5676117211,56,Back,5676117209,13,,5676117341,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497199,163,15,1,15,31,czkf5t3ai00ghwbga03i5aqxw,1,75.7,63.6,2025-04-24T17:16:13.239Z,2025-04-24T17:16:30Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676119333,102,49.6,5676119361,233,129,5676119339,146,85.5,5676119345,231,51.4,5676119341,147,57.9,5676119331,78,,5676119335,103,19,5676118987,20,,5676118737,18,,5676119343,230,98.0,5676118733,26,5676118741,56,Center,5676118991,82,,5676119337,458,,,,,,,,,,,,,,
2805497209,129,10,1,15,31,cfvya7igkhkas7wvsktwz6j8k,1,14.5,42.1,2025-04-24T17:16:13.339Z,2025-04-24T17:16:30Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676118837,56,Back,5676119387,233,163,5676118835,94,,5676119025,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497229,130,6,1,15,33,cfvya7igkhkas7wvsktwz6j8k,0,8.4,45.7,2025-04-24T17:16:14.617Z,2025-04-24T17:52:51Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676118935,56,Back,5676118961,233,164,5676118937,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497205,164,6,1,15,33,czkf5t3ai00ghwbga03i5aqxw,1,91.6,54.3,2025-04-24T17:16:14.617Z,2025-04-24T17:52:51Z,3bepi58wwope38a478y7jwlxw,A. Priske,,5676118917,73,,5676118953,233,130,5676118915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497551,166,1,1,16,29,czkf5t3ai00ghwbga03i5aqxw,0,99.6,0.2,2025-04-24T17:17:11.009Z,2025-04-24T17:17:12Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676120659,213,1.75,5676120647,155,,5676120653,140,94.7,5676120645,6,,5676120649,224,,5676120657,212,28.2,5676120643,2,,5676120651,56,Center,5676120655,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497559,131,12,1,16,32,cfvya7igkhkas7wvsktwz6j8k,1,4.1,51.0,2025-04-24T17:17:14.273Z,2025-04-24T17:22:27Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5676120695,141,40.9,5676120693,140,17.0,5676120691,56,Back,5676120697,212,15.2,5676120703,15,,5676120699,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497565,167,1,1,16,33,czkf5t3ai00ghwbga03i5aqxw,0,82.4,64.5,2025-04-24T17:17:15.408Z,2025-04-24T17:23:06Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676120731,213,5.63,5676120723,56,Center,5676120729,212,9.5,5676120725,140,89.6,5676120727,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497577,168,61,1,16,36,czkf5t3ai00ghwbga03i5aqxw,1,92.3,50.7,2025-04-24T17:17:17.819Z,2025-04-24T17:22:29Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676120813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497593,133,61,1,16,39,cfvya7igkhkas7wvsktwz6j8k,0,17.4,25.6,2025-04-24T17:17:21.331Z,2025-04-24T17:22:25Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676120893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497629,170,1,1,16,40,czkf5t3ai00ghwbga03i5aqxw,1,78.6,76.0,2025-04-24T17:17:22.328Z,2025-04-24T17:17:25Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,5676121093,212,13.4,5676121089,140,68.6,5676121095,213,2.47,5676121091,141,88.3,5676121087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497635,171,1,1,16,44,czkf5t3ai00ghwbga03i5aqxw,0,68.0,89.0,2025-04-24T17:17:25.834Z,2025-04-24T17:23:18Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676121123,212,16.6,5676121121,141,100.0,5676121125,213,0.51,5676121117,56,Left,5676121119,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497649,134,5,1,16,44,cfvya7igkhkas7wvsktwz6j8k,1,21.0,-1.4,2025-04-24T17:17:26.213Z,2025-04-24T17:52:36Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676121175,347,,5676121173,56,Back,5676121177,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497641,172,5,1,16,44,czkf5t3ai00ghwbga03i5aqxw,0,79.0,101.4,2025-04-24T17:17:26.213Z,2025-04-24T17:17:29Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,5676121141,56,Left,5676121143,347,,5676121191,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497745,135,1,1,16,58,cfvya7igkhkas7wvsktwz6j8k,0,27.9,0.0,2025-04-24T17:17:39.586Z,2025-04-24T17:17:41Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676121711,56,Back,5676121713,140,41.6,5676121715,141,7.0,5676121709,107,,5676121719,213,0.37,5676121717,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497751,173,1,1,17,0,czkf5t3ai00ghwbga03i5aqxw,0,65.7,79.4,2025-04-24T17:17:42.271Z,2025-04-24T17:17:42Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676121741,3,,5676121745,140,70.0,5676121747,141,65.8,5676121743,56,Center,5676121751,213,5.17,5676121749,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497763,136,3,1,17,2,cfvya7igkhkas7wvsktwz6j8k,0,37.0,31.0,2025-04-24T17:17:44.274Z,2025-04-24T18:10:11Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676121837,286,,5676121833,56,Back,5676121893,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497771,174,7,1,17,2,czkf5t3ai00ghwbga03i5aqxw,1,63.0,69.0,2025-04-24T17:17:44.275Z,2025-04-24T18:10:10Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676121879,285,,5676121855,56,Center,5676121875,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497779,175,1,1,17,3,czkf5t3ai00ghwbga03i5aqxw,0,70.2,59.3,2025-04-24T17:17:45.200Z,2025-04-24T17:17:46Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676121905,141,66.1,5676121903,140,78.0,5676121901,56,Center,5676121909,213,0.51,5676121907,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497789,137,61,1,17,6,cfvya7igkhkas7wvsktwz6j8k,1,33.0,26.8,2025-04-24T17:17:48.015Z,2025-04-24T17:23:57Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5676121953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497803,138,1,1,17,8,cfvya7igkhkas7wvsktwz6j8k,1,28.3,23.7,2025-04-24T17:17:50.050Z,2025-04-24T17:17:53Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676122053,212,37.3,5676122047,56,Back,5676122055,213,1.64,5676122051,141,78.4,5676122057,1,,5676122049,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497817,139,1,1,17,11,cfvya7igkhkas7wvsktwz6j8k,1,29.2,78.4,2025-04-24T17:17:52.865Z,2025-04-24T17:17:55Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676122139,212,6.6,5676122141,213,3.73,5676122133,56,Back,5676122137,141,73.0,5676122135,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497823,140,1,1,17,14,cfvya7igkhkas7wvsktwz6j8k,1,28.8,74.4,2025-04-24T17:17:55.570Z,2025-04-24T17:17:57Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676122177,141,74.5,5676122175,140,42.8,5676122181,213,0.00,5676122179,212,14.7,5676122173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497839,141,1,1,17,15,cfvya7igkhkas7wvsktwz6j8k,1,44.0,75.0,2025-04-24T17:17:57.186Z,2025-04-24T17:17:58Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676122287,212,13.1,5676122281,56,Back,5676122285,141,92.0,5676122289,213,2.06,5676122283,140,38.1,5676122293,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497853,142,1,1,17,17,cfvya7igkhkas7wvsktwz6j8k,1,38.1,92.0,2025-04-24T17:17:58.674Z,2025-04-24T17:18:02Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676122361,213,6.14,5676122359,212,17.1,5676122353,56,Left,5676122357,141,88.4,5676122355,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497857,143,3,1,17,21,cfvya7igkhkas7wvsktwz6j8k,0,60.2,87.6,2025-04-24T17:18:02.657Z,2025-04-24T17:18:06Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676122367,286,,5676122415,233,176,5676122365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497861,176,7,1,17,21,czkf5t3ai00ghwbga03i5aqxw,0,39.8,12.4,2025-04-24T17:18:02.658Z,2025-04-24T17:18:05Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676122383,56,Back,5676122385,285,,5676122387,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497885,177,83,1,17,23,czkf5t3ai00ghwbga03i5aqxw,0,40.1,12.0,2025-04-24T17:18:05.241Z,2025-04-24T17:18:12Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676122755,399,6bri5bqx4wq8jy49qf5hjney2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497877,144,50,1,17,24,cfvya7igkhkas7wvsktwz6j8k,1,62.4,93.2,2025-04-24T17:18:05.762Z,2025-04-24T17:18:11Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676122593,233,178,5676122487,286,,5676122485,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497897,178,7,1,17,24,czkf5t3ai00ghwbga03i5aqxw,1,37.6,6.8,2025-04-24T17:18:05.763Z,2025-04-24T17:18:10Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676122587,233,144,5676122569,56,Back,5676122571,285,,5676122565,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497899,145,5,1,17,26,cfvya7igkhkas7wvsktwz6j8k,1,65.2,101.3,2025-04-24T17:18:07.985Z,2025-04-24T17:52:36Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,5676122693,233,179,5676122579,347,,5676122577,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497917,179,5,1,17,26,czkf5t3ai00ghwbga03i5aqxw,0,34.8,-1.3,2025-04-24T17:18:07.985Z,2025-04-24T17:52:36Z,a3jetivxcnpp4z36nhboz5ysq,S. Haarala,,5676122691,347,,5676122697,233,145,5676122689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805497991,146,1,1,17,41,cfvya7igkhkas7wvsktwz6j8k,1,64.8,100.0,2025-04-24T17:18:23.090Z,2025-04-24T17:18:24Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676123137,56,Left,5676123135,107,,5676123149,213,5.17,5676123139,140,69.2,5676123145,212,10.5,5676123141,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498001,147,1,1,17,43,cfvya7igkhkas7wvsktwz6j8k,1,69.7,87.7,2025-04-24T17:18:24.451Z,2025-04-24T17:18:27Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5676123221,140,64.7,5676123223,141,95.0,5676123225,212,7.2,5676123219,56,Left,5676123227,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498007,148,1,1,17,45,cfvya7igkhkas7wvsktwz6j8k,1,65.3,92.9,2025-04-24T17:18:27.300Z,2025-04-24T17:18:31Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676123281,213,4.41,5676123271,155,,5676123275,140,55.9,5676123277,141,46.1,5676123283,1,,5676123273,56,Center,5676123279,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498013,149,1,1,17,49,cfvya7igkhkas7wvsktwz6j8k,1,56.3,47.6,2025-04-24T17:18:31.314Z,2025-04-24T17:18:34Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5676123317,140,68.0,5676123319,141,34.8,5676123323,213,5.67,5676123321,212,15.1,5676123315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498021,150,4,1,17,52,cfvya7igkhkas7wvsktwz6j8k,1,66.1,38.8,2025-04-24T17:18:34.051Z,2025-04-24T17:52:44Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5676123357,13,,5676123363,152,,5676123407,233,180,5676123359,295,,5676123365,286,,5676123361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498017,180,4,1,17,52,czkf5t3ai00ghwbga03i5aqxw,0,33.9,61.2,2025-04-24T17:18:34.052Z,2025-04-24T17:52:44Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676123379,285,,5676123373,295,,5676123377,152,,5676123413,233,150,5676123371,13,,5676123375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498189,154,1,1,18,28,cfvya7igkhkas7wvsktwz6j8k,0,68.6,39.5,2025-04-24T17:19:09.428Z,2025-04-24T17:19:12Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676124319,152,,5676124327,212,31.0,5676124329,213,0.25,5676124317,155,,5676124315,5,,5676124323,140,97.2,5676124321,56,Center,5676124325,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498291,183,1,1,18,39,czkf5t3ai00ghwbga03i5aqxw,1,11.7,50.3,2025-04-24T17:19:20.665Z,2025-04-24T17:19:27Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,5676124869,141,36.3,5676124863,123,,5676124873,213,4.80,5676124867,140,12.5,5676124865,56,Back,5676124871,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498313,184,1,1,18,46,czkf5t3ai00ghwbga03i5aqxw,1,24.8,34.5,2025-04-24T17:19:27.720Z,2025-04-24T17:19:32Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676124967,212,20.9,5676124969,213,5.06,5676124963,140,31.6,5676124961,56,Back,5676124965,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498327,185,1,1,18,50,czkf5t3ai00ghwbga03i5aqxw,1,26.7,8.8,2025-04-24T17:19:31.928Z,2025-04-24T17:19:35Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676125071,212,27.5,5676125059,56,Back,5676125067,141,29.2,5676125063,140,4.1,5676125073,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498357,186,1,1,18,54,czkf5t3ai00ghwbga03i5aqxw,1,3.0,37.3,2025-04-24T17:19:35.792Z,2025-04-24T17:19:41Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,5676125253,212,27.0,5676125247,56,Back,5676125251,141,74.8,5676125255,213,1.24,5676125249,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498387,187,1,1,18,59,czkf5t3ai00ghwbga03i5aqxw,1,27.0,77.8,2025-04-24T17:19:40.872Z,2025-04-24T17:19:45Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,5676125403,56,Back,5676125409,212,14.0,5676125411,213,1.14,5676125405,140,32.5,5676125407,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498413,188,1,1,19,4,czkf5t3ai00ghwbga03i5aqxw,1,44.9,93.3,2025-04-24T17:19:45.504Z,2025-04-24T17:19:49Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,5676125549,212,21.4,5676125543,56,Center,5676125551,213,5.32,5676125547,141,67.5,5676125545,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498445,189,1,1,19,7,czkf5t3ai00ghwbga03i5aqxw,1,56.3,66.6,2025-04-24T17:19:49.016Z,2025-04-24T17:19:54Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,5676125731,212,36.0,5676125735,1,,5676125729,141,13.8,5676125733,213,4.79,5676125725,56,Right,5676125727,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498455,190,1,1,19,12,czkf5t3ai00ghwbga03i5aqxw,1,67.6,18.0,2025-04-24T17:19:54.089Z,2025-04-24T17:19:54Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676125777,141,22.4,5676125781,213,2.31,5676125775,140,65.0,5676125779,212,4.1,5676125773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498467,191,1,1,19,13,czkf5t3ai00ghwbga03i5aqxw,0,64.7,22.5,2025-04-24T17:19:54.752Z,2025-04-24T17:19:56Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676125845,140,76.4,5676125851,213,0.36,5676125843,56,Center,5676125849,212,13.2,5676125847,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498497,156,1,1,19,16,cfvya7igkhkas7wvsktwz6j8k,1,21.3,68.4,2025-04-24T17:19:58.067Z,2025-04-24T17:20:01Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5676126009,140,24.8,5676126011,141,73.3,5676126013,212,5.0,5676126007,56,Back,5676126015,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498509,157,3,1,19,19,cfvya7igkhkas7wvsktwz6j8k,1,40.2,86.4,2025-04-24T17:20:01.266Z,2025-04-24T18:10:18Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676126061,286,,5676126083,233,192,5676126059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498501,192,45,1,19,19,czkf5t3ai00ghwbga03i5aqxw,0,59.8,13.6,2025-04-24T17:20:01.266Z,2025-04-24T18:10:18Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676126033,285,,5676126031,56,Right,5676126115,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498519,158,1,1,19,21,cfvya7igkhkas7wvsktwz6j8k,0,43.6,92.7,2025-04-24T17:20:03.106Z,2025-04-24T17:20:04Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5676126149,213,5.68,5676126147,212,12.7,5676126143,140,53.6,5676126141,56,Left,5676126145,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498517,193,8,1,19,22,czkf5t3ai00ghwbga03i5aqxw,1,44.4,21.5,2025-04-24T17:20:04.113Z,2025-04-24T17:20:04Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676126135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498567,195,1,1,19,24,czkf5t3ai00ghwbga03i5aqxw,1,38.3,18.5,2025-04-24T17:20:05.520Z,2025-04-24T17:20:14Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,5676126409,56,Back,5676126415,212,33.6,5676126413,141,36.9,5676126411,140,8.6,5676126417,213,2.76,5676126419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498579,196,1,1,19,33,czkf5t3ai00ghwbga03i5aqxw,1,9.3,40.6,2025-04-24T17:20:14.592Z,2025-04-24T17:20:17Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,5676126497,140,28.4,5676126501,212,29.3,5676126495,56,Back,5676126499,141,9.1,5676126503,213,5.46,5676126493,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498581,197,61,1,19,36,czkf5t3ai00ghwbga03i5aqxw,1,28.3,9.1,2025-04-24T17:20:17.433Z,2025-04-24T17:20:17Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,5676126507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498599,198,1,1,19,37,czkf5t3ai00ghwbga03i5aqxw,0,27.1,12.3,2025-04-24T17:20:19.017Z,2025-04-24T17:20:19Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,5676126585,213,0.10,5676126581,141,17.0,5676126583,212,30.5,5676126575,155,,5676126577,56,Right,5676126579,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
