id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2818873533,214,1,1,19,32,9zqn9ugvg64it0lr5z8cq4g9v,1,60.9,87.5,2025-05-25T14:50:02.319Z,2025-05-25T14:50:04Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749984265,56,Left,5749984269,141,91.7,5749984273,213,0.11,5749984267,140,86.5,5749984271,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873537,215,61,1,19,34,9zqn9ugvg64it0lr5z8cq4g9v,0,91.3,87.5,2025-05-25T14:50:04.271Z,2025-05-25T14:50:04Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5749984293,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873551,177,12,1,19,35,czkf5t3ai00ghwbga03i5aqxw,1,9.2,12.9,2025-05-25T14:50:04.986Z,2025-05-25T14:50:06Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5749984347,212,9.3,5749984343,140,9.0,5749984341,56,Back,5749984345,141,0.0,5749984349,213,4.69,5749984359,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873553,178,5,1,19,35,czkf5t3ai00ghwbga03i5aqxw,0,9.6,-1.2,2025-05-25T14:50:05.167Z,2025-05-25T15:22:28Z,5jos8v6hr086q8at9iuyhwded,M. Tenho,,,5749984353,347,,5749984373,233,216,5749984351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873545,216,5,1,19,35,9zqn9ugvg64it0lr5z8cq4g9v,1,90.4,101.2,2025-05-25T14:50:05.167Z,2025-05-25T15:22:27Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5749984325,56,Left,5749984327,347,,5749984355,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873573,217,1,1,19,42,9zqn9ugvg64it0lr5z8cq4g9v,1,76.4,100.0,2025-05-25T14:50:11.936Z,2025-05-25T14:50:13Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749984477,213,3.49,5749984471,140,58.9,5749984467,107,,5749984475,212,19.6,5749984469,56,Left,5749984473,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873593,218,1,1,19,43,9zqn9ugvg64it0lr5z8cq4g9v,1,58.8,91.1,2025-05-25T14:50:13.135Z,2025-05-25T14:50:16Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749984603,212,12.6,5749984597,56,Center,5749984605,213,4.74,5749984601,141,72.6,5749984599,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873609,219,1,1,19,46,9zqn9ugvg64it0lr5z8cq4g9v,1,67.3,75.7,2025-05-25T14:50:15.857Z,2025-05-25T14:50:19Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5749984699,213,1.19,5749984695,141,94.8,5749984691,56,Left,5749984693,140,72.3,5749984697,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873615,220,1,1,19,49,9zqn9ugvg64it0lr5z8cq4g9v,1,70.8,96.3,2025-05-25T14:50:19.502Z,2025-05-25T14:50:21Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749984727,212,17.3,5749984723,140,58.5,5749984721,56,Left,5749984729,213,3.87,5749984725,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873629,221,1,1,19,51,9zqn9ugvg64it0lr5z8cq4g9v,1,58.5,76.1,2025-05-25T14:50:21.263Z,2025-05-25T14:50:24Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749984803,140,56.3,5749984805,141,55.2,5749984813,213,4.55,5749984801,56,Center,5749984807,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873643,222,1,1,19,54,9zqn9ugvg64it0lr5z8cq4g9v,1,56.1,53.6,2025-05-25T14:50:24.351Z,2025-05-25T14:50:27Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5749984855,140,61.2,5749984859,212,18.0,5749984861,213,5.01,5749984853,56,Center,5749984857,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873655,223,1,1,19,57,9zqn9ugvg64it0lr5z8cq4g9v,1,60.6,32.8,2025-05-25T14:50:26.879Z,2025-05-25T14:50:31Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5749984943,213,1.28,5749984939,141,43.3,5749984935,56,Center,5749984937,140,62.6,5749984941,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873671,224,1,1,20,1,9zqn9ugvg64it0lr5z8cq4g9v,1,66.0,37.3,2025-05-25T14:50:31.599Z,2025-05-25T14:50:33Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5749985027,212,11.1,5749985023,140,75.1,5749985021,56,Center,5749985025,141,45.5,5749985029,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873691,179,83,1,20,2,czkf5t3ai00ghwbga03i5aqxw,1,25.5,52.3,2025-05-25T14:50:32.312Z,2025-05-25T15:23:01Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5750121605,399,3durmgxmp7tzxsr234mlhot1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873675,225,61,1,20,3,9zqn9ugvg64it0lr5z8cq4g9v,0,74.5,47.7,2025-05-25T14:50:33.311Z,2025-05-25T15:23:02Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5749985039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873709,181,1,1,20,4,czkf5t3ai00ghwbga03i5aqxw,0,24.1,58.1,2025-05-25T14:50:34.617Z,2025-05-25T15:23:53Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749985207,141,54.2,5749985211,213,6.05,5749985203,56,Back,5749985205,140,34.6,5749985209,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873683,226,8,1,20,5,9zqn9ugvg64it0lr5z8cq4g9v,1,66.2,44.8,2025-05-25T14:50:35.199Z,2025-05-25T14:50:35Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5749985079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873697,227,83,1,20,7,9zqn9ugvg64it0lr5z8cq4g9v,0,66.1,46.7,2025-05-25T14:50:36.976Z,2025-05-25T15:23:55Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5749985381,399,2zjl0xu23wp9j6ciq25irsq38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873703,228,83,1,20,8,9zqn9ugvg64it0lr5z8cq4g9v,0,65.8,47.3,2025-05-25T14:50:38.081Z,2025-05-25T15:24:00Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5749985373,399,2zjl0xu23wp9j6ciq25irsq38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873725,182,1,1,20,9,czkf5t3ai00ghwbga03i5aqxw,1,32.1,49.6,2025-05-25T14:50:39.049Z,2025-05-25T14:50:41Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5749985297,212,8.0,5749985291,56,Back,5749985295,141,43.6,5749985299,213,5.75,5749985293,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873737,183,1,1,20,11,czkf5t3ai00ghwbga03i5aqxw,0,37.7,42.5,2025-05-25T14:50:41.354Z,2025-05-25T14:50:44Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5749985353,56,Center,5749985367,213,0.31,5749985357,140,73.4,5749985361,141,60.3,5749985349,155,,5749985369,1,,5749985365,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873751,229,59,1,20,13,9zqn9ugvg64it0lr5z8cq4g9v,1,23.3,33.9,2025-05-25T14:50:43.535Z,2025-05-25T14:50:44Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5749985417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873759,230,12,1,20,14,9zqn9ugvg64it0lr5z8cq4g9v,1,23.8,33.9,2025-05-25T14:50:44.271Z,2025-05-25T14:50:45Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5749985453,56,Back,5749985507,167,,5749985457,141,0.0,5749985461,213,5.21,5749985459,212,27.8,5749985455,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873773,184,5,1,20,15,czkf5t3ai00ghwbga03i5aqxw,1,61.4,101.6,2025-05-25T14:50:44.969Z,2025-05-25T15:22:28Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5749985529,347,,5749985541,233,231,5749985527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873763,231,5,1,20,15,9zqn9ugvg64it0lr5z8cq4g9v,0,38.6,-1.6,2025-05-25T14:50:44.969Z,2025-05-25T14:50:49Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5749985473,56,Back,5749985475,347,,5749985567,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873863,185,1,1,20,25,czkf5t3ai00ghwbga03i5aqxw,1,58.1,100.0,2025-05-25T14:50:55.241Z,2025-05-25T14:51:23Z,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,5749986067,213,3.51,5749986063,141,94.7,5749986057,107,,5749986061,140,46.9,5749986059,56,Back,5749986065,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873871,186,1,1,20,29,czkf5t3ai00ghwbga03i5aqxw,1,46.9,94.7,2025-05-25T14:50:59.009Z,2025-05-25T14:51:00Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5749986115,213,3.34,5749986109,140,29.7,5749986111,141,89.3,5749986107,56,Back,5749986113,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873899,187,1,1,20,30,czkf5t3ai00ghwbga03i5aqxw,1,29.7,89.1,2025-05-25T14:51:00.145Z,2025-05-25T14:51:06Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749986321,141,67.8,5749986319,140,15.0,5749986323,212,21.2,5749986325,213,3.90,5749986317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873905,188,1,1,20,36,czkf5t3ai00ghwbga03i5aqxw,1,14.6,68.2,2025-05-25T14:51:06.553Z,2025-05-25T14:51:07Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5749986351,56,Back,5749986361,213,0.76,5749986359,212,15.9,5749986357,141,84.2,5749986353,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873929,189,1,1,20,37,czkf5t3ai00ghwbga03i5aqxw,1,25.6,84.2,2025-05-25T14:51:07.585Z,2025-05-25T14:51:12Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749986475,213,3.99,5749986473,212,18.2,5749986469,140,14.1,5749986467,56,Back,5749986471,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873941,190,1,1,20,42,czkf5t3ai00ghwbga03i5aqxw,1,18.5,49.0,2025-05-25T14:51:12.041Z,2025-05-25T15:25:32Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5749986535,1,,5749986527,140,54.9,5749986523,155,,5749986531,212,40.1,5749986533,213,5.97,5749986525,56,Center,5749986529,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873947,191,44,1,20,43,czkf5t3ai00ghwbga03i5aqxw,1,54.8,30.4,2025-05-25T14:51:13.454Z,2025-05-25T15:31:17Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5749986563,286,,5749986561,56,Center,5749986625,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873949,232,44,1,20,43,9zqn9ugvg64it0lr5z8cq4g9v,0,45.2,69.6,2025-05-25T14:51:13.455Z,2025-05-25T15:31:17Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749986575,56,Back,5749986585,233,191,5749986577,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818901247,405,1,1,20,44,czkf5t3ai00ghwbga03i5aqxw,0,52.3,35.0,2025-05-25T14:51:13.708Z,2025-05-25T15:25:59Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5750137847,213,6.15,5750137837,168,,5750137841,140,56.1,5750137845,212,4.0,5750137835,3,,5750137839,56,Center,5750137843,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873951,233,61,1,20,45,9zqn9ugvg64it0lr5z8cq4g9v,1,45.7,74.5,2025-05-25T14:51:15.280Z,2025-05-25T15:26:02Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749986583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873971,235,1,1,20,49,9zqn9ugvg64it0lr5z8cq4g9v,1,44.2,93.3,2025-05-25T14:51:18.783Z,2025-05-25T14:51:21Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749986725,56,Back,5749986731,212,22.9,5749986729,141,69.1,5749986733,213,3.94,5749986727,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818873995,236,1,1,20,51,9zqn9ugvg64it0lr5z8cq4g9v,1,29.4,68.7,2025-05-25T14:51:21.055Z,2025-05-25T14:51:25Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749986847,56,Back,5749986853,212,10.0,5749986851,141,60.6,5749986849,140,37.3,5749986855,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874009,237,1,1,20,56,9zqn9ugvg64it0lr5z8cq4g9v,1,38.2,41.6,2025-05-25T14:51:25.871Z,2025-05-25T14:51:31Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5749986979,141,18.9,5749986983,213,4.57,5749986975,56,Back,5749986981,212,15.6,5749986977,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874015,238,1,1,21,1,9zqn9ugvg64it0lr5z8cq4g9v,1,52.7,16.7,2025-05-25T14:51:31.183Z,2025-05-25T14:51:33Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5749987019,56,Right,5749987027,213,4.61,5749987021,140,51.9,5749987025,212,8.5,5749987023,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874019,239,50,1,21,3,9zqn9ugvg64it0lr5z8cq4g9v,1,43.8,9.0,2025-05-25T14:51:32.912Z,2025-05-25T15:28:18Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5749987045,286,,5749987109,233,192,5749987043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874029,192,7,1,21,3,czkf5t3ai00ghwbga03i5aqxw,0,56.2,91.0,2025-05-25T14:51:32.913Z,2025-05-25T14:52:00Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5749987099,56,Left,5749987101,285,,5749987103,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874027,240,1,1,21,3,9zqn9ugvg64it0lr5z8cq4g9v,0,42.3,7.7,2025-05-25T14:51:33.239Z,2025-05-25T15:28:16Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5749987093,213,1.02,5750149267,233,407,5749987087,140,44.7,5750149265,236,,5749987085,56,Back,5749987089,141,13.7,5750149271,286,,5749987091,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818903267,407,74,1,21,3,czkf5t3ai00ghwbga03i5aqxw,1,22.0,22.7,2025-05-25T14:51:33.240Z,2025-05-25T15:31:20Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5750149287,233,240,5750149219,56,Back,5750149221,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818903563,548,61,1,21,5,9zqn9ugvg64it0lr5z8cq4g9v,1,49.3,20.4,2025-05-25T14:51:34.708Z,2025-05-25T15:28:11Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5750150985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874057,193,43,1,21,5,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-25T14:51:35.643Z,2025-05-25T15:28:14Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5750151283,144,61,5749987269,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874039,241,4,1,21,8,9zqn9ugvg64it0lr5z8cq4g9v,1,45.0,26.0,2025-05-25T14:51:38.191Z,2025-05-25T14:51:51Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5749987305,233,194,5749987157,13,,5749987573,295,,5749987159,56,Back,5749987161,152,,5749987165,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874059,194,4,1,21,8,czkf5t3ai00ghwbga03i5aqxw,0,55.0,74.0,2025-05-25T14:51:38.192Z,2025-05-25T14:52:04Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5749987297,56,Center,5749988035,295,,5749987303,285,,5749987295,13,,5749987299,152,,5749987323,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874147,242,1,1,21,25,9zqn9ugvg64it0lr5z8cq4g9v,1,46.2,25.8,2025-05-25T14:51:55.200Z,2025-05-25T14:51:56Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5749987743,152,,5749987753,213,0.97,5749987747,140,53.5,5749987749,141,42.1,5749987745,56,Center,5749987741,5,,5749987751,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874153,243,1,1,21,26,9zqn9ugvg64it0lr5z8cq4g9v,1,53.5,42.1,2025-05-25T14:51:56.560Z,2025-05-25T14:51:57Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5749987771,140,44.7,5749987777,213,3.99,5749987769,56,Back,5749987773,141,26.8,5749987775,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874183,244,1,1,21,28,9zqn9ugvg64it0lr5z8cq4g9v,1,44.5,27.9,2025-05-25T14:51:57.823Z,2025-05-25T14:52:01Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5749987917,212,26.9,5749987911,56,Back,5749987915,141,63.7,5749987919,213,2.01,5749987913,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874195,245,1,1,21,31,9zqn9ugvg64it0lr5z8cq4g9v,1,35.0,63.3,2025-05-25T14:52:01.039Z,2025-05-25T14:52:03Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749988003,212,28.9,5749987999,140,56.1,5749988005,213,0.70,5749988001,141,90.5,5749987997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874209,246,1,1,21,33,9zqn9ugvg64it0lr5z8cq4g9v,1,55.2,88.7,2025-05-25T14:52:03.360Z,2025-05-25T14:52:05Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749988073,140,58.3,5749988077,212,12.1,5749988079,213,4.98,5749988075,141,71.5,5749988069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874217,247,1,1,21,35,9zqn9ugvg64it0lr5z8cq4g9v,1,58.1,71.4,2025-05-25T14:52:05.119Z,2025-05-25T14:52:06Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5749988113,141,88.9,5749988115,212,19.8,5749988111,140,43.0,5749988109,56,Back,5749988117,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874231,248,1,1,21,36,9zqn9ugvg64it0lr5z8cq4g9v,1,42.0,88.9,2025-05-25T14:52:06.416Z,2025-05-25T14:52:08Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749988171,141,62.1,5749988167,56,Back,5749988169,140,31.9,5749988173,212,21.1,5749988175,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874255,249,1,1,21,38,9zqn9ugvg64it0lr5z8cq4g9v,1,31.9,62.1,2025-05-25T14:52:08.703Z,2025-05-25T14:52:13Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749988321,140,41.7,5749988327,213,5.70,5749988319,56,Back,5749988323,141,52.1,5749988325,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874267,250,1,1,21,43,9zqn9ugvg64it0lr5z8cq4g9v,1,38.3,56.7,2025-05-25T14:52:13.425Z,2025-05-25T14:52:15Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5749988369,213,0.75,5749988365,141,68.5,5749988361,56,Back,5749988363,140,46.5,5749988367,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874293,251,1,1,21,45,9zqn9ugvg64it0lr5z8cq4g9v,1,46.5,68.5,2025-05-25T14:52:14.880Z,2025-05-25T14:52:20Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5749988553,140,31.3,5749988557,212,30.8,5749988555,141,29.8,5749988559,213,4.17,5749988551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874307,252,1,1,21,50,9zqn9ugvg64it0lr5z8cq4g9v,1,42.9,29.8,2025-05-25T14:52:20.416Z,2025-05-25T14:52:24Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5749988635,140,35.8,5749988639,212,22.8,5749988641,213,1.90,5749988633,56,Back,5749988637,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874323,253,1,1,21,54,9zqn9ugvg64it0lr5z8cq4g9v,1,42.0,69.0,2025-05-25T14:52:23.936Z,2025-05-25T14:52:28Z,17jltcnnaha4707duh52hirit,M. Lode,,,5749988747,213,0.72,5749988741,140,60.7,5749988745,212,26.2,5749988739,56,Left,5749988743,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874343,254,1,1,21,58,9zqn9ugvg64it0lr5z8cq4g9v,1,67.7,94.1,2025-05-25T14:52:27.872Z,2025-05-25T14:52:31Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749988833,141,79.3,5749988835,212,10.3,5749988829,56,Left,5749988831,140,65.6,5749988837,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874351,255,1,1,22,1,9zqn9ugvg64it0lr5z8cq4g9v,1,65.7,78.8,2025-05-25T14:52:31.151Z,2025-05-25T14:52:33Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5749988895,56,Left,5749988899,141,95.7,5749988903,213,0.97,5749988901,212,13.9,5749988897,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874359,256,1,1,22,3,9zqn9ugvg64it0lr5z8cq4g9v,1,78.9,95.6,2025-05-25T14:52:33.695Z,2025-05-25T14:52:36Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5749988933,56,Center,5749988929,2,,5749988937,141,52.8,5749988939,212,30.2,5749988935,140,86.6,5749988931,155,,5749988941,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874363,257,61,1,22,6,9zqn9ugvg64it0lr5z8cq4g9v,0,88.0,52.8,2025-05-25T14:52:36.448Z,2025-05-25T14:52:36Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5749988957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874395,195,12,1,22,8,czkf5t3ai00ghwbga03i5aqxw,1,12.1,48.1,2025-05-25T14:52:37.761Z,2025-05-25T14:52:41Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5749989097,212,12.9,5749989091,56,Back,5749989099,213,6.03,5749989095,141,43.4,5749989093,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874389,258,1,1,22,9,9zqn9ugvg64it0lr5z8cq4g9v,1,76.2,57.2,2025-05-25T14:52:38.768Z,2025-05-25T14:52:41Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5749989077,213,5.11,5749989071,140,82.6,5749989075,212,17.2,5749989073,141,33.9,5749989069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818874391,259,1,1,22,11,9zqn9ugvg64it0lr5z8cq4g9v,0,86.7,28.3,2025-05-25T14:52:40.912Z,2025-05-25T14:52:41Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5749989085,141,37.1,5749989089,213,0.95,5749989083,140,90.8,5749989087,212,7.4,5749989081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
