id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2818183283,173,28,1,20,7,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-24T13:20:59.463Z,2025-05-24T13:27:43Z,,,,,5746178325,233,231,5746156987,55,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183363,231,28,1,20,7,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-24T13:20:59.463Z,2025-05-24T13:27:43Z,,,,,5746178333,233,173,5746157391,55,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183705,174,1,1,20,49,durq4oppf7c08tnbzrlebt0uz,0,5.2,43.3,2025-05-24T13:21:41.800Z,2025-05-24T13:21:46Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5746159237,141,31.8,5746159231,124,,5746159243,1,,5746159235,140,57.2,5746159233,56,Center,5746159245,74,,5746159241,213,6.14,5746159239,212,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183715,232,1,1,20,54,cfvya7igkhkas7wvsktwz6j8k,0,33.4,72.3,2025-05-24T13:21:46.410Z,2025-05-24T13:21:47Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5746159275,3,,5746159281,141,72.7,5746159277,56,Back,5746159285,213,0.02,5746159283,212,15.1,5746159279,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183763,175,1,1,20,56,durq4oppf7c08tnbzrlebt0uz,1,53.6,31.2,2025-05-24T13:21:48.215Z,2025-05-24T13:21:51Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5746159481,140,54.5,5746159485,141,40.7,5746159477,3,,5746159489,212,6.5,5746159493,213,1.43,5746159479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183769,176,43,1,20,59,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-24T13:21:51.816Z,2025-05-24T13:22:07Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5746160265,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183775,177,61,1,21,0,durq4oppf7c08tnbzrlebt0uz,1,54.5,40.7,2025-05-24T13:21:52.381Z,2025-05-24T13:21:52Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5746159539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183789,178,1,1,21,1,durq4oppf7c08tnbzrlebt0uz,1,46.3,33.3,2025-05-24T13:21:53.703Z,2025-05-24T13:21:54Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5746159623,141,24.1,5746159625,212,11.7,5746159621,140,36.9,5746159627,213,3.71,5746159619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183797,179,1,1,21,2,durq4oppf7c08tnbzrlebt0uz,1,36.9,24.1,2025-05-24T13:21:54.439Z,2025-05-24T13:21:55Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5746159663,56,Back,5746159665,140,38.9,5746159671,213,1.07,5746159667,141,29.7,5746159669,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183855,180,1,1,21,3,durq4oppf7c08tnbzrlebt0uz,1,38.9,29.7,2025-05-24T13:21:55.095Z,2025-05-24T13:22:01Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5746159965,140,50.6,5746159971,213,5.62,5746159967,141,15.5,5746159969,212,15.6,5746159963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183859,181,1,1,21,9,durq4oppf7c08tnbzrlebt0uz,0,61.4,16.7,2025-05-24T13:22:01.270Z,2025-05-24T13:22:02Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746159989,56,Center,5746159993,141,30.1,5746159995,212,30.5,5746159997,213,0.30,5746159991,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183945,234,1,1,21,13,cfvya7igkhkas7wvsktwz6j8k,1,10.9,56.4,2025-05-24T13:22:05.488Z,2025-05-24T13:22:10Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746160459,213,4.79,5746160451,56,Back,5746160457,212,11.5,5746160455,141,39.5,5746160447,123,,5746160453,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818183979,235,1,1,21,18,cfvya7igkhkas7wvsktwz6j8k,1,20.5,37.0,2025-05-24T13:22:09.993Z,2025-05-24T13:22:15Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746160623,140,12.2,5746160621,56,Back,5746160627,212,26.7,5746160625,141,74.1,5746160629,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184013,236,1,1,21,23,cfvya7igkhkas7wvsktwz6j8k,1,14.3,70.0,2025-05-24T13:22:15.776Z,2025-05-24T13:22:19Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746160801,140,6.7,5746160807,213,4.27,5746160805,212,18.5,5746160799,56,Back,5746160803,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184037,237,1,1,21,27,cfvya7igkhkas7wvsktwz6j8k,1,6.2,37.0,2025-05-24T13:22:19.762Z,2025-05-24T13:22:22Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746160949,213,4.56,5746160939,140,4.2,5746160941,141,16.2,5746160945,212,14.3,5746160935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184073,238,1,1,21,30,cfvya7igkhkas7wvsktwz6j8k,1,4.3,15.9,2025-05-24T13:22:22.113Z,2025-05-24T13:22:25Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746161129,140,62.3,5746161133,212,63.6,5746161131,141,43.0,5746161127,56,Center,5746161137,1,,5746161125,157,,5746161135,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184087,239,1,1,21,33,cfvya7igkhkas7wvsktwz6j8k,1,62.5,43.1,2025-05-24T13:22:25.153Z,2025-05-24T13:22:26Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5746161219,213,3.69,5746161217,212,6.8,5746161211,56,Center,5746161215,141,37.9,5746161231,156,,5746161213,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184143,240,1,1,21,39,cfvya7igkhkas7wvsktwz6j8k,0,69.5,4.9,2025-05-24T13:22:31.544Z,2025-05-24T13:22:32Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746161509,212,3.3,5746161511,213,0.33,5746161599,286,,5746161501,140,72.5,5746161505,141,6.5,5746161593,236,,5746161595,233,183,5746161499,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184155,183,74,1,21,39,durq4oppf7c08tnbzrlebt0uz,1,22.4,94.8,2025-05-24T13:22:31.545Z,2025-05-24T13:27:44Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746161561,56,Back,5746161563,285,,5746161611,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184171,184,5,1,21,41,durq4oppf7c08tnbzrlebt0uz,0,26.5,100.8,2025-05-24T13:22:33.154Z,2025-05-24T13:27:39Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746161681,233,241,5746161665,347,,5746161663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184169,241,5,1,21,41,cfvya7igkhkas7wvsktwz6j8k,1,73.5,-0.8,2025-05-24T13:22:33.154Z,2025-05-24T13:27:39Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746161651,347,,5746161649,56,Right,5746161671,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184239,242,1,1,21,53,cfvya7igkhkas7wvsktwz6j8k,0,72.9,0.0,2025-05-24T13:22:45.401Z,2025-05-24T13:22:46Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746162111,140,82.1,5746162117,213,0.82,5746162107,107,,5746162109,56,Right,5746162115,212,14.2,5746162113,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184273,185,1,1,21,55,durq4oppf7c08tnbzrlebt0uz,1,22.3,88.0,2025-05-24T13:22:47.175Z,2025-05-24T13:22:49Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5746162289,56,Back,5746162293,141,82.4,5746162295,212,7.5,5746162297,213,5.75,5746162291,140,28.5,5746162287,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184293,186,1,1,21,57,durq4oppf7c08tnbzrlebt0uz,1,28.5,82.4,2025-05-24T13:22:49.031Z,2025-05-24T13:22:50Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5746162397,56,Back,5746162405,212,11.7,5746162401,140,20.3,5746162407,213,2.40,5746162403,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184401,188,1,1,22,0,durq4oppf7c08tnbzrlebt0uz,1,22.0,93.8,2025-05-24T13:22:52.119Z,2025-05-24T13:23:53Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,1.0,5746162987,155,,5746162999,1,,5746162993,141,79.1,5746166307,210,13,5746162989,56,Left,5746162991,140,70.6,5746162997,213,6.09,5746162995,212,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184395,243,43,1,22,8,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-24T13:23:00.497Z,2025-05-24T13:23:28Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746162945,285,0,5746164633,144,45,5746162943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184407,189,13,1,22,9,durq4oppf7c08tnbzrlebt0uz,1,87.9,68.7,2025-05-24T13:23:01.175Z,2025-05-24T13:23:53Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746163037,56,Center,5746165489,23,,5746163033,64,,5746165491,72,,5746166329,231,51.4,5746166323,103,72.2,5746166327,230,99.9,5746166315,29,,5746166321,102,54.3,5746166313,74,,5746166325,215,,5746166317,55,188,,,,,,,,,,,,,,,,,
2818184419,190,5,1,22,10,durq4oppf7c08tnbzrlebt0uz,0,101.2,57.8,2025-05-24T13:23:02.695Z,2025-05-24T13:27:40Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5746163095,56,Center,5746163097,346,,5746164221,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184623,244,5,1,22,10,cfvya7igkhkas7wvsktwz6j8k,1,-1.2,42.2,2025-05-24T13:23:02.695Z,2025-05-24T13:27:39Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746164217,233,190,5746164195,56,Back,5746164199,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184639,245,1,1,22,29,cfvya7igkhkas7wvsktwz6j8k,1,4.2,39.4,2025-05-24T13:23:21.921Z,2025-05-24T13:24:20Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746164283,140,12.1,5746167813,189,,5746164281,56,Back,5746164287,212,23.4,5746164285,141,71.5,5746164289,213,1.21,5746164293,237,,5746164279,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184645,246,1,1,22,31,cfvya7igkhkas7wvsktwz6j8k,1,12.1,71.5,2025-05-24T13:23:23.496Z,2025-05-24T13:24:13Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746167457,189,,5746164319,141,85.1,5746164323,212,20.0,5746164311,56,Back,5746164315,140,29.0,5746164327,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184655,247,1,1,22,32,cfvya7igkhkas7wvsktwz6j8k,1,29.0,85.1,2025-05-24T13:23:24.279Z,2025-05-24T13:24:26Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5746164377,140,21.1,5746164381,212,10.3,5746164375,56,Back,5746164383,213,3.78,5746164379,141,76.1,5746168199,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184681,248,1,1,22,33,cfvya7igkhkas7wvsktwz6j8k,1,21.1,76.1,2025-05-24T13:23:25.152Z,2025-05-24T13:24:27Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746164555,213,4.15,5746164549,140,9.1,5746164547,56,Back,5746164551,141,47.0,5746164553,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184693,249,1,1,22,35,cfvya7igkhkas7wvsktwz6j8k,0,7.7,45.4,2025-05-24T13:23:27.785Z,2025-05-24T13:23:28Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5746164609,213,6.02,5746164611,1,,5746164607,212,61.4,5746164601,56,Center,5746164605,141,22.2,5746164599,157,,5746164603,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184725,191,1,1,22,38,durq4oppf7c08tnbzrlebt0uz,0,29.6,62.7,2025-05-24T13:23:30.263Z,2025-05-24T13:23:45Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5746164793,141,63.1,5746164789,56,Back,5746164787,3,,5746164791,140,34.6,5746164797,213,0.05,5746164795,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184763,250,1,1,22,39,cfvya7igkhkas7wvsktwz6j8k,1,59.2,16.8,2025-05-24T13:23:31.760Z,2025-05-24T13:23:33Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746165023,56,Right,5746165025,140,66.0,5746165031,213,5.39,5746165029,212,11.4,5746165027,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184777,251,1,1,22,41,cfvya7igkhkas7wvsktwz6j8k,1,66.0,3.7,2025-05-24T13:23:33.713Z,2025-05-24T13:23:34Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5746165113,140,53.7,5746165115,141,9.1,5746165117,212,13.4,5746165111,56,Right,5746165119,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184809,252,1,1,22,42,cfvya7igkhkas7wvsktwz6j8k,1,53.7,9.1,2025-05-24T13:23:34.577Z,2025-05-24T13:23:37Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746165235,56,Center,5746165243,141,27.7,5746165237,140,52.1,5746165247,212,12.8,5746165251,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184853,253,1,1,22,45,cfvya7igkhkas7wvsktwz6j8k,1,52.5,29.2,2025-05-24T13:23:37.081Z,2025-05-24T13:23:42Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5746165469,212,45.2,5746165459,155,,5746165465,140,61.7,5746165471,213,1.36,5746165467,141,94.1,5746165461,196,,5746165463,56,Left,5746165473,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184901,254,1,1,22,50,cfvya7igkhkas7wvsktwz6j8k,1,61.9,93.8,2025-05-24T13:23:42.192Z,2025-05-24T13:23:45Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5746165735,213,4.14,5746165729,140,57.7,5746165731,141,83.8,5746165727,56,Left,5746165733,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818184977,255,1,1,22,53,cfvya7igkhkas7wvsktwz6j8k,1,59.5,82.3,2025-05-24T13:23:45.096Z,2025-05-24T13:23:50Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5746166117,56,Left,5746166119,140,69.9,5746166125,213,0.74,5746166121,141,96.9,5746166123,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185013,256,1,1,22,58,cfvya7igkhkas7wvsktwz6j8k,0,86.4,97.2,2025-05-24T13:23:50.616Z,2025-05-24T13:23:54Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5746166385,1,,5746166377,140,98.0,5746166371,2,,5746166375,56,Center,5746166381,212,44.3,5746166373,155,,5746166383,213,4.99,5746166379,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185001,192,12,1,23,0,durq4oppf7c08tnbzrlebt0uz,1,5.0,60.8,2025-05-24T13:23:52.648Z,2025-05-24T13:24:54Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746166283,213,1.68,5746166277,140,2.8,5746166281,212,21.7,5746166275,56,Back,5746166279,141,92.6,5746166289,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185117,258,1,1,23,5,cfvya7igkhkas7wvsktwz6j8k,1,95.8,5.6,2025-05-24T13:23:57.608Z,2025-05-24T13:24:04Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746166963,140,79.2,5746166965,141,15.6,5746166961,56,Right,5746166967,212,18.7,5746166969,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185123,259,61,1,23,12,cfvya7igkhkas7wvsktwz6j8k,0,83.3,8.2,2025-05-24T13:24:04.088Z,2025-05-24T13:24:09Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746166987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185153,193,5,1,23,14,durq4oppf7c08tnbzrlebt0uz,1,15.2,101.3,2025-05-24T13:24:06.840Z,2025-05-24T13:27:40Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746168875,233,260,5746167131,347,,5746167129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185145,260,5,1,23,14,cfvya7igkhkas7wvsktwz6j8k,0,84.8,-1.3,2025-05-24T13:24:06.840Z,2025-05-24T13:27:40Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5746167097,56,Right,5746167099,347,,5746168899,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185287,194,1,1,23,26,durq4oppf7c08tnbzrlebt0uz,1,18.8,100.0,2025-05-24T13:24:18.135Z,2025-05-24T13:25:25Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746167859,56,Back,5746167863,141,85.9,5746167855,107,,5746167865,212,12.2,5746167867,213,4.16,5746167861,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185789,203,1,1,23,27,durq4oppf7c08tnbzrlebt0uz,1,12.7,86.7,2025-05-24T13:24:19.424Z,2025-05-24T13:25:38Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5746171813,141,79.3,5746171817,213,6.05,5746171811,140,33.0,5746171815,212,21.9,5746171809,56,Back,5746171819,1,,5746171807,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185301,195,3,1,23,29,durq4oppf7c08tnbzrlebt0uz,0,28.4,95.2,2025-05-24T13:24:21.495Z,2025-05-24T13:24:26Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746168021,233,261,5746167947,56,Back,5746167949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185313,261,7,1,23,29,cfvya7igkhkas7wvsktwz6j8k,1,71.6,4.8,2025-05-24T13:24:21.496Z,2025-05-24T13:24:25Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746167995,167,,5746168001,233,195,5746167999,286,,5746167997,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185309,196,5,1,23,30,durq4oppf7c08tnbzrlebt0uz,1,31.8,101.4,2025-05-24T13:24:22.903Z,2025-05-24T13:27:40Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746168245,233,262,5746167977,347,,5746167975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185347,262,5,1,23,30,cfvya7igkhkas7wvsktwz6j8k,0,68.2,-1.4,2025-05-24T13:24:22.903Z,2025-05-24T13:27:41Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746168209,347,,5746168315,233,196,5746168205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185467,197,1,1,23,45,durq4oppf7c08tnbzrlebt0uz,1,32.6,100.0,2025-05-24T13:24:37.687Z,2025-05-24T13:24:39Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746168979,1,,5746168969,56,Left,5746168973,141,89.1,5746168975,212,24.8,5746168977,213,5.92,5746168967,107,,5746168971,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185473,198,1,1,23,47,durq4oppf7c08tnbzrlebt0uz,0,54.9,89.1,2025-05-24T13:24:39.672Z,2025-05-24T13:24:42Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5746169013,141,100.0,5746169009,56,Back,5746169015,212,24.0,5746169021,156,,5746169011,140,33.3,5746169017,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185487,199,5,1,23,49,durq4oppf7c08tnbzrlebt0uz,0,29.6,101.0,2025-05-24T13:24:41.934Z,2025-05-24T13:24:46Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5746169097,347,,5746169095,56,Back,5746169203,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185501,263,5,1,23,49,cfvya7igkhkas7wvsktwz6j8k,1,70.4,-1.0,2025-05-24T13:24:41.934Z,2025-05-24T13:27:41Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746169167,56,Right,5746169169,347,,5746169195,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185577,264,1,1,23,57,cfvya7igkhkas7wvsktwz6j8k,1,76.2,0.0,2025-05-24T13:24:48.976Z,2025-05-24T13:24:52Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746169565,213,0.56,5746169561,141,10.3,5746169559,140,88.2,5746169557,56,Right,5746169555,107,,5746169563,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185585,265,50,1,24,0,cfvya7igkhkas7wvsktwz6j8k,1,88.6,8.9,2025-05-24T13:24:52.662Z,2025-05-24T13:24:56Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746169587,286,,5746169657,233,200,5746169585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185595,200,7,1,24,0,durq4oppf7c08tnbzrlebt0uz,0,11.4,91.1,2025-05-24T13:24:52.663Z,2025-05-24T13:24:55Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746169649,233,265,5746169623,285,,5746169621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185631,266,61,1,24,1,cfvya7igkhkas7wvsktwz6j8k,1,88.5,9.2,2025-05-24T13:24:53.015Z,2025-05-24T13:25:15Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746169851,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185625,201,1,1,24,2,durq4oppf7c08tnbzrlebt0uz,0,18.1,95.3,2025-05-24T13:24:54.487Z,2025-05-24T13:24:57Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746169821,56,Back,5746169827,212,0.8,5746169829,213,3.65,5746169893,233,267,5746169825,141,94.7,5746169823,140,17.4,5746169897,286,,5746169891,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185639,267,74,1,24,2,cfvya7igkhkas7wvsktwz6j8k,1,88.5,9.2,2025-05-24T13:24:54.488Z,2025-05-24T13:27:44Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5746169871,56,Right,5746169875,285,,5746169915,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186185,209,61,1,24,4,durq4oppf7c08tnbzrlebt0uz,1,21.8,94.6,2025-05-24T13:24:56.699Z,2025-05-24T13:26:15Z,30117qloj2vhnxq4djfktp7u1,A. Zeljković,,,5746173787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185643,202,50,1,24,5,durq4oppf7c08tnbzrlebt0uz,1,23.2,90.4,2025-05-24T13:24:57.204Z,2025-05-24T13:46:09Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5746174729,233,292,5746174139,285,,5746169887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818186407,292,7,1,24,5,cfvya7igkhkas7wvsktwz6j8k,1,76.8,9.6,2025-05-24T13:24:57.205Z,2025-05-24T13:46:08Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746174689,286,,5746174725,233,202,5746174687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185657,268,1,1,24,5,cfvya7igkhkas7wvsktwz6j8k,1,87.5,12.2,2025-05-24T13:24:57.584Z,2025-05-24T13:24:59Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5746169973,140,77.9,5746169971,56,Right,5746169977,212,10.3,5746169979,213,3.37,5746169975,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818185677,269,1,1,24,7,cfvya7igkhkas7wvsktwz6j8k,1,77.9,8.8,2025-05-24T13:24:58.960Z,2025-05-24T13:25:00Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5746170123,213,3.40,5746170117,140,69.2,5746170119,141,5.2,5746170121,212,9.5,5746170115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
