id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2807030841,241,43,1,28,4,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T12:29:17.340Z,2025-04-27T12:29:46Z,8e8v25kjfqsohkczqxj5xsmj8,Z. Salifu,,,5684446285,144,44,5684445005,56,Center,5684445007,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807030939,335,1,1,28,18,spvvjmk37iid7hsky9g3nce7,1,58.8,33.6,2025-04-27T12:29:30.800Z,2025-04-27T12:29:34Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684445475,5,,5684445487,213,5.04,5684445483,141,8.0,5684445477,152,,5684445481,140,64.4,5684445479,56,Right,5684445485,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807030969,336,1,1,28,21,spvvjmk37iid7hsky9g3nce7,0,64.9,8.2,2025-04-27T12:29:33.952Z,2025-04-27T12:29:37Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684445699,213,0.34,5684445701,1,,5684445693,140,100.0,5684445689,155,,5684445691,56,Center,5684445697,212,40.4,5684445695,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031003,243,56,1,28,23,46yo78zak2j7kaxc5ak1fnm60,1,2.9,71.4,2025-04-27T12:29:35.861Z,2025-04-27T12:29:51Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684445863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031079,244,5,1,28,24,46yo78zak2j7kaxc5ak1fnm60,1,-0.9,72.2,2025-04-27T12:29:37.666Z,2025-04-27T14:32:18Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684446397,56,Back,5684446425,233,337,5684446399,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031083,337,5,1,28,24,spvvjmk37iid7hsky9g3nce7,0,100.9,27.8,2025-04-27T12:29:37.666Z,2025-04-27T14:32:18Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684446421,346,,5684446419,56,Center,5684446493,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031107,245,43,1,28,37,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T12:29:50.348Z,2025-04-27T12:29:58Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5684447115,144,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031135,246,1,1,28,38,46yo78zak2j7kaxc5ak1fnm60,1,4.8,49.4,2025-04-27T12:29:51.037Z,2025-04-27T13:01:11Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5684609939,237,,5684446719,140,7.6,5684446721,141,81.4,5684446723,212,22.0,5684446717,56,Back,5684609937,124,,5684446725,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031155,247,1,1,28,40,46yo78zak2j7kaxc5ak1fnm60,1,7.7,84.5,2025-04-27T12:29:53.525Z,2025-04-27T12:29:55Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5684446807,56,Back,5684446811,141,90.0,5684446813,212,11.6,5684446809,140,18.2,5684446815,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807064087,445,3,1,28,41,46yo78zak2j7kaxc5ak1fnm60,0,26.8,95.4,2025-04-27T12:29:54.619Z,2025-04-27T14:20:38Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684641705,233,352,5684640447,285,,5684640445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032141,352,7,1,28,41,spvvjmk37iid7hsky9g3nce7,1,73.2,4.6,2025-04-27T12:29:54.620Z,2025-04-27T13:05:02Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684635987,56,Right,5684640505,233,445,5684635989,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031169,248,43,1,28,42,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T12:29:54.909Z,2025-04-27T13:04:01Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5684632703,144,1,5684446927,141,91.1,5684446931,213,0.15,5684446929,212,5.0,5684446925,140,22.9,5684446923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807038217,320,61,1,28,43,46yo78zak2j7kaxc5ak1fnm60,1,22.5,94.6,2025-04-27T12:29:55.977Z,2025-04-27T13:05:19Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5684644091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031313,249,5,1,28,44,46yo78zak2j7kaxc5ak1fnm60,0,20.6,101.8,2025-04-27T12:29:56.686Z,2025-04-27T14:32:19Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5684447701,347,,5684447699,56,Back,5684548961,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031195,338,5,1,28,44,spvvjmk37iid7hsky9g3nce7,1,79.4,-1.8,2025-04-27T12:29:56.686Z,2025-04-27T14:32:18Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684447075,347,,5684548957,233,249,5684447073,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031275,339,1,1,28,48,spvvjmk37iid7hsky9g3nce7,1,83.0,0.0,2025-04-27T12:30:01.440Z,2025-04-27T12:30:05Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5684447455,56,Right,5684447453,107,,5684447457,140,70.1,5684447459,141,5.9,5684447461,212,14.5,5684447463,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031295,340,1,1,28,53,spvvjmk37iid7hsky9g3nce7,1,69.6,9.2,2025-04-27T12:30:05.696Z,2025-04-27T12:30:07Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684447585,141,13.8,5684447583,140,78.1,5684447581,56,Right,5684447587,212,9.5,5684447589,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031317,250,45,1,28,54,46yo78zak2j7kaxc5ak1fnm60,0,18.8,85.2,2025-04-27T12:30:07.632Z,2025-04-27T14:20:52Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5684447709,285,,5684447707,56,Back,5684447819,233,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031327,341,3,1,28,54,spvvjmk37iid7hsky9g3nce7,1,81.2,14.8,2025-04-27T12:30:07.632Z,2025-04-27T14:20:51Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684447779,233,250,5684447763,286,,5684447761,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031339,342,1,1,28,57,spvvjmk37iid7hsky9g3nce7,1,93.1,14.4,2025-04-27T12:30:10.368Z,2025-04-27T12:30:12Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684447837,56,Center,5684447845,213,1.47,5684447839,140,94.2,5684447843,212,11.1,5684447841,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031351,343,1,1,28,59,spvvjmk37iid7hsky9g3nce7,1,94.2,30.7,2025-04-27T12:30:12.048Z,2025-04-27T12:30:13Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684447905,141,28.2,5684447907,212,2.2,5684447903,140,92.9,5684447901,56,Center,5684447909,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031361,344,1,1,29,0,spvvjmk37iid7hsky9g3nce7,0,92.9,28.2,2025-04-27T12:30:12.929Z,2025-04-27T12:30:14Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684447959,212,11.9,5684447961,213,1.63,5684447953,56,Center,5684447957,141,45.7,5684447955,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031367,251,8,1,29,2,46yo78zak2j7kaxc5ak1fnm60,1,9.5,51.9,2025-04-27T12:30:14.749Z,2025-04-27T12:30:14Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684447989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031475,252,12,1,29,3,46yo78zak2j7kaxc5ak1fnm60,1,9.5,51.9,2025-04-27T12:30:16.406Z,2025-04-27T12:30:21Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684448487,56,Back,5684448495,141,100.0,5684448545,167,,5684448501,213,1.72,5684448491,140,4.7,5684448499,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031479,253,5,1,29,4,46yo78zak2j7kaxc5ak1fnm60,0,7.0,101.8,2025-04-27T12:30:16.880Z,2025-04-27T14:32:19Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684448521,56,Back,5684448523,347,,5684448575,233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031415,347,5,1,29,4,spvvjmk37iid7hsky9g3nce7,1,93.0,-1.8,2025-04-27T12:30:16.880Z,2025-04-27T14:32:19Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684448567,233,253,5684448185,56,Right,5684448187,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031761,348,1,1,29,31,spvvjmk37iid7hsky9g3nce7,0,90.2,0.0,2025-04-27T12:30:44.321Z,2025-04-27T12:31:06Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684450093,212,24.1,5684450091,141,33.3,5684450085,107,,5684450095,213,1.48,5684450089,140,92.3,5684450097,1,,5684450087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807062579,429,44,1,29,32,46yo78zak2j7kaxc5ak1fnm60,1,4.2,62.6,2025-04-27T12:30:44.684Z,2025-04-27T14:20:55Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5684677001,285,,5684676999,56,Back,5684677125,233,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032155,354,44,1,29,32,spvvjmk37iid7hsky9g3nce7,0,95.8,37.4,2025-04-27T12:30:44.685Z,2025-04-27T14:20:55Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684677187,233,429,5684676351,286,,5684676349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807062517,428,12,1,29,33,46yo78zak2j7kaxc5ak1fnm60,1,2.0,64.0,2025-04-27T12:30:45.684Z,2025-04-27T14:31:24Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5684667125,141,66.9,5684667123,140,9.1,5684667121,56,Back,5684667127,212,7.7,5685285831,15,,5684667129,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031817,254,12,1,29,36,46yo78zak2j7kaxc5ak1fnm60,1,11.7,59.4,2025-04-27T12:30:49.622Z,2025-04-27T13:08:58Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684450415,212,18.4,5684450413,141,86.5,5684450417,213,1.54,5684450409,140,12.3,5684450407,56,Back,5684450423,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031915,349,1,1,29,37,spvvjmk37iid7hsky9g3nce7,1,91.2,19.5,2025-04-27T12:30:50.580Z,2025-04-27T13:00:32Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,1.0,,5684450925,140,94.2,5684450923,56,Center,5684450921,155,,5684450919,2,,5684450927,141,51.0,5684450931,213,1.42,5684606071,210,15,5684606073,154,,5684450929,212,,,,,,,,,,,,21.7,,,,,,,,,,,,,,,,,,
2807031955,350,44,1,29,40,spvvjmk37iid7hsky9g3nce7,1,93.6,51.2,2025-04-27T12:30:53.412Z,2025-04-27T14:20:56Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684451157,233,255,5684451089,286,,5684451087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031873,255,44,1,29,40,46yo78zak2j7kaxc5ak1fnm60,0,6.4,48.8,2025-04-27T12:30:53.413Z,2025-04-27T14:20:56Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5684450683,56,Back,5684450685,285,,5684451181,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807031963,351,15,1,29,40,spvvjmk37iid7hsky9g3nce7,1,92.9,54.6,2025-04-27T12:30:53.544Z,2025-04-27T14:34:59Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684606111,146,99.0,5684606087,78,,5684605751,328,,5685312489,133,,5684605747,15,,5684451123,56,Center,5684606093,55,349,5685312483,160,,5684606113,147,5684606089,29,,5684606103,102,50.5,5684606137,233,256,5684606107,103,50,19.0,5684451121,17,,5684606091,154,,,,,,,,,,,,
2807031935,256,10,1,29,40,46yo78zak2j7kaxc5ak1fnm60,1,1.0,49.8,2025-04-27T12:30:53.644Z,2025-04-27T14:32:04Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5684451165,177,,5684451003,56,Back,5684451001,182,,5684606173,233,351,5684450999,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032023,258,1,1,29,46,46yo78zak2j7kaxc5ak1fnm60,1,3.4,51.5,2025-04-27T12:30:59.019Z,2025-04-27T12:31:01Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5684451431,140,27.4,5684451433,141,17.7,5684451427,123,,5684451439,1,,5684451429,56,Back,5684451435,212,34.1,5684451437,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032043,259,1,1,29,48,46yo78zak2j7kaxc5ak1fnm60,1,28.1,16.5,2025-04-27T12:31:01.613Z,2025-04-27T13:09:16Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684451537,56,Back,5684451545,213,1.21,5684451539,140,32.3,5684451543,212,12.6,5684451541,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032057,260,1,1,29,50,46yo78zak2j7kaxc5ak1fnm60,0,32.4,33.9,2025-04-27T12:31:03.190Z,2025-04-27T12:31:04Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684451619,141,15.2,5684451623,212,18.2,5684451607,56,Back,5684451613,140,44.8,5684451627,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032159,355,8,1,29,58,spvvjmk37iid7hsky9g3nce7,1,46.4,80.3,2025-04-27T12:31:10.945Z,2025-04-27T13:09:43Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684684651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032167,356,1,1,29,58,spvvjmk37iid7hsky9g3nce7,1,52.0,74.2,2025-04-27T12:31:11.237Z,2025-04-27T13:10:05Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5684687971,56,Center,5684687973,140,52.4,5684687975,141,66.2,5684687979,213,4.79,5684687977,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807079295,525,43,1,29,59,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-27T12:31:12.124Z,2025-04-27T13:12:00Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5684701157,56,Back,5684705209,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807079601,624,1,1,29,59,spvvjmk37iid7hsky9g3nce7,1,51.7,67.9,2025-04-27T12:31:12.644Z,2025-04-27T13:12:38Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684710049,56,Back,5684710053,140,43.7,5684710057,141,73.2,5684710059,212,9.1,5684710061,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032223,357,4,1,30,3,spvvjmk37iid7hsky9g3nce7,1,43.2,84.8,2025-04-27T12:31:16.532Z,2025-04-27T12:48:47Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684452507,56,Back,5684452509,152,,5684452513,286,,5684452511,265,,5684452505,13,,5684452593,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032217,261,4,1,30,3,46yo78zak2j7kaxc5ak1fnm60,0,56.8,15.2,2025-04-27T12:31:16.533Z,2025-04-27T13:10:39Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5684452555,13,,5684452557,56,Right,5684452757,233,357,5684452561,265,,5684452563,285,,5684452559,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032303,358,1,1,30,5,spvvjmk37iid7hsky9g3nce7,1,43.4,79.0,2025-04-27T12:31:18.609Z,2025-04-27T12:31:22Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5684452991,213,3.86,5684452983,56,Back,5684452981,152,,5684452979,5,,5684452985,140,33.2,5684452989,212,14.2,5684452987,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032319,359,1,1,30,9,spvvjmk37iid7hsky9g3nce7,1,34.0,56.4,2025-04-27T12:31:22.113Z,2025-04-27T12:31:23Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684453053,56,Back,5684453067,213,5.11,5684453055,140,43.9,5684453063,141,20.4,5684453065,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032337,360,1,1,30,10,spvvjmk37iid7hsky9g3nce7,1,43.9,20.4,2025-04-27T12:31:23.312Z,2025-04-27T12:31:24Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684453165,213,0.49,5684453157,56,Center,5684453159,140,57.8,5684453163,212,16.6,5684453161,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032345,361,1,1,30,11,spvvjmk37iid7hsky9g3nce7,1,57.8,32.1,2025-04-27T12:31:24.481Z,2025-04-27T12:31:25Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684453243,156,,5684453225,140,46.1,5684453223,56,Back,5684453231,213,3.59,5684453227,141,23.3,5684453229,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032371,362,1,1,30,13,spvvjmk37iid7hsky9g3nce7,1,46.1,23.3,2025-04-27T12:31:25.921Z,2025-04-27T12:31:27Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5684453409,141,69.3,5684453407,140,43.5,5684453411,212,31.4,5684453413,213,1.66,5684453405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032409,363,1,1,30,15,spvvjmk37iid7hsky9g3nce7,1,43.5,69.3,2025-04-27T12:31:27.825Z,2025-04-27T12:31:30Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684453579,140,47.1,5684453585,213,1.33,5684453583,212,16.0,5684453581,141,92.1,5684453577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032443,364,1,1,30,18,spvvjmk37iid7hsky9g3nce7,1,43.8,90.9,2025-04-27T12:31:30.801Z,2025-04-27T12:31:33Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684453749,213,3.82,5684453747,212,12.5,5684453735,56,Back,5684453739,140,34.5,5684453745,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032483,365,1,1,30,20,spvvjmk37iid7hsky9g3nce7,1,34.1,77.9,2025-04-27T12:31:33.137Z,2025-04-27T12:31:35Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5684453967,141,52.5,5684453965,140,27.6,5684453973,213,4.34,5684453969,212,18.6,5684453963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032515,366,1,1,30,22,spvvjmk37iid7hsky9g3nce7,1,27.6,52.5,2025-04-27T12:31:35.026Z,2025-04-27T12:31:37Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5684454145,212,22.4,5684454137,155,,5684454143,141,28.5,5684454141,140,42.2,5684454139,56,Back,5684454149,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032533,367,1,1,30,24,spvvjmk37iid7hsky9g3nce7,1,42.2,28.5,2025-04-27T12:31:36.962Z,2025-04-27T12:31:38Z,bqravo7lm21jq5m4cz8uhx638,B. Bang-Kittilsen,,,5684454255,213,0.65,5684454249,140,56.9,5684454251,141,45.7,5684454253,212,19.4,5684454247,56,Center,5684454245,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032555,368,1,1,30,25,spvvjmk37iid7hsky9g3nce7,1,58.5,45.7,2025-04-27T12:31:38.017Z,2025-04-27T12:31:39Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5684454383,141,61.8,5684454381,140,57.8,5684454379,56,Center,5684454385,212,11.0,5684454387,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032683,369,1,1,30,26,spvvjmk37iid7hsky9g3nce7,1,57.8,61.8,2025-04-27T12:31:38.945Z,2025-04-27T12:31:47Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684454995,56,Left,5684455003,213,0.59,5684455001,212,26.3,5684454997,140,78.6,5684454999,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032629,262,83,1,30,31,46yo78zak2j7kaxc5ak1fnm60,0,14.9,23.6,2025-04-27T12:31:43.958Z,2025-04-27T12:31:49Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5684455137,399,f0iow2x82mfh6x1olrrjo5puc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032687,370,61,1,30,34,spvvjmk37iid7hsky9g3nce7,0,89.1,72.4,2025-04-27T12:31:47.200Z,2025-04-27T12:31:47Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5684455011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032707,263,12,1,30,34,46yo78zak2j7kaxc5ak1fnm60,1,10.5,26.1,2025-04-27T12:31:47.294Z,2025-04-27T12:31:49Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684455167,167,,5684455115,56,Back,5684455117,140,13.4,5684455119,141,0.0,5684455121,212,19.3,5684455123,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032713,264,5,1,30,36,46yo78zak2j7kaxc5ak1fnm60,0,13.2,-1.8,2025-04-27T12:31:48.728Z,2025-04-27T12:31:50Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5684455247,233,371,5684455133,56,Back,5684455135,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807032725,371,5,1,30,36,spvvjmk37iid7hsky9g3nce7,1,86.8,101.8,2025-04-27T12:31:48.728Z,2025-04-27T14:32:19Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5684455211,233,264,5684455187,56,Left,5684455191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807037059,407,1,1,30,51,spvvjmk37iid7hsky9g3nce7,1,76.7,100.0,2025-04-27T12:32:04.618Z,2025-04-27T12:36:29Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5684479099,212,6.4,5684479101,213,4.08,5684479097,141,94.4,5684479455,107,,5684479091,56,Left,5684479095,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807037203,408,1,1,30,52,spvvjmk37iid7hsky9g3nce7,1,71.0,88.9,2025-04-27T12:32:04.835Z,2025-04-27T12:36:35Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5684479945,212,12.8,5684479947,213,0.40,5684479941,140,82.2,5684479943,141,96.2,5684479939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807033431,372,1,1,30,55,spvvjmk37iid7hsky9g3nce7,1,87.4,88.1,2025-04-27T12:32:08.322Z,2025-04-27T14:35:29Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,1.0,5684459025,1,,5684459017,140,94.1,5684459023,213,4.89,5684459015,56,Center,5684459013,155,,5684459021,212,40.3,5684459019,141,29.8,5684461619,210,16,5684461621,154,5685316417,160,,5684459011,2,,,,,,,,,,,,,,,,,,,,,,,,,
2807033439,373,16,1,30,58,spvvjmk37iid7hsky9g3nce7,1,93.3,34.2,2025-04-27T12:32:10.985Z,2025-04-28T06:25:42Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5684459051,56,Center,5684461687,230,98.1,5684459703,375,30:57.530,5684461675,29,,5685316489,160,,5684461685,103,8.2,5684459699,374,2025-04-27 13:32:10.214,5684461683,102,51.1,5684461677,154,5684459695,20,,5684461689,231,43.1,5684459049,63,,5686649637,78,,,5684461679,55,372,,,,,,,,,,,,,,
