id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2815032613,148,61,1,12,28,evf5hhqgnjhwjsth1m6pawxdp,1,77.5,24.7,2025-05-15T17:12:58.951Z,2025-05-15T17:12:59Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5728773903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032623,109,12,1,12,28,cfvya7igkhkas7wvsktwz6j8k,1,14.5,90.6,2025-05-15T17:12:59.177Z,2025-05-15T17:13:00Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728773955,56,Back,5728773981,167,,5728773961,212,7.9,5728773963,213,1.34,5728773959,141,100.0,5728773957,140,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032625,110,5,1,12,29,cfvya7igkhkas7wvsktwz6j8k,0,15.2,101.9,2025-05-15T17:12:59.689Z,2025-05-15T17:13:02Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728773967,347,,5728773965,56,Back,5728774005,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032631,149,5,1,12,29,evf5hhqgnjhwjsth1m6pawxdp,1,84.8,-1.9,2025-05-15T17:12:59.689Z,2025-05-15T17:13:54Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5728773999,233,110,5728773995,56,Right,5728773997,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032707,150,1,1,12,40,evf5hhqgnjhwjsth1m6pawxdp,1,86.4,0.0,2025-05-15T17:13:10.371Z,2025-05-15T17:13:14Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728774465,140,93.8,5728774463,56,Right,5728774467,141,9.5,5728774471,213,0.78,5728774469,212,11.0,5728774461,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032709,151,3,1,12,43,evf5hhqgnjhwjsth1m6pawxdp,0,90.3,12.6,2025-05-15T17:13:13.720Z,2025-05-15T17:17:00Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5728774561,233,111,5728774479,286,,5728774477,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032715,111,7,1,12,43,cfvya7igkhkas7wvsktwz6j8k,1,9.7,87.4,2025-05-15T17:13:13.721Z,2025-05-15T17:16:59Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728774509,285,,5728774507,56,Back,5728774555,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032717,112,61,1,12,45,cfvya7igkhkas7wvsktwz6j8k,1,19.3,77.6,2025-05-15T17:13:15.737Z,2025-05-15T17:13:16Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728774511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032737,114,1,1,12,47,cfvya7igkhkas7wvsktwz6j8k,1,24.9,73.8,2025-05-15T17:13:17.369Z,2025-05-15T17:13:19Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5728774611,140,20.9,5728774609,56,Back,5728774617,213,4.08,5728774613,141,65.4,5728774615,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032743,115,1,1,12,48,cfvya7igkhkas7wvsktwz6j8k,1,20.5,65.1,2025-05-15T17:13:19.016Z,2025-05-15T17:13:20Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5728774653,212,13.5,5728774647,56,Back,5728774651,141,64.9,5728774649,140,7.6,5728774655,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032769,116,1,1,12,49,cfvya7igkhkas7wvsktwz6j8k,1,7.6,64.9,2025-05-15T17:13:19.913Z,2025-05-15T17:13:23Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728774781,141,87.7,5728774777,56,Back,5728774785,213,0.82,5728774783,212,21.1,5728774779,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032777,117,4,1,12,52,cfvya7igkhkas7wvsktwz6j8k,1,17.7,93.7,2025-05-15T17:13:23.145Z,2025-05-15T17:13:55Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728774821,56,Back,5728774855,233,152,5728774825,265,,5728774827,285,,5728774819,13,,5728774823,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032773,152,4,1,12,52,evf5hhqgnjhwjsth1m6pawxdp,0,82.3,6.3,2025-05-15T17:13:23.146Z,2025-05-15T17:13:55Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728774893,233,117,5728774833,152,,5728774837,286,,5728774829,13,,5728774831,56,Right,5728774835,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032975,118,1,1,13,22,cfvya7igkhkas7wvsktwz6j8k,0,17.5,92.0,2025-05-15T17:13:52.814Z,2025-05-15T17:13:56Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728775991,1,,5728775989,213,5.74,5728775981,56,Center,5728775977,157,,5728775983,140,67.7,5728775979,152,,5728775987,212,61.6,5728775985,141,45.1,5728775975,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815032991,153,1,1,13,28,evf5hhqgnjhwjsth1m6pawxdp,1,27.5,50.3,2025-05-15T17:13:58.597Z,2025-05-15T17:14:08Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728776125,213,0.14,5728776115,3,,5728776117,56,Center,5728776121,141,55.7,5728776123,212,26.2,5728776119,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033079,155,1,1,13,34,evf5hhqgnjhwjsth1m6pawxdp,1,66.6,46.3,2025-05-15T17:14:04.457Z,2025-05-15T17:14:08Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5728776523,213,5.42,5728776515,56,Right,5728776519,141,6.4,5728776525,1,,5728776521,212,35.8,5728776517,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033101,156,1,1,13,39,evf5hhqgnjhwjsth1m6pawxdp,1,86.9,18.2,2025-05-15T17:14:09.507Z,2025-05-15T17:14:10Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5728776647,56,Center,5728776651,141,23.6,5728776649,140,95.7,5728776659,213,0.38,5728776655,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033115,157,1,1,13,40,evf5hhqgnjhwjsth1m6pawxdp,1,97.1,25.3,2025-05-15T17:14:10.563Z,2025-05-15T17:14:12Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5728776723,141,26.7,5728776719,56,Center,5728776727,213,3.04,5728776721,140,88.6,5728776725,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033119,158,61,1,13,41,evf5hhqgnjhwjsth1m6pawxdp,0,88.6,26.7,2025-05-15T17:14:12.148Z,2025-05-15T17:14:12Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5728776743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033137,120,1,1,13,43,cfvya7igkhkas7wvsktwz6j8k,1,10.8,58.4,2025-05-15T17:14:13.545Z,2025-05-15T17:14:16Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728776833,212,21.7,5728776827,56,Back,5728776835,213,5.67,5728776829,140,27.7,5728776831,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033145,121,3,1,13,45,cfvya7igkhkas7wvsktwz6j8k,0,24.8,40.6,2025-05-15T17:14:15.929Z,2025-05-15T17:17:00Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728776979,233,159,5728776857,285,,5728776855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033157,159,7,1,13,45,evf5hhqgnjhwjsth1m6pawxdp,1,75.2,59.4,2025-05-15T17:14:15.930Z,2025-05-15T17:17:00Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,1.0,5728776955,233,121,5728776925,286,,5728776923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033173,161,15,1,13,48,evf5hhqgnjhwjsth1m6pawxdp,1,81.2,58.5,2025-05-15T17:14:18.931Z,2025-05-15T17:14:27Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5728777363,147,50.7,5728777023,56,Center,5728777337,55,159,5728777021,18,,5728777377,233,122,5728777345,103,16.5,5728777143,20,,5728777335,29,,5728777019,22,5728777333,78,,,5728777357,146,5728777341,102,5728777349,215,,98.2,50.2,,,,,,,,,,,,,,
2815033185,122,10,1,13,48,cfvya7igkhkas7wvsktwz6j8k,1,4.9,50.4,2025-05-15T17:14:19.031Z,2025-05-15T17:14:27Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5728777213,177,,5728777087,182,,5728777089,56,Back,5728777215,179,,5728777385,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033369,125,1,1,14,13,cfvya7igkhkas7wvsktwz6j8k,0,17.8,30.0,2025-05-15T17:14:43.721Z,2025-05-15T17:14:49Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5728778085,1,,5728778075,56,Right,5728778073,198,,5728778077,140,68.7,5728778081,212,54.4,5728778083,213,6.09,5728778079,141,15.0,5728778071,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033375,162,44,1,14,17,evf5hhqgnjhwjsth1m6pawxdp,1,33.6,85.6,2025-05-15T17:14:47.579Z,2025-05-15T17:17:06Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728778115,285,,5728778169,233,126,5728778113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033377,126,44,1,14,17,cfvya7igkhkas7wvsktwz6j8k,0,66.4,14.4,2025-05-15T17:14:47.580Z,2025-05-15T17:17:06Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728778119,286,,5728778199,233,162,5728778117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033391,163,12,1,14,18,evf5hhqgnjhwjsth1m6pawxdp,1,37.3,86.8,2025-05-15T17:14:48.500Z,2025-05-15T17:14:50Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728778227,140,44.0,5728778241,15,,5728778231,212,8.3,5728778225,56,Back,5728778229,141,93.3,5728778235,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033393,127,61,1,14,20,cfvya7igkhkas7wvsktwz6j8k,1,68.7,15.0,2025-05-15T17:14:51.176Z,2025-05-15T17:43:04Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728778247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033407,164,61,1,14,23,evf5hhqgnjhwjsth1m6pawxdp,1,42.1,90.0,2025-05-15T17:14:54.284Z,2025-05-15T17:43:09Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5728778307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033413,165,1,1,14,24,evf5hhqgnjhwjsth1m6pawxdp,0,41.3,84.5,2025-05-15T17:14:55.259Z,2025-05-15T17:43:35Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728778371,56,Center,5728778379,213,6.06,5728778377,212,34.5,5728778381,1,,5728778369,157,,5728778373,140,73.4,5728778375,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033417,128,1,1,14,25,cfvya7igkhkas7wvsktwz6j8k,0,28.3,19.5,2025-05-15T17:14:56.057Z,2025-05-15T17:14:57Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728778389,157,,5728778411,1,,5728778401,141,35.5,5728778409,213,0.65,5728778397,140,41.9,5728778393,56,Back,5728778405,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033457,166,61,1,14,32,evf5hhqgnjhwjsth1m6pawxdp,0,63.2,45.4,2025-05-15T17:15:03.107Z,2025-05-15T17:15:03Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5728778661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033479,129,3,1,14,32,cfvya7igkhkas7wvsktwz6j8k,1,36.2,56.0,2025-05-15T17:15:03.273Z,2025-05-15T17:15:07Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728778761,56,Back,5728778765,233,167,5728778763,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033469,167,45,1,14,32,evf5hhqgnjhwjsth1m6pawxdp,0,63.8,44.0,2025-05-15T17:15:03.273Z,2025-05-15T17:15:07Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5728778811,233,129,5728778715,285,,5728778711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033505,130,1,1,14,34,cfvya7igkhkas7wvsktwz6j8k,1,45.1,61.8,2025-05-15T17:15:04.490Z,2025-05-15T17:15:11Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728778931,213,5.62,5728778921,155,,5728778929,212,56.8,5728778925,140,87.7,5728778927,141,10.3,5728778933,1,,5728778923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033515,131,1,1,14,40,cfvya7igkhkas7wvsktwz6j8k,1,91.3,10.7,2025-05-15T17:15:11.097Z,2025-05-15T17:15:12Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728778997,140,77.9,5728779003,213,3.18,5728779001,212,14.1,5728778999,141,10.0,5728778995,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033519,132,1,1,14,42,cfvya7igkhkas7wvsktwz6j8k,0,77.9,10.0,2025-05-15T17:15:12.697Z,2025-05-15T17:15:13Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5728779035,213,1.01,5728779025,155,,5728779029,140,89.9,5728779031,141,39.5,5728779033,212,23.7,5728779023,2,,5728779027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033549,168,12,1,14,45,evf5hhqgnjhwjsth1m6pawxdp,1,12.0,62.6,2025-05-15T17:15:16.243Z,2025-05-15T17:43:53Z,2vfhae70oyyzm0qttlckworqi,A. Carlén,,5728779239,212,21.5,5728779231,56,Back,5728779233,140,32.5,5728779237,141,61.1,5728779259,15,,5728779243,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033575,133,1,1,14,47,cfvya7igkhkas7wvsktwz6j8k,1,66.2,60.2,2025-05-15T17:15:17.625Z,2025-05-15T17:15:20Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728779377,213,5.80,5728779369,56,Center,5728779373,141,53.0,5728779371,140,75.1,5728779367,3,,5728779375,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033579,134,1,1,14,49,cfvya7igkhkas7wvsktwz6j8k,1,71.1,50.1,2025-05-15T17:15:19.961Z,2025-05-15T17:15:21Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728779399,140,41.1,5728779409,156,,5728779401,141,42.1,5728779403,212,32.0,5728779397,56,Back,5728779395,3,,5728779405,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033613,135,1,1,14,52,cfvya7igkhkas7wvsktwz6j8k,1,48.4,35.7,2025-05-15T17:15:22.393Z,2025-05-15T17:15:25Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728779553,56,Center,5728779557,141,27.3,5728779555,140,60.5,5728779559,212,13.9,5728779561,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033627,136,1,1,14,54,cfvya7igkhkas7wvsktwz6j8k,1,56.6,25.8,2025-05-15T17:15:25.129Z,2025-05-15T17:15:26Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5728779615,140,46.5,5728779617,141,17.0,5728779621,213,3.66,5728779613,56,Back,5728779619,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033663,137,1,1,14,56,cfvya7igkhkas7wvsktwz6j8k,1,54.9,15.6,2025-05-15T17:15:26.329Z,2025-05-15T17:15:29Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728779785,140,67.7,5728779791,213,0.09,5728779789,212,13.5,5728779783,56,Right,5728779787,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033677,138,1,1,14,59,cfvya7igkhkas7wvsktwz6j8k,1,60.2,25.6,2025-05-15T17:15:29.625Z,2025-05-15T17:15:31Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5728779875,141,30.3,5728779877,212,9.4,5728779873,140,68.6,5728779871,56,Center,5728779879,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033681,139,1,1,15,0,cfvya7igkhkas7wvsktwz6j8k,0,68.7,30.1,2025-05-15T17:15:30.904Z,2025-05-15T17:15:31Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728779907,213,5.49,5728779903,141,23.0,5728779899,56,Center,5728779901,140,73.2,5728779905,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033707,169,61,1,15,1,evf5hhqgnjhwjsth1m6pawxdp,1,29.2,59.6,2025-05-15T17:15:32.228Z,2025-05-15T17:44:07Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,5728780019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033715,140,1,1,15,2,cfvya7igkhkas7wvsktwz6j8k,1,68.1,27.0,2025-05-15T17:15:33.177Z,2025-05-15T17:15:35Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5728780063,56,Right,5728780071,213,4.69,5728780067,141,7.9,5728780069,212,13.0,5728780065,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033725,141,1,1,15,5,cfvya7igkhkas7wvsktwz6j8k,1,66.5,8.9,2025-05-15T17:15:35.577Z,2025-05-15T17:15:37Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5728780153,213,2.31,5728780147,140,55.6,5728780151,212,17.0,5728780145,56,Center,5728780149,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033741,142,1,1,15,7,cfvya7igkhkas7wvsktwz6j8k,1,55.9,29.2,2025-05-15T17:15:37.768Z,2025-05-15T17:15:39Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728780221,140,59.9,5728780227,213,0.93,5728780219,56,Center,5728780223,141,37.4,5728780225,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033753,143,1,1,15,9,cfvya7igkhkas7wvsktwz6j8k,1,60.0,37.4,2025-05-15T17:15:39.513Z,2025-05-15T17:15:41Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,5728780331,56,Right,5728780339,213,4.71,5728780335,141,6.4,5728780337,212,21.1,5728780333,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033765,144,1,1,15,11,cfvya7igkhkas7wvsktwz6j8k,1,60.0,6.2,2025-05-15T17:15:41.673Z,2025-05-15T17:15:43Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5728780431,212,12.1,5728780425,56,Right,5728780429,141,4.7,5728780427,140,71.5,5728780433,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033767,145,50,1,15,13,cfvya7igkhkas7wvsktwz6j8k,1,71.4,4.6,2025-05-15T17:15:43.561Z,2025-05-15T17:15:48Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728780443,286,,5728780441,56,Right,5728780547,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033789,170,7,1,15,13,evf5hhqgnjhwjsth1m6pawxdp,1,28.6,95.4,2025-05-15T17:15:43.562Z,2025-05-15T17:15:47Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5728780525,56,Back,5728780541,233,145,5728780523,167,,5728780527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033785,146,5,1,15,15,cfvya7igkhkas7wvsktwz6j8k,1,69.8,-1.3,2025-05-15T17:15:45.785Z,2025-05-15T17:15:49Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728780505,56,Right,5728780611,233,171,5728780507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033799,171,5,1,15,15,evf5hhqgnjhwjsth1m6pawxdp,0,30.2,101.3,2025-05-15T17:15:45.785Z,2025-05-15T17:15:49Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5728780615,233,146,5728780593,347,,5728780591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033871,147,1,1,15,24,cfvya7igkhkas7wvsktwz6j8k,1,67.2,0.0,2025-05-15T17:15:54.632Z,2025-05-15T17:15:58Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5728780969,107,,5728780973,140,84.6,5728780981,1,,5728780977,212,26.3,5728780979,213,0.80,5728780971,56,Center,5728780975,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033879,148,1,1,15,27,cfvya7igkhkas7wvsktwz6j8k,1,88.2,28.2,2025-05-15T17:15:58.281Z,2025-05-15T17:15:59Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5728781021,140,86.2,5728781019,56,Right,5728781023,141,16.4,5728781027,213,4.46,5728781025,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033883,149,1,1,15,29,cfvya7igkhkas7wvsktwz6j8k,0,86.2,16.4,2025-05-15T17:15:59.657Z,2025-05-15T17:16:01Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5728781053,212,15.1,5728781047,56,Center,5728781043,2,,5728781055,213,1.46,5728781051,141,38.5,5728781049,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033943,172,12,1,15,31,evf5hhqgnjhwjsth1m6pawxdp,1,7.8,50.7,2025-05-15T17:16:01.396Z,2025-05-15T17:16:06Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5728781367,213,0.75,5728781363,141,93.2,5728781361,140,37.2,5728781365,212,42.3,5728781359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033925,150,61,1,15,34,cfvya7igkhkas7wvsktwz6j8k,0,63.7,8.6,2025-05-15T17:16:04.713Z,2025-05-15T17:16:04Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,5728781301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033949,173,61,1,15,36,evf5hhqgnjhwjsth1m6pawxdp,0,39.9,93.5,2025-05-15T17:16:06.405Z,2025-05-15T17:16:06Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5728781385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033961,151,1,1,15,36,cfvya7igkhkas7wvsktwz6j8k,1,55.4,13.4,2025-05-15T17:16:06.513Z,2025-05-15T17:16:07Z,7x9rvw3fkbdq9ape85thu5pzp,S. Hedlund,,5728781445,141,20.7,5728781449,213,0.45,5728781441,56,Right,5728781443,140,65.2,5728781447,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033983,152,1,1,15,37,cfvya7igkhkas7wvsktwz6j8k,1,64.6,21.0,2025-05-15T17:16:07.833Z,2025-05-15T17:16:10Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,5728781547,56,Back,5728781553,212,24.7,5728781555,213,2.61,5728781549,140,44.3,5728781551,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034033,153,1,1,15,40,cfvya7igkhkas7wvsktwz6j8k,1,54.0,47.9,2025-05-15T17:16:10.713Z,2025-05-15T17:16:16Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5728781895,212,21.5,5728781893,141,77.3,5728781897,213,1.95,5728781891,140,46.4,5728781889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034057,154,1,1,15,45,cfvya7igkhkas7wvsktwz6j8k,1,58.3,66.7,2025-05-15T17:16:16.073Z,2025-05-15T17:16:19Z,3cplil800nf4znsypobvc22qy,D. Olsson,,5728782005,140,57.8,5728782011,213,1.62,5728782009,212,9.8,5728782007,141,81.1,5728782003,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034083,155,1,1,15,48,cfvya7igkhkas7wvsktwz6j8k,1,54.0,76.7,2025-05-15T17:16:19.129Z,2025-05-15T17:16:23Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5728782175,140,72.5,5728782179,212,22.4,5728782177,141,93.2,5728782181,213,0.52,5728782173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034075,174,83,1,15,52,evf5hhqgnjhwjsth1m6pawxdp,0,35.8,10.6,2025-05-15T17:16:23.252Z,2025-05-15T17:16:26Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5728782321,399,5r3h17uip2r1dlw1tde1e4hzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
