id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808118679,132,12,1,14,58,93ohqui2qgqm8408viwmm1ken,1,8.2,56.6,2025-04-29T17:15:42.171Z,2025-04-29T17:15:49Z,7si8brq1p8o6fvw93hq9v9bmc,N. Zätterström,,,5690501845,213,1.66,5690501839,140,5.9,5690501843,212,25.7,5690501841,141,94.2,5690501837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118681,133,1,1,15,5,93ohqui2qgqm8408viwmm1ken,1,5.9,94.2,2025-04-29T17:15:49.195Z,2025-04-29T17:15:50Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690501847,56,Back,5690501851,141,82.7,5690501849,140,5.6,5690501853,212,7.8,5690501855,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118699,135,1,1,15,7,93ohqui2qgqm8408viwmm1ken,0,5.6,82.7,2025-04-29T17:15:51.163Z,2025-04-29T17:15:55Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690501951,213,0.03,5690501943,56,Left,5690501941,157,,5690501947,141,84.7,5690501949,212,51.0,5690501953,1,,5690501945,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118705,108,8,1,15,11,cfvya7igkhkas7wvsktwz6j8k,1,45.7,30.0,2025-04-29T17:15:55.685Z,2025-05-01T10:33:07Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690501959,56,Back,5692458159,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118717,109,3,1,15,13,cfvya7igkhkas7wvsktwz6j8k,1,45.6,16.5,2025-04-29T17:15:56.965Z,2025-05-01T10:33:13Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690502031,56,Back,5692458249,464,,5690502033,286,,5690502035,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118713,136,45,1,15,13,93ohqui2qgqm8408viwmm1ken,0,54.4,83.5,2025-04-29T17:15:56.965Z,2025-04-29T18:02:11Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690502011,285,,5690502145,233,109,5690502009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118725,110,1,1,15,15,cfvya7igkhkas7wvsktwz6j8k,0,36.7,33.1,2025-04-29T17:15:58.789Z,2025-04-29T17:16:01Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690502081,140,63.4,5690502087,213,0.73,5690502089,1,,5690502085,212,37.5,5690502079,56,Center,5690502077,157,,5690502083,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118757,137,1,1,15,21,93ohqui2qgqm8408viwmm1ken,1,40.9,14.6,2025-04-29T17:16:04.874Z,2025-04-29T17:16:09Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690502321,212,22.6,5690502315,56,Right,5690502319,141,17.0,5690502323,213,0.07,5690502317,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118753,111,83,1,15,24,cfvya7igkhkas7wvsktwz6j8k,0,42.5,62.3,2025-04-29T17:16:08.629Z,2025-04-29T17:16:10Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690502349,399,4az5n8aekw6ipzu7fagqhkys4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118763,138,1,1,15,25,93ohqui2qgqm8408viwmm1ken,1,64.0,44.0,2025-04-29T17:16:09.499Z,2025-04-29T17:16:23Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,1.0,,5690502467,1,,5690502345,213,1.32,5690502623,210,15,5690502339,140,71.9,5690502343,212,33.1,5690502337,56,Left,5690502341,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118787,139,15,1,15,33,93ohqui2qgqm8408viwmm1ken,1,77.4,59.9,2025-04-29T17:16:17.084Z,2025-04-29T17:59:35Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690502645,103,19,5690502653,230,99.0,5690502649,146,84.2,5690502471,18,,5690502647,215,,5690502473,56,Center,5690502655,231,50.7,5690502643,102,51.1,5690502651,147,62.6,5690502657,233,112,5690502469,22,5690502551,82,,5690502635,78,,5690502639,55,5690502637,29,5690502547,20,,,,,,138,,,,
2808118805,112,10,1,15,33,cfvya7igkhkas7wvsktwz6j8k,1,15.8,37.4,2025-04-29T17:16:17.184Z,2025-04-29T17:16:24Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690502555,94,,5690502661,233,139,5690502557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118807,113,6,1,15,34,cfvya7igkhkas7wvsktwz6j8k,0,6.4,36.1,2025-04-29T17:16:18.059Z,2025-05-01T10:34:40Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690502595,233,140,5690502565,56,Back,5690502567,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118791,140,6,1,15,34,93ohqui2qgqm8408viwmm1ken,1,93.6,63.9,2025-04-29T17:16:18.059Z,2025-04-29T18:02:03Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5690502883,75,,5690502587,233,113,5690502485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118879,141,1,1,16,9,93ohqui2qgqm8408viwmm1ken,0,99.7,0.8,2025-04-29T17:16:52.797Z,2025-05-01T10:34:37Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690503057,56,Center,5690503051,6,,5690503065,213,1.56,5690503061,141,42.1,5690503055,223,,5690503059,140,100.0,5692459773,72,,5690503063,212,28.1,5690503053,155,,5690503049,2,,,,,,,,,,,,,,,,,,,,,,,,,
2808118883,142,43,1,16,9,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T17:16:53.410Z,2025-04-29T17:16:59Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690503087,56,Center,5690503159,144,5,5690503089,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118889,114,12,1,16,10,cfvya7igkhkas7wvsktwz6j8k,1,8.3,65.4,2025-04-29T17:16:54.213Z,2025-04-29T17:17:00Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5690503113,141,49.3,5690503109,56,Back,5690503111,140,19.6,5690503117,213,5.54,5690503119,15,,5690503115,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118899,145,13,1,16,12,93ohqui2qgqm8408viwmm1ken,1,79.7,46.0,2025-04-29T17:16:56.764Z,2025-05-01T10:35:02Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690503271,25,,5690503283,458,,5690503277,102,47.9,5690534359,328,,5690503279,103,100,5690503275,74,,5690503285,230,96.5,5690503287,231,47.7,5690503595,20,,5690503281,215,,5690503133,18,5690503135,56,,,,,,,,,,,,Center,,,,,,,,
2808118915,115,5,1,16,14,cfvya7igkhkas7wvsktwz6j8k,1,-1.6,62.4,2025-04-29T17:16:57.836Z,2025-04-29T18:57:26Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5690503207,56,Back,5690503211,346,,5690503217,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118901,146,5,1,16,14,93ohqui2qgqm8408viwmm1ken,0,101.6,37.6,2025-04-29T17:16:57.836Z,2025-04-29T17:17:04Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690503153,56,Center,5690503155,346,,5690503243,233,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118935,116,43,1,16,20,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-29T17:17:04.389Z,2025-04-29T17:19:55Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5690503337,141,65.1,5690503331,124,0,5690503339,212,6.6,5690503335,140,6.3,5690503341,213,1.30,5690506213,144,1,5690503345,237,0,5690503333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118945,117,1,1,16,25,cfvya7igkhkas7wvsktwz6j8k,1,4.5,60.6,2025-04-29T17:17:09.573Z,2025-04-29T17:19:53Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5690503395,213,0.88,5690506139,124,,5690506143,237,,5690503391,141,89.9,5690503393,212,25.9,5690503387,56,Back,5690503389,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118949,118,1,1,16,31,cfvya7igkhkas7wvsktwz6j8k,0,30.1,87.1,2025-04-29T17:17:15.477Z,2025-04-29T17:17:16Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690503419,212,21.1,5690503415,140,49.2,5690503421,213,5.97,5690503413,56,Back,5690503417,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808459953,891,8,1,16,32,93ohqui2qgqm8408viwmm1ken,1,53.2,25.4,2025-04-29T17:17:16.461Z,2025-05-01T10:35:53Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5692460985,56,Center,5692461051,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118951,147,43,1,16,33,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T17:17:16.924Z,2025-05-01T10:35:26Z,,,,,5690503427,344,0,5692460567,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118957,148,43,1,16,33,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-29T17:17:17.419Z,2025-05-01T10:35:25Z,,,,,5690503475,344,0,5692460533,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118965,149,1,1,16,35,93ohqui2qgqm8408viwmm1ken,0,43.1,11.1,2025-04-29T17:17:18.829Z,2025-04-29T17:17:19Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690503497,140,72.2,5690503501,212,45.4,5690503495,56,Center,5690503505,1,,5690503499,141,60.5,5690503503,213,0.83,5690503493,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118971,119,1,1,16,35,cfvya7igkhkas7wvsktwz6j8k,1,28.4,46.0,2025-04-29T17:17:19.237Z,2025-04-29T17:17:20Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690503523,140,32.1,5690503519,3,,5690503529,213,0.35,5690503525,141,48.1,5690503527,212,4.1,5690503521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118973,120,1,1,16,37,cfvya7igkhkas7wvsktwz6j8k,1,32.6,48.4,2025-04-29T17:17:20.837Z,2025-04-29T17:17:23Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690503553,141,44.9,5690503549,56,Back,5690503547,155,,5690503555,212,5.3,5690503551,140,37.1,5690503557,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118979,121,1,1,16,39,cfvya7igkhkas7wvsktwz6j8k,1,44.1,36.9,2025-04-29T17:17:22.997Z,2025-04-29T17:17:26Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690503587,141,15.0,5690503583,56,Back,5690503591,213,4.38,5690503589,212,15.8,5690503585,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118985,124,1,1,16,46,cfvya7igkhkas7wvsktwz6j8k,1,52.2,7.1,2025-04-29T17:17:29.797Z,2025-04-29T17:17:31Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5690503617,213,6.10,5690503611,140,62.7,5690503615,212,11.2,5690503613,141,4.1,5690503609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118989,125,1,1,16,47,cfvya7igkhkas7wvsktwz6j8k,1,62.7,4.1,2025-04-29T17:17:31.493Z,2025-04-29T17:17:34Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5690503639,213,2.85,5690503635,141,11.0,5690503633,140,47.9,5690503637,212,16.2,5690503631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118993,126,1,1,16,50,cfvya7igkhkas7wvsktwz6j8k,1,46.1,15.8,2025-04-29T17:17:34.502Z,2025-04-29T17:17:36Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5690503649,56,Back,5690503653,141,10.4,5690503655,212,16.8,5690503657,213,3.36,5690503651,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808118999,127,1,1,16,52,cfvya7igkhkas7wvsktwz6j8k,1,27.9,26.4,2025-04-29T17:17:36.725Z,2025-05-01T10:36:24Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690503687,141,55.4,5690503689,212,20.1,5690503691,213,1.76,5690503685,140,24.4,5690503683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119001,128,1,1,16,57,cfvya7igkhkas7wvsktwz6j8k,1,22.8,65.1,2025-04-29T17:17:41.221Z,2025-04-29T17:17:43Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5690503703,141,59.9,5690503705,212,16.1,5690503707,213,6.06,5690503701,140,37.8,5690503699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119005,129,1,1,16,59,cfvya7igkhkas7wvsktwz6j8k,1,30.8,62.6,2025-04-29T17:17:43.125Z,2025-04-29T17:17:46Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5690503731,212,26.0,5690503725,56,Back,5690503729,141,40.7,5690503733,213,3.75,5690503727,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119013,130,1,1,17,2,cfvya7igkhkas7wvsktwz6j8k,1,13.3,36.9,2025-04-29T17:17:46.277Z,2025-04-29T17:17:50Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5690503785,212,15.5,5690503781,140,17.9,5690503787,213,5.03,5690503783,141,15.2,5690503779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119015,131,1,1,17,6,cfvya7igkhkas7wvsktwz6j8k,1,19.9,18.6,2025-04-29T17:17:50.710Z,2025-04-29T17:17:52Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690503797,212,13.2,5690503791,56,Back,5690503799,213,1.24,5690503795,141,36.9,5690503793,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119031,132,1,1,17,8,cfvya7igkhkas7wvsktwz6j8k,1,24.1,37.0,2025-04-29T17:17:51.862Z,2025-04-29T17:17:55Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5690503887,141,14.0,5690503881,56,Back,5690503891,213,4.42,5690503889,212,16.3,5690503883,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119039,133,1,1,17,11,cfvya7igkhkas7wvsktwz6j8k,0,22.5,11.6,2025-04-29T17:17:55.638Z,2025-04-29T17:17:57Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5690503939,56,Center,5690503943,141,49.1,5690503937,155,,5690503949,1,,5690503945,212,56.2,5690503947,213,0.47,5690503941,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119043,150,12,1,17,14,93ohqui2qgqm8408viwmm1ken,1,30.9,52.4,2025-04-29T17:17:58.541Z,2025-04-29T17:18:00Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5690503977,140,45.6,5690503983,213,0.06,5690503985,15,,5690503981,212,15.5,5690503979,141,53.7,5690503975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119049,134,43,1,17,18,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-29T17:18:02.693Z,2025-04-29T17:18:07Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690504131,144,4,5690504023,152,0,5690504019,13,0,5690504025,265,0,5690504021,56,Center,5690504027,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119199,164,44,1,17,23,93ohqui2qgqm8408viwmm1ken,1,44.6,51.2,2025-04-29T17:18:06.902Z,2025-04-29T19:05:32Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690504979,285,,5690504977,56,Back,5690505523,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119297,145,44,1,17,23,cfvya7igkhkas7wvsktwz6j8k,0,55.4,48.8,2025-04-29T17:18:06.903Z,2025-04-29T19:05:32Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690505499,56,Center,5690505527,233,164,5690505501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119069,151,1,1,17,23,93ohqui2qgqm8408viwmm1ken,1,46.3,52.1,2025-04-29T17:18:07.002Z,2025-04-29T17:54:39Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690504865,213,4.34,5690504857,3,,5690504863,212,14.7,5690504145,56,Back,5690504859,140,41.2,5690504861,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119073,153,1,1,17,26,93ohqui2qgqm8408viwmm1ken,1,31.8,37.4,2025-04-29T17:18:09.932Z,2025-04-29T17:18:10Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690504165,56,Back,5690504169,141,73.6,5690504173,213,1.08,5690504167,140,44.4,5690504171,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119075,154,1,1,17,27,93ohqui2qgqm8408viwmm1ken,1,44.4,73.6,2025-04-29T17:18:10.828Z,2025-04-29T17:18:12Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5690504203,140,56.9,5690504209,213,0.79,5690504205,141,92.9,5690504207,212,18.6,5690504201,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119081,155,1,1,17,28,93ohqui2qgqm8408viwmm1ken,1,56.9,92.9,2025-04-29T17:18:12.380Z,2025-04-29T17:18:14Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690504243,213,4.32,5690504239,141,80.6,5690504235,56,Left,5690504241,212,9.1,5690504237,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119095,156,1,1,17,30,93ohqui2qgqm8408viwmm1ken,1,53.8,81.5,2025-04-29T17:18:14.204Z,2025-04-29T17:18:16Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690504293,56,Left,5690504295,140,68.3,5690504301,212,18.0,5690504297,141,95.6,5690504307,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119105,157,1,1,17,32,93ohqui2qgqm8408viwmm1ken,1,68.3,95.6,2025-04-29T17:18:16.668Z,2025-04-29T17:18:20Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690504363,141,80.0,5690504367,213,4.18,5690504359,56,Left,5690504361,140,62.4,5690504365,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119111,158,1,1,17,36,93ohqui2qgqm8408viwmm1ken,1,65.1,85.4,2025-04-29T17:18:20.043Z,2025-04-29T17:18:22Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5690504405,141,96.5,5690504409,213,0.73,5690504407,212,11.3,5690504401,56,Left,5690504403,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119117,159,1,1,17,38,93ohqui2qgqm8408viwmm1ken,1,70.4,90.2,2025-04-29T17:18:22.540Z,2025-04-29T17:18:24Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690504451,213,4.09,5690504443,56,Center,5690504447,141,72.7,5690504445,140,62.3,5690504449,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119123,160,1,1,17,40,93ohqui2qgqm8408viwmm1ken,1,62.3,72.7,2025-04-29T17:18:24.332Z,2025-04-29T17:18:26Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5690504481,213,6.02,5690504475,140,70.6,5690504479,212,9.0,5690504473,56,Center,5690504477,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119125,161,61,1,17,42,93ohqui2qgqm8408viwmm1ken,0,71.5,65.8,2025-04-29T17:18:26.043Z,2025-04-29T17:18:26Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690504485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119153,136,1,1,17,43,cfvya7igkhkas7wvsktwz6j8k,1,37.3,43.6,2025-04-29T17:18:27.414Z,2025-04-29T17:18:37Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690504663,141,70.8,5690504665,212,18.5,5690504659,56,Back,5690504661,140,38.6,5690504667,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119161,137,50,1,17,53,cfvya7igkhkas7wvsktwz6j8k,1,73.5,87.1,2025-04-29T17:18:37.365Z,2025-05-01T14:52:03Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690504697,286,,5690504695,56,Left,5692899799,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119155,162,7,1,17,53,93ohqui2qgqm8408viwmm1ken,1,26.5,12.9,2025-04-29T17:18:37.366Z,2025-05-01T14:52:03Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690504671,167,,5692463163,178,,5690504675,285,,5692899795,233,137,5690504673,56,Back,5692463161,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119163,138,5,1,17,54,cfvya7igkhkas7wvsktwz6j8k,1,86.4,101.2,2025-04-29T17:18:38.333Z,2025-04-29T18:57:26Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690504725,233,163,5690504723,347,,5690504721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119157,163,5,1,17,54,93ohqui2qgqm8408viwmm1ken,0,13.6,-1.2,2025-04-29T17:18:38.333Z,2025-04-29T17:18:44Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5690504679,347,,5690504735,233,138,5690504677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119209,139,1,1,18,18,cfvya7igkhkas7wvsktwz6j8k,1,87.5,100.0,2025-04-29T17:19:02.758Z,2025-04-29T17:19:06Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690505041,56,Left,5690505047,212,15.2,5690505045,141,79.7,5690505049,213,4.70,5690505043,140,87.3,5690505039,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119213,140,1,1,18,22,cfvya7igkhkas7wvsktwz6j8k,1,91.4,83.0,2025-04-29T17:19:06.181Z,2025-04-29T17:19:07Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690505067,140,89.4,5690505071,212,6.1,5690505065,56,Left,5690505069,141,91.5,5690505073,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119219,141,1,1,18,23,cfvya7igkhkas7wvsktwz6j8k,1,92.1,89.4,2025-04-29T17:19:07.606Z,2025-04-29T17:19:08Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5690505101,56,Left,5690505107,212,3.3,5690505109,213,4.78,5690505105,141,84.5,5690505103,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119221,142,61,1,18,24,cfvya7igkhkas7wvsktwz6j8k,0,92.3,84.5,2025-04-29T17:19:08.741Z,2025-04-29T17:19:09Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5690505113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119225,165,61,1,18,26,93ohqui2qgqm8408viwmm1ken,1,10.6,14.6,2025-04-29T17:19:10.012Z,2025-04-29T17:19:10Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5690505121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119233,167,1,1,18,29,93ohqui2qgqm8408viwmm1ken,0,24.1,7.4,2025-04-29T17:19:12.796Z,2025-04-29T17:19:13Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,,5690505153,141,6.8,5690505149,56,Back,5690505155,212,3.5,5690505151,140,27.4,5690505157,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119235,143,61,1,18,30,cfvya7igkhkas7wvsktwz6j8k,1,61.9,88.7,2025-04-29T17:19:14.480Z,2025-04-29T17:19:14Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5690505159,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808119277,144,5,1,18,35,cfvya7igkhkas7wvsktwz6j8k,0,66.5,101.2,2025-04-29T17:19:19.629Z,2025-04-29T18:57:26Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5690505381,233,168,5690505359,56,Left,5690505361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
