id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820322163,197,12,1,28,20,1939bnru25svvgv15k2c7tw2y,1,12.4,28.6,2025-05-31T13:29:41.949Z,2025-05-31T13:39:04Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5758089431,212,18.6,5758089429,141,37.9,5758089433,213,0.35,5758089425,56,Back,5758089427,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322157,332,1,1,28,20,2nnlsjfbcea40t4jeclcbw9lk,1,67.4,49.3,2025-05-31T13:29:42.715Z,2025-05-31T13:29:43Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758089397,213,6.23,5758089393,141,48.7,5758089389,56,Center,5758089391,140,74.4,5758089395,212,7.4,5758089387,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322161,333,1,1,28,21,2nnlsjfbcea40t4jeclcbw9lk,0,74.4,48.7,2025-05-31T13:29:43.596Z,2025-05-31T13:29:44Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758089413,56,Center,5758089411,155,,5758089415,140,85.7,5758089419,212,16.9,5758089417,141,66.3,5758089421,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322177,199,12,1,28,23,1939bnru25svvgv15k2c7tw2y,1,17.3,35.7,2025-05-31T13:29:45.701Z,2025-05-31T13:29:48Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758089513,212,21.9,5758089515,213,0.65,5758089511,141,55.1,5758089507,56,Back,5758089509,140,33.9,5758089521,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322187,334,83,1,28,27,2nnlsjfbcea40t4jeclcbw9lk,0,61.1,9.7,2025-05-31T13:29:49.595Z,2025-05-31T13:29:58Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758089807,399,1vr7p76nx255ikv7w00s6gnsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322199,201,50,1,28,29,1939bnru25svvgv15k2c7tw2y,1,46.3,61.8,2025-05-31T13:29:51.509Z,2025-05-31T13:50:30Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5758089629,286,,5758089627,56,Back,5758089741,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322203,335,7,1,28,29,2nnlsjfbcea40t4jeclcbw9lk,1,53.7,38.2,2025-05-31T13:29:51.510Z,2025-05-31T13:50:29Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758089699,56,Center,5758089701,285,,5758089729,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322213,202,83,1,28,32,1939bnru25svvgv15k2c7tw2y,0,41.0,47.6,2025-05-31T13:29:53.932Z,2025-05-31T13:31:27Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758091687,399,4mroygq2ruxkml5c5j4awwted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322215,337,43,1,28,32,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-31T13:29:53.932Z,2025-05-31T13:31:25Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758089761,286,0,5758089759,56,Center,5758091639,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322231,338,1,1,28,34,2nnlsjfbcea40t4jeclcbw9lk,0,72.8,59.9,2025-05-31T13:29:56.619Z,2025-05-31T13:29:59Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758089861,141,57.2,5758089887,236,,5758089859,140,73.4,5758089865,213,5.04,5758089893,286,,5758089863,212,1.9,5758089889,233,203,5758089857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322227,203,74,1,28,34,1939bnru25svvgv15k2c7tw2y,1,10.6,32.5,2025-05-31T13:29:56.620Z,2025-05-31T13:30:00Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758089913,233,338,5758089849,285,,5758089847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322235,339,61,1,28,35,2nnlsjfbcea40t4jeclcbw9lk,1,73.4,57.2,2025-05-31T13:29:57.430Z,2025-05-31T13:29:59Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758089875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322251,205,1,1,28,38,1939bnru25svvgv15k2c7tw2y,1,14.3,36.7,2025-05-31T13:30:00.262Z,2025-05-31T13:30:02Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758089971,212,6.7,5758089969,141,28.2,5758089973,213,5.24,5758089967,140,17.5,5758089965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322255,206,1,1,28,40,1939bnru25svvgv15k2c7tw2y,0,36.1,21.3,2025-05-31T13:30:02.308Z,2025-05-31T13:30:03Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758089985,212,8.3,5758089979,56,Back,5758089987,213,5.56,5758089981,140,42.0,5758089983,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322259,340,8,1,28,43,2nnlsjfbcea40t4jeclcbw9lk,1,49.8,81.8,2025-05-31T13:30:05.068Z,2025-05-31T13:39:28Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758090007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322267,207,5,1,28,44,1939bnru25svvgv15k2c7tw2y,1,48.4,-1.2,2025-05-31T13:30:05.996Z,2025-05-31T13:50:50Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758090043,56,Back,5758090045,347,,5758090047,233,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322263,341,5,1,28,44,2nnlsjfbcea40t4jeclcbw9lk,0,51.6,101.2,2025-05-31T13:30:05.996Z,2025-05-31T13:30:10Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758090053,233,207,5758090027,347,,5758090025,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322361,208,1,1,29,12,1939bnru25svvgv15k2c7tw2y,0,56.1,0.0,2025-05-31T13:30:34.276Z,2025-05-31T13:30:35Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5758090537,1,,5758090525,107,,5758090531,141,7.7,5758090535,213,0.25,5758090529,140,81.1,5758090533,212,27.1,5758090527,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322367,342,1,1,29,14,2nnlsjfbcea40t4jeclcbw9lk,1,22.1,93.6,2025-05-31T13:30:36.588Z,2025-05-31T13:30:37Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5758090565,3,,5758090575,213,5.68,5758090571,141,86.0,5758090569,140,29.2,5758090573,212,9.1,5758090567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322369,343,1,1,29,15,2nnlsjfbcea40t4jeclcbw9lk,1,29.2,86.0,2025-05-31T13:30:37.532Z,2025-05-31T13:30:38Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758090583,168,,5758090589,141,90.8,5758090593,213,0.74,5758090587,140,32.6,5758090585,56,Back,5758090591,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322383,345,1,1,29,17,2nnlsjfbcea40t4jeclcbw9lk,1,32.6,90.8,2025-05-31T13:30:39.436Z,2025-05-31T13:30:41Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5758090661,140,36.2,5758090659,56,Back,5758090665,212,17.1,5758090663,141,66.3,5758090667,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322391,209,83,1,29,19,1939bnru25svvgv15k2c7tw2y,0,57.9,31.3,2025-05-31T13:30:41.678Z,2025-05-31T13:31:07Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758091253,399,chzhwdk4l54t2kf606bkuiaqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322417,346,1,1,29,20,2nnlsjfbcea40t4jeclcbw9lk,1,36.2,64.6,2025-05-31T13:30:41.755Z,2025-05-31T13:30:47Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758090805,141,27.6,5758090801,56,Back,5758090807,212,27.5,5758090803,140,46.7,5758090809,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322415,210,45,1,29,25,1939bnru25svvgv15k2c7tw2y,0,47.4,71.9,2025-05-31T13:30:46.901Z,2025-05-31T13:50:33Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758090797,285,,5758090949,233,347,5758090795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322439,347,3,1,29,25,2nnlsjfbcea40t4jeclcbw9lk,1,52.6,28.1,2025-05-31T13:30:46.901Z,2025-05-31T13:50:33Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758090933,233,210,5758090925,56,Center,5758090927,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322441,348,50,1,29,29,2nnlsjfbcea40t4jeclcbw9lk,1,71.8,40.1,2025-05-31T13:30:51.611Z,2025-05-31T13:50:30Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758090929,56,Center,5758090931,286,,5758090977,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322445,211,7,1,29,29,1939bnru25svvgv15k2c7tw2y,1,28.2,59.9,2025-05-31T13:30:51.612Z,2025-05-31T13:50:30Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758090955,56,Back,5758090957,285,,5758090973,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322801,367,61,1,29,30,2nnlsjfbcea40t4jeclcbw9lk,0,76.7,36.1,2025-05-31T13:30:52.351Z,2025-05-31T13:43:42Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5758092923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322453,213,1,1,29,31,1939bnru25svvgv15k2c7tw2y,0,28.1,57.6,2025-05-31T13:30:52.965Z,2025-05-31T13:30:55Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758090989,140,31.9,5758090993,212,4.0,5758090995,213,0.05,5758090987,56,Back,5758091037,233,349,5758091041,286,,5758090991,141,57.9,5758091035,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322457,349,74,1,29,31,2nnlsjfbcea40t4jeclcbw9lk,1,70.6,20.9,2025-05-31T13:30:52.966Z,2025-05-31T13:50:40Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758091045,233,213,5758091023,56,Right,5758091025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322479,351,1,1,29,34,2nnlsjfbcea40t4jeclcbw9lk,1,69.6,10.0,2025-05-31T13:30:56.476Z,2025-05-31T13:31:00Z,dwmmr57jqlzrzvkpxr01fnt3o,M. Kaboré,,,5758091151,140,74.3,5758091149,56,Right,5758091155,212,5.5,5758091153,141,6.5,5758091157,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322489,352,1,1,29,39,2nnlsjfbcea40t4jeclcbw9lk,1,73.6,7.4,2025-05-31T13:31:00.939Z,2025-05-31T13:31:03Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758091197,213,1.99,5758091195,212,16.7,5758091191,140,67.1,5758091189,56,Center,5758091193,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322493,353,1,1,29,41,2nnlsjfbcea40t4jeclcbw9lk,1,67.1,29.8,2025-05-31T13:31:03.036Z,2025-05-31T13:31:07Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5758091239,140,68.9,5758091243,212,18.8,5758091237,56,Center,5758091241,141,57.3,5758091245,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322501,354,1,1,29,45,2nnlsjfbcea40t4jeclcbw9lk,0,73.4,56.6,2025-05-31T13:31:06.973Z,2025-05-31T13:31:09Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758091285,140,90.0,5758091291,213,5.75,5758091287,141,41.5,5758091281,155,,5758091283,56,Center,5758091289,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322507,214,44,1,29,46,1939bnru25svvgv15k2c7tw2y,1,10.2,59.4,2025-05-31T13:31:08.571Z,2025-05-31T13:50:37Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758091335,233,355,5758091307,285,,5758091305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322503,355,44,1,29,46,2nnlsjfbcea40t4jeclcbw9lk,0,89.8,40.6,2025-05-31T13:31:08.572Z,2025-05-31T13:50:37Z,dwmmr57jqlzrzvkpxr01fnt3o,M. Kaboré,,,5758091341,233,214,5758091295,56,Center,5758091297,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322509,215,12,1,29,47,1939bnru25svvgv15k2c7tw2y,1,10.6,60.9,2025-05-31T13:31:09.253Z,2025-05-31T13:40:18Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758091329,15,,5758091315,56,Back,5758091319,141,56.3,5758091323,213,6.09,5758091317,140,26.0,5758091321,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322545,218,83,1,29,49,1939bnru25svvgv15k2c7tw2y,1,22.6,46.2,2025-05-31T13:31:11.529Z,2025-05-31T13:41:49Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5758106411,399,cyfvxg9z9aqfsoydhz7sr3qxg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322525,216,45,1,29,50,1939bnru25svvgv15k2c7tw2y,0,15.4,47.8,2025-05-31T13:31:11.884Z,2025-05-31T13:50:34Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5758091405,56,Back,5758091431,233,356,5758091407,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322527,356,3,1,29,50,2nnlsjfbcea40t4jeclcbw9lk,1,84.6,52.2,2025-05-31T13:31:11.884Z,2025-05-31T13:50:34Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758091423,233,216,5758091413,56,Center,5758091415,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322529,357,50,1,29,52,2nnlsjfbcea40t4jeclcbw9lk,1,84.2,53.6,2025-05-31T13:31:14.528Z,2025-05-31T13:42:05Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5758091421,286,,5758091419,56,Center,5758091541,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322543,217,7,1,29,52,1939bnru25svvgv15k2c7tw2y,1,15.8,46.4,2025-05-31T13:31:14.529Z,2025-05-31T13:50:31Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758091505,56,Back,5758091507,285,,5758091511,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322551,219,1,1,29,55,1939bnru25svvgv15k2c7tw2y,1,23.1,44.6,2025-05-31T13:31:17.669Z,2025-05-31T13:43:19Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5758108047,141,45.6,5758108051,213,0.07,5758108049,212,9.6,5758108045,140,32.2,5758108043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322553,220,43,1,29,57,1939bnru25svvgv15k2c7tw2y,1,0.0,0.0,2025-05-31T13:31:18.932Z,2025-05-31T13:43:23Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5758108195,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322555,221,1,1,29,57,1939bnru25svvgv15k2c7tw2y,0,30.5,43.6,2025-05-31T13:31:19.413Z,2025-05-31T13:31:21Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5758091575,1,,5758091569,141,17.7,5758091571,212,33.6,5758091565,56,Right,5758091567,140,57.7,5758091573,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322561,358,1,1,29,58,2nnlsjfbcea40t4jeclcbw9lk,1,45.0,84.2,2025-05-31T13:31:20.284Z,2025-05-31T13:31:23Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758091595,140,18.8,5758091601,213,3.58,5758091597,141,65.1,5758091593,56,Back,5758091599,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322597,360,1,1,30,7,2nnlsjfbcea40t4jeclcbw9lk,1,19.8,61.1,2025-05-31T13:31:29.404Z,2025-05-31T13:31:34Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5758091809,213,5.62,5758091803,140,42.2,5758091805,141,33.9,5758091807,212,29.9,5758091801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322609,361,1,1,30,13,2nnlsjfbcea40t4jeclcbw9lk,1,42.2,33.9,2025-05-31T13:31:35.180Z,2025-05-31T13:31:36Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758091871,140,46.3,5758091869,56,Back,5758091875,212,6.6,5758091873,141,41.3,5758091877,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322613,362,1,1,30,14,2nnlsjfbcea40t4jeclcbw9lk,0,46.3,41.3,2025-05-31T13:31:36.492Z,2025-05-31T13:31:37Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5758091881,56,Center,5758091887,212,30.9,5758091885,141,22.2,5758091883,140,73.0,5758091889,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322625,223,1,1,30,18,1939bnru25svvgv15k2c7tw2y,1,29.2,86.3,2025-05-31T13:31:40.037Z,2025-05-31T13:31:40Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758091947,212,12.2,5758091949,213,4.02,5758091941,56,Back,5758091945,141,72.4,5758091943,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322633,224,1,1,30,19,1939bnru25svvgv15k2c7tw2y,1,21.8,72.4,2025-05-31T13:31:40.837Z,2025-05-31T13:31:43Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758092001,213,1.08,5758091993,56,Back,5758091999,212,19.1,5758091995,140,30.4,5758091997,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322677,225,1,1,30,21,1939bnru25svvgv15k2c7tw2y,1,30.0,95.6,2025-05-31T13:31:43.173Z,2025-05-31T13:31:53Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5758092253,157,,5758092255,56,Left,5758092261,212,45.1,5758092259,141,88.7,5758092265,1,,5758092263,213,6.18,5758092257,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322679,226,61,1,30,32,1939bnru25svvgv15k2c7tw2y,0,72.7,88.7,2025-05-31T13:31:53.765Z,2025-05-31T13:31:54Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5758092269,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322685,227,5,1,30,32,1939bnru25svvgv15k2c7tw2y,0,74.6,101.2,2025-05-31T13:31:53.868Z,2025-05-31T13:50:51Z,wv67qz43iwolqireq2ttfx1w,L. Östman,,,5758092313,233,363,5758092293,347,,5758092291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322683,363,5,1,30,32,2nnlsjfbcea40t4jeclcbw9lk,1,25.4,-1.2,2025-05-31T13:31:53.868Z,2025-05-31T13:50:51Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5758092289,347,,5758092287,56,Back,5758092295,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322745,364,1,1,30,46,2nnlsjfbcea40t4jeclcbw9lk,1,24.8,0.0,2025-05-31T13:32:08.028Z,2025-05-31T13:32:16Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758092585,107,,5758092597,1,,5758092593,212,29.1,5758092589,140,49.6,5758092591,141,17.1,5758092595,213,0.46,5758092587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322747,365,1,1,30,47,2nnlsjfbcea40t4jeclcbw9lk,0,49.3,17.4,2025-05-31T13:32:09.676Z,2025-05-31T13:32:12Z,dwmmr57jqlzrzvkpxr01fnt3o,M. Kaboré,,,5758092611,212,12.0,5758092603,168,,5758092605,56,Center,5758092613,213,1.13,5758092601,3,,5758092609,141,33.4,5758092665,189,,5758092607,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322761,231,1,1,30,49,1939bnru25svvgv15k2c7tw2y,0,46.6,58.8,2025-05-31T13:32:11.429Z,2025-05-31T13:32:12Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758092689,140,71.3,5758092693,212,39.2,5758092695,213,0.85,5758092687,56,Left,5758092691,141,100.0,5758092685,157,,5758092697,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322763,232,5,1,30,50,1939bnru25svvgv15k2c7tw2y,0,71.2,101.6,2025-05-31T13:32:12.618Z,2025-05-31T13:32:15Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5758092701,347,,5758092699,56,Left,5758092731,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322765,366,5,1,30,50,2nnlsjfbcea40t4jeclcbw9lk,1,28.8,-1.6,2025-05-31T13:32:12.618Z,2025-05-31T13:50:51Z,dwmmr57jqlzrzvkpxr01fnt3o,M. Kaboré,,,5758092707,56,Back,5758092711,233,232,5758092709,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322857,368,1,1,31,9,2nnlsjfbcea40t4jeclcbw9lk,0,32.6,0.0,2025-05-31T13:32:31.132Z,2025-05-31T13:32:34Z,8fle9xgnd83jth2i2d6vh0k16,I. Fofana,,,5758093221,212,16.7,5758093215,56,Back,5758093217,140,43.6,5758093223,213,0.81,5758093213,107,,5758093219,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322867,233,44,1,31,12,1939bnru25svvgv15k2c7tw2y,1,55.6,82.8,2025-05-31T13:32:34.123Z,2025-05-31T13:50:38Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758093267,233,369,5758093265,286,,5758093263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322863,369,44,1,31,12,2nnlsjfbcea40t4jeclcbw9lk,0,44.4,17.2,2025-05-31T13:32:34.124Z,2025-05-31T13:50:38Z,dwmmr57jqlzrzvkpxr01fnt3o,M. Kaboré,,,5758093249,285,,5758093247,56,Back,5758093279,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322873,234,1,1,31,12,1939bnru25svvgv15k2c7tw2y,1,54.5,79.6,2025-05-31T13:32:34.518Z,2025-05-31T13:32:36Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5758093297,140,70.4,5758093301,141,81.2,5758093305,212,16.7,5758093309,213,0.07,5758093291,3,,5758093293,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322895,370,83,1,31,16,2nnlsjfbcea40t4jeclcbw9lk,0,32.2,16.1,2025-05-31T13:32:38.668Z,2025-05-31T13:33:24Z,dwmmr57jqlzrzvkpxr01fnt3o,M. Kaboré,,,5758094617,399,60fbyywnjiz6l8n7gmi2mjld5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322891,236,1,1,31,17,1939bnru25svvgv15k2c7tw2y,0,68.3,79.4,2025-05-31T13:32:39.413Z,2025-05-31T13:32:40Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5758093383,141,82.3,5758093387,213,0.22,5758093381,140,76.8,5758093385,212,9.1,5758093379,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
