id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793554627,127,15,1,14,45,1939bnru25svvgv15k2c7tw2y,1,84.4,54.2,2025-03-30T12:15:23.708Z,2025-03-30T12:22:51Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5610288615,103,8.3,5610288089,82,,5610253587,56,Center,5610288083,72,,5610288623,230,98.8,5610288625,231,50.9,5610288619,146,92.7,5610288613,102,51.9,5610288611,76,,5610253583,22,5610288669,233,151,5610288617,458,5610288621,147,5610253585,17,,,,,,,,,52.7,,,,,,
2793554655,151,10,1,14,45,spvvjmk37iid7hsky9g3nce7,1,7.3,47.3,2025-03-30T12:15:23.808Z,2025-03-30T12:30:23Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610253747,56,Back,5610253745,94,,5610288697,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554701,152,12,1,14,48,spvvjmk37iid7hsky9g3nce7,1,14.7,36.4,2025-03-30T12:15:26.598Z,2025-03-30T12:30:35Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5610253983,140,59.4,5610254003,167,,5610253989,213,5.78,5610253985,141,0.0,5610253981,56,Right,5610253987,212,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554757,128,5,1,14,49,1939bnru25svvgv15k2c7tw2y,1,39.6,101.7,2025-03-30T12:15:28.038Z,2025-03-30T12:48:25Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5610254271,347,,5610254323,233,153,5610254267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554707,153,5,1,14,49,spvvjmk37iid7hsky9g3nce7,0,60.4,-1.7,2025-03-30T12:15:28.038Z,2025-03-30T12:48:25Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610254343,233,128,5610254001,347,,5610253999,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554801,129,1,1,14,55,1939bnru25svvgv15k2c7tw2y,1,37.7,100.0,2025-03-30T12:15:33.901Z,2025-03-30T12:15:35Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610254519,140,26.1,5610254525,213,4.19,5610254521,141,70.0,5610254517,56,Back,5610254523,212,24.6,5610254527,1,,5610254515,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554817,130,1,1,14,56,1939bnru25svvgv15k2c7tw2y,1,26.1,70.0,2025-03-30T12:15:35.180Z,2025-03-30T12:15:36Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5610254651,212,26.4,5610254645,141,31.6,5610254641,140,29.8,5610254653,213,4.86,5610254639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554887,131,1,1,14,57,1939bnru25svvgv15k2c7tw2y,1,29.8,31.6,2025-03-30T12:15:36.493Z,2025-03-30T12:15:41Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5610255017,141,43.0,5610255015,140,41.2,5610255021,213,0.57,5610255019,212,14.3,5610255013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554927,132,1,1,15,2,1939bnru25svvgv15k2c7tw2y,1,47.1,54.3,2025-03-30T12:15:40.908Z,2025-03-30T12:15:44Z,dp4bh2qpsagd632sfe3qq4hqt,J. Magnússon,,,5610255275,140,62.9,5610255281,213,0.95,5610255273,56,Left,5610255279,212,28.3,5610255277,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555017,133,1,1,15,5,1939bnru25svvgv15k2c7tw2y,1,62.9,88.1,2025-03-30T12:15:43.949Z,2025-03-30T12:15:49Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610255729,213,0.54,5610255727,212,12.0,5610255723,140,72.7,5610255721,56,Left,5610255725,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555035,134,3,1,15,9,1939bnru25svvgv15k2c7tw2y,0,71.6,95.9,2025-03-30T12:15:48.181Z,2025-03-30T12:48:06Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610255793,56,Left,5610255839,233,154,5610255795,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555013,154,7,1,15,9,spvvjmk37iid7hsky9g3nce7,0,28.4,4.1,2025-03-30T12:15:48.182Z,2025-03-30T12:48:06Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610255825,233,134,5610255699,56,Back,5610255701,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555047,135,61,1,15,12,1939bnru25svvgv15k2c7tw2y,1,73.5,96.2,2025-03-30T12:15:50.589Z,2025-03-30T12:15:50Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610255849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555083,136,5,1,15,12,1939bnru25svvgv15k2c7tw2y,0,69.8,101.7,2025-03-30T12:15:50.854Z,2025-03-30T12:48:25Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610256065,233,155,5610255999,347,,5610255997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555067,155,5,1,15,12,spvvjmk37iid7hsky9g3nce7,1,30.2,-1.7,2025-03-30T12:15:50.854Z,2025-03-30T12:48:25Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610255941,56,Back,5610256023,233,136,5610255943,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555321,156,1,1,15,25,spvvjmk37iid7hsky9g3nce7,1,37.8,0.0,2025-03-30T12:16:04.054Z,2025-03-30T12:16:07Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610257227,213,0.94,5610257223,141,5.3,5610257217,107,,5610257225,212,5.3,5610257221,140,40.8,5610257219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555365,157,1,1,15,28,spvvjmk37iid7hsky9g3nce7,1,42.1,2.9,2025-03-30T12:16:07.318Z,2025-03-30T12:16:09Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610257453,213,2.93,5610257449,141,4.3,5610257447,140,37.8,5610257445,56,Back,5610257451,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555563,158,1,1,15,31,spvvjmk37iid7hsky9g3nce7,1,37.6,3.8,2025-03-30T12:16:09.734Z,2025-03-30T12:16:21Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610258303,141,3.4,5610258305,212,5.0,5610258301,140,42.4,5610258299,56,Back,5610258307,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555575,159,1,1,15,42,spvvjmk37iid7hsky9g3nce7,1,34.1,47.2,2025-03-30T12:16:20.998Z,2025-03-30T12:16:22Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610258357,141,76.3,5610258355,140,30.1,5610258359,212,20.2,5610258361,213,1.78,5610258353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555603,160,1,1,15,43,spvvjmk37iid7hsky9g3nce7,1,29.3,77.3,2025-03-30T12:16:22.198Z,2025-03-30T12:16:23Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610258513,141,91.2,5610258509,56,Back,5610258515,212,13.8,5610258511,140,38.9,5610258517,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555667,161,1,1,15,45,spvvjmk37iid7hsky9g3nce7,1,41.7,81.4,2025-03-30T12:16:23.829Z,2025-03-30T12:16:29Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610258897,141,59.6,5610258905,213,4.07,5610258901,212,18.5,5610258893,140,31.1,5610258889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555685,162,1,1,15,50,spvvjmk37iid7hsky9g3nce7,1,30.4,46.3,2025-03-30T12:16:28.902Z,2025-03-30T12:16:30Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5610259005,212,12.9,5610259001,140,34.2,5610258999,56,Back,5610259007,213,5.03,5610259003,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555757,163,1,1,15,51,spvvjmk37iid7hsky9g3nce7,1,34.3,27.4,2025-03-30T12:16:30.053Z,2025-03-30T12:16:34Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610259357,212,25.5,5610259359,213,5.55,5610259353,140,52.3,5610259351,56,Right,5610259355,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555815,164,1,1,15,56,spvvjmk37iid7hsky9g3nce7,1,56.7,4.9,2025-03-30T12:16:34.694Z,2025-03-30T12:16:38Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610259665,213,2.48,5610259659,140,43.8,5610259661,141,20.3,5610259657,56,Back,5610259663,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555883,165,1,1,15,59,spvvjmk37iid7hsky9g3nce7,1,46.4,27.9,2025-03-30T12:16:38.166Z,2025-03-30T12:16:42Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610260043,140,42.9,5610260049,213,1.85,5610260047,212,13.3,5610260045,141,46.7,5610260041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555905,166,1,1,16,3,spvvjmk37iid7hsky9g3nce7,1,44.7,46.0,2025-03-30T12:16:42.006Z,2025-03-30T12:16:43Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5610260183,1,,5610260175,140,78.6,5610260171,155,,5610260179,212,45.6,5610260177,141,4.0,5610260181,213,5.61,5610260173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555909,167,61,1,16,5,spvvjmk37iid7hsky9g3nce7,0,77.3,6.4,2025-03-30T12:16:43.718Z,2025-03-30T12:16:44Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610260203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555941,139,1,1,16,6,1939bnru25svvgv15k2c7tw2y,1,25.1,77.6,2025-03-30T12:16:44.588Z,2025-03-30T12:16:46Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5610260363,141,88.0,5610260369,213,2.31,5610260367,212,9.5,5610260361,140,19.0,5610260359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555961,140,1,1,16,7,1939bnru25svvgv15k2c7tw2y,0,19.0,88.0,2025-03-30T12:16:45.949Z,2025-03-30T12:16:47Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610260451,1,,5610260441,56,Back,5610260445,141,92.7,5610260449,213,0.17,5610260447,212,18.8,5610260439,157,,5610260443,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555993,168,44,1,16,9,spvvjmk37iid7hsky9g3nce7,1,66.4,9.2,2025-03-30T12:16:48.486Z,2025-03-30T12:48:16Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610260789,233,141,5610260645,56,Right,5610260647,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556003,141,44,1,16,9,1939bnru25svvgv15k2c7tw2y,0,33.6,90.8,2025-03-30T12:16:48.487Z,2025-03-30T12:48:17Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610260803,233,168,5610260705,56,Back,5610260707,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555997,169,61,1,16,10,spvvjmk37iid7hsky9g3nce7,0,71.0,13.4,2025-03-30T12:16:48.983Z,2025-03-30T12:16:49Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610260691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556081,142,5,1,16,11,1939bnru25svvgv15k2c7tw2y,1,34.1,102.0,2025-03-30T12:16:49.631Z,2025-03-30T12:48:26Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610261131,56,Back,5610261137,347,,5610261173,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556009,170,5,1,16,11,spvvjmk37iid7hsky9g3nce7,0,65.9,-2.0,2025-03-30T12:16:49.631Z,2025-03-30T12:48:26Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610260719,56,Right,5610260721,347,,5610261235,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556121,143,1,1,16,15,1939bnru25svvgv15k2c7tw2y,1,40.4,100.0,2025-03-30T12:16:54.429Z,2025-03-30T12:16:56Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610261341,141,92.6,5610261345,213,3.53,5610261335,107,,5610261337,56,Back,5610261339,140,25.6,5610261343,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556149,144,1,1,16,17,1939bnru25svvgv15k2c7tw2y,1,25.6,92.6,2025-03-30T12:16:56.381Z,2025-03-30T12:16:58Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610261479,56,Back,5610261483,140,18.0,5610261489,212,18.4,5610261491,213,4.26,5610261487,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556195,145,1,1,16,19,1939bnru25svvgv15k2c7tw2y,1,18.4,66.6,2025-03-30T12:16:58.413Z,2025-03-30T12:17:01Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5610261727,1,,5610261723,212,34.0,5610261717,56,Back,5610261719,140,24.7,5610261721,141,17.6,5610261725,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556253,146,1,1,16,24,1939bnru25svvgv15k2c7tw2y,0,23.0,18.8,2025-03-30T12:17:03.247Z,2025-03-30T12:17:07Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5610262073,155,,5610262081,212,45.5,5610262077,140,66.3,5610262079,141,17.7,5610262219,1,,5610262075,56,Right,5610262083,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556341,171,44,1,16,28,spvvjmk37iid7hsky9g3nce7,1,33.3,86.1,2025-03-30T12:17:06.572Z,2025-03-30T12:48:17Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610262475,285,,5610262473,56,Back,5610262513,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556287,147,44,1,16,28,1939bnru25svvgv15k2c7tw2y,0,66.7,13.9,2025-03-30T12:17:06.573Z,2025-03-30T12:48:17Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5610262273,286,,5610262565,233,171,5610262271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556375,172,1,1,16,28,spvvjmk37iid7hsky9g3nce7,1,32.6,92.6,2025-03-30T12:17:06.719Z,2025-03-30T12:30:59Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610262631,56,Back,5610262635,141,75.7,5610262639,213,5.29,5610262637,212,13.7,5610262629,3,,5610262633,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556391,174,1,1,16,32,spvvjmk37iid7hsky9g3nce7,1,39.9,74.8,2025-03-30T12:17:10.694Z,2025-03-30T12:17:11Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610262683,56,Back,5610262685,140,31.1,5610262687,141,83.0,5610262691,213,2.60,5610262689,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556415,175,1,1,16,33,spvvjmk37iid7hsky9g3nce7,1,30.1,83.2,2025-03-30T12:17:11.558Z,2025-03-30T12:17:13Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5610262799,140,45.8,5610262803,212,16.5,5610262797,56,Back,5610262805,213,0.00,5610262801,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556453,176,1,1,16,34,spvvjmk37iid7hsky9g3nce7,1,46.5,85.4,2025-03-30T12:17:13.206Z,2025-03-30T12:17:15Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610263009,56,Back,5610263013,141,93.2,5610263017,213,2.16,5610263011,140,43.1,5610263015,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556519,177,1,1,16,36,spvvjmk37iid7hsky9g3nce7,1,43.9,89.6,2025-03-30T12:17:15.382Z,2025-03-30T12:17:20Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,,,5610263393,56,Center,5610263397,141,52.4,5610263399,212,27.7,5610263401,213,5.13,5610263395,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556527,178,3,1,16,41,spvvjmk37iid7hsky9g3nce7,0,64.6,60.3,2025-03-30T12:17:19.820Z,2025-03-30T12:48:07Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5610263779,233,148,5610263435,286,,5610263431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556561,148,7,1,16,41,1939bnru25svvgv15k2c7tw2y,1,35.4,39.7,2025-03-30T12:17:19.821Z,2025-03-30T12:48:07Z,dp4bh2qpsagd632sfe3qq4hqt,J. Magnússon,,,5610263747,233,178,5610263703,285,,5610263701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556633,150,1,1,16,49,1939bnru25svvgv15k2c7tw2y,0,7.0,83.9,2025-03-30T12:17:27.790Z,2025-03-30T12:17:28Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5610264075,155,,5610264083,212,31.0,5610264085,213,0.23,5610264081,141,94.1,5610264077,56,Back,5610264079,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556687,179,1,1,16,51,spvvjmk37iid7hsky9g3nce7,1,66.8,4.7,2025-03-30T12:17:29.798Z,2025-03-30T12:17:31Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5610264355,213,6.27,5610264351,141,4.3,5610264347,56,Right,5610264349,140,81.6,5610264353,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556707,180,1,1,16,53,spvvjmk37iid7hsky9g3nce7,1,81.6,4.3,2025-03-30T12:17:31.782Z,2025-03-30T12:17:33Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5610264443,213,1.48,5610264439,141,27.1,5610264441,212,15.6,5610264435,140,83.0,5610264431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556715,181,61,1,16,54,spvvjmk37iid7hsky9g3nce7,0,82.9,27.1,2025-03-30T12:17:33.222Z,2025-03-30T12:17:33Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5610264465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556761,151,1,1,16,54,1939bnru25svvgv15k2c7tw2y,1,21.3,86.6,2025-03-30T12:17:33.310Z,2025-03-30T12:17:35Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5610264705,141,64.3,5610264701,56,Back,5610264703,140,15.2,5610264707,212,16.5,5610264709,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556751,182,43,1,16,56,spvvjmk37iid7hsky9g3nce7,1,0.0,0.0,2025-03-30T12:17:35.286Z,2025-03-30T12:31:43Z,93qjy2eilbuufwu2kbwpfng7p,V. Gustafson,,,5610322117,144,74,5610264671,285,0,5610264669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556807,152,1,1,16,57,1939bnru25svvgv15k2c7tw2y,1,15.2,64.3,2025-03-30T12:17:35.613Z,2025-03-30T12:17:39Z,dp4bh2qpsagd632sfe3qq4hqt,J. Magnússon,,,5610265001,56,Back,5610265005,141,39.1,5610265007,212,17.3,5610265009,213,4.60,5610265003,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556825,153,1,1,17,0,1939bnru25svvgv15k2c7tw2y,1,13.3,37.3,2025-03-30T12:17:38.909Z,2025-03-30T12:17:40Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5610265141,141,12.9,5610265145,213,4.79,5610265139,140,14.5,5610265143,212,16.6,5610265137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556921,154,1,1,17,1,1939bnru25svvgv15k2c7tw2y,1,14.5,12.9,2025-03-30T12:17:40.174Z,2025-03-30T12:17:47Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5610265649,213,2.04,5610265647,212,23.4,5610265643,140,4.5,5610265645,141,43.6,5610265641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793556965,155,1,1,17,9,1939bnru25svvgv15k2c7tw2y,1,9.0,44.5,2025-03-30T12:17:47.502Z,2025-03-30T12:17:50Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5610265851,212,12.8,5610265845,56,Back,5610265853,213,4.84,5610265847,140,10.5,5610265849,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557001,156,1,1,17,11,1939bnru25svvgv15k2c7tw2y,0,10.5,25.8,2025-03-30T12:17:50.141Z,2025-03-30T12:17:53Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5610266039,213,6.17,5610266037,212,65.2,5610266029,155,,5610266033,140,72.2,5610266031,56,Right,5610266035,141,14.7,5610266041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557037,183,44,1,17,16,spvvjmk37iid7hsky9g3nce7,1,30.8,87.6,2025-03-30T12:17:54.572Z,2025-03-30T12:48:18Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5610266199,56,Back,5610266219,233,157,5610266201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557025,157,44,1,17,16,1939bnru25svvgv15k2c7tw2y,0,69.2,12.4,2025-03-30T12:17:54.573Z,2025-03-30T12:48:18Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,,5610266239,233,183,5610266143,286,,5610266141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557071,184,1,1,17,16,spvvjmk37iid7hsky9g3nce7,1,35.8,91.4,2025-03-30T12:17:54.606Z,2025-03-30T12:34:29Z,c1kv9ybtguhs625d1vwlwa6ay,J. Kiilerich,,,5610266391,3,,5610266395,140,49.9,5610266393,56,Back,5610266403,213,6.17,5610266399,212,14.9,5610266397,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557147,186,1,1,17,24,spvvjmk37iid7hsky9g3nce7,1,65.7,89.7,2025-03-30T12:18:02.646Z,2025-03-30T12:18:04Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5610266749,212,13.2,5610266747,141,95.1,5610266743,56,Left,5610266745,140,77.8,5610266751,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557199,187,1,1,17,25,spvvjmk37iid7hsky9g3nce7,1,79.7,91.5,2025-03-30T12:18:04.358Z,2025-03-30T12:18:23Z,9hg51o20uf6u2bjgshjax9soa,E. Stroud,1.0,,5610267073,140,80.9,5610267071,56,Center,5610267075,141,70.2,5610267077,212,14.5,5610267079,213,4.80,5610268337,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557207,188,15,1,17,28,spvvjmk37iid7hsky9g3nce7,1,80.3,69.3,2025-03-30T12:18:07.158Z,2025-03-30T12:34:24Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5610268383,103,19,5610268375,29,,5610268389,147,57.6,5610268385,215,,5610268107,20,,5610268373,78,,5610268111,82,,5610268393,231,51.4,5610270867,139,,5610268391,230,5610268387,146,91.9,5610267115,18,5610267113,22,5610268377,55,187,5610267119,56,Center,99.7,5610268381,102,49.4,,,,,,,
2793557223,189,61,1,17,30,spvvjmk37iid7hsky9g3nce7,1,88.3,57.0,2025-03-30T12:18:09.144Z,2025-03-30T12:18:48Z,15mg49mqn215ce4ojukev0o2x,J. Bergström,,,5610270477,228,,5610267209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557311,158,12,1,17,31,1939bnru25svvgv15k2c7tw2y,1,13.1,33.4,2025-03-30T12:18:09.502Z,2025-03-30T12:18:14Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5610267659,213,0.69,5610267651,56,Back,5610267655,141,54.2,5610267657,212,22.2,5610267653,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557317,190,1,1,17,35,spvvjmk37iid7hsky9g3nce7,0,70.9,47.6,2025-03-30T12:18:13.543Z,2025-03-30T12:34:48Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5610267691,56,Center,5610267695,141,69.4,5610267689,3,,5610267697,212,18.1,5610267699,213,0.96,5610267693,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793557349,159,1,1,17,35,1939bnru25svvgv15k2c7tw2y,1,18.7,33.0,2025-03-30T12:18:14.158Z,2025-03-30T12:18:17Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5610267927,213,0.71,5610267923,141,50.6,5610267917,3,,5610267925,212,18.3,5610267921,140,31.9,5610267919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
