id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2793748223,234,7,1,28,24,46yo78zak2j7kaxc5ak1fnm60,0,72.6,58.6,2025-03-30T15:00:00.981Z,2025-03-30T15:31:20Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611300173,233,268,5611300085,286,,5611300083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793785491,432,1,1,28,25,6i936isoyj6d0uuxdj537uc97,1,34.8,37.2,2025-03-30T15:00:01.184Z,2025-03-30T15:36:42Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611520635,140,25.5,5611520639,212,10.3,5611520641,213,2.83,5611520633,56,Back,5611520637,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793785419,431,1,1,28,27,6i936isoyj6d0uuxdj537uc97,1,26.2,47.7,2025-03-30T15:00:03.184Z,2025-03-30T15:37:22Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5611524081,140,67.4,5611524083,141,16.4,5611524077,155,,5611524087,213,5.83,5611524089,1,,5611524079,56,Right,5611524085,212,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748323,269,1,1,28,34,6i936isoyj6d0uuxdj537uc97,0,77.7,7.4,2025-03-30T15:00:10.230Z,2025-03-30T15:44:04Z,d7nx940m1bs3895u6vnu8ah1x,B. Ingason,,,5611300707,212,37.8,5611300701,56,Center,5611300703,140,88.1,5611300709,213,1.28,5611300705,141,60.6,5611300697,2,,5611300841,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748333,235,61,1,28,35,46yo78zak2j7kaxc5ak1fnm60,1,17.8,55.8,2025-03-30T15:00:11.637Z,2025-03-30T15:00:11Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5611300733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748543,237,1,1,28,50,46yo78zak2j7kaxc5ak1fnm60,1,14.2,43.0,2025-03-30T15:00:26.629Z,2025-03-30T15:00:29Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5611301901,213,1.23,5611301895,141,67.5,5611301899,212,17.7,5611301893,140,19.9,5611301891,56,Back,5611301889,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748583,238,1,1,28,52,46yo78zak2j7kaxc5ak1fnm60,1,28.6,69.9,2025-03-30T15:00:28.902Z,2025-03-30T15:00:32Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611302105,140,38.7,5611302109,141,96.6,5611302111,212,21.0,5611302113,213,1.04,5611302101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748657,239,1,1,28,55,46yo78zak2j7kaxc5ak1fnm60,1,48.2,96.5,2025-03-30T15:00:31.909Z,2025-03-30T15:00:39Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611302521,56,Left,5611302523,140,79.8,5611302527,212,33.3,5611302529,213,6.21,5611302525,141,92.9,5611302531,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748683,240,1,1,29,2,46yo78zak2j7kaxc5ak1fnm60,0,81.6,83.5,2025-03-30T15:00:39.110Z,2025-03-30T15:00:40Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5611302683,212,29.3,5611302673,2,,5611302681,141,43.4,5611302677,56,Center,5611302675,155,,5611302685,213,5.08,5611302679,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748723,272,12,1,29,6,6i936isoyj6d0uuxdj537uc97,1,7.6,57.5,2025-03-30T15:00:42.782Z,2025-03-30T15:01:39Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611302871,140,0.0,5611302873,141,24.3,5611302877,213,4.32,5611302875,212,24.4,5611302893,15,,5611302969,167,,5611302869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748711,241,6,1,29,7,46yo78zak2j7kaxc5ak1fnm60,1,97.7,63.6,2025-03-30T15:00:43.749Z,2025-03-30T15:29:06Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5611303147,233,273,5611302847,56,Center,5611302849,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748731,273,6,1,29,7,6i936isoyj6d0uuxdj537uc97,0,2.3,36.4,2025-03-30T15:00:43.749Z,2025-03-30T15:29:06Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611303103,56,Back,5611303169,233,241,5611303105,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749265,242,1,1,29,37,46yo78zak2j7kaxc5ak1fnm60,0,99.5,99.5,2025-03-30T15:01:13.254Z,2025-03-30T15:01:14Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5611305907,140,94.9,5611305903,223,,5611305901,155,,5611305905,56,Center,5611305911,141,54.2,5611305899,6,,5611305919,213,4.56,5611305915,212,31.2,5611305897,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749319,274,12,1,29,40,6i936isoyj6d0uuxdj537uc97,1,5.7,40.4,2025-03-30T15:01:17.159Z,2025-03-30T15:01:18Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611306209,56,Back,5611306219,213,0.40,5611306215,141,60.3,5611306217,212,35.0,5611306263,15,,5611306211,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749393,243,1,1,29,42,46yo78zak2j7kaxc5ak1fnm60,1,74.8,50.0,2025-03-30T15:01:18.854Z,2025-03-30T15:01:32Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,1.0,,5611306697,213,0.52,5611306689,56,Center,5611306693,141,61.8,5611306691,140,88.2,5611306695,212,16.2,5611306687,155,,5611307429,154,,5611307427,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749395,244,13,1,29,46,46yo78zak2j7kaxc5ak1fnm60,1,88.2,61.8,2025-03-30T15:01:22.758Z,2025-03-30T15:25:42Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611306715,56,Center,5611307467,231,50.9,5611307011,328,,5611459417,73,,5611307465,230,98.2,5611307453,29,,5611306713,17,,5611307007,15,,5611307005,25,5611307463,103,11.1,5611307461,102,63.2,5611307455,154,5611307457,55,243,,,,,,,,,,,,,,,,,,,,
2793749405,245,5,1,29,48,46yo78zak2j7kaxc5ak1fnm60,0,101.0,66.2,2025-03-30T15:01:24.358Z,2025-03-30T15:01:32Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611306789,346,,5611306785,56,Center,5611307167,233,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749457,275,5,1,29,48,6i936isoyj6d0uuxdj537uc97,1,-1.0,33.8,2025-03-30T15:01:24.358Z,2025-03-30T15:29:00Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611307153,233,245,5611307129,346,,5611307127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749917,276,1,1,30,16,6i936isoyj6d0uuxdj537uc97,0,3.7,41.3,2025-03-30T15:01:52.760Z,2025-03-30T15:01:57Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5611309631,140,60.0,5611309627,124,,5611309637,212,59.2,5611309645,74,,5611309639,213,6.22,5611309635,141,35.7,5611309641,1,,5611309629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749933,246,44,1,30,20,46yo78zak2j7kaxc5ak1fnm60,1,39.8,64.7,2025-03-30T15:01:57.141Z,2025-03-30T15:51:36Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611309681,56,Back,5611309683,285,,5611309711,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749925,277,44,1,30,20,6i936isoyj6d0uuxdj537uc97,0,60.2,35.3,2025-03-30T15:01:57.142Z,2025-03-30T15:51:37Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5611309653,56,Center,5611309717,233,246,5611309655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749955,247,1,1,30,21,46yo78zak2j7kaxc5ak1fnm60,0,39.6,65.2,2025-03-30T15:01:57.830Z,2025-03-30T15:32:46Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611309825,56,Center,5611309829,141,44.0,5611309827,140,54.3,5611309823,3,,5611309831,212,21.1,5611309833,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749983,278,3,1,30,23,6i936isoyj6d0uuxdj537uc97,0,40.4,69.8,2025-03-30T15:02:00.180Z,2025-03-30T15:31:21Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611309989,56,Back,5611310221,233,248,5611309991,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793749997,248,7,1,30,23,46yo78zak2j7kaxc5ak1fnm60,1,59.6,30.2,2025-03-30T15:02:00.181Z,2025-03-30T15:31:21Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611310083,56,Center,5611310153,233,278,5611310085,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750005,249,50,1,30,25,46yo78zak2j7kaxc5ak1fnm60,1,57.0,29.8,2025-03-30T15:02:02.102Z,2025-03-30T15:33:47Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611310141,56,Center,5611310143,286,,5611310319,233,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750037,279,7,1,30,25,6i936isoyj6d0uuxdj537uc97,0,43.0,70.2,2025-03-30T15:02:02.103Z,2025-03-30T15:02:07Z,2iaisohuaaw7ioyox0d9zuvl6,P. Chrupałła,,,5611310299,233,249,5611310293,285,,5611310291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750059,251,43,1,30,26,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-03-30T15:02:02.717Z,2025-03-30T15:33:38Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611501477,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750051,250,1,1,30,27,46yo78zak2j7kaxc5ak1fnm60,1,55.0,33.7,2025-03-30T15:02:03.222Z,2025-03-30T15:02:05Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5611310379,141,21.6,5611310375,56,Back,5611310381,212,11.2,5611310383,213,3.96,5611310377,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750115,252,1,1,30,29,46yo78zak2j7kaxc5ak1fnm60,1,55.6,15.0,2025-03-30T15:02:06.134Z,2025-03-30T15:02:10Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5611310735,212,15.4,5611310729,56,Back,5611310731,140,44.0,5611310733,141,28.9,5611310737,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750157,253,1,1,30,34,46yo78zak2j7kaxc5ak1fnm60,1,44.8,30.7,2025-03-30T15:02:10.854Z,2025-03-30T15:02:12Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611310995,213,1.69,5611310987,56,Back,5611310989,140,41.8,5611310993,212,25.6,5611310991,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750239,254,1,1,30,36,46yo78zak2j7kaxc5ak1fnm60,1,41.9,71.5,2025-03-30T15:02:12.837Z,2025-03-30T15:02:16Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611311397,212,16.7,5611311389,140,48.5,5611311395,141,93.9,5611311399,213,1.14,5611311387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750265,255,1,1,30,40,46yo78zak2j7kaxc5ak1fnm60,1,44.5,94.7,2025-03-30T15:02:16.886Z,2025-03-30T15:02:17Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611311517,213,3.89,5611311511,140,37.2,5611311513,141,84.2,5611311509,56,Back,5611311515,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750289,256,1,1,30,41,46yo78zak2j7kaxc5ak1fnm60,1,37.3,86.2,2025-03-30T15:02:17.653Z,2025-03-30T15:02:19Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5611311667,141,98.3,5611311671,213,0.94,5611311663,56,Back,5611311665,140,43.0,5611311669,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750297,257,1,1,30,42,46yo78zak2j7kaxc5ak1fnm60,0,43.4,98.4,2025-03-30T15:02:19.094Z,2025-03-30T15:02:21Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611311925,286,,5611311919,236,,5611311921,233,280,5611311751,212,6.1,5611311743,56,Back,5611311747,141,96.8,5611311745,140,49.1,5611311755,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750311,280,74,1,30,42,6i936isoyj6d0uuxdj537uc97,1,59.6,4.1,2025-03-30T15:02:19.095Z,2025-03-30T15:51:32Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5611312005,233,257,5611311883,285,,5611311881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750343,258,1,1,30,43,46yo78zak2j7kaxc5ak1fnm60,0,47.4,93.6,2025-03-30T15:02:20.070Z,2025-03-30T15:02:22Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611312045,212,15.4,5611312039,56,Left,5611312047,213,5.58,5611312043,141,79.0,5611312041,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750387,281,1,1,30,47,6i936isoyj6d0uuxdj537uc97,1,37.1,23.1,2025-03-30T15:02:23.352Z,2025-03-30T15:02:25Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611312279,140,72.6,5611312285,213,0.40,5611312281,141,46.0,5611312283,212,40.4,5611312277,56,Center,5611312287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750393,282,61,1,30,48,6i936isoyj6d0uuxdj537uc97,0,72.6,46.0,2025-03-30T15:02:25.017Z,2025-03-30T15:02:25Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5611312313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750431,259,1,1,30,50,46yo78zak2j7kaxc5ak1fnm60,1,40.0,56.4,2025-03-30T15:02:26.423Z,2025-03-30T15:02:28Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611312499,141,96.3,5611312495,56,Left,5611312501,212,48.2,5611312503,213,0.60,5611312493,155,,5611312497,140,77.9,5611312505,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750557,261,50,1,30,56,46yo78zak2j7kaxc5ak1fnm60,1,79.0,70.0,2025-03-30T15:02:32.693Z,2025-03-30T15:02:37Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5611313155,233,283,5611312997,56,Center,5611313001,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750577,283,7,1,30,56,6i936isoyj6d0uuxdj537uc97,0,21.0,30.0,2025-03-30T15:02:32.694Z,2025-03-30T15:02:36Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611313099,233,261,5611313073,56,Back,5611313075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750591,262,61,1,30,57,46yo78zak2j7kaxc5ak1fnm60,1,78.8,64.9,2025-03-30T15:02:33.926Z,2025-03-30T15:37:49Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5611313125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750691,284,4,1,30,59,6i936isoyj6d0uuxdj537uc97,1,21.0,35.2,2025-03-30T15:02:35.909Z,2025-03-30T15:02:52Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611313609,13,,5611313613,152,,5611313611,56,Back,5611313665,233,263,5611313615,265,,5611313619,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793750633,263,4,1,30,59,46yo78zak2j7kaxc5ak1fnm60,0,79.0,64.8,2025-03-30T15:02:35.910Z,2025-03-30T15:02:39Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5611313699,233,284,5611313383,152,,5611313381,56,Center,5611313387,286,,5611313385,265,,5611313379,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751365,285,1,1,31,34,6i936isoyj6d0uuxdj537uc97,0,23.7,33.3,2025-03-30T15:03:10.568Z,2025-03-30T15:03:16Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5611317155,212,53.5,5611317149,56,Center,5611317159,1,,5611317145,157,,5611317153,141,53.7,5611317143,5,,5611317151,140,72.9,5611317147,152,,5611317157,213,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,
2793751371,264,1,1,31,38,46yo78zak2j7kaxc5ak1fnm60,0,29.6,54.8,2025-03-30T15:03:14.838Z,2025-03-30T15:38:09Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5611317193,3,,5611317197,140,36.2,5611317195,56,Back,5611317199,141,65.5,5611317201,212,10.0,5611317203,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751407,286,8,1,31,41,6i936isoyj6d0uuxdj537uc97,1,71.9,40.1,2025-03-30T15:03:17.927Z,2025-03-30T15:38:20Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5611317431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751435,287,1,1,31,42,6i936isoyj6d0uuxdj537uc97,1,64.2,34.5,2025-03-30T15:03:19.046Z,2025-03-30T15:03:20Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611317619,140,67.8,5611317625,213,5.21,5611317621,141,24.3,5611317623,212,7.9,5611317617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751449,288,1,1,31,43,6i936isoyj6d0uuxdj537uc97,0,73.2,20.9,2025-03-30T15:03:19.359Z,2025-03-30T15:03:48Z,5h0by2ot7i2z6daqdqj6nyiqy,A. Boman,,,5611317663,212,23.8,5611317659,140,83.8,5611317661,141,51.9,5611317655,155,,5611317665,213,1.09,5611317653,2,,5611317657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751469,265,12,1,31,44,46yo78zak2j7kaxc5ak1fnm60,1,18.7,50.0,2025-03-30T15:03:20.230Z,2025-03-30T15:03:22Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611317805,56,Back,5611317809,141,49.4,5611317811,212,15.7,5611317807,140,33.6,5611317813,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751533,289,1,1,31,46,6i936isoyj6d0uuxdj537uc97,0,65.4,48.8,2025-03-30T15:03:23.065Z,2025-03-30T15:03:40Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611318133,213,0.25,5611318131,212,16.5,5611318127,141,54.9,5611318123,140,80.6,5611318117,3,,5611318119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751495,267,44,1,31,47,46yo78zak2j7kaxc5ak1fnm60,1,26.7,48.6,2025-03-30T15:03:23.990Z,2025-03-30T15:38:50Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611317939,285,,5611319405,233,291,5611317937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751605,291,44,1,31,47,6i936isoyj6d0uuxdj537uc97,0,73.3,51.4,2025-03-30T15:03:23.991Z,2025-03-30T15:38:50Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5611319411,233,267,5611318595,286,,5611318593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751505,268,1,1,31,48,46yo78zak2j7kaxc5ak1fnm60,0,27.3,47.3,2025-03-30T15:03:24.646Z,2025-03-30T15:38:56Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5611533407,3,,5611317995,212,11.5,5611317991,140,30.6,5611317993,141,63.4,5611317997,213,1.26,5611317989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751539,290,61,1,31,50,6i936isoyj6d0uuxdj537uc97,1,73.9,50.1,2025-03-30T15:03:26.711Z,2025-03-30T15:38:48Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5611318167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751555,270,1,1,31,51,46yo78zak2j7kaxc5ak1fnm60,1,29.7,66.9,2025-03-30T15:03:27.446Z,2025-03-30T15:03:28Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5611318253,213,1.41,5611318251,212,15.7,5611318247,140,32.1,5611318249,141,89.7,5611318245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751597,271,1,1,31,52,46yo78zak2j7kaxc5ak1fnm60,0,34.8,91.2,2025-03-30T15:03:28.693Z,2025-03-30T15:03:31Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5611318543,212,32.4,5611318541,141,88.7,5611318547,1,,5611318545,213,6.23,5611318537,140,65.6,5611318531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751739,293,1,1,31,56,6i936isoyj6d0uuxdj537uc97,1,24.5,13.8,2025-03-30T15:03:33.159Z,2025-03-30T15:03:41Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611319379,56,Back,5611319385,212,26.7,5611319381,140,13.0,5611319383,141,48.8,5611319387,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751753,294,1,1,32,4,6i936isoyj6d0uuxdj537uc97,1,12.5,53.0,2025-03-30T15:03:40.680Z,2025-03-30T15:03:43Z,2trecv075gi4o78mfuyh4xiol,T. Rönning,,,5611319495,213,0.84,5611319487,56,Back,5611319489,140,23.9,5611319493,212,18.0,5611319491,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751825,295,1,1,32,6,6i936isoyj6d0uuxdj537uc97,1,25.5,72.0,2025-03-30T15:03:42.919Z,2025-03-30T15:03:48Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611319913,212,13.8,5611319907,56,Back,5611319911,141,55.8,5611319917,213,4.07,5611319909,140,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793751915,296,1,1,32,12,6i936isoyj6d0uuxdj537uc97,1,23.6,46.1,2025-03-30T15:03:48.585Z,2025-03-30T15:03:56Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611320443,212,20.3,5611320435,140,30.1,5611320439,141,74.2,5611320445,213,1.23,5611320431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752001,297,1,1,32,19,6i936isoyj6d0uuxdj537uc97,1,36.1,77.0,2025-03-30T15:03:56.040Z,2025-03-30T15:04:01Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611320907,141,60.0,5611320903,56,Back,5611320905,140,24.0,5611320909,212,17.2,5611320911,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752127,298,1,1,32,25,6i936isoyj6d0uuxdj537uc97,1,30.4,59.1,2025-03-30T15:04:01.607Z,2025-03-30T15:04:08Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5611321625,140,32.6,5611321629,212,24.0,5611321623,56,Back,5611321627,141,24.0,5611321633,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752233,299,1,1,32,32,6i936isoyj6d0uuxdj537uc97,1,58.9,10.6,2025-03-30T15:04:08.216Z,2025-03-30T15:04:14Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5611322217,213,1.54,5611322213,141,34.6,5611322211,140,59.4,5611322209,56,Center,5611322215,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752351,300,1,1,32,38,6i936isoyj6d0uuxdj537uc97,1,45.8,55.8,2025-03-30T15:04:14.552Z,2025-03-30T15:04:20Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5611322767,140,43.2,5611322771,212,19.0,5611322773,213,1.71,5611322769,141,83.5,5611322765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793752387,301,1,1,32,44,6i936isoyj6d0uuxdj537uc97,1,47.5,82.9,2025-03-30T15:04:20.248Z,2025-03-30T15:04:22Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5611322945,140,66.2,5611322949,212,19.6,5611322943,56,Left,5611322951,213,0.01,5611322947,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
