id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820318797,166,1,1,17,29,33hzf6j2rd9r50g2n4agsytkd,1,37.0,94.6,2025-05-31T13:18:09.677Z,2025-05-31T13:51:25Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758070349,141,72.4,5758070345,56,Back,5758070353,213,3.89,5758070351,212,22.3,5758070347,140,21.4,5758116099,152,,5758116097,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318811,167,1,1,17,30,33hzf6j2rd9r50g2n4agsytkd,1,22.1,69.1,2025-05-31T13:18:10.616Z,2025-05-31T13:18:13Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5758070413,140,26.9,5758070417,212,19.8,5758070411,56,Back,5758070419,213,4.97,5758070415,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318837,168,1,1,17,32,33hzf6j2rd9r50g2n4agsytkd,1,28.4,37.9,2025-05-31T13:18:13.032Z,2025-05-31T13:18:16Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758070515,141,14.7,5758070519,213,5.45,5758070517,212,21.3,5758070513,140,42.0,5758070511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318857,169,1,1,17,36,33hzf6j2rd9r50g2n4agsytkd,1,52.1,11.4,2025-05-31T13:18:16.569Z,2025-05-31T13:18:22Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758070673,56,Right,5758070677,141,13.1,5758070671,155,,5758070675,140,80.0,5758070683,213,0.04,5758070679,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318863,170,1,1,17,41,33hzf6j2rd9r50g2n4agsytkd,1,87.1,12.9,2025-05-31T13:18:22.296Z,2025-05-31T13:18:25Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758070743,140,77.1,5758070747,212,11.2,5758070741,56,Right,5758070749,213,3.49,5758070745,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318885,171,1,1,17,44,33hzf6j2rd9r50g2n4agsytkd,1,79.6,11.3,2025-05-31T13:18:25.245Z,2025-05-31T13:19:10Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,1.0,5758070875,1,,5758070873,213,1.02,5758070871,212,32.2,5758070869,141,51.6,5758071737,22,,5758071733,210,16,5758071735,154,,5758070861,2,,5758070867,140,5758070863,155,,5758070865,56,Center,,,,,,,,,,,,95.7,,,,,,,,,,
2820318893,172,16,1,17,45,33hzf6j2rd9r50g2n4agsytkd,1,95.7,51.6,2025-05-31T13:18:26.057Z,2025-05-31T13:19:10Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,,5758070905,16,,5758071769,231,49.6,5758071751,102,52.3,5758071753,103,11.4,5758070907,56,Center,5758071755,214,,5758070901,22,,5758071739,15,,5758071783,375,5758071779,374,2025-05-31 14:18:25.778,5758071765,230,98.1,5758071745,154,,5758071759,328,,5758071741,76,,5758071747,55,17:45.433,5758071743,29,,171,,,,,,
2820319165,193,1,1,18,53,7hlumphk42363z3i2nry2wrzj,1,49.9,49.9,2025-05-31T13:19:33.985Z,2025-05-31T13:19:38Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758072553,279,G,5758072545,140,31.7,5758072551,213,2.71,5758072549,212,21.0,5758072547,141,62.7,5758072543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319189,194,1,1,18,57,7hlumphk42363z3i2nry2wrzj,1,31.9,61.1,2025-05-31T13:19:38.193Z,2025-05-31T13:19:42Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758072691,157,,5758072701,213,5.58,5758072703,1,,5758072693,56,Right,5758072697,141,10.9,5758072695,140,70.4,5758072699,212,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319191,195,44,1,19,1,7hlumphk42363z3i2nry2wrzj,1,70.2,7.2,2025-05-31T13:19:42.145Z,2025-05-31T14:01:55Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5758072733,233,173,5758072709,56,Right,5758072711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319195,173,44,1,19,1,33hzf6j2rd9r50g2n4agsytkd,0,29.8,92.8,2025-05-31T13:19:42.146Z,2025-05-31T14:01:55Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758072727,56,Back,5758072751,233,195,5758072729,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319201,196,1,1,19,2,7hlumphk42363z3i2nry2wrzj,1,70.3,10.9,2025-05-31T13:19:42.530Z,2025-05-31T13:19:44Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5758072767,212,2.8,5758072763,140,72.7,5758072761,56,Right,5758072759,3,,5758072765,141,12.8,5758072769,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319207,197,1,1,19,3,7hlumphk42363z3i2nry2wrzj,1,72.7,12.8,2025-05-31T13:19:43.633Z,2025-05-31T13:19:44Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5758072793,141,17.3,5758072797,213,2.68,5758072791,140,66.8,5758072789,56,Right,5758072795,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319217,174,45,1,19,4,33hzf6j2rd9r50g2n4agsytkd,0,28.4,85.0,2025-05-31T13:19:44.817Z,2025-05-31T14:01:48Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758072889,233,198,5758072837,56,Back,5758072839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319211,198,3,1,19,4,7hlumphk42363z3i2nry2wrzj,1,71.6,15.0,2025-05-31T13:19:44.817Z,2025-05-31T14:01:47Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758072805,56,Right,5758072807,286,,5758072857,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319233,199,1,1,19,5,7hlumphk42363z3i2nry2wrzj,1,71.5,15.2,2025-05-31T13:19:45.857Z,2025-05-31T13:19:48Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758072955,213,5.98,5758072947,56,Right,5758072949,140,84.0,5758072953,212,13.7,5758072951,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319245,200,1,1,19,8,7hlumphk42363z3i2nry2wrzj,0,85.9,11.4,2025-05-31T13:19:48.593Z,2025-05-31T13:19:50Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5758073029,141,60.6,5758073033,213,1.46,5758073025,56,Center,5758073031,212,33.6,5758073035,1,,5758073023,155,,5758073027,140,89.3,5758073021,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319253,175,12,1,19,10,33hzf6j2rd9r50g2n4agsytkd,1,12.9,46.4,2025-05-31T13:19:50.489Z,2025-05-31T13:53:11Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758073081,213,0.17,5758073079,212,31.0,5758073075,140,42.0,5758073077,141,54.3,5758073073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319267,201,1,1,19,12,7hlumphk42363z3i2nry2wrzj,0,55.4,44.2,2025-05-31T13:19:53.106Z,2025-05-31T13:19:54Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758073167,212,14.4,5758073163,140,69.0,5758073159,3,,5758073161,56,Center,5758073165,141,47.0,5758073169,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319283,176,1,1,19,15,33hzf6j2rd9r50g2n4agsytkd,0,28.4,47.6,2025-05-31T13:19:55.546Z,2025-05-31T13:19:57Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758073251,3,,5758073253,56,Back,5758073257,141,23.1,5758073261,213,5.05,5758073259,212,17.7,5758073255,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319303,202,61,1,19,18,7hlumphk42363z3i2nry2wrzj,0,56.7,70.8,2025-05-31T13:19:58.449Z,2025-05-31T13:53:41Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758073349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319301,177,3,1,19,19,33hzf6j2rd9r50g2n4agsytkd,0,36.6,23.0,2025-05-31T13:19:59.641Z,2025-05-31T13:20:05Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758073393,233,203,5758073345,56,Back,5758073391,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319309,203,7,1,19,19,7hlumphk42363z3i2nry2wrzj,0,63.4,77.0,2025-05-31T13:19:59.642Z,2025-05-31T13:20:04Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758073379,285,,5758073383,233,177,5758073377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319315,178,43,1,19,21,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-31T13:20:01.388Z,2025-05-31T13:53:55Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758073401,140,32.1,5758073403,141,40.3,5758073407,213,1.53,5758073405,212,11.7,5758116975,144,1,5758073399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319331,180,1,1,19,23,33hzf6j2rd9r50g2n4agsytkd,1,32.4,41.9,2025-05-31T13:20:03.369Z,2025-05-31T13:53:58Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758073459,56,Back,5758073461,140,28.6,5758073463,141,32.2,5758073467,213,4.17,5758073465,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319345,181,1,1,19,24,33hzf6j2rd9r50g2n4agsytkd,0,28.6,32.2,2025-05-31T13:20:04.840Z,2025-05-31T13:20:06Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758073523,141,68.2,5758073527,213,0.56,5758073517,155,,5758073521,140,66.2,5758073529,1,,5758073519,56,Center,5758073525,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319355,204,43,1,19,26,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-31T13:20:07.250Z,2025-05-31T13:20:14Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758073793,144,61,5758073559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319371,205,4,1,19,29,7hlumphk42363z3i2nry2wrzj,1,25.4,31.4,2025-05-31T13:20:09.465Z,2025-05-31T14:01:29Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758073715,233,182,5758073631,13,,5758073633,56,Back,5758073869,295,,5758073635,152,,5758073639,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319369,182,4,1,19,29,33hzf6j2rd9r50g2n4agsytkd,0,74.6,68.6,2025-05-31T13:20:09.466Z,2025-05-31T14:01:30Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758073705,286,,5758073699,295,,5758073701,56,Center,5758073697,13,,5758073703,152,,5758073729,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319411,206,1,1,19,31,7hlumphk42363z3i2nry2wrzj,1,23.9,21.6,2025-05-31T13:20:11.377Z,2025-05-31T13:20:15Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758073851,212,27.1,5758073847,141,61.4,5758073855,213,1.56,5758073843,140,24.2,5758073841,56,Back,5758073837,5,,5758073839,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319427,207,1,1,19,34,7hlumphk42363z3i2nry2wrzj,1,27.1,72.6,2025-05-31T13:20:15.185Z,2025-05-31T13:20:16Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758073939,140,32.7,5758073937,56,Back,5758073943,212,11.7,5758073941,141,87.5,5758073945,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319449,208,1,1,19,35,7hlumphk42363z3i2nry2wrzj,1,32.7,88.0,2025-05-31T13:20:16.321Z,2025-05-31T13:20:19Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758074065,212,21.9,5758074063,141,96.6,5758074067,213,0.27,5758074059,56,Left,5758074061,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319481,209,1,1,19,38,7hlumphk42363z3i2nry2wrzj,1,52.1,96.5,2025-05-31T13:20:18.993Z,2025-05-31T13:20:23Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5758074285,213,5.60,5758074277,56,Left,5758074279,140,55.2,5758074281,141,92.6,5758074283,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319483,210,43,1,19,43,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-31T13:20:23.425Z,2025-05-31T13:20:37Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758074611,144,3,5758074299,56,Left,5758074301,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319517,211,4,1,19,43,7hlumphk42363z3i2nry2wrzj,1,65.6,95.0,2025-05-31T13:20:23.792Z,2025-05-31T14:01:30Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758074499,13,,5758074505,265,,5758074507,286,,5758074849,233,184,5758074503,152,,5758074501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319551,184,4,1,19,43,33hzf6j2rd9r50g2n4agsytkd,0,34.4,5.0,2025-05-31T13:20:23.793Z,2025-05-31T14:01:30Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758074867,233,211,5758074653,285,,5758074645,13,,5758074651,265,,5758074649,152,,5758074647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319523,183,43,1,19,48,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-31T13:20:29.305Z,2025-05-31T13:20:42Z,7d9e5tvw9ghew36m4mh2nr23u,W. Milovanovic,,,5758074497,285,0,5758074729,144,7,5758074495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319663,212,1,1,20,21,7hlumphk42363z3i2nry2wrzj,0,64.2,95.9,2025-05-31T13:21:01.682Z,2025-05-31T13:21:03Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758075267,2,,5758075269,5,,5758075275,56,Center,5758075281,212,33.3,5758075279,141,61.4,5758075283,213,5.50,5758075271,155,,5758075273,152,,5758075277,140,5758075285,1,,,,,,,,,,,,,,,,86.7,,,,,,,,,,
2820319679,185,12,1,20,25,33hzf6j2rd9r50g2n4agsytkd,1,14.8,41.0,2025-05-31T13:21:05.641Z,2025-05-31T13:21:09Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758075365,212,30.3,5758075363,141,56.6,5758075367,213,0.36,5758075359,56,Back,5758075361,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319671,213,1,1,20,26,7hlumphk42363z3i2nry2wrzj,0,63.6,45.2,2025-05-31T13:21:06.497Z,2025-05-31T13:21:08Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758075319,56,Center,5758075325,212,11.0,5758075327,213,1.82,5758075323,141,60.9,5758075321,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319737,187,3,1,20,30,33hzf6j2rd9r50g2n4agsytkd,1,56.6,34.5,2025-05-31T13:21:11.082Z,2025-05-31T14:01:48Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758075627,286,,5758075625,56,Center,5758075645,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319721,214,45,1,20,30,7hlumphk42363z3i2nry2wrzj,0,43.4,65.5,2025-05-31T13:21:11.082Z,2025-05-31T14:01:48Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758075529,285,,5758075649,233,187,5758075527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319727,215,83,1,20,34,7hlumphk42363z3i2nry2wrzj,0,25.8,74.8,2025-05-31T13:21:15.058Z,2025-05-31T13:55:01Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5758075687,399,aybt4s09eeonv6pdk2v9c9v6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319743,188,1,1,20,36,33hzf6j2rd9r50g2n4agsytkd,1,68.9,29.5,2025-05-31T13:21:16.745Z,2025-05-31T13:21:18Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5758075659,140,81.0,5758075661,141,13.4,5758075663,212,16.8,5758075665,213,5.57,5758075657,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319741,216,43,1,20,37,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-31T13:21:17.633Z,2025-05-31T13:55:14Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758075881,399,6ivuk1j53ybmv5hhzp55ybzzd,5758117429,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319761,189,1,1,20,38,33hzf6j2rd9r50g2n4agsytkd,1,84.1,14.1,2025-05-31T13:21:19.097Z,2025-05-31T13:22:13Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,1.0,,5758075773,140,85.5,5758075777,212,8.7,5758075771,56,Center,5758075779,213,1.40,5758075775,141,26.7,5758077353,210,15,5758077357,154,,5758075767,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319771,190,15,1,20,39,33hzf6j2rd9r50g2n4agsytkd,1,85.3,47.3,2025-05-31T13:21:20.333Z,2025-05-31T13:55:38Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758077375,17,,5758077399,147,47.7,5758077389,103,19,5758077371,23,,5758077373,20,,5758077377,78,,5758075839,56,Center,5758077415,233,217,5758077379,29,5758077395,82,,5758077381,154,,5758077387,102,48.9,5758077383,55,189,5758077393,328,,5758077397,146,,5758077403,231,48.4,88.6,5758077401,230,99.3,,,
2820319765,217,10,1,20,40,7hlumphk42363z3i2nry2wrzj,1,9.8,51.6,2025-05-31T13:21:20.433Z,2025-05-31T13:55:44Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5758075797,94,,5758077425,233,190,5758075799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319773,191,43,1,20,41,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-31T13:21:21.593Z,2025-05-31T13:56:24Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758075847,56,Center,5758117615,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319789,218,12,1,20,41,7hlumphk42363z3i2nry2wrzj,1,9.0,49.1,2025-05-31T13:21:21.825Z,2025-05-31T13:21:30Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758075927,56,Back,5758075935,213,5.00,5758076047,167,,5758075929,140,18.5,5758075933,212,35.8,5758075931,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319791,192,5,1,20,43,33hzf6j2rd9r50g2n4agsytkd,1,85.2,101.2,2025-05-31T13:21:24.266Z,2025-05-31T14:02:04Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5758075937,56,Left,5758081461,233,219,5758075939,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319795,219,5,1,20,43,7hlumphk42363z3i2nry2wrzj,0,14.8,-1.2,2025-05-31T13:21:24.266Z,2025-05-31T14:02:04Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5758075957,347,,5758081465,233,192,5758075955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319837,193,1,1,20,47,33hzf6j2rd9r50g2n4agsytkd,1,79.5,100.0,2025-05-31T13:21:27.847Z,2025-05-31T13:21:33Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758076179,140,73.9,5758076181,141,74.4,5758076183,212,19.2,5758076175,107,,5758076185,213,4.40,5758076177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319857,194,1,1,20,53,33hzf6j2rd9r50g2n4agsytkd,1,70.8,65.5,2025-05-31T13:21:33.482Z,2025-05-31T13:21:35Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758076249,56,Center,5758076251,140,65.8,5758076257,213,4.14,5758076253,141,53.4,5758076255,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319881,195,1,1,20,55,33hzf6j2rd9r50g2n4agsytkd,1,64.3,51.8,2025-05-31T13:21:35.834Z,2025-05-31T13:21:38Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5758076389,141,23.7,5758076393,213,4.31,5758076391,212,20.7,5758076385,56,Center,5758076387,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319885,196,1,1,20,57,33hzf6j2rd9r50g2n4agsytkd,0,56.6,24.0,2025-05-31T13:21:38.218Z,2025-05-31T13:21:39Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5758076419,56,Right,5758076425,212,13.5,5758076427,213,5.20,5758076423,141,6.4,5758076421,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319889,220,8,1,20,59,7hlumphk42363z3i2nry2wrzj,1,32.7,89.0,2025-05-31T13:21:39.857Z,2025-05-31T13:21:40Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758076431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319937,222,1,1,21,3,7hlumphk42363z3i2nry2wrzj,1,42.2,69.6,2025-05-31T13:21:43.698Z,2025-05-31T13:21:48Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758076685,141,69.4,5758076693,213,6.28,5758076689,212,18.1,5758076681,140,59.4,5758076679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319933,197,43,1,21,7,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-31T13:21:47.514Z,2025-05-31T13:56:29Z,1a112nxaob06fjynlat625u96,K. Holmén,,,5758117647,144,61,5758076663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319955,223,1,1,21,8,7hlumphk42363z3i2nry2wrzj,1,69.8,56.3,2025-05-31T13:21:48.433Z,2025-05-31T13:21:53Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5758076815,56,Center,5758076819,141,43.9,5758076817,140,80.9,5758076823,213,5.66,5758076821,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319957,224,3,1,21,12,7hlumphk42363z3i2nry2wrzj,0,77.2,50.8,2025-05-31T13:21:52.963Z,2025-05-31T13:21:57Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5758076827,56,Center,5758076873,233,198,5758076829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319959,198,7,1,21,12,33hzf6j2rd9r50g2n4agsytkd,0,22.8,49.2,2025-05-31T13:21:52.964Z,2025-05-31T13:21:57Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5758076849,285,,5758076851,233,224,5758076847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319967,225,61,1,21,14,7hlumphk42363z3i2nry2wrzj,1,77.0,47.0,2025-05-31T13:21:54.580Z,2025-05-31T13:21:54Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5758076885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820320001,199,12,1,21,14,33hzf6j2rd9r50g2n4agsytkd,1,12.6,55.8,2025-05-31T13:21:55.321Z,2025-05-31T13:22:00Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758077063,213,5.61,5758077061,212,61.8,5758077059,141,0.0,5758077055,56,Right,5758077057,140,58.5,5758077069,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820320003,200,5,1,21,19,33hzf6j2rd9r50g2n4agsytkd,0,59.7,-1.4,2025-05-31T13:21:59.866Z,2025-05-31T13:22:03Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,,5758077067,347,,5758077125,233,226,5758077065,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820320007,226,5,1,21,19,7hlumphk42363z3i2nry2wrzj,1,40.3,101.4,2025-05-31T13:21:59.866Z,2025-05-31T14:02:04Z,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,5758077087,56,Back,5758077097,233,200,5758077089,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820320143,227,1,1,21,44,7hlumphk42363z3i2nry2wrzj,1,34.0,100.0,2025-05-31T13:22:24.690Z,2025-05-31T13:22:27Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5758077897,56,Left,5758077899,140,53.3,5758077895,107,,5758077907,1,,5758077903,212,21.6,5758077901,141,90.9,5758077905,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
