id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807017387,95,1,1,10,37,9zqn9ugvg64it0lr5z8cq4g9v,0,27.8,67.0,2025-04-27T12:14:58.160Z,2025-04-27T12:14:59Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684372441,213,5.81,5684372571,233,145,5684372439,212,2.7,5684372565,236,,5684372435,140,30.1,5684372433,56,Back,5684372575,286,,5684372437,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017397,145,74,1,10,37,2nnlsjfbcea40t4jeclcbw9lk,1,72.3,31.2,2025-04-27T12:14:58.161Z,2025-04-27T13:36:09Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684372595,233,95,5684372471,285,,5684372469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017519,146,83,1,10,39,2nnlsjfbcea40t4jeclcbw9lk,1,68.7,67.4,2025-04-27T12:15:00.537Z,2025-04-27T12:17:50Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5684389825,399,bar5tlyxm2vim2ewqauywgb85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017461,96,61,1,10,40,9zqn9ugvg64it0lr5z8cq4g9v,0,32.9,29.2,2025-04-27T12:15:01.536Z,2025-04-27T12:15:32Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684372831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017539,148,1,1,10,43,2nnlsjfbcea40t4jeclcbw9lk,1,69.5,53.4,2025-04-27T12:15:04.254Z,2025-04-27T12:15:05Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5684373213,56,Center,5684373219,212,13.2,5684373221,213,6.24,5684373217,141,52.5,5684373215,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017543,149,61,1,10,44,2nnlsjfbcea40t4jeclcbw9lk,0,82.1,52.5,2025-04-27T12:15:05.326Z,2025-04-27T12:15:05Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684373243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017635,97,4,1,10,48,9zqn9ugvg64it0lr5z8cq4g9v,1,10.4,44.8,2025-04-27T12:15:09.565Z,2025-04-27T12:15:14Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684373687,13,,5684373727,233,150,5684373695,285,,5684373691,152,,5684373689,56,Back,5684373693,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017617,150,4,1,10,48,2nnlsjfbcea40t4jeclcbw9lk,0,89.6,55.2,2025-04-27T12:15:09.566Z,2025-04-27T12:15:13Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684373625,286,,5684373617,13,,5684373777,233,97,5684373619,56,Center,5684373621,152,,5684373623,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017863,98,27,1,11,3,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-27T12:15:24.577Z,2025-04-27T12:15:27Z,,,,,5684375157,233,151,5684375069,41,Injury,5684375071,53,42p4op3tm9umpwxyxde5xjefp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017877,151,27,1,11,3,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-27T12:15:24.577Z,2025-04-27T12:15:27Z,,,,,5684375169,233,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018849,100,28,1,11,53,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-27T12:16:14.664Z,2025-04-27T12:16:17Z,,,,,5684380083,55,98,5684380437,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018897,152,28,1,11,53,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-27T12:16:14.664Z,2025-04-27T12:16:17Z,,,,,5684380407,55,151,5684380461,233,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018957,101,1,1,11,56,9zqn9ugvg64it0lr5z8cq4g9v,1,15.2,50.7,2025-04-27T12:16:17.392Z,2025-04-27T12:55:57Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5684380739,212,20.5,5684380741,213,4.57,5684380735,140,12.5,5684586989,5,,5684586993,152,,5684380733,56,Back,5684380737,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019027,102,1,1,11,58,9zqn9ugvg64it0lr5z8cq4g9v,1,12.4,20.9,2025-04-27T12:16:19.248Z,2025-04-27T12:16:22Z,17jltcnnaha4707duh52hirit,M. Lode,,,5684381041,212,18.6,5684381043,213,5.67,5684381039,141,5.3,5684381035,140,26.9,5684381031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019069,103,1,1,12,1,9zqn9ugvg64it0lr5z8cq4g9v,1,25.9,6.4,2025-04-27T12:16:22.128Z,2025-04-27T12:16:24Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5684381263,213,1.18,5684381255,141,20.0,5684381251,56,Back,5684381253,140,29.5,5684381259,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019081,104,1,1,12,2,9zqn9ugvg64it0lr5z8cq4g9v,1,29.8,20.1,2025-04-27T12:16:23.630Z,2025-04-27T12:16:24Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684381321,56,Back,5684381323,140,22.6,5684381327,212,10.5,5684381331,213,2.37,5684381325,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019119,105,1,1,12,3,9zqn9ugvg64it0lr5z8cq4g9v,1,22.9,31.9,2025-04-27T12:16:24.513Z,2025-04-27T12:16:26Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684381493,56,Back,5684381503,212,14.4,5684381509,213,0.56,5684381499,141,43.1,5684381495,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019147,106,1,1,12,5,9zqn9ugvg64it0lr5z8cq4g9v,1,34.7,43.4,2025-04-27T12:16:26.048Z,2025-04-27T12:16:27Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684381685,141,73.9,5684381689,212,23.8,5684381677,56,Back,5684381695,213,2.08,5684381753,156,,5684381681,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019223,107,1,1,12,7,9zqn9ugvg64it0lr5z8cq4g9v,1,23.6,73.6,2025-04-27T12:16:27.857Z,2025-04-27T12:16:31Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5684382157,140,44.4,5684382155,56,Back,5684382161,212,26.4,5684382163,213,0.59,5684382159,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019319,108,1,1,12,10,9zqn9ugvg64it0lr5z8cq4g9v,1,53.9,94.8,2025-04-27T12:16:31.104Z,2025-04-27T12:16:36Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5684382711,140,60.1,5684382713,141,97.5,5684382717,212,6.8,5684382709,56,Left,5684382721,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019349,109,1,1,12,15,9zqn9ugvg64it0lr5z8cq4g9v,1,73.5,77.8,2025-04-27T12:16:36.288Z,2025-04-27T12:16:37Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5684382883,212,16.8,5684382879,140,87.7,5684382881,141,66.3,5684382877,56,Center,5684382885,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019381,110,1,1,12,16,9zqn9ugvg64it0lr5z8cq4g9v,1,87.1,65.8,2025-04-27T12:16:37.792Z,2025-04-27T12:16:48Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,1.0,,5684383749,210,15,5684382997,140,87.6,5684382999,141,69.1,5684383001,212,2.3,5684383751,154,,5684383003,213,1.34,5684382995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019385,111,15,1,12,17,9zqn9ugvg64it0lr5z8cq4g9v,1,88.3,64.1,2025-04-27T12:16:38.738Z,2025-04-27T13:01:25Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684383799,78,,5684383031,64,,5684383033,56,Center,5684383817,103,18.4,5684383029,22,,5684383803,29,,5684383355,20,,5684383809,154,,5684383811,55,110,5684383819,328,5684383815,102,50.3,5684383871,233,153,5684383823,147,5684383821,146,98.5,,,,,,,,,52.2,,,,,
2807019387,153,10,1,12,18,2nnlsjfbcea40t4jeclcbw9lk,1,2.8,49.4,2025-04-27T12:16:38.838Z,2025-04-27T12:16:49Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684383883,233,111,5684383053,56,Back,5684383047,178,,5684383049,182,,5684383233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019685,156,1,1,12,35,2nnlsjfbcea40t4jeclcbw9lk,1,7.5,49.4,2025-04-27T12:16:56.094Z,2025-04-27T12:17:00Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684384767,56,Back,5684384777,212,11.6,5684384773,141,66.4,5684384769,140,8.3,5684384781,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019765,157,1,1,12,39,2nnlsjfbcea40t4jeclcbw9lk,1,21.4,73.3,2025-04-27T12:16:59.966Z,2025-04-27T12:17:03Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684385133,56,Back,5684385137,141,89.9,5684385143,213,1.20,5684385139,212,12.1,5684385135,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019795,158,1,1,12,42,2nnlsjfbcea40t4jeclcbw9lk,1,30.6,95.0,2025-04-27T12:17:03.246Z,2025-04-27T12:17:04Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684385261,56,Left,5684385263,140,51.0,5684385267,212,22.5,5684385269,213,5.97,5684385265,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019803,159,50,1,12,43,2nnlsjfbcea40t4jeclcbw9lk,1,53.3,84.0,2025-04-27T12:17:04.334Z,2025-04-27T14:15:46Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5684385311,286,,5684385309,56,Left,5684385487,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019837,112,7,1,12,43,9zqn9ugvg64it0lr5z8cq4g9v,1,46.7,16.0,2025-04-27T12:17:04.335Z,2025-04-27T14:15:46Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684385447,56,Back,5684385465,233,159,5684385451,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019849,113,1,1,12,45,9zqn9ugvg64it0lr5z8cq4g9v,1,36.8,17.6,2025-04-27T12:17:06.257Z,2025-04-27T12:17:07Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5684385517,140,27.0,5684385519,141,28.9,5684385515,56,Back,5684385523,213,2.50,5684385521,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019909,115,1,1,12,47,9zqn9ugvg64it0lr5z8cq4g9v,0,28.8,34.6,2025-04-27T12:17:08.369Z,2025-04-27T12:17:10Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5684385811,56,Back,5684385819,141,28.6,5684385821,212,7.8,5684385823,213,5.73,5684385815,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019921,160,61,1,12,49,2nnlsjfbcea40t4jeclcbw9lk,1,60.2,79.0,2025-04-27T12:17:10.660Z,2025-04-27T12:17:36Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684385879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020047,116,1,1,12,51,9zqn9ugvg64it0lr5z8cq4g9v,0,44.1,21.8,2025-04-27T12:17:12.065Z,2025-04-27T12:17:17Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684386577,141,22.7,5684386557,155,,5684386569,140,95.2,5684386583,212,53.7,5684386597,1,,5684386591,213,0.01,5684386561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020063,161,59,1,12,56,2nnlsjfbcea40t4jeclcbw9lk,1,9.3,82.3,2025-04-27T12:17:16.830Z,2025-04-27T12:17:18Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684386681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020083,162,12,1,12,57,2nnlsjfbcea40t4jeclcbw9lk,1,9.3,82.3,2025-04-27T12:17:18.175Z,2025-04-27T12:17:19Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684386849,167,,5684386795,212,10.7,5684386791,140,0.0,5684386789,56,Back,5684386793,141,87.8,5684386797,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020065,117,6,1,12,57,9zqn9ugvg64it0lr5z8cq4g9v,1,98.4,16.1,2025-04-27T12:17:18.192Z,2025-04-27T13:35:57Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684386959,233,163,5684386811,56,Right,5684386813,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020085,163,6,1,12,57,2nnlsjfbcea40t4jeclcbw9lk,0,1.6,83.9,2025-04-27T12:17:18.192Z,2025-04-27T13:35:58Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684386957,73,,5684386955,56,Back,5684386979,233,117,5684389103,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020937,119,1,1,13,44,9zqn9ugvg64it0lr5z8cq4g9v,0,99.5,0.7,2025-04-27T12:18:05.169Z,2025-04-27T13:00:44Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684391313,223,,5684391311,155,,5684391325,212,22.5,5684391307,2,,5684391329,213,1.89,5684391319,140,92.8,5684391321,141,32.1,5684391309,6,,5684391315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020943,120,43,1,13,48,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-27T12:18:09.025Z,2025-04-27T13:00:42Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5684392877,103,19,5684392881,100,0,5684392471,82,0,5684392457,25,0,5684392885,147,40.8,5684392889,231,45.7,5684392461,62,0,5684392867,29,0,5684392865,78,0,5684392883,146,5684392869,154,0,5684606959,144,15,5684391375,56,5684392887,230,99.1,5684392459,20,5684392871,55,119,5684392875,102,98.4,Center,0,49.5,5684392879,328,0
2807020945,164,61,1,13,48,2nnlsjfbcea40t4jeclcbw9lk,1,1.6,59.2,2025-04-27T12:18:09.125Z,2025-04-27T13:00:46Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684391385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807060437,519,61,1,13,49,2nnlsjfbcea40t4jeclcbw9lk,1,88.5,56.6,2025-04-27T12:18:09.808Z,2025-04-27T12:59:51Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684602537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020977,165,12,1,13,50,2nnlsjfbcea40t4jeclcbw9lk,1,3.4,65.4,2025-04-27T12:18:10.910Z,2025-04-27T13:01:22Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684391535,140,14.1,5684391541,213,6.02,5684391539,212,11.6,5684391537,141,60.9,5684391559,15,,5684391533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021037,166,1,1,13,52,2nnlsjfbcea40t4jeclcbw9lk,1,13.7,67.1,2025-04-27T12:18:13.086Z,2025-04-27T13:02:52Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5684391851,140,28.3,5684391847,56,Back,5684391863,213,5.75,5684391855,141,53.8,5684391859,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807063313,521,1,1,13,54,2nnlsjfbcea40t4jeclcbw9lk,0,38.6,50.9,2025-04-27T12:18:14.808Z,2025-04-27T13:02:46Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5684616953,56,Center,5684616951,155,,5684616959,212,24.6,5684616961,213,6.23,5684616955,140,62.0,5684616957,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021081,121,1,1,13,54,9zqn9ugvg64it0lr5z8cq4g9v,0,69.1,30.9,2025-04-27T12:18:15.476Z,2025-04-27T12:18:18Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5684392119,212,29.6,5684392111,157,,5684392113,56,Center,5684392117,141,56.0,5684392115,140,92.1,5684392121,213,0.62,5684392123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021147,168,1,1,13,59,2nnlsjfbcea40t4jeclcbw9lk,1,12.9,46.0,2025-04-27T12:18:20.334Z,2025-04-27T12:18:22Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5684392437,56,Back,5684392445,213,5.43,5684392441,141,15.3,5684392443,212,27.6,5684392439,140,30.1,5684392519,287,,5684392435,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021287,169,1,1,14,5,2nnlsjfbcea40t4jeclcbw9lk,1,36.8,12.2,2025-04-27T12:18:26.590Z,2025-04-27T12:18:32Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5684393321,140,34.4,5684393323,141,27.0,5684393327,213,1.82,5684393319,56,Back,5684393325,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021349,170,1,1,14,11,2nnlsjfbcea40t4jeclcbw9lk,1,42.2,24.3,2025-04-27T12:18:32.447Z,2025-04-27T12:18:35Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5684393627,56,Back,5684393635,213,2.78,5684393629,140,33.0,5684393631,141,29.7,5684393633,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021413,171,1,1,14,14,2nnlsjfbcea40t4jeclcbw9lk,1,33.4,29.5,2025-04-27T12:18:35.022Z,2025-04-27T12:18:41Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5684394031,141,65.8,5684394037,212,24.9,5684394023,56,Back,5684394039,213,1.71,5684394027,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021487,172,1,1,14,20,2nnlsjfbcea40t4jeclcbw9lk,1,29.7,67.6,2025-04-27T12:18:41.423Z,2025-04-27T12:18:46Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684394415,141,89.4,5684394417,212,30.8,5684394419,213,0.50,5684394413,140,55.4,5684394411,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021547,173,1,1,14,25,2nnlsjfbcea40t4jeclcbw9lk,1,68.0,94.1,2025-04-27T12:18:46.319Z,2025-04-27T12:18:50Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684394775,141,85.1,5684394779,213,3.41,5684394777,212,22.9,5684394773,140,47.0,5684394769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021595,174,1,1,14,30,2nnlsjfbcea40t4jeclcbw9lk,1,48.2,77.6,2025-04-27T12:18:50.814Z,2025-04-27T12:18:53Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684395049,213,3.87,5684395043,140,34.9,5684395041,56,Back,5684395045,141,59.3,5684395047,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021639,175,1,1,14,32,2nnlsjfbcea40t4jeclcbw9lk,1,35.0,60.2,2025-04-27T12:18:53.118Z,2025-04-27T12:18:56Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5684395275,56,Back,5684395277,140,38.0,5684395281,212,9.8,5684395279,141,73.9,5684395283,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021681,176,1,1,14,35,2nnlsjfbcea40t4jeclcbw9lk,1,41.6,79.0,2025-04-27T12:18:56.382Z,2025-04-27T12:18:59Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684395455,212,40.2,5684395463,1,,5684395447,56,Left,5684395451,140,79.4,5684395453,141,88.4,5684395457,213,0.16,5684395443,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021683,177,50,1,14,38,2nnlsjfbcea40t4jeclcbw9lk,1,78.4,86.6,2025-04-27T12:18:59.471Z,2025-04-27T12:19:08Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5684395657,233,122,5684395469,286,,5684395467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021707,122,7,1,14,38,9zqn9ugvg64it0lr5z8cq4g9v,0,21.6,13.4,2025-04-27T12:18:59.472Z,2025-04-27T12:19:03Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5684395583,285,,5684395581,56,Back,5684395601,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021717,178,61,1,14,40,2nnlsjfbcea40t4jeclcbw9lk,1,78.6,88.9,2025-04-27T12:19:01.460Z,2025-04-27T12:19:01Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5684395639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021727,179,3,1,14,41,2nnlsjfbcea40t4jeclcbw9lk,0,79.4,87.2,2025-04-27T12:19:02.318Z,2025-04-27T12:19:08Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684395723,286,,5684395903,233,124,5684395721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021753,124,7,1,14,41,9zqn9ugvg64it0lr5z8cq4g9v,0,20.6,12.8,2025-04-27T12:19:02.319Z,2025-04-27T13:05:30Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5684395867,233,179,5684395847,56,Back,5684395849,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021747,123,61,1,14,42,9zqn9ugvg64it0lr5z8cq4g9v,1,19.6,15.2,2025-04-27T12:19:03.298Z,2025-04-27T13:06:06Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5684395825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021795,180,1,1,14,43,2nnlsjfbcea40t4jeclcbw9lk,1,80.2,89.3,2025-04-27T12:19:03.934Z,2025-04-27T12:19:06Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5684396111,213,0.03,5684396107,141,89.7,5684396105,140,88.6,5684396103,56,Left,5684396109,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021803,181,3,1,14,45,2nnlsjfbcea40t4jeclcbw9lk,0,91.8,87.4,2025-04-27T12:19:06.719Z,2025-04-27T12:19:12Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684396145,56,Left,5684396403,233,125,5684396147,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021837,125,7,1,14,45,9zqn9ugvg64it0lr5z8cq4g9v,1,8.2,12.6,2025-04-27T12:19:06.720Z,2025-04-27T12:19:11Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5684396293,167,,5684396371,233,181,5684396297,285,,5684396295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021845,126,6,1,14,47,9zqn9ugvg64it0lr5z8cq4g9v,0,5.2,12.5,2025-04-27T12:19:08.002Z,2025-04-27T13:35:58Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5684396677,233,182,5684396635,56,Back,5684396637,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021829,182,6,1,14,47,2nnlsjfbcea40t4jeclcbw9lk,1,94.8,87.5,2025-04-27T12:19:08.002Z,2025-04-27T13:35:58Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5684396315,73,,5684396657,233,126,5684396311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807022491,183,1,1,15,22,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,99.5,2025-04-27T12:19:43.647Z,2025-04-27T12:19:51Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5684399617,224,,5684399629,1,,5684399611,2,,5684399613,6,,5684399625,212,35.8,5684399621,140,89.1,5684399623,141,49.3,5684399615,155,,5684399627,213,4.40,5684399619,56,,,,,,,,,,,,,,,,,,,Center,,,,,,
2807022507,184,44,1,15,26,2nnlsjfbcea40t4jeclcbw9lk,1,92.5,50.9,2025-04-27T12:19:47.760Z,2025-04-27T13:36:16Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5684399755,233,127,5684399725,56,Center,5684399727,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
