id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2797137977,254,1,1,26,1,2nnlsjfbcea40t4jeclcbw9lk,1,56.1,32.5,2025-04-06T12:26:30.008Z,2025-04-06T12:26:34Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5629961363,56,Back,5629961369,212,15.9,5629961371,213,3.86,5629961365,140,44.7,5629961367,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797137989,255,1,1,26,6,2nnlsjfbcea40t4jeclcbw9lk,1,44.1,17.1,2025-04-06T12:26:34.601Z,2025-04-06T12:26:35Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5629961445,141,21.2,5629961447,212,16.3,5629961439,56,Center,5629961443,140,59.4,5629961449,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797137997,256,1,1,26,7,2nnlsjfbcea40t4jeclcbw9lk,1,60.5,21.3,2025-04-06T12:26:35.577Z,2025-04-06T12:26:36Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5629961487,56,Right,5629961495,212,8.8,5629961499,213,5.53,5629961489,140,66.6,5629961491,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138007,257,1,1,26,8,2nnlsjfbcea40t4jeclcbw9lk,0,67.0,11.4,2025-04-06T12:26:36.265Z,2025-04-06T12:26:36Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629961547,141,22.5,5629961549,212,8.0,5629961543,56,Center,5629961545,140,69.4,5629961551,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138027,239,8,1,26,9,ac8jow4mdkvnsv5s0och4qqm,1,25.1,70.6,2025-04-06T12:26:38.130Z,2025-04-06T12:36:05Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629961701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138079,241,1,1,26,11,ac8jow4mdkvnsv5s0och4qqm,1,24.9,71.4,2025-04-06T12:26:39.289Z,2025-04-06T12:36:12Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5629961973,213,1.55,5629961965,140,25.1,5629961971,212,9.9,5629961969,141,85.9,5629961961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138155,242,1,1,26,14,ac8jow4mdkvnsv5s0och4qqm,1,21.8,86.6,2025-04-06T12:26:43.163Z,2025-04-06T12:26:46Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5629962373,212,7.8,5629962367,56,Back,5629962369,140,17.5,5629962375,213,4.09,5629962371,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138179,243,1,1,26,18,ac8jow4mdkvnsv5s0och4qqm,1,17.7,76.7,2025-04-06T12:26:46.267Z,2025-04-06T12:26:49Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5629962529,141,59.3,5629962527,140,30.1,5629962533,213,5.55,5629962525,56,Back,5629962531,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138285,244,1,1,26,20,ac8jow4mdkvnsv5s0och4qqm,1,30.1,59.3,2025-04-06T12:26:49.034Z,2025-04-06T12:26:56Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5629963117,212,16.0,5629963115,141,64.8,5629963119,213,0.24,5629963113,140,44.9,5629963111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138305,245,1,1,26,28,ac8jow4mdkvnsv5s0och4qqm,1,69.5,46.7,2025-04-06T12:26:56.330Z,2025-04-06T12:26:58Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5629963251,212,11.3,5629963245,56,Center,5629963249,141,55.4,5629963253,213,0.55,5629963247,140,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138349,246,1,1,26,29,ac8jow4mdkvnsv5s0och4qqm,1,79.3,54.9,2025-04-06T12:26:58.011Z,2025-04-06T12:27:00Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5629963435,56,Center,5629963441,212,8.5,5629963437,140,78.6,5629963439,141,67.3,5629963443,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138385,247,1,1,26,32,ac8jow4mdkvnsv5s0och4qqm,1,78.8,63.3,2025-04-06T12:27:00.250Z,2025-04-06T12:27:03Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5629963567,141,70.5,5629963571,213,0.47,5629963569,212,10.7,5629963563,140,87.9,5629963559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138475,248,1,1,26,34,ac8jow4mdkvnsv5s0och4qqm,1,91.6,70.3,2025-04-06T12:27:02.891Z,2025-04-06T12:27:08Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5629964075,213,4.81,5629964071,141,19.8,5629964065,155,,5629964069,140,94.9,5629964073,212,34.5,5629964067,56,Right,5629964079,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138517,249,1,1,26,40,ac8jow4mdkvnsv5s0och4qqm,1,92.3,12.8,2025-04-06T12:27:08.394Z,2025-04-06T12:27:10Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629964359,212,15.3,5629964357,141,24.1,5629964361,213,2.62,5629964355,140,79.7,5629964351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138537,250,1,1,26,42,ac8jow4mdkvnsv5s0och4qqm,0,79.7,24.1,2025-04-06T12:27:10.810Z,2025-04-06T12:27:12Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5629964455,2,,5629964463,141,58.1,5629964467,213,0.99,5629964459,56,Center,5629964457,155,,5629964465,212,27.6,5629964461,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138551,260,12,1,26,44,2nnlsjfbcea40t4jeclcbw9lk,1,10.3,40.3,2025-04-06T12:27:12.841Z,2025-04-06T12:27:16Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629964575,140,29.6,5629964579,212,20.8,5629964577,141,33.6,5629964573,56,Back,5629964581,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138595,251,1,1,26,46,ac8jow4mdkvnsv5s0och4qqm,1,73.7,67.5,2025-04-06T12:27:14.395Z,2025-04-06T12:27:16Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629964833,56,Center,5629964839,212,9.5,5629964837,141,73.0,5629964841,213,0.41,5629964835,140,82.0,5629964831,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138601,252,3,1,26,47,ac8jow4mdkvnsv5s0och4qqm,0,85.2,71.0,2025-04-06T12:27:15.963Z,2025-04-06T12:27:19Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5629964979,233,261,5629964869,286,,5629964867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138609,261,7,1,26,47,2nnlsjfbcea40t4jeclcbw9lk,0,14.8,29.0,2025-04-06T12:27:15.964Z,2025-04-06T12:27:19Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629964901,56,Back,5629964967,233,252,5629964903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138615,253,61,1,26,48,ac8jow4mdkvnsv5s0och4qqm,1,82.0,73.0,2025-04-06T12:27:16.971Z,2025-04-06T12:27:17Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5629964927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138689,262,4,1,26,52,2nnlsjfbcea40t4jeclcbw9lk,1,12.4,32.6,2025-04-06T12:27:20.507Z,2025-04-06T12:27:27Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5629965497,152,,5629965505,285,,5629965507,233,254,5629965495,56,Back,5629965501,265,,5629965493,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138675,254,4,1,26,52,ac8jow4mdkvnsv5s0och4qqm,0,87.6,67.4,2025-04-06T12:27:20.508Z,2025-04-06T12:27:26Z,av9lz5umeimwlq7v4q4d7twr8,A. Kurochkin,,,5629965347,13,,5629965355,286,,5629965353,265,,5629965349,56,Center,5629965547,233,262,5629965351,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797138933,263,1,1,27,9,2nnlsjfbcea40t4jeclcbw9lk,1,13.5,40.4,2025-04-06T12:27:37.560Z,2025-04-06T12:27:41Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5629966791,56,Back,5629966805,213,0.39,5629966787,152,,5629966803,212,18.3,5629966785,5,,5629966801,141,50.6,5629966795,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139031,264,1,1,27,13,2nnlsjfbcea40t4jeclcbw9lk,1,28.9,49.7,2025-04-06T12:27:41.448Z,2025-04-06T12:27:46Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5629967221,212,15.3,5629967215,56,Back,5629967217,140,33.5,5629967219,141,71.1,5629967227,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139081,265,1,1,27,18,2nnlsjfbcea40t4jeclcbw9lk,1,39.6,73.5,2025-04-06T12:27:46.714Z,2025-04-06T12:27:50Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5629967455,141,56.0,5629967451,56,Back,5629967453,140,35.7,5629967459,213,4.38,5629967457,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139171,266,1,1,27,22,2nnlsjfbcea40t4jeclcbw9lk,1,36.0,54.8,2025-04-06T12:27:50.665Z,2025-04-06T12:27:59Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5629967995,213,1.27,5629967991,141,72.4,5629967993,212,12.5,5629967989,140,39.5,5629967987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139179,267,1,1,27,30,2nnlsjfbcea40t4jeclcbw9lk,1,40.0,71.2,2025-04-06T12:27:59.081Z,2025-04-06T12:27:59Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5629968025,140,35.0,5629968031,213,4.16,5629968029,212,9.9,5629968027,141,58.8,5629968023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139189,268,1,1,27,31,2nnlsjfbcea40t4jeclcbw9lk,1,35.0,58.8,2025-04-06T12:27:59.817Z,2025-04-06T12:28:00Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5629968081,56,Center,5629968085,141,52.1,5629968089,213,6.12,5629968087,212,27.4,5629968083,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139225,269,1,1,27,32,2nnlsjfbcea40t4jeclcbw9lk,1,60.7,52.1,2025-04-06T12:28:00.809Z,2025-04-06T12:28:03Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5629968309,56,Center,5629968315,212,4.5,5629968317,213,0.74,5629968311,140,63.9,5629968313,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139233,270,61,1,27,35,2nnlsjfbcea40t4jeclcbw9lk,1,64.1,58.8,2025-04-06T12:28:03.200Z,2025-04-06T12:28:03Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5629968355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139251,255,83,1,27,36,ac8jow4mdkvnsv5s0och4qqm,0,31.3,31.2,2025-04-06T12:28:04.859Z,2025-04-06T12:36:35Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5629968795,399,7eo3ceto09y3x4j4gh9m91kvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139303,271,1,1,27,37,2nnlsjfbcea40t4jeclcbw9lk,1,68.2,74.7,2025-04-06T12:28:06.120Z,2025-04-06T12:28:08Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5629968713,56,Left,5629968719,212,13.0,5629968715,140,76.5,5629968721,213,0.84,5629968717,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139307,256,45,1,27,39,ac8jow4mdkvnsv5s0och4qqm,0,16.6,11.4,2025-04-06T12:28:08.075Z,2025-04-06T12:41:13Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629968747,285,,5629968745,56,Back,5629969001,233,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139341,272,3,1,27,39,2nnlsjfbcea40t4jeclcbw9lk,1,83.4,88.6,2025-04-06T12:28:08.075Z,2025-04-06T12:41:13Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5629968971,233,256,5629968953,56,Left,5629968955,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139363,273,1,1,27,42,2nnlsjfbcea40t4jeclcbw9lk,0,97.3,73.6,2025-04-06T12:28:10.840Z,2025-04-06T12:28:12Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5629969121,213,4.60,5629969115,140,95.9,5629969117,141,53.6,5629969119,212,13.7,5629969113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139391,257,12,1,27,43,ac8jow4mdkvnsv5s0och4qqm,1,3.0,37.0,2025-04-06T12:28:11.986Z,2025-04-06T12:34:22Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5629969287,213,3.57,5629969283,141,34.2,5629969429,167,,5629969281,140,0.0,5629969285,212,4.6,5629969279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139413,258,6,1,27,44,ac8jow4mdkvnsv5s0och4qqm,0,1.1,38.4,2025-04-06T12:28:12.697Z,2025-04-06T12:41:05Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5629969519,56,Back,5629969543,233,274,5629969521,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139381,274,6,1,27,44,2nnlsjfbcea40t4jeclcbw9lk,1,98.9,61.6,2025-04-06T12:28:12.697Z,2025-04-06T12:41:05Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5629969255,56,Center,5629969523,233,258,5629969257,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139885,275,1,1,28,17,2nnlsjfbcea40t4jeclcbw9lk,1,99.5,99.5,2025-04-06T12:28:45.913Z,2025-04-06T12:28:51Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5629971861,141,83.3,5629971859,140,82.0,5629971863,212,21.4,5629971865,213,3.68,5629971857,56,Left,5629971855,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139931,276,1,1,28,20,2nnlsjfbcea40t4jeclcbw9lk,1,82.4,80.5,2025-04-06T12:28:48.937Z,2025-04-06T12:28:51Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5629972053,213,0.14,5629972049,141,83.2,5629972047,140,94.4,5629972051,212,12.7,5629972045,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139967,277,1,1,28,24,2nnlsjfbcea40t4jeclcbw9lk,1,90.1,82.0,2025-04-06T12:28:52.745Z,2025-04-06T12:29:04Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5629972223,141,71.5,5629972221,140,88.9,5629972219,56,Center,5629972227,213,4.54,5629972905,2,,5629972225,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139971,278,61,1,28,24,2nnlsjfbcea40t4jeclcbw9lk,1,88.9,71.8,2025-04-06T12:28:53.086Z,2025-04-06T12:34:19Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629972249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797139947,259,5,1,28,25,ac8jow4mdkvnsv5s0och4qqm,1,-1.3,31.2,2025-04-06T12:28:53.988Z,2025-04-06T12:34:21Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5629972133,346,,5629972535,233,279,5629972131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140013,279,5,1,28,25,2nnlsjfbcea40t4jeclcbw9lk,0,101.3,68.8,2025-04-06T12:28:53.988Z,2025-04-06T12:41:48Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629972509,346,,5629972507,56,Center,5629972549,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140227,260,1,1,28,42,ac8jow4mdkvnsv5s0och4qqm,1,5.1,62.1,2025-04-06T12:29:10.587Z,2025-04-06T12:29:16Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5629973801,124,,5629973809,212,9.8,5629973803,56,Back,5629973815,237,,5629973805,140,3.5,5629973811,213,4.54,5629973807,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140303,261,1,1,28,47,ac8jow4mdkvnsv5s0och4qqm,1,2.3,38.5,2025-04-06T12:29:16.076Z,2025-04-06T12:29:25Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5629974259,1,,5629974249,56,Back,5629974253,141,9.8,5629974251,140,45.0,5629974441,155,,5629974257,213,5.87,5629974255,212,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140305,262,50,1,28,54,ac8jow4mdkvnsv5s0och4qqm,1,44.5,10.1,2025-04-06T12:29:22.459Z,2025-04-06T12:41:10Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5629974557,233,280,5629974265,286,,5629974263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140323,280,7,1,28,54,2nnlsjfbcea40t4jeclcbw9lk,1,55.5,89.9,2025-04-06T12:29:22.460Z,2025-04-06T12:41:10Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5629974351,56,Left,5629974355,285,,5629974411,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140349,282,1,1,28,56,2nnlsjfbcea40t4jeclcbw9lk,1,56.6,72.6,2025-04-06T12:29:24.601Z,2025-04-06T12:29:25Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5629974501,56,Back,5629974509,213,3.53,5629974503,140,44.5,5629974505,141,64.9,5629974507,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140375,283,1,1,28,57,2nnlsjfbcea40t4jeclcbw9lk,1,44.0,64.8,2025-04-06T12:29:25.689Z,2025-04-06T12:29:27Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5629974645,213,1.53,5629974641,141,76.1,5629974637,56,Back,5629974639,140,44.3,5629974643,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140425,284,1,1,28,59,2nnlsjfbcea40t4jeclcbw9lk,1,41.1,76.0,2025-04-06T12:29:27.409Z,2025-04-06T12:29:32Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5629974913,212,21.9,5629974909,140,59.4,5629974911,141,91.5,5629974907,56,Left,5629974915,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140437,285,1,1,29,3,2nnlsjfbcea40t4jeclcbw9lk,0,62.7,93.2,2025-04-06T12:29:32.122Z,2025-04-06T12:29:32Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5629974987,213,4.93,5629974983,141,47.9,5629974981,140,69.1,5629974985,212,31.5,5629974977,155,,5629974979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140485,263,1,1,29,4,ac8jow4mdkvnsv5s0och4qqm,1,21.4,55.2,2025-04-06T12:29:32.524Z,2025-04-06T12:29:36Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629975335,157,,5629975341,141,35.5,5629975337,56,Back,5629975343,212,19.4,5629975345,213,5.52,5629975339,140,34.8,5629975347,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140481,286,83,1,29,8,2nnlsjfbcea40t4jeclcbw9lk,0,65.2,76.3,2025-04-06T12:29:36.234Z,2025-04-06T12:29:37Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5629975411,399,9niqy9wbsy6b03fa5iyx22gic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140493,287,83,1,29,8,2nnlsjfbcea40t4jeclcbw9lk,0,65.2,76.3,2025-04-06T12:29:36.554Z,2025-04-06T12:29:40Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5629975533,399,9niqy9wbsy6b03fa5iyx22gic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140525,265,1,1,29,9,ac8jow4mdkvnsv5s0och4qqm,1,41.4,26.5,2025-04-06T12:29:38.092Z,2025-04-06T12:29:40Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5629975513,212,18.5,5629975515,213,2.75,5629975507,56,Back,5629975511,141,37.0,5629975509,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140625,266,1,1,29,11,ac8jow4mdkvnsv5s0och4qqm,1,25.4,36.1,2025-04-06T12:29:40.091Z,2025-04-06T12:29:46Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5629976071,212,43.4,5629976065,140,38.5,5629976067,141,96.6,5629976079,1,,5629976059,155,,5629976075,213,1.25,5629976061,196,,5629976063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140639,288,83,1,29,16,2nnlsjfbcea40t4jeclcbw9lk,0,32.9,17.1,2025-04-06T12:29:44.729Z,2025-04-06T12:30:12Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5629978173,399,2lyhi7j3id7emsh54ehdva3ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140635,267,1,1,29,17,ac8jow4mdkvnsv5s0och4qqm,0,59.1,89.9,2025-04-06T12:29:46.092Z,2025-04-06T12:29:46Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629976121,141,85.6,5629976125,213,6.13,5629976117,56,Left,5629976123,212,18.9,5629976119,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140689,290,1,1,29,21,2nnlsjfbcea40t4jeclcbw9lk,1,28.3,18.0,2025-04-06T12:29:49.353Z,2025-04-06T12:29:51Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629976445,141,23.6,5629976447,212,12.1,5629976441,56,Back,5629976449,213,0.32,5629976443,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140763,291,1,1,29,22,2nnlsjfbcea40t4jeclcbw9lk,1,45.9,23.1,2025-04-06T12:29:51.161Z,2025-04-06T12:29:56Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5629976833,212,19.2,5629976827,56,Back,5629976829,140,46.4,5629976835,213,1.54,5629976831,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140803,292,1,1,29,28,2nnlsjfbcea40t4jeclcbw9lk,0,70.3,39.8,2025-04-06T12:29:56.825Z,2025-04-06T12:30:00Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5629977077,212,27.1,5629977079,213,5.43,5629977073,140,87.2,5629977071,56,Right,5629977075,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140889,268,12,1,29,36,ac8jow4mdkvnsv5s0och4qqm,1,14.1,94.2,2025-04-06T12:30:04.252Z,2025-04-06T12:30:06Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629977497,56,Back,5629977505,213,0.00,5629977499,140,14.5,5629977501,141,94.2,5629977503,212,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140913,293,4,1,29,37,2nnlsjfbcea40t4jeclcbw9lk,1,81.6,6.0,2025-04-06T12:30:06.090Z,2025-04-06T12:30:10Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5629977797,233,269,5629977719,152,,5629977727,286,,5629977713,56,Right,5629977709,13,,5629977723,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140897,269,4,1,29,37,ac8jow4mdkvnsv5s0och4qqm,0,18.4,94.0,2025-04-06T12:30:06.091Z,2025-04-06T12:30:11Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629978095,55,270,5629977605,152,,5629977613,285,,5629977609,265,,5629977603,56,Back,5629977601,13,,5629977843,233,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140935,270,17,1,29,39,ac8jow4mdkvnsv5s0och4qqm,1,0.0,0.0,2025-04-06T12:30:07.707Z,2025-04-06T12:30:11Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5629978041,13,243,5629978043,55,269,5629978039,392,,5629978037,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141687,294,1,1,30,37,2nnlsjfbcea40t4jeclcbw9lk,0,76.2,4.1,2025-04-06T12:31:05.292Z,2025-04-06T12:31:07Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5629981735,141,41.6,5629981737,212,27.8,5629981723,2,,5629981729,152,,5629981731,56,Center,5629981725,5,,5629981739,213,1.16,5629981733,140,86.7,5629981727,155,,,,,,,,,,,,,,,,,,,,,,,,
2797141695,271,12,1,30,39,ac8jow4mdkvnsv5s0och4qqm,1,7.2,55.2,2025-04-06T12:31:07.260Z,2025-04-06T12:31:10Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,,5629981765,212,26.2,5629981989,15,,5629981767,213,0.12,5629981761,140,32.0,5629981759,56,Back,5629981763,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
