id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2805498533,159,1,1,19,30,ac8jow4mdkvnsv5s0och4qqm,1,87.8,100.0,2025-04-24T17:20:06.397Z,2025-04-24T17:20:08Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676126215,107,,5676126225,213,5.13,5676126217,56,Left,5676126219,140,91.6,5676126223,212,9.9,5676126221,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498545,160,1,1,19,32,ac8jow4mdkvnsv5s0och4qqm,1,92.1,88.7,2025-04-24T17:20:08.237Z,2025-04-24T17:20:10Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676126275,141,94.5,5676126279,213,2.10,5676126277,212,4.6,5676126271,56,Left,5676126273,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498551,161,1,1,19,34,ac8jow4mdkvnsv5s0och4qqm,1,91.4,98.3,2025-04-24T17:20:10.045Z,2025-04-24T17:20:11Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676126345,212,18.4,5676126343,141,96.2,5676126347,213,3.22,5676126339,56,Left,5676126341,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498563,162,1,1,19,35,ac8jow4mdkvnsv5s0och4qqm,1,73.9,96.2,2025-04-24T17:20:11.741Z,2025-04-24T17:20:13Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676126383,56,Left,5676126391,213,3.61,5676126389,212,7.2,5676126387,141,91.4,5676126385,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498609,163,1,1,19,37,ac8jow4mdkvnsv5s0och4qqm,1,66.2,90.2,2025-04-24T17:20:13.614Z,2025-04-24T17:20:20Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676126635,213,3.71,5676126627,56,Center,5676126629,140,51.7,5676126631,141,76.0,5676126633,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498613,164,50,1,19,44,ac8jow4mdkvnsv5s0och4qqm,1,55.8,71.8,2025-04-24T17:20:20.454Z,2025-04-24T17:20:23Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676126657,286,,5676126655,56,Center,5676126685,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498617,202,7,1,19,44,33hzf6j2rd9r50g2n4agsytkd,0,44.2,28.2,2025-04-24T17:20:20.455Z,2025-04-24T17:20:24Z,4psxc0t1nm2o7a984utuzwciy,I. Diabate,,5676126663,56,Back,5676126679,233,164,5676126665,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498639,165,1,1,19,49,ac8jow4mdkvnsv5s0och4qqm,1,22.5,39.8,2025-04-24T17:20:24.863Z,2025-04-24T17:20:26Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5676126777,213,0.34,5676126775,212,49.4,5676126767,157,,5676126773,141,64.3,5676126771,140,66.8,5676126769,56,Center,5676126779,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498649,166,1,1,19,50,ac8jow4mdkvnsv5s0och4qqm,1,67.0,66.9,2025-04-24T17:20:26.029Z,2025-04-24T18:06:20Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676126849,212,5.7,5676126851,213,5.92,5676126843,56,Center,5676126845,140,72.1,5676202943,3,,5676126847,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805511903,541,83,1,19,50,33hzf6j2rd9r50g2n4agsytkd,1,40.0,40.0,2025-04-24T17:20:26.523Z,2025-04-24T18:07:35Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676205509,399,7qgiqoaaarr6c2bs4yffqwju2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498653,167,3,1,19,51,ac8jow4mdkvnsv5s0och4qqm,0,65.5,63.5,2025-04-24T17:20:27.522Z,2025-04-24T19:02:40Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676127063,233,203,5676126871,286,,5676126869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498681,203,7,1,19,51,33hzf6j2rd9r50g2n4agsytkd,1,34.5,36.5,2025-04-24T17:20:27.523Z,2025-04-24T19:02:40Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676127011,56,Back,5676127013,285,,5676127045,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498677,168,61,1,19,55,ac8jow4mdkvnsv5s0och4qqm,0,72.1,70.6,2025-04-24T17:20:31.214Z,2025-04-24T18:08:10Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676127007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498687,204,61,1,19,55,33hzf6j2rd9r50g2n4agsytkd,0,29.3,25.2,2025-04-24T17:20:31.524Z,2025-04-24T17:20:43Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676127041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498711,205,43,1,19,57,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-24T17:20:33.047Z,2025-04-24T17:20:44Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676127523,144,7,5676127141,285,0,5676127139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498727,206,1,1,19,58,33hzf6j2rd9r50g2n4agsytkd,0,34.3,29.2,2025-04-24T17:20:34.198Z,2025-04-24T17:20:35Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676127231,56,Center,5676127237,212,29.2,5676127233,140,61.5,5676127235,141,38.0,5676127239,213,0.21,5676127229,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498735,169,59,1,20,1,ac8jow4mdkvnsv5s0och4qqm,1,27.8,53.3,2025-04-24T17:20:36.926Z,2025-04-24T17:20:38Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5676127263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498739,170,12,1,20,2,ac8jow4mdkvnsv5s0och4qqm,1,28.5,52.5,2025-04-24T17:20:37.853Z,2025-04-24T17:20:39Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5676127275,141,100.0,5676127277,212,34.6,5676127279,213,1.30,5676127313,167,,5676127271,56,Back,5676127273,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498743,171,5,1,20,2,ac8jow4mdkvnsv5s0och4qqm,0,37.1,101.8,2025-04-24T17:20:38.662Z,2025-04-24T19:04:38Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5676127295,347,,5676127337,233,207,5676127293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498741,207,5,1,20,2,33hzf6j2rd9r50g2n4agsytkd,1,62.9,-1.8,2025-04-24T17:20:38.662Z,2025-04-24T19:04:37Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676127287,347,,5676127329,233,171,5676127285,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498803,208,1,1,20,13,33hzf6j2rd9r50g2n4agsytkd,1,61.1,0.0,2025-04-24T17:20:49.334Z,2025-04-24T18:08:40Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676127737,212,9.2,5676127735,141,8.2,5676127733,140,55.3,5676127731,56,Right,5676127729,107,,5676208359,189,,5676127739,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498807,172,45,1,20,16,ac8jow4mdkvnsv5s0och4qqm,0,36.8,88.0,2025-04-24T17:20:52.326Z,2025-04-24T18:08:59Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676127747,56,Back,5676127867,233,209,5676127751,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498821,209,3,1,20,16,33hzf6j2rd9r50g2n4agsytkd,1,63.2,12.0,2025-04-24T17:20:52.326Z,2025-04-24T18:08:58Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676127849,233,172,5676127813,56,Right,5676127815,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498813,173,83,1,20,18,ac8jow4mdkvnsv5s0och4qqm,0,38.1,84.2,2025-04-24T17:20:54.238Z,2025-04-24T18:09:08Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676128053,399,7ctf2925tg7mc3a05unhxsd1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498859,210,1,1,20,19,33hzf6j2rd9r50g2n4agsytkd,0,73.7,12.5,2025-04-24T17:20:55.687Z,2025-04-24T17:21:01Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676128031,141,5.0,5676128033,212,13.5,5676128027,56,Right,5676128035,213,5.90,5676128029,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498853,174,12,1,20,23,ac8jow4mdkvnsv5s0och4qqm,1,8.0,92.4,2025-04-24T17:20:58.943Z,2025-04-24T17:21:00Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676128025,167,,5676128003,212,12.2,5676128001,141,100.0,5676127997,140,17.8,5676127993,56,Back,5676128005,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498857,175,5,1,20,23,ac8jow4mdkvnsv5s0och4qqm,0,17.0,102.0,2025-04-24T17:20:59.578Z,2025-04-24T17:21:05Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676128083,233,211,5676128023,347,,5676128021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498861,211,5,1,20,23,33hzf6j2rd9r50g2n4agsytkd,1,83.0,-2.0,2025-04-24T17:20:59.578Z,2025-04-24T19:04:38Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676128069,233,175,5676128039,56,Right,5676128041,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498931,212,1,1,20,37,33hzf6j2rd9r50g2n4agsytkd,1,75.9,0.0,2025-04-24T17:21:13.590Z,2025-04-24T18:00:48Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676128453,56,Right,5676128451,107,,5676128463,213,0.96,5676128461,212,6.1,5676128459,141,5.3,5676191967,189,,5676128457,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498943,213,1,1,20,38,33hzf6j2rd9r50g2n4agsytkd,1,79.2,5.3,2025-04-24T17:21:14.694Z,2025-04-24T18:00:51Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5676128535,141,5.3,5676192017,189,,5676128537,212,8.5,5676128539,213,0.00,5676128531,56,Right,5676128533,140,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498947,214,50,1,20,39,33hzf6j2rd9r50g2n4agsytkd,1,88.5,6.4,2025-04-24T17:21:15.850Z,2025-04-24T19:02:41Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676191947,233,400,5676128553,56,Right,5676191941,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805509703,400,7,1,20,40,ac8jow4mdkvnsv5s0och4qqm,1,11.5,93.6,2025-04-24T17:21:15.851Z,2025-04-24T19:02:40Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676191917,56,Back,5676191919,285,,5676191943,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805498977,177,1,1,20,42,ac8jow4mdkvnsv5s0och4qqm,0,24.2,90.4,2025-04-24T17:21:18.334Z,2025-04-24T18:01:22Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676128719,212,2.5,5676128707,56,Back,5676128723,1,,5676128711,140,26.5,5676128721,213,6.09,5676128715,141,89.7,5676128703,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805509795,469,61,1,20,43,33hzf6j2rd9r50g2n4agsytkd,1,85.7,11.4,2025-04-24T17:21:18.851Z,2025-04-24T18:01:29Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676192535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499007,216,1,1,20,45,33hzf6j2rd9r50g2n4agsytkd,1,33.7,19.8,2025-04-24T17:21:21.302Z,2025-04-24T17:21:25Z,b3jbj4ayr4x1x0ynt9dcu5u6s,F. Beckman,,5676128873,141,40.9,5676128877,213,2.27,5676128871,140,22.2,5676128869,56,Back,5676128875,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499015,217,1,1,20,49,33hzf6j2rd9r50g2n4agsytkd,0,22.7,41.0,2025-04-24T17:21:25.016Z,2025-04-24T17:21:28Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,5676128915,1,,5676128903,157,,5676128909,141,60.8,5676128907,140,59.8,5676128913,213,0.33,5676128911,212,41.2,5676128905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499021,178,44,1,20,51,ac8jow4mdkvnsv5s0och4qqm,1,38.7,37.8,2025-04-24T17:21:27.662Z,2025-04-24T19:04:09Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676128941,56,Back,5676128947,233,218,5676128943,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499017,218,44,1,20,51,33hzf6j2rd9r50g2n4agsytkd,0,61.3,62.2,2025-04-24T17:21:27.663Z,2025-04-24T19:04:09Z,1bufat0ubgsc88lkybvxb1bs9,C. Amatkarijo,,5676128965,233,178,5676128923,56,Center,5676128925,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499027,179,1,1,20,52,ac8jow4mdkvnsv5s0och4qqm,0,36.0,35.7,2025-04-24T17:21:28.525Z,2025-04-24T17:21:30Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676128993,212,23.2,5676128991,141,15.3,5676128989,140,53.7,5676128985,3,,5676128995,213,5.64,5676128987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499055,219,61,1,21,0,33hzf6j2rd9r50g2n4agsytkd,0,65.1,81.1,2025-04-24T17:21:36.024Z,2025-04-24T17:21:36Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676129153,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499077,181,1,1,21,0,ac8jow4mdkvnsv5s0och4qqm,1,29.7,7.3,2025-04-24T17:21:36.766Z,2025-04-24T17:21:40Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5676129287,140,24.4,5676129285,56,Back,5676129289,141,11.6,5676129293,213,2.66,5676129291,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499079,182,1,1,21,4,ac8jow4mdkvnsv5s0och4qqm,1,24.4,11.6,2025-04-24T17:21:40.333Z,2025-04-24T17:21:41Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5676129297,56,Back,5676129305,213,1.22,5676129299,140,27.9,5676129303,212,10.7,5676129301,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499081,183,1,1,21,5,ac8jow4mdkvnsv5s0och4qqm,1,27.9,26.4,2025-04-24T17:21:40.893Z,2025-04-24T17:21:41Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5676129317,140,14.3,5676129315,56,Back,5676129323,213,2.75,5676129321,212,15.5,5676129319,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499091,184,1,1,21,5,ac8jow4mdkvnsv5s0och4qqm,1,14.3,35.1,2025-04-24T17:21:41.742Z,2025-04-24T17:21:44Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,5676129391,56,Back,5676129399,212,20.3,5676129397,141,64.9,5676129401,213,1.63,5676129395,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499101,185,1,1,21,8,ac8jow4mdkvnsv5s0och4qqm,1,13.0,65.5,2025-04-24T17:21:43.950Z,2025-04-24T17:21:47Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5676129471,56,Back,5676129477,212,26.7,5676129473,140,30.5,5676129479,213,0.81,5676129475,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499117,186,1,1,21,11,ac8jow4mdkvnsv5s0och4qqm,1,30.6,94.2,2025-04-24T17:21:46.942Z,2025-04-24T17:21:49Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676129579,213,5.69,5676129573,140,38.5,5676129569,56,Back,5676129575,141,85.9,5676129577,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499121,187,1,1,21,13,ac8jow4mdkvnsv5s0och4qqm,0,38.5,85.9,2025-04-24T17:21:49.597Z,2025-04-24T17:21:50Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676129595,140,46.2,5676129599,141,88.1,5676129607,213,0.18,5676129591,56,Back,5676129603,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499125,220,8,1,21,14,33hzf6j2rd9r50g2n4agsytkd,1,60.3,19.4,2025-04-24T17:21:49.958Z,2025-04-24T17:21:50Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,5676129617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499177,222,1,1,21,16,33hzf6j2rd9r50g2n4agsytkd,1,52.6,48.4,2025-04-24T17:21:52.198Z,2025-04-24T17:21:56Z,1a112nxaob06fjynlat625u96,K. Holmén,,5676129819,212,9.1,5676129813,56,Center,5676129823,213,4.45,5676129815,140,50.4,5676129817,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499189,223,1,1,21,20,33hzf6j2rd9r50g2n4agsytkd,0,56.8,32.4,2025-04-24T17:21:56.406Z,2025-04-24T17:21:57Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676129875,213,5.34,5676129867,56,Center,5676129873,212,8.6,5676129871,141,22.2,5676129869,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499197,188,8,1,21,23,ac8jow4mdkvnsv5s0och4qqm,1,45.7,87.2,2025-04-24T17:21:59.199Z,2025-04-24T17:21:59Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676129899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499209,224,1,1,21,24,33hzf6j2rd9r50g2n4agsytkd,1,44.6,22.5,2025-04-24T17:22:00.534Z,2025-04-24T17:22:03Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676130009,212,13.1,5676130003,56,Center,5676130005,140,57.1,5676130011,213,0.03,5676130007,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499229,225,1,1,21,27,33hzf6j2rd9r50g2n4agsytkd,1,60.5,23.0,2025-04-24T17:22:03.255Z,2025-04-24T17:22:09Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676130135,212,12.0,5676130129,56,Right,5676130137,213,5.75,5676130133,141,14.0,5676130131,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499233,226,3,1,21,33,33hzf6j2rd9r50g2n4agsytkd,0,91.6,18.6,2025-04-24T17:22:09.607Z,2025-04-24T17:22:14Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5676130161,286,,5676130213,233,189,5676130159,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499241,189,7,1,21,33,ac8jow4mdkvnsv5s0och4qqm,1,8.4,81.4,2025-04-24T17:22:09.608Z,2025-04-24T17:22:15Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676130187,167,,5676130207,233,226,5676130189,56,Back,5676130191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499243,190,6,1,21,35,ac8jow4mdkvnsv5s0och4qqm,0,6.7,80.4,2025-04-24T17:22:10.918Z,2025-04-24T19:02:38Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,5676130271,73,,5676130277,233,227,5676130269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499237,227,6,1,21,35,33hzf6j2rd9r50g2n4agsytkd,1,93.3,19.6,2025-04-24T17:22:10.918Z,2025-04-24T19:02:37Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,5676130181,56,Right,5676130183,75,,5676130273,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499533,228,1,1,22,26,33hzf6j2rd9r50g2n4agsytkd,1,99.5,0.5,2025-04-24T17:23:02.064Z,2025-04-24T18:14:29Z,f10q2mnvhe30a9au85fjnnt3o,R. Wendin Thomasson,,5676131887,56,Center,5676131895,213,1.66,5676131885,223,,5676131883,155,,5676131881,6,,5676131891,141,47.2,5676131893,212,31.9,5676131889,140,96.8,5676131879,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499539,191,4,1,22,28,ac8jow4mdkvnsv5s0och4qqm,1,3.8,52.2,2025-04-24T17:23:03.965Z,2025-04-24T19:15:03Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,5676131941,13,,5676131949,152,,5676223017,294,,5676131953,285,,5676132037,233,229,5676131945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499543,229,4,1,22,28,33hzf6j2rd9r50g2n4agsytkd,0,96.2,47.8,2025-04-24T17:23:03.966Z,2025-04-24T19:12:25Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676132019,152,,5676132049,233,191,5676131973,56,Center,5676132015,13,,5676131975,286,,5676222839,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499765,192,1,1,23,16,ac8jow4mdkvnsv5s0och4qqm,1,3.7,51.8,2025-04-24T17:23:52.847Z,2025-04-24T17:23:57Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5676133465,56,Back,5676133467,140,45.4,5676133475,1,,5676133469,141,54.8,5676133471,212,43.8,5676133473,213,0.05,5676133461,157,,5676133463,152,,5676133459,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499769,193,44,1,23,20,ac8jow4mdkvnsv5s0och4qqm,1,47.6,65.0,2025-04-24T17:23:56.662Z,2025-04-24T19:04:09Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676133493,285,,5676133491,56,Back,5676133547,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499757,230,44,1,23,20,33hzf6j2rd9r50g2n4agsytkd,0,52.4,35.0,2025-04-24T17:23:56.663Z,2025-04-24T19:04:09Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676133555,233,193,5676133429,56,Center,5676133431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499773,194,1,1,23,21,ac8jow4mdkvnsv5s0och4qqm,0,45.4,54.8,2025-04-24T17:23:56.871Z,2025-04-24T18:14:16Z,aykbbz6l05b9t5n8uaxp6n2fo,L. Arrhov,,5676133519,141,56.4,5676133511,3,,5676133523,213,0.29,5676133521,212,3.8,5676133513,168,,5676133515,56,Back,5676133517,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499763,231,61,1,23,21,33hzf6j2rd9r50g2n4agsytkd,1,51.1,28.8,2025-04-24T17:23:57.605Z,2025-04-24T17:23:57Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,5676133457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499803,195,3,1,23,23,ac8jow4mdkvnsv5s0och4qqm,1,45.0,77.4,2025-04-24T17:23:59.623Z,2025-04-24T19:02:50Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676133669,233,232,5676133653,286,,5676133651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499785,232,45,1,23,23,33hzf6j2rd9r50g2n4agsytkd,0,55.0,22.6,2025-04-24T17:23:59.623Z,2025-04-24T19:02:50Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,5676133569,56,Center,5676133687,233,195,5676133571,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805499831,196,1,1,23,25,ac8jow4mdkvnsv5s0och4qqm,1,39.3,74.1,2025-04-24T17:24:01.118Z,2025-04-24T17:24:05Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5676133837,212,31.7,5676133835,141,60.3,5676133833,140,10.5,5676133831,56,Back,5676133839,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
