id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2800782049,198,1,1,25,42,46yo78zak2j7kaxc5ak1fnm60,1,31.7,37.3,2025-04-13T14:56:42.144Z,2025-04-13T14:56:45Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5649999889,141,91.1,5649999893,213,1.31,5649999891,212,37.8,5649999883,155,,5649999885,56,Back,5649999887,140,40.9,5649999895,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782085,199,1,1,25,45,46yo78zak2j7kaxc5ak1fnm60,1,39.9,90.0,2025-04-13T14:56:45.368Z,2025-04-13T14:56:48Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650000151,212,15.2,5650000153,213,3.47,5650000149,141,82.7,5650000145,56,Back,5650000147,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782099,200,1,1,25,48,46yo78zak2j7kaxc5ak1fnm60,1,35.0,89.0,2025-04-13T14:56:48.624Z,2025-04-13T14:56:50Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5650000235,141,97.1,5650000237,212,9.6,5650000239,213,0.61,5650000233,140,42.5,5650000231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782129,201,1,1,25,50,46yo78zak2j7kaxc5ak1fnm60,1,42.9,97.1,2025-04-13T14:56:50.056Z,2025-04-13T14:56:52Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650000343,56,Back,5650000349,212,7.1,5650000351,213,5.87,5650000347,141,92.9,5650000345,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782135,202,61,1,25,52,46yo78zak2j7kaxc5ak1fnm60,0,49.5,94.1,2025-04-13T14:56:52.808Z,2025-04-13T14:56:53Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5650000395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782143,203,5,1,25,53,46yo78zak2j7kaxc5ak1fnm60,0,51.8,101.6,2025-04-13T14:56:53.408Z,2025-04-13T15:33:47Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5650000443,347,,5650000441,56,Left,5650000511,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782147,260,5,1,25,53,33hzf6j2rd9r50g2n4agsytkd,1,48.2,-1.6,2025-04-13T14:56:53.408Z,2025-04-13T14:56:56Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650000467,56,Back,5650000485,233,203,5650000469,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782213,261,1,1,25,55,33hzf6j2rd9r50g2n4agsytkd,1,48.4,0.0,2025-04-13T14:56:55.265Z,2025-04-13T14:56:59Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650000821,56,Back,5650000823,140,43.4,5650000819,107,,5650000829,213,1.95,5650000827,212,14.3,5650000825,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782223,262,1,1,25,58,33hzf6j2rd9r50g2n4agsytkd,0,43.4,18.2,2025-04-13T14:56:58.865Z,2025-04-13T14:57:00Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650000877,213,3.14,5650000871,140,38.4,5650000873,141,18.2,5650000869,56,Back,5650000875,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782253,205,1,1,26,2,46yo78zak2j7kaxc5ak1fnm60,0,64.2,88.3,2025-04-13T14:57:02.016Z,2025-04-13T14:57:32Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5650001025,141,84.7,5650001195,233,263,5650001027,212,2.8,5650001199,286,,5650001029,213,5.19,5650001021,56,Left,5650001023,140,65.4,5650001193,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782255,263,74,1,26,2,33hzf6j2rd9r50g2n4agsytkd,1,38.1,17.4,2025-04-13T14:57:02.017Z,2025-04-13T15:26:27Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650001259,233,205,5650001041,56,Back,5650001043,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782307,206,1,1,26,5,46yo78zak2j7kaxc5ak1fnm60,1,66.7,83.3,2025-04-13T14:57:04.952Z,2025-04-13T14:57:06Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5650001335,213,4.09,5650001327,56,Center,5650001329,140,62.3,5650001333,212,7.9,5650001331,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782319,207,1,1,26,5,46yo78zak2j7kaxc5ak1fnm60,1,62.3,73.8,2025-04-13T14:57:05.880Z,2025-04-13T14:57:08Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5650001375,56,Center,5650001383,213,4.95,5650001381,212,32.4,5650001377,140,69.5,5650001385,1,,5650001379,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782331,208,1,1,26,8,46yo78zak2j7kaxc5ak1fnm60,0,72.4,26.4,2025-04-13T14:57:07.927Z,2025-04-13T14:57:08Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5650001433,141,27.1,5650001437,213,0.19,5650001431,140,74.7,5650001429,56,Center,5650001435,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782357,209,1,1,26,9,46yo78zak2j7kaxc5ak1fnm60,0,81.6,14.6,2025-04-13T14:57:09.296Z,2025-04-13T14:58:22Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650001549,140,90.2,5650001553,212,22.4,5650001551,141,44.8,5650001543,2,,5650001545,155,,5650005763,233,265,5650001555,213,1.16,5650001547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782387,264,12,1,26,10,33hzf6j2rd9r50g2n4agsytkd,1,10.5,51.8,2025-04-13T14:57:10.209Z,2025-04-13T14:58:21Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650001729,140,2.9,5650001725,56,Back,5650001743,15,,5650001735,212,8.4,5650001737,213,3.45,5650001733,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782953,269,43,1,26,12,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T14:57:12.185Z,2025-04-13T14:58:37Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5650006537,233,214,5650006421,56,Back,5650006613,144,44,5650006423,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783257,270,44,1,26,12,33hzf6j2rd9r50g2n4agsytkd,1,2.4,43.0,2025-04-13T14:57:12.185Z,2025-04-13T16:31:10Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5650006753,233,214,5650006425,56,Back,5650006427,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782941,214,44,1,26,12,46yo78zak2j7kaxc5ak1fnm60,0,97.6,57.0,2025-04-13T14:57:12.186Z,2025-04-13T14:58:40Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5650004817,56,Center,5650004819,286,,5650006745,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782435,265,41,1,26,12,33hzf6j2rd9r50g2n4agsytkd,0,2.8,48.1,2025-04-13T14:57:12.547Z,2025-04-13T15:00:06Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5650001953,140,6.1,5650001957,212,14.2,5650011397,233,209,5650001955,141,27.9,5650001959,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782473,210,1,1,26,18,46yo78zak2j7kaxc5ak1fnm60,1,95.4,89.7,2025-04-13T14:57:18.535Z,2025-04-13T14:57:21Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5650002167,56,Left,5650002175,213,3.34,5650002169,140,84.3,5650002173,212,11.9,5650002171,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782475,211,1,1,26,21,46yo78zak2j7kaxc5ak1fnm60,0,81.3,84.6,2025-04-13T14:57:21.223Z,2025-04-13T15:00:06Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5650005927,286,,5650002187,141,82.4,5650002185,140,83.2,5650005921,236,,5650002181,155,,5650002183,56,Left,5650002189,212,2.5,5650002191,213,5.64,5650011321,233,266,5650002179,2,,,,,,,,,,,,,,,,,,,,,,
2800782483,266,12,1,26,21,33hzf6j2rd9r50g2n4agsytkd,1,16.9,19.9,2025-04-13T14:57:21.323Z,2025-04-13T15:00:06Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650002227,185,,5650011405,233,211,5650002229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782501,212,1,1,26,23,46yo78zak2j7kaxc5ak1fnm60,0,77.1,63.6,2025-04-13T14:57:23.415Z,2025-04-13T14:58:40Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5650002315,56,Center,5650002317,140,79.3,5650002433,233,267,5650002431,236,,5650002319,141,59.3,5650002321,212,3.7,5650002323,213,5.38,5650002437,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782513,267,74,1,26,23,33hzf6j2rd9r50g2n4agsytkd,1,24.8,31.5,2025-04-13T14:57:23.416Z,2025-04-13T15:26:27Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650002405,56,Back,5650002479,233,212,5650002407,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782529,213,4,1,26,25,46yo78zak2j7kaxc5ak1fnm60,1,77.0,66.2,2025-04-13T14:57:25.095Z,2025-04-13T15:26:21Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5650002501,265,,5650002503,286,,5650002687,233,268,5650002499,152,,5650002497,56,Center,5650002495,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800782551,268,4,1,26,25,33hzf6j2rd9r50g2n4agsytkd,0,23.0,33.8,2025-04-13T14:57:25.096Z,2025-04-13T14:57:28Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650002639,285,,5650002713,233,213,5650002633,56,Back,5650002631,13,,5650002635,152,,5650002637,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783375,215,15,1,27,45,46yo78zak2j7kaxc5ak1fnm60,1,80.9,66.6,2025-04-13T14:58:45.383Z,2025-04-13T15:28:47Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650009315,78,,5650009325,147,62.6,5650009317,102,50.2,5650009327,230,99.0,5650009329,231,51.8,5650009319,103,19,5650009323,146,85.5,5650009321,458,,5650007163,18,,5650007161,26,,5650009061,82,5650009057,20,,5650007165,56,Center,5650009339,233,,,,,,273,,,,,
2800783561,273,10,1,27,45,33hzf6j2rd9r50g2n4agsytkd,1,14.5,37.4,2025-04-13T14:58:45.483Z,2025-04-13T15:29:47Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650008189,94,,5650008191,56,Back,5650009381,233,215,5650153665,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783595,220,61,1,27,46,46yo78zak2j7kaxc5ak1fnm60,1,86.2,58.5,2025-04-13T14:58:45.945Z,2025-04-13T15:29:27Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,1.0,,5650008339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783413,217,15,1,27,46,46yo78zak2j7kaxc5ak1fnm60,1,79.9,69.3,2025-04-13T14:58:46.304Z,2025-04-13T15:28:49Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650009795,146,90.8,5650009649,20,,5650009797,147,58.3,5650009785,55,220,5650007369,18,,5650009799,230,97.6,5650009781,78,,5650009783,29,,5650009789,102,49.1,5650009791,103,19,5650009793,328,5650009851,233,271,5650009779,24,,5650009653,82,5650007371,56,5650009801,231,52.3,,,Center,,,
2800783419,271,10,1,27,46,33hzf6j2rd9r50g2n4agsytkd,1,6.8,43.0,2025-04-13T14:58:46.404Z,2025-04-13T15:29:20Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650009867,233,217,5650007407,94,,5650007409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783433,218,13,1,27,47,46yo78zak2j7kaxc5ak1fnm60,1,88.5,61.1,2025-04-13T14:58:47.351Z,2025-04-13T15:29:08Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5650011993,328,,5650011991,108,,5650011989,103,18.1,5650011983,24,,5650011999,231,51.3,5650011985,73,,5650011997,230,98.8,5650011987,102,60,5650011995,458,,5650007467,17,,5650011655,20,5650007469,56,Center,,,,,,,,,,,,,,,,
2800783399,216,43,1,27,50,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T14:58:50.861Z,2025-04-13T14:59:03Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5650007267,56,Center,5650008045,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783453,219,5,1,27,55,46yo78zak2j7kaxc5ak1fnm60,0,101.7,58.8,2025-04-13T14:58:55.329Z,2025-04-13T15:33:47Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5650007561,56,Center,5650007633,233,272,5650007565,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783447,272,5,1,27,55,33hzf6j2rd9r50g2n4agsytkd,1,-1.7,41.2,2025-04-13T14:58:55.329Z,2025-04-13T14:58:56Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650007533,56,Back,5650007625,233,219,5650007535,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783769,274,1,1,28,23,33hzf6j2rd9r50g2n4agsytkd,1,3.4,48.5,2025-04-13T14:59:23.760Z,2025-04-13T14:59:25Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5650009389,140,12.9,5650009391,141,71.4,5650009393,212,18.5,5650009395,213,1.00,5650009387,56,Back,5650009385,124,,5650009401,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783779,275,1,1,28,25,33hzf6j2rd9r50g2n4agsytkd,1,12.9,71.4,2025-04-13T14:59:24.913Z,2025-04-13T14:59:27Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650009487,141,92.9,5650009485,140,22.8,5650009483,56,Back,5650009491,213,0.95,5650009489,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783791,276,1,1,28,27,33hzf6j2rd9r50g2n4agsytkd,1,27.3,88.7,2025-04-13T14:59:27.601Z,2025-04-13T14:59:29Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650009565,140,26.7,5650009567,141,75.6,5650009569,212,8.9,5650009571,213,4.64,5650009563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783805,277,1,1,28,29,33hzf6j2rd9r50g2n4agsytkd,1,26.6,75.6,2025-04-13T14:59:29.041Z,2025-04-13T14:59:31Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5650009645,213,2.22,5650009637,56,Back,5650009643,212,9.9,5650009639,140,20.9,5650009641,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783837,278,1,1,28,31,33hzf6j2rd9r50g2n4agsytkd,1,17.4,83.0,2025-04-13T14:59:31.233Z,2025-04-13T14:59:36Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650009821,56,Back,5650009827,212,29.6,5650009823,140,19.8,5650009825,141,39.7,5650009829,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783889,279,1,1,28,36,33hzf6j2rd9r50g2n4agsytkd,0,32.1,30.1,2025-04-13T14:59:36.050Z,2025-04-13T14:59:41Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650010093,213,0.73,5650010091,212,72.7,5650010089,141,100.0,5650010081,155,,5650010083,196,,5650010085,56,Left,5650010087,140,83.7,5650010095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783879,221,5,1,28,40,46yo78zak2j7kaxc5ak1fnm60,1,17.2,-1.5,2025-04-13T14:59:40.448Z,2025-04-13T15:33:48Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650010057,56,Back,5650010133,233,280,5650010059,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783891,280,5,1,28,40,33hzf6j2rd9r50g2n4agsytkd,0,82.8,101.5,2025-04-13T14:59:40.448Z,2025-04-13T15:33:48Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650010153,233,221,5650010103,347,,5650010101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783967,222,1,1,28,53,46yo78zak2j7kaxc5ak1fnm60,1,19.6,0.0,2025-04-13T14:59:53.535Z,2025-04-13T14:59:54Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650010609,56,Back,5650010617,213,1.12,5650010615,212,7.9,5650010613,141,8.9,5650010611,140,22.9,5650010607,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783983,223,1,1,28,54,46yo78zak2j7kaxc5ak1fnm60,1,22.9,8.9,2025-04-13T14:59:54.527Z,2025-04-13T14:59:56Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5650010735,140,13.8,5650010743,213,3.45,5650010739,141,4.4,5650010741,212,10.0,5650010733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800783995,224,1,1,28,56,46yo78zak2j7kaxc5ak1fnm60,1,12.9,4.0,2025-04-13T14:59:55.999Z,2025-04-13T14:59:57Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650010825,213,2.42,5650010817,141,11.4,5650010821,212,7.7,5650010813,140,7.4,5650010809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800784017,225,1,1,28,57,46yo78zak2j7kaxc5ak1fnm60,0,7.4,11.4,2025-04-13T14:59:57.031Z,2025-04-13T14:59:58Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650010917,56,Back,5650010927,1,,5650010925,213,0.18,5650010915,157,,5650010923,212,33.2,5650010921,141,20.0,5650010919,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800784043,281,1,1,28,59,33hzf6j2rd9r50g2n4agsytkd,0,60.9,77.0,2025-04-13T14:59:59.842Z,2025-04-13T15:00:01Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650011073,213,0.82,5650011071,212,22.6,5650011069,141,100.0,5650011063,157,,5650011065,56,Left,5650011075,1,,5650011067,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800784041,226,5,1,29,1,46yo78zak2j7kaxc5ak1fnm60,1,27.2,-1.5,2025-04-13T15:00:01.127Z,2025-04-13T15:33:48Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650011061,347,,5650011059,56,Back,5650011083,233,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800784047,282,5,1,29,1,33hzf6j2rd9r50g2n4agsytkd,0,72.8,101.5,2025-04-13T15:00:01.127Z,2025-04-13T15:33:48Z,5ijbt4bhic3y1zasavky12311,A. Wängberg,,,5650011079,56,Left,5650011135,233,226,5650011081,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800784293,227,1,1,29,26,46yo78zak2j7kaxc5ak1fnm60,1,18.2,0.0,2025-04-13T15:00:25.934Z,2025-04-13T15:04:28Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5650012563,56,Back,5650012561,107,,5650012569,212,12.6,5650025973,189,,5650012571,213,1.92,5650012567,141,16.1,5650012565,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800784297,228,43,1,29,28,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:00:28.038Z,2025-04-13T15:04:23Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5650025727,144,61,5650012587,56,Back,5650012593,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800784449,229,1,1,29,36,46yo78zak2j7kaxc5ak1fnm60,0,9.9,39.4,2025-04-13T15:00:36.703Z,2025-04-13T15:00:40Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5650013275,1,,5650013267,212,62.3,5650013265,141,36.1,5650013259,157,,5650013263,140,69.2,5650013261,56,Center,5650013273,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800784573,283,1,1,29,50,33hzf6j2rd9r50g2n4agsytkd,0,35.3,58.5,2025-04-13T15:00:50.883Z,2025-04-13T15:00:53Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650013979,140,44.4,5650013985,213,0.94,5650013987,1,,5650013975,157,,5650013977,56,Back,5650013983,212,16.3,5650013981,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800784661,284,79,1,29,52,33hzf6j2rd9r50g2n4agsytkd,0,0.0,0.0,2025-04-13T15:00:52.399Z,2025-04-13T15:04:11Z,,,,,5650014359,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785553,285,79,1,31,30,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:02:30.842Z,2025-04-13T15:04:19Z,,,,,5650019081,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785623,230,83,1,31,33,46yo78zak2j7kaxc5ak1fnm60,0,75.6,70.0,2025-04-13T15:02:33.838Z,2025-04-13T15:02:36Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5650019525,399,6ivuk1j53ybmv5hhzp55ybzzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785643,287,1,1,31,34,33hzf6j2rd9r50g2n4agsytkd,1,26.8,25.9,2025-04-13T15:02:34.450Z,2025-04-13T15:02:35Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5650019519,213,0.55,5650019511,56,Back,5650019513,140,31.4,5650019515,141,30.3,5650019517,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785647,288,43,1,31,36,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-04-13T15:02:35.906Z,2025-04-13T15:02:41Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650019699,285,0,5650019867,144,50,5650019695,233,231,5650019541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785673,231,43,1,31,36,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-13T15:02:35.907Z,2025-04-13T15:02:44Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5650019649,286,0,5650019647,56,Center,5650020045,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785667,289,4,1,31,38,33hzf6j2rd9r50g2n4agsytkd,1,28.3,39.3,2025-04-13T15:02:38.098Z,2025-04-13T15:02:41Z,bqid9rom7z7zb9kf10ft9ao7o,A. Henriksson,,,5650019637,152,,5650019635,56,Back,5650019765,233,232,5650019633,13,,5650019769,285,,5650019639,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785677,232,4,1,31,38,46yo78zak2j7kaxc5ak1fnm60,0,71.7,60.7,2025-04-13T15:02:38.099Z,2025-04-13T15:26:18Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5650019719,56,Center,5650019713,13,,5650019723,152,,5650019795,233,289,5650019733,286,,5650019727,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785837,290,1,1,31,52,33hzf6j2rd9r50g2n4agsytkd,1,32.4,39.5,2025-04-13T15:02:51.938Z,2025-04-13T15:02:56Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650020693,5,,5650020699,140,27.7,5650020703,212,15.3,5650020701,141,60.8,5650020697,56,Back,5650020705,213,1.90,5650020695,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785889,291,1,1,31,56,33hzf6j2rd9r50g2n4agsytkd,1,29.7,57.9,2025-04-13T15:02:56.290Z,2025-04-13T15:03:01Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5650021007,212,9.0,5650021005,141,44.6,5650021001,56,Back,5650021003,140,29.5,5650021009,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800785969,292,1,1,32,1,33hzf6j2rd9r50g2n4agsytkd,1,40.1,35.7,2025-04-13T15:03:01.554Z,2025-04-13T15:03:07Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5650021401,56,Center,5650021409,141,58.4,5650021405,140,50.7,5650021411,212,19.0,5650021413,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800786019,293,1,1,32,7,33hzf6j2rd9r50g2n4agsytkd,1,51.4,60.5,2025-04-13T15:03:07.842Z,2025-04-13T15:03:11Z,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,,,5650021615,141,97.2,5650021617,212,25.1,5650021619,213,1.45,5650021613,140,54.3,5650021611,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800786055,294,1,1,32,11,33hzf6j2rd9r50g2n4agsytkd,1,56.7,89.3,2025-04-13T15:03:11.762Z,2025-04-13T15:03:14Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5650021807,140,57.7,5650021813,213,4.84,5650021811,212,8.3,5650021805,56,Center,5650021809,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
