id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value
2800617317,227,1,1,28,35,czkf5t3ai00ghwbga03i5aqxw,1,22.0,12.0,2025-04-13T12:36:00.565Z,2025-04-13T12:36:02Z,dvl8q7nwvz3o6d73220d1ag2d,T. Nguen,,,5649115487,213,5.63,5649115475,56,Back,5649115477,140,29.5,5649115479,141,3.2,5649115483,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617333,228,61,1,28,37,czkf5t3ai00ghwbga03i5aqxw,0,28.6,3.4,2025-04-13T12:36:02.357Z,2025-04-13T12:36:02Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5649115551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617343,229,5,1,28,38,czkf5t3ai00ghwbga03i5aqxw,0,26.6,-0.8,2025-04-13T12:36:02.826Z,2025-04-13T14:37:12Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5649115759,233,276,5649115577,56,Back,5649115579,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617363,276,5,1,28,38,2nnlsjfbcea40t4jeclcbw9lk,1,73.4,100.8,2025-04-13T12:36:02.826Z,2025-04-13T12:36:05Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5649115729,233,229,5649115683,56,Left,5649115685,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800618089,235,17,1,28,40,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-13T12:36:04.758Z,2025-04-13T13:10:49Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5649120259,55,204,5649120253,31,,5649120255,392,,5649120257,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617477,277,1,1,28,42,2nnlsjfbcea40t4jeclcbw9lk,1,74.4,100.0,2025-04-13T12:36:06.987Z,2025-04-13T12:36:09Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5649116267,140,59.8,5649116275,212,19.5,5649116279,213,3.81,5649116263,107,,5649116265,56,Left,5649116271,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617491,278,1,1,28,44,2nnlsjfbcea40t4jeclcbw9lk,1,59.8,83.9,2025-04-13T12:36:09.274Z,2025-04-13T12:36:10Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649116335,212,4.2,5649116337,213,1.08,5649116333,141,89.4,5649116331,140,61.7,5649116329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617541,279,1,1,28,45,2nnlsjfbcea40t4jeclcbw9lk,1,61.7,89.4,2025-04-13T12:36:09.899Z,2025-04-13T12:36:11Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649116557,141,82.1,5649116555,140,65.7,5649116561,213,5.41,5649116559,212,6.5,5649116553,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617557,280,50,1,28,46,2nnlsjfbcea40t4jeclcbw9lk,1,65.2,79.7,2025-04-13T12:36:11.108Z,2025-04-13T14:38:26Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5649116645,286,,5649116711,233,230,5649116643,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617549,230,7,1,28,46,czkf5t3ai00ghwbga03i5aqxw,0,34.8,20.3,2025-04-13T12:36:11.109Z,2025-04-13T14:38:25Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649116593,285,,5649116591,56,Back,5649116669,233,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617693,281,1,1,28,48,2nnlsjfbcea40t4jeclcbw9lk,1,56.8,80.9,2025-04-13T12:36:12.907Z,2025-04-13T12:36:18Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649117383,140,56.2,5649117381,56,Center,5649117387,212,27.8,5649117389,213,4.69,5649117385,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617699,231,83,1,28,52,czkf5t3ai00ghwbga03i5aqxw,0,42.8,84.5,2025-04-13T12:36:17.453Z,2025-04-13T13:10:34Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5649315771,399,1ojl4m8rsuzsjufucdotav4es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617753,282,1,1,28,53,2nnlsjfbcea40t4jeclcbw9lk,0,57.8,19.5,2025-04-13T12:36:18.282Z,2025-04-13T12:36:20Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649117641,56,Right,5649117643,140,78.3,5649117647,212,22.9,5649117645,141,8.2,5649117651,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617775,232,8,1,28,56,czkf5t3ai00ghwbga03i5aqxw,1,19.5,93.2,2025-04-13T12:36:21.077Z,2025-04-13T12:36:21Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649117771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617799,233,5,1,28,57,czkf5t3ai00ghwbga03i5aqxw,0,23.0,101.8,2025-04-13T12:36:21.764Z,2025-04-13T12:36:24Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649117879,56,Back,5649118097,233,283,5649117881,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617821,283,5,1,28,57,2nnlsjfbcea40t4jeclcbw9lk,1,77.0,-1.8,2025-04-13T12:36:21.764Z,2025-04-13T14:37:13Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649118029,233,233,5649118001,56,Right,5649118003,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800617959,284,1,1,29,0,2nnlsjfbcea40t4jeclcbw9lk,1,76.4,0.0,2025-04-13T12:36:25.195Z,2025-04-13T12:36:27Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5649118711,141,9.7,5649118713,212,12.7,5649118707,56,Right,5649118715,213,2.46,5649118709,140,67.0,5649118705,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800618143,285,4,1,29,2,2nnlsjfbcea40t4jeclcbw9lk,1,70.6,7.6,2025-04-13T12:36:27.739Z,2025-04-13T14:37:46Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649121471,233,234,5649119575,152,,5649119579,286,,5649119577,265,,5649119573,56,Right,5649119571,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800618045,234,4,1,29,2,czkf5t3ai00ghwbga03i5aqxw,0,29.4,92.4,2025-04-13T12:36:27.740Z,2025-04-13T14:37:46Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5649119259,152,,5649121521,233,285,5649119257,56,Back,5649119255,13,,5649119261,265,,5649119263,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800619407,286,1,1,30,1,2nnlsjfbcea40t4jeclcbw9lk,1,67.2,6.8,2025-04-13T12:37:26.411Z,2025-04-13T12:38:02Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,1.0,,5649125915,213,0.92,5649125907,56,Center,5649125913,212,41.1,5649125911,141,54.9,5649125905,152,,5649125899,2,,5649127425,154,,5649125909,140,90.9,5649127423,210,13,5649125917,1,,5649125903,155,,5649125901,5,,,,,,,,,,,,,,,
2800619417,287,13,1,30,3,2nnlsjfbcea40t4jeclcbw9lk,1,90.9,54.9,2025-04-13T12:37:27.898Z,2025-04-13T12:37:44Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649127507,154,,5649127513,102,54.6,5649126919,328,,5649127519,231,50.7,5649127515,103,61.1,5649125943,17,,5649127517,230,98.1,5649127503,74,,5649126905,24,,5649127505,29,,5649125945,56,Center,5649126909,15,5649127509,55,286,,,,,,,,,,,,
2800619423,237,5,1,30,3,czkf5t3ai00ghwbga03i5aqxw,1,-1.3,43.4,2025-04-13T12:37:28.694Z,2025-04-13T14:37:13Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5649125965,346,,5649125963,56,Back,5649126027,233,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800619439,288,5,1,30,3,2nnlsjfbcea40t4jeclcbw9lk,0,101.3,56.6,2025-04-13T12:37:28.694Z,2025-04-13T14:37:13Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649126015,56,Center,5649126017,346,,5649126063,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800619943,238,1,1,30,25,czkf5t3ai00ghwbga03i5aqxw,1,4.8,60.3,2025-04-13T12:37:50.533Z,2025-04-13T12:37:52Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5649128501,237,,5649128479,56,Back,5649128489,212,7.1,5649128493,213,4.38,5649128485,141,50.4,5649128481,140,2.6,5649128477,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620045,239,1,1,30,27,czkf5t3ai00ghwbga03i5aqxw,1,2.3,52.1,2025-04-13T12:37:52.278Z,2025-04-13T12:37:56Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5649129017,140,8.0,5649129019,141,74.1,5649129023,213,1.19,5649129021,212,16.1,5649129015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620103,240,1,1,30,31,czkf5t3ai00ghwbga03i5aqxw,1,20.5,79.7,2025-04-13T12:37:56.454Z,2025-04-13T12:37:59Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5649129333,141,97.1,5649129329,140,29.6,5649129337,212,15.2,5649129341,213,0.89,5649129327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620211,241,1,1,30,34,czkf5t3ai00ghwbga03i5aqxw,1,27.4,95.7,2025-04-13T12:37:58.998Z,2025-04-13T12:38:03Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649129839,140,26.0,5649129843,212,14.2,5649129841,141,75.0,5649129845,213,4.61,5649129837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620253,242,1,1,30,38,czkf5t3ai00ghwbga03i5aqxw,1,23.0,64.6,2025-04-13T12:38:03.477Z,2025-04-13T12:38:05Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5649130031,212,15.8,5649130037,213,4.52,5649130025,141,41.8,5649130023,140,20.2,5649130021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620279,243,1,1,30,40,czkf5t3ai00ghwbga03i5aqxw,1,20.2,41.8,2025-04-13T12:38:05.445Z,2025-04-13T12:38:06Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5649130155,56,Back,5649130161,212,24.5,5649130163,213,4.96,5649130159,141,6.8,5649130157,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620315,244,1,1,30,41,czkf5t3ai00ghwbga03i5aqxw,1,25.3,5.8,2025-04-13T12:38:06.373Z,2025-04-13T12:38:07Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5649130361,140,32.8,5649130363,141,7.4,5649130367,213,0.14,5649130359,56,Back,5649130365,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620321,245,3,1,30,43,czkf5t3ai00ghwbga03i5aqxw,0,36.1,7.4,2025-04-13T12:38:07.830Z,2025-04-13T14:38:27Z,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,5649130799,233,289,5649130803,286,,5649130389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620377,289,7,1,30,43,2nnlsjfbcea40t4jeclcbw9lk,1,63.9,92.6,2025-04-13T12:38:07.831Z,2025-04-13T14:38:26Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5649130747,233,245,5649130673,285,,5649130671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620443,291,3,1,30,46,2nnlsjfbcea40t4jeclcbw9lk,0,72.2,91.3,2025-04-13T12:38:11.499Z,2025-04-13T14:38:28Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5649135745,233,247,5649131013,56,Left,5649131197,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620457,247,7,1,30,46,czkf5t3ai00ghwbga03i5aqxw,1,27.8,8.7,2025-04-13T12:38:11.500Z,2025-04-13T14:38:27Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649131091,56,Back,5649131093,285,,5649135709,233,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620451,246,43,1,30,46,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-04-13T12:38:11.590Z,2025-04-13T12:38:21Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649132027,144,7,5649131059,285,0,5649131053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620601,248,1,1,30,50,czkf5t3ai00ghwbga03i5aqxw,0,21.7,13.8,2025-04-13T12:38:14.901Z,2025-04-13T12:38:38Z,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,5649131753,140,25.7,5649131751,56,Back,5649131759,213,5.27,5649131755,141,3.8,5649131757,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620501,292,61,1,30,50,2nnlsjfbcea40t4jeclcbw9lk,1,69.2,88.4,2025-04-13T12:38:14.916Z,2025-04-13T12:38:15Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5649131287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800620609,249,4,1,30,53,czkf5t3ai00ghwbga03i5aqxw,1,28.5,8.1,2025-04-13T12:38:18.026Z,2025-04-13T14:37:47Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649136071,233,293,5649131841,13,,5649131843,56,Back,5649131847,265,,5649131849,285,,5649131845,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800621339,293,4,1,30,53,2nnlsjfbcea40t4jeclcbw9lk,0,71.5,91.9,2025-04-13T12:38:18.027Z,2025-04-13T14:37:47Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5649135627,56,Left,5649135625,13,,5649135633,286,,5649135631,265,,5649136111,233,249,5649135629,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800621613,250,1,1,31,40,czkf5t3ai00ghwbga03i5aqxw,1,29.9,11.1,2025-04-13T12:39:05.413Z,2025-04-13T12:39:07Z,ebhyx7fm13sy9qjf4vylzg89h,J. Une Larsson,,,5649136877,141,41.8,5649136887,213,2.05,5649136865,5,,5649136883,212,23.6,5649136873,140,19.5,5649136869,56,Back,5649136867,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800621687,251,1,1,31,42,czkf5t3ai00ghwbga03i5aqxw,1,19.4,42.4,2025-04-13T12:39:06.933Z,2025-04-13T12:39:10Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5649137273,56,Back,5649137281,213,1.09,5649137279,212,24.6,5649137275,140,30.3,5649137277,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800621735,252,1,1,31,46,czkf5t3ai00ghwbga03i5aqxw,1,33.2,79.6,2025-04-13T12:39:10.805Z,2025-04-13T12:39:12Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5649137515,212,10.8,5649137509,56,Back,5649137517,213,1.43,5649137513,141,95.3,5649137511,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800621873,253,1,1,31,47,czkf5t3ai00ghwbga03i5aqxw,1,33.9,95.4,2025-04-13T12:39:12.565Z,2025-04-13T12:39:18Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649138203,140,59.3,5649138201,56,Left,5649138209,213,0.01,5649138205,141,95.9,5649138207,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622025,254,1,1,31,53,czkf5t3ai00ghwbga03i5aqxw,1,59.9,96.0,2025-04-13T12:39:18.469Z,2025-04-13T12:39:24Z,370kkwnidcltqyooh51z6uzqi,T. Gulliksen,,,5649138987,141,90.8,5649138985,140,79.6,5649138983,56,Left,5649138989,212,21.0,5649138991,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800621993,294,83,1,31,58,2nnlsjfbcea40t4jeclcbw9lk,0,4.8,17.4,2025-04-13T12:39:22.859Z,2025-04-13T12:39:29Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649139567,399,1utyorvutnk14hp6dr079t1m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622033,255,61,1,32,0,czkf5t3ai00ghwbga03i5aqxw,0,90.3,86.9,2025-04-13T12:39:24.758Z,2025-04-13T12:39:25Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5649139009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622053,256,5,1,32,0,czkf5t3ai00ghwbga03i5aqxw,0,100.8,64.0,2025-04-13T12:39:24.764Z,2025-04-13T14:37:14Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5649139169,233,295,5649139121,56,Center,5649139123,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622043,295,5,1,32,0,2nnlsjfbcea40t4jeclcbw9lk,1,-0.8,36.0,2025-04-13T12:39:24.764Z,2025-04-13T14:37:14Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649139047,56,Back,5649139149,233,256,5649139049,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622745,296,1,1,32,36,2nnlsjfbcea40t4jeclcbw9lk,1,4.1,45.4,2025-04-13T12:40:01.404Z,2025-04-13T12:40:03Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5649142883,237,,5649142871,56,Back,5649142869,124,,5649142873,140,21.1,5649142877,212,18.5,5649142879,213,0.27,5649142875,141,52.8,5649142917,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622889,297,1,1,32,43,2nnlsjfbcea40t4jeclcbw9lk,1,23.1,53.7,2025-04-13T12:40:08.093Z,2025-04-13T12:40:10Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5649143703,56,Back,5649143709,212,9.9,5649143711,213,4.35,5649143707,141,40.1,5649143705,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622985,298,1,1,32,45,2nnlsjfbcea40t4jeclcbw9lk,1,20.0,39.8,2025-04-13T12:40:09.932Z,2025-04-13T12:40:14Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5649144137,56,Back,5649144145,213,5.32,5649144141,141,20.3,5649144143,212,16.1,5649144139,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623015,299,1,1,32,49,2nnlsjfbcea40t4jeclcbw9lk,1,28.7,20.3,2025-04-13T12:40:13.996Z,2025-04-13T12:40:15Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649144331,140,31.9,5649144329,56,Back,5649144341,213,5.03,5649144339,212,10.8,5649144335,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623035,300,1,1,32,50,2nnlsjfbcea40t4jeclcbw9lk,0,32.3,5.5,2025-04-13T12:40:15.276Z,2025-04-13T12:40:16Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649144455,141,7.9,5649144463,213,0.31,5649144447,56,Back,5649144459,212,5.3,5649144451,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623061,257,8,1,32,52,czkf5t3ai00ghwbga03i5aqxw,1,39.6,88.3,2025-04-13T12:40:17.158Z,2025-04-13T12:40:17Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5649144607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623137,258,5,1,32,55,czkf5t3ai00ghwbga03i5aqxw,0,66.4,102.0,2025-04-13T12:40:20.108Z,2025-04-13T14:37:15Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5649144995,347,,5649144993,56,Left,5649145145,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623145,301,5,1,32,55,2nnlsjfbcea40t4jeclcbw9lk,1,33.6,-2.0,2025-04-13T12:40:20.108Z,2025-04-13T12:40:22Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649145051,347,,5649145049,56,Back,5649145121,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623345,302,1,1,33,4,2nnlsjfbcea40t4jeclcbw9lk,1,32.6,0.0,2025-04-13T12:40:29.149Z,2025-04-13T12:40:31Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5649146183,141,12.2,5649146179,56,Back,5649146181,140,38.4,5649146185,212,11.4,5649146187,213,1.00,5649146177,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623367,303,1,1,33,6,2nnlsjfbcea40t4jeclcbw9lk,0,38.4,12.2,2025-04-13T12:40:31.453Z,2025-04-13T12:40:33Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649146299,56,Right,5649146307,213,0.16,5649146305,212,14.5,5649146297,168,,5649146301,140,52.0,5649146303,141,15.5,5649146295,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623369,259,44,1,33,8,czkf5t3ai00ghwbga03i5aqxw,1,44.4,85.6,2025-04-13T12:40:33.109Z,2025-04-13T14:39:10Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5649146433,233,304,5649146317,285,,5649146315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623383,304,44,1,33,8,2nnlsjfbcea40t4jeclcbw9lk,0,55.6,14.4,2025-04-13T12:40:33.110Z,2025-04-13T14:39:11Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649146381,56,Right,5649146445,233,259,5649146385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623433,260,1,1,33,8,czkf5t3ai00ghwbga03i5aqxw,1,38.4,87.5,2025-04-13T12:40:33.574Z,2025-04-13T12:40:37Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5649146623,3,,5649146627,140,58.2,5649146633,213,0.25,5649146631,212,21.5,5649146629,141,95.3,5649146625,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623459,261,44,1,33,11,czkf5t3ai00ghwbga03i5aqxw,1,59.0,91.9,2025-04-13T12:40:36.252Z,2025-04-13T14:39:11Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649146727,56,Left,5649146833,233,305,5649146731,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623421,305,44,1,33,11,2nnlsjfbcea40t4jeclcbw9lk,0,41.0,8.1,2025-04-13T12:40:36.253Z,2025-04-13T14:39:11Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649146573,285,,5649146571,56,Back,5649146855,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623469,262,1,1,33,11,czkf5t3ai00ghwbga03i5aqxw,0,58.2,95.3,2025-04-13T12:40:36.283Z,2025-04-13T13:01:22Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5649146785,212,1.8,5649146787,213,5.68,5649146777,168,,5649146775,3,,5649146783,141,93.8,5649146779,56,Left,5649146781,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623429,306,61,1,33,12,2nnlsjfbcea40t4jeclcbw9lk,1,40.4,10.1,2025-04-13T12:40:36.997Z,2025-04-13T13:02:02Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5649146611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800659159,500,1,1,33,13,2nnlsjfbcea40t4jeclcbw9lk,1,53.3,17.2,2025-04-13T12:40:38.405Z,2025-04-13T13:13:02Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649335503,140,43.7,5649335501,56,Back,5649335509,213,2.67,5649335505,141,24.8,5649335507,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623559,308,1,1,33,15,2nnlsjfbcea40t4jeclcbw9lk,1,46.0,22.8,2025-04-13T12:40:39.756Z,2025-04-13T12:40:43Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5649147293,140,53.4,5649147291,56,Right,5649147297,212,8.5,5649147299,213,5.86,5649147295,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623563,309,4,1,33,18,2nnlsjfbcea40t4jeclcbw9lk,1,57.5,21.6,2025-04-13T12:40:43.276Z,2025-04-13T14:37:48Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5649147337,152,,5649147335,56,Center,5649147703,233,263,5649147339,265,,5649147341,286,,5649147333,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623605,263,4,1,33,18,czkf5t3ai00ghwbga03i5aqxw,0,42.5,78.4,2025-04-13T12:40:43.277Z,2025-04-13T14:37:48Z,6n7sw8r0fhcoa8hfuxrtm96tx,A. Ekdal,,,5649147657,13,,5649147975,233,309,5649147665,285,,5649147661,152,,5649147663,265,,5649147659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
