id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value
2816553761,197,1,1,27,25,6i936isoyj6d0uuxdj537uc97,1,37.4,17.3,2025-05-18T14:58:51.559Z,2025-05-18T14:58:52Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5737029703,140,41.6,5737029705,141,27.4,5737029707,212,8.2,5737029709,213,1.00,5737029701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816553787,198,1,1,27,26,6i936isoyj6d0uuxdj537uc97,1,41.6,27.6,2025-05-18T14:58:52.630Z,2025-05-18T14:58:54Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5737029827,56,Back,5737029835,141,16.8,5737029837,212,15.7,5737029831,140,28.4,5737029839,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816553825,199,1,1,27,27,6i936isoyj6d0uuxdj537uc97,1,29.7,19.2,2025-05-18T14:58:53.863Z,2025-05-18T14:58:56Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5737029997,140,24.7,5737029995,56,Back,5737030001,212,23.2,5737029999,141,52.4,5737030003,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816553843,200,1,1,27,30,6i936isoyj6d0uuxdj537uc97,1,24.7,52.4,2025-05-18T14:58:56.184Z,2025-05-18T14:58:58Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5737030113,141,71.5,5737030105,56,Back,5737030117,212,13.3,5737030109,140,22.0,5737030121,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816553883,201,1,1,27,31,6i936isoyj6d0uuxdj537uc97,1,22.9,73.8,2025-05-18T14:58:58.039Z,2025-05-18T14:59:00Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5737030369,213,0.74,5737030361,56,Back,5737030363,140,38.8,5737030367,212,22.5,5737030365,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816553959,202,1,1,27,34,6i936isoyj6d0uuxdj537uc97,1,37.8,93.3,2025-05-18T14:59:00.487Z,2025-05-18T14:59:05Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5737030769,213,4.41,5737030761,141,74.2,5737030753,56,Back,5737030765,212,13.6,5737030757,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554057,203,1,1,27,39,6i936isoyj6d0uuxdj537uc97,1,39.4,64.0,2025-05-18T14:59:05.703Z,2025-05-18T14:59:11Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5737031237,140,33.2,5737031235,56,Back,5737031247,213,4.54,5737031243,212,38.4,5737031253,1,,5737031239,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554089,204,1,1,27,45,6i936isoyj6d0uuxdj537uc97,1,47.1,5.6,2025-05-18T14:59:11.383Z,2025-05-18T14:59:13Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5737031375,213,1.85,5737031367,56,Back,5737031373,212,9.0,5737031369,140,44.7,5737031371,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554131,205,1,1,27,47,6i936isoyj6d0uuxdj537uc97,1,44.7,18.8,2025-05-18T14:59:13.735Z,2025-05-18T14:59:16Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5737031561,141,43.3,5737031553,56,Back,5737031563,212,17.6,5737031567,213,1.90,5737031557,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554157,206,1,1,27,50,6i936isoyj6d0uuxdj537uc97,1,39.0,40.6,2025-05-18T14:59:16.663Z,2025-05-18T14:59:18Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5737031683,141,43.7,5737031679,56,Back,5737031685,212,7.6,5737031687,213,0.28,5737031681,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554197,207,1,1,27,52,6i936isoyj6d0uuxdj537uc97,1,46.0,43.7,2025-05-18T14:59:18.407Z,2025-05-18T14:59:21Z,bpzni5riygngh99pfbcu8f78q,A. Damnjanovic Nilsson,,,5737031929,212,8.9,5737031925,140,45.5,5737031931,213,4.65,5737031927,141,30.6,5737031923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554251,208,1,1,27,54,6i936isoyj6d0uuxdj537uc97,0,47.8,30.6,2025-05-18T14:59:20.983Z,2025-05-18T14:59:23Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5737032175,140,85.2,5737032185,213,0.49,5737032187,1,,5737032181,141,61.1,5737032173,56,Center,5737032171,155,,5737032183,212,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554271,320,12,1,27,57,93ohqui2qgqm8408viwmm1ken,1,14.2,35.8,2025-05-18T14:59:23.743Z,2025-05-18T14:59:24Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5737032273,212,13.0,5737032271,141,49.4,5737032269,140,22.9,5737032313,15,,5737032267,56,Back,5737032275,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554313,209,15,1,28,0,6i936isoyj6d0uuxdj537uc97,1,80.4,45.4,2025-05-18T14:59:26.391Z,2025-05-18T14:59:58Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5737034733,146,98.6,5737034719,102,51.3,5737032479,56,Center,5737034723,108,,5737035233,233,321,5737034291,72,,5737032475,22,,5737032477,18,,5737034717,78,,5737034721,103,5.1,5737034729,458,,5737034735,147,49.8,5737034727,328,,,,,,,,,,,,,,,
2816554329,321,10,1,28,0,93ohqui2qgqm8408viwmm1ken,1,3.6,51.0,2025-05-18T14:59:26.491Z,2025-05-18T14:59:58Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,,5737035161,179,,5737032577,173,,5737035275,233,209,5737032581,182,,5737032583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554485,323,1,1,28,5,93ohqui2qgqm8408viwmm1ken,0,3.1,29.7,2025-05-18T14:59:31.249Z,2025-05-18T14:59:35Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5737033165,157,,5737033175,213,0.21,5737033177,1,,5737033167,56,Center,5737033171,141,46.4,5737033169,140,53.7,5737033173,212,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554469,210,44,1,28,6,6i936isoyj6d0uuxdj537uc97,1,47.7,55.0,2025-05-18T14:59:32.711Z,2025-05-18T15:20:55Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5737033297,285,,5737033113,56,Back,5737033293,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554489,324,44,1,28,6,93ohqui2qgqm8408viwmm1ken,0,52.3,45.0,2025-05-18T14:59:32.712Z,2025-05-18T15:20:55Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5737033187,56,Center,5737033339,233,210,5737033189,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554541,211,1,1,28,6,6i936isoyj6d0uuxdj537uc97,1,50.2,57.2,2025-05-18T14:59:33.127Z,2025-05-18T14:59:37Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5737033423,3,,5737033425,56,Center,5737033427,140,58.2,5737033433,212,11.8,5737033429,141,45.1,5737033437,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554581,213,1,1,28,10,6i936isoyj6d0uuxdj537uc97,1,47.5,53.7,2025-05-18T14:59:37.063Z,2025-05-18T14:59:38Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5737033609,212,11.7,5737033603,56,Back,5737033605,140,40.9,5737033607,141,67.6,5737033613,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554603,214,1,1,28,12,6i936isoyj6d0uuxdj537uc97,0,40.6,68.8,2025-05-18T14:59:38.823Z,2025-05-18T14:59:40Z,2s9ra3bnhkcid5uz7abhdhr6d,M. Olsson,,,5737033697,212,31.6,5737033695,141,92.3,5737033689,155,,5737033693,140,66.6,5737033691,56,Left,5737033699,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554627,325,1,1,28,14,93ohqui2qgqm8408viwmm1ken,1,35.2,11.7,2025-05-18T14:59:40.464Z,2025-05-18T14:59:41Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5737033807,213,0.66,5737033805,212,10.1,5737033797,3,,5737033803,141,20.9,5737033799,56,Back,5737033801,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554751,327,1,1,28,17,93ohqui2qgqm8408viwmm1ken,1,37.7,26.5,2025-05-18T14:59:43.184Z,2025-05-18T14:59:49Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737034479,56,Back,5737034483,141,64.8,5737034481,140,35.0,5737034487,213,1.68,5737034485,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554801,328,1,1,28,22,93ohqui2qgqm8408viwmm1ken,1,36.0,61.2,2025-05-18T14:59:49.119Z,2025-05-18T14:59:51Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737034697,212,17.7,5737034695,141,36.7,5737034691,56,Back,5737034699,213,5.06,5737034693,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554865,329,1,1,28,25,93ohqui2qgqm8408viwmm1ken,1,42.1,35.7,2025-05-18T14:59:51.472Z,2025-05-18T14:59:55Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737035049,140,47.1,5737035053,212,17.1,5737035055,213,5.02,5737035047,56,Back,5737035051,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554957,330,1,1,28,29,93ohqui2qgqm8408viwmm1ken,1,47.1,10.3,2025-05-18T14:59:55.456Z,2025-05-18T15:00:00Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5737035453,141,6.4,5737035449,56,Right,5737035455,212,13.6,5737035457,213,6.09,5737035451,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816554979,331,1,1,28,33,93ohqui2qgqm8408viwmm1ken,1,59.3,6.5,2025-05-18T15:00:00Z,2025-05-18T15:12:17Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5737035543,56,Back,5737035545,140,43.4,5737035547,141,10.0,5737035551,213,3.00,5737035549,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555041,332,1,1,28,36,93ohqui2qgqm8408viwmm1ken,1,43.6,10.1,2025-05-18T15:00:02.480Z,2025-05-18T15:00:04Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5737035863,213,0.98,5737035861,212,22.1,5737035859,141,37.0,5737035855,56,Center,5737035857,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555071,333,1,1,28,38,93ohqui2qgqm8408viwmm1ken,1,55.4,37.0,2025-05-18T15:00:04.384Z,2025-05-18T15:00:06Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5737036009,56,Back,5737036011,140,43.8,5737036013,141,66.4,5737036015,212,23.4,5737036017,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555125,334,1,1,28,40,93ohqui2qgqm8408viwmm1ken,1,43.8,66.4,2025-05-18T15:00:06.368Z,2025-05-18T15:00:10Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737036293,212,25.3,5737036289,140,61.1,5737036295,213,0.77,5737036291,141,92.4,5737036287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555213,335,1,1,28,44,93ohqui2qgqm8408viwmm1ken,1,50.7,84.7,2025-05-18T15:00:10.352Z,2025-05-18T15:00:15Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737036715,56,Back,5737036717,140,39.9,5737036719,141,48.2,5737036721,212,27.3,5737036723,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555275,336,1,1,28,49,93ohqui2qgqm8408viwmm1ken,1,44.5,48.1,2025-05-18T15:00:15.199Z,2025-05-18T15:00:19Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5737037021,140,65.6,5737037029,213,6.23,5737037019,56,Center,5737037027,212,22.2,5737037025,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555281,337,4,1,28,52,93ohqui2qgqm8408viwmm1ken,1,68.8,47.8,2025-05-18T15:00:18.848Z,2025-05-18T15:20:45Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5737037249,286,,5737037371,233,215,5737037241,13,,5737037243,295,,5737037247,152,,5737037245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555311,215,4,1,28,52,6i936isoyj6d0uuxdj537uc97,0,31.2,52.2,2025-05-18T15:00:18.849Z,2025-05-18T15:20:45Z,bdw87kq6mx8rdkkpb9w5nar1m,F. Schyberg,,,5737037325,295,,5737037327,56,Back,5737037335,285,,5737037333,152,,5737037405,233,337,5737037321,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555395,338,1,1,28,58,93ohqui2qgqm8408viwmm1ken,1,65.7,47.9,2025-05-18T15:00:24.176Z,2025-05-18T15:00:25Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737037609,152,,5737037615,141,90.8,5737037617,212,31.1,5737037611,56,Left,5737037619,213,1.22,5737037631,189,,5737037607,5,,5737037613,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555487,339,1,1,29,0,93ohqui2qgqm8408viwmm1ken,1,74.1,81.2,2025-05-18T15:00:26.784Z,2025-05-18T15:00:30Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5737038085,212,8.2,5737038083,141,69.4,5737038079,56,Center,5737038081,140,72.7,5737038089,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555527,340,1,1,29,4,93ohqui2qgqm8408viwmm1ken,1,73.7,82.3,2025-05-18T15:00:30.671Z,2025-05-18T15:00:32Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737038313,141,71.1,5737038317,213,4.67,5737038315,212,7.6,5737038311,140,73.4,5737038309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555575,341,1,1,29,6,93ohqui2qgqm8408viwmm1ken,1,73.4,71.1,2025-05-18T15:00:32.671Z,2025-05-18T15:00:35Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5737038585,140,86.2,5737038587,141,92.7,5737038591,213,0.83,5737038583,56,Left,5737038589,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555571,216,45,1,29,8,6i936isoyj6d0uuxdj537uc97,0,12.8,12.8,2025-05-18T15:00:34.855Z,2025-05-18T15:20:38Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5737038813,233,342,5737038569,56,Back,5737038573,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555627,342,3,1,29,8,93ohqui2qgqm8408viwmm1ken,1,87.2,87.2,2025-05-18T15:00:34.855Z,2025-05-18T15:20:38Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737038709,286,,5737038789,233,216,5737038707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555669,343,1,1,29,10,93ohqui2qgqm8408viwmm1ken,0,90.8,87.7,2025-05-18T15:00:36.496Z,2025-05-18T15:00:39Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737039023,236,,5737038923,56,Left,5737038919,2,,5737038925,140,91.5,5737039029,286,,5737038927,141,84.7,5737038931,213,5.06,5737038921,155,,5737039025,233,217,5737038929,212,2.2,,,,,,,,,,,,,,,,,,,,,,,
2816555685,217,12,1,29,10,6i936isoyj6d0uuxdj537uc97,1,11.4,14.4,2025-05-18T15:00:36.596Z,2025-05-18T15:00:39Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5737039007,56,Back,5737039005,185,,5737039047,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555707,218,5,1,29,13,6i936isoyj6d0uuxdj537uc97,0,8.8,-1.8,2025-05-18T15:00:39.768Z,2025-05-18T15:00:44Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5737039091,56,Back,5737039337,233,344,5737039093,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555739,344,5,1,29,13,93ohqui2qgqm8408viwmm1ken,1,91.2,101.8,2025-05-18T15:00:39.768Z,2025-05-18T15:21:07Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737039261,233,218,5737039247,56,Left,5737039249,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555891,345,1,1,29,22,93ohqui2qgqm8408viwmm1ken,1,92.7,100.0,2025-05-18T15:00:48.784Z,2025-05-18T15:00:50Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737039951,140,87.4,5737039947,107,,5737039953,141,90.2,5737039949,56,Left,5737039955,212,9.6,5737039957,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555909,346,1,1,29,23,93ohqui2qgqm8408viwmm1ken,1,87.4,90.2,2025-05-18T15:00:49.872Z,2025-05-18T15:00:51Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5737040037,140,93.6,5737040035,56,Left,5737040045,213,0.65,5737040041,212,8.2,5737040039,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555933,347,1,1,29,24,93ohqui2qgqm8408viwmm1ken,1,93.6,97.5,2025-05-18T15:00:50.944Z,2025-05-18T15:00:52Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737040175,56,Left,5737040181,212,11.9,5737040177,140,82.9,5737040183,213,3.47,5737040179,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555953,348,1,1,29,26,93ohqui2qgqm8408viwmm1ken,1,82.7,91.8,2025-05-18T15:00:52.319Z,2025-05-18T15:12:55Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5737040265,212,3.9,5737040267,213,5.62,5737040263,141,88.3,5737040261,140,85.6,5737040259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816555959,349,61,1,29,27,93ohqui2qgqm8408viwmm1ken,0,82.1,86.9,2025-05-18T15:00:54.049Z,2025-05-18T15:12:45Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737040299,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556003,219,1,1,29,28,6i936isoyj6d0uuxdj537uc97,1,18.2,11.6,2025-05-18T15:00:54.920Z,2025-05-18T15:00:56Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5737040463,140,23.5,5737040469,213,5.48,5737040461,56,Back,5737040465,141,3.1,5737040467,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556061,221,1,1,29,30,6i936isoyj6d0uuxdj537uc97,0,23.5,3.1,2025-05-18T15:00:56.696Z,2025-05-18T15:00:59Z,bzm752bvefjt54nj6ruf9tbtg,L. Arvidsson,,,5737040681,212,41.6,5737040677,140,62.4,5737040675,56,Right,5737040679,141,15.0,5737040683,213,0.20,5737040685,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556113,350,43,1,29,34,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-05-18T15:01:00.416Z,2025-05-18T15:01:09Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5737041583,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556235,351,1,1,29,34,93ohqui2qgqm8408viwmm1ken,1,38.6,90.5,2025-05-18T15:01:00.784Z,2025-05-18T15:01:07Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5737041459,1,,5737041451,140,13.0,5737041453,141,56.1,5737041449,56,Back,5737041455,212,35.6,5737041457,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556299,353,1,1,29,41,93ohqui2qgqm8408viwmm1ken,1,13.0,56.1,2025-05-18T15:01:07.537Z,2025-05-18T15:01:11Z,7iv79dtpsplpjl1jxod3swmlm,M. Ellborg,,,5737041763,213,1.00,5737041761,212,28.2,5737041759,141,91.1,5737041757,140,27.4,5737041755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556321,354,1,1,29,45,93ohqui2qgqm8408viwmm1ken,1,26.6,91.4,2025-05-18T15:01:11.168Z,2025-05-18T15:01:11Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5737041909,141,84.7,5737041911,212,8.8,5737041907,140,33.8,5737041913,213,5.74,5737041905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556391,355,1,1,29,45,93ohqui2qgqm8408viwmm1ken,1,33.8,84.7,2025-05-18T15:01:11.696Z,2025-05-18T15:01:15Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737042197,212,13.5,5737042195,141,96.6,5737042193,140,44.1,5737042191,56,Back,5737042199,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556431,356,1,1,29,49,93ohqui2qgqm8408viwmm1ken,1,47.7,97.2,2025-05-18T15:01:15.183Z,2025-05-18T15:01:17Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5737042369,141,82.1,5737042371,212,10.3,5737042373,213,4.59,5737042367,140,46.5,5737042365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556459,357,1,1,29,51,93ohqui2qgqm8408viwmm1ken,1,46.5,81.7,2025-05-18T15:01:17.728Z,2025-05-18T15:01:19Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737042499,212,15.2,5737042503,213,5.51,5737042493,56,Center,5737042497,141,66.1,5737042495,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556467,358,1,1,29,52,93ohqui2qgqm8408viwmm1ken,1,56.9,66.1,2025-05-18T15:01:18.912Z,2025-05-18T15:01:19Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5737042547,56,Back,5737042551,141,70.9,5737042587,156,,5737042549,140,46.9,5737042553,212,11.0,5737042555,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556513,359,1,1,29,55,93ohqui2qgqm8408viwmm1ken,1,54.1,74.8,2025-05-18T15:01:21.376Z,2025-05-18T15:01:22Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5737042777,56,Left,5737042781,141,89.3,5737042779,140,59.2,5737042783,212,11.2,5737042785,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556545,360,1,1,29,56,93ohqui2qgqm8408viwmm1ken,1,61.2,88.6,2025-05-18T15:01:23.056Z,2025-05-18T15:01:24Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5737042901,56,Center,5737042909,213,4.15,5737042907,212,11.0,5737042905,141,75.0,5737042903,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556621,361,1,1,29,58,93ohqui2qgqm8408viwmm1ken,1,55.5,75.0,2025-05-18T15:01:24.736Z,2025-05-18T15:01:28Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5737043277,141,19.8,5737043275,140,77.6,5737043291,1,,5737043287,213,5.27,5737043273,56,Right,5737043271,155,,5737043283,212,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556637,362,1,1,30,2,93ohqui2qgqm8408viwmm1ken,1,77.6,19.8,2025-05-18T15:01:28.528Z,2025-05-18T15:01:29Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5737043409,212,5.4,5737043401,3,,5737043403,56,Center,5737043405,140,73.2,5737043407,141,24.0,5737043413,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556689,363,1,1,30,3,93ohqui2qgqm8408viwmm1ken,1,71.0,21.6,2025-05-18T15:01:29.712Z,2025-05-18T15:01:32Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5737043611,141,9.1,5737043609,140,70.2,5737043607,56,Right,5737043613,212,8.5,5737043615,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556713,364,1,1,30,6,93ohqui2qgqm8408viwmm1ken,1,71.1,14.9,2025-05-18T15:01:32.464Z,2025-05-18T15:01:34Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5737043737,212,14.2,5737043735,141,33.0,5737043739,213,2.10,5737043731,56,Center,5737043733,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816556729,365,1,1,30,8,93ohqui2qgqm8408viwmm1ken,1,64.3,32.5,2025-05-18T15:01:34.463Z,2025-05-18T15:01:35Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5737043801,140,65.8,5737043807,213,5.00,5737043799,56,Center,5737043805,212,5.5,5737043803,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
