id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2813464179,344,5,1,28,19,2nnlsjfbcea40t4jeclcbw9lk,1,80.0,101.4,2025-05-11T12:30:03.268Z,2025-05-11T12:57:29Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5719997887,233,188,5719997683,347,,5719997681,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464373,345,1,1,28,34,2nnlsjfbcea40t4jeclcbw9lk,1,79.4,100.0,2025-05-11T12:30:17.779Z,2025-05-11T12:30:18Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719998821,141,83.0,5719998819,140,59.9,5719998817,56,Left,5719998827,1,,5719998825,213,3.70,5719998815,107,,5719998823,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464383,346,61,1,28,34,2nnlsjfbcea40t4jeclcbw9lk,1,59.9,83.0,2025-05-11T12:30:18.580Z,2025-05-11T12:30:19Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5719998849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464421,347,1,1,28,36,2nnlsjfbcea40t4jeclcbw9lk,1,49.6,58.1,2025-05-11T12:30:20.339Z,2025-05-11T12:30:21Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5719999065,140,53.3,5719999069,212,13.2,5719999067,141,76.7,5719999071,213,1.27,5719999063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464447,348,1,1,28,37,2nnlsjfbcea40t4jeclcbw9lk,1,53.4,77.2,2025-05-11T12:30:21.732Z,2025-05-11T12:30:24Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5719999169,56,Left,5719999175,212,15.3,5719999171,140,62.6,5719999177,213,0.89,5719999173,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464457,349,3,1,28,40,2nnlsjfbcea40t4jeclcbw9lk,0,64.8,95.0,2025-05-11T12:30:23.988Z,2025-05-11T12:30:27Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719999357,233,189,5719999239,286,,5719999237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464467,189,7,1,28,40,7hlumphk42363z3i2nry2wrzj,0,35.2,5.0,2025-05-11T12:30:23.989Z,2025-05-11T12:30:28Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,5719999281,56,Back,5719999323,233,349,5719999283,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464459,350,61,1,28,41,2nnlsjfbcea40t4jeclcbw9lk,1,62.6,94.7,2025-05-11T12:30:24.931Z,2025-05-11T12:30:25Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719999241,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464519,190,5,1,28,41,7hlumphk42363z3i2nry2wrzj,1,38.0,-1.6,2025-05-11T12:30:25.635Z,2025-05-11T12:57:29Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,5720000495,233,351,5719999547,347,,5719999545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464477,351,5,1,28,41,2nnlsjfbcea40t4jeclcbw9lk,0,62.0,101.6,2025-05-11T12:30:25.635Z,2025-05-11T12:57:29Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5719999313,56,Left,5719999315,347,,5720000517,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464767,191,1,1,28,56,7hlumphk42363z3i2nry2wrzj,1,33.9,0.0,2025-05-11T12:30:40.052Z,2025-05-11T12:30:44Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720000877,213,2.53,5720000871,141,15.0,5720000867,56,Back,5720000869,140,18.7,5720000873,212,19.5,5720000865,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464829,192,1,1,29,0,7hlumphk42363z3i2nry2wrzj,1,18.3,15.3,2025-05-11T12:30:44.244Z,2025-05-11T12:30:48Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,5720001155,56,Back,5720001163,213,2.17,5720001161,212,24.4,5720001159,141,44.9,5720001157,140,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464885,193,1,1,29,4,7hlumphk42363z3i2nry2wrzj,1,4.1,42.2,2025-05-11T12:30:48.084Z,2025-05-11T12:30:52Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,5720001411,56,Back,5720001417,212,17.0,5720001419,213,4.90,5720001415,141,17.7,5720001413,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813464911,194,1,1,29,8,7hlumphk42363z3i2nry2wrzj,0,12.4,14.4,2025-05-11T12:30:52.147Z,2025-05-11T12:30:53Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,5720001523,140,37.8,5720001531,1,,5720001525,141,22.5,5720001519,157,,5720001529,213,0.20,5720001527,212,27.2,5720001521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466793,372,1,1,29,9,2nnlsjfbcea40t4jeclcbw9lk,1,61.3,72.0,2025-05-11T12:30:53.676Z,2025-05-11T12:54:49Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720011725,141,70.2,5720011723,140,68.1,5720011721,56,Center,5720011727,212,7.2,5720011719,3,,5720011729,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467585,383,1,1,29,11,2nnlsjfbcea40t4jeclcbw9lk,1,63.4,73.3,2025-05-11T12:30:55.483Z,2025-05-11T12:54:51Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720016085,56,Left,5720016093,213,1.13,5720016089,141,84.5,5720016091,212,8.4,5720016087,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467617,384,61,1,29,12,2nnlsjfbcea40t4jeclcbw9lk,0,66.6,82.4,2025-05-11T12:30:56.028Z,2025-05-11T12:54:52Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720016245,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465023,195,1,1,29,14,7hlumphk42363z3i2nry2wrzj,1,20.7,24.9,2025-05-11T12:30:58.227Z,2025-05-11T12:31:00Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,5720002129,141,23.4,5720002127,140,29.2,5720002137,213,6.17,5720002133,212,9.0,5720002125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813491873,548,83,1,29,15,2nnlsjfbcea40t4jeclcbw9lk,0,64.2,68.1,2025-05-11T12:30:58.761Z,2025-05-11T12:55:17Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720146251,399,8ntq70sdmvbmmvchvu5jd6ndh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465029,196,61,1,29,15,7hlumphk42363z3i2nry2wrzj,0,29.8,24.1,2025-05-11T12:30:59.548Z,2025-05-11T12:56:40Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,5720002153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465057,197,83,1,29,17,7hlumphk42363z3i2nry2wrzj,0,27.4,30.6,2025-05-11T12:31:01.410Z,2025-05-11T12:57:06Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,5720154143,399,chzhwdk4l54t2kf606bkuiaqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813493009,551,61,1,29,18,2nnlsjfbcea40t4jeclcbw9lk,0,67.9,61.4,2025-05-11T12:31:01.761Z,2025-05-11T12:57:01Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720152071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465141,198,3,1,29,18,7hlumphk42363z3i2nry2wrzj,1,31.6,57.9,2025-05-11T12:31:01.861Z,2025-05-11T14:09:23Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,5720002717,56,Back,5720147881,233,550,5720002719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813492229,550,45,1,29,18,2nnlsjfbcea40t4jeclcbw9lk,0,68.4,42.1,2025-05-11T12:31:01.861Z,2025-05-11T14:09:24Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5720147861,286,,5720147891,233,198,5720147859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465219,199,1,1,29,22,7hlumphk42363z3i2nry2wrzj,1,40.4,57.5,2025-05-11T12:31:06.372Z,2025-05-11T12:31:10Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,5720003065,56,Left,5720003073,213,0.76,5720003069,141,87.8,5720003071,212,29.9,5720003067,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465319,200,1,1,29,30,7hlumphk42363z3i2nry2wrzj,0,85.8,82.4,2025-05-11T12:31:13.877Z,2025-05-11T12:31:17Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,5720003527,2,,5720003529,155,,5720003533,140,92.8,5720003535,141,29.1,5720003537,212,37.0,5720003539,213,4.91,5720003541,1,,5720003531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465399,360,1,1,29,34,2nnlsjfbcea40t4jeclcbw9lk,1,9.0,70.5,2025-05-11T12:31:18.451Z,2025-05-11T12:31:22Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720003949,56,Back,5720003951,140,25.6,5720003955,212,22.4,5720003957,213,0.68,5720003953,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465433,361,1,1,29,38,2nnlsjfbcea40t4jeclcbw9lk,0,32.7,90.6,2025-05-11T12:31:22.452Z,2025-05-11T12:31:24Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720004133,56,Back,5720004137,141,59.1,5720004139,212,23.8,5720004141,213,5.16,5720004135,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465439,201,8,1,29,41,7hlumphk42363z3i2nry2wrzj,1,59.3,38.9,2025-05-11T12:31:24.964Z,2025-05-11T12:31:25Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,5720004177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465449,362,61,1,29,41,2nnlsjfbcea40t4jeclcbw9lk,1,45.6,56.3,2025-05-11T12:31:25.558Z,2025-05-11T12:31:30Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720004209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465495,203,1,1,29,42,7hlumphk42363z3i2nry2wrzj,1,64.0,41.5,2025-05-11T12:31:26.675Z,2025-05-11T12:31:28Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,5720004411,212,5.3,5720004405,56,Center,5720004407,140,59.0,5720004409,141,42.5,5720004413,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465523,204,1,1,29,44,7hlumphk42363z3i2nry2wrzj,1,59.0,42.5,2025-05-11T12:31:28.084Z,2025-05-11T12:31:30Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,5720004591,56,Center,5720004595,141,50.4,5720004593,140,56.6,5720004597,212,5.9,5720004599,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465577,205,1,1,29,48,7hlumphk42363z3i2nry2wrzj,1,55.1,47.8,2025-05-11T12:31:32.563Z,2025-05-11T12:56:48Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,5720004863,140,52.3,5720004865,141,38.3,5720004867,212,7.1,5720004869,213,4.29,5720004861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465595,206,1,1,29,49,7hlumphk42363z3i2nry2wrzj,1,52.3,38.3,2025-05-11T12:31:33.267Z,2025-05-11T12:56:47Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,5720004959,213,3.89,5720004947,140,44.3,5720004943,56,Back,5720004955,212,11.5,5720004951,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465607,207,1,1,29,50,7hlumphk42363z3i2nry2wrzj,1,44.3,26.8,2025-05-11T12:31:33.892Z,2025-05-11T12:31:34Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720005053,141,36.3,5720005057,213,2.17,5720005051,140,40.1,5720005055,212,7.8,5720005049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465611,208,1,1,29,50,7hlumphk42363z3i2nry2wrzj,1,40.1,36.3,2025-05-11T12:31:34.500Z,2025-05-11T12:31:35Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,5720005083,140,39.7,5720005085,141,52.2,5720005087,212,10.8,5720005089,213,1.61,5720005081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465635,209,1,1,29,51,7hlumphk42363z3i2nry2wrzj,1,39.7,52.2,2025-05-11T12:31:35.059Z,2025-05-11T12:31:37Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,5720005197,212,11.7,5720005193,140,41.1,5720005199,213,1.45,5720005191,56,Back,5720005195,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465659,210,1,1,29,53,7hlumphk42363z3i2nry2wrzj,1,37.1,66.9,2025-05-11T12:31:37.220Z,2025-05-11T12:31:39Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,5720005321,141,57.0,5720005317,56,Back,5720005319,140,31.1,5720005477,189,,5720005325,213,3.96,5720005323,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465761,211,1,1,29,56,7hlumphk42363z3i2nry2wrzj,1,25.6,55.5,2025-05-11T12:31:40.548Z,2025-05-11T12:31:44Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,5720005805,213,3.28,5720005803,212,19.4,5720005797,56,Back,5720005799,140,7.3,5720005801,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465831,212,1,1,30,4,7hlumphk42363z3i2nry2wrzj,1,9.6,48.8,2025-05-11T12:31:47.892Z,2025-05-11T12:31:49Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,5720006227,213,6.19,5720006219,56,Back,5720006221,140,27.5,5720006223,141,46.3,5720006225,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465849,213,1,1,30,5,7hlumphk42363z3i2nry2wrzj,1,27.3,44.0,2025-05-11T12:31:49.699Z,2025-05-11T12:31:51Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,5720006327,213,4.61,5720006319,56,Back,5720006321,140,25.6,5720006323,141,17.4,5720006325,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465877,214,1,1,30,7,7hlumphk42363z3i2nry2wrzj,1,26.6,13.7,2025-05-11T12:31:51.093Z,2025-05-11T12:31:53Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720006489,141,10.3,5720006487,140,38.8,5720006491,212,13.0,5720006485,56,Back,5720006493,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465881,215,1,1,30,9,7hlumphk42363z3i2nry2wrzj,1,41.9,9.1,2025-05-11T12:31:52.948Z,2025-05-11T12:31:54Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,5720006527,212,7.9,5720006519,56,Back,5720006529,213,3.50,5720006587,156,,5720006521,140,34.9,5720006525,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465943,216,1,1,30,12,7hlumphk42363z3i2nry2wrzj,0,34.2,3.5,2025-05-11T12:31:56.516Z,2025-05-11T12:31:57Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720006865,155,,5720006883,213,0.09,5720006873,140,61.8,5720006875,141,7.3,5720006879,212,29.1,5720006869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465955,217,4,1,30,13,7hlumphk42363z3i2nry2wrzj,1,57.7,20.0,2025-05-11T12:31:56.900Z,2025-05-11T12:58:45Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,5720007159,152,,5720007157,56,Right,5720007171,233,363,5720007155,295,,5720007153,13,,5720007161,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465957,363,4,1,30,13,2nnlsjfbcea40t4jeclcbw9lk,0,42.3,80.0,2025-05-11T12:31:56.901Z,2025-05-11T12:32:08Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720007039,13,,5720007041,295,,5720007951,55,364,5720007047,285,,5720007045,152,,5720007197,233,217,5720007043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813465985,364,17,1,30,15,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-11T12:31:59.660Z,2025-05-11T12:32:08Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720007901,13,243,5720007897,31,,5720007899,393,,5720007903,55,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466519,218,1,1,30,47,7hlumphk42363z3i2nry2wrzj,1,60.1,17.7,2025-05-11T12:32:30.900Z,2025-05-11T12:32:43Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720010133,152,,5720010143,213,3.06,5720010135,56,Back,5720010137,140,31.2,5720010141,212,30.4,5720010139,141,21.2,5720010131,5,,5720010511,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466535,219,1,1,30,48,7hlumphk42363z3i2nry2wrzj,1,30.6,21.6,2025-05-11T12:32:32.436Z,2025-05-11T12:54:02Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,5720010213,140,38.0,5720010215,141,15.3,5720010219,213,5.78,5720010217,212,8.9,5720010211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466543,220,1,1,30,49,7hlumphk42363z3i2nry2wrzj,0,52.0,9.4,2025-05-11T12:32:33.267Z,2025-05-11T12:54:13Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,5720010255,56,Right,5720141511,236,,5720141521,286,,5720141365,140,54.0,5720141367,141,11.3,5720141513,233,365,5720141371,213,0.55,5720141369,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466511,365,74,1,30,49,2nnlsjfbcea40t4jeclcbw9lk,1,61.4,84.6,2025-05-11T12:32:33.268Z,2025-05-11T12:54:15Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5720010085,56,Left,5720141529,233,220,5720010089,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466529,367,1,1,30,50,2nnlsjfbcea40t4jeclcbw9lk,1,55.6,87.2,2025-05-11T12:32:34.069Z,2025-05-11T12:32:35Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720010193,213,5.12,5720010183,56,Center,5720010187,140,58.5,5720010191,212,7.8,5720010189,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466579,368,1,1,30,51,2nnlsjfbcea40t4jeclcbw9lk,1,59.5,77.0,2025-05-11T12:32:34.852Z,2025-05-11T12:32:36Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720010433,140,55.2,5720010435,141,74.4,5720010441,213,3.51,5720010439,212,4.8,5720010431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466595,369,1,1,30,52,2nnlsjfbcea40t4jeclcbw9lk,1,55.2,74.4,2025-05-11T12:32:35.813Z,2025-05-11T12:32:38Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720010531,56,Center,5720010537,212,14.6,5720010539,213,5.37,5720010535,141,57.5,5720010533,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466603,370,1,1,30,52,2nnlsjfbcea40t4jeclcbw9lk,1,63.7,57.5,2025-05-11T12:32:36.596Z,2025-05-11T12:32:38Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,5720010575,141,61.7,5720010573,140,64.3,5720010583,213,1.35,5720010571,56,Center,5720010579,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466613,371,1,1,30,53,2nnlsjfbcea40t4jeclcbw9lk,0,64.3,61.7,2025-05-11T12:32:37.181Z,2025-05-11T12:32:40Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,5720010615,141,56.1,5720010611,56,Center,5720010733,4,,5720010619,213,6.13,5720010617,212,25.7,5720010613,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466837,223,1,1,31,9,7hlumphk42363z3i2nry2wrzj,0,6.0,51.9,2025-05-11T12:32:53.349Z,2025-05-11T12:32:55Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,5720011981,157,,5720011999,141,60.6,5720012005,213,0.10,5720012003,212,59.4,5720011989,56,Center,5720011993,140,62.3,5720012007,1,,5720011983,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466915,373,1,1,31,12,2nnlsjfbcea40t4jeclcbw9lk,1,38.8,34.8,2025-05-11T12:32:56.404Z,2025-05-11T12:32:59Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5720012513,212,15.2,5720012515,213,6.04,5720012505,3,,5720012507,56,Center,5720012509,140,52.8,5720012511,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466901,224,43,1,31,14,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-05-11T12:32:58.453Z,2025-05-11T12:33:09Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,5720012455,56,Back,5720012457,285,0,5720013471,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813466929,374,1,1,31,15,2nnlsjfbcea40t4jeclcbw9lk,0,52.9,29.2,2025-05-11T12:32:59.139Z,2025-05-11T12:54:43Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5720012563,141,23.4,5720012565,212,6.8,5720012559,56,Center,5720012557,3,,5720012567,213,5.67,5720012561,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467041,225,1,1,31,16,7hlumphk42363z3i2nry2wrzj,1,37.2,77.3,2025-05-11T12:32:59.845Z,2025-05-11T12:33:04Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,5720013113,213,5.75,5720013103,157,,5720013105,56,Center,5720013115,1,,5720013109,141,52.2,5720013107,140,64.8,5720013111,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467057,226,61,1,31,20,7hlumphk42363z3i2nry2wrzj,1,64.8,52.2,2025-05-11T12:33:04.415Z,2025-05-11T12:55:22Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,5720013161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467073,227,3,1,31,21,7hlumphk42363z3i2nry2wrzj,0,64.0,61.8,2025-05-11T12:33:05.524Z,2025-05-11T12:55:38Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,5720147483,233,549,5720146787,286,,5720013223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813492131,549,7,1,31,21,2nnlsjfbcea40t4jeclcbw9lk,1,36.0,38.2,2025-05-11T12:33:05.525Z,2025-05-11T12:55:37Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720147453,285,,5720147467,233,227,5720147449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467135,376,1,1,31,23,2nnlsjfbcea40t4jeclcbw9lk,1,35.8,19.8,2025-05-11T12:33:07.700Z,2025-05-11T12:33:09Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5720013505,213,2.81,5720013495,56,Back,5720013501,212,8.8,5720013497,140,27.9,5720013499,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467235,377,1,1,31,25,2nnlsjfbcea40t4jeclcbw9lk,1,27.9,24.0,2025-05-11T12:33:09.253Z,2025-05-11T12:33:15Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5720013975,212,16.4,5720013969,56,Back,5720013971,140,23.9,5720013973,141,47.3,5720013977,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467295,378,1,1,31,31,2nnlsjfbcea40t4jeclcbw9lk,1,27.3,48.4,2025-05-11T12:33:15.108Z,2025-05-11T12:33:19Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5720014305,213,1.45,5720014303,212,16.4,5720014297,56,Back,5720014299,140,29.2,5720014301,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467289,228,45,1,31,34,7hlumphk42363z3i2nry2wrzj,0,70.2,12.6,2025-05-11T12:33:18.044Z,2025-05-11T12:56:16Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,5720014275,56,Right,5720150171,233,379,5720014277,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813467339,379,3,1,31,34,2nnlsjfbcea40t4jeclcbw9lk,1,29.8,87.4,2025-05-11T12:33:18.044Z,2025-05-11T12:56:14Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5720014575,285,,5720150153,233,228,5720014573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
