id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2813125005,155,13,1,12,58,5h878vnmkbuy2ummddprusxgq,1,76.5,48.3,2025-05-11T00:20:23.479Z,2025-05-11T02:29:01Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718217589,56,Center,5718675975,55,154,5718218125,103,52.8,5718218129,230,99.5,5718677737,85,,5718675979,215,,5718218123,102,51.8,5718675973,29,,5718217585,22,,5718217997,20,5718218131,231,5718217587,18,,,,,,,,,,,,48.2,,,,,
2813125423,101,5,1,12,59,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.4,59.2,2025-05-11T00:20:24.295Z,2025-05-11T00:20:59Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718219981,346,,5718219979,56,Back,5718219995,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125075,156,5,1,13,0,5h878vnmkbuy2ummddprusxgq,0,101.5,42.3,2025-05-11T00:20:25.696Z,2025-05-11T00:20:58Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718220035,233,101,5718217957,56,Center,5718217959,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125489,102,1,1,13,32,aj8ytsr2ap33tod0hd8ofzaw9,0,3.4,48.7,2025-05-11T00:20:57.773Z,2025-05-11T00:21:03Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5718220295,141,66.1,5718220301,1,,5718220297,212,70.0,5718220291,56,Center,5718220305,74,,5718220293,140,69.1,5718220299,213,0.17,5718220289,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125495,157,44,1,13,37,5h878vnmkbuy2ummddprusxgq,1,32.6,28.2,2025-05-11T00:21:02.456Z,2025-05-11T00:21:05Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5718220345,56,Back,5718220347,285,,5718220409,233,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125497,103,44,1,13,37,aj8ytsr2ap33tod0hd8ofzaw9,0,65.6,77.4,2025-05-11T00:21:02.457Z,2025-05-11T00:21:04Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718220433,233,157,5718220359,286,,5718220357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125539,158,1,1,13,38,5h878vnmkbuy2ummddprusxgq,1,37.9,11.3,2025-05-11T00:21:02.848Z,2025-05-11T00:21:08Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5718220627,56,Right,5718220629,140,52.4,5718220633,212,16.7,5718220625,3,,5718220631,141,1.1,5718220635,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125555,159,4,1,13,42,5h878vnmkbuy2ummddprusxgq,1,39.8,20.8,2025-05-11T00:21:07.075Z,2025-05-11T00:21:15Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5718220831,13,,5718220849,286,,5718220843,152,,5718220883,233,104,5718220835,294,,5718220841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125527,104,4,1,13,42,aj8ytsr2ap33tod0hd8ofzaw9,0,60.2,79.2,2025-05-11T00:21:07.076Z,2025-05-11T00:21:15Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718220785,56,Left,5718220787,152,,5718220781,13,,5718220925,285,,5718220927,233,159,5718220783,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125817,160,1,1,14,4,5h878vnmkbuy2ummddprusxgq,1,47.1,6.8,2025-05-11T00:21:29.743Z,2025-05-11T00:21:32Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718222287,212,26.0,5718222285,141,38.0,5718222279,152,,5718222289,213,2.19,5718222283,140,32.8,5718222281,56,Back,5718222277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125827,161,1,1,14,7,5h878vnmkbuy2ummddprusxgq,1,32.8,38.0,2025-05-11T00:21:32.543Z,2025-05-11T00:21:33Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718222339,140,34.5,5718222337,56,Back,5718222343,212,14.4,5718222341,141,59.0,5718222345,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125863,162,1,1,14,8,5h878vnmkbuy2ummddprusxgq,1,34.5,59.0,2025-05-11T00:21:33.183Z,2025-05-11T00:21:35Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718222525,212,11.2,5718222521,141,72.2,5718222517,140,40.9,5718222513,56,Back,5718222529,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125877,163,1,1,14,10,5h878vnmkbuy2ummddprusxgq,1,43.6,77.3,2025-05-11T00:21:35.447Z,2025-05-11T00:21:38Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718222623,141,72.0,5718222621,140,27.9,5718222627,213,3.36,5718222619,56,Back,5718222625,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125899,164,1,1,14,13,5h878vnmkbuy2ummddprusxgq,1,27.2,72.8,2025-05-11T00:21:37.879Z,2025-05-11T00:21:40Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718222741,212,13.6,5718222735,56,Back,5718222743,213,4.41,5718222737,140,23.3,5718222739,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125921,165,1,1,14,15,5h878vnmkbuy2ummddprusxgq,1,11.1,52.7,2025-05-11T00:21:40.222Z,2025-05-11T00:21:42Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718222903,56,Back,5718222907,141,35.8,5718222911,212,11.7,5718222905,140,9.1,5718222913,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813125949,166,1,1,14,17,5h878vnmkbuy2ummddprusxgq,1,10.4,35.0,2025-05-11T00:21:42.519Z,2025-05-11T00:21:44Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5718223033,141,11.8,5718223031,140,19.7,5718223029,56,Back,5718223037,213,5.27,5718223035,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126015,167,1,1,14,19,5h878vnmkbuy2ummddprusxgq,1,19.6,11.6,2025-05-11T00:21:44.776Z,2025-05-11T00:21:48Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5718223405,56,Back,5718223413,212,13.8,5718223415,213,6.07,5718223409,141,7.3,5718223407,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126051,168,1,1,14,23,5h878vnmkbuy2ummddprusxgq,0,32.4,7.3,2025-05-11T00:21:48.318Z,2025-05-11T00:21:51Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718223635,1,,5718223621,157,,5718223625,140,69.2,5718223633,213,0.36,5718223627,141,28.6,5718223629,212,41.3,5718223623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126087,105,12,1,14,27,aj8ytsr2ap33tod0hd8ofzaw9,1,45.5,56.7,2025-05-11T00:21:52.652Z,2025-05-11T00:21:57Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5718223843,141,31.5,5718223847,213,5.42,5718223839,56,Center,5718223845,212,22.6,5718223841,140,59.6,5718224191,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126177,169,1,1,14,32,5h878vnmkbuy2ummddprusxgq,1,53.7,70.8,2025-05-11T00:21:57.302Z,2025-05-11T00:22:00Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718224381,212,33.2,5718224385,1,,5718224377,140,85.3,5718224379,141,68.4,5718224383,213,6.23,5718224375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126207,170,1,1,14,35,5h878vnmkbuy2ummddprusxgq,1,87.1,74.0,2025-05-11T00:22:00.679Z,2025-05-11T00:22:03Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5718224553,140,76.3,5718224559,213,3.81,5718224557,212,14.5,5718224555,141,60.8,5718224551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126245,171,1,1,14,38,5h878vnmkbuy2ummddprusxgq,1,78.7,68.3,2025-05-11T00:22:03.294Z,2025-05-11T00:22:06Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5718224793,56,Left,5718224799,212,14.5,5718224797,141,83.0,5718224795,140,88.7,5718224801,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126291,172,1,1,14,41,5h878vnmkbuy2ummddprusxgq,1,87.1,84.6,2025-05-11T00:22:06.350Z,2025-05-11T00:22:09Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718225071,141,78.9,5718225075,213,3.47,5718225069,140,76.4,5718225073,212,11.9,5718225067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126333,173,1,1,14,44,5h878vnmkbuy2ummddprusxgq,1,74.9,81.6,2025-05-11T00:22:09.694Z,2025-05-11T00:22:12Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5718225297,56,Left,5718225299,140,82.9,5718225303,212,10.0,5718225301,141,89.7,5718225305,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126351,174,1,1,14,47,5h878vnmkbuy2ummddprusxgq,1,78.9,90.6,2025-05-11T00:22:12.286Z,2025-05-11T00:22:14Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718225413,212,10.3,5718225411,141,87.5,5718225409,140,69.3,5718225407,56,Left,5718225415,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126379,175,1,1,14,49,5h878vnmkbuy2ummddprusxgq,1,69.0,87.0,2025-05-11T00:22:13.830Z,2025-05-11T00:22:16Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718225581,213,4.43,5718225577,141,68.4,5718225579,212,13.2,5718225573,56,Center,5718225575,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126399,176,1,1,14,51,5h878vnmkbuy2ummddprusxgq,1,65.7,69.2,2025-05-11T00:22:15.919Z,2025-05-11T00:22:18Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718225753,141,90.0,5718225749,56,Left,5718225751,140,76.9,5718225757,213,0.88,5718225755,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126425,177,1,1,14,53,5h878vnmkbuy2ummddprusxgq,1,76.9,90.0,2025-05-11T00:22:18.006Z,2025-05-11T00:22:20Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718225929,141,83.0,5718225927,140,63.1,5718225933,213,3.46,5718225925,56,Left,5718225931,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126453,178,1,1,14,55,5h878vnmkbuy2ummddprusxgq,1,63.1,82.5,2025-05-11T00:22:20.102Z,2025-05-11T00:22:22Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718226103,56,Back,5718226109,212,23.2,5718226105,140,45.1,5718226107,141,62.7,5718226111,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126489,179,1,1,14,57,5h878vnmkbuy2ummddprusxgq,1,45.1,62.7,2025-05-11T00:22:22.614Z,2025-05-11T00:22:25Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718226309,140,42.7,5718226311,141,38.8,5718226307,56,Back,5718226315,213,4.56,5718226313,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126525,180,1,1,15,0,5h878vnmkbuy2ummddprusxgq,1,45.8,41.8,2025-05-11T00:22:25.390Z,2025-05-11T00:22:28Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5718226545,213,2.21,5718226541,141,61.2,5718226537,56,Back,5718226539,140,36.4,5718226543,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126533,181,1,1,15,3,5h878vnmkbuy2ummddprusxgq,1,36.5,61.5,2025-05-11T00:22:27.846Z,2025-05-11T00:22:29Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718226591,213,5.84,5718226585,140,60.8,5718226583,56,Center,5718226587,141,43.7,5718226589,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126559,182,1,1,15,4,5h878vnmkbuy2ummddprusxgq,1,60.8,43.7,2025-05-11T00:22:28.894Z,2025-05-11T03:28:48Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718226717,141,43.0,5718226721,213,3.17,5718226715,140,46.2,5718226719,212,15.3,5718226713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126593,183,1,1,15,6,5h878vnmkbuy2ummddprusxgq,1,46.2,43.0,2025-05-11T00:22:30.990Z,2025-05-11T00:22:33Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5718226949,56,Center,5718226953,141,23.8,5718226951,140,63.1,5718226957,213,5.65,5718226955,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126615,184,1,1,15,8,5h878vnmkbuy2ummddprusxgq,1,62.9,22.4,2025-05-11T00:22:33.246Z,2025-05-11T00:22:35Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5718227103,56,Right,5718227109,212,10.1,5718227111,213,4.29,5718227107,141,8.9,5718227105,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126647,185,1,1,15,10,5h878vnmkbuy2ummddprusxgq,1,59.9,6.2,2025-05-11T00:22:35.406Z,2025-05-11T00:22:38Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718227307,212,17.4,5718227305,141,22.4,5718227303,140,47.1,5718227309,213,2.45,5718227301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126683,186,1,1,15,13,5h878vnmkbuy2ummddprusxgq,1,45.3,25.7,2025-05-11T00:22:38.133Z,2025-05-11T00:22:41Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5718227471,140,37.9,5718227473,141,52.2,5718227475,212,19.6,5718227469,56,Back,5718227477,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126699,187,1,1,15,16,5h878vnmkbuy2ummddprusxgq,1,38.9,54.2,2025-05-11T00:22:41.165Z,2025-05-11T00:22:42Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718227541,212,24.6,5718227535,56,Center,5718227543,213,6.17,5718227539,141,50.0,5718227537,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126711,188,1,1,15,17,5h878vnmkbuy2ummddprusxgq,1,62.2,50.0,2025-05-11T00:22:42.743Z,2025-05-11T00:22:43Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5718227605,140,62.1,5718227607,141,37.3,5718227611,213,4.70,5718227601,155,,5718227603,56,Center,5718227609,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126729,189,1,1,15,18,5h878vnmkbuy2ummddprusxgq,0,62.1,37.3,2025-05-11T00:22:43.502Z,2025-05-11T00:22:44Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718227715,141,17.3,5718227717,212,15.5,5718227707,3,,5718227711,56,Right,5718227719,213,4.21,5718227713,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126801,107,61,1,15,26,aj8ytsr2ap33tod0hd8ofzaw9,0,58.5,72.7,2025-05-11T00:22:51.027Z,2025-05-11T00:22:51Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5718228099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126887,191,1,1,15,27,5h878vnmkbuy2ummddprusxgq,1,32.8,17.0,2025-05-11T00:22:52.429Z,2025-05-11T00:22:59Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718228595,141,27.2,5718228591,56,Back,5718228593,140,37.5,5718228599,213,0.95,5718228597,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126919,192,1,1,15,34,5h878vnmkbuy2ummddprusxgq,1,37.0,38.3,2025-05-11T00:22:59.014Z,2025-05-11T00:23:01Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5718228763,213,5.14,5718228755,56,Back,5718228761,212,17.8,5718228757,140,44.0,5718228759,141,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126943,193,1,1,15,36,5h878vnmkbuy2ummddprusxgq,1,44.1,12.1,2025-05-11T00:23:00.861Z,2025-05-11T00:23:03Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5718228889,141,19.1,5718228887,140,36.0,5718228893,213,2.63,5718228885,56,Back,5718228891,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813126997,194,1,1,15,38,5h878vnmkbuy2ummddprusxgq,1,36.8,23.0,2025-05-11T00:23:02.941Z,2025-05-11T00:23:07Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718229189,140,29.9,5718229187,56,Back,5718229193,212,24.6,5718229191,141,57.6,5718229195,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127015,195,1,1,15,42,5h878vnmkbuy2ummddprusxgq,1,30.0,64.4,2025-05-11T00:23:07.021Z,2025-05-11T00:23:08Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718229287,56,Back,5718229289,140,47.3,5718229293,212,23.0,5718229291,141,85.2,5718229295,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127049,196,1,1,15,43,5h878vnmkbuy2ummddprusxgq,1,47.5,86.9,2025-05-11T00:23:08.717Z,2025-05-11T00:23:11Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5718229443,213,3.38,5718229437,140,33.9,5718229439,141,81.9,5718229441,212,14.7,5718229435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127079,197,1,1,15,46,5h878vnmkbuy2ummddprusxgq,1,31.7,81.5,2025-05-11T00:23:11.285Z,2025-05-11T00:23:14Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718229635,56,Back,5718229641,212,15.4,5718229637,140,22.5,5718229639,141,63.9,5718229643,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127125,198,1,1,15,49,5h878vnmkbuy2ummddprusxgq,1,20.6,64.5,2025-05-11T00:23:13.789Z,2025-05-11T00:23:18Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718229935,141,38.2,5718229945,213,4.33,5718229931,140,13.8,5718229927,56,Back,5718229939,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127203,199,1,1,15,53,5h878vnmkbuy2ummddprusxgq,1,13.7,35.6,2025-05-11T00:23:18.421Z,2025-05-11T00:23:25Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5718230399,56,Back,5718230407,213,5.99,5718230405,212,32.9,5718230409,1,,5718230403,141,21.4,5718230401,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127209,200,50,1,15,58,5h878vnmkbuy2ummddprusxgq,1,39.2,25.4,2025-05-11T00:23:23.664Z,2025-05-11T01:07:20Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5718244341,233,120,5718235509,286,,5718230441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813129141,120,7,1,15,58,aj8ytsr2ap33tod0hd8ofzaw9,1,60.8,74.6,2025-05-11T00:23:23.665Z,2025-05-11T00:28:11Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5718242131,56,Center,5718244323,233,200,5718244327,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813129209,122,1,1,15,59,aj8ytsr2ap33tod0hd8ofzaw9,1,71.6,71.1,2025-05-11T00:23:24.571Z,2025-05-11T00:28:37Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,1.0,,5718242577,212,6.8,5718242575,141,61.8,5718242579,213,5.11,5718248315,210,15,5718242573,140,74.1,5718242571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127217,108,15,1,16,0,aj8ytsr2ap33tod0hd8ofzaw9,1,81.9,58.5,2025-05-11T00:23:25.305Z,2025-05-11T03:32:56Z,am6xykrxjymw2qpqli6upysq,A. Touré,,,5718248185,20,,5718248371,147,57.8,5718248365,215,,5718248367,146,84.2,5718230481,22,,5718248375,230,96.7,5718248361,102,52.7,5718230485,56,Center,5718248377,231,50.5,5718248357,55,5718248387,233,5718781107,76,,5718230483,18,5718248355,29,,5718248189,82,5718248363,103,19,203,122,,,,
2813127535,203,10,1,16,0,5h878vnmkbuy2ummddprusxgq,1,18.1,46.7,2025-05-11T00:23:25.405Z,2025-05-11T00:28:38Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718232305,56,Back,5718248391,233,108,5718232303,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127363,202,4,1,16,5,5h878vnmkbuy2ummddprusxgq,1,27.7,53.5,2025-05-11T00:23:30.243Z,2025-05-11T02:13:46Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5718231429,56,Back,5718231435,285,,5718231433,265,,5718231427,13,,5718231431,152,,5718407239,233,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127253,109,4,1,16,5,aj8ytsr2ap33tod0hd8ofzaw9,0,72.3,46.5,2025-05-11T00:23:30.244Z,2025-05-11T02:13:46Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5718230807,286,,5718230799,13,,5718230805,265,,5718407259,233,202,5718230803,152,,5718230801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127289,201,43,1,16,8,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T00:23:32.825Z,2025-05-11T00:23:57Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718230909,56,Back,5718230907,94,0,5718232513,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127553,110,43,1,16,20,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-05-11T00:23:45.003Z,2025-05-11T00:30:22Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5718232443,13,243,5718232439,31,0,5718232917,55,109,5718232441,392,0,5718253735,144,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813128111,214,17,1,16,21,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-11T00:23:45.859Z,2025-05-11T03:23:44Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718770307,392,,5718235879,31,,5718235883,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127791,204,1,1,16,55,5h878vnmkbuy2ummddprusxgq,1,30.8,51.5,2025-05-11T00:24:20.148Z,2025-05-11T00:24:21Z,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,,,5718233893,5,,5718233899,140,35.6,5718233903,212,17.7,5718233901,141,26.5,5718233897,56,Back,5718233895,152,,5718233905,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127797,205,1,1,16,56,5h878vnmkbuy2ummddprusxgq,1,35.6,26.5,2025-05-11T00:24:20.884Z,2025-05-11T00:24:21Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5718233955,140,50.9,5718233953,56,Right,5718233957,141,2.2,5718233959,212,23.0,5718233961,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127809,206,1,1,16,56,5h878vnmkbuy2ummddprusxgq,0,50.9,2.2,2025-05-11T00:24:21.716Z,2025-05-11T00:24:22Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5718234009,56,Right,5718234011,140,66.3,5718234015,212,18.6,5718234017,213,0.52,5718234013,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127827,111,1,1,16,58,aj8ytsr2ap33tod0hd8ofzaw9,1,38.3,74.7,2025-05-11T00:24:23.362Z,2025-05-11T00:24:24Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5718234113,212,7.9,5718234115,213,6.21,5718234111,141,73.9,5718234109,140,45.8,5718234107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127851,113,1,1,17,0,aj8ytsr2ap33tod0hd8ofzaw9,0,45.8,73.9,2025-05-11T00:24:24.962Z,2025-05-11T00:24:27Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5718234221,140,75.4,5718234229,1,,5718234223,141,44.8,5718234217,155,,5718234225,212,36.8,5718234227,213,5.72,5718234219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127859,207,12,1,17,2,5h878vnmkbuy2ummddprusxgq,1,26.5,48.7,2025-05-11T00:24:27.325Z,2025-05-11T00:24:28Z,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,,,5718234277,15,,5718234263,141,38.6,5718234259,56,Back,5718234261,140,39.4,5718234267,213,5.81,5718234265,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813127891,209,1,1,17,4,5h878vnmkbuy2ummddprusxgq,1,39.1,40.7,2025-05-11T00:24:29.532Z,2025-05-11T00:24:31Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5718234471,56,Back,5718234475,141,69.3,5718234477,212,19.5,5718234479,213,1.52,5718234473,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
