id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2793247999,206,1,1,30,47,87c66ubwpzykovmkaf1t46bis,1,77.8,63.9,2025-03-29T23:37:24.338Z,2025-03-29T23:37:27Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608648219,56,Left,5608648227,213,1.20,5608648223,141,87.4,5608648225,212,17.2,5608648221,140,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248017,207,1,1,30,50,87c66ubwpzykovmkaf1t46bis,1,86.5,90.0,2025-03-29T23:37:27.362Z,2025-03-29T23:37:28Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5608648327,212,7.4,5608648323,140,81.0,5608648321,56,Left,5608648329,213,3.82,5608648325,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248055,208,1,1,30,51,87c66ubwpzykovmkaf1t46bis,1,79.2,79.3,2025-03-29T23:37:28.602Z,2025-03-29T23:37:32Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608648521,213,0.77,5608648517,141,88.3,5608648513,56,Left,5608648519,212,8.8,5608648515,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248077,209,1,1,30,55,87c66ubwpzykovmkaf1t46bis,1,80.3,87.4,2025-03-29T23:37:32.042Z,2025-03-29T23:37:34Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5608648677,56,Center,5608648683,212,15.4,5608648679,140,76.8,5608648681,141,65.4,5608648685,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248109,210,1,1,30,57,87c66ubwpzykovmkaf1t46bis,1,75.6,60.5,2025-03-29T23:37:34.161Z,2025-03-29T23:38:54Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,1.0,,5608648851,213,6.21,5608653467,210,15,5608648847,141,59.0,5608648843,56,Center,5608653469,154,,5608648849,212,13.4,5608648845,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248111,211,15,1,31,1,87c66ubwpzykovmkaf1t46bis,1,86.2,62.4,2025-03-29T23:37:38.002Z,2025-03-30T01:34:12Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5608653497,230,97.3,5608653493,146,90.3,5608648859,22,,5608648861,17,,5608653477,78,,5608653483,55,210,5608653487,102,50.5,5608653499,231,52.0,5608653481,154,5608653495,147,58.8,5608653057,82,5608653053,72,,5608653541,233,260,,5608648863,56,Center,5608653479,29,5608653489,103,,19,,,,,,,,,,,,,
2793248117,260,10,1,31,1,ck22dnk93ng8ax7wonlff7yms,1,9.7,41.2,2025-03-29T23:37:38.102Z,2025-03-29T23:38:55Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608653569,233,211,5608648883,94,,5608648885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248143,261,61,1,31,2,ck22dnk93ng8ax7wonlff7yms,1,11.0,31.2,2025-03-29T23:37:39.303Z,2025-03-29T23:38:51Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608649015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248855,267,1,1,31,4,ck22dnk93ng8ax7wonlff7yms,1,14.6,37.3,2025-03-29T23:37:40.966Z,2025-03-29T23:39:06Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608652905,140,11.6,5608652909,212,3.6,5608652903,56,Back,5608652907,141,34.8,5608652911,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248161,262,1,1,31,5,ck22dnk93ng8ax7wonlff7yms,0,13.2,30.9,2025-03-29T23:37:42.877Z,2025-03-30T00:08:01Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608649153,141,29.5,5608649157,213,6.26,5608649155,212,39.6,5608649149,56,Center,5608654065,157,,5608654067,1,,5608649151,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248195,212,1,1,31,8,87c66ubwpzykovmkaf1t46bis,1,41.8,70.2,2025-03-29T23:37:45.714Z,2025-03-29T23:37:48Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608649333,212,25.3,5608649335,213,6.15,5608649329,140,65.7,5608649331,141,65.1,5608649327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248203,213,1,1,31,10,87c66ubwpzykovmkaf1t46bis,1,69.4,65.1,2025-03-29T23:37:47.882Z,2025-03-29T23:37:48Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608649349,141,64.8,5608649345,56,Center,5608649347,140,65.3,5608649351,212,4.3,5608649353,213,3.19,5608649391,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248221,214,1,1,31,12,87c66ubwpzykovmkaf1t46bis,1,62.7,64.6,2025-03-29T23:37:49.658Z,2025-03-29T23:37:51Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608649481,56,Center,5608649485,141,76.6,5608649489,213,1.05,5608649483,140,67.2,5608649487,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248271,215,1,1,31,13,87c66ubwpzykovmkaf1t46bis,1,67.8,79.3,2025-03-29T23:37:50.826Z,2025-03-29T23:37:55Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608649817,140,73.2,5608649821,212,6.3,5608649819,141,83.5,5608649823,213,0.47,5608649815,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248287,216,1,1,31,18,87c66ubwpzykovmkaf1t46bis,1,71.4,80.2,2025-03-29T23:37:55.584Z,2025-03-29T23:37:57Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608649901,140,69.4,5608649899,56,Center,5608649905,212,12.4,5608649907,213,4.54,5608649903,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248321,217,1,1,31,20,87c66ubwpzykovmkaf1t46bis,1,67.2,60.8,2025-03-29T23:37:57.383Z,2025-03-29T23:38:01Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5608650143,212,17.2,5608650139,140,74.1,5608650141,141,83.8,5608650145,213,1.14,5608650137,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248347,218,1,1,31,23,87c66ubwpzykovmkaf1t46bis,0,75.1,95.4,2025-03-29T23:38:00.362Z,2025-03-30T00:05:16Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608650249,140,78.5,5608650253,212,5.5,5608650247,56,Left,5608650255,213,0.87,5608650251,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248351,219,5,1,31,24,87c66ubwpzykovmkaf1t46bis,0,78.3,101.4,2025-03-29T23:38:01.510Z,2025-03-30T00:06:58Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608651367,233,263,5608650265,56,Left,5608650267,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248551,263,5,1,31,24,ck22dnk93ng8ax7wonlff7yms,1,21.7,-1.4,2025-03-29T23:38:01.510Z,2025-03-30T00:06:58Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608651273,347,,5608651271,56,Back,5608651317,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248579,264,1,1,31,44,ck22dnk93ng8ax7wonlff7yms,0,21.8,0.0,2025-03-29T23:38:21.310Z,2025-03-29T23:38:25Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608651471,212,20.1,5608651469,141,8.5,5608651465,56,Back,5608651467,140,39.8,5608651473,213,0.35,5608651463,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248625,220,44,1,31,47,87c66ubwpzykovmkaf1t46bis,1,63.6,87.7,2025-03-29T23:38:24.068Z,2025-03-30T01:10:25Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5608651673,56,Left,5608651677,286,,5608651685,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248593,265,44,1,31,47,ck22dnk93ng8ax7wonlff7yms,0,36.4,12.3,2025-03-29T23:38:24.069Z,2025-03-30T01:10:25Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608651529,56,Back,5608651731,233,220,5608651531,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248647,221,1,1,31,47,87c66ubwpzykovmkaf1t46bis,1,69.5,81.2,2025-03-29T23:38:24.546Z,2025-03-30T01:14:16Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5608651761,140,70.9,5608651757,3,,5608651765,212,1.5,5608651759,56,Left,5608651767,213,6.01,5608651763,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248655,222,4,1,31,52,87c66ubwpzykovmkaf1t46bis,1,71.2,80.2,2025-03-29T23:38:29.069Z,2025-03-29T23:38:33Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608651835,13,,5608651839,152,,5608651841,265,,5608651865,233,266,5608651837,56,Left,5608651843,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793248645,266,4,1,31,52,ck22dnk93ng8ax7wonlff7yms,0,28.8,19.8,2025-03-29T23:38:29.070Z,2025-03-29T23:38:33Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5608651887,233,222,5608651827,152,,5608651823,13,,5608651831,285,,5608651829,265,,5608651825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249293,223,1,1,32,37,87c66ubwpzykovmkaf1t46bis,1,79.2,87.7,2025-03-29T23:39:14.643Z,2025-03-29T23:39:25Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608655285,213,5.14,5608655279,140,95.6,5608655269,2,,5608655275,152,,5608655287,1,,5608655283,212,41.9,5608655277,56,Center,5608655273,155,,5608655271,5,5608655281,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249337,224,44,1,32,40,87c66ubwpzykovmkaf1t46bis,1,91.9,32.6,2025-03-29T23:39:17.172Z,2025-03-30T01:10:26Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5608655559,286,,5608742665,233,268,5608655557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249203,268,44,1,32,40,ck22dnk93ng8ax7wonlff7yms,0,8.1,67.4,2025-03-29T23:39:17.173Z,2025-03-30T01:10:26Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608654861,56,Back,5608654863,285,,5608742679,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249341,225,1,1,32,40,87c66ubwpzykovmkaf1t46bis,0,94.4,32.5,2025-03-29T23:39:17.459Z,2025-03-30T02:36:58Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5608655583,3,,5608655587,140,100.0,5608655593,213,0.18,5608655585,56,Center,5608655589,141,34.5,5608655591,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249361,226,5,1,32,53,87c66ubwpzykovmkaf1t46bis,0,101.0,35.9,2025-03-29T23:39:30.356Z,2025-03-30T00:06:59Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5608655753,56,Center,5608742587,233,269,5608655755,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249365,269,5,1,32,53,ck22dnk93ng8ax7wonlff7yms,1,-1.0,64.1,2025-03-29T23:39:30.356Z,2025-03-30T00:06:58Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608655777,346,,5608742573,233,226,5608655775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249405,270,1,1,32,57,ck22dnk93ng8ax7wonlff7yms,1,5.1,53.3,2025-03-29T23:39:34.649Z,2025-03-29T23:39:37Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5608656001,213,4.84,5608655991,124,,5608655997,141,28.5,5608655993,56,Back,5608656005,237,,5608655999,212,17.0,5608655995,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249469,271,1,1,33,0,ck22dnk93ng8ax7wonlff7yms,1,7.8,30.4,2025-03-29T23:39:37.117Z,2025-03-29T23:39:42Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608656309,212,12.9,5608656305,140,9.7,5608656307,141,11.6,5608656303,56,Back,5608656311,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249507,272,1,1,33,5,ck22dnk93ng8ax7wonlff7yms,1,17.3,11.0,2025-03-29T23:39:42.374Z,2025-03-29T23:39:46Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5608656473,56,Back,5608656477,141,28.3,5608656481,213,1.95,5608656475,140,12.9,5608656479,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249531,273,1,1,33,9,ck22dnk93ng8ax7wonlff7yms,1,11.9,11.7,2025-03-29T23:39:46.086Z,2025-03-29T23:39:49Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608656579,141,21.5,5608656581,212,37.9,5608656575,56,Back,5608656585,1,,5608656577,140,47.4,5608656573,157,,5608656583,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249539,274,44,1,33,11,ck22dnk93ng8ax7wonlff7yms,1,41.4,25.0,2025-03-29T23:39:48.949Z,2025-03-29T23:39:52Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608656617,56,Back,5608656675,233,227,5608656619,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249535,227,44,1,33,11,87c66ubwpzykovmkaf1t46bis,0,58.6,75.0,2025-03-29T23:39:48.950Z,2025-03-29T23:39:53Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608656605,286,,5608656697,233,274,5608656603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249613,275,1,1,33,12,ck22dnk93ng8ax7wonlff7yms,1,47.4,21.5,2025-03-29T23:39:49.141Z,2025-03-29T23:39:57Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608656981,56,Right,5608656989,212,16.2,5608656991,213,5.84,5608656985,141,11.3,5608656975,3,,5608656983,140,61.3,5608656977,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249591,228,83,1,33,16,87c66ubwpzykovmkaf1t46bis,0,55.8,82.1,2025-03-29T23:39:53.883Z,2025-03-29T23:39:57Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608657045,399,1b9b97pxox77ia41cilqqm4iy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249621,276,3,1,33,20,ck22dnk93ng8ax7wonlff7yms,0,53.8,7.6,2025-03-29T23:39:56.989Z,2025-03-29T23:40:01Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608657039,286,,5608657081,233,229,5608657037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249627,229,7,1,33,20,87c66ubwpzykovmkaf1t46bis,0,46.2,92.4,2025-03-29T23:39:56.990Z,2025-03-29T23:40:01Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608657059,56,Back,5608657063,233,276,5608657061,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249635,277,61,1,33,21,ck22dnk93ng8ax7wonlff7yms,1,54.6,4.7,2025-03-29T23:39:58.216Z,2025-03-30T00:05:02Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608657099,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249875,230,5,1,33,22,87c66ubwpzykovmkaf1t46bis,1,47.0,101.0,2025-03-29T23:39:59.155Z,2025-03-30T00:06:59Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608658453,347,,5608658483,233,278,5608658451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249709,278,5,1,33,22,ck22dnk93ng8ax7wonlff7yms,0,53.0,-1.0,2025-03-29T23:39:59.155Z,2025-03-30T00:06:59Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5608657583,347,,5608658491,233,230,5608657581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249907,231,1,1,33,48,87c66ubwpzykovmkaf1t46bis,1,52.1,100.0,2025-03-29T23:40:25.383Z,2025-03-29T23:40:28Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608658643,213,5.79,5608658635,56,Left,5608658639,141,90.6,5608658641,212,15.6,5608658633,107,,5608658637,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249953,232,1,1,33,51,87c66ubwpzykovmkaf1t46bis,1,70.7,83.8,2025-03-29T23:40:28.450Z,2025-03-29T23:40:32Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5608658873,212,3.0,5608658867,56,Left,5608658875,213,2.86,5608658869,140,68.0,5608658871,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249975,234,3,1,33,53,87c66ubwpzykovmkaf1t46bis,0,62.2,85.0,2025-03-29T23:40:30.780Z,2025-03-30T01:10:10Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608658977,56,Left,5608659577,233,280,5608658979,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249969,233,3,1,33,53,87c66ubwpzykovmkaf1t46bis,1,65.4,84.8,2025-03-29T23:40:30.781Z,2025-03-30T01:10:19Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5608659559,233,279,5608658967,56,Left,5608658969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249947,279,45,1,33,53,ck22dnk93ng8ax7wonlff7yms,0,34.6,15.2,2025-03-29T23:40:30.781Z,2025-03-30T01:10:20Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5608659573,233,233,5608658855,56,Back,5608658857,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793249957,280,7,1,33,53,ck22dnk93ng8ax7wonlff7yms,0,37.8,15.0,2025-03-29T23:40:30.781Z,2025-03-30T01:10:09Z,97rumgrdtahzassy8weq13dyi,E. Cáceres,,,5608658895,56,Back,5608659569,233,234,5608658897,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250071,235,1,1,34,0,87c66ubwpzykovmkaf1t46bis,1,58.8,75.0,2025-03-29T23:40:37.066Z,2025-03-29T23:40:39Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5608659413,212,24.5,5608659409,140,46.9,5608659407,56,Back,5608659415,213,4.18,5608659411,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250117,236,1,1,34,2,87c66ubwpzykovmkaf1t46bis,1,43.9,33.9,2025-03-29T23:40:39.746Z,2025-03-29T23:40:43Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5608659623,141,12.9,5608659627,212,21.2,5608659631,213,5.54,5608659615,56,Right,5608659619,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250131,237,1,1,34,5,87c66ubwpzykovmkaf1t46bis,1,62.9,9.1,2025-03-29T23:40:42.314Z,2025-03-29T23:40:44Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5608659711,56,Right,5608659715,141,15.8,5608659719,213,2.34,5608659713,140,58.7,5608659717,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250177,238,1,1,34,7,87c66ubwpzykovmkaf1t46bis,1,54.5,18.8,2025-03-29T23:40:44.383Z,2025-03-29T23:40:47Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5608659961,56,Back,5608659969,213,2.12,5608659965,141,43.3,5608659967,212,19.5,5608659963,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250257,239,1,1,34,12,87c66ubwpzykovmkaf1t46bis,0,33.4,60.8,2025-03-29T23:40:49.714Z,2025-03-29T23:40:55Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608660373,141,21.6,5608660367,155,,5608660377,213,5.72,5608660375,212,50.2,5608660379,1,,5608660369,56,Center,5608660371,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250297,281,12,1,34,18,ck22dnk93ng8ax7wonlff7yms,1,23.6,79.3,2025-03-29T23:40:55.517Z,2025-03-30T00:05:00Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608660543,141,100.0,5608660547,213,1.01,5608660545,212,17.3,5608660583,15,,5608660539,56,Back,5608660541,140,32.4,5608660651,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250527,240,5,1,34,19,87c66ubwpzykovmkaf1t46bis,1,67.6,-1.2,2025-03-29T23:40:56.795Z,2025-03-30T00:07:00Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5608661831,347,,5608661857,233,282,5608661829,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250309,282,5,1,34,19,ck22dnk93ng8ax7wonlff7yms,0,32.4,101.2,2025-03-29T23:40:56.795Z,2025-03-30T00:07:00Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608661865,233,240,5608660619,56,Back,5608660621,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250573,241,1,1,34,42,87c66ubwpzykovmkaf1t46bis,1,73.7,0.0,2025-03-29T23:41:19.818Z,2025-03-29T23:41:24Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5608662061,141,18.5,5608662065,213,1.13,5608662057,56,Right,5608662063,212,15.2,5608662055,107,,5608662059,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250577,242,1,1,34,46,87c66ubwpzykovmkaf1t46bis,0,92.8,12.6,2025-03-29T23:41:23.874Z,2025-03-29T23:41:26Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5608662101,213,1.50,5608662169,236,,5608662089,2,,5608662091,155,,5608662177,286,,5608662171,233,283,5608662093,56,Right,5608662097,141,17.1,5608662095,140,5608662099,212,3.1,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,
2793250589,283,12,1,34,47,ck22dnk93ng8ax7wonlff7yms,1,20.8,89.6,2025-03-29T23:41:23.974Z,2025-03-29T23:42:47Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5608662195,233,242,5608662161,185,,5608662163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793251435,290,12,1,34,47,ck22dnk93ng8ax7wonlff7yms,1,12.6,91.8,2025-03-29T23:41:24.828Z,2025-03-29T23:42:48Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,5608666671,213,6.17,5608666669,212,21.9,5608666665,140,33.3,5608666667,141,88.1,5608666663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250645,284,4,1,34,53,ck22dnk93ng8ax7wonlff7yms,1,26.2,82.9,2025-03-29T23:41:30.637Z,2025-03-30T00:06:38Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5608662479,152,,5608662475,13,,5608662481,265,,5608662595,233,243,5608662599,285,,5608662477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250657,243,4,1,34,53,87c66ubwpzykovmkaf1t46bis,0,73.8,17.1,2025-03-29T23:41:30.638Z,2025-03-30T00:06:39Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5608662543,152,,5608662547,286,,5608662545,265,,5608662609,233,284,5608662541,56,Right,5608662537,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793250995,285,1,1,35,22,ck22dnk93ng8ax7wonlff7yms,1,34.6,78.1,2025-03-29T23:41:59.284Z,2025-03-29T23:42:00Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5608664371,152,,5608664393,213,4.44,5608664407,189,,5608664389,212,11.9,5608664385,141,61.2,5608664369,5,,5608664379,140,31.6,5608664375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793251111,286,1,1,35,24,ck22dnk93ng8ax7wonlff7yms,1,31.0,51.9,2025-03-29T23:42:00.971Z,2025-03-29T23:42:10Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5608664983,212,16.8,5608664987,213,4.78,5608664973,56,Back,5608664977,140,32.0,5608664981,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
