id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793237001,172,1,1,17,34,224tl8u2smnbyliroayk69nt0,1,78.2,67.7,2025-03-29T23:24:33.806Z,2025-03-29T23:36:47Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608645929,212,18.5,5608645935,213,1.97,5608645915,56,Left,5608645911,3,,5608645919,140,71.4,5608645923,141,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237007,173,1,1,17,38,224tl8u2smnbyliroayk69nt0,1,72.1,94.8,2025-03-29T23:24:37.983Z,2025-03-29T23:36:53Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608646219,212,11.5,5608646221,213,3.85,5608646217,141,83.8,5608646215,140,63.8,5608646213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237013,174,1,1,17,38,224tl8u2smnbyliroayk69nt0,0,65.0,75.0,2025-03-29T23:24:38.134Z,2025-03-29T23:37:07Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5608646513,212,11.7,5608646511,141,65.2,5608646515,213,5.68,5608646507,56,Center,5608646509,140,74.2,5608647089,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237049,136,1,1,17,39,c9xffml4i7ihblp1qhus9w3fu,1,26.2,43.3,2025-03-29T23:24:38.628Z,2025-03-29T23:24:40Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608587185,140,39.9,5608587177,157,,5608587181,56,Back,5608587199,1,,5608587193,212,14.7,5608587191,141,47.9,5608587195,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237053,137,61,1,17,41,c9xffml4i7ihblp1qhus9w3fu,0,40.2,47.3,2025-03-29T23:24:40.795Z,2025-03-29T23:24:41Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5608587247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237105,175,1,1,17,42,224tl8u2smnbyliroayk69nt0,1,46.6,52.8,2025-03-29T23:24:42.096Z,2025-03-29T23:24:44Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608587515,212,13.0,5608587511,140,49.9,5608587513,141,34.3,5608587517,213,4.98,5608587509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237171,176,1,1,17,44,224tl8u2smnbyliroayk69nt0,1,47.7,25.3,2025-03-29T23:24:44.078Z,2025-03-29T23:24:47Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608587861,213,5.42,5608587859,212,12.3,5608587857,141,11.6,5608587855,140,55.3,5608587853,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237233,177,1,1,17,48,224tl8u2smnbyliroayk69nt0,0,61.9,5.9,2025-03-29T23:24:47.751Z,2025-03-29T23:24:51Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5608588295,140,88.9,5608588303,1,,5608588301,213,0.99,5608588293,56,Center,5608588291,196,,5608588297,141,68.8,5608588289,155,,5608588299,212,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237297,139,1,1,17,53,c9xffml4i7ihblp1qhus9w3fu,1,11.4,12.9,2025-03-29T23:24:53.195Z,2025-03-29T23:24:56Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608588615,212,16.8,5608588611,140,27.4,5608588613,141,11.7,5608588609,56,Back,5608588617,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237323,140,1,1,17,56,c9xffml4i7ihblp1qhus9w3fu,1,27.4,11.7,2025-03-29T23:24:56.163Z,2025-03-29T23:24:58Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608588813,141,16.5,5608588821,213,1.97,5608588817,212,3.5,5608588809,140,26.1,5608588805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237383,141,1,1,17,57,c9xffml4i7ihblp1qhus9w3fu,0,26.1,16.5,2025-03-29T23:24:56.939Z,2025-03-30T01:25:17Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608589163,140,28.6,5608589161,56,Back,5608589165,141,13.1,5608589169,213,5.56,5608589167,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237433,179,61,1,17,58,224tl8u2smnbyliroayk69nt0,1,68.4,90.6,2025-03-29T23:24:57.700Z,2025-03-29T23:37:30Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5608589433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237537,142,5,1,18,0,c9xffml4i7ihblp1qhus9w3fu,1,33.4,-1.3,2025-03-29T23:24:59.815Z,2025-03-30T01:27:32Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608590095,347,,5608590093,56,Back,5609067515,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237431,178,5,1,18,0,224tl8u2smnbyliroayk69nt0,0,66.6,101.3,2025-03-29T23:24:59.815Z,2025-03-30T01:27:32Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5609067519,233,142,5608589411,56,Left,5608589413,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237597,143,1,1,18,14,c9xffml4i7ihblp1qhus9w3fu,1,37.3,0.0,2025-03-29T23:25:14.068Z,2025-03-29T23:25:17Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608590367,107,,5608590389,1,,5608590373,140,57.5,5608590385,213,0.40,5608590369,56,Right,5608590377,141,11.3,5608590381,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237615,144,1,1,18,18,c9xffml4i7ihblp1qhus9w3fu,0,54.2,7.6,2025-03-29T23:25:17.659Z,2025-03-29T23:25:18Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608590507,212,18.5,5608590511,1,,5608590503,140,67.7,5608590501,56,Center,5608590499,157,,5608590505,141,25.0,5608590509,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237645,180,1,1,18,19,224tl8u2smnbyliroayk69nt0,0,33.6,42.5,2025-03-29T23:25:18.672Z,2025-03-29T23:25:20Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608590651,56,Back,5608590653,140,42.5,5608590659,213,0.72,5608590655,141,54.5,5608590649,3,,5608590657,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237673,145,1,1,18,21,c9xffml4i7ihblp1qhus9w3fu,1,59.0,28.6,2025-03-29T23:25:21.139Z,2025-03-29T23:25:22Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5608590849,141,30.1,5608590843,3,,5608590845,56,Center,5608590847,140,61.0,5608590855,213,0.45,5608590851,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237689,146,1,1,18,22,c9xffml4i7ihblp1qhus9w3fu,0,61.1,30.1,2025-03-29T23:25:22.203Z,2025-03-30T00:01:37Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5608590963,141,37.7,5608590957,140,60.1,5608590971,213,1.77,5608590967,212,5.3,5608590953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237705,181,8,1,18,24,224tl8u2smnbyliroayk69nt0,1,38.2,47.8,2025-03-29T23:25:23.951Z,2025-03-29T23:25:24Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5608591045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237827,183,1,1,18,28,224tl8u2smnbyliroayk69nt0,1,48.6,72.3,2025-03-29T23:25:28.191Z,2025-03-29T23:25:31Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5608591733,56,Center,5608591735,140,53.5,5608591739,212,15.1,5608591741,213,5.06,5608591737,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237903,184,1,1,18,32,224tl8u2smnbyliroayk69nt0,1,55.5,39.7,2025-03-29T23:25:31.438Z,2025-03-29T23:25:35Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5608592173,140,62.6,5608592181,212,15.7,5608592183,213,5.21,5608592177,141,19.4,5608592169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237941,185,1,1,18,35,224tl8u2smnbyliroayk69nt0,1,63.9,10.0,2025-03-29T23:25:35.086Z,2025-03-29T23:25:37Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5608592395,56,Right,5608592399,141,12.9,5608592403,213,2.89,5608592397,140,56.7,5608592401,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237969,186,1,1,18,38,224tl8u2smnbyliroayk69nt0,1,56.9,13.1,2025-03-29T23:25:37.701Z,2025-03-29T23:25:40Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5608592629,56,Center,5608592635,212,16.7,5608592631,140,59.5,5608592633,141,37.3,5608592637,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238043,187,1,1,18,40,224tl8u2smnbyliroayk69nt0,1,58.7,39.2,2025-03-29T23:25:39.957Z,2025-03-29T23:25:46Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608593167,141,61.1,5608593165,140,49.8,5608593163,56,Back,5608593173,213,2.13,5608593169,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238093,188,1,1,18,46,224tl8u2smnbyliroayk69nt0,1,51.9,57.5,2025-03-29T23:25:46.037Z,2025-03-29T23:25:51Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608593457,213,4.84,5608593447,56,Center,5608593451,141,33.6,5608593453,212,16.4,5608593449,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238115,189,1,1,18,52,224tl8u2smnbyliroayk69nt0,0,55.1,26.5,2025-03-29T23:25:51.647Z,2025-03-29T23:25:53Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608593587,213,6.05,5608593577,56,Right,5608593585,212,49.0,5608593581,140,100.0,5608593583,141,10.0,5608593589,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238495,147,5,1,18,54,c9xffml4i7ihblp1qhus9w3fu,1,-0.9,88.2,2025-03-29T23:25:53.535Z,2025-03-30T01:27:32Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5608596467,233,190,5608595769,56,Back,5608595771,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238591,190,5,1,18,54,224tl8u2smnbyliroayk69nt0,0,100.9,11.8,2025-03-29T23:25:53.535Z,2025-03-30T01:27:33Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608596495,233,147,5608596303,346,,5608596301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238581,148,1,1,19,22,c9xffml4i7ihblp1qhus9w3fu,1,4.3,43.0,2025-03-29T23:26:21.612Z,2025-03-29T23:26:26Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5608596255,56,Center,5608596273,1,,5608596251,124,,5608596257,140,61.2,5608596281,74,,5608596259,141,29.1,5608596267,213,6.13,5608596263,212,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238599,149,44,1,19,27,c9xffml4i7ihblp1qhus9w3fu,1,60.2,21.4,2025-03-29T23:26:26.476Z,2025-03-30T01:57:59Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5608596345,56,Center,5608596349,286,,5608596577,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238605,191,44,1,19,27,224tl8u2smnbyliroayk69nt0,0,39.8,78.6,2025-03-29T23:26:26.477Z,2025-03-30T01:57:59Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608596361,56,Back,5608596365,285,,5608596617,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238609,150,1,1,19,27,c9xffml4i7ihblp1qhus9w3fu,0,61.2,29.1,2025-03-29T23:26:26.684Z,2025-03-29T23:26:27Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5608596397,56,Center,5608596393,3,,5608596395,168,,5608596403,212,8.5,5608596401,141,27.1,5608596407,213,6.12,5608596399,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238633,192,44,1,19,29,224tl8u2smnbyliroayk69nt0,1,31.4,76.4,2025-03-29T23:26:28.391Z,2025-03-30T01:57:59Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608596555,285,,5608596759,233,151,5608596553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238659,151,44,1,19,29,c9xffml4i7ihblp1qhus9w3fu,0,68.6,23.6,2025-03-29T23:26:28.392Z,2025-03-30T01:58:00Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608596739,56,Center,5608596771,233,192,5608596741,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238651,193,1,1,19,29,224tl8u2smnbyliroayk69nt0,1,32.8,82.4,2025-03-29T23:26:28.665Z,2025-03-29T23:26:29Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608596671,140,36.4,5608596673,141,87.1,5608596667,3,,5608596675,212,5.0,5608596669,56,Back,5608596677,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238671,194,1,1,19,30,224tl8u2smnbyliroayk69nt0,0,36.4,87.2,2025-03-29T23:26:29.356Z,2025-03-29T23:26:31Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608596807,212,12.7,5608596809,213,0.86,5608596799,3,,5608596805,141,100.0,5608596801,56,Back,5608596803,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238795,152,5,1,19,31,c9xffml4i7ihblp1qhus9w3fu,1,56.2,-1.6,2025-03-29T23:26:30.458Z,2025-03-30T01:27:33Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608597663,56,Right,5608597727,233,195,5608597665,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238681,195,5,1,19,31,224tl8u2smnbyliroayk69nt0,0,43.8,101.6,2025-03-29T23:26:30.458Z,2025-03-30T01:27:34Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608596845,56,Back,5608597759,233,152,5608596847,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238847,153,1,1,19,42,c9xffml4i7ihblp1qhus9w3fu,0,62.5,0.0,2025-03-29T23:26:42.123Z,2025-03-29T23:26:45Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608597957,1,,5608597945,107,,5608597955,213,0.56,5608597947,56,Right,5608597953,212,21.8,5608597951,141,14.9,5608597949,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238889,196,1,1,19,45,224tl8u2smnbyliroayk69nt0,1,32.0,86.3,2025-03-29T23:26:45.213Z,2025-03-29T23:26:47Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608598175,3,,5608598177,56,Back,5608598185,213,5.54,5608598181,141,79.6,5608598183,212,6.7,5608598179,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238899,197,1,1,19,47,224tl8u2smnbyliroayk69nt0,0,34.7,79.9,2025-03-29T23:26:47.213Z,2025-03-29T23:26:47Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5608598227,3,,5608598233,141,86.0,5608598231,140,39.9,5608598235,212,6.9,5608598229,56,Back,5608598237,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238931,154,1,1,19,49,c9xffml4i7ihblp1qhus9w3fu,0,67.6,38.5,2025-03-29T23:26:49.203Z,2025-03-29T23:26:49Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608598439,56,Center,5608598447,213,5.72,5608598445,212,6.1,5608598441,140,72.5,5608598437,3,,5608598443,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238949,199,1,1,19,51,224tl8u2smnbyliroayk69nt0,0,39.7,90.8,2025-03-29T23:26:50.957Z,2025-03-29T23:26:51Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5608598569,212,16.7,5608598565,140,53.5,5608598563,56,Center,5608598571,213,5.77,5608598567,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238983,155,1,1,19,53,c9xffml4i7ihblp1qhus9w3fu,1,43.4,32.5,2025-03-29T23:26:52.811Z,2025-03-29T23:26:54Z,8lk5ve59333boqzpcmd0yidck,E. Kos,,,5608598775,213,6.06,5608598767,56,Center,5608598773,212,9.1,5608598771,141,29.5,5608598769,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238987,200,83,1,19,54,224tl8u2smnbyliroayk69nt0,0,47.1,81.8,2025-03-29T23:26:54.205Z,2025-03-29T23:26:55Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608598915,399,8t6b8q53ovws370a1b27s85jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239009,157,1,1,19,55,c9xffml4i7ihblp1qhus9w3fu,1,55.9,27.4,2025-03-29T23:26:55.012Z,2025-03-29T23:26:57Z,8t6b8q53ovws370a1b27s85jo,R. Torres,,,5608598873,212,7.4,5608598871,141,25.9,5608598875,213,6.15,5608598867,56,Center,5608598869,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239029,158,1,1,19,57,c9xffml4i7ihblp1qhus9w3fu,1,62.9,25.9,2025-03-29T23:26:56.915Z,2025-03-29T23:36:31Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5608598977,56,Center,5608598985,213,4.01,5608598981,141,21.5,5608598983,212,3.9,5608598979,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239091,159,1,1,19,59,c9xffml4i7ihblp1qhus9w3fu,1,60.5,21.5,2025-03-29T23:26:59.331Z,2025-03-29T23:27:01Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5608599335,213,3.51,5608599329,140,44.3,5608599333,212,18.2,5608599331,141,11.9,5608599327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239109,160,1,1,20,1,c9xffml4i7ihblp1qhus9w3fu,1,44.3,11.9,2025-03-29T23:27:01.291Z,2025-03-29T23:27:03Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608599461,212,11.1,5608599463,213,2.01,5608599451,56,Back,5608599459,141,26.7,5608599455,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239147,161,1,1,20,4,c9xffml4i7ihblp1qhus9w3fu,1,39.8,26.7,2025-03-29T23:27:03.419Z,2025-03-29T23:27:06Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608599691,213,1.85,5608599687,141,64.3,5608599689,212,26.6,5608599685,140,32.8,5608599683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239203,162,1,1,20,6,c9xffml4i7ihblp1qhus9w3fu,1,32.8,64.3,2025-03-29T23:27:06.339Z,2025-03-29T23:27:09Z,8lk5ve59333boqzpcmd0yidck,E. Kos,,,5608600023,212,20.4,5608600021,141,34.8,5608600025,213,4.54,5608600019,140,29.4,5608600017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239321,163,1,1,20,12,c9xffml4i7ihblp1qhus9w3fu,0,26.4,23.3,2025-03-29T23:27:12.276Z,2025-03-29T23:27:16Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5608600583,56,Right,5608600581,157,,5608600585,140,88.4,5608600589,212,65.6,5608600587,141,11.1,5608600593,1,,5608600591,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239441,202,1,1,20,21,224tl8u2smnbyliroayk69nt0,1,13.4,75.4,2025-03-29T23:27:20.500Z,2025-03-29T23:27:24Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608601307,212,19.2,5608601309,213,4.81,5608601305,141,47.3,5608601301,56,Back,5608601303,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239465,203,1,1,20,24,224tl8u2smnbyliroayk69nt0,1,14.5,45.2,2025-03-29T23:27:24.115Z,2025-03-29T23:27:26Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608601491,141,62.0,5608601487,140,21.7,5608601495,212,13.7,5608601485,56,Back,5608601497,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239511,204,1,1,20,26,224tl8u2smnbyliroayk69nt0,1,22.7,65.1,2025-03-29T23:27:26.244Z,2025-03-29T23:27:29Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608601817,212,15.7,5608601813,140,30.3,5608601811,56,Back,5608601815,141,85.0,5608601819,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239579,205,1,1,20,29,224tl8u2smnbyliroayk69nt0,1,32.9,78.8,2025-03-29T23:27:29.228Z,2025-03-29T23:27:33Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5608602201,140,29.5,5608602199,56,Back,5608602203,141,48.2,5608602205,212,21.1,5608602207,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239627,206,1,1,20,33,224tl8u2smnbyliroayk69nt0,1,30.4,37.1,2025-03-29T23:27:32.812Z,2025-03-29T23:27:35Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5608602451,213,0.67,5608602447,141,43.9,5608602445,140,36.0,5608602449,212,7.5,5608602443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239635,207,1,1,20,35,224tl8u2smnbyliroayk69nt0,1,35.7,43.3,2025-03-29T23:27:35.325Z,2025-03-29T23:27:36Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5608602517,156,,5608602489,56,Back,5608602497,213,2.50,5608602491,140,26.7,5608602493,141,53.7,5608602495,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239775,208,1,1,20,39,224tl8u2smnbyliroayk69nt0,1,40.4,63.4,2025-03-29T23:27:39.339Z,2025-03-29T23:27:43Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5608603327,140,46.1,5608603325,56,Back,5608603331,212,16.5,5608603333,213,1.20,5608603329,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239877,209,1,1,20,43,224tl8u2smnbyliroayk69nt0,1,48.6,88.3,2025-03-29T23:27:43.067Z,2025-03-29T23:28:24Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,1.0,,5608603965,213,6.11,5608603963,212,49.4,5608603961,141,76.1,5608603959,140,95.0,5608603967,1,,5608603957,56,Center,5608606897,154,,5608603955,155,,5608606895,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239885,210,15,1,20,52,224tl8u2smnbyliroayk69nt0,1,91.8,64.4,2025-03-29T23:27:51.772Z,2025-03-30T01:42:55Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5608603977,64,,5608606035,20,,5608606967,103,2.5,5608607005,233,164,5608606953,29,,5608606955,154,,5608606971,147,54.3,5608606963,102,51.4,5608603975,22,,5608606957,55,209,5608606969,146,98.1,5608606951,78,5608603979,56,Center,,,,,,,,,,,,,,,
2793239891,164,10,1,20,52,c9xffml4i7ihblp1qhus9w3fu,1,1.5,46.2,2025-03-29T23:27:51.872Z,2025-03-30T01:25:28Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5608607049,233,210,5608604007,182,,5608604009,56,Back,5608604005,178,,5608604003,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793241465,183,44,1,20,55,c9xffml4i7ihblp1qhus9w3fu,1,7.0,47.4,2025-03-29T23:27:54.413Z,2025-03-30T01:58:00Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608612621,56,Back,5608612623,285,,5608729607,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239933,211,44,1,20,55,224tl8u2smnbyliroayk69nt0,0,93.0,52.6,2025-03-29T23:27:54.414Z,2025-03-30T01:58:00Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5608729645,233,183,5608604245,56,Center,5608604247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239925,165,12,1,20,55,c9xffml4i7ihblp1qhus9w3fu,1,4.8,50.3,2025-03-29T23:27:54.468Z,2025-03-29T23:30:32Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5608604193,213,6.15,5608604191,212,7.4,5608604189,141,48.8,5608604187,140,11.8,5608604185,56,Back,5608604273,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239961,166,12,1,20,57,c9xffml4i7ihblp1qhus9w3fu,1,11.8,48.8,2025-03-29T23:27:56.412Z,2025-03-29T23:30:31Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5608604409,140,24.7,5608604449,15,,5608604411,141,72.3,5608604413,212,20.9,5608604407,56,Back,5608604415,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
