id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2792332047,272,43,1,30,53,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-29T00:38:29.817Z,2025-03-29T00:38:43Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603719553,285,0,5603719551,56,Back,5603719965,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332031,230,44,1,30,54,7neuneh44n9rtsfsh6r0sb9no,1,60.0,68.0,2025-03-29T00:38:30.322Z,2025-03-29T01:07:17Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5603719575,233,273,5603719579,286,,5603719475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332051,273,44,1,30,54,aj8ytsr2ap33tod0hd8ofzaw9,0,40.0,32.0,2025-03-29T00:38:30.323Z,2025-03-29T01:07:17Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5603719561,56,Back,5603719563,285,,5603719585,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332039,231,1,1,30,54,7neuneh44n9rtsfsh6r0sb9no,0,43.9,75.9,2025-03-29T00:38:30.394Z,2025-03-29T00:38:31Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5603719517,212,7.5,5603719509,168,,5603719515,141,68.7,5603719513,140,49.3,5603719511,56,Back,5603719519,213,5.57,5603719507,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332063,274,12,1,30,57,aj8ytsr2ap33tod0hd8ofzaw9,1,26.1,41.5,2025-03-29T00:38:33.785Z,2025-03-29T00:38:35Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603719679,56,Back,5603719687,213,6.18,5603719685,212,12.7,5603719683,141,39.5,5603719681,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332061,232,1,1,30,57,7neuneh44n9rtsfsh6r0sb9no,0,50.4,80.3,2025-03-29T00:38:34.178Z,2025-03-29T00:38:35Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5603719667,56,Center,5603719677,1,,5603719671,141,44.0,5603719673,212,42.7,5603719669,140,83.6,5603719665,155,,5603719675,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332069,275,12,1,30,58,aj8ytsr2ap33tod0hd8ofzaw9,1,16.2,52.5,2025-03-29T00:38:35.193Z,2025-03-29T00:38:48Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603719763,15,,5603719715,212,17.1,5603719713,141,53.3,5603719711,140,32.5,5603719709,56,Back,5603719717,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332105,233,1,1,31,0,7neuneh44n9rtsfsh6r0sb9no,1,74.7,47.5,2025-03-29T00:38:36.737Z,2025-03-29T00:38:41Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5603719909,140,77.7,5603719907,56,Center,5603719915,213,4.90,5603719913,212,16.5,5603719911,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332117,234,1,1,31,5,7neuneh44n9rtsfsh6r0sb9no,1,77.9,8.2,2025-03-29T00:38:41.362Z,2025-03-29T00:38:45Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603720005,213,2.64,5603719999,140,64.6,5603720003,212,15.9,5603720001,141,19.4,5603719997,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332141,235,1,1,31,8,7neuneh44n9rtsfsh6r0sb9no,0,70.7,18.6,2025-03-29T00:38:45.227Z,2025-03-29T00:38:48Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603720155,212,56.0,5603720145,2,,5603720147,155,,5603720157,213,0.95,5603720151,140,100.0,5603720153,141,85.6,5603720149,56,Left,5603720159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332213,236,5,1,31,11,7neuneh44n9rtsfsh6r0sb9no,0,101.4,83.2,2025-03-29T00:38:47.920Z,2025-03-29T01:07:48Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603720739,233,276,5603720585,346,,5603720583,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332241,276,5,1,31,11,aj8ytsr2ap33tod0hd8ofzaw9,1,-1.4,16.8,2025-03-29T00:38:47.920Z,2025-03-29T01:07:48Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603720711,346,,5603720721,233,236,5603720709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332257,277,1,1,31,32,aj8ytsr2ap33tod0hd8ofzaw9,1,4.2,44.0,2025-03-29T00:39:08.521Z,2025-03-29T00:39:10Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5603720765,56,Back,5603720777,237,,5603720767,140,7.7,5603720771,212,10.7,5603720773,213,5.06,5603720769,141,29.2,5603720763,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332267,278,1,1,31,33,aj8ytsr2ap33tod0hd8ofzaw9,1,7.7,29.2,2025-03-29T00:39:09.922Z,2025-03-29T00:39:13Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603720865,212,20.7,5603720863,141,7.7,5603720861,140,21.6,5603720867,213,5.50,5603720859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332293,279,1,1,31,36,aj8ytsr2ap33tod0hd8ofzaw9,0,21.6,7.7,2025-03-29T00:39:13.192Z,2025-03-29T00:39:17Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5603720989,140,57.5,5603720995,213,0.24,5603720987,56,Center,5603720997,1,,5603720985,157,,5603720993,212,38.8,5603720991,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332301,237,44,1,31,37,7neuneh44n9rtsfsh6r0sb9no,1,42.1,76.0,2025-03-29T00:39:14.254Z,2025-03-29T01:10:40Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603721053,233,280,5603721017,56,Back,5603721021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332295,280,44,1,31,37,aj8ytsr2ap33tod0hd8ofzaw9,0,57.9,24.0,2025-03-29T00:39:14.255Z,2025-03-29T01:10:42Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603721057,233,237,5603721003,56,Center,5603721005,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332319,238,1,1,31,38,7neuneh44n9rtsfsh6r0sb9no,1,41.5,71.4,2025-03-29T00:39:15.066Z,2025-03-29T01:10:45Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603721113,213,0.49,5603721111,212,9.4,5603721107,140,49.4,5603721109,141,77.9,5603721103,3,,5603721105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332325,239,1,1,31,38,7neuneh44n9rtsfsh6r0sb9no,0,65.7,78.1,2025-03-29T00:39:15.302Z,2025-03-29T01:11:26Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603721135,56,Left,5603788705,140,67.7,5603788925,233,396,5603788709,212,2.2,5603788929,286,,5603788711,213,0.25,5603788923,236,,5603788707,141,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792340677,396,74,1,31,39,aj8ytsr2ap33tod0hd8ofzaw9,1,41.3,16.2,2025-03-29T00:39:15.303Z,2025-03-29T01:11:26Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5603788951,233,239,5603768229,56,Back,5603788907,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332341,240,4,1,31,44,7neuneh44n9rtsfsh6r0sb9no,1,55.6,75.8,2025-03-29T00:39:21.202Z,2025-03-29T01:07:03Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603721259,13,,5603721267,286,,5603721263,152,,5603721261,56,Center,5603721317,233,281,5603721265,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332343,281,4,1,31,44,aj8ytsr2ap33tod0hd8ofzaw9,0,44.4,24.2,2025-03-29T00:39:21.203Z,2025-03-29T01:07:04Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5603721335,233,240,5603721295,56,Back,5603721297,152,,5603721301,285,,5603721293,13,,5603721513,55,282,5603721299,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332381,282,17,1,31,51,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-29T00:39:27.312Z,2025-03-29T00:39:32Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5603721507,55,281,5603721475,13,243,5603721471,31,,5603721473,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332599,242,1,1,32,40,7neuneh44n9rtsfsh6r0sb9no,1,54.2,74.1,2025-03-29T00:40:17.153Z,2025-03-29T01:03:38Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603722623,5,,5603722637,213,5.67,5603722629,56,Center,5603722627,152,,5603722639,1,,5603722633,141,31.3,5603722631,140,93.3,5603722625,155,,5603722635,212,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332603,243,44,1,32,41,7neuneh44n9rtsfsh6r0sb9no,1,91.7,35.0,2025-03-29T00:40:18.078Z,2025-03-29T01:07:18Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603722657,286,,5603722717,233,284,5603722655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332585,284,44,1,32,41,aj8ytsr2ap33tod0hd8ofzaw9,0,8.3,65.0,2025-03-29T00:40:18.079Z,2025-03-29T01:07:19Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603722545,56,Back,5603722731,233,243,5603722547,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332611,244,1,1,32,42,7neuneh44n9rtsfsh6r0sb9no,0,93.2,29.1,2025-03-29T00:40:19.016Z,2025-03-29T01:07:43Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5603722691,140,92.8,5603722693,141,35.2,5603722697,213,1.67,5603722687,3,,5603722695,212,4.2,5603722689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332649,285,12,1,32,45,aj8ytsr2ap33tod0hd8ofzaw9,1,5.8,46.4,2025-03-29T00:40:21.863Z,2025-03-29T00:40:25Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603722879,213,0.36,5603722875,141,65.7,5603722873,140,38.7,5603722871,56,Back,5603722877,212,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332639,245,1,1,32,46,7neuneh44n9rtsfsh6r0sb9no,0,58.6,25.6,2025-03-29T00:40:23.193Z,2025-03-29T00:40:24Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5603722825,56,Center,5603722829,141,41.6,5603722823,3,,5603722833,213,0.40,5603722831,212,28.2,5603722827,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332651,286,12,1,32,49,aj8ytsr2ap33tod0hd8ofzaw9,1,10.2,57.5,2025-03-29T00:40:25.807Z,2025-03-29T00:40:30Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603722885,56,Back,5603722909,15,,5603722891,212,27.5,5603722893,213,6.06,5603722889,141,48.4,5603722887,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332675,246,1,1,32,52,7neuneh44n9rtsfsh6r0sb9no,1,60.8,52.2,2025-03-29T00:40:29.065Z,2025-03-29T00:40:30Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603723041,213,0.71,5603723025,3,,5603723039,212,4.3,5603723033,140,63.9,5603723037,141,56.3,5603723029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332679,247,44,1,32,53,7neuneh44n9rtsfsh6r0sb9no,1,67.4,53.9,2025-03-29T00:40:29.863Z,2025-03-29T01:07:19Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603723073,233,287,5603723055,286,,5603723053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332669,287,44,1,32,53,aj8ytsr2ap33tod0hd8ofzaw9,0,32.6,46.1,2025-03-29T00:40:29.864Z,2025-03-29T01:07:19Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603722999,285,,5603723077,233,247,5603722997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332685,248,1,1,32,54,7neuneh44n9rtsfsh6r0sb9no,0,63.9,56.3,2025-03-29T00:40:30.776Z,2025-03-29T00:40:32Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603723093,3,,5603723099,140,85.8,5603723097,56,Center,5603723105,213,6.13,5603723095,168,,5603723101,141,51.2,5603723103,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332719,288,12,1,32,57,aj8ytsr2ap33tod0hd8ofzaw9,1,12.2,50.0,2025-03-29T00:40:33.951Z,2025-03-29T00:40:37Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603723327,212,39.6,5603723321,56,Back,5603723325,141,23.4,5603723323,140,45.7,5603723329,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332721,249,1,1,33,0,7neuneh44n9rtsfsh6r0sb9no,0,56.4,75.0,2025-03-29T00:40:36.888Z,2025-03-29T00:40:37Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603723335,140,64.6,5603723333,56,Center,5603723331,3,,5603723341,213,6.01,5603723339,212,9.0,5603723337,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332729,289,1,1,33,1,aj8ytsr2ap33tod0hd8ofzaw9,0,28.7,34.8,2025-03-29T00:40:37.423Z,2025-03-29T00:40:40Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603723397,1,,5603723385,3,,5603723393,212,36.4,5603723391,141,30.3,5603723389,140,63.2,5603723395,213,6.20,5603723387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332791,250,12,1,33,5,7neuneh44n9rtsfsh6r0sb9no,1,26.0,65.2,2025-03-29T00:40:41.785Z,2025-03-29T00:40:47Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603723635,212,16.3,5603723633,141,89.1,5603723631,140,24.6,5603723637,213,1.66,5603723629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332781,291,1,1,33,9,aj8ytsr2ap33tod0hd8ofzaw9,0,85.9,8.8,2025-03-29T00:40:46.047Z,2025-03-29T00:40:48Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603723667,286,,5603723615,212,3.8,5603723661,236,,5603723663,233,251,5603723595,2,,5603723603,56,Right,5603723611,141,14.0,5603723607,140,87.1,5603723619,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332795,251,12,1,33,9,7neuneh44n9rtsfsh6r0sb9no,1,11.2,85.3,2025-03-29T00:40:46.147Z,2025-03-29T00:40:49Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603723645,185,,5603723647,56,Back,5603723687,233,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332799,252,6,1,33,12,7neuneh44n9rtsfsh6r0sb9no,0,11.9,85.6,2025-03-29T00:40:48.928Z,2025-03-29T00:40:53Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603723707,73,,5603723759,233,292,5603723705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792332801,292,6,1,33,12,aj8ytsr2ap33tod0hd8ofzaw9,1,88.1,14.4,2025-03-29T00:40:48.928Z,2025-03-29T01:07:23Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5603723741,233,252,5603723731,56,Right,5603723733,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333037,294,1,1,33,47,aj8ytsr2ap33tod0hd8ofzaw9,0,99.5,0.5,2025-03-29T00:41:23.983Z,2025-03-29T00:41:28Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603724975,213,1.79,5603724965,224,,5603724977,1,,5603724967,56,Center,5603724959,2,,5603724971,141,54.0,5603724973,212,37.2,5603724969,140,91.9,5603724961,6,,5603724963,155,,,,,,,,,,,,,,,,,,,,,,,,,
2792333039,253,44,1,33,50,7neuneh44n9rtsfsh6r0sb9no,1,8.1,45.2,2025-03-29T00:41:27.135Z,2025-03-29T01:07:20Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603724989,56,Back,5603724991,285,,5603725019,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333041,295,44,1,33,50,aj8ytsr2ap33tod0hd8ofzaw9,0,91.9,54.8,2025-03-29T00:41:27.136Z,2025-03-29T01:07:20Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5603724995,286,,5603725125,233,253,5603724993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333043,254,12,1,33,51,7neuneh44n9rtsfsh6r0sb9no,1,8.8,38.5,2025-03-29T00:41:27.791Z,2025-03-29T00:41:32Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603725001,56,Back,5603725005,141,20.3,5603725003,140,13.8,5603725009,213,5.11,5603725007,212,13.4,5603725011,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333087,255,1,1,33,55,7neuneh44n9rtsfsh6r0sb9no,0,14.9,15.5,2025-03-29T00:41:32.144Z,2025-03-29T00:41:33Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603725221,141,15.3,5603725225,213,6.28,5603725223,212,22.9,5603725219,140,36.7,5603725217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333109,296,1,1,33,56,aj8ytsr2ap33tod0hd8ofzaw9,1,66.2,83.0,2025-03-29T00:41:32.974Z,2025-03-29T00:41:35Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603725325,140,70.4,5603725323,56,Center,5603725329,212,6.1,5603725327,141,76.9,5603725331,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333111,297,50,1,33,58,aj8ytsr2ap33tod0hd8ofzaw9,1,67.8,78.4,2025-03-29T00:41:34.935Z,2025-03-29T00:41:39Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603725337,286,,5603725363,233,256,5603725335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333113,256,7,1,33,58,7neuneh44n9rtsfsh6r0sb9no,0,32.2,21.6,2025-03-29T00:41:34.936Z,2025-03-29T00:42:46Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5603725341,285,,5603725339,56,Back,5603725355,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333169,298,1,1,34,3,aj8ytsr2ap33tod0hd8ofzaw9,1,36.9,71.2,2025-03-29T00:41:40.279Z,2025-03-29T00:41:46Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603725651,212,26.5,5603725653,213,4.44,5603725649,141,33.7,5603725647,140,30.2,5603725645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333179,299,1,1,34,9,aj8ytsr2ap33tod0hd8ofzaw9,1,32.8,35.5,2025-03-29T00:41:45.830Z,2025-03-29T00:41:48Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603725707,212,19.6,5603725709,213,5.14,5603725705,141,9.2,5603725703,140,40.5,5603725701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333193,300,1,1,34,12,aj8ytsr2ap33tod0hd8ofzaw9,0,40.5,9.2,2025-03-29T00:41:48.303Z,2025-03-29T00:47:23Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603725797,212,32.0,5603725789,155,,5603725799,213,0.27,5603725801,1,,5603725793,140,69.9,5603725795,141,21.6,5603725791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333203,257,1,1,34,14,7neuneh44n9rtsfsh6r0sb9no,1,26.7,87.5,2025-03-29T00:41:50.518Z,2025-03-29T00:41:52Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5603725869,3,,5603725873,140,41.9,5603725871,56,Back,5603725879,213,5.76,5603725877,212,18.4,5603725875,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333217,259,1,1,34,15,7neuneh44n9rtsfsh6r0sb9no,1,43.0,73.2,2025-03-29T00:41:52.115Z,2025-03-29T00:41:55Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5603725965,140,39.4,5603725967,141,65.7,5603725963,56,Back,5603725971,213,4.07,5603725969,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333223,260,1,1,34,18,7neuneh44n9rtsfsh6r0sb9no,0,39.4,65.7,2025-03-29T00:41:54.954Z,2025-03-29T00:41:55Z,9r38gjqqpwb3jue2rna0nwdsl,J. Portillo,,,5603725997,213,0.26,5603725991,140,71.0,5603725993,141,78.8,5603725999,1,,5603725989,56,Center,5603725995,212,34.4,5603725987,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333237,301,1,1,34,19,aj8ytsr2ap33tod0hd8ofzaw9,1,25.2,33.7,2025-03-29T00:41:55.671Z,2025-03-29T00:41:58Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5603726085,141,19.2,5603726081,56,Back,5603726083,140,32.6,5603726089,213,5.38,5603726087,212,12.6,5603726079,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333247,302,1,1,34,21,aj8ytsr2ap33tod0hd8ofzaw9,1,32.6,19.2,2025-03-29T00:41:57.824Z,2025-03-29T00:41:59Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603726157,213,5.37,5603726153,212,8.8,5603726141,56,Back,5603726145,140,37.7,5603726149,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333281,303,1,1,34,22,aj8ytsr2ap33tod0hd8ofzaw9,1,37.7,8.9,2025-03-29T00:41:59.011Z,2025-03-29T00:42:02Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5603726359,141,17.3,5603726353,56,Back,5603726361,212,5.8,5603726363,213,1.41,5603726357,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333303,304,1,1,34,26,aj8ytsr2ap33tod0hd8ofzaw9,1,41.9,23.6,2025-03-29T00:42:02.758Z,2025-03-29T00:42:06Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5603726509,213,1.02,5603726505,141,54.2,5603726503,140,54.1,5603726501,56,Center,5603726507,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333319,305,1,1,34,30,aj8ytsr2ap33tod0hd8ofzaw9,1,54.1,54.2,2025-03-29T00:42:06.383Z,2025-03-29T00:42:09Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5603726619,140,61.1,5603726625,213,1.26,5603726623,212,24.0,5603726621,141,87.8,5603726617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333337,306,1,1,34,33,aj8ytsr2ap33tod0hd8ofzaw9,1,60.6,88.1,2025-03-29T00:42:09.703Z,2025-03-29T00:42:12Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5603726717,141,73.6,5603726721,213,3.46,5603726711,56,Back,5603726713,140,32.2,5603726719,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333359,307,1,1,34,36,aj8ytsr2ap33tod0hd8ofzaw9,1,32.2,73.6,2025-03-29T00:42:12.566Z,2025-03-29T00:42:14Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5603726825,140,30.0,5603726829,212,16.6,5603726823,56,Back,5603726831,213,4.57,5603726827,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333377,308,1,1,34,38,aj8ytsr2ap33tod0hd8ofzaw9,1,30.9,51.0,2025-03-29T00:42:14.614Z,2025-03-29T00:42:19Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5603726931,213,3.20,5603726927,141,48.8,5603726929,212,24.5,5603726923,56,Back,5603726925,140,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333419,309,1,1,34,42,aj8ytsr2ap33tod0hd8ofzaw9,1,8.0,49.1,2025-03-29T00:42:19.110Z,2025-03-29T00:42:23Z,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,,,5603727173,212,38.3,5603727171,141,13.5,5603727169,140,36.3,5603727163,157,,5603727177,1,,5603727167,56,Back,5603727175,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792333435,310,1,1,34,46,aj8ytsr2ap33tod0hd8ofzaw9,1,36.3,13.5,2025-03-29T00:42:23.158Z,2025-03-29T00:42:24Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5603727255,140,60.7,5603727263,213,6.24,5603727261,212,25.6,5603727247,3,,5603727259,141,11.7,5603727249,168,,5603727251,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
