id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2812977941,202,1,1,20,0,kfq8fhwnmycbtad1u0fyefx0,1,33.2,27.1,2025-05-10T20:26:23.887Z,2025-05-10T20:26:26Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717390583,56,Back,5717390589,212,12.7,5717390585,140,26.0,5717390587,141,42.1,5717390591,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812977987,203,1,1,20,3,kfq8fhwnmycbtad1u0fyefx0,1,26.0,42.8,2025-05-10T20:26:26.424Z,2025-05-10T20:26:29Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717390847,212,16.5,5717390841,56,Back,5717390843,140,24.1,5717390845,141,66.9,5717390849,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978053,204,1,1,20,6,kfq8fhwnmycbtad1u0fyefx0,1,24.0,66.9,2025-05-10T20:26:29.368Z,2025-05-10T20:26:33Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717391261,56,Back,5717391267,212,15.2,5717391263,140,38.4,5717391265,141,64.6,5717391269,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978115,205,1,1,20,10,kfq8fhwnmycbtad1u0fyefx0,1,33.9,67.6,2025-05-10T20:26:33.343Z,2025-05-10T20:26:35Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717391625,141,52.5,5717391629,213,4.00,5717391627,212,13.5,5717391623,140,25.5,5717391621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978193,206,1,1,20,12,kfq8fhwnmycbtad1u0fyefx0,1,29.3,52.4,2025-05-10T20:26:35.735Z,2025-05-10T20:26:42Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717392153,213,4.57,5717392143,141,27.9,5717392139,140,27.1,5717392137,56,Back,5717392149,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978279,207,1,1,20,18,kfq8fhwnmycbtad1u0fyefx0,1,31.1,30.3,2025-05-10T20:26:42.024Z,2025-05-10T20:26:47Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717392735,213,2.41,5717392727,56,Back,5717392729,140,16.6,5717392733,212,20.4,5717392731,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978317,208,1,1,20,23,kfq8fhwnmycbtad1u0fyefx0,1,17.0,51.5,2025-05-10T20:26:46.919Z,2025-05-10T20:26:49Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5717392973,56,Back,5717392977,141,67.0,5717392981,213,1.01,5717392979,212,12.4,5717392975,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978369,209,1,1,20,25,kfq8fhwnmycbtad1u0fyefx0,1,23.3,67.0,2025-05-10T20:26:49.063Z,2025-05-10T20:26:52Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5717393303,213,4.69,5717393297,140,22.8,5717393301,212,27.1,5717393295,56,Back,5717393299,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978411,210,1,1,20,29,kfq8fhwnmycbtad1u0fyefx0,1,23.3,25.8,2025-05-10T20:26:52.639Z,2025-05-10T20:26:55Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717393561,56,Back,5717393567,212,15.2,5717393563,140,31.3,5717393569,213,5.30,5717393565,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978461,211,1,1,20,32,kfq8fhwnmycbtad1u0fyefx0,1,31.3,7.4,2025-05-10T20:26:55.471Z,2025-05-10T20:26:58Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717393819,56,Back,5717393823,141,23.3,5717393827,213,0.81,5717393821,140,41.1,5717393825,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978485,212,1,1,20,34,kfq8fhwnmycbtad1u0fyefx0,0,41.1,23.3,2025-05-10T20:26:58.191Z,2025-05-10T20:26:59Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717393945,141,10.7,5717393949,213,5.82,5717393941,56,Right,5717393947,212,19.3,5717393943,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978569,190,61,1,20,35,daicfonrbj124lu2la2rctxck,0,44.4,96.6,2025-05-10T20:26:59.062Z,2025-05-10T20:27:08Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717394445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978557,189,5,1,20,38,daicfonrbj124lu2la2rctxck,0,45.0,101.5,2025-05-10T20:27:02.093Z,2025-05-10T22:11:26Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717394393,56,Back,5717394475,233,213,5717394395,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978535,213,5,1,20,38,kfq8fhwnmycbtad1u0fyefx0,1,55.0,-1.5,2025-05-10T20:27:02.093Z,2025-05-10T22:11:25Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717394529,233,189,5717394271,56,Right,5717394277,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978833,214,1,1,20,54,kfq8fhwnmycbtad1u0fyefx0,1,56.0,0.0,2025-05-10T20:27:17.399Z,2025-05-10T20:27:20Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717395837,212,21.8,5717395829,56,Right,5717395845,1,,5717395827,107,,5717395831,140,72.3,5717395833,141,18.6,5717395841,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978853,215,44,1,20,57,kfq8fhwnmycbtad1u0fyefx0,1,71.2,20.2,2025-05-10T20:27:20.303Z,2025-05-10T22:13:36Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717395971,286,,5717396255,233,191,5717395969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978893,191,44,1,20,57,daicfonrbj124lu2la2rctxck,0,28.8,79.8,2025-05-10T20:27:20.304Z,2025-05-10T22:13:37Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717396195,285,,5717396283,233,215,5717396193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978863,216,61,1,20,57,kfq8fhwnmycbtad1u0fyefx0,0,72.3,18.8,2025-05-10T20:27:21.022Z,2025-05-10T20:27:21Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717396013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978917,192,1,1,20,58,daicfonrbj124lu2la2rctxck,1,29.6,79.0,2025-05-10T20:27:22.214Z,2025-05-10T20:33:20Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717396319,141,71.5,5717396315,140,36.6,5717396333,1,,5717396325,212,8.9,5717396313,56,Back,5717396329,213,5.68,5717396311,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980689,209,61,1,21,0,daicfonrbj124lu2la2rctxck,1,32.2,76.7,2025-05-10T20:27:23.552Z,2025-05-10T20:32:50Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717406725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812978969,217,1,1,21,0,kfq8fhwnmycbtad1u0fyefx0,1,65.2,45.5,2025-05-10T20:27:23.855Z,2025-05-10T20:27:25Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717396587,140,70.1,5717396583,56,Center,5717396597,213,0.34,5717396591,141,48.2,5717396595,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979055,218,1,1,21,2,kfq8fhwnmycbtad1u0fyefx0,1,70.5,48.2,2025-05-10T20:27:25.559Z,2025-05-10T20:27:36Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,1.0,5717397125,56,Left,5717397129,141,83.0,5717397127,140,72.7,5717397131,212,23.8,5717397133,213,1.47,5717397755,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979077,219,15,1,21,6,kfq8fhwnmycbtad1u0fyefx0,1,85.3,70.5,2025-05-10T20:27:30.079Z,2025-05-10T20:27:37Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5717397839,147,50,5717397835,146,99.1,5717397873,233,193,5717397813,79,,5717397229,22,,5717397455,20,,5717397815,29,,5717397817,55,218,5717397231,64,5717397233,56,Center,,5717397825,102,50.4,5717397829,103,27.2,,,,,,,,,,,,,,,,,,
2812979087,193,10,1,21,6,daicfonrbj124lu2la2rctxck,1,3.2,46.9,2025-05-10T20:27:30.179Z,2025-05-10T20:27:38Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5717397935,233,219,5717397289,178,,5717397291,182,,5717397625,177,,5717397293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979429,195,1,1,21,28,daicfonrbj124lu2la2rctxck,1,11.0,39.7,2025-05-10T20:27:51.789Z,2025-05-10T20:27:53Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5717399375,213,5.17,5717399371,141,32.8,5717399367,56,Back,5717399373,212,5.2,5717399365,123,,5717399369,140,13.2,5717399405,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979455,196,1,1,21,30,daicfonrbj124lu2la2rctxck,1,14.5,35.7,2025-05-10T20:27:53.662Z,2025-05-10T20:27:54Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5717399495,212,30.1,5717399489,56,Back,5717399547,189,,5717399497,213,1.45,5717399491,140,17.9,5717399493,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979495,197,1,1,21,32,daicfonrbj124lu2la2rctxck,1,18.1,80.0,2025-05-10T20:27:55.701Z,2025-05-10T20:27:56Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5717399743,141,90.3,5717399747,213,1.00,5717399737,140,22.4,5717399733,56,Back,5717399745,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979531,198,1,1,21,33,daicfonrbj124lu2la2rctxck,0,22.4,90.3,2025-05-10T20:27:56.462Z,2025-05-10T20:27:59Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717400019,212,23.4,5717400015,140,43.6,5717400021,213,5.97,5717400017,141,79.7,5717400013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979627,220,1,1,21,36,kfq8fhwnmycbtad1u0fyefx0,0,54.6,28.9,2025-05-10T20:27:59.383Z,2025-05-10T20:29:21Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717400571,213,5.50,5717400567,141,15.2,5717400563,56,Right,5717400565,140,63.5,5717400569,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979581,199,4,1,21,38,daicfonrbj124lu2la2rctxck,1,36.5,88.4,2025-05-10T20:28:01.565Z,2025-05-10T22:11:00Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717400613,152,,5717400611,56,Back,5717400609,295,,5717400863,233,221,5717400615,286,,5717400607,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979633,221,4,1,21,38,kfq8fhwnmycbtad1u0fyefx0,0,63.5,11.6,2025-05-10T20:28:01.566Z,2025-05-10T22:11:00Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5717400815,56,Right,5717400819,285,,5717400813,295,,5717400905,233,199,5717400811,13,,5717400817,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979727,200,1,1,21,42,daicfonrbj124lu2la2rctxck,1,36.8,93.0,2025-05-10T20:28:05.493Z,2025-05-10T20:28:09Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5717401115,56,Back,5717401119,141,76.0,5717401123,213,5.27,5717401121,212,13.6,5717401117,140,43.7,5717401111,5,,5717401113,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979749,201,1,1,21,45,daicfonrbj124lu2la2rctxck,1,48.2,66.6,2025-05-10T20:28:08.869Z,2025-05-10T20:28:10Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717401257,140,44.9,5717401263,213,4.47,5717401261,212,14.4,5717401255,56,Back,5717401259,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979773,202,1,1,21,47,daicfonrbj124lu2la2rctxck,1,44.5,45.1,2025-05-10T20:28:10.358Z,2025-05-10T20:28:12Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717401415,212,15.3,5717401417,213,4.41,5717401411,140,40.1,5717401409,56,Back,5717401413,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979827,203,1,1,21,48,daicfonrbj124lu2la2rctxck,1,40.0,23.1,2025-05-10T20:28:12.253Z,2025-05-10T20:28:16Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717401759,213,5.84,5717401755,212,22.1,5717401747,140,59.0,5717401751,141,9.2,5717401743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979837,204,61,1,21,52,daicfonrbj124lu2la2rctxck,1,57.7,10.6,2025-05-10T20:28:15.854Z,2025-05-10T20:28:16Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5717401807,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979845,222,83,1,21,53,kfq8fhwnmycbtad1u0fyefx0,0,34.5,76.6,2025-05-10T20:28:16.279Z,2025-05-10T20:28:21Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717402269,399,9txqixk3uycvort3ntzkva1g5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979893,205,1,1,21,54,daicfonrbj124lu2la2rctxck,1,59.3,10.7,2025-05-10T20:28:17.358Z,2025-05-10T20:28:19Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717402063,140,65.4,5717402067,212,7.9,5717402061,56,Right,5717402069,213,0.63,5717402065,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979933,206,1,1,21,55,daicfonrbj124lu2la2rctxck,1,66.3,17.4,2025-05-10T20:28:19.101Z,2025-05-10T20:28:22Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5717402305,213,1.25,5717402301,141,37.1,5717402297,56,Center,5717402303,212,14.1,5717402299,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979935,207,50,1,21,58,daicfonrbj124lu2la2rctxck,1,70.0,39.5,2025-05-10T20:28:21.813Z,2025-05-10T22:12:05Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717402315,286,,5717402527,233,223,5717402313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979957,223,7,1,21,58,kfq8fhwnmycbtad1u0fyefx0,1,30.0,60.5,2025-05-10T20:28:21.814Z,2025-05-10T22:12:04Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5717402445,56,Back,5717402491,233,207,5717402447,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812979993,224,1,1,21,59,kfq8fhwnmycbtad1u0fyefx0,1,32.0,64.3,2025-05-10T20:28:23.128Z,2025-05-10T20:28:25Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717402685,213,1.13,5717402679,140,34.8,5717402683,212,6.9,5717402681,141,73.5,5717402677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980007,225,4,1,22,2,kfq8fhwnmycbtad1u0fyefx0,1,34.5,71.9,2025-05-10T20:28:25.680Z,2025-05-10T22:11:00Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5717402781,13,,5717402783,56,Back,5717402785,152,,5717402789,286,,5717402787,265,,5717403061,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980019,208,4,1,22,2,daicfonrbj124lu2la2rctxck,0,65.5,28.1,2025-05-10T20:28:25.681Z,2025-05-10T22:11:01Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5717403117,233,225,5717403021,265,,5717403019,152,,5717403023,285,,5717403015,13,,5717403017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980643,226,27,1,22,41,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-10T20:29:04.312Z,2025-05-10T20:29:07Z,,,,,5717406485,41,Injury,5717406487,53,6hdas9nshfgbjhj91y3ob8b11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980665,227,28,1,22,45,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-10T20:29:08.303Z,2025-05-10T20:29:08Z,,,,,5717406575,55,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980855,211,28,1,22,57,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-10T20:29:21.038Z,2025-05-10T20:29:21Z,,,,,5717407651,55,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980893,228,43,1,22,59,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-10T20:29:22.695Z,2025-05-10T20:30:05Z,,,,,5717411953,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980967,229,1,1,23,2,kfq8fhwnmycbtad1u0fyefx0,1,36.2,58.2,2025-05-10T20:29:25.703Z,2025-05-10T20:30:17Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717412169,5,,5717412171,152,,5717408291,212,29.0,5717413025,189,,5717408287,141,90.6,5717408295,213,0.86,5717408283,140,54.1,5717408281,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980973,230,1,1,23,2,kfq8fhwnmycbtad1u0fyefx0,0,54.1,91.1,2025-05-10T20:29:26.166Z,2025-05-10T20:29:29Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717408335,212,2.0,5717408337,213,0.00,5717408329,56,Left,5717408377,236,,5717408383,286,,5717408331,140,56.0,5717408379,233,212,5717408333,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980943,212,74,1,23,2,daicfonrbj124lu2la2rctxck,1,40.2,3.2,2025-05-10T20:29:26.167Z,2025-05-10T20:29:29Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5717408131,56,Back,5717408133,285,,5717408455,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812980959,213,5,1,23,3,daicfonrbj124lu2la2rctxck,0,42.1,-1.6,2025-05-10T20:29:26.862Z,2025-05-10T22:11:27Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5717408229,347,,5717408697,233,231,5717408227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981011,231,5,1,23,3,kfq8fhwnmycbtad1u0fyefx0,1,57.9,101.6,2025-05-10T20:29:26.862Z,2025-05-10T22:11:26Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717408549,56,Left,5717408553,347,,5717408639,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981053,232,1,1,23,6,kfq8fhwnmycbtad1u0fyefx0,0,57.5,100.0,2025-05-10T20:29:29.430Z,2025-05-10T20:29:31Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5717408803,56,Left,5717408801,107,,5717408813,212,26.9,5717408811,141,79.7,5717408815,213,5.69,5717408807,140,78.7,5717408817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981049,214,12,1,23,7,daicfonrbj124lu2la2rctxck,1,22.2,9.1,2025-05-10T20:29:30.901Z,2025-05-10T20:29:35Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5717408779,140,25.2,5717408785,213,0.81,5717408831,15,,5717408777,56,Back,5717408781,141,14.0,5717408783,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981141,233,1,1,23,9,kfq8fhwnmycbtad1u0fyefx0,1,77.8,78.4,2025-05-10T20:29:32.927Z,2025-05-10T20:29:36Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5717409355,141,86.3,5717409359,213,1.27,5717409357,212,5.6,5717409353,140,79.4,5717409351,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981125,215,83,1,23,11,daicfonrbj124lu2la2rctxck,0,20.1,7.3,2025-05-10T20:29:35.199Z,2025-05-10T20:30:02Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717409569,399,2m28wyud6xi78nt8e92p9keay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981169,234,1,1,23,13,kfq8fhwnmycbtad1u0fyefx0,1,73.3,87.1,2025-05-10T20:29:36.687Z,2025-05-10T20:29:39Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5717409529,213,3.77,5717409517,56,Center,5717409521,141,72.0,5717409519,140,59.9,5717409523,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981311,235,1,1,23,16,kfq8fhwnmycbtad1u0fyefx0,1,61.6,71.7,2025-05-10T20:29:39.862Z,2025-05-10T20:29:48Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5717410413,140,71.0,5717410421,213,0.42,5717410407,56,Center,5717410419,212,10.8,5717410417,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981201,216,83,1,23,18,daicfonrbj124lu2la2rctxck,0,28.3,8.2,2025-05-10T20:29:41.726Z,2025-05-10T20:30:04Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717410535,399,2m28wyud6xi78nt8e92p9keay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981319,236,4,1,23,24,kfq8fhwnmycbtad1u0fyefx0,1,87.5,86.1,2025-05-10T20:29:48.199Z,2025-05-10T22:44:20Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5717410495,286,,5717410981,233,217,5717896967,265,,5717410489,56,Left,5717410491,152,,5717410487,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981333,217,4,1,23,24,daicfonrbj124lu2la2rctxck,0,12.5,13.9,2025-05-10T20:29:48.200Z,2025-05-10T22:44:15Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5717410941,152,,5717896779,265,,5717410931,13,,5717411027,233,236,5717410939,56,Back,5717410945,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812981959,237,1,1,24,5,kfq8fhwnmycbtad1u0fyefx0,0,85.8,89.4,2025-05-10T20:30:28.472Z,2025-05-10T20:30:30Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,,5717414291,155,,5717414293,152,,5717414287,2,,5717414289,5,,5717414297,140,90.0,5717414303,213,4.90,5717414301,212,23.3,5717414299,141,55.8,5717414295,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2812981995,218,12,1,24,8,daicfonrbj124lu2la2rctxck,1,9.9,41.9,2025-05-10T20:30:31.973Z,2025-05-10T20:30:33Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717414559,15,,5717414537,212,17.7,5717414535,141,37.6,5717414539,213,6.12,5717414533,140,26.5,5717414531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812982031,238,13,1,24,9,kfq8fhwnmycbtad1u0fyefx0,1,75.5,57.6,2025-05-10T20:30:33.030Z,2025-05-10T22:26:26Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717415483,458,,5717415481,215,,5717415487,231,51.3,5717415485,230,97.8,5717415477,102,40.2,5717414675,56,Center,5717415479,103,66.7,5717415475,81,,5717414673,18,5717415111,24,,,5717415113,20,,,,,,,,,,,,,,,,,,,,,,
2812982205,219,5,1,24,11,daicfonrbj124lu2la2rctxck,1,-1.0,58.2,2025-05-10T20:30:34.847Z,2025-05-10T22:11:27Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5717415531,346,,5717415529,56,Back,5717415567,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812982115,239,5,1,24,11,kfq8fhwnmycbtad1u0fyefx0,0,101.0,41.8,2025-05-10T20:30:34.847Z,2025-05-10T22:11:28Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5717415623,233,219,5717415081,56,Center,5717415083,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812982657,220,1,1,24,44,daicfonrbj124lu2la2rctxck,1,3.4,50.4,2025-05-10T20:31:07.374Z,2025-05-10T20:31:08Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5717418173,56,Back,5717418187,74,,5717418171,124,,5717418175,140,45.6,5717418179,212,46.1,5717418183,1,,5717418181,213,6.00,5717418177,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
