id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800397577,177,1,1,20,32,b1rpb2ox52uxcmjrsnqd95pk5,0,80.5,10.2,2025-04-13T02:29:34.078Z,2025-04-13T02:29:34Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5647980369,140,79.3,5647980367,56,Right,5647980373,141,13.6,5647980379,213,2.07,5647980377,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397585,168,8,1,20,33,2iwybwokic7nmr1t33abdbjoq,1,8.3,95.7,2025-04-13T02:29:35.006Z,2025-04-13T02:29:35Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647980397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397589,169,1,1,20,34,2iwybwokic7nmr1t33abdbjoq,0,19.4,83.0,2025-04-13T02:29:35.951Z,2025-04-13T02:29:42Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647980405,56,Back,5647980411,212,7.9,5647980413,213,0.09,5647980415,1,,5647980407,140,26.9,5647980409,141,84.0,5647980403,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397611,178,1,1,20,36,b1rpb2ox52uxcmjrsnqd95pk5,1,69.7,28.5,2025-04-13T02:29:38.606Z,2025-04-13T02:29:41Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647980521,212,19.8,5647980519,141,6.9,5647980515,140,82.3,5647980523,213,5.45,5647980511,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397625,179,1,1,20,39,b1rpb2ox52uxcmjrsnqd95pk5,0,89.3,12.6,2025-04-13T02:29:41.222Z,2025-04-13T02:29:48Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5647980585,56,Center,5647980593,213,1.63,5647980591,212,28.2,5647980581,2,,5647980583,155,,5647980587,140,87.8,5647980589,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397629,180,43,1,20,40,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-13T02:29:42.919Z,2025-04-13T02:29:46Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5647980611,250,0,5647980639,144,39,5647980605,56,Center,5647980603,17,0,5647980601,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397747,170,12,1,20,42,2iwybwokic7nmr1t33abdbjoq,1,8.6,63.2,2025-04-13T02:29:44.911Z,2025-04-13T02:30:00Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5647981155,140,37.5,5647981159,212,30.4,5647981157,141,66.9,5647981161,213,0.08,5647981153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397679,181,1,1,20,49,b1rpb2ox52uxcmjrsnqd95pk5,1,51.4,37.5,2025-04-13T02:29:51.005Z,2025-04-13T03:04:43Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5647980833,140,57.5,5647980839,213,0.55,5647980837,212,7.5,5647980831,56,Center,5647980835,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397683,182,43,1,20,50,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-13T02:29:52.727Z,2025-04-13T02:29:59Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647981079,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397697,183,1,1,20,51,b1rpb2ox52uxcmjrsnqd95pk5,1,57.5,43.3,2025-04-13T02:29:52.990Z,2025-04-13T02:29:54Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647980913,140,42.2,5647980919,213,2.39,5647980917,212,22.0,5647980911,56,Back,5647980915,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397751,184,1,1,20,52,b1rpb2ox52uxcmjrsnqd95pk5,1,42.2,65.5,2025-04-13T02:29:54.822Z,2025-04-13T02:30:00Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5647981175,140,77.5,5647981183,1,,5647981181,213,5.57,5647981171,155,,5647981173,56,Right,5647981179,212,49.1,5647981177,141,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397753,171,83,1,20,58,2iwybwokic7nmr1t33abdbjoq,0,22.0,89.9,2025-04-13T02:30:00.463Z,2025-04-13T02:30:06Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5647981363,399,7jizpx7yu2zxvcrnf9z4408vd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397779,185,1,1,21,2,b1rpb2ox52uxcmjrsnqd95pk5,1,68.6,16.3,2025-04-13T02:30:04.206Z,2025-04-13T02:30:05Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5647981305,140,50.5,5647981311,213,3.21,5647981309,212,19.0,5647981307,141,14.4,5647981303,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397791,186,1,1,21,3,b1rpb2ox52uxcmjrsnqd95pk5,1,56.2,16.9,2025-04-13T02:30:05.438Z,2025-04-13T02:30:07Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5647981379,212,27.0,5647981377,141,45.6,5647981373,140,38.4,5647981381,213,2.33,5647981369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397811,187,1,1,21,5,b1rpb2ox52uxcmjrsnqd95pk5,1,38.4,45.6,2025-04-13T02:30:07.038Z,2025-04-13T02:30:11Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5647981513,140,37.1,5647981519,213,1.64,5647981517,212,19.7,5647981511,56,Back,5647981515,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397819,188,1,1,21,9,b1rpb2ox52uxcmjrsnqd95pk5,1,54.1,76.5,2025-04-13T02:30:11.366Z,2025-04-13T02:30:14Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5647981575,212,25.1,5647981569,56,Center,5647981571,140,75.5,5647981573,141,60.0,5647981577,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397823,189,1,1,21,12,b1rpb2ox52uxcmjrsnqd95pk5,1,72.2,69.6,2025-04-13T02:30:14.774Z,2025-04-13T02:30:15Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5647981617,156,,5647981593,56,Center,5647981597,141,75.7,5647981599,212,10.6,5647981595,140,62.9,5647981601,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397845,190,1,1,21,14,b1rpb2ox52uxcmjrsnqd95pk5,1,62.5,75.6,2025-04-13T02:30:16.646Z,2025-04-13T02:30:20Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5647981763,140,69.1,5647981767,212,14.2,5647981769,213,1.06,5647981761,56,Left,5647981765,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397857,191,1,1,21,18,b1rpb2ox52uxcmjrsnqd95pk5,1,71.6,81.0,2025-04-13T02:30:20.774Z,2025-04-13T02:30:23Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5647981837,140,61.4,5647981839,141,87.3,5647981843,213,2.76,5647981835,56,Left,5647981841,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397873,192,1,1,21,21,b1rpb2ox52uxcmjrsnqd95pk5,0,61.4,87.3,2025-04-13T02:30:23.374Z,2025-04-13T02:30:24Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5647981909,2,,5647981915,140,86.7,5647981921,213,5.83,5647981917,141,68.5,5647981919,212,29.5,5647981913,56,Center,5647981911,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397883,172,12,1,21,24,2iwybwokic7nmr1t33abdbjoq,1,9.2,49.6,2025-04-13T02:30:26.518Z,2025-04-13T02:30:28Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647982005,15,,5647982027,167,,5647981981,212,35.5,5647981977,140,15.9,5647981979,141,0.0,5647981975,56,Back,5647981983,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397891,173,5,1,21,25,2iwybwokic7nmr1t33abdbjoq,0,19.3,-1.0,2025-04-13T02:30:27.590Z,2025-04-13T02:30:42Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647982023,347,,5647982427,233,193,5647982021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397959,193,5,1,21,28,b1rpb2ox52uxcmjrsnqd95pk5,1,82.4,101.3,2025-04-13T02:30:30.671Z,2025-04-13T02:30:42Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5647982411,56,Left,5647982415,233,173,5647982413,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397973,194,1,1,21,38,b1rpb2ox52uxcmjrsnqd95pk5,1,77.1,100.0,2025-04-13T02:30:40.926Z,2025-04-13T02:30:44Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5647982481,212,15.9,5647982473,107,,5647982479,141,87.7,5647982477,140,89.4,5647982475,56,Left,5647982483,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397991,195,1,1,21,42,b1rpb2ox52uxcmjrsnqd95pk5,0,89.4,87.7,2025-04-13T02:30:44.493Z,2025-04-13T02:31:17Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5647982563,212,22.7,5647982555,155,,5647982553,2,,5647982561,141,56.7,5647982559,140,97.5,5647982557,56,Center,5647982565,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398025,174,12,1,21,46,2iwybwokic7nmr1t33abdbjoq,1,2.1,50.1,2025-04-13T02:30:48.534Z,2025-04-13T02:30:50Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5647982735,213,2.94,5647982731,141,51.2,5647982757,167,,5647982733,212,3.8,5647982727,56,Back,5647982729,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398033,175,6,1,21,47,2iwybwokic7nmr1t33abdbjoq,0,0.1,48.2,2025-04-13T02:30:48.991Z,2025-04-13T04:33:34Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5647982771,73,,5647982769,56,Back,5647982855,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398017,196,6,1,21,47,b1rpb2ox52uxcmjrsnqd95pk5,1,99.9,51.8,2025-04-13T02:30:48.991Z,2025-04-13T04:33:33Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5647982739,73,,5647982737,56,Center,5647982823,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398225,197,1,1,22,21,b1rpb2ox52uxcmjrsnqd95pk5,0,99.5,99.5,2025-04-13T02:31:23.470Z,2025-04-13T02:40:38Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647983803,140,90.6,5647983809,213,4.34,5647983807,212,25.9,5647983789,2,,5647983795,155,,5647983799,56,Center,5647983797,223,,5647983805,141,63.9,5647983791,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398227,198,43,1,22,26,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-13T02:31:28.094Z,2025-04-13T02:40:36Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5648004407,144,39,5647983825,250,0,5647983815,22,0,5647983817,64,0,5647983819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398251,176,12,1,22,26,2iwybwokic7nmr1t33abdbjoq,1,5.8,45.6,2025-04-13T02:31:28.414Z,2025-04-13T04:31:54Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5648005065,140,0.0,5648005063,167,,5648005069,212,8.6,5648005067,141,40.7,5648005071,213,3.54,5647983977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398261,177,6,1,22,27,2iwybwokic7nmr1t33abdbjoq,0,2.4,41.4,2025-04-13T02:31:29.366Z,2025-04-13T04:33:34Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5647984011,73,,5648005415,233,199,5647984009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398231,199,6,1,22,27,b1rpb2ox52uxcmjrsnqd95pk5,1,97.6,58.6,2025-04-13T02:31:29.366Z,2025-04-13T04:33:34Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5647983871,73,,5647983869,56,Center,5648005393,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398313,200,1,1,22,38,b1rpb2ox52uxcmjrsnqd95pk5,0,99.5,99.5,2025-04-13T02:31:40.877Z,2025-04-13T02:31:43Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647984251,223,,5647984247,6,,5647984249,155,,5647984259,212,27.3,5647984257,141,61.3,5647984253,56,Center,5647984255,140,91.6,5647984245,2,,5647984261,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398321,178,12,1,22,41,2iwybwokic7nmr1t33abdbjoq,1,8.1,48.8,2025-04-13T02:31:43.622Z,2025-04-13T02:31:52Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5647984355,56,Back,5647984363,213,5.56,5647984381,15,,5647984357,140,27.1,5647984359,141,22.9,5647984361,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398347,201,1,1,22,44,b1rpb2ox52uxcmjrsnqd95pk5,1,64.7,72.1,2025-04-13T02:31:46.917Z,2025-04-13T02:40:13Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5647984527,212,16.0,5647984529,213,1.02,5647984523,140,72.7,5647984521,56,Left,5647984525,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398355,202,1,1,22,46,b1rpb2ox52uxcmjrsnqd95pk5,0,72.7,92.1,2025-04-13T02:31:48.325Z,2025-04-13T02:32:51Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647984569,155,,5647984567,2,,5647984571,56,Center,5647984573,140,90.1,5647984577,212,24.9,5647984579,213,5.54,5647984575,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398437,180,1,1,22,53,2iwybwokic7nmr1t33abdbjoq,1,18.7,12.5,2025-04-13T02:31:55.735Z,2025-04-13T02:32:00Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5647984955,212,48.6,5647984959,1,,5647984957,213,0.80,5647984953,141,63.6,5647984951,140,51.0,5647984947,155,,5647984949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398441,181,1,1,22,58,2iwybwokic7nmr1t33abdbjoq,0,58.4,52.2,2025-04-13T02:32:00.350Z,2025-04-13T02:32:01Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5647984975,141,33.2,5647984971,56,Center,5647984973,140,64.6,5647984977,212,14.5,5647984979,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398461,203,12,1,23,0,b1rpb2ox52uxcmjrsnqd95pk5,1,27.7,58.0,2025-04-13T02:32:02.350Z,2025-04-13T02:32:50Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5647985085,140,54.9,5647985083,56,Center,5647985091,213,6.10,5647985089,212,29.0,5647985087,141,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398489,204,1,1,23,4,b1rpb2ox52uxcmjrsnqd95pk5,1,54.9,50.2,2025-04-13T02:32:06.892Z,2025-04-13T02:32:47Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5647985249,213,0.85,5647985247,212,7.6,5647985243,140,59.7,5647985239,168,,5647985241,56,Center,5647985245,141,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398493,205,1,1,23,4,b1rpb2ox52uxcmjrsnqd95pk5,0,62.5,49.5,2025-04-13T02:32:06.950Z,2025-04-13T04:45:53Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5647985265,56,Center,5647987511,212,3.1,5647987513,213,5.14,5647987509,141,45.4,5647987507,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398513,183,1,1,23,5,2iwybwokic7nmr1t33abdbjoq,1,29.4,51.0,2025-04-13T02:32:07.318Z,2025-04-13T02:32:11Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647985345,56,Back,5647985353,213,5.14,5647985351,212,25.9,5647985349,141,16.4,5647985347,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398551,184,1,1,23,9,2iwybwokic7nmr1t33abdbjoq,1,40.4,14.6,2025-04-13T02:32:11.086Z,2025-04-13T03:11:22Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5647985603,212,25.6,5647985597,56,Right,5647985599,140,64.4,5647985601,141,7.7,5647985605,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398573,185,1,1,23,12,2iwybwokic7nmr1t33abdbjoq,1,64.4,7.7,2025-04-13T02:32:14.621Z,2025-04-13T02:32:17Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5647985685,212,18.9,5647985679,56,Back,5647985681,140,49.0,5647985687,213,2.60,5647985683,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398593,186,1,1,23,15,2iwybwokic7nmr1t33abdbjoq,1,49.0,22.1,2025-04-13T02:32:17.687Z,2025-04-13T02:32:19Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5647985783,56,Back,5647985791,213,1.94,5647985789,212,28.2,5647985787,141,60.8,5647985785,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398599,187,1,1,23,17,2iwybwokic7nmr1t33abdbjoq,1,41.0,62.4,2025-04-13T02:32:19.190Z,2025-04-13T02:32:20Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647985823,56,Left,5647985833,213,0.86,5647985827,141,85.1,5647985829,212,20.4,5647985825,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398613,188,1,1,23,18,2iwybwokic7nmr1t33abdbjoq,1,52.7,81.9,2025-04-13T02:32:20.454Z,2025-04-13T02:32:22Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5647985879,140,42.6,5647985877,56,Back,5647985881,141,65.7,5647985885,213,3.95,5647985883,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398639,189,1,1,23,21,2iwybwokic7nmr1t33abdbjoq,1,42.4,60.6,2025-04-13T02:32:23.637Z,2025-04-13T02:32:26Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5647986015,140,42.4,5647986019,212,22.8,5647986017,141,27.1,5647986013,56,Back,5647986021,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398669,190,1,1,23,24,2iwybwokic7nmr1t33abdbjoq,1,42.4,24.5,2025-04-13T02:32:26.061Z,2025-04-13T02:32:29Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5647986159,56,Right,5647986165,212,20.4,5647986163,141,10.3,5647986167,213,5.79,5647986161,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398683,191,1,1,23,27,2iwybwokic7nmr1t33abdbjoq,1,59.6,7.3,2025-04-13T02:32:29.661Z,2025-04-13T02:32:37Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5647986273,4,,5647986245,140,96.8,5647986243,56,Center,5647986247,141,40.9,5647986249,212,45.3,5647986251,213,0.53,5647986451,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398737,192,1,1,23,35,2iwybwokic7nmr1t33abdbjoq,0,96.8,40.9,2025-04-13T02:32:37.461Z,2025-04-13T03:12:23Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5647986473,140,92.4,5647986481,213,2.27,5647986479,212,7.2,5647986475,141,49.0,5647986471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398745,206,4,1,23,36,b1rpb2ox52uxcmjrsnqd95pk5,1,23.8,44.3,2025-04-13T02:32:38.500Z,2025-04-13T04:33:44Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5647986573,265,,5647987485,233,193,5647986571,152,,5647986575,285,,5647986567,13,,5647986569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398901,193,4,1,23,36,2iwybwokic7nmr1t33abdbjoq,0,76.2,55.7,2025-04-13T02:32:38.501Z,2025-04-13T04:33:44Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5647987501,233,206,5647987409,13,,5647987415,265,,5647987417,286,,5647987413,152,,5647987411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398947,207,1,1,24,4,b1rpb2ox52uxcmjrsnqd95pk5,1,25.1,40.3,2025-04-13T02:33:06.140Z,2025-04-13T02:33:09Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5647987663,56,Back,5647987669,212,8.2,5647987667,141,28.2,5647987671,213,4.74,5647987661,152,,5647987659,5,,5647987665,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399005,208,1,1,24,7,b1rpb2ox52uxcmjrsnqd95pk5,1,26.6,28.3,2025-04-13T02:33:09.381Z,2025-04-13T02:33:18Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5647987913,56,Back,5647987917,141,50.5,5647987919,212,15.5,5647987921,213,1.81,5647987915,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399021,209,1,1,24,16,b1rpb2ox52uxcmjrsnqd95pk5,1,15.9,47.5,2025-04-13T02:33:18.645Z,2025-04-13T02:33:20Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5647988009,140,19.7,5647988007,56,Back,5647988015,213,1.36,5647988013,212,18.8,5647988011,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399047,210,1,1,24,18,b1rpb2ox52uxcmjrsnqd95pk5,1,21.5,73.2,2025-04-13T02:33:20.812Z,2025-04-13T02:33:24Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5647988171,56,Back,5647988173,140,14.9,5647988179,213,4.20,5647988177,212,14.2,5647988175,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399075,211,1,1,24,22,b1rpb2ox52uxcmjrsnqd95pk5,1,14.7,49.6,2025-04-13T02:33:24.413Z,2025-04-13T02:33:29Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5647988301,56,Back,5647988303,140,18.2,5647988307,212,19.8,5647988309,213,4.90,5647988305,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399085,212,1,1,24,27,b1rpb2ox52uxcmjrsnqd95pk5,1,23.3,16.5,2025-04-13T02:33:29.028Z,2025-04-13T02:33:31Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5647988353,212,7.8,5647988351,141,20.8,5647988349,140,16.4,5647988355,213,2.76,5647988347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399105,213,1,1,24,29,b1rpb2ox52uxcmjrsnqd95pk5,1,15.9,15.3,2025-04-13T02:33:31.380Z,2025-04-13T02:33:37Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5647988453,140,36.0,5647988459,213,0.80,5647988457,212,30.3,5647988449,155,,5647988451,56,Back,5647988455,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399129,214,1,1,24,34,b1rpb2ox52uxcmjrsnqd95pk5,1,35.3,46.2,2025-04-13T02:33:36.877Z,2025-04-13T02:33:39Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5647988575,212,12.8,5647988569,56,Back,5647988571,140,24.9,5647988573,141,55.9,5647988577,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399143,215,1,1,24,37,b1rpb2ox52uxcmjrsnqd95pk5,1,28.1,57.6,2025-04-13T02:33:39.748Z,2025-04-13T02:33:41Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5647988623,212,17.3,5647988621,141,82.8,5647988617,56,Back,5647988619,140,25.9,5647988625,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399161,216,1,1,24,39,b1rpb2ox52uxcmjrsnqd95pk5,1,28.5,88.2,2025-04-13T02:33:41.694Z,2025-04-13T02:33:43Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5647988703,212,18.4,5647988699,140,45.8,5647988697,56,Back,5647988701,141,92.5,5647988705,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399183,217,1,1,24,41,b1rpb2ox52uxcmjrsnqd95pk5,1,45.8,92.5,2025-04-13T02:33:43.652Z,2025-04-13T02:33:47Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5647988841,140,43.1,5647988839,56,Back,5647988843,141,77.2,5647988847,213,4.45,5647988845,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
