id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2818675865,160,1,1,20,40,cf5r1qpotp6n5i3vdchsp2en1,1,26.4,62.9,2025-05-25T01:24:13.420Z,2025-05-25T01:24:20Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748911493,56,Back,5748911497,141,71.5,5748911495,140,2.9,5748911499,212,25.4,5748911501,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818675875,161,1,1,20,47,cf5r1qpotp6n5i3vdchsp2en1,1,9.2,83.8,2025-05-25T01:24:19.827Z,2025-05-25T01:24:21Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748911557,56,Back,5748911563,212,11.8,5748911565,213,0.68,5748911561,141,94.7,5748911559,140,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818675915,162,1,1,20,48,cf5r1qpotp6n5i3vdchsp2en1,1,17.9,94.7,2025-05-25T01:24:21.196Z,2025-05-25T01:24:24Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5748911809,212,14.1,5748911805,141,94.5,5748911797,56,Back,5748911801,140,31.3,5748911813,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818675953,163,1,1,20,51,cf5r1qpotp6n5i3vdchsp2en1,1,28.7,93.5,2025-05-25T01:24:24.476Z,2025-05-25T01:24:28Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5748912045,212,22.8,5748912041,140,25.0,5748912047,213,4.54,5748912043,141,60.5,5748912039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818675983,164,1,1,20,55,cf5r1qpotp6n5i3vdchsp2en1,1,18.0,40.7,2025-05-25T01:24:28.667Z,2025-05-25T01:24:32Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748912211,212,16.5,5748912213,213,5.39,5748912199,56,Back,5748912207,141,21.8,5748912203,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676053,165,1,1,20,59,cf5r1qpotp6n5i3vdchsp2en1,1,29.3,16.8,2025-05-25T01:24:31.948Z,2025-05-25T01:24:37Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748912611,212,16.9,5748912607,140,41.1,5748912605,56,Back,5748912613,213,0.74,5748912609,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676089,166,1,1,21,4,cf5r1qpotp6n5i3vdchsp2en1,1,33.4,44.9,2025-05-25T01:24:36.884Z,2025-05-25T01:24:39Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5748912783,56,Back,5748912787,141,14.6,5748912785,140,27.4,5748912791,213,4.42,5748912789,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676153,167,1,1,21,6,cf5r1qpotp6n5i3vdchsp2en1,1,28.9,14.0,2025-05-25T01:24:39.444Z,2025-05-25T01:24:45Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748913151,56,Back,5748913155,141,33.9,5748913159,213,1.54,5748913153,140,29.3,5748913157,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676181,168,1,1,21,12,cf5r1qpotp6n5i3vdchsp2en1,0,31.1,37.7,2025-05-25T01:24:45.452Z,2025-05-25T01:24:47Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748913309,141,24.4,5748913315,213,6.05,5748913311,212,39.5,5748913317,1,,5748913307,140,67.7,5748913303,56,Center,5748913299,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676205,170,1,1,21,16,ak0rmms5xl49w57i2rvid1tk9,0,25.6,69.1,2025-05-25T01:24:48.747Z,2025-05-25T01:24:49Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748913435,1,,5748913417,157,,5748913431,212,16.6,5748913425,140,40.1,5748913421,56,Back,5748913429,141,79.0,5748913433,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676233,169,1,1,21,17,cf5r1qpotp6n5i3vdchsp2en1,1,69.7,22.4,2025-05-25T01:24:50.283Z,2025-05-25T01:24:53Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5748913619,213,3.81,5748913611,140,61.7,5748913609,56,Right,5748913613,141,12.6,5748913617,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676245,170,1,1,21,20,cf5r1qpotp6n5i3vdchsp2en1,1,60.0,25.5,2025-05-25T01:24:52.892Z,2025-05-25T01:24:54Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748913715,213,6.11,5748913711,141,22.5,5748913709,140,71.0,5748913707,56,Center,5748913713,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676259,171,1,1,21,21,cf5r1qpotp6n5i3vdchsp2en1,1,71.0,22.5,2025-05-25T01:24:54.476Z,2025-05-25T01:24:56Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748913825,213,4.69,5748913821,141,7.4,5748913815,56,Right,5748913819,140,70.8,5748913823,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676289,172,1,1,21,24,cf5r1qpotp6n5i3vdchsp2en1,1,69.7,5.8,2025-05-25T01:24:56.739Z,2025-05-25T01:25:01Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5748914033,212,11.3,5748914037,213,0.00,5748914027,56,Right,5748914029,140,80.5,5748914031,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676283,171,83,1,21,27,ak0rmms5xl49w57i2rvid1tk9,0,34.5,92.4,2025-05-25T01:25:00.179Z,2025-05-25T01:25:06Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748914231,399,6kp2pv58u27yf5tnclyhnuoh6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676297,173,1,1,21,28,cf5r1qpotp6n5i3vdchsp2en1,1,71.4,6.8,2025-05-25T01:25:01.299Z,2025-05-25T01:25:02Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5748914081,212,13.2,5748914077,140,58.9,5748914079,141,8.5,5748914075,56,Right,5748914083,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676307,174,1,1,21,29,cf5r1qpotp6n5i3vdchsp2en1,1,58.9,8.5,2025-05-25T01:25:02.068Z,2025-05-25T01:25:04Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748914161,212,9.5,5748914157,140,55.6,5748914155,56,Center,5748914163,213,1.94,5748914159,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676321,175,1,1,21,31,cf5r1qpotp6n5i3vdchsp2en1,1,55.6,21.5,2025-05-25T01:25:03.819Z,2025-05-25T01:25:05Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748914239,140,44.2,5748914243,212,14.8,5748914245,213,2.52,5748914241,141,34.2,5748914237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676459,176,1,1,21,35,cf5r1qpotp6n5i3vdchsp2en1,1,44.5,34.8,2025-05-25T01:25:08.684Z,2025-05-25T01:25:20Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748915021,140,48.2,5748915025,212,8.1,5748915019,56,Back,5748915027,213,5.21,5748915023,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676485,177,1,1,21,47,cf5r1qpotp6n5i3vdchsp2en1,1,53.9,33.6,2025-05-25T01:25:20.052Z,2025-05-25T01:25:23Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748915169,140,43.3,5748915173,212,24.3,5748915171,141,65.4,5748915175,213,2.05,5748915167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676535,178,1,1,21,50,cf5r1qpotp6n5i3vdchsp2en1,1,41.5,68.7,2025-05-25T01:25:22.915Z,2025-05-25T01:25:26Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748915405,213,5.15,5748915401,141,50.0,5748915399,140,47.1,5748915397,56,Back,5748915403,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676599,179,1,1,21,57,cf5r1qpotp6n5i3vdchsp2en1,1,47.1,45.5,2025-05-25T01:25:30.220Z,2025-05-25T01:25:32Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748915731,140,77.8,5748915735,212,41.7,5748915739,1,,5748915733,141,6.5,5748915737,213,5.59,5748915729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676627,180,1,1,21,59,cf5r1qpotp6n5i3vdchsp2en1,1,78.9,5.8,2025-05-25T01:25:31.891Z,2025-05-25T01:25:34Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748915899,213,2.47,5748915895,141,17.0,5748915891,56,Right,5748915897,212,12.2,5748915893,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676717,181,1,1,22,1,cf5r1qpotp6n5i3vdchsp2en1,1,69.7,17.0,2025-05-25T01:25:34.364Z,2025-05-25T01:25:43Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5748916351,212,13.8,5748916343,140,81.1,5748916347,141,6.8,5748916341,56,Right,5748916353,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676685,172,43,1,22,6,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T01:25:39.299Z,2025-05-25T01:25:47Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748916547,144,83,5748916483,399,8sydisziijh84elb8dprtlduy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676727,182,50,1,22,9,cf5r1qpotp6n5i3vdchsp2en1,1,74.4,6.8,2025-05-25T01:25:42.347Z,2025-05-25T01:25:47Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748916461,233,173,5748916385,286,,5748916383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676731,173,7,1,22,9,ak0rmms5xl49w57i2rvid1tk9,1,25.6,93.2,2025-05-25T01:25:42.348Z,2025-05-25T01:25:46Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748916405,56,Back,5748916407,285,,5748916403,167,,5748916437,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676735,174,5,1,22,10,ak0rmms5xl49w57i2rvid1tk9,0,26.7,102.0,2025-05-25T01:25:43.419Z,2025-05-25T01:53:21Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748916427,347,,5748916891,233,183,5748916425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676809,183,5,1,22,10,cf5r1qpotp6n5i3vdchsp2en1,1,73.3,-2.0,2025-05-25T01:25:43.419Z,2025-05-25T01:53:20Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748916841,347,,5748916871,233,174,5748916839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676853,184,1,1,22,20,cf5r1qpotp6n5i3vdchsp2en1,1,73.5,0.0,2025-05-25T01:25:52.907Z,2025-05-25T01:27:38Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748917093,141,6.6,5748917097,213,2.55,5748917087,107,,5748917089,56,Right,5748917091,140,65.8,5748917095,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677507,202,1,1,22,20,cf5r1qpotp6n5i3vdchsp2en1,0,64.7,13.2,2025-05-25T01:25:53.243Z,2025-05-25T01:27:40Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748920839,141,31.9,5748920831,56,Center,5748920835,140,89.8,5748920843,212,29.3,5748920921,157,,5748920923,1,,5748920845,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676827,175,44,1,22,22,ak0rmms5xl49w57i2rvid1tk9,1,14.0,69.6,2025-05-25T01:25:54.702Z,2025-05-25T01:52:53Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5748917343,233,185,5748916927,56,Back,5748916929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676861,185,44,1,22,22,cf5r1qpotp6n5i3vdchsp2en1,0,86.0,30.4,2025-05-25T01:25:54.703Z,2025-05-25T01:52:53Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5748917135,286,,5748917133,56,Center,5748917527,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676835,176,12,1,22,22,ak0rmms5xl49w57i2rvid1tk9,1,14.0,64.0,2025-05-25T01:25:55.044Z,2025-05-25T01:25:57Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5748916965,56,Back,5748916973,141,73.0,5748917007,15,,5748916969,140,22.4,5748916975,212,10.7,5748916983,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676863,177,12,1,22,24,ak0rmms5xl49w57i2rvid1tk9,1,22.4,73.0,2025-05-25T01:25:56.786Z,2025-05-25T01:25:59Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748917171,212,10.5,5748917167,140,32.4,5748917215,15,,5748917169,141,73.6,5748917165,56,Back,5748917173,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818682105,271,50,1,22,25,cf5r1qpotp6n5i3vdchsp2en1,1,68.8,36.0,2025-05-25T01:25:58.042Z,2025-05-25T01:52:42Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748944861,286,,5748944901,233,178,5748944859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676885,178,7,1,22,25,ak0rmms5xl49w57i2rvid1tk9,0,31.2,64.0,2025-05-25T01:25:58.043Z,2025-05-25T03:07:28Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5748944875,233,271,5748943559,285,,5748943555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676909,186,1,1,22,26,cf5r1qpotp6n5i3vdchsp2en1,1,71.3,31.2,2025-05-25T01:25:58.811Z,2025-05-25T01:26:01Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748917399,140,60.9,5748917405,213,3.51,5748917401,141,25.0,5748917403,212,11.7,5748917397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818678763,223,43,1,22,26,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T01:25:59.611Z,2025-05-25T01:29:13Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748928041,144,1,5748927903,56,Right,5748927907,141,12.2,5748927911,213,4.21,5748927905,140,58.5,5748927909,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676927,187,1,1,22,29,cf5r1qpotp6n5i3vdchsp2en1,1,57.8,21.0,2025-05-25T01:26:01.883Z,2025-05-25T01:26:03Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748917515,56,Center,5748917519,141,51.6,5748917523,213,1.91,5748917521,212,22.1,5748917517,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676967,188,1,1,22,30,cf5r1qpotp6n5i3vdchsp2en1,1,50.7,51.6,2025-05-25T01:26:03.019Z,2025-05-25T01:26:06Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748917733,212,14.3,5748917729,140,63.1,5748917727,56,Center,5748917735,213,5.86,5748917731,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818676989,189,1,1,22,33,cf5r1qpotp6n5i3vdchsp2en1,1,55.9,40.7,2025-05-25T01:26:06.683Z,2025-05-25T01:26:09Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748917819,140,65.2,5748917825,213,5.56,5748917821,141,28.0,5748917823,212,13.0,5748917817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677003,190,1,1,22,36,cf5r1qpotp6n5i3vdchsp2en1,1,65.9,29.1,2025-05-25T01:26:08.835Z,2025-05-25T01:26:10Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748917913,212,6.0,5748917907,56,Center,5748917909,140,71.5,5748917915,213,0.18,5748917911,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677023,191,1,1,22,37,cf5r1qpotp6n5i3vdchsp2en1,1,71.5,30.7,2025-05-25T01:26:10.531Z,2025-05-25T01:26:12Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5748918005,212,16.3,5748918001,140,61.6,5748918003,141,12.2,5748918007,213,4.02,5748917999,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677041,192,1,1,22,39,cf5r1qpotp6n5i3vdchsp2en1,1,63.4,11.7,2025-05-25T01:26:12.139Z,2025-05-25T01:26:14Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748918135,140,59.3,5748918139,212,10.7,5748918141,213,1.99,5748918137,141,26.1,5748918133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677053,193,1,1,22,41,cf5r1qpotp6n5i3vdchsp2en1,1,59.5,26.8,2025-05-25T01:26:14.251Z,2025-05-25T01:26:15Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748918225,141,14.1,5748918221,56,Right,5748918229,213,5.01,5748918227,212,9.0,5748918223,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677143,194,1,1,22,42,cf5r1qpotp6n5i3vdchsp2en1,1,62.0,14.1,2025-05-25T01:26:15.459Z,2025-05-25T01:26:23Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748918647,212,17.9,5748918643,140,46.1,5748918641,56,Back,5748918645,141,23.7,5748918649,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677171,195,1,1,22,50,cf5r1qpotp6n5i3vdchsp2en1,1,44.9,30.9,2025-05-25T01:26:23.275Z,2025-05-25T01:26:25Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748918775,212,27.6,5748918771,140,37.8,5748918769,56,Back,5748918777,213,1.84,5748918773,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677225,196,1,1,22,52,cf5r1qpotp6n5i3vdchsp2en1,1,37.8,70.0,2025-05-25T01:26:25.467Z,2025-05-25T01:26:30Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748919105,212,22.1,5748919101,140,52.7,5748919103,141,92.9,5748919107,213,0.78,5748919099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677263,197,1,1,22,57,cf5r1qpotp6n5i3vdchsp2en1,1,45.6,85.9,2025-05-25T01:26:30.443Z,2025-05-25T01:26:34Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5748919305,213,4.01,5748919301,141,74.4,5748919297,140,39.3,5748919295,56,Back,5748919303,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677311,198,1,1,23,1,cf5r1qpotp6n5i3vdchsp2en1,1,38.6,73.8,2025-05-25T01:26:33.931Z,2025-05-25T01:26:38Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748919589,213,5.43,5748919591,1,,5748919581,56,Right,5748919585,141,9.8,5748919577,155,,5748919579,196,,5748919587,212,57.6,5748919583,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677333,199,1,1,23,5,cf5r1qpotp6n5i3vdchsp2en1,1,71.4,12.9,2025-05-25T01:26:38.307Z,2025-05-25T01:26:41Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5748919713,141,5.3,5748919717,213,6.01,5748919709,56,Right,5748919711,140,88.9,5748919715,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677349,200,1,1,23,8,cf5r1qpotp6n5i3vdchsp2en1,0,92.8,8.0,2025-05-25T01:26:40.883Z,2025-05-25T01:26:42Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748919809,213,1.67,5748919801,56,Center,5748919805,141,25.8,5748919807,212,12.2,5748919803,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677363,179,12,1,23,10,ak0rmms5xl49w57i2rvid1tk9,1,10.9,70.0,2025-05-25T01:26:43.108Z,2025-05-25T01:26:44Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748919853,141,77.8,5748919857,213,2.76,5748919849,56,Back,5748919855,212,14.3,5748919851,140,0.0,5748919895,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677369,180,6,1,23,10,ak0rmms5xl49w57i2rvid1tk9,0,2.1,76.4,2025-05-25T01:26:43.316Z,2025-05-25T01:53:05Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748919899,73,,5748919951,233,201,5748919897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677359,201,6,1,23,10,cf5r1qpotp6n5i3vdchsp2en1,1,97.9,23.6,2025-05-25T01:26:43.316Z,2025-05-25T01:53:04Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748919919,233,180,5748919891,56,Center,5748919893,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677705,203,1,1,23,49,cf5r1qpotp6n5i3vdchsp2en1,1,99.6,0.4,2025-05-25T01:27:22.292Z,2025-05-25T01:27:33Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,1.0,,5748922053,212,36.4,5748922523,154,,5748922041,6,,5748922045,224,,5748922047,56,Center,5748922039,2,,5748922057,1,,5748922049,140,85.3,5748922043,155,,5748922521,210,15,5748922055,213,2.00,5748922051,141,49.1,,,,,,,,,,,,,,,,,
2818677715,204,15,1,23,53,cf5r1qpotp6n5i3vdchsp2en1,1,85.3,49.1,2025-05-25T01:27:25.739Z,2025-05-25T01:27:34Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748922561,233,181,5748922551,147,51.3,5748922535,78,,5748922209,328,,5748922099,56,Center,5748922537,29,,5748922549,146,98.4,5748922547,103,19.6,5748922539,154,,5748922097,17,,5748922205,15,,5748922533,25,,5748922545,102,49.4,5748922541,55,,,,,,203,,,,,,
2818677707,181,10,1,23,53,ak0rmms5xl49w57i2rvid1tk9,1,2.4,48.1,2025-05-25T01:27:25.839Z,2025-05-25T01:27:34Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5748922265,181,,5748922067,56,Back,5748922577,233,204,5748922065,182,,5748922263,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677873,183,1,1,24,8,ak0rmms5xl49w57i2rvid1tk9,1,13.9,38.6,2025-05-25T01:27:41.059Z,2025-05-25T01:27:43Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5748923001,212,19.5,5748922995,56,Back,5748922999,141,17.3,5748922993,123,,5748922997,140,26.3,5748923003,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818677983,184,1,1,24,10,ak0rmms5xl49w57i2rvid1tk9,1,26.2,15.6,2025-05-25T01:27:43.291Z,2025-05-25T01:27:51Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748923583,212,11.2,5748923579,140,33.9,5748923577,56,Back,5748923585,213,0.76,5748923581,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818678001,185,1,1,24,18,ak0rmms5xl49w57i2rvid1tk9,0,43.5,50.7,2025-05-25T01:27:51.427Z,2025-05-25T01:27:54Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748923693,213,6.15,5748923687,140,87.7,5748923683,56,Center,5748923679,155,,5748923695,1,,5748923689,141,41.6,5748923691,212,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818678065,206,1,1,24,27,cf5r1qpotp6n5i3vdchsp2en1,1,12.7,51.5,2025-05-25T01:28:00.099Z,2025-05-25T01:28:01Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5748924039,212,14.2,5748924035,140,19.8,5748924041,213,5.26,5748924037,141,33.7,5748924033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818678093,207,1,1,24,28,cf5r1qpotp6n5i3vdchsp2en1,1,20.0,33.6,2025-05-25T01:28:01.291Z,2025-05-25T01:28:05Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748924231,140,22.9,5748924229,56,Back,5748924235,212,23.7,5748924237,213,1.44,5748924233,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818678139,208,1,1,24,32,cf5r1qpotp6n5i3vdchsp2en1,1,26.2,67.6,2025-05-25T01:28:05.643Z,2025-05-25T01:28:11Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5748924491,141,36.4,5748924489,140,25.1,5748924495,213,4.66,5748924487,56,Back,5748924493,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818678153,209,1,1,24,38,cf5r1qpotp6n5i3vdchsp2en1,1,22.1,26.7,2025-05-25T01:28:10.787Z,2025-05-25T01:28:12Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748924563,56,Back,5748924567,141,46.9,5748924571,213,2.35,5748924569,212,19.4,5748924565,140,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
