id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2803444777,477,1,2,54,57,b1rpb2ox52uxcmjrsnqd95pk5,1,40.1,6.5,2025-04-19T21:22:35.109Z,2025-04-19T21:22:37Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664782165,212,15.3,5664782167,213,1.67,5664782161,140,38.7,5664782163,141,28.9,5664782159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803444821,478,1,2,55,0,b1rpb2ox52uxcmjrsnqd95pk5,1,36.0,23.9,2025-04-19T21:22:37.606Z,2025-04-19T21:22:42Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664782395,56,Back,5664782399,141,59.3,5664782397,140,31.9,5664782401,212,24.5,5664782403,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803444853,479,1,2,55,4,b1rpb2ox52uxcmjrsnqd95pk5,1,34.0,61.2,2025-04-19T21:22:42.021Z,2025-04-19T21:22:45Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5664782623,140,37.8,5664782629,213,1.29,5664782621,56,Back,5664782627,212,14.4,5664782625,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803444873,480,1,2,55,7,b1rpb2ox52uxcmjrsnqd95pk5,1,37.8,81.5,2025-04-19T21:22:44.549Z,2025-04-19T21:22:47Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664782753,212,6.3,5664782749,140,43.7,5664782755,213,6.08,5664782751,141,79.6,5664782747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803444999,481,1,2,55,9,b1rpb2ox52uxcmjrsnqd95pk5,0,43.6,83.2,2025-04-19T21:22:46.885Z,2025-04-19T21:22:58Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5664783483,213,2.05,5664783475,56,Back,5664783477,140,37.3,5664783479,141,100.0,5664783481,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445115,424,5,2,55,18,daicfonrbj124lu2la2rctxck,1,67.8,-1.5,2025-04-19T21:22:55.359Z,2025-04-19T22:22:32Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5664784049,347,,5664977259,233,823,5664784047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803480003,823,5,2,55,18,b1rpb2ox52uxcmjrsnqd95pk5,0,32.2,101.5,2025-04-19T21:22:55.359Z,2025-04-19T22:22:33Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5664977289,233,424,5664977243,56,Back,5664977245,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445127,425,1,2,55,31,daicfonrbj124lu2la2rctxck,0,59.5,0.0,2025-04-19T21:23:08.621Z,2025-04-19T21:23:09Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5664784119,212,15.4,5664784113,56,Right,5664784123,213,0.90,5664784115,140,68.6,5664784117,141,16.8,5664784111,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445171,482,1,2,55,33,b1rpb2ox52uxcmjrsnqd95pk5,1,31.8,72.9,2025-04-19T21:23:10.725Z,2025-04-19T21:23:13Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664784313,141,64.3,5664784307,3,,5664784309,56,Back,5664784315,212,7.6,5664784317,213,5.40,5664784311,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445177,483,1,2,55,35,b1rpb2ox52uxcmjrsnqd95pk5,0,36.4,64.3,2025-04-19T21:23:12.878Z,2025-04-19T21:23:13Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664784357,140,59.4,5664784361,212,24.2,5664784355,56,Center,5664784365,1,,5664784353,157,,5664784359,141,66.3,5664784363,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445293,426,1,2,55,36,daicfonrbj124lu2la2rctxck,1,57.4,26.0,2025-04-19T21:23:13.637Z,2025-04-19T21:23:21Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5664784981,56,Right,5664784985,140,71.8,5664784977,157,,5664784989,212,17.0,5664784987,141,14.5,5664784993,1,,5664784991,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445301,427,1,2,55,43,daicfonrbj124lu2la2rctxck,0,72.6,10.3,2025-04-19T21:23:21.070Z,2025-04-19T21:23:22Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5664785045,213,5.28,5664785037,56,Right,5664785041,141,0.0,5664785035,3,,5664785043,212,9.0,5664785039,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445309,428,5,2,55,44,daicfonrbj124lu2la2rctxck,0,75.5,-1.0,2025-04-19T21:23:21.883Z,2025-04-19T22:15:17Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5664786041,233,484,5664785089,56,Right,5664785091,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445469,484,5,2,55,44,b1rpb2ox52uxcmjrsnqd95pk5,1,24.5,101.0,2025-04-19T21:23:21.883Z,2025-04-19T22:22:33Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664786017,233,428,5664785971,347,,5664785969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445545,485,1,2,55,57,b1rpb2ox52uxcmjrsnqd95pk5,1,29.6,100.0,2025-04-19T21:23:34.734Z,2025-04-19T21:23:39Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664786409,107,,5664786417,212,16.8,5664786419,213,5.59,5664786413,140,41.9,5664786415,141,85.4,5664786411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445553,486,1,2,56,0,b1rpb2ox52uxcmjrsnqd95pk5,0,41.9,85.4,2025-04-19T21:23:37.657Z,2025-04-19T22:30:53Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664786467,140,56.7,5664786459,3,,5664786461,168,,5664786473,213,5.57,5664786465,56,Center,5664786471,212,20.5,5664786469,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445557,429,1,2,56,1,daicfonrbj124lu2la2rctxck,0,46.9,32.4,2025-04-19T21:23:38.669Z,2025-04-19T21:23:40Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664786501,213,6.20,5664786497,141,29.1,5664786503,1,,5664786499,212,27.9,5664786493,56,Center,5664786491,157,,5664786495,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445583,487,1,2,56,4,b1rpb2ox52uxcmjrsnqd95pk5,1,32.6,75.7,2025-04-19T21:23:41.534Z,2025-04-19T21:23:42Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664786623,3,,5664786629,141,80.8,5664786625,56,Left,5664786631,212,24.8,5664786627,140,56.0,5664786633,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445611,488,1,2,56,5,b1rpb2ox52uxcmjrsnqd95pk5,1,56.0,80.8,2025-04-19T21:23:42.718Z,2025-04-19T22:16:54Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5664786739,141,89.6,5664786743,213,1.94,5664786737,140,53.8,5664786741,212,6.4,5664786735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445679,489,1,2,56,10,b1rpb2ox52uxcmjrsnqd95pk5,0,64.2,79.6,2025-04-19T21:23:47.686Z,2025-04-19T21:23:49Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664787135,140,71.7,5664787141,213,5.51,5664787137,141,68.2,5664787139,212,11.1,5664787133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445697,430,4,2,56,14,daicfonrbj124lu2la2rctxck,1,31.2,32.0,2025-04-19T21:23:51.532Z,2025-04-19T22:22:59Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664787397,265,,5664787395,152,,5664787435,233,490,5664787391,13,,5664787393,56,Back,5664787399,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803445715,490,4,2,56,14,b1rpb2ox52uxcmjrsnqd95pk5,0,68.8,68.0,2025-04-19T21:23:51.533Z,2025-04-19T22:23:00Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5664787341,56,Center,5664787345,265,,5664787343,152,,5664787415,233,430,5664787347,286,,5664787339,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446067,432,1,2,56,48,daicfonrbj124lu2la2rctxck,1,32.0,34.5,2025-04-19T21:24:25.467Z,2025-04-19T21:24:27Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5664789189,152,,5664789197,212,34.1,5664789185,5,,5664789191,56,Center,5664789201,1,,5664789195,141,24.4,5664789193,140,63.8,5664789187,157,,5664789199,213,6.08,,,,,,,,,,,,,,,,,,,,,,,
2803446079,433,44,2,56,50,daicfonrbj124lu2la2rctxck,1,68.5,21.5,2025-04-19T21:24:27.735Z,2025-04-19T22:25:58Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5664789243,56,Center,5664789245,286,,5664789261,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446077,492,44,2,56,50,b1rpb2ox52uxcmjrsnqd95pk5,0,31.5,78.5,2025-04-19T21:24:27.736Z,2025-04-19T22:25:58Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664789291,233,433,5664789237,285,,5664789235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446159,434,1,2,56,51,daicfonrbj124lu2la2rctxck,1,63.8,24.4,2025-04-19T21:24:28.380Z,2025-04-19T22:09:33Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5664789659,3,,5664789667,141,0.0,5664789669,212,28.3,5664789663,56,Right,5664789671,213,5.63,5664789661,168,,5664789665,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803474023,752,61,2,56,52,daicfonrbj124lu2la2rctxck,0,83.7,4.1,2025-04-19T21:24:29.359Z,2025-04-19T22:09:41Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664941931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446167,435,5,2,56,58,daicfonrbj124lu2la2rctxck,0,87.8,-0.8,2025-04-19T21:24:35.719Z,2025-04-19T22:22:34Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5664789715,347,,5664789711,56,Right,5664790249,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446265,493,5,2,56,58,b1rpb2ox52uxcmjrsnqd95pk5,1,12.2,100.8,2025-04-19T21:24:35.719Z,2025-04-19T22:22:33Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664790239,233,435,5664790185,347,,5664790183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446293,494,1,2,57,12,b1rpb2ox52uxcmjrsnqd95pk5,0,7.8,100.0,2025-04-19T21:24:49.399Z,2025-04-19T21:24:53Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664790363,1,,5664790357,141,87.5,5664790361,213,5.92,5664790353,56,Back,5664790359,212,25.6,5664790355,140,30.6,5664790351,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446329,437,44,2,57,15,daicfonrbj124lu2la2rctxck,1,64.8,15.0,2025-04-19T21:24:52.777Z,2025-04-19T22:25:59Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664790623,233,495,5664790577,286,,5664790575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446297,495,44,2,57,15,b1rpb2ox52uxcmjrsnqd95pk5,0,35.2,85.0,2025-04-19T21:24:52.778Z,2025-04-19T22:25:59Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5664790627,233,437,5664790367,56,Back,5664790369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446299,436,43,2,57,15,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-19T21:24:53.198Z,2025-04-19T21:24:54Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664790381,212,0,5664790383,213,3.14,5664790377,140,58.1,5664790379,141,19.1,5664790427,144,12,5664790391,15,0,5664790375,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446383,439,1,2,57,15,daicfonrbj124lu2la2rctxck,1,57.1,19.1,2025-04-19T21:24:53.348Z,2025-04-19T22:30:46Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664790881,140,60.8,5664790879,56,Right,5664790885,212,5.8,5664790887,213,5.44,5664790877,3,,5664790883,141,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446333,438,43,2,57,19,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-19T21:24:56.997Z,2025-04-19T21:25:49Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664793559,144,12,5664790603,141,19.1,5664790605,212,0,5664790601,140,57.1,5664790599,56,Right,5664790607,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446389,440,61,2,57,24,daicfonrbj124lu2la2rctxck,1,54.3,15.0,2025-04-19T21:25:01.823Z,2025-04-19T22:10:01Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5664793941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446403,442,1,2,57,24,daicfonrbj124lu2la2rctxck,1,55.3,21.5,2025-04-19T21:25:02.086Z,2025-04-19T22:10:32Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664802839,141,9.4,5664802843,213,3.94,5664802835,56,Back,5664802841,212,11.5,5664802837,140,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803474651,753,1,2,57,25,daicfonrbj124lu2la2rctxck,1,55.3,20.1,2025-04-19T21:25:02.359Z,2025-04-19T22:10:46Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664945373,140,47.4,5664945379,213,3.97,5664945375,141,6.8,5664945371,56,Back,5664945377,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803474923,754,1,2,57,25,daicfonrbj124lu2la2rctxck,1,47.2,10.9,2025-04-19T21:25:02.459Z,2025-04-19T22:30:43Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5664947077,56,Right,5664947083,212,8.7,5664947081,141,18.0,5664947079,140,54.1,5664947085,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446439,443,3,2,57,25,daicfonrbj124lu2la2rctxck,1,55.3,26.7,2025-04-19T21:25:02.919Z,2025-04-19T22:23:46Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664791167,233,496,5664791165,286,,5664791163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446401,496,45,2,57,25,b1rpb2ox52uxcmjrsnqd95pk5,0,44.7,73.3,2025-04-19T21:25:02.919Z,2025-04-19T22:23:47Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664790963,56,Back,5664791175,233,443,5664790965,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803448711,470,43,2,57,25,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-19T21:25:03.315Z,2025-04-19T22:11:48Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664803199,213,6.20,5664949583,144,1,5664803193,140,54.1,5664803191,56,Right,5664803195,141,15.3,5664803197,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446483,444,1,2,57,30,daicfonrbj124lu2la2rctxck,1,65.7,58.3,2025-04-19T21:25:08.300Z,2025-04-19T21:25:13Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664791467,212,24.5,5664791461,56,Left,5664791465,141,89.6,5664791469,213,1.05,5664791463,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446521,445,1,2,57,36,daicfonrbj124lu2la2rctxck,1,75.2,90.2,2025-04-19T21:25:13.491Z,2025-04-19T21:25:18Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664791665,213,0.07,5664791655,56,Left,5664791661,141,91.7,5664791663,212,15.4,5664791659,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446527,446,50,2,57,40,daicfonrbj124lu2la2rctxck,1,89.2,91.3,2025-04-19T21:25:17.989Z,2025-04-19T22:23:30Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664793359,286,,5664793429,233,497,5664791695,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446549,497,7,2,57,40,b1rpb2ox52uxcmjrsnqd95pk5,0,10.8,8.7,2025-04-19T21:25:17.990Z,2025-04-19T22:23:30Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664791807,56,Back,5664792559,285,,5664792723,167,,5664793403,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446583,447,5,2,57,41,daicfonrbj124lu2la2rctxck,1,86.1,101.8,2025-04-19T21:25:19.205Z,2025-04-19T21:25:24Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664791947,56,Left,5664791971,233,498,5664791949,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446561,498,5,2,57,41,b1rpb2ox52uxcmjrsnqd95pk5,0,13.9,-1.8,2025-04-19T21:25:19.205Z,2025-04-19T22:22:34Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664791863,347,,5664792041,233,447,5664791861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446623,448,1,2,57,46,daicfonrbj124lu2la2rctxck,1,86.1,100.0,2025-04-19T21:25:23.628Z,2025-04-19T21:25:26Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664792177,212,17.9,5664792171,56,Left,5664792169,107,,5664792175,141,90.0,5664792179,213,3.61,5664792173,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446625,449,50,2,57,48,daicfonrbj124lu2la2rctxck,1,76.5,89.6,2025-04-19T21:25:25.933Z,2025-04-19T22:23:31Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664792189,286,,5664792369,233,499,5664792187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446639,499,7,2,57,48,b1rpb2ox52uxcmjrsnqd95pk5,1,23.5,10.4,2025-04-19T21:25:25.934Z,2025-04-19T22:23:31Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664792275,285,,5664792273,56,Back,5664792319,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446671,500,1,2,57,50,b1rpb2ox52uxcmjrsnqd95pk5,0,18.5,12.2,2025-04-19T21:25:27.711Z,2025-04-19T21:25:30Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664792443,233,450,5664792409,141,13.1,5664792441,236,,5664792405,56,Back,5664792411,212,2.0,5664792447,286,,5664792407,140,20.3,5664792413,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446649,450,74,2,57,50,daicfonrbj124lu2la2rctxck,1,68.4,90.3,2025-04-19T21:25:27.712Z,2025-04-19T21:25:31Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5664792307,285,,5664792469,233,500,5664792305,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446711,451,1,2,57,53,daicfonrbj124lu2la2rctxck,0,80.7,84.7,2025-04-19T21:25:30.405Z,2025-04-19T21:25:34Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5664792651,2,,5664792655,56,Right,5664792653,155,,5664792659,141,0.0,5664792665,1,,5664792657,140,82.2,5664792661,212,58.0,5664792663,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,
2803446719,452,5,2,57,56,daicfonrbj124lu2la2rctxck,0,83.4,-1.0,2025-04-19T21:25:34Z,2025-04-19T22:22:35Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5664792701,347,,5664792699,56,Right,5664794487,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447057,501,5,2,57,56,b1rpb2ox52uxcmjrsnqd95pk5,1,16.6,101.0,2025-04-19T21:25:34Z,2025-04-19T22:22:35Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664794409,56,Back,5664794411,347,,5664794465,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447107,502,1,2,58,24,b1rpb2ox52uxcmjrsnqd95pk5,0,14.8,100.0,2025-04-19T21:26:02.312Z,2025-04-19T21:26:05Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664794665,141,89.1,5664794661,56,Back,5664794669,213,5.86,5664794663,140,33.4,5664794671,1,,5664794667,212,21.4,5664794659,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803448137,465,44,2,58,28,daicfonrbj124lu2la2rctxck,1,55.2,18.4,2025-04-19T21:26:05.454Z,2025-04-19T21:27:49Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5664800241,233,520,5664800231,286,,5664800227,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803448079,520,44,2,58,28,b1rpb2ox52uxcmjrsnqd95pk5,0,44.8,81.6,2025-04-19T21:26:05.455Z,2025-04-19T21:27:50Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664799845,285,,5664800261,233,465,5664799843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447135,453,1,2,58,28,daicfonrbj124lu2la2rctxck,0,59.0,15.1,2025-04-19T21:26:05.629Z,2025-04-19T21:26:07Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5664794835,213,0.46,5664794829,140,72.4,5664794831,141,25.3,5664794827,56,Center,5664794825,3,,5664794833,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447197,503,44,2,58,31,b1rpb2ox52uxcmjrsnqd95pk5,1,29.1,78.2,2025-04-19T21:26:09.064Z,2025-04-19T22:25:59Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664795149,56,Back,5664795181,233,454,5664795151,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447163,454,44,2,58,31,daicfonrbj124lu2la2rctxck,0,70.9,21.8,2025-04-19T21:26:09.065Z,2025-04-19T22:26:00Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664795211,233,503,5664794987,286,,5664794985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447219,504,1,2,58,31,b1rpb2ox52uxcmjrsnqd95pk5,1,28.8,81.7,2025-04-19T21:26:09.080Z,2025-04-19T22:30:24Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664795283,212,16.3,5664795277,56,Back,5664795275,3,,5664795285,213,5.32,5664795281,141,62.0,5664795279,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447227,505,1,2,58,35,b1rpb2ox52uxcmjrsnqd95pk5,1,37.7,62.0,2025-04-19T21:26:13.344Z,2025-04-19T21:26:14Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664795349,213,4.50,5664795343,140,34.8,5664795341,56,Back,5664795345,141,40.9,5664795347,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447233,506,1,2,58,37,b1rpb2ox52uxcmjrsnqd95pk5,1,34.8,40.9,2025-04-19T21:26:14.385Z,2025-04-19T21:26:15Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5664795379,212,5.4,5664795373,56,Back,5664795375,140,36.5,5664795377,141,48.4,5664795383,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447257,507,1,2,58,37,b1rpb2ox52uxcmjrsnqd95pk5,1,36.5,48.4,2025-04-19T21:26:14.976Z,2025-04-19T21:31:51Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664795515,56,Center,5664795521,212,19.7,5664795517,140,54.5,5664795523,213,0.29,5664795519,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447329,508,1,2,58,41,b1rpb2ox52uxcmjrsnqd95pk5,1,67.8,41.8,2025-04-19T21:26:18.736Z,2025-04-19T21:26:22Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664795817,212,24.8,5664795819,213,5.91,5664795813,140,89.8,5664795815,141,28.6,5664795811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447333,509,61,2,58,45,b1rpb2ox52uxcmjrsnqd95pk5,0,91.3,28.6,2025-04-19T21:26:22.600Z,2025-04-19T21:26:23Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5664795835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803447421,455,5,2,58,46,daicfonrbj124lu2la2rctxck,1,-0.9,71.3,2025-04-19T21:26:23.692Z,2025-04-19T22:22:35Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664796273,56,Back,5664796315,233,510,5664796275,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
