id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2793235273,156,1,1,15,16,ak0rmms5xl49w57i2rvid1tk9,1,19.0,5.5,2025-03-29T23:22:44.281Z,2025-03-29T23:22:46Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608576709,140,28.1,5608576715,213,0.95,5608576707,56,Back,5608576713,212,16.5,5608576711,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235285,157,1,1,15,17,ak0rmms5xl49w57i2rvid1tk9,0,29.0,26.4,2025-03-29T23:22:45.970Z,2025-03-29T23:22:46Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5608576787,141,38.9,5608576791,212,10.6,5608576783,56,Back,5608576785,140,35.0,5608576795,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235289,111,8,1,15,19,8cpjplodpphtkbt0hq8sr8mqs,1,61.7,62.4,2025-03-29T23:22:47.055Z,2025-03-29T23:22:47Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608576809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235381,113,1,1,15,19,8cpjplodpphtkbt0hq8sr8mqs,1,61.1,61.7,2025-03-29T23:22:47.951Z,2025-03-29T23:22:53Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608577435,141,29.8,5608577439,213,5.05,5608577433,140,68.4,5608577431,56,Center,5608577437,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235409,114,1,1,15,25,8cpjplodpphtkbt0hq8sr8mqs,1,73.7,22.2,2025-03-29T23:22:53.495Z,2025-03-29T23:22:56Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5608577633,212,15.2,5608577631,141,16.2,5608577629,140,59.8,5608577627,56,Right,5608577635,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235441,115,1,1,15,28,8cpjplodpphtkbt0hq8sr8mqs,1,59.8,16.2,2025-03-29T23:22:56.206Z,2025-03-29T23:22:58Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608577887,140,58.8,5608577893,213,1.68,5608577885,56,Center,5608577891,212,10.1,5608577889,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235515,116,1,1,15,30,8cpjplodpphtkbt0hq8sr8mqs,1,62.0,25.9,2025-03-29T23:22:58.254Z,2025-03-29T23:23:03Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608578297,213,5.48,5608578293,141,9.4,5608578295,212,15.7,5608578291,140,72.4,5608578289,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235573,117,1,1,15,35,8cpjplodpphtkbt0hq8sr8mqs,1,91.3,12.9,2025-03-29T23:23:03.038Z,2025-03-30T00:11:27Z,d50x000h9o6i8kd8aihie4lx,M. Foster,1.0,,5608578633,213,1.55,5608578625,56,Center,5608762205,210,13,5608578623,155,,5608762207,154,,5608578635,1,,5608578627,140,92.1,5608578631,212,39.2,5608578629,141,5608578621,2,,,,,70.5,,,,,,,,,,,,,,,,,,,,,,
2793237555,140,44,1,15,40,8cpjplodpphtkbt0hq8sr8mqs,1,92.2,49.2,2025-03-29T23:23:08.428Z,2025-03-30T01:55:56Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5608606015,233,162,5608590197,56,Center,5608590199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236335,162,44,1,15,40,ak0rmms5xl49w57i2rvid1tk9,0,7.8,50.8,2025-03-29T23:23:08.429Z,2025-03-30T01:55:57Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5608606069,233,140,5608583207,285,,5608583205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236755,132,13,1,15,40,8cpjplodpphtkbt0hq8sr8mqs,1,94.9,50.7,2025-03-29T23:23:08.638Z,2025-03-30T01:49:03Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5608591603,55,117,5608589531,56,Center,5608590917,153,,5608591619,230,98.9,5608590915,328,,5608589527,22,,5608590911,16,,5608591609,103,8.3,5608591599,29,5608591615,146,97.1,5608591617,147,59.9,,5608591601,154,,5608591607,102,63.5,5608591621,231,50,5608590909,15,5608591597,73,,,,,,,,,
2793235599,158,61,1,15,41,ak0rmms5xl49w57i2rvid1tk9,1,5.6,31.8,2025-03-29T23:23:09.066Z,2025-03-29T23:23:09Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608578793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235579,118,1,1,15,41,8cpjplodpphtkbt0hq8sr8mqs,0,96.1,68.7,2025-03-29T23:23:09.454Z,2025-03-30T01:44:37Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5608578655,56,Center,5608578659,141,61.5,5608578661,212,5.0,5608578657,140,96.9,5608578663,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235869,119,5,1,15,42,8cpjplodpphtkbt0hq8sr8mqs,1,86.8,102.0,2025-03-29T23:23:10.754Z,2025-03-30T01:56:14Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5608580357,233,159,5608580319,347,,5608580317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235643,159,5,1,15,42,ak0rmms5xl49w57i2rvid1tk9,0,13.2,-2.0,2025-03-29T23:23:10.754Z,2025-03-30T01:56:14Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608579025,56,Back,5608579027,347,,5608580395,233,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235891,120,1,1,15,58,8cpjplodpphtkbt0hq8sr8mqs,1,81.8,100.0,2025-03-29T23:23:26.102Z,2025-03-29T23:23:27Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608580481,213,4.35,5608580475,140,75.9,5608580473,56,Center,5608580479,212,17.3,5608580477,141,78.2,5608580471,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235909,121,1,1,15,59,8cpjplodpphtkbt0hq8sr8mqs,1,75.9,78.2,2025-03-29T23:23:27.054Z,2025-03-29T23:23:29Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5608580591,213,6.18,5608580589,212,21.8,5608580587,141,75.0,5608580583,56,Center,5608580585,140,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235915,122,1,1,16,0,8cpjplodpphtkbt0hq8sr8mqs,0,96.7,75.1,2025-03-29T23:23:28.822Z,2025-03-29T23:23:30Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608580629,213,4.56,5608580739,233,160,5608580621,56,Center,5608580623,140,96.1,5608580737,236,,5608580627,212,4.1,5608580743,286,,5608580625,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235925,160,74,1,16,0,ak0rmms5xl49w57i2rvid1tk9,1,4.2,27.9,2025-03-29T23:23:28.823Z,2025-03-30T01:45:42Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608580697,285,,5608580693,56,Back,5608580767,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235943,123,6,1,16,2,8cpjplodpphtkbt0hq8sr8mqs,1,96.0,71.0,2025-03-29T23:23:30.462Z,2025-03-29T23:23:34Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608580829,56,Center,5608580849,233,161,5608580831,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793235931,161,6,1,16,2,ak0rmms5xl49w57i2rvid1tk9,0,4.0,29.0,2025-03-29T23:23:30.462Z,2025-03-30T01:21:30Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608580867,233,123,5608580815,56,Back,5608580817,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236261,124,1,1,16,24,8cpjplodpphtkbt0hq8sr8mqs,1,99.5,99.5,2025-03-29T23:23:52.582Z,2025-03-29T23:23:58Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5608582785,6,,5608582795,213,3.66,5608582793,212,8.5,5608582787,56,Left,5608582789,140,92.5,5608582791,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236295,125,1,1,16,25,8cpjplodpphtkbt0hq8sr8mqs,1,94.7,94.1,2025-03-29T23:23:53.911Z,2025-03-29T23:23:56Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608582989,212,13.2,5608582991,213,3.39,5608582985,140,82.5,5608582983,56,Left,5608582987,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236317,126,1,1,16,28,8cpjplodpphtkbt0hq8sr8mqs,0,82.5,89.4,2025-03-29T23:23:56.445Z,2025-03-29T23:23:57Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608583101,155,,5608583123,212,33.3,5608583135,1,,5608583099,2,,5608583129,213,5.11,5608583107,56,Center,5608583117,141,44.3,5608583113,140,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236351,163,12,1,16,30,ak0rmms5xl49w57i2rvid1tk9,1,9.0,54.5,2025-03-29T23:23:58.786Z,2025-03-29T23:24:03Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5608583385,15,,5608583291,141,91.4,5608583289,140,27.6,5608583295,213,0.91,5608583287,56,Back,5608583293,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236471,127,1,1,16,35,8cpjplodpphtkbt0hq8sr8mqs,1,70.8,5.0,2025-03-29T23:24:03.605Z,2025-03-29T23:24:06Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5608583973,212,25.3,5608583971,141,18.9,5608583969,140,48.4,5608583975,213,2.76,5608583967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236563,128,1,1,16,38,8cpjplodpphtkbt0hq8sr8mqs,1,48.4,18.9,2025-03-29T23:24:06.277Z,2025-03-29T23:24:11Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608584397,140,51.6,5608584399,141,54.6,5608584395,56,Center,5608584401,212,24.5,5608584403,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236621,129,1,1,16,42,8cpjplodpphtkbt0hq8sr8mqs,1,56.8,61.2,2025-03-29T23:24:10.926Z,2025-03-29T23:24:14Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608584763,56,Left,5608584767,140,80.1,5608584775,212,31.5,5608584779,213,0.68,5608584771,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236661,130,1,1,16,49,8cpjplodpphtkbt0hq8sr8mqs,0,92.4,93.2,2025-03-29T23:24:17.085Z,2025-03-29T23:24:18Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608584997,213,4.83,5608584987,155,,5608584993,141,58.1,5608584995,212,24.0,5608584985,2,,5608584991,140,95.0,5608584989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236669,164,12,1,16,49,ak0rmms5xl49w57i2rvid1tk9,1,6.1,37.6,2025-03-29T23:24:17.881Z,2025-03-29T23:24:19Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5608585039,56,Back,5608585085,167,,5608585045,212,8.0,5608585043,141,36.4,5608585047,213,3.24,5608585041,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236691,131,6,1,16,50,8cpjplodpphtkbt0hq8sr8mqs,1,98.8,61.4,2025-03-29T23:24:18.474Z,2025-03-30T01:21:31Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608585219,56,Center,5608585267,233,165,5608585221,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236673,165,6,1,16,50,ak0rmms5xl49w57i2rvid1tk9,0,1.2,38.6,2025-03-29T23:24:18.474Z,2025-03-29T23:24:23Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5608585305,233,131,5608585201,56,Back,5608585203,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236913,133,1,1,17,3,8cpjplodpphtkbt0hq8sr8mqs,1,99.5,99.5,2025-03-29T23:24:31.933Z,2025-03-29T23:24:34Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5608586389,140,91.6,5608586391,141,92.7,5608586393,212,9.5,5608586387,56,Left,5608586395,213,3.65,5608586385,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236923,134,1,1,17,4,8cpjplodpphtkbt0hq8sr8mqs,1,91.6,92.7,2025-03-29T23:24:32.884Z,2025-03-29T23:24:34Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608586513,140,78.3,5608586519,213,3.23,5608586517,212,14.0,5608586511,56,Left,5608586515,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793236949,135,1,1,17,6,8cpjplodpphtkbt0hq8sr8mqs,0,79.3,90.8,2025-03-29T23:24:34.381Z,2025-03-29T23:24:35Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608586669,140,92.4,5608586675,213,5.18,5608586673,212,30.2,5608586663,2,,5608586667,56,Center,5608586671,141,51.2,5608586665,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237207,166,12,1,17,8,ak0rmms5xl49w57i2rvid1tk9,1,8.5,43.6,2025-03-29T23:24:36.154Z,2025-03-29T23:24:49Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5608588105,212,31.9,5608588097,56,Back,5608588099,140,38.1,5608588107,213,6.06,5608588103,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237071,136,1,1,17,12,8cpjplodpphtkbt0hq8sr8mqs,1,56.8,57.5,2025-03-29T23:24:40.788Z,2025-03-29T23:24:42Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608587335,140,54.9,5608587341,213,4.43,5608587339,212,7.2,5608587333,56,Center,5608587337,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237117,137,1,1,17,14,8cpjplodpphtkbt0hq8sr8mqs,1,54.9,47.3,2025-03-29T23:24:42.021Z,2025-03-29T23:24:44Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5608587565,141,75.0,5608587563,140,58.4,5608587569,213,1.38,5608587567,212,19.2,5608587559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237193,138,1,1,17,16,8cpjplodpphtkbt0hq8sr8mqs,0,59.4,77.3,2025-03-29T23:24:44.612Z,2025-03-29T23:24:49Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608588011,1,,5608588005,141,73.6,5608588003,140,100.0,5608588009,213,6.23,5608588007,212,44.3,5608588001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237273,139,5,1,17,21,8cpjplodpphtkbt0hq8sr8mqs,0,101.3,70.6,2025-03-29T23:24:49.143Z,2025-03-30T01:56:15Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5608588509,346,,5608588507,56,Center,5608590421,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237585,167,5,1,17,21,ak0rmms5xl49w57i2rvid1tk9,1,-1.3,29.4,2025-03-29T23:24:49.143Z,2025-03-30T01:56:14Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5608590325,56,Back,5608590349,233,139,5608590327,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237617,168,1,1,17,49,ak0rmms5xl49w57i2rvid1tk9,1,4.7,49.3,2025-03-29T23:25:17.193Z,2025-03-29T23:25:18Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5608590519,140,14.3,5608590525,213,1.20,5608590523,212,27.5,5608590517,56,Back,5608590513,124,,5608590529,237,,5608590521,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237651,169,1,1,17,50,ak0rmms5xl49w57i2rvid1tk9,1,14.3,86.9,2025-03-29T23:25:18.177Z,2025-03-29T23:25:21Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608590693,56,Back,5608590699,212,23.2,5608590697,141,56.9,5608590701,213,4.22,5608590695,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237715,170,1,1,17,52,ak0rmms5xl49w57i2rvid1tk9,1,3.8,56.6,2025-03-29T23:25:20.905Z,2025-03-29T23:25:24Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5608591095,141,26.1,5608591091,56,Back,5608591097,212,20.8,5608591099,213,4.79,5608591093,140,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237825,171,1,1,17,56,ak0rmms5xl49w57i2rvid1tk9,1,7.3,18.2,2025-03-29T23:25:24.337Z,2025-03-29T23:25:31Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5608591725,141,4.0,5608591721,56,Back,5608591727,212,14.0,5608591729,213,5.52,5608591723,140,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237889,172,1,1,18,3,ak0rmms5xl49w57i2rvid1tk9,1,26.5,24.0,2025-03-29T23:25:31.409Z,2025-03-29T23:25:34Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608592093,56,Back,5608592099,141,27.4,5608592101,212,8.5,5608592095,140,18.7,5608592103,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793237961,173,1,1,18,6,ak0rmms5xl49w57i2rvid1tk9,1,18.7,27.4,2025-03-29T23:25:34.265Z,2025-03-29T23:25:39Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5608592601,213,1.56,5608592595,140,18.9,5608592593,56,Back,5608592599,212,29.7,5608592597,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238021,174,1,1,18,11,ak0rmms5xl49w57i2rvid1tk9,0,28.7,81.8,2025-03-29T23:25:39.562Z,2025-03-29T23:25:44Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608593025,140,74.3,5608593031,213,0.28,5608593033,1,,5608593021,155,,5608593027,141,100.0,5608593029,212,49.8,5608593023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238315,141,5,1,18,16,8cpjplodpphtkbt0hq8sr8mqs,1,23.2,-2.0,2025-03-29T23:25:44.112Z,2025-03-30T01:56:15Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5608594675,347,,5608594685,233,175,5608594673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238025,175,5,1,18,16,ak0rmms5xl49w57i2rvid1tk9,0,76.8,102.0,2025-03-29T23:25:44.112Z,2025-03-30T01:56:15Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608594699,233,141,5608593053,347,,5608593051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238341,142,1,1,18,39,8cpjplodpphtkbt0hq8sr8mqs,0,24.3,0.0,2025-03-29T23:26:07.123Z,2025-03-29T23:26:10Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5608594865,107,,5608594871,141,9.1,5608594867,56,Back,5608594873,212,20.0,5608594875,213,0.37,5608594869,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238373,176,44,1,18,41,ak0rmms5xl49w57i2rvid1tk9,1,56.1,88.8,2025-03-29T23:26:09.978Z,2025-03-30T01:55:57Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608595103,233,143,5608595065,286,,5608595063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238351,143,44,1,18,41,8cpjplodpphtkbt0hq8sr8mqs,0,43.9,11.2,2025-03-29T23:26:09.979Z,2025-03-30T01:55:57Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5608594925,285,,5608594923,56,Back,5608595149,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238405,177,1,1,18,42,ak0rmms5xl49w57i2rvid1tk9,0,52.5,85.9,2025-03-29T23:26:10.811Z,2025-03-30T01:44:29Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608595209,141,75.7,5608595203,3,,5608595207,140,56.5,5608595213,213,5.26,5608595205,56,Center,5608595211,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238451,144,1,1,18,45,8cpjplodpphtkbt0hq8sr8mqs,1,41.4,26.1,2025-03-29T23:26:13.978Z,2025-03-29T23:26:17Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5608595513,212,34.8,5608595511,141,75.6,5608595517,1,,5608595509,140,49.7,5608595507,56,Back,5608595515,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238475,145,1,1,18,48,8cpjplodpphtkbt0hq8sr8mqs,1,51.6,77.0,2025-03-29T23:26:16.819Z,2025-03-29T23:26:20Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608595687,140,74.3,5608595693,212,24.0,5608595695,213,0.10,5608595685,56,Left,5608595689,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238511,146,1,1,18,52,8cpjplodpphtkbt0hq8sr8mqs,1,73.6,79.1,2025-03-29T23:26:20.338Z,2025-03-29T23:26:23Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5608595849,212,18.6,5608595851,213,0.33,5608595847,141,88.0,5608595843,56,Left,5608595845,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238527,147,1,1,18,54,8cpjplodpphtkbt0hq8sr8mqs,0,94.5,89.0,2025-03-29T23:26:22.867Z,2025-03-29T23:26:24Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5608595955,140,90.7,5608595957,141,53.6,5608595945,2,,5608595951,56,Center,5608595961,213,4.55,5608595959,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239179,178,12,1,18,57,ak0rmms5xl49w57i2rvid1tk9,1,8.3,36.7,2025-03-29T23:26:25.090Z,2025-03-29T23:27:08Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5608599871,141,59.1,5608599873,212,15.9,5608599867,56,Back,5608599875,213,1.29,5608599869,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793238891,148,16,1,18,58,8cpjplodpphtkbt0hq8sr8mqs,1,86.4,38.5,2025-03-29T23:26:26.058Z,2025-03-30T02:28:18Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5608599751,113,,5609150293,282,8cpjplodpphtkbt0hq8sr8mqs,5608598607,374,2025-03-29 23:26:25.081,5608599767,231,46.9,5608599753,80,,5608598611,375,18:57.061,5609150289,280,PASS_LOST,5608599765,230,99.0,5609150291,281,5608599759,215,,5608599761,328,,637c2iedo7modc3ekt36c2m7d,5609150295,472,147,5608598193,56,Center,5608598603,72,,5608599757,103,5608599763,458,3.2,5608598189,22,5608598191,17,5608599755,102,45.8,
2793239443,179,1,1,19,54,ak0rmms5xl49w57i2rvid1tk9,1,50.2,50.1,2025-03-29T23:27:22.936Z,2025-03-30T00:12:21Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5608601319,56,Back,5608601325,212,12.8,5608601333,279,G,5608601321,140,38.1,5608601323,141,47.8,5608601329,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239483,180,1,1,19,56,ak0rmms5xl49w57i2rvid1tk9,1,38.1,47.8,2025-03-29T23:27:24.434Z,2025-03-29T23:27:27Z,6lehq7bt5okf4y9lbxan577x1,C. Adams,,,5608601597,140,36.1,5608601595,56,Back,5608601603,213,4.62,5608601599,141,14.9,5608601601,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239509,181,1,1,19,58,ak0rmms5xl49w57i2rvid1tk9,1,36.1,12.6,2025-03-29T23:27:26.849Z,2025-03-29T23:27:29Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5608601803,213,2.38,5608601797,140,22.3,5608601799,141,33.1,5608601801,212,20.1,5608601795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239555,182,1,1,20,1,ak0rmms5xl49w57i2rvid1tk9,1,22.3,33.1,2025-03-29T23:27:29.033Z,2025-03-29T23:27:31Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5608602049,141,75.3,5608602053,213,1.31,5608602045,56,Back,5608602051,212,29.7,5608602047,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793239655,183,1,1,20,4,ak0rmms5xl49w57i2rvid1tk9,1,31.3,82.4,2025-03-29T23:27:32.769Z,2025-03-29T23:27:37Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5608602629,141,50.0,5608602631,212,25.6,5608602627,140,18.8,5608602625,56,Back,5608602633,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
