id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2822664695,174,1,1,22,11,6597wqy6gmpv3zjx7rp8cdj46,1,67.9,90.6,2025-06-14T23:28:29.637Z,2025-06-14T23:28:33Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771250733,213,0.11,5771250727,140,74.9,5771250731,212,7.4,5771250729,141,91.8,5771250725,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822664725,175,1,1,22,15,6597wqy6gmpv3zjx7rp8cdj46,1,69.9,82.0,2025-06-14T23:28:33.646Z,2025-06-14T23:28:37Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5771250843,141,35.8,5771250845,212,32.7,5771250849,1,,5771250841,140,61.3,5771250847,213,4.43,5771250839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822664757,176,1,1,22,19,6597wqy6gmpv3zjx7rp8cdj46,1,61.8,32.5,2025-06-14T23:28:37.741Z,2025-06-14T23:28:41Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771250973,56,Center,5771250979,212,9.0,5771250975,140,70.2,5771250981,213,6.10,5771250977,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822664789,177,1,1,22,22,6597wqy6gmpv3zjx7rp8cdj46,1,66.6,32.2,2025-06-14T23:28:41.213Z,2025-06-14T23:28:46Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771251157,212,26.0,5771251153,140,42.1,5771251151,56,Back,5771251155,141,37.9,5771251159,213,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822664843,178,1,1,22,27,6597wqy6gmpv3zjx7rp8cdj46,1,43.4,33.1,2025-06-14T23:28:46.469Z,2025-06-14T23:28:51Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5771251365,141,25.5,5771251369,213,6.01,5771251367,212,19.2,5771251363,140,61.0,5771251361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822664863,179,1,1,22,33,6597wqy6gmpv3zjx7rp8cdj46,1,54.2,26.7,2025-06-14T23:28:51.781Z,2025-06-14T23:28:55Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5771251475,213,6.15,5771251471,141,23.3,5771251467,56,Center,5771251469,140,70.4,5771251473,212,17.2,5771251465,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822664867,180,4,1,22,34,6597wqy6gmpv3zjx7rp8cdj46,1,72.2,21.4,2025-06-14T23:28:52.629Z,2025-06-14T23:59:11Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5771251515,152,,5771251519,286,,5771251557,233,234,5771251513,56,Center,5771251511,13,,5771253475,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822664865,234,4,1,22,34,daicfonrbj124lu2la2rctxck,0,27.8,78.6,2025-06-14T23:28:52.630Z,2025-06-14T23:32:20Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5771251799,55,235,5771251543,13,,5771251549,152,,5771251545,295,,5771251551,285,,5771251587,233,180,5771251547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822664891,235,17,1,22,36,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-14T23:28:54.962Z,2025-06-14T23:29:50Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5771251761,393,,5771251763,13,243,5771251759,31,,5771251765,55,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665199,181,1,1,23,54,6597wqy6gmpv3zjx7rp8cdj46,0,70.2,17.1,2025-06-14T23:30:12.967Z,2025-06-14T23:30:13Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5771253093,213,0.86,5771253083,152,,5771253089,141,49.9,5771253091,212,29.4,5771253085,56,Center,5771253079,5,,5771253077,2,,5771253081,155,,5771253087,140,,,,,,,,,,,,,,,,,,,,,88.5,,,,,,,,,
2822665207,237,12,1,23,56,daicfonrbj124lu2la2rctxck,1,11.0,54.2,2025-06-14T23:30:14.937Z,2025-06-14T23:30:23Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771253135,15,,5771253125,213,5.16,5771253117,56,Back,5771253123,212,36.0,5771253121,141,6.5,5771253119,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665227,182,1,1,23,59,6597wqy6gmpv3zjx7rp8cdj46,0,76.4,85.3,2025-06-14T23:30:18.221Z,2025-06-14T23:30:20Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5771253205,2,,5771253223,1,,5771253209,56,Center,5771253207,155,,5771253211,140,90.4,5771253217,212,33.0,5771253221,213,5.17,5771253213,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665245,238,4,1,24,5,daicfonrbj124lu2la2rctxck,1,11.0,50.0,2025-06-14T23:30:23.528Z,2025-06-15T01:08:59Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771253329,13,,5771253335,152,,5771255195,233,183,5771253337,285,,5771253331,295,,5771253333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665265,183,4,1,24,5,6597wqy6gmpv3zjx7rp8cdj46,0,89.0,50.0,2025-06-14T23:30:23.529Z,2025-06-15T01:36:30Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5771253403,13,,5771253493,295,,5771253407,152,,5771255209,233,238,5771253411,286,,5771253405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665515,239,1,1,25,3,daicfonrbj124lu2la2rctxck,1,9.1,43.4,2025-06-14T23:31:21.895Z,2025-06-14T23:31:25Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5771254567,56,Back,5771254569,140,13.6,5771254573,212,11.5,5771254565,152,,5771254563,5,,5771254575,213,5.14,5771254571,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665525,240,1,1,25,6,daicfonrbj124lu2la2rctxck,1,14.5,27.0,2025-06-14T23:31:25.024Z,2025-06-14T23:31:26Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771254635,1,,5771254623,155,,5771254631,212,51.6,5771254629,141,40.0,5771254625,56,Center,5771254633,213,0.17,5771254627,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665529,241,1,1,25,8,daicfonrbj124lu2la2rctxck,0,62.9,39.8,2025-06-14T23:31:26.536Z,2025-06-14T23:31:27Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5771254663,56,Center,5771254661,3,,5771254667,141,67.6,5771254671,213,1.41,5771254665,140,65.9,5771254669,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665565,186,1,1,25,10,6597wqy6gmpv3zjx7rp8cdj46,1,35.0,38.8,2025-06-14T23:31:28.667Z,2025-06-14T23:31:33Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5771254879,212,20.6,5771254875,140,17.0,5771254881,213,2.74,5771254877,141,50.7,5771254873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665607,187,1,1,25,14,6597wqy6gmpv3zjx7rp8cdj46,1,18.4,52.5,2025-06-14T23:31:33.124Z,2025-06-14T23:31:38Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5771255025,212,51.0,5771255029,1,,5771255027,213,5.92,5771255021,140,63.8,5771255017,155,,5771255023,141,25.9,5771255019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665609,188,4,1,25,20,6597wqy6gmpv3zjx7rp8cdj46,1,61.8,22.2,2025-06-14T23:31:38.852Z,2025-06-14T23:31:46Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5771255117,286,,5771255111,295,,5771255115,152,,5771255109,13,,5771255125,233,242,5771255113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665611,242,4,1,25,20,daicfonrbj124lu2la2rctxck,0,38.2,77.8,2025-06-14T23:31:38.853Z,2025-06-14T23:31:47Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771255093,285,,5771255087,295,,5771255089,56,Back,5771255091,152,,5771255085,13,,5771255143,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665705,189,1,1,25,37,6597wqy6gmpv3zjx7rp8cdj46,1,63.6,28.0,2025-06-14T23:31:55.842Z,2025-06-14T23:31:57Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771255473,152,,5771255483,213,3.05,5771255471,5,,5771255477,140,46.2,5771255481,212,18.3,5771255475,56,Back,5771255479,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665725,190,1,1,25,38,6597wqy6gmpv3zjx7rp8cdj46,1,44.4,30.6,2025-06-14T23:31:57.290Z,2025-06-14T23:32:01Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771255587,141,57.6,5771255589,212,22.4,5771255591,213,2.18,5771255585,140,32.1,5771255583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665755,191,1,1,25,43,6597wqy6gmpv3zjx7rp8cdj46,1,36.7,61.4,2025-06-14T23:32:01.635Z,2025-06-14T23:32:05Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5771255739,141,42.2,5771255743,213,4.80,5771255741,212,13.1,5771255735,56,Back,5771255737,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665773,192,1,1,25,47,6597wqy6gmpv3zjx7rp8cdj46,0,39.6,39.1,2025-06-14T23:32:05.587Z,2025-06-14T23:32:09Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771255859,141,33.7,5771255863,213,6.23,5771255855,56,Center,5771255857,140,100.0,5771255861,212,64.3,5771255865,1,,5771255853,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665915,193,5,1,25,50,6597wqy6gmpv3zjx7rp8cdj46,0,101.1,32.3,2025-06-14T23:32:09.416Z,2025-06-15T01:09:29Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771256637,346,,5771256665,233,243,5771256635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665791,243,5,1,25,50,daicfonrbj124lu2la2rctxck,1,-1.1,67.7,2025-06-14T23:32:09.416Z,2025-06-15T01:09:29Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771255963,346,,5771256639,233,193,5771255961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665847,244,1,1,26,9,daicfonrbj124lu2la2rctxck,1,4.3,46.1,2025-06-14T23:32:27.559Z,2025-06-14T23:32:30Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5771256285,213,1.31,5771256279,140,7.8,5771256289,237,,5771256275,124,,5771256281,141,66.0,5771256277,56,Back,5771256283,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665855,245,1,1,26,11,daicfonrbj124lu2la2rctxck,1,9.9,68.2,2025-06-14T23:32:29.984Z,2025-06-14T23:32:32Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771256329,56,Back,5771256335,212,16.6,5771256337,213,5.79,5771256333,141,56.6,5771256331,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665863,246,1,1,26,13,daicfonrbj124lu2la2rctxck,1,23.8,56.6,2025-06-14T23:32:32.071Z,2025-06-14T23:32:33Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771256409,141,43.7,5771256405,56,Back,5771256413,213,3.65,5771256411,212,18.1,5771256407,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665881,247,1,1,26,15,daicfonrbj124lu2la2rctxck,1,10.2,43.0,2025-06-14T23:32:33.775Z,2025-06-14T23:32:37Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5771256485,212,17.9,5771256479,56,Back,5771256481,140,12.2,5771256483,141,16.8,5771256487,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665889,248,1,1,26,18,daicfonrbj124lu2la2rctxck,1,17.5,10.7,2025-06-14T23:32:36.953Z,2025-06-14T23:32:39Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771256547,140,23.5,5771256549,141,3.1,5771256553,213,5.60,5771256545,56,Back,5771256551,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665907,249,1,1,26,20,daicfonrbj124lu2la2rctxck,0,23.5,3.1,2025-06-14T23:32:38.999Z,2025-06-14T23:32:41Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5771256601,56,Back,5771256603,140,39.8,5771256607,212,17.4,5771256609,213,6.09,5771256605,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666011,194,5,1,26,23,6597wqy6gmpv3zjx7rp8cdj46,1,60.2,101.8,2025-06-14T23:32:41.897Z,2025-06-15T01:09:30Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5771257213,56,Left,5771257235,233,250,5771257215,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822665909,250,5,1,26,23,daicfonrbj124lu2la2rctxck,0,39.8,-1.8,2025-06-14T23:32:41.897Z,2025-06-14T23:33:09Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5771256617,56,Back,5771257239,233,194,5771256619,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666019,195,1,1,26,50,6597wqy6gmpv3zjx7rp8cdj46,1,73.3,100.0,2025-06-14T23:33:08.630Z,2025-06-14T23:33:12Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771257299,213,5.35,5771257301,1,,5771257295,141,64.6,5771257291,56,Center,5771257289,107,,5771257297,212,30.8,5771257293,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666023,196,44,1,26,53,6597wqy6gmpv3zjx7rp8cdj46,1,90.3,65.7,2025-06-14T23:33:11.853Z,2025-06-15T01:09:40Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771257309,56,Center,5771257343,233,251,5771257311,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666021,251,44,1,26,53,daicfonrbj124lu2la2rctxck,0,9.7,34.3,2025-06-14T23:33:11.854Z,2025-06-15T01:09:40Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771257347,233,196,5771257307,285,,5771257305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666025,197,1,1,26,53,6597wqy6gmpv3zjx7rp8cdj46,0,90.9,64.8,2025-06-14T23:33:12.393Z,2025-06-14T23:33:13Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771257337,141,59.3,5771257333,56,Center,5771257331,3,,5771257341,213,3.95,5771257339,212,5.2,5771257335,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666031,252,12,1,26,54,daicfonrbj124lu2la2rctxck,1,10.0,33.7,2025-06-14T23:33:13.479Z,2025-06-14T23:33:16Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771257367,56,Back,5771257375,213,5.21,5771257391,167,,5771257369,140,22.5,5771257373,212,27.6,5771257371,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666099,198,5,1,26,56,6597wqy6gmpv3zjx7rp8cdj46,1,78.2,101.8,2025-06-14T23:33:15.313Z,2025-06-15T01:09:30Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771257723,56,Left,5771257743,233,253,5771257725,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666033,253,5,1,26,56,daicfonrbj124lu2la2rctxck,0,21.8,-1.8,2025-06-14T23:33:15.313Z,2025-06-15T01:09:30Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771257387,56,Back,5771257389,347,,5771257759,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666117,199,1,1,27,18,6597wqy6gmpv3zjx7rp8cdj46,0,84.7,100.0,2025-06-14T23:33:36.537Z,2025-06-15T00:05:02Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771257819,213,5.07,5771257815,141,63.9,5771257809,107,,5771257817,212,27.6,5771257811,56,Center,5771257821,1,,5771257813,140,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666135,255,12,1,27,19,daicfonrbj124lu2la2rctxck,1,7.4,35.1,2025-06-14T23:33:37.871Z,2025-06-15T01:11:03Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771257885,212,8.9,5771257879,56,Back,5771257897,15,,5771257887,213,5.70,5771257883,141,27.9,5771257881,140,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666137,200,43,1,27,19,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-14T23:33:38.023Z,2025-06-15T00:01:24Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771257889,56,Center,5771325927,144,44,5771257891,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666905,212,1,1,27,20,6597wqy6gmpv3zjx7rp8cdj46,0,85.6,62.7,2025-06-14T23:33:38.975Z,2025-06-14T23:35:55Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5771261947,56,Center,5771261955,213,4.62,5771261949,140,85.4,5771261953,212,2.3,5771261951,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666131,254,43,1,27,21,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-06-14T23:33:40.022Z,2025-06-15T00:01:22Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5771257867,56,Back,5771257869,285,0,5771257907,233,200,5771325853,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666913,270,61,1,27,23,daicfonrbj124lu2la2rctxck,1,10.1,32.1,2025-06-14T23:33:41.550Z,2025-06-14T23:36:08Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771262391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666161,256,12,1,27,24,daicfonrbj124lu2la2rctxck,1,14.5,27.9,2025-06-14T23:33:43.142Z,2025-06-14T23:33:51Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771257995,56,Back,5771258003,213,5.87,5771258001,212,10.6,5771257999,141,21.6,5771257997,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666165,257,4,1,27,26,daicfonrbj124lu2la2rctxck,1,22.2,27.6,2025-06-14T23:33:44.640Z,2025-06-14T23:33:50Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5771258073,13,,5771258075,294,,5771258079,152,,5771258077,56,Back,5771258081,285,,5771258087,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666159,201,4,1,27,26,6597wqy6gmpv3zjx7rp8cdj46,0,77.8,72.4,2025-06-14T23:33:44.641Z,2025-06-14T23:33:51Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5771258047,13,,5771258055,286,,5771258113,233,257,5771258051,56,Center,5771258049,294,,5771258053,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666363,258,1,1,28,0,daicfonrbj124lu2la2rctxck,1,18.3,27.3,2025-06-14T23:34:18.686Z,2025-06-14T23:34:23Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5771259223,152,,5771259237,1,,5771259235,213,1.34,5771259227,140,26.2,5771259233,212,36.1,5771259221,5,,5771259229,141,79.0,5771259225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666379,259,1,1,28,4,daicfonrbj124lu2la2rctxck,1,29.5,79.0,2025-06-14T23:34:23.374Z,2025-06-14T23:34:25Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5771259317,141,90.2,5771259319,212,20.9,5771259315,140,48.0,5771259313,56,Back,5771259321,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666395,260,1,1,28,6,daicfonrbj124lu2la2rctxck,1,44.7,88.4,2025-06-14T23:34:25.510Z,2025-06-14T23:34:27Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5771259431,212,15.3,5771259433,213,2.95,5771259427,140,30.4,5771259429,141,92.7,5771259425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666411,261,1,1,28,9,daicfonrbj124lu2la2rctxck,1,30.4,92.7,2025-06-14T23:34:27.638Z,2025-06-14T23:34:32Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5771259489,140,11.6,5771259491,141,56.0,5771259487,56,Back,5771259495,213,4.04,5771259493,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666427,202,45,1,28,13,6597wqy6gmpv3zjx7rp8cdj46,0,84.8,54.0,2025-06-14T23:34:32.110Z,2025-06-15T01:09:29Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5771259577,233,262,5771259539,56,Center,5771259541,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666425,262,3,1,28,13,daicfonrbj124lu2la2rctxck,1,15.2,46.0,2025-06-14T23:34:32.110Z,2025-06-15T01:09:29Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5771259551,233,202,5771259533,56,Back,5771259535,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666445,263,1,1,28,15,daicfonrbj124lu2la2rctxck,1,14.1,47.9,2025-06-14T23:34:33.774Z,2025-06-14T23:34:36Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5771259633,56,Back,5771259637,141,41.9,5771259641,213,6.01,5771259639,212,15.2,5771259635,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666447,264,61,1,28,17,daicfonrbj124lu2la2rctxck,0,28.0,41.9,2025-06-14T23:34:36.103Z,2025-06-14T23:34:36Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5771259651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666457,204,1,1,28,19,6597wqy6gmpv3zjx7rp8cdj46,0,67.6,62.9,2025-06-14T23:34:37.536Z,2025-06-14T23:34:38Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771259695,212,17.1,5771259691,140,80.4,5771259693,141,47.3,5771259697,213,5.62,5771259689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666479,265,1,1,28,20,daicfonrbj124lu2la2rctxck,1,21.5,57.0,2025-06-14T23:34:39.094Z,2025-06-14T23:34:44Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5771259813,213,0.40,5771259811,212,17.0,5771259807,140,36.4,5771259809,141,66.6,5771259805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666487,266,1,1,28,26,daicfonrbj124lu2la2rctxck,0,55.9,69.4,2025-06-14T23:34:44.533Z,2025-06-14T23:34:46Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5771259855,56,Center,5771259863,213,5.47,5771259861,212,21.9,5771259859,141,46.0,5771259857,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666495,267,83,1,28,29,daicfonrbj124lu2la2rctxck,0,68.5,50.3,2025-06-14T23:34:47.518Z,2025-06-15T01:11:10Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5771260047,399,9tknltys66s9j8ljchwu5efv9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666517,206,1,1,28,30,6597wqy6gmpv3zjx7rp8cdj46,1,37.2,54.5,2025-06-14T23:34:48.584Z,2025-06-14T23:34:49Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5771259973,56,Back,5771259979,212,14.0,5771259975,140,43.6,5771259981,213,5.21,5771259977,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666525,207,1,1,28,31,6597wqy6gmpv3zjx7rp8cdj46,1,43.3,37.3,2025-06-14T23:34:49.680Z,2025-06-14T23:34:52Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5771260027,213,5.88,5771260021,140,58.1,5771260023,141,27.6,5771260019,56,Center,5771260025,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822666543,208,61,1,28,34,6597wqy6gmpv3zjx7rp8cdj46,1,58.1,27.6,2025-06-14T23:34:52.679Z,2025-06-14T23:34:53Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5771260103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
